step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,3149,12.05,0.00,0.00,0.01,12.05,0.00,1.00,0.000,0.430,572008.6,1536308.5,6,51,4.82,1.00,1.00,238.9687,5680.96,30744.3,10.3510,2.0334,5462,0.6248,57,67.4393,614922.6
10000,1,900,11.82,0.02,0.03,0.03,14.62,0.00,1.01,0.000,0.157,292019.7,873990.0,5,39,5.78,1.01,1.01,122.2103,2004.17,937.2,36.3149,7.3013,5461,0.6246,405,24.0673,215340.4
10000,2,477,13.53,0.04,0.02,0.08,18.54,0.00,1.00,0.000,0.101,221502.2,512984.6,5,40,6.73,1.00,1.00,75.1655,1244.30,184.0,43.7296,9.0661,5461,0.6246,443,12.7793,107750.0
20000,0,1977,10.50,0.02,0.00,0.11,15.84,0.00,1.01,0.000,0.362,316061.2,1073416.2,3,18,7.11,1.02,1.01,149.1364,3798.70,49896.3,0.4411,2.8912,5462,0.3315,43,35.7401,328688.7
20000,1,1137,11.52,0.04,0.00,0.06,17.39,0.00,1.01,0.000,0.225,173672.6,473903.2,1,25,7.25,1.01,1.01,65.0610,2097.80,1711.5,16.0990,5.5633,5461,0.3314,165,15.0879,129904.8
20000,2,241,15.27,0.07,0.00,0.02,23.10,0.00,1.02,0.000,0.066,60080.4,110232.4,1,19,7.61,1.02,1.02,18.6531,782.98,68.2,27.5902,4.4678,5461,0.3314,419,2.0780,16475.7
30000,0,2877,7.61,0.02,0.00,0.01,11.59,0.00,1.01,0.000,0.380,493108.7,1149182.2,1,20,6.27,1.01,1.01,206.8225,4157.24,19463.9,20.4580,1.2416,5462,0.2511,50,60.9964,565499.1
30000,1,883,10.53,0.02,0.00,0.00,16.00,0.00,1.01,0.000,0.162,176918.7,617138.3,1,20,6.87,1.01,1.01,83.4613,1903.56,492.9,42.9412,6.1100,5461,0.2511,332,14.7488,135306.7
30000,2,616,12.43,0.01,0.00,0.00,18.86,0.00,1.00,0.000,0.136,110788.0,267036.8,1,20,7.38,1.00,1.01,39.4363,1471.35,209.9,52.6535,6.8508,5461,0.2511,336,5.5320,47724.2
40000,0,1921,16.51,0.13,2.01,0.01,11.40,0.00,1.04,0.001,0.299,280051.6,984136.3,2,93,4.56,1.04,1.09,104.6865,3469.73,80016.2,1.0199,5.7615,5462,1.6481,214,31.1841,241602.4
40000,1,1125,18.13,0.14,2.45,0.10,13.49,0.00,1.04,0.000,0.207,190136.1,446198.5,2,105,5.06,1.04,1.05,50.5691,2155.18,11561.6,11.0139,7.0039,5461,1.6478,326,19.1351,126841.3
40000,2,264,21.09,0.25,2.92,0.00,18.69,0.04,1.06,0.004,0.066,83127.5,190065.1,2,67,5.92,1.07,1.06,26.3683,988.53,235.5,25.3548,5.8106,5461,1.6478,569,3.9164,27823.3
50000,0,3315,14.21,0.03,1.02,0.04,9.32,0.00,1.02,0.000,0.393,532920.0,1890833.6,7,156,3.21,1.01,1.03,184.4565,4899.95,64595.5,0.4176,4.4513,5462,3.0785,79,71.5355,563812.7
50000,1,1700,15.29,0.03,1.52,0.17,10.53,0.00,1.00,0.000,0.241,323949.9,1120661.6,9,156,3.71,1.00,1.01,104.8515,3113.65,6872.4,27.5656,8.9984,5461,3.0779,270,34.4987,270139.2
50000,2,652,17.34,0.19,1.72,0.07,14.82,0.00,1.06,0.000,0.125,156897.6,414322.8,8,114,4.58,1.09,1.10,46.6938,1603.29,399.6,46.8085,10.4911,5461,3.0779,450,7.4058,58967.2
60000,0,1894,19.38,0.11,2.11,0.03,12.17,0.00,1.03,0.000,0.311,293376.7,865966.6,9,94,4.49,1.03,1.04,90.9490,3527.21,76681.5,0.0049,6.8212,5462,2.6505,211,30.7298,243842.5
60000,1,1258,19.74,0.02,2.40,0.03,13.32,0.00,1.01,0.000,0.227,235305.9,526793.2,8,89,4.62,1.01,1.01,57.2303,2405.44,9545.1,8.8020,8.0167,5461,2.6500,278,22.1321,164593.7
60000,2,336,18.29,0.26,1.97,0.08,19.49,0.00,1.04,0.000,0.086,103817.6,199050.2,6,79,5.68,1.04,1.06,27.5973,1094.74,157.8,22.1133,7.6877,5461,2.6500,310,3.7291,28670.9
70000,0,3451,13.09,0.05,1.77,0.01,6.91,0.00,1.02,0.000,0.344,542757.0,1823336.4,8,159,3.27,1.02,1.02,194.4425,4802.39,68990.5,1.1095,3.9294,5462,2.5490,130,73.2344,591562.6
