step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1429,17.80,0.48,2.82,0.03,7.87,0.00,1.16,0.002,0.184,547252.0,1185721.1,11,118,2.68,1.11,1.22,130.0542,3995.85,84799.5,0.2122,3.6793,5462,4.3940,113,74.5866,496474.9
10000,1,1212,18.83,0.65,2.59,0.05,9.35,0.00,1.23,0.002,0.175,453066.5,985426.8,11,116,2.98,1.14,1.31,107.5841,3084.34,14610.3,15.2432,5.4248,5461,4.3932,162,54.3249,376329.2
10000,2,489,19.65,0.69,2.19,0.01,11.03,0.00,1.20,0.000,0.078,218006.6,467947.7,5,123,3.23,1.14,1.29,57.4846,1024.90,376.3,39.7506,7.6643,5461,4.3932,305,13.1404,107281.6
20000,0,1396,24.78,0.16,4.01,0.02,11.04,0.00,1.05,0.000,0.243,300140.4,727361.3,2,165,2.85,1.03,1.08,64.4529,3107.68,83849.5,0.0000,6.1055,5462,6.3206,109,31.4940,250091.6
20000,1,1020,25.00,0.29,3.74,0.00,12.07,0.00,1.09,0.000,0.188,271699.5,601748.5,3,145,3.10,1.05,1.12,54.3698,2076.44,14501.6,5.0175,7.0490,5461,6.3195,163,26.6311,209792.7
20000,2,551,21.32,0.18,2.44,0.02,13.35,0.00,1.06,0.002,0.102,124425.3,268879.5,3,158,3.29,1.04,1.07,29.9313,1195.52,486.4,19.9523,7.4699,5461,6.3195,216,6.1710,51431.9
30000,0,1334,25.62,0.17,4.22,0.01,10.38,0.00,1.05,0.001,0.226,597480.4,1104866.0,2,129,2.74,1.01,1.07,131.2333,3723.26,72925.9,0.1729,3.8487,5462,6.8544,82,80.7497,593716.9
30000,1,937,22.47,0.25,3.18,0.00,11.10,0.00,1.08,0.000,0.156,341823.2,679676.4,2,148,2.89,1.03,1.10,74.4022,2675.77,8236.5,21.8277,6.1572,5461,6.8531,148,37.4271,293076.5
30000,2,521,20.00,0.20,2.10,0.00,12.97,0.00,1.06,0.000,0.090,152678.3,318563.5,2,119,3.29,1.02,1.08,33.4593,1213.41,415.1,46.2269,9.0587,5461,6.8531,193,7.8577,65518.8
40000,0,1347,23.68,0.21,3.88,0.02,10.44,0.00,1.07,0.000,0.224,300985.8,632424.1,2,152,2.91,1.06,1.09,62.3736,2970.74,83063.2,0.0000,5.7091,5462,6.9692,114,31.7039,254385.9
40000,1,1172,22.97,0.27,3.74,0.08,10.46,0.00,1.09,0.000,0.195,272863.0,532454.9,2,186,2.92,1.05,1.10,51.6622,2530.34,13434.0,5.0351,6.5804,5461,6.9680,108,26.8657,214602.8
40000,2,575,20.52,0.22,2.73,0.07,11.57,0.00,1.06,0.002,0.096,130748.9,290422.1,2,146,3.22,1.04,1.08,31.1993,1230.82,479.3,19.6066,7.5284,5461,6.9680,192,6.8317,57529.5
50000,0,1407,24.92,0.08,3.83,0.00,10.63,0.00,1.03,0.001,0.235,600730.1,1100467.6,3,136,2.86,1.03,1.04,134.5484,4811.53,71704.1,0.2532,3.0171,5462,6.3333,62,83.5777,604662.9
50000,1,969,21.86,0.07,3.12,0.05,11.16,0.00,1.03,0.000,0.159,328097.0,649127.4,3,142,2.99,1.02,1.04,71.5633,2731.08,7828.5,22.5837,5.5861,5461,6.3321,99,36.0831,284317.3
50000,2,538,18.90,0.07,2.22,0.01,12.46,0.00,1.02,0.000,0.091,143665.6,301553.2,3,111,3.36,1.02,1.03,31.2750,1277.10,324.2,45.9386,8.3307,5461,6.3321,96,7.5437,63173.2
60000,0,1372,23.67,0.07,4.01,0.01,10.42,0.00,1.03,0.000,0.226,313075.7,680825.4,3,176,2.96,1.02,1.02,67.0328,3097.67,83548.9,0.0000,5.1789,5462,7.0115,95,33.8127,272849.8
60000,1,1109,23.05,0.09,3.79,0.03,11.00,0.00,1.03,0.001,0.191,259933.5,526703.3,3,153,3.01,1.03,1.03,49.9150,2278.51,13815.9,5.4076,6.3682,5461,7.0102,111,25.1541,203490.4
60000,2,593,20.65,0.03,3.12,0.03,11.43,0.00,1.01,0.002,0.099,129010.1,300060.1,3,127,3.24,1.00,1.01,31.2753,1254.64,450.0,19.6091,7.2470,5461,7.0102,140,6.9460,58721.4
70000,0,1440,24.17,0.04,4.08,0.01,10.19,0.00,1.01,0.001,0.237,590090.5,1081728.4,5,161,2.74,1.01,1.01,129.9617,4979.56,72188.1,0.3396,2.9085,5462,6.4198,66,81.2150,592129.4
70000,1,967,22.79,0.07,3.50,0.07,11.10,0.00,1.02,0.002,0.162,344035.8,655752.8,6,135,2.96,1.02,1.02,73.6343,2999.97,8636.0,21.3320,5.2170,5461,6.4186,98,40.3451,303915.8
