step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
110000,3290,2.442,0.722,26.82,249910,223308,9,25269,653,1385640,1022574.9,2226396.8,0.083,0.783,0.072,0.061,48,29.02,10.41,0.04,0.42,2.82,3.99,0.04,0.45,12.79,5.75,0.00,0.09,0.089,0.124,794,0.289,0.028,0.959,0.000,0.012,424989,270673,44,0.161,0.407,0.014,131135,0.177,2.467,0.052,21.37,245399,102,1.607,0.427,0.774,24804251,1.01,2.00,0.693,0.193,0.002,13.2,32.0,32.0,112.0,51591,0.197,0.00,0.0024,0.062,470,0.754,0.000,0.452,0.436,3.39,3.85,4.36,0.01,0.003,1.01,1.02,1.01,0.771,0.00647,2.78,259.5326,8383.16,82509.4,140234.7,84.382,105.5028,252.812,303.991,0.964,0.279,21.0,21.276,208.714,493,1492.2,57.85,16.040,107.464,1515.2,87.754,0.134,2.00,10.9201,35927.3,0.9187,0.4470,15.68,1.837,0.368,1.3183,0.0000,0.790,0.185,0.919,0.0000,4.60,1.14,10,16,18,56
120000,2521,2.220,0.633,21.43,186017,167809,3,18056,918,1020571,621896.2,1211696.1,0.067,0.740,0.049,0.144,87,25.54,10.64,0.04,0.75,3.88,4.08,0.03,0.56,11.01,5.72,0.00,0.00,0.127,0.134,671,0.277,0.047,0.937,0.000,0.015,209032,128362,6,0.303,0.248,0.004,277714,0.142,1.844,0.050,21.32,106180,89,1.187,0.463,0.606,10177887,1.02,3.59,0.575,0.231,0.000,9.2,32.0,32.0,80.9,37712,0.144,0.00,0.0022,0.079,430,0.565,0.000,0.596,0.201,3.26,3.65,4.63,0.00,0.000,1.01,1.01,1.04,0.591,0.00733,1.81,128.4474,5480.23,102939.7,140234.7,32.293,61.1539,149.669,251.552,0.957,0.333,19.3,18.475,106.107,666,2103.4,36.61,16.118,56.262,2235.8,42.730,0.134,2.00,7.9406,20018.1,0.7408,0.4134,14.96,1.685,0.454,0.6817,0.0000,0.785,0.210,0.902,0.0000,5.02,1.41,8,16,17,64
130000,3479,2.361,0.711,25.33,258580,231060,15,25892,655,1366390,1020796.5,2312079.5,0.068,0.807,0.063,0.062,49,28.40,9.03,0.08,0.77,2.74,3.79,0.02,0.35,12.41,5.48,0.00,0.06,0.090,0.126,722,0.335,0.029,0.955,0.001,0.016,448370,287831,27,0.119,0.475,0.004,163461,0.153,2.473,0.051,21.29,249773,105,1.692,0.421,0.765,27500811,1.03,1.93,0.714,0.195,0.001,14.0,32.0,32.0,78.0,53048,0.202,0.00,0.0024,0.060,483,0.770,0.000,0.477,0.446,3.39,3.82,4.26,0.01,0.008,1.02,1.03,1.03,0.785,0.00603,2.72,269.6918,8278.08,81376.6,140234.7,84.918,105.2223,261.095,305.586,0.979,0.271,20.6,20.973,208.912,483,1425.7,83.39,16.144,107.064,1527.4,88.059,0.135,2.00,10.6371,37006.6,0.9150,0.4618,15.25,1.849,0.355,1.3183,0.0000,0.833,0.179,0.933,0.0000,4.51,1.11,10,16,16,64
140000,2497,2.248,0.635,23.56,185147,166520,1,18604,1004,1039453,625262.4,1203188.5,0.058,0.747,0.049,0.145,88,26.13,10.97,0.02,0.35,4.21,4.15,0.03,0.67,10.59,5.70,0.00,0.02,0.137,0.134,674,0.258,0.040,0.950,0.000,0.010,207666,127547,7,0.458,0.098,0.006,182799,0.155,1.854,0.046,21.34,105300,86,1.158,0.473,0.611,10319507,1.01,3.53,0.605,0.245,0.000,8.7,32.0,32.0,104.0,37074,0.141,0.00,0.0024,0.074,435,0.569,0.000,0.591,0.200,3.28,3.67,4.53,0.01,0.003,1.00,1.01,1.01,0.594,0.00748,1.67,127.4685,5634.07,103079.0,140234.7,31.772,61.7261,149.180,262.457,0.958,0.335,21.7,18.688,106.625,650,1969.4,39.79,16.534,56.905,2219.3,43.042,0.136,2.00,7.9326,19807.6,0.7574,0.4091,14.85,1.731,0.436,0.6817,0.0000,0.817,0.198,0.850,0.0000,4.95,1.46,7,16,17,64
150000,3228,2.468,0.721,27.19,243262,217995,14,23904,618,1317952,1025024.8,2214353.2,0.074,0.784,0.082,0.060,46,29.65,11.34,0.04,0.74,2.67,3.89,0.02,0.41,13.24,6.18,0.00,0.00,0.084,0.119,696,0.330,0.026,0.963,0.000,0.010,424657,271958,36,0.146,0.548,0.007,121139,0.174,2.512,0.055,20.97,252569,101,1.680,0.441,0.745,24818809,1.02,1.82,0.710,0.185,0.000,12.7,32.0,32.0,128.0,51571,0.197,0.00,0.0024,0.048,484,0.757,0.000,0.407,0.451,3.48,3.88,4.36,0.00,0.001,1.02,1.01,1.03,0.773,0.00650,2.67,261.2164,8011.94,82081.4,140234.7,84.126,106.1119,251.296,310.495,0.977,0.273,19.4,20.987,209.091,578,1746.3,110.74,15.943,108.224,1626.2,88.271,0.135,2.00,11.2875,36436.1,0.9290,0.4447,15.98,1.841,0.366,1.3183,0.0000,0.853,0.193,0.874,0.0000,4.57,1.08,10,16,21,64
160000,2483,2.318,0.652,24.67,177220,161040,1,16015,909,951276,621992.7,1169334.5,0.073,0.726,0.062,0.139,90,27.54,11.96,0.04,0.66,4.20,4.44,0.02,0.64,10.93,5.60,0.00,0.06,0.134,0.138,680,0.260,0.042,0.938,0.000,0.020,198497,123806,7,0.230,0.462,0.003,235886,0.155,1.905,0.050,20.88,103826,87,1.229,0.478,0.629,9761453,1.01,3.05,0.641,0.237,0.000,8.1,32.0,32.0,98.0,37744,0.144,0.00,0.0023,0.066,451,0.572,0.000,0.554,0.203,3.29,3.72,4.40,0.00,0.001,1.01,1.01,1.01,0.596,0.00711,1.68,128.2343,5963.13,101637.1,140234.7,32.285,62.0263,146.909,251.089,0.989,0.330,18.6,17.651,106.556,643,1890.0,37.40,15.989,56.841,2296.8,43.112,0.135,1.99,8.3649,20770.1,0.7665,0.4049,15.20,1.774,0.416,0.6817,0.0000,0.855,0.205,0.879,0.0000,4.79,1.27,7,16,21,64
170000,3253,2.484,0.662,27.20,237761,212107,16,24278,590,1273546,1019897.9,2230548.2,0.089,0.768,0.088,0.054,48,29.51,10.73,0.01,0.34,2.95,3.98,0.01,0.16,12.72,5.69,0.00,0.00,0.093,0.126,656,0.324,0.026,0.959,0.000,0.014,429397,283422,35,0.134,0.372,0.003,152477,0.161,2.329,0.049,19.93,250915,102,1.751,0.436,0.765,24110214,1.01,1.75,0.722,0.198,0.000,13.3,32.0,32.0,160.0,51041,0.195,0.00,0.0025,0.061,439,0.759,0.000,0.388,0.468,3.40,3.83,4.26,0.00,0.000,1.00,1.00,1.01,0.775,0.00629,2.74,264.6485,7610.50,80072.9,140234.7,85.433,105.2054,250.386,298.793,0.962,0.268,20.2,20.460,208.615,498,1419.9,58.55,14.499,107.888,1370.3,88.801,0.135,2.00,12.0805,39297.8,0.9950,0.4499,15.69,1.864,0.346,1.3183,0.0000,0.897,0.166,0.925,0.0000,4.48,0.98,10,16,21,80
180000,2575,2.356,0.554,24.28,167523,151488,0,16016,697,848032,610858.2,1156794.0,0.118,0.710,0.064,0.108,89,28.04,11.45,0.04,1.03,4.43,4.70,0.02,0.45,10.57,4.86,0.00,0.00,0.136,0.132,562,0.256,0.036,0.945,0.000,0.019,196496,130509,4,0.604,0.225,0.003,202830,0.149,1.730,0.039,18.73,106322,88,1.364,0.478,0.614,9719449,1.01,2.14,0.682,0.194,0.000,11.0,32.0,32.0,128.0,38770,0.148,0.00,0.0022,0.066,477,0.588,0.000,0.521,0.232,3.44,3.70,4.30,0.00,0.000,1.01,1.01,1.01,0.609,0.00635,1.82,129.7456,5365.96,99127.2,140234.7,33.278,62.1443,144.077,237.347,0.945,0.325,19.8,16.355,105.949,469,1222.2,35.37,13.350,57.862,1962.8,44.045,0.135,2.00,9.5149,24501.0,0.8459,0.4228,15.06,1.820,0.378,0.6817,0.0000,0.881,0.182,0.909,0.0000,4.53,0.96,8,16,16,64
190000,3375,2.412,0.646,24.61,227672,202070,47,24322,433,1107286,981780.4,2191301.0,0.174,0.681,0.095,0.049,54,27.82,8.99,0.00,0.12,3.10,4.01,0.01,0.21,11.90,4.96,0.00,0.00,0.102,0.130,580,0.281,0.024,0.962,0.000,0.014,433576,317762,14,0.409,0.300,0.001,66401,0.151,2.567,0.045,15.99,245362,101,1.979,0.457,0.795,21606092,1.00,1.85,0.700,0.173,0.000,12.5,32.0,32.0,76.3,50653,0.193,0.00,0.0024,0.049,491,0.762,0.000,0.346,0.495,3.46,3.70,4.27,0.00,0.000,1.00,1.00,1.00,0.777,0.00501,3.17,266.2501,8050.13,74087.2,140234.7,89.734,103.6654,244.136,268.779,0.943,0.249,16.7,16.917,207.218,291,718.7,100.73,9.471,107.096,1363.2,89.029,0.135,2.00,13.4916,45534.2,1.1009,0.4708,15.01,1.836,0.362,1.3183,0.0000,0.894,0.167,0.980,0.0000,4.44,0.94,10,16,16,64
200000,2635,2.316,0.575,24.22,170999,154361,5,16614,759,796471,608490.4,1191074.9,0.155,0.661,0.067,0.117,93,27.45,9.81,0.01,0.24,4.38,4.21,0.01,0.21,10.38,4.76,0.00,0.00,0.141,0.134,518,0.293,0.042,0.940,0.000,0.017,202729,138146,9,0.289,0.172,0.005,105257,0.157,1.990,0.040,16.97,109877,86,1.495,0.497,0.649,9519468,1.00,2.09,0.689,0.185,0.000,12.3,32.0,32.0,98.0,38959,0.149,0.00,0.0022,0.074,459,0.589,0.000,0.505,0.241,3.43,3.64,4.29,0.00,0.000,1.00,1.00,1.01,0.609,0.00581,2.01,136.5043,5961.68,96420.3,140234.7,33.721,62.8766,147.368,222.012,0.952,0.318,16.0,15.316,105.418,380,971.1,95.79,10.855,58.986,1956.6,45.727,0.134,2.00,10.1805,26825.6,0.8938,0.4287,14.79,1.822,0.372,0.6817,0.0000,0.892,0.177,0.967,0.0000,4.48,0.95,10,16,16,49
210000,3234,2.492,0.666,25.15,223070,199816,60,22099,496,1056406,979201.8,2144962.8,0.189,0.665,0.089,0.057,54,29.07,10.13,0.01,0.26,3.28,4.19,0.01,0.33,12.15,5.40,0.00,0.00,0.104,0.129,580,0.267,0.028,0.958,0.000,0.014,423017,309554,19,0.268,0.247,0.002,50155,0.163,2.606,0.045,15.70,237414,105,2.030,0.442,0.784,20462866,1.01,1.57,0.733,0.166,0.000,12.7,32.0,32.0,154.0,49955,0.191,0.00,0.0025,0.043,411,0.754,0.000,0.366,0.495,3.50,3.78,4.27,0.00,0.000,1.00,1.01,1.01,0.768,0.00506,3.36,262.7079,8208.39,73401.1,140234.7,89.400,104.5566,239.683,259.585,0.957,0.252,16.0,16.370,206.320,356,867.1,91.50,8.732,107.528,1389.4,88.879,0.134,2.00,14.2155,45973.1,1.1384,0.4693,15.45,1.861,0.339,1.3183,0.0000,0.906,0.172,0.932,0.0000,4.41,0.90,11,16,16,77
220000,2555,2.362,0.551,23.96,162550,146934,9,15357,929,771708,603903.6,1139258.1,0.153,0.666,0.073,0.108,93,27.97,10.87,0.05,0.71,4.24,4.38,0.01,0.17,10.67,5.07,0.00,0.08,0.134,0.131,531,0.305,0.041,0.945,0.000,0.014,192640,134985,6,0.510,0.272,0.002,32002,0.184,1.775,0.039,17.13,104556,87,1.476,0.485,0.646,9199948,1.02,1.91,0.688,0.185,0.000,11.5,32.0,32.0,150.0,38241,0.146,0.00,0.0022,0.060,450,0.589,0.000,0.485,0.244,3.43,3.67,4.30,0.00,0.001,1.01,1.01,1.05,0.609,0.00586,1.89,132.2345,5641.16,97232.0,140234.7,34.126,63.0797,142.178,216.620,0.963,0.321,18.4,14.980,105.668,397,1028.8,37.03,11.373,58.542,1863.2,44.950,0.135,2.00,10.3671,26488.0,0.9064,0.4211,14.97,1.829,0.375,0.6817,0.0000,0.882,0.203,0.843,0.0000,4.46,0.87,9,16,16,75
230000,3363,2.471,0.644,24.70,220889,197029,42,22242,768,1102244,991914.4,2139050.8,0.167,0.684,0.096,0.053,54,28.65,10.17,0.04,0.48,3.02,4.15,0.00,0.04,12.17,4.95,0.00,0.02,0.095,0.124,580,0.309,0.032,0.952,0.000,0.016,418593,311631,19,0.352,0.213,0.001,34138,0.174,2.497,0.045,15.80,233423,101,1.941,0.446,0.764,20964439,1.02,1.62,0.725,0.159,0.000,11.7,32.0,32.0,128.0,51192,0.195,0.00,0.0024,0.048,466,0.758,0.000,0.361,0.495,3.50,3.74,4.25,0.00,0.000,1.01,1.01,1.03,0.773,0.00505,3.02,261.9138,7792.93,75132.6,140234.7,88.163,105.6307,239.135,272.595,0.954,0.255,18.4,16.968,207.587,349,964.5,90.46,9.456,109.014,1409.0,89.883,0.135,2.00,13.1692,44288.0,1.0707,0.4530,15.22,1.845,0.365,1.3183,0.0000,0.888,0.199,0.848,0.0000,4.40,0.78,10,16,16,64
240000,2537,2.399,0.560,23.64,164568,149764,9,14657,964,788844,606793.4,1159698.1,0.148,0.664,0.075,0.114,93,28.77,13.01,0.04,0.73,4.54,4.70,0.01,0.24,10.88,5.87,0.00,0.00,0.139,0.132,585,0.297,0.039,0.942,0.000,0.019,195974,138748,7,0.475,0.170,0.002,26789,0.167,1.838,0.039,16.76,105239,89,1.470,0.474,0.654,9299865,1.02,2.03,0.679,0.195,0.000,10.0,32.0,34.0,128.0,39237,0.150,0.00,0.0022,0.054,482,0.591,0.000,0.491,0.248,3.45,3.76,4.34,0.00,0.000,1.01,1.02,1.02,0.611,0.00594,1.92,134.0527,5747.24,97289.1,140234.7,33.790,63.1143,144.063,223.230,0.934,0.320,16.7,15.077,105.585,378,971.0,40.68,10.980,59.211,1963.1,45.675,0.136,2.00,10.3277,26201.4,0.8866,0.4196,15.47,1.812,0.389,0.6817,0.0000,0.867,0.216,0.813,0.0000,4.55,0.91,9,16,22,64
250000,3290,2.456,0.670,24.36,217104,194408,53,21385,505,1078606,982393.7,2119881.8,0.169,0.684,0.095,0.052,54,28.60,10.99,0.04,0.47,3.05,4.20,0.00,0.08,12.15,5.36,0.00,0.03,0.096,0.125,568,0.295,0.028,0.955,0.000,0.017,414696,309077,22,0.398,0.268,0.003,33467,0.147,2.863,0.047,15.73,234852,105,1.965,0.432,0.780,20605904,1.02,1.62,0.712,0.153,0.000,11.6,32.0,32.0,138.0,50127,0.191,0.00,0.0025,0.045,486,0.756,0.000,0.365,0.499,3.51,3.75,4.28,0.00,0.000,1.02,1.01,1.02,0.771,0.00507,3.14,259.2075,8366.57,74624.5,140234.7,88.986,104.9214,236.070,265.982,0.955,0.255,15.3,16.678,207.056,293,759.3,98.73,9.116,108.140,1449.3,89.022,0.135,2.00,13.5726,44653.9,1.1010,0.4573,15.24,1.836,0.364,1.3183,0.0000,0.881,0.203,0.848,0.0000,4.41,0.78,10,16,16,69
