step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,2829,21.86,0.01,0.80,0.18,10.03,0.00,1.00,0.000,0.354,523817.5,1350796.5,16,86,4.20,1.00,1.00,149.1051,5109.87,52272.7,0.9766,3.7841,5462,3.5089,91,70.2687,497146.8
10000,1,642,28.83,0.00,1.32,0.38,12.91,0.00,1.00,0.000,0.111,323179.0,955206.5,11,78,4.68,1.00,1.00,92.6231,2167.31,2230.9,25.9629,7.5085,5461,3.5082,625,33.9222,236810.9
10000,2,58,40.47,0.00,1.17,0.34,18.90,0.00,1.00,0.000,0.013,202387.8,519356.2,4,19,5.05,1.00,1.00,54.1416,573.63,241.9,49.6580,7.7759,5461,3.5082,1006,13.4997,96717.1
20000,0,1410,29.89,0.01,1.55,0.61,13.12,0.00,1.00,0.000,0.245,264813.1,510881.9,6,103,4.88,1.01,1.01,65.8754,2911.96,81376.8,0.0158,6.8473,5462,2.4602,300,30.1051,206815.3
20000,1,978,29.55,0.01,1.75,0.83,12.72,0.00,1.00,0.000,0.173,170596.1,191564.3,5,104,4.63,1.00,1.01,29.7619,2225.94,9069.9,10.8088,6.9733,5461,2.4598,399,18.5770,102706.3
20000,2,237,35.71,0.00,1.47,0.88,16.24,0.00,1.00,0.000,0.051,63078.2,31792.3,2,53,4.84,1.00,1.00,8.7757,907.13,320.4,28.8470,4.7110,5461,2.4598,529,3.8301,12536.9
30000,0,2833,22.63,0.01,0.38,0.05,10.94,0.00,1.00,0.000,0.366,555704.9,1278382.9,19,81,4.29,1.00,1.00,183.2326,4964.87,45518.8,6.5221,3.1054,5462,2.4016,96,69.4299,608118.1
30000,1,590,28.54,0.00,1.01,0.38,13.95,0.00,1.00,0.000,0.105,203096.7,412239.5,12,77,4.64,1.00,1.00,55.4040,1782.52,583.9,41.5433,9.6063,5461,2.4012,327,14.8270,118348.0
30000,2,264,29.38,0.00,0.48,0.39,15.72,0.00,1.00,0.000,0.051,105099.8,102293.2,3,38,4.50,1.00,1.00,18.2851,820.35,137.1,55.9434,8.0211,5461,2.4012,290,3.7643,25500.8
40000,0,1761,27.87,0.01,1.97,0.18,12.29,0.00,1.00,0.000,0.289,304278.7,730283.7,2,122,4.68,1.00,1.00,90.1240,2945.03,76660.3,0.1285,6.3491,5462,3.1731,227,32.0561,259019.1
40000,1,969,28.05,0.00,1.93,0.21,12.67,0.00,1.00,0.000,0.166,198208.3,329658.2,2,103,4.60,1.00,1.00,41.9970,2197.26,6548.1,11.6251,8.1866,5461,3.1725,355,16.7982,123117.8
40000,2,329,27.18,0.00,1.36,0.30,14.68,0.00,1.00,0.000,0.061,96827.4,109643.3,2,65,4.53,1.00,1.00,18.2806,1167.86,269.5,23.6878,7.3366,5461,3.1725,359,3.5635,25036.7
50000,0,2993,21.52,0.00,0.52,0.09,10.31,0.00,1.00,0.000,0.374,559397.7,1272879.5,18,83,4.19,1.00,1.00,183.7754,5377.32,45569.9,7.5053,3.1929,5462,2.6020,69,70.2566,612040.1
50000,1,653,25.12,0.00,1.26,0.35,12.39,0.00,1.00,0.000,0.105,194300.0,442019.6,10,79,4.56,1.00,1.00,56.7105,1612.21,434.2,41.5477,9.1534,5461,2.6015,271,13.7656,113812.7
50000,2,234,25.74,0.00,0.54,0.76,15.52,0.00,1.00,0.000,0.045,114982.2,155157.4,2,34,4.59,1.00,1.00,22.5017,817.32,73.3,53.5490,8.4024,5461,2.6015,168,4.3790,32427.8
60000,0,1816,26.98,0.00,1.89,0.15,11.78,0.00,1.00,0.000,0.285,302155.7,733922.4,2,136,4.58,1.00,1.00,88.1103,3472.56,77714.8,0.2056,6.2030,5462,3.4509,232,32.6260,257932.0
60000,1,1041,25.88,0.00,2.07,0.17,11.69,0.00,1.00,0.000,0.169,190849.3,325475.8,2,111,4.39,1.00,1.00,38.6147,1879.18,6022.3,11.8507,7.9587,5461,3.4503,386,16.2070,117666.6
60000,2,346,22.44,0.00,1.61,0.08,11.64,0.00,1.00,0.000,0.053,98685.0,126992.4,2,74,4.16,1.00,1.00,18.4820,945.85,235.4,23.4482,7.4040,5461,3.4503,325,3.7277,26523.6
70000,0,2770,22.38,0.00,0.76,0.08,10.44,0.00,1.00,0.000,0.357,559814.5,1266901.1,13,81,4.42,1.00,1.00,182.6939,6139.08,44770.8,8.1312,2.8299,5462,2.7913,87,70.7801,618263.6
70000,1,621,25.58,0.00,0.89,0.18,13.54,0.00,1.00,0.000,0.104,182916.3,408649.7,7,82,4.50,1.00,1.00,51.2552,1614.75,491.1,42.3266,8.8166,5461,2.7908,316,12.8008,104556.4
70000,2,254,22.67,0.00,0.64,0.31,13.40,0.00,1.00,0.000,0.042,108610.4,136711.6,4,34,4.30,1.00,1.00,19.1605,727.93,113.6,54.1030,8.2410,5461,2.7908,193,3.7764,27601.3
80000,0,1648,27.09,0.00,2.45,0.11,11.37,0.00,1.00,0.000,0.264,298433.1,706822.3,3,153,4.63,1.00,1.00,85.5205,3020.71,79089.4,0.2733,6.0771,5462,3.5676,275,32.3003,254895.3
80000,1,897,26.93,0.02,2.22,0.27,11.79,0.00,1.00,0.000,0.146,189412.0,303441.9,3,112,4.65,1.00,1.01,36.6723,1834.79,7189.9,11.5576,7.7255,5461,3.5669,374,16.7479,118272.0
80000,2,322,23.36,0.01,1.39,0.73,11.93,0.00,1.00,0.000,0.051,99592.2,124635.8,3,63,4.36,1.00,1.00,18.1957,997.48,297.6,23.6692,7.3914,5461,3.5669,348,3.9340,27499.7
90000,0,2866,21.96,0.00,1.07,0.08,9.92,0.00,1.00,0.000,0.362,558390.0,1243412.6,19,101,4.32,1.00,1.00,178.3655,6772.71,45812.0,7.7746,2.9908,5462,2.8303,95,70.7935,612822.1
90000,1,582,24.98,0.00,1.45,0.36,12.01,0.00,1.00,0.000,0.093,182787.4,377794.9,7,69,4.38,1.00,1.00,48.1595,1651.93,543.4,42.2795,8.8033,5461,2.8298,326,12.9969,104063.9
90000,2,299,22.26,0.00,0.95,0.24,12.33,0.00,1.00,0.000,0.046,107917.4,133279.4,4,46,4.18,1.00,1.00,18.6028,990.80,137.0,54.1925,8.0097,5461,2.8298,202,4.0271,29083.7
100000,0,1636,28.39,0.00,2.33,0.17,12.09,0.00,1.00,0.000,0.270,301638.7,686327.6,4,127,4.71,1.00,1.00,83.6894,3192.38,76781.1,0.2175,6.2451,5462,3.7414,233,32.7536,255776.4
