step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,2979,16.62,0.26,1.05,0.04,8.46,0.00,1.07,0.001,0.335,493412.1,1432505.4,6,103,3.79,1.09,1.13,152.1331,4458.48,61928.9,0.5677,3.3352,5462,4.2034,91,68.1048,475662.5
10000,1,1204,19.98,0.18,1.43,0.13,11.14,0.00,1.04,0.001,0.177,390164.4,1134882.6,4,86,4.22,1.04,1.09,110.1463,2730.37,3414.5,17.4342,6.4411,5461,4.2027,334,46.9004,322597.0
10000,2,273,27.27,0.01,1.16,0.20,22.44,0.04,1.00,0.004,0.074,229146.3,553082.6,4,33,5.64,1.00,1.00,60.8527,1105.81,220.9,46.2297,8.5483,5461,4.2027,361,15.2362,113932.1
20000,0,1485,26.70,0.05,1.51,0.25,12.81,0.00,1.02,0.000,0.247,285954.8,642966.2,10,64,4.80,1.05,1.02,77.5818,3090.42,76535.8,0.0000,6.3858,5462,2.5932,268,30.9442,237367.8
20000,1,1020,28.19,0.07,1.33,0.18,14.50,0.00,1.02,0.000,0.189,213342.9,373325.2,9,79,5.24,1.05,1.02,45.8725,2264.14,7548.0,9.7153,7.3746,5461,2.5927,358,20.3426,147244.3
20000,2,194,25.00,0.04,1.27,0.03,18.24,0.00,1.01,0.000,0.044,80970.0,90224.4,4,40,5.21,1.02,1.01,14.9055,742.95,169.2,26.4531,6.3298,5461,2.5927,469,2.6556,19022.1
30000,0,2493,23.11,0.04,0.21,0.13,11.34,0.00,1.01,0.000,0.332,538134.5,1147999.9,32,35,5.11,1.03,1.01,174.4732,5546.12,38751.1,7.7463,2.9245,5462,1.3499,92,66.6258,583669.1
30000,1,537,29.81,0.05,0.31,0.05,15.65,0.00,1.01,0.000,0.100,197153.0,427300.7,21,27,6.08,1.01,1.02,58.6399,1636.09,600.0,44.7262,7.3582,5461,1.3497,428,16.2448,136693.0
30000,2,86,24.15,0.00,0.00,0.07,21.88,0.00,1.00,0.000,0.022,73641.6,71769.2,2,5,5.35,1.00,1.00,13.0299,452.81,31.9,59.3959,5.7697,5461,1.3497,292,2.1656,16344.9
40000,0,1531,28.26,0.22,1.60,0.20,12.56,0.00,1.05,0.000,0.258,296901.6,686429.6,16,44,5.23,1.10,1.04,93.1019,3356.85,71720.4,0.4701,5.5259,5462,1.3770,234,32.1990,262157.8
40000,1,1038,29.22,0.20,1.17,0.18,14.09,0.00,1.04,0.000,0.183,181384.1,296549.2,14,63,5.61,1.05,1.03,43.3697,2553.24,6391.6,14.1257,6.1992,5461,1.3768,312,16.7159,125931.3
40000,2,187,22.31,0.11,0.28,0.25,18.67,0.00,1.04,0.000,0.041,49803.7,39160.2,4,20,5.37,1.03,1.04,8.1042,713.37,79.5,29.6457,4.0907,5461,1.3768,322,1.3110,9330.6
50000,0,2420,24.57,0.01,0.12,0.11,12.12,0.00,1.01,0.000,0.340,516201.6,1086594.0,24,15,6.05,1.01,1.00,166.3685,4500.93,30527.0,11.0459,2.7762,5462,0.9350,94,61.9615,554457.3
50000,1,437,30.39,0.08,0.26,0.20,15.59,0.00,1.02,0.000,0.083,191957.7,381301.9,13,16,6.47,1.04,1.04,56.9975,1444.38,418.2,46.8956,7.1622,5461,0.9348,438,15.9690,133838.3
50000,2,51,24.43,0.00,0.00,0.00,19.92,0.00,1.00,0.000,0.012,58141.4,51308.3,2,5,5.73,1.00,1.00,10.1113,284.89,14.2,60.9748,4.6108,5461,0.9348,327,1.7291,12720.5
60000,0,1634,31.72,0.07,0.41,0.16,15.24,0.00,1.01,0.001,0.295,296962.4,681619.4,23,23,6.82,1.01,1.01,101.5950,2961.17,63175.2,1.0198,4.1699,5462,0.5149,142,33.1602,279436.4
60000,1,765,34.02,0.07,0.44,0.06,16.58,0.00,1.01,0.001,0.151,142010.6,192984.2,16,23,7.10,1.01,1.01,33.0846,2076.52,3163.9,18.5502,4.7473,5461,0.5148,390,13.7009,98025.5
60000,2,28,33.27,0.00,0.00,0.11,28.86,0.00,1.00,0.000,0.010,16254.4,7373.7,3,1,6.39,1.00,1.00,2.0948,186.95,21.5,33.5823,1.5374,5461,0.5148,484,0.2935,1530.8
70000,0,2960,20.76,0.02,0.81,0.06,9.50,0.00,1.01,0.000,0.349,514989.7,1120600.8,31,20,5.42,1.00,1.01,176.2440,5908.64,29427.7,9.5469,1.8312,5462,0.6654,98,63.5954,568010.2
70000,1,280,29.75,0.00,0.88,0.16,13.91,0.00,1.00,0.000,0.051,154584.3,317651.1,14,13,6.38,1.00,1.00,46.1856,1086.26,261.8,52.1985,6.5512,5461,0.6653,829,12.4200,99216.1
70000,2,9,41.70,0.00,0.22,0.00,20.67,0.00,1.00,0.000,0.002,22366.9,9197.7,2,3,7.67,1.00,1.00,2.9706,117.96,24.0,65.3667,2.3166,5461,0.6653,1111,0.4394,1935.5
80000,0,1562,32.78,0.04,0.41,0.12,15.85,0.00,1.01,0.001,0.293,288025.5,716401.1,23,29,6.94,1.01,1.01,101.3119,3002.91,64100.8,0.7663,3.9806,5462,0.5076,128,32.5455,271454.8
80000,1,667,32.68,0.02,0.64,0.22,15.55,0.00,1.00,0.000,0.125,97942.5,109343.5,12,26,6.86,1.00,1.00,19.7651,1737.81,3261.0,21.2612,3.7653,5461,0.5075,493,11.2385,60223.1
80000,2,4,21.50,0.00,0.00,0.00,10.75,0.00,1.00,0.000,0.001,8072.6,1697.2,2,2,4.00,1.00,1.00,0.9711,90.37,23.2,36.0696,0.9886,5461,0.5075,1398,0.3524,409.3
90000,0,2608,23.14,0.00,0.33,0.08,11.19,0.00,1.00,0.000,0.344,499807.2,1088231.1,32,19,6.09,1.00,1.00,176.6794,4813.48,24849.6,11.9943,1.8219,5462,0.5742,129,61.0608,554589.8
90000,1,262,27.85,0.01,0.76,0.04,13.13,0.00,1.00,0.000,0.044,122054.1,234340.9,11,18,6.55,1.00,1.00,35.6922,728.69,224.4,53.0247,5.5064,5461,0.5741,872,9.1600,73063.8
90000,2,21,45.08,0.00,0.57,1.95,21.00,0.00,1.00,0.000,0.006,29622.6,14300.6,2,1,8.05,1.00,1.00,3.9950,192.64,34.2,68.5441,2.4333,5461,0.5741,1111,0.8421,3447.6
100000,0,1555,33.53,0.03,0.46,0.10,16.21,0.00,1.01,0.000,0.297,287795.0,730052.6,23,20,7.07,1.01,1.01,105.3627,3087.21,63599.6,1.0299,3.6927,5462,0.5082,133,32.6206,275131.5
100000,1,609,36.44,0.07,0.36,0.14,17.66,0.00,1.01,0.000,0.127,97165.4,110458.1,14,28,7.06,1.00,1.00,19.8779,1668.66,2472.6,22.2861,3.6126,5461,0.5081,470,10.7139,60585.9
100000,2,4,42.97,0.00,0.00,0.00,21.50,0.00,1.00,0.000,0.002,10796.4,3079.6,2,3,7.50,1.00,1.00,1.2735,100.80,34.9,35.5381,1.0533,5461,0.5081,1066,0.4317,775.0
110000,0,2764,22.40,0.00,0.70,0.05,10.47,0.00,1.00,0.000,0.351,497706.2,1092738.8,23,14,5.95,1.00,1.00,176.7229,5052.94,28181.1,12.7701,1.6939,5462,0.4894,104,60.8985,555541.2
110000,1,275,33.01,0.05,0.73,0.02,15.66,0.00,1.01,0.000,0.055,119122.6,219196.5,12,13,6.90,1.00,1.00,35.1928,1085.96,271.8,51.6952,5.4086,5461,0.4893,791,8.7170,70260.2
110000,2,12,59.55,1.33,1.17,0.08,25.92,0.00,1.18,0.000,0.004,17796.2,5641.1,4,4,8.92,1.31,1.31,2.0419,139.67,37.3,71.2939,1.5695,5461,0.4893,973,0.4909,1503.3
120000,0,1635,30.83,0.03,0.57,0.11,14.73,0.00,1.01,0.000,0.288,285657.7,744981.8,25,24,6.74,1.01,1.01,105.0372,2698.93,62743.4,0.9302,3.5863,5462,0.4857,138,32.7594,274723.6
120000,1,593,35.11,0.06,0.73,0.27,16.57,0.00,1.01,0.000,0.120,96598.5,116706.9,13,23,7.10,1.00,1.01,20.3698,1678.92,2631.0,22.2677,3.5791,5461,0.4856,544,10.6366,61714.2
120000,2,15,28.87,0.00,0.67,0.07,13.73,0.00,1.00,0.000,0.003,9471.3,2664.6,1,2,5.67,1.00,1.00,1.1108,50.39,37.8,35.8017,0.9692,5461,0.4856,1087,0.4129,698.1
130000,0,2594,23.12,0.01,0.99,0.03,10.53,0.00,1.00,0.000,0.340,489776.0,1079402.8,33,14,6.12,1.00,1.00,170.3079,4352.81,27122.1,14.4128,1.7431,5462,0.4740,137,58.6116,540017.9
130000,1,210,30.69,0.00,0.76,0.08,14.54,0.00,1.00,0.000,0.040,112543.0,195497.3,12,12,6.57,1.00,1.00,32.2328,820.26,155.2,53.6643,5.2336,5461,0.4739,933,8.2927,64980.3
130000,2,7,44.55,0.00,4.14,0.00,18.29,0.00,1.00,0.000,0.002,14490.0,3823.7,1,2,6.43,1.00,1.00,1.6152,25.92,10.4,70.7857,1.3819,5461,0.4739,1264,0.4548,1111.1
140000,0,1685,29.64,0.08,0.64,0.12,13.97,0.00,1.02,0.000,0.287,284924.0,747360.4,21,24,6.69,1.02,1.03,104.7728,2802.27,61606.1,1.2366,3.4346,5462,0.4772,147,32.4676,275642.1
140000,1,586,36.11,0.06,0.74,0.21,17.09,0.01,1.01,0.005,0.120,94291.5,113459.6,20,31,7.10,1.01,1.01,19.8946,2005.67,2820.0,21.7265,3.5047,5461,0.4771,519,10.4789,59344.0
140000,2,42,33.79,0.00,0.10,0.69,16.45,0.00,1.00,0.000,0.008,11024.1,5250.4,1,1,6.33,1.00,1.00,1.5162,389.05,101.6,36.5964,0.9207,5461,0.4771,1053,0.5476,1235.2
150000,0,2637,23.09,0.02,0.66,0.04,10.83,0.00,1.01,0.000,0.348,486820.0,1073169.1,23,9,6.15,1.01,1.01,172.7587,4557.80,24566.9,14.8171,1.5704,5462,0.5108,124,58.2495,539634.0
150000,1,237,29.23,0.06,1.02,0.32,13.32,0.00,1.01,0.000,0.040,115043.0,197836.8,12,10,6.30,1.01,1.01,32.5334,773.32,231.4,52.0974,5.4161,5461,0.5107,957,8.4578,66370.7
150000,2,11,32.72,0.00,0.45,1.27,15.27,0.00,1.00,0.000,0.003,21804.7,9748.5,3,3,6.36,1.00,1.00,2.9373,70.31,18.4,71.1425,1.9398,5461,0.5107,1221,0.7666,2672.1
160000,0,1832,29.28,0.09,0.74,0.04,13.71,0.00,1.02,0.000,0.303,283605.2,776650.5,15,30,6.60,1.02,1.02,108.7702,3017.26,61657.2,1.0946,3.1928,5462,0.4660,95,32.3891,277636.7
160000,1,628,31.79,0.06,0.71,0.34,14.90,0.00,1.01,0.000,0.118,86265.6,102442.9,8,26,6.59,1.01,1.01,17.9172,1580.29,2375.4,22.5702,3.2474,5461,0.4659,539,10.7061,53526.9
160000,2,17,23.41,0.00,0.65,0.12,11.00,0.00,1.00,0.000,0.002,9432.6,3488.5,2,7,5.82,1.00,1.00,1.1821,83.30,26.5,36.4123,0.9180,5461,0.4659,1189,0.4182,748.1
170000,0,2579,23.64,0.03,0.50,0.04,11.24,0.00,1.01,0.000,0.345,484369.2,1072046.0,26,13,6.28,1.01,1.01,172.0649,5365.53,24672.5,14.9518,1.5794,5462,0.4513,99,57.8487,536265.0
170000,1,168,30.68,0.07,0.75,0.10,14.40,0.00,1.00,0.000,0.033,100596.1,179113.0,9,18,6.38,1.00,1.00,29.2043,710.39,176.8,54.6213,4.9070,5461,0.4513,1069,7.2657,56860.9
170000,2,22,35.45,0.95,1.14,0.00,14.68,0.00,1.18,0.000,0.004,13696.4,4549.1,2,0,6.32,1.15,1.27,1.6171,147.42,28.2,71.6597,1.2718,5461,0.4513,1376,0.4568,1099.1
180000,0,1795,28.87,0.08,0.51,0.08,13.73,0.00,1.01,0.000,0.295,287715.4,794440.8,26,27,6.64,1.02,1.01,111.3235,2812.18,59472.3,1.0875,3.0542,5462,0.5165,108,33.0578,284417.6
180000,1,581,33.88,0.09,0.55,0.07,16.18,0.00,1.02,0.000,0.112,88886.0,103274.5,18,24,6.97,1.02,1.02,18.1651,1464.57,1886.1,22.9873,3.3459,5461,0.5164,513,9.6519,54483.9
180000,2,10,33.30,0.00,0.30,0.50,16.10,0.00,1.00,0.000,0.002,10007.5,2850.4,1,6,6.40,1.00,1.00,1.0506,70.92,32.0,36.3718,0.9145,5461,0.5164,1122,0.4587,728.1
190000,0,2683,23.21,0.04,0.67,0.01,10.85,0.00,1.01,0.000,0.352,479132.7,1077849.5,29,11,6.25,1.01,1.01,174.9650,5691.58,25465.9,16.2528,1.4038,5462,0.5005,93,57.5858,534359.4
190000,1,243,29.78,0.03,0.64,0.19,14.10,0.00,1.01,0.000,0.044,104283.6,186768.0,17,17,6.84,1.01,1.01,30.5068,950.10,193.9,52.2952,5.0268,5461,0.5004,903,7.4943,58721.7
190000,2,18,44.10,0.00,0.00,0.00,22.06,0.00,1.00,0.000,0.005,14618.3,4807.6,3,5,7.83,1.00,1.00,1.6166,132.47,28.7,72.6943,1.3095,5461,0.5004,1197,0.3985,1103.4
200000,0,1930,28.04,0.08,0.64,0.04,13.20,0.00,1.01,0.000,0.307,285956.4,807208.5,29,18,6.54,1.01,1.02,111.7123,2841.55,58965.3,1.0925,2.9524,5462,0.4548,93,32.8375,284083.0
200000,1,525,34.02,0.19,0.64,0.06,15.97,0.00,1.03,0.000,0.102,81232.0,100409.7,16,37,6.91,1.05,1.03,17.3315,1261.86,1839.4,23.6709,3.1655,5461,0.4547,571,9.4707,49764.6
200000,2,13,34.46,0.00,0.15,4.00,15.08,0.00,1.00,0.000,0.003,5748.2,1611.8,3,5,7.23,1.00,1.00,0.6506,74.58,27.0,36.7252,0.7024,5461,0.4547,1351,0.2915,318.5
210000,0,2612,23.58,0.05,0.52,0.01,11.15,0.00,1.02,0.000,0.347,476253.3,1068053.8,24,11,6.35,1.02,1.02,173.7964,5705.42,23487.3,16.0267,1.5134,5462,0.5111,118,57.0959,529704.3
210000,1,179,26.98,0.01,0.98,0.01,12.48,0.00,1.00,0.000,0.031,100884.9,175294.1,12,17,6.66,1.01,1.00,28.7578,599.96,167.0,54.6208,5.0621,5461,0.5110,1017,7.3144,55399.5
210000,2,15,31.60,0.07,2.40,0.00,13.27,0.00,1.01,0.000,0.003,22209.9,9931.5,2,2,6.53,1.00,1.03,2.8817,51.80,20.7,70.2212,1.8437,5461,0.5110,1266,0.7054,2609.9
