step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,4,2784,13.4,0.2,3.3,0.3,3.0,0.0,1.05,50.1,1271,67,1.41,6.24,1381,1231,172,0.0,1.14,1.06,1.04,2.84,11.85,2.38,25.1,2.000,0.936,16.00
5000,2,443,13.8,1.1,0.0,0.0,11.3,0.0,1.32,42.6,262,181,6.14,10.95,210,185,48,0.0,1.17,1.75,1.27,4.42,15.38,3.57,27.4,1.013,0.378,16.00
5000,8,386,12.6,2.5,0.0,0.1,8.1,0.0,1.72,47.1,290,157,5.11,10.11,252,127,7,0.0,2.05,1.40,1.74,3.11,4.46,4.67,18.5,0.958,0.448,16.00
6000,4,2520,12.4,0.1,2.8,0.2,3.1,0.0,1.01,50.7,886,70,1.31,6.36,1757,673,90,0.0,1.06,1.01,1.01,2.75,11.82,1.96,20.1,2.000,0.895,16.00
6000,2,696,12.5,1.2,0.0,0.0,9.9,0.0,1.40,44.0,436,189,6.33,11.14,411,227,58,0.0,1.26,1.83,1.34,4.44,15.39,3.70,25.3,1.012,0.375,16.00
6000,8,566,12.4,2.1,0.0,0.0,8.3,0.0,1.60,47.2,394,141,4.29,8.39,296,255,15,0.0,1.96,1.34,1.59,3.11,4.56,4.49,22.4,0.996,0.438,16.00
7000,4,2313,13.2,0.0,2.1,0.1,4.4,0.0,1.01,50.1,664,132,3.07,8.28,1407,769,137,0.0,1.04,1.01,1.01,2.86,11.78,1.86,23.9,2.000,0.820,16.00
7000,2,849,12.8,1.2,0.0,0.0,10.3,0.0,1.34,43.5,491,212,6.22,12.94,566,224,59,0.0,1.20,1.75,1.28,4.41,15.33,3.65,23.5,1.013,0.376,16.00
7000,8,635,11.9,1.5,0.0,0.0,8.9,0.0,1.43,47.0,378,169,5.18,9.32,315,290,30,0.0,1.72,1.21,1.42,3.14,4.72,4.42,25.1,0.999,0.438,16.00
7000,38,126,22.3,0.1,0.1,0.1,20.5,0.0,1.02,36.5,97,123,7.09,7.34,16,34,76,0.0,1.01,1.03,1.02,5.28,6.40,10.46,40.9,1.077,0.563,16.00
7000,37,21,18.7,0.0,0.0,0.0,14.0,0.0,1.00,42.5,15,147,5.69,7.93,0,21,0,0.0,1.00,1.00,1.00,4.38,13.86,2.90,31.9,1.323,0.636,16.00
7000,40,13,14.4,0.0,0.0,0.0,9.2,0.0,1.00,47.4,9,177,3.88,9.46,10,3,0,0.0,1.00,1.00,1.00,4.00,13.85,2.77,23.2,1.570,0.305,16.00
8000,4,3124,13.3,0.0,3.0,0.1,3.6,0.0,1.02,49.6,849,141,2.25,9.63,2032,899,193,0.0,1.05,1.01,1.01,3.01,13.11,1.86,23.0,2.000,0.769,16.00
8000,2,880,12.9,1.2,0.0,0.0,10.4,0.0,1.34,43.6,565,177,4.64,11.47,616,224,40,0.0,1.20,1.69,1.30,4.48,15.02,3.70,22.7,1.007,0.377,16.00
8000,8,658,11.0,1.5,0.0,0.0,7.8,0.0,1.44,48.2,452,160,4.02,9.61,410,232,16,0.0,1.69,1.25,1.44,2.95,4.16,4.42,22.5,1.008,0.448,16.00
