step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,32,261,11.8,0.2,0.1,0.1,10.4,0.0,1.04,14.6,155,155,6.41,7.15,157,86,18,0.0,1.02,1.09,1.04,2.90,3.77,3.82,19.6,1.121,0.425,7.23
5000,2,37,5.0,0.0,0.0,0.0,4.6,0.0,1.00,14.2,21,186,5.81,7.32,37,0,0,0.0,1.00,1.00,1.00,1.97,2.84,2.41,8.6,1.087,0.471,6.11
5000,1,27,12.3,0.0,0.7,0.0,5.6,0.0,1.00,19.9,25,203,9.31,7.10,23,4,0,0.0,1.00,1.00,1.00,2.11,3.56,2.52,21.2,1.966,0.897,7.89
6000,32,259,12.2,0.1,0.1,0.2,10.8,0.0,1.01,14.2,180,139,5.53,7.47,120,121,18,0.0,1.01,1.02,1.01,3.03,3.62,4.37,23.1,1.108,0.452,7.25
6000,103,84,10.8,0.0,0.2,0.0,6.3,0.0,1.01,14.8,42,195,7.42,8.36,1,81,2,0.0,1.01,1.02,1.01,2.05,2.35,2.93,28.2,1.716,0.289,6.29
6000,1,54,13.8,0.0,2.0,0.1,5.0,0.0,1.00,18.3,35,128,6.02,4.64,50,4,0,0.0,1.00,1.00,1.00,2.43,3.74,2.96,18.4,1.963,0.880,7.83
6000,73,51,18.2,0.0,0.8,0.1,13.1,0.0,1.00,14.9,44,125,5.87,7.05,20,30,1,0.0,1.00,1.00,1.00,4.12,5.16,7.35,26.2,1.306,0.633,9.25
6000,71,44,3.6,0.0,0.0,0.0,3.5,0.0,1.02,21.3,21,271,8.68,7.88,43,1,0,0.0,1.06,1.00,1.02,1.80,2.25,2.25,21.7,1.002,0.441,7.48
6000,65,42,4.6,0.0,0.0,0.0,4.2,0.0,1.00,14.5,12,226,7.58,6.55,2,40,0,0.0,1.00,1.00,1.00,1.90,2.50,2.38,26.7,1.102,0.590,6.07
6000,2,21,8.8,0.0,0.1,0.0,8.0,0.0,1.00,12.2,15,151,3.58,10.51,20,1,0,0.0,1.00,1.00,1.00,2.38,3.95,3.19,14.2,1.081,0.447,6.57
7000,125,3266,14.2,2.1,2.8,0.1,5.7,1.5,1.90,13.1,2009,118,4.30,9.86,1795,1145,326,1.5,3.08,1.24,1.84,2.93,6.01,2.43,22.8,1.128,0.585,7.22
7000,32,398,9.4,0.1,0.2,0.0,7.9,0.0,1.02,15.9,242,147,5.44,7.41,254,135,9,0.0,1.02,1.03,1.02,2.42,3.11,3.45,18.6,1.147,0.407,7.12
7000,116,230,25.1,0.0,0.5,0.0,15.3,0.0,1.00,18.8,195,149,8.23,8.92,27,101,102,0.0,1.00,1.00,1.00,3.55,4.37,4.90,39.4,1.583,0.442,9.07
7000,141,116,8.6,0.0,0.0,0.0,7.0,0.0,1.01,20.0,88,174,5.85,9.06,77,38,1,0.0,1.00,1.05,1.01,2.70,6.54,1.53,19.7,1.226,0.410,8.41
7000,118,77,4.9,0.0,0.0,0.0,4.6,0.0,1.00,25.8,51,207,7.18,9.11,77,0,0,0.0,1.00,1.00,1.00,2.06,3.83,1.86,8.8,1.037,0.490,9.09
7000,1,76,12.4,0.0,0.5,0.0,5.9,0.0,1.00,17.6,42,213,11.06,7.17,71,5,0,0.0,1.00,1.00,1.00,2.22,3.75,2.36,18.0,1.946,0.910,7.41
