step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,2114,14.23,1.61,1.82,0.09,6.64,0.96,1.70,0.383,0.245,523061.7,1381735.4,8,204,2.95,2.68,1.19,129.9783,3723.30,86344.0,0.2721,4.0460,5462,6.5562,112,72.1174,475617.8
10000,1,1292,17.44,1.59,1.96,0.11,8.88,0.94,1.66,0.365,0.187,404555.3,1090503.4,6,165,3.23,2.56,1.24,96.5665,2275.27,12032.1,16.3050,6.9674,5461,6.5550,201,45.8256,318965.9
10000,2,524,23.60,1.18,1.97,0.03,14.27,0.89,1.46,0.330,0.104,237227.0,541373.9,5,115,3.69,2.19,1.11,53.1383,1394.85,680.0,44.2698,10.6885,5461,6.5550,308,12.7418,98700.8
20000,0,2195,18.00,1.66,2.00,0.06,8.07,0.90,1.68,0.458,0.296,288409.0,866222.5,6,188,3.23,2.53,1.19,68.5013,3104.83,85984.3,0.0000,6.9725,5462,6.5190,117,30.1251,234131.4
20000,1,1555,18.95,1.57,2.06,0.10,9.04,0.91,1.61,0.450,0.228,246775.0,645362.3,7,203,3.33,2.46,1.16,53.8484,2329.14,11078.1,6.3644,7.7668,5461,6.5178,178,22.5309,179232.9
20000,2,652,20.10,1.23,2.03,0.08,10.95,0.78,1.42,0.353,0.107,133679.8,266917.8,5,108,3.54,2.03,1.08,30.7686,1264.27,567.0,20.8821,8.4869,5461,6.5178,206,6.0821,50865.6
30000,0,2426,14.26,1.04,1.56,0.04,5.27,0.69,1.49,0.373,0.220,497762.8,1408014.5,7,267,2.63,2.42,1.18,125.4919,3417.72,84603.8,0.0305,3.2691,5462,7.6500,93,78.2216,498889.0
30000,1,1703,16.00,0.99,1.62,0.07,7.16,0.61,1.44,0.314,0.191,327482.1,1053509.8,6,234,2.90,2.18,1.17,82.6021,2244.48,9873.5,19.6854,6.7333,5461,7.6486,188,38.4330,282473.5
30000,2,744,19.35,0.71,1.70,0.19,11.22,0.56,1.28,0.234,0.118,172730.7,470308.8,4,141,3.28,1.67,1.06,40.4250,1368.62,662.3,45.5447,10.4334,5461,7.6486,180,8.7716,75628.0
40000,0,1849,17.72,1.21,2.84,0.06,6.83,0.76,1.52,0.286,0.232,284459.2,884600.0,5,182,3.05,1.82,1.16,65.6383,2808.10,89504.6,0.0000,6.8403,5462,7.2963,151,29.7498,230289.7
