step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,2630,18.53,0.29,1.66,0.03,8.90,0.00,1.08,0.000,0.328,499085.3,1642095.2,4,148,3.37,1.24,1.17,134.7686,4086.35,75144.7,0.4061,5.2964,5462,7.0604,192,67.3420,443191.8
10000,1,1213,22.60,0.28,1.77,0.17,12.66,0.00,1.08,0.000,0.206,390094.6,1208540.4,3,144,4.10,1.16,1.13,99.5002,2568.94,5379.5,19.4058,8.5469,5461,7.0591,311,41.4814,290200.4
10000,2,320,34.23,0.15,1.20,0.74,22.70,0.00,1.03,0.000,0.091,272679.4,718295.2,3,47,5.78,1.01,1.02,68.5462,1100.35,487.4,40.8338,9.8658,5461,7.0591,478,19.6402,146451.5
20000,0,2086,19.47,0.07,2.92,0.06,8.81,0.00,1.02,0.000,0.285,280575.9,707962.2,2,112,4.05,1.02,1.02,72.8119,3020.39,83336.5,0.0000,7.4438,5462,3.2028,198,29.3591,221030.9
20000,1,1113,20.97,0.17,2.84,0.02,10.29,0.00,1.05,0.000,0.169,202996.2,397013.4,2,123,4.35,1.04,1.04,44.6370,2160.13,7001.4,11.3173,8.3594,5461,3.2022,329,17.6700,127356.1
20000,2,415,26.45,0.11,1.59,0.10,18.24,0.00,1.03,0.002,0.094,101258.6,124094.5,2,60,5.61,1.01,1.02,20.8759,1227.48,400.6,24.3697,7.5055,5461,3.2022,387,3.9409,27734.2
30000,0,3800,16.04,0.02,0.89,0.01,8.18,0.00,1.01,0.001,0.395,544608.1,1611443.0,3,112,3.18,1.02,1.01,202.5498,5474.23,58164.2,2.9465,2.8970,5462,2.8954,62,71.4160,605505.8
30000,1,1149,18.94,0.05,1.30,0.02,11.67,0.00,1.03,0.000,0.173,213141.7,616487.6,3,131,4.16,1.04,1.03,67.4058,2127.01,1616.9,40.7479,9.4683,5461,2.8948,289,16.3632,135019.6
30000,2,402,24.25,0.08,0.43,0.09,20.68,0.00,1.02,0.000,0.096,136144.6,222607.7,2,43,5.84,1.01,1.02,29.6913,1085.14,222.5,52.6003,9.8050,5461,2.8948,281,5.3385,41590.4
40000,0,1741,24.27,0.06,2.44,0.03,12.19,0.00,1.02,0.001,0.293,292991.9,837798.9,2,108,4.72,1.04,1.01,90.9181,3191.23,83200.3,0.0168,6.0040,5462,3.0603,182,31.6248,251823.6
