step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
170000,2222,2.476,0.682,28.44,154223,140788,524,11793,1121,674809,932956.1,1431141.0,0.033,0.789,0.037,0.141,49,28.27,9.59,0.45,1.88,3.74,3.91,0.51,1.72,11.55,6.38,0.01,0.10,0.123,0.125,851,0.215,0.034,0.956,0.000,0.010,334467,251656,38,0.245,0.359,0.166,4239596,0.241,2.953,0.045,16.20,206933,129,2.121,0.471,0.693,16917990,1.15,2.92,0.532,0.278,0.005,15.5,32.0,34.0,98.0,36089,0.138,0.00,0.0036,0.060,294,0.762,0.000,0.464,0.559,3.38,4.09,4.63,0.09,0.046,1.16,1.14,1.16,0.775,0.00619,3.55,193.0652,7096.82,81978.5,140443.9,80.080,117.3331,168.713,239.058,0.905,0.254,13.3,13.753,201.363,378,1005.0,93.30,9.382,116.161,2507.9,80.209,0.135,2.00,18.2386,40526.2,1.4333,0.5187,16.24,1.766,0.400,1.3183,0.0000,0.305,0.175,0.144,0.0000,5.07,1.73,10,16,23,59
180000,2342,2.395,0.619,26.99,138099,125504,110,11329,1036,662758,632538.6,1056865.0,0.042,0.753,0.048,0.157,76,27.60,10.11,0.55,1.73,3.89,3.95,0.72,2.44,11.22,6.58,0.00,0.06,0.128,0.125,916,0.263,0.047,0.937,0.000,0.016,197016,142637,12,0.276,0.407,0.204,4836630,0.230,2.226,0.045,16.79,115691,90,1.595,0.534,0.611,10135592,1.18,3.44,0.465,0.297,0.002,15.0,32.0,33.5,108.0,38357,0.146,0.00,0.0024,0.060,342,0.651,0.000,0.483,0.353,3.34,4.11,4.78,0.07,0.038,1.16,1.17,1.20,0.670,0.00599,1.94,128.6811,6221.66,95228.8,140443.9,29.756,67.2880,131.512,192.445,0.916,0.284,15.6,14.033,103.868,386,1001.4,97.13,10.933,63.210,2309.8,48.081,0.135,2.00,12.0215,28154.3,1.0100,0.4483,16.38,1.715,0.418,0.6817,0.0000,0.322,0.148,0.101,0.0000,5.28,1.78,9,16,22,81
190000,2457,2.446,0.682,27.08,162475,147127,430,13683,1120,698441,953892.5,1560834.2,0.040,0.787,0.033,0.140,47,26.74,10.06,0.28,1.46,3.09,3.83,0.60,1.92,11.83,5.90,0.01,0.12,0.101,0.121,859,0.155,0.027,0.958,0.000,0.015,361655,275466,39,0.299,0.275,0.217,4158711,0.224,3.316,0.042,15.80,227547,119,2.235,0.494,0.715,18224222,1.10,3.78,0.468,0.231,0.004,12.8,32.0,32.0,106.0,38820,0.148,0.00,0.0033,0.043,328,0.771,0.000,0.452,0.570,3.37,4.16,4.47,0.04,0.022,1.11,1.10,1.11,0.783,0.00568,3.61,207.9017,7896.44,78915.5,140443.9,81.773,115.0161,178.518,239.632,0.839,0.247,12.9,13.959,201.861,236,561.1,148.12,8.854,114.804,2213.2,83.169,0.135,2.00,17.5062,43012.7,1.4691,0.5178,15.80,1.725,0.411,1.3183,0.0000,0.357,0.175,0.187,0.0000,5.26,1.78,9,16,22,49
200000,2191,2.563,0.604,30.34,139233,125195,89,13198,1017,673280,627728.4,1072540.5,0.054,0.745,0.047,0.155,72,29.14,10.01,0.22,1.21,4.86,4.01,0.49,1.72,10.72,5.76,0.00,0.07,0.155,0.122,751,0.307,0.039,0.949,0.000,0.012,199956,147561,19,0.204,0.353,0.154,4031994,0.225,2.008,0.044,16.18,122067,89,1.593,0.541,0.622,10428407,1.07,2.50,0.585,0.263,0.003,16.0,32.0,34.0,118.0,35697,0.136,0.00,0.0027,0.061,290,0.666,0.000,0.450,0.359,3.34,4.09,4.50,0.07,0.034,1.07,1.07,1.08,0.684,0.00616,1.89,130.3248,5880.26,94732.8,140443.9,30.595,67.2849,131.614,191.656,0.891,0.282,13.4,13.495,104.053,424,1119.2,49.58,10.389,63.023,2269.0,48.258,0.135,2.00,13.1935,28906.9,1.0663,0.4459,16.29,1.818,0.360,0.6817,0.0000,0.329,0.177,0.166,0.0000,4.91,1.57,10,16,23,59
210000,2290,2.642,0.669,29.27,152148,136576,456,14143,874,707459,940547.6,1506249.5,0.037,0.806,0.029,0.127,46,28.93,9.99,0.26,1.26,3.58,4.14,0.57,1.98,12.07,5.80,0.01,0.08,0.114,0.121,841,0.167,0.034,0.953,0.000,0.014,347768,268595,39,0.223,0.355,0.172,3724411,0.246,2.732,0.044,15.24,222016,117,2.129,0.500,0.711,18039280,1.09,2.53,0.541,0.268,0.004,16.0,32.0,34.0,128.0,37751,0.144,0.00,0.0034,0.059,300,0.785,0.000,0.444,0.580,3.46,4.15,4.57,0.05,0.025,1.07,1.09,1.09,0.797,0.00574,3.50,201.6202,7389.52,78993.5,140443.9,82.555,115.2220,171.486,224.832,0.893,0.251,12.8,13.136,200.538,328,855.4,68.02,8.449,114.689,2162.2,82.120,0.136,2.00,18.8189,43095.4,1.4541,0.5064,16.49,1.799,0.377,1.3183,0.0000,0.383,0.204,0.238,0.0000,4.98,1.62,10,16,23,66
220000,2302,2.497,0.617,29.33,140909,125713,93,14198,893,703881,634251.3,1106909.2,0.048,0.752,0.042,0.158,70,28.10,8.73,0.18,1.17,4.63,4.01,0.71,2.15,10.78,5.93,0.00,0.06,0.152,0.125,808,0.275,0.042,0.947,0.000,0.011,207274,154288,19,0.238,0.296,0.175,4269483,0.243,2.236,0.042,16.24,127379,86,1.573,0.554,0.628,10683263,1.06,2.70,0.566,0.256,0.002,16.0,32.0,32.0,74.7,37539,0.143,0.00,0.0026,0.058,281,0.668,0.000,0.457,0.370,3.31,4.04,4.64,0.03,0.018,1.04,1.07,1.06,0.687,0.00603,1.99,133.2256,6245.11,93846.2,140443.9,29.999,67.3055,134.099,192.765,0.908,0.280,15.1,13.881,103.349,334,807.8,86.24,10.242,63.460,2449.8,48.859,0.134,2.00,12.7828,29425.9,1.0347,0.4424,16.31,1.788,0.381,0.6817,0.0000,0.359,0.202,0.244,0.0000,4.99,1.68,9,16,24,56
230000,2374,2.549,0.678,29.65,165424,147274,394,16810,874,771680,956657.4,1627588.5,0.037,0.802,0.027,0.134,44,28.49,10.04,0.27,1.30,3.19,3.78,0.63,1.74,12.10,6.21,0.00,0.05,0.106,0.122,801,0.162,0.037,0.948,0.000,0.015,371286,282819,45,0.217,0.301,0.182,3785912,0.249,3.054,0.042,15.34,237783,111,2.109,0.511,0.710,19490902,1.09,2.60,0.564,0.241,0.002,16.0,32.0,32.0,162.0,38423,0.147,0.00,0.0033,0.048,276,0.789,0.000,0.428,0.572,3.41,4.03,4.52,0.02,0.016,1.07,1.08,1.10,0.801,0.00576,3.48,213.2131,7836.55,78755.2,140443.9,82.360,114.9684,183.002,235.612,0.852,0.251,13.5,13.672,201.490,274,606.7,88.91,8.409,114.809,2107.8,84.131,0.134,2.00,18.1836,43167.9,1.4354,0.5011,16.18,1.806,0.369,1.3183,0.0000,0.365,0.227,0.265,0.0000,4.92,1.62,10,16,24,81
240000,2453,2.444,0.607,30.27,146954,132151,79,13700,945,698134,642019.3,1152646.8,0.055,0.745,0.041,0.160,68,28.23,10.10,0.25,1.16,4.35,4.13,0.50,1.53,10.82,5.88,0.00,0.08,0.143,0.129,796,0.255,0.046,0.943,0.000,0.012,212973,155083,21,0.215,0.404,0.158,4678307,0.239,2.049,0.045,16.39,129583,88,1.651,0.553,0.633,10931262,1.07,2.77,0.570,0.244,0.003,14.0,32.0,32.0,128.0,39045,0.149,0.00,0.0024,0.055,319,0.665,0.000,0.459,0.363,3.31,4.04,4.45,0.03,0.016,1.04,1.09,1.09,0.683,0.00579,2.02,138.7993,6052.75,95142.2,140443.9,29.595,67.5021,139.538,195.484,0.912,0.281,16.3,14.213,103.828,389,1003.4,50.59,10.274,63.688,2275.3,49.713,0.136,2.00,11.3963,27955.1,0.9658,0.4469,15.92,1.805,0.374,0.6817,0.0000,0.281,0.185,0.128,0.0000,4.92,1.60,9,16,22,64
250000,2451,2.530,0.699,28.78,163810,146126,482,16192,1012,717010,945995.1,1610971.8,0.036,0.798,0.029,0.137,44,27.87,8.88,0.16,1.02,3.19,3.79,0.62,2.10,12.46,6.08,0.01,0.16,0.106,0.123,825,0.188,0.037,0.948,0.000,0.015,373806,287363,36,0.242,0.288,0.186,3893723,0.239,3.236,0.045,15.00,238277,115,2.247,0.515,0.712,19244271,1.05,2.79,0.534,0.223,0.009,16.0,32.0,32.0,100.0,40292,0.154,0.00,0.0031,0.058,326,0.789,0.000,0.453,0.579,3.51,4.12,4.64,0.03,0.018,1.04,1.06,1.06,0.801,0.00533,3.69,211.9239,8332.28,76728.5,140443.9,82.415,114.9799,179.878,233.249,0.882,0.239,12.5,13.065,200.737,263,628.2,118.59,8.103,114.883,1987.0,83.268,0.134,2.00,18.2311,44684.4,1.4391,0.5227,16.44,1.764,0.407,1.3183,0.0000,0.308,0.212,0.180,0.0000,5.07,1.72,10,16,24,55
260000,2241,2.472,0.627,29.86,144963,129086,95,15019,973,691177,635457.9,1122954.6,0.047,0.751,0.041,0.161,70,27.98,8.70,0.35,1.29,4.51,4.04,0.61,1.82,10.65,5.87,0.00,0.05,0.150,0.129,759,0.262,0.037,0.951,0.000,0.011,211599,155812,16,0.220,0.295,0.175,4534845,0.237,2.174,0.046,16.05,129310,83,1.625,0.565,0.646,10965619,1.10,2.54,0.545,0.248,0.002,16.0,32.0,32.0,72.0,36125,0.138,0.00,0.0027,0.060,282,0.668,0.000,0.469,0.367,3.45,4.12,4.59,0.04,0.019,1.05,1.13,1.12,0.686,0.00618,2.09,135.4283,6465.58,93422.7,140443.9,29.891,67.5226,136.026,191.922,0.873,0.281,14.6,13.853,102.935,345,858.4,54.34,9.745,63.659,2394.8,49.173,0.136,2.00,13.3631,29946.8,1.0884,0.4487,16.12,1.792,0.383,0.6817,0.0000,0.261,0.173,0.095,0.0000,4.95,1.66,9,16,24,50
270000,2260,2.535,0.742,29.50,161022,144389,526,14946,1142,673810,947884.4,1600903.9,0.037,0.799,0.029,0.136,43,27.53,9.75,0.35,1.60,3.19,3.94,0.65,2.24,11.84,6.26,0.00,0.10,0.107,0.128,770,0.127,0.033,0.950,0.000,0.016,378987,289927,44,0.217,0.318,0.166,3590296,0.230,3.381,0.045,15.59,243121,114,2.376,0.518,0.707,19224035,1.09,2.86,0.514,0.238,0.002,14.0,32.0,32.0,98.0,36245,0.138,0.00,0.0035,0.043,270,0.787,0.000,0.479,0.591,3.39,4.08,4.50,0.03,0.016,1.07,1.10,1.10,0.798,0.00588,3.46,213.6390,8607.90,79509.9,140443.9,83.788,114.0670,178.920,233.392,0.878,0.252,11.7,13.287,201.306,314,738.6,73.01,8.823,113.150,2260.0,82.891,0.135,2.00,18.4937,41795.8,1.6105,0.5227,16.04,1.783,0.389,1.3183,0.0000,0.284,0.204,0.147,0.0000,4.99,1.67,8,16,24,61
280000,2352,2.451,0.631,30.07,139469,124499,111,13708,1059,659533,625313.5,1085554.5,0.050,0.750,0.045,0.155,70,27.47,9.32,0.21,1.13,4.41,4.07,0.48,1.55,10.55,5.59,0.01,0.14,0.146,0.126,803,0.216,0.038,0.947,0.000,0.015,204775,151305,17,0.230,0.291,0.166,4402212,0.229,2.075,0.046,16.07,123634,82,1.646,0.576,0.637,10813141,1.06,2.95,0.536,0.269,0.003,14.4,32.0,32.0,107.9,36799,0.140,0.00,0.0025,0.059,301,0.677,0.000,0.485,0.369,3.25,4.04,4.43,0.02,0.011,1.04,1.07,1.08,0.694,0.00566,1.94,131.7738,6206.83,95042.6,140443.9,31.132,66.8624,132.287,182.530,0.913,0.284,16.4,13.307,103.339,414,1122.8,59.69,10.219,62.549,2407.9,48.179,0.135,2.00,11.9037,27997.4,1.0235,0.4537,15.65,1.796,0.375,0.6817,0.0000,0.308,0.217,0.186,0.0000,4.96,1.67,9,16,20,56
290000,2264,2.561,0.750,29.72,159058,142059,449,15670,968,698909,944152.1,1581441.8,0.035,0.799,0.028,0.137,44,27.79,9.74,0.19,1.14,3.38,3.86,0.68,1.98,11.79,5.90,0.01,0.15,0.111,0.123,812,0.176,0.036,0.950,0.000,0.014,368913,279611,43,0.225,0.306,0.184,3768281,0.247,3.693,0.045,15.07,234815,117,2.263,0.504,0.718,18826767,1.06,3.07,0.519,0.261,0.003,16.0,32.0,32.0,103.0,36342,0.139,0.00,0.0035,0.057,289,0.789,0.000,0.455,0.586,3.34,4.08,4.43,0.03,0.019,1.05,1.05,1.06,0.800,0.00579,3.48,209.4024,8667.22,79033.3,140443.9,82.640,115.1761,176.644,232.101,0.893,0.248,14.0,13.098,200.388,317,777.3,134.21,8.295,114.804,2300.9,82.902,0.135,2.00,18.5770,42058.4,1.4817,0.5226,16.05,1.785,0.384,1.3183,0.0000,0.283,0.221,0.152,0.0000,5.01,1.68,9,16,22,87
300000,2321,2.455,0.625,30.11,138243,121501,112,15734,839,715911,624233.6,1065169.4,0.043,0.758,0.042,0.156,69,27.66,9.20,0.11,0.81,4.43,4.17,0.58,1.96,10.63,5.48,0.00,0.03,0.146,0.128,739,0.259,0.037,0.950,0.000,0.013,204403,150072,18,0.212,0.237,0.165,4277343,0.247,2.233,0.043,16.19,124429,85,1.488,0.556,0.631,10377472,1.03,2.92,0.566,0.257,0.001,14.0,32.0,32.0,72.0,36553,0.139,0.00,0.0025,0.064,318,0.661,0.000,0.468,0.375,3.27,4.00,4.39,0.01,0.008,1.03,1.03,1.03,0.681,0.00590,1.83,127.1784,6306.36,94434.4,140443.9,30.518,67.1951,128.630,193.038,0.924,0.282,17.7,13.687,103.720,368,976.2,61.85,10.517,63.152,2371.3,47.775,0.135,2.00,12.3955,28769.9,1.0432,0.4420,15.75,1.809,0.366,0.6817,0.0000,0.233,0.175,0.090,0.0000,4.91,1.60,8,16,22,51
310000,2392,2.619,0.688,30.33,162857,144722,435,16807,822,787934,962901.2,1626446.2,0.033,0.807,0.027,0.133,43,28.92,10.48,0.12,0.93,3.46,3.89,0.49,1.43,12.29,6.38,0.00,0.05,0.113,0.122,753,0.183,0.040,0.949,0.000,0.011,377624,284333,39,0.206,0.463,0.155,3386511,0.253,2.772,0.045,15.94,240817,113,2.064,0.507,0.710,19068880,1.04,2.38,0.586,0.242,0.001,16.0,32.0,32.0,158.0,39128,0.149,0.00,0.0033,0.055,313,0.779,0.000,0.435,0.585,3.41,4.09,4.54,0.01,0.009,1.03,1.04,1.04,0.792,0.00609,3.41,212.6556,7893.32,78791.4,140443.9,81.851,114.6082,180.880,243.847,0.908,0.248,13.1,14.563,202.146,350,832.1,88.37,9.259,114.797,1962.8,84.054,0.135,2.00,17.8610,42723.6,1.4150,0.4887,16.36,1.817,0.360,1.3183,0.0000,0.220,0.142,0.052,0.0000,4.89,1.59,10,16,24,79
320000,2314,2.482,0.622,29.77,143398,126962,73,15609,832,761223,640950.8,1127574.8,0.043,0.763,0.040,0.155,68,28.30,9.37,0.12,0.93,4.49,3.97,0.65,1.92,11.00,5.77,0.00,0.12,0.147,0.124,762,0.246,0.037,0.952,0.000,0.011,210903,154613,16,0.209,0.386,0.182,4227521,0.249,2.238,0.045,16.44,128311,83,1.481,0.555,0.613,10849182,1.04,2.73,0.589,0.252,0.002,16.0,32.0,32.0,126.0,37607,0.143,0.00,0.0025,0.064,262,0.662,0.000,0.443,0.369,3.35,4.07,4.51,0.01,0.004,1.04,1.04,1.04,0.681,0.00635,1.96,134.0103,6471.34,93887.5,140443.9,29.654,66.8852,135.836,188.897,0.915,0.282,15.0,14.703,103.539,368,948.6,68.00,10.475,63.635,2176.6,49.337,0.135,2.00,12.6599,29295.1,1.0279,0.4267,16.25,1.797,0.375,0.6817,0.0000,0.239,0.151,0.052,0.0000,4.96,1.66,10,16,23,63
330000,2631,2.598,0.656,30.57,164190,150070,402,12572,829,698381,964304.6,1700544.2,0.054,0.793,0.022,0.131,43,29.48,9.02,0.15,1.02,3.30,3.85,0.58,1.87,12.63,5.85,0.01,0.12,0.107,0.118,934,0.127,0.036,0.951,0.000,0.013,383837,293909,39,0.233,0.283,0.175,3877289,0.248,3.150,0.041,14.84,242484,124,2.435,0.480,0.754,20026929,1.04,1.93,0.596,0.228,0.003,18.6,32.0,32.0,128.0,43855,0.167,0.00,0.0029,0.046,317,0.794,0.000,0.418,0.588,3.42,4.05,4.67,0.02,0.009,1.04,1.04,1.05,0.804,0.00525,3.67,224.5762,7865.34,72957.2,140443.9,84.045,112.3831,189.835,232.433,0.833,0.229,13.3,13.805,200.428,290,675.3,145.19,7.635,113.441,1675.0,85.774,0.135,2.00,18.3727,48338.5,1.4024,0.5060,16.67,1.828,0.358,1.3183,0.0000,0.163,0.156,0.031,0.0000,4.83,1.53,11,16,24,64
340000,2428,2.531,0.605,32.44,148304,136154,59,11259,1035,649434,651009.7,1205909.5,0.077,0.735,0.030,0.157,67,29.06,9.20,0.09,0.84,4.18,3.96,0.44,1.61,11.17,5.31,0.00,0.06,0.136,0.120,885,0.167,0.045,0.942,0.000,0.013,216533,158125,16,0.140,0.474,0.138,4445896,0.239,2.142,0.041,15.75,131464,89,1.857,0.535,0.656,11511072,1.03,1.81,0.616,0.248,0.002,16.5,32.0,32.0,128.0,38551,0.147,0.00,0.0024,0.062,280,0.677,0.000,0.450,0.363,3.28,4.00,4.40,0.01,0.005,1.02,1.03,1.03,0.692,0.00610,2.05,147.5475,6427.91,91457.3,140443.9,29.901,66.7846,146.834,191.860,0.943,0.274,17.3,14.803,103.717,388,982.1,43.15,9.355,63.987,1978.6,51.321,0.135,2.00,12.9726,31497.4,1.0629,0.4449,15.88,1.870,0.319,0.6817,0.0000,0.186,0.157,0.037,0.0000,4.64,1.34,10,16,22,64
350000,2942,2.561,0.640,31.82,190103,175609,204,12506,1270,745445,995747.9,2021893.9,0.073,0.766,0.017,0.144,39,29.35,9.20,0.13,1.00,3.16,3.73,0.53,1.68,12.45,5.67,0.01,0.12,0.103,0.113,1064,0.126,0.036,0.944,0.000,0.020,431569,321856,48,0.141,0.352,0.170,4948326,0.200,2.777,0.043,14.25,277960,122,2.712,0.469,0.773,23115891,1.04,1.59,0.599,0.207,0.004,18.0,32.0,32.0,128.0,47876,0.183,0.00,0.0027,0.039,300,0.804,0.000,0.422,0.574,3.43,4.05,4.49,0.01,0.006,1.04,1.05,1.04,0.813,0.00508,3.63,259.4784,8352.17,70274.6,140443.9,87.438,107.8627,220.952,237.598,0.867,0.225,14.6,14.941,202.925,167,327.4,79.12,6.930,110.672,1312.4,90.952,0.135,2.00,17.1363,50415.0,1.3361,0.5205,16.27,1.860,0.325,1.3183,0.0000,0.111,0.136,0.013,0.0000,4.65,1.34,10,16,24,64
360000,2495,2.621,0.575,30.42,143201,134835,41,7730,1042,578817,648029.8,1237357.9,0.073,0.716,0.031,0.180,70,30.43,11.86,0.17,1.06,4.11,4.16,0.97,2.01,12.20,6.65,0.00,0.12,0.127,0.121,1136,0.037,0.042,0.941,0.000,0.017,215710,162735,16,0.294,0.285,0.443,6923088,0.198,2.449,0.038,14.12,131300,101,2.138,0.491,0.681,11913142,1.05,1.96,0.449,0.265,0.002,17.0,31.0,47.0,150.0,43542,0.166,0.00,0.0021,0.049,286,0.705,0.000,0.443,0.378,3.61,4.29,4.81,0.03,0.013,1.03,1.06,1.06,0.717,0.00559,2.29,154.4694,6679.92,86196.6,140443.9,30.795,66.2441,150.549,185.093,0.878,0.264,13.7,13.949,102.460,203,471.1,81.00,7.192,64.485,1741.8,52.675,0.134,2.00,14.7283,36747.1,1.1270,0.4445,17.45,1.823,0.360,0.6817,0.0000,0.091,0.130,0.002,0.0000,5.01,1.54,10,16,25,75
370000,2824,2.678,0.644,31.52,166033,156428,206,7893,1177,653058,973941.4,1886702.9,0.049,0.783,0.021,0.148,43,30.54,10.91,0.17,1.03,3.52,3.66,0.75,2.10,12.53,6.35,0.02,0.21,0.110,0.107,1252,0.050,0.034,0.947,0.000,0.019,394668,302251,37,0.149,0.334,0.305,9749514,0.164,2.809,0.039,13.06,250622,131,2.889,0.441,0.796,22408064,1.05,1.46,0.464,0.255,0.008,18.0,31.0,44.0,142.0,47904,0.183,0.00,0.0028,0.047,330,0.825,0.000,0.443,0.590,3.62,4.24,4.63,0.06,0.025,1.04,1.05,1.05,0.833,0.00493,4.06,250.9118,8157.56,71159.5,140443.9,89.746,106.7709,210.733,222.797,0.893,0.230,14.3,13.914,198.929,195,432.3,70.22,5.410,109.133,1410.9,89.541,0.134,2.00,17.5037,49430.5,1.3508,0.5010,16.96,1.868,0.317,1.3183,0.0000,0.074,0.122,0.004,0.0000,4.78,1.40,10,16,25,71
380000,2313,2.729,0.545,31.13,128978,122764,35,5936,754,527160,637696.9,1199713.1,0.053,0.748,0.031,0.168,72,32.37,12.01,0.28,1.31,4.79,4.20,0.90,2.06,11.78,6.16,0.04,0.30,0.140,0.113,1083,0.073,0.049,0.931,0.000,0.020,205524,157767,25,0.170,0.141,0.389,7427792,0.182,2.300,0.035,13.27,125947,104,2.276,0.487,0.666,12238055,1.09,1.44,0.419,0.259,0.017,18.0,31.0,48.0,128.0,41051,0.157,0.00,0.0023,0.056,266,0.730,0.000,0.428,0.405,3.65,4.37,4.72,0.06,0.032,1.10,1.09,1.10,0.741,0.00596,2.23,151.5383,6221.49,85672.6,140443.9,32.227,64.9006,146.014,175.987,0.889,0.264,13.3,13.786,101.763,208,428.7,86.57,6.288,63.967,1703.7,52.325,0.135,2.00,16.4351,38014.3,1.1961,0.4425,17.75,1.878,0.310,0.6817,0.0000,0.063,0.113,0.000,0.0000,4.88,1.34,10,16,25,64
390000,2624,2.651,0.676,31.78,156369,146822,283,8212,741,614128,945442.1,1755825.2,0.032,0.781,0.021,0.166,46,30.21,10.93,0.20,1.13,3.81,3.87,0.79,1.96,11.76,6.22,0.02,0.23,0.121,0.115,1119,0.045,0.034,0.949,0.000,0.017,374860,296459,37,0.139,0.325,0.333,9852405,0.164,3.411,0.039,12.13,237321,119,2.859,0.494,0.772,21511516,1.07,1.35,0.479,0.223,0.010,19.0,31.0,42.0,149.0,43460,0.166,0.00,0.0031,0.042,275,0.835,0.000,0.448,0.593,3.57,4.23,4.55,0.06,0.032,1.06,1.07,1.07,0.843,0.00477,3.94,237.6070,8594.91,68055.9,140443.9,91.912,105.8722,198.363,212.462,0.826,0.220,12.5,12.508,196.988,166,377.5,119.56,4.805,108.016,1551.9,87.214,0.135,2.00,20.1039,52752.6,1.5364,0.4956,16.56,1.887,0.298,1.3183,0.0000,0.062,0.107,0.000,0.0000,4.70,1.33,10,16,26,76
400000,2294,2.700,0.550,31.54,124955,118872,77,5695,641,468902,625838.4,1157224.0,0.039,0.756,0.031,0.174,72,31.11,11.76,0.28,1.32,4.66,4.07,1.09,2.15,10.85,6.22,0.05,0.34,0.145,0.114,1052,0.080,0.035,0.936,0.000,0.028,209769,165813,18,0.121,0.254,0.541,8718029,0.171,2.500,0.035,12.31,127751,101,2.468,0.516,0.689,12573930,1.10,1.34,0.486,0.282,0.021,18.0,31.0,48.0,151.0,38761,0.148,0.00,0.0025,0.059,233,0.751,0.000,0.426,0.432,3.53,4.25,4.51,0.10,0.048,1.11,1.08,1.10,0.760,0.00520,2.26,149.7976,6277.39,83551.5,140443.9,32.993,66.0497,139.914,170.049,0.840,0.257,11.2,11.935,100.347,188,443.8,85.94,5.615,64.127,1724.2,52.049,0.134,2.00,17.5454,40249.2,1.3456,0.4508,16.90,1.904,0.278,0.6817,0.0000,0.054,0.103,0.000,0.0000,4.69,1.25,9,16,25,64
410000,2584,2.723,0.708,30.68,148733,140535,337,7016,555,559425,936084.1,1731838.1,0.027,0.798,0.020,0.155,46,30.22,10.50,0.26,1.39,3.64,3.64,0.94,2.04,11.97,6.03,0.02,0.21,0.115,0.108,1103,0.060,0.032,0.949,0.000,0.019,383423,312230,28,0.156,0.322,0.390,12940663,0.151,3.729,0.042,11.54,239628,135,3.096,0.445,0.774,21622906,1.09,1.64,0.507,0.228,0.011,17.6,31.0,46.0,94.0,43454,0.166,0.00,0.0030,0.036,229,0.843,0.000,0.445,0.622,3.57,4.21,4.62,0.06,0.029,1.09,1.09,1.10,0.850,0.00438,4.18,236.4367,9327.61,67993.9,140443.9,92.778,106.1547,191.838,205.838,0.824,0.218,11.9,11.329,194.279,113,231.0,170.01,4.391,107.503,1502.3,86.514,0.134,2.00,20.2192,52246.4,1.5221,0.5122,16.82,1.861,0.324,1.3183,0.0000,0.067,0.117,0.000,0.0000,4.80,1.41,10,16,25,62
420000,2500,2.601,0.549,31.66,124869,119246,81,5109,517,454288,623740.7,1184312.4,0.043,0.747,0.029,0.181,65,30.67,12.63,0.18,1.07,4.18,3.87,0.96,1.64,11.58,6.69,0.02,0.23,0.132,0.115,1130,0.049,0.040,0.934,0.000,0.026,216583,173333,24,0.120,0.337,0.516,9101023,0.173,2.319,0.037,11.95,132554,114,2.607,0.460,0.702,12818554,1.06,1.50,0.517,0.240,0.011,16.0,31.0,47.0,128.0,42250,0.161,0.00,0.0022,0.050,270,0.766,0.000,0.429,0.450,3.59,4.25,4.59,0.05,0.025,1.07,1.05,1.06,0.774,0.00444,2.38,153.2253,6382.98,81898.3,140443.9,33.248,66.3534,140.951,169.889,0.823,0.253,11.7,11.093,99.228,135,301.3,90.09,5.192,64.101,1744.9,52.293,0.135,2.00,16.6004,41501.0,1.2643,0.4642,16.90,1.878,0.315,0.6817,0.0000,0.060,0.122,0.007,0.0000,4.77,1.33,9,16,25,64
430000,2540,2.705,0.671,31.22,149332,141352,390,7025,525,544154,937637.3,1775354.0,0.031,0.790,0.019,0.161,45,29.69,10.06,0.16,0.94,3.84,3.58,0.86,2.05,11.81,6.16,0.01,0.16,0.124,0.110,992,0.044,0.032,0.950,0.000,0.017,391973,318421,34,0.157,0.247,0.318,10733873,0.165,3.150,0.041,11.51,246432,133,3.263,0.446,0.770,21853016,1.05,1.35,0.545,0.198,0.006,18.0,31.0,34.0,126.0,42327,0.161,0.00,0.0031,0.043,234,0.846,0.000,0.427,0.629,3.68,4.19,4.54,0.06,0.030,1.04,1.05,1.05,0.852,0.00431,4.67,242.2528,8621.43,65650.0,140443.9,92.898,105.8372,194.656,201.800,0.803,0.213,9.9,10.960,192.947,146,305.6,107.56,4.176,106.915,1517.0,86.784,0.135,2.00,21.8185,55418.9,1.6432,0.5142,16.66,1.857,0.334,1.3183,0.0000,0.062,0.110,0.000,0.0000,4.69,1.29,10,16,25,99
