step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,19,311,18.2,1.8,0.0,0.5,17.1,0.0,1.53,8.3,228,140,10.51,10.09,148,120,43,0.0,1.27,1.71,1.60,3.90,4.19,6.01,26.2,0.875,0.335,7.10
5000,3,270,22.1,0.0,6.9,0.6,3.8,0.0,1.01,2.3,211,106,3.27,14.87,156,97,17,0.0,1.00,1.03,1.01,2.90,3.90,4.22,23.0,1.993,0.155,4.59
5000,69,133,9.6,0.4,0.0,0.0,8.1,0.0,1.16,18.8,57,245,9.72,10.21,44,89,0,0.0,1.28,1.01,1.18,2.58,3.59,3.20,25.9,1.095,0.497,8.02
5000,1,72,17.2,0.1,0.1,0.0,15.2,0.0,1.03,8.2,55,145,7.40,8.79,0,42,30,0.0,1.03,1.03,1.03,3.69,5.56,4.03,38.0,1.151,0.516,6.68
5000,2,51,11.3,0.7,0.0,0.0,8.6,0.0,1.40,15.5,38,131,9.79,6.87,51,0,0,0.0,1.33,1.52,1.38,2.55,3.20,3.14,17.5,1.121,0.676,7.04
5000,22,14,40.2,0.0,0.0,0.0,33.2,0.0,1.00,3.3,12,134,23.19,24.52,12,2,0,0.0,1.00,1.00,1.00,6.21,6.21,6.07,22.2,1.209,0.485,6.86
6000,19,436,17.1,2.0,0.1,0.9,14.2,0.0,1.55,9.3,289,122,9.08,7.63,244,109,83,0.0,1.19,1.79,1.66,3.64,4.10,5.62,23.9,0.911,0.336,7.07
6000,3,341,16.0,0.1,5.8,0.3,1.9,0.0,1.03,2.5,198,90,1.74,10.19,185,111,45,0.0,1.02,1.04,1.04,2.48,3.23,3.58,24.6,1.999,0.062,4.03
6000,69,160,9.8,0.5,0.0,0.0,8.1,0.0,1.20,18.8,49,250,9.58,9.83,35,125,0,0.0,1.29,1.04,1.23,2.58,3.48,3.26,27.3,1.089,0.484,7.97
6000,1,38,27.7,0.0,0.1,0.1,25.4,0.0,1.00,1.8,26,128,8.56,11.32,1,18,19,0.0,1.00,1.00,1.00,4.66,5.89,5.89,36.2,1.092,0.469,6.29
6000,95,21,24.1,1.3,0.3,0.0,16.6,0.0,1.34,2.2,16,275,24.16,31.57,0,21,0,0.2,1.11,1.57,1.36,3.24,4.19,4.86,32.1,1.235,0.505,5.05
6000,2,13,16.9,0.0,0.0,0.0,15.2,0.0,1.00,11.5,11,126,7.80,7.43,13,0,0,0.0,1.00,1.00,1.00,2.92,4.62,3.46,18.8,1.120,0.599,6.92
7000,19,359,19.9,2.1,0.0,0.8,17.3,0.0,1.58,7.8,256,164,13.00,11.59,213,78,68,0.0,1.26,1.80,1.67,3.99,4.35,6.10,22.8,0.917,0.325,7.09
7000,3,254,15.7,0.0,5.5,0.3,2.2,0.0,1.00,2.1,173,115,2.80,14.14,162,90,2,0.0,1.00,1.00,1.00,2.57,3.35,3.67,22.9,1.999,0.042,4.00
7000,69,123,9.6,0.6,0.0,0.4,7.8,0.0,1.19,19.0,56,242,12.26,8.49,42,81,0,0.0,1.26,1.07,1.24,2.49,3.21,3.42,24.6,1.075,0.456,8.00
7000,141,70,7.2,0.0,0.0,0.0,7.0,0.0,1.00,13.0,49,238,13.59,8.61,70,0,0,0.0,1.00,1.00,1.00,2.36,2.96,3.73,17.4,1.028,0.538,6.49
7000,95,22,28.9,1.4,2.5,1.3,18.5,0.0,1.34,1.0,21,164,15.99,17.90,0,22,0,1.4,1.22,1.56,1.30,3.68,5.05,5.18,31.2,1.197,0.517,5.27
7000,1,13,19.3,0.2,2.1,0.0,14.5,0.0,1.06,6.5,12,80,6.51,5.74,1,11,1,0.0,1.00,1.09,1.08,4.15,6.15,5.00,32.6,1.119,0.401,6.62
8000,179,265,15.3,0.8,0.1,0.1,11.2,0.0,1.33,11.7,199,192,6.96,13.05,22,222,21,0.0,1.14,1.53,1.34,2.86,3.98,4.29,30.8,1.204,0.472,6.87
8000,19,210,16.7,2.2,0.0,0.8,13.5,0.0,1.69,9.6,177,172,10.56,11.21,141,56,13,0.0,1.30,2.00,1.75,3.59,4.08,5.53,20.4,0.911,0.348,7.03
8000,190,109,25.0,1.0,2.2,0.0,16.6,0.1,1.20,2.0,83,147,7.10,12.88,6,42,61,0.1,1.30,1.18,1.17,3.66,4.80,4.77,41.4,1.204,0.365,5.17
8000,69,69,7.6,0.8,0.0,0.0,5.7,0.0,1.36,20.6,32,391,26.11,13.79,24,45,0,0.0,1.50,1.17,1.39,2.09,3.10,2.84,27.5,1.060,0.466,8.00
8000,3,66,13.5,0.0,4.0,0.1,2.7,0.0,1.00,3.5,51,165,5.21,13.56,18,44,4,0.0,1.00,1.00,1.00,2.36,2.94,3.44,26.9,2.000,0.063,4.00
8000,141,61,4.4,0.0,0.0,0.0,4.3,0.0,1.00,13.9,35,227,8.95,7.00,61,0,0,0.0,1.00,1.00,1.00,1.87,3.28,2.39,18.2,1.027,0.538,6.08
8000,187,37,23.1,2.9,0.0,0.0,16.8,0.0,2.03,7.1,33,634,91.76,63.30,21,16,0,0.0,2.00,2.88,1.83,3.86,5.73,4.59,21.8,1.030,0.530,6.68
8000,197,14,8.4,1.1,0.1,0.0,3.4,0.0,1.73,22.0,14,445,28.17,14.40,14,0,0,0.0,1.68,1.48,2.13,1.86,2.29,3.14,20.0,1.540,0.641,8.00
8000,95,10,12.8,0.8,0.2,2.6,8.9,0.0,1.32,5.4,10,196,9.04,15.32,5,5,0,0.2,1.17,1.43,1.35,3.00,3.90,4.60,26.6,1.041,0.471,5.00
8000,1,7,38.1,0.0,4.0,0.0,30.3,0.0,1.00,2.9,7,103,5.49,12.17,0,6,1,0.0,1.00,1.00,1.00,7.00,6.86,7.14,32.6,1.105,0.487,7.43
8000,116,5,8.7,0.0,0.6,0.0,5.6,0.0,1.00,14.8,4,81,1.68,4.47,5,0,0,0.0,1.00,1.00,1.00,2.20,3.80,3.80,15.9,1.405,0.291,6.80
9000,254,310,20.4,0.3,0.1,0.9,15.1,0.0,1.13,13.3,204,128,7.85,7.75,96,132,82,0.0,1.20,1.07,1.12,3.63,4.56,5.43,30.4,1.286,0.456,8.14
9000,179,244,16.3,0.9,0.2,0.2,12.0,0.0,1.29,11.5,170,203,9.72,11.52,22,206,16,0.0,1.09,1.46,1.32,3.12,4.07,4.15,31.1,1.175,0.463,6.91
