step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
42000,32,5,38.6,0.0,0.0,18.2,0.0,3
43000,31,31,37.3,0.4,0.2,14.4,0.4,5
43000,26,28,24.7,19.8,0.0,19.5,17.9,4
44000,37,176,34.1,1.0,0.1,12.3,0.9,36
44000,31,40,38.0,0.2,0.0,15.1,0.2,3
44000,26,35,25.7,19.7,0.3,18.4,18.6,3
45000,37,137,33.7,0.9,0.5,12.9,0.9,34
45000,31,61,37.9,0.0,0.0,15.2,0.0,4
45000,26,45,27.0,19.1,0.0,17.9,18.2,6
46000,37,87,37.3,0.9,0.2,13.0,0.9,16
46000,31,60,33.0,0.1,1.0,14.5,0.1,9
46000,26,42,24.5,18.8,0.4,18.3,17.3,9
47000,31,148,31.1,0.5,0.2,15.5,0.4,41
47000,37,129,36.2,1.3,0.1,14.1,1.2,26
48000,31,143,29.3,0.3,0.8,14.8,0.3,55
48000,37,119,33.0,5.5,0.4,14.8,5.2,33
49000,31,169,33.7,0.6,0.5,16.2,0.6,55
49000,37,74,33.8,5.4,0.2,15.0,5.3,22
50000,31,192,31.7,2.3,0.3,17.0,1.8,68
50000,37,38,35.5,4.9,0.0,13.8,4.9,8
50000,26,5,33.6,4.0,3.4,18.0,4.0,4
51000,31,217,29.3,1.8,0.0,15.2,1.8,67
51000,37,41,33.4,6.9,0.1,14.8,6.8,10
52000,31,216,33.9,2.2,0.3,15.4,2.1,65
52000,37,28,36.0,2.9,0.0,14.5,2.9,10
53000,31,249,33.2,1.5,0.1,16.1,1.5,85
54000,31,263,30.5,3.3,0.2,16.1,3.3,98
55000,31,266,31.9,1.6,0.1,15.5,1.5,75
56000,31,260,31.1,2.0,0.3,15.0,2.0,87
57000,31,294,29.7,1.8,0.2,14.7,1.8,93
58000,31,270,29.3,4.5,0.4,14.3,4.3,72
59000,31,297,27.0,2.0,0.1,14.6,2.0,82
60000,31,263,30.3,2.6,0.1,15.5,2.6,70
61000,31,304,24.9,2.6,0.2,15.2,2.5,80
62000,31,249,32.8,3.2,0.1,14.5,3.2,52
63000,31,218,32.1,5.7,0.1,14.9,5.6,45
64000,31,345,21.4,1.3,0.3,13.4,1.1,132
65000,31,335,21.8,1.0,0.2,14.2,1.0,124
66000,31,215,29.3,6.6,0.5,15.2,6.5,56
67000,31,275,31.3,3.5,0.0,14.9,3.5,62
68000,31,322,23.8,2.1,0.1,14.7,1.9,107
69000,31,281,24.3,3.3,0.2,14.8,3.1,100
70000,31,251,31.5,5.9,0.2,14.7,4.7,58
71000,31,276,27.9,2.8,0.5,14.4,2.5,86
72000,31,230,33.2,4.4,0.1,16.4,4.4,53
73000,31,292,28.6,1.0,1.7,16.3,0.9,101
74000,31,301,25.0,3.1,0.5,15.3,2.9,73
75000,31,277,29.3,1.7,0.5,16.0,1.7,89
76000,31,276,31.9,0.6,1.0,16.7,0.6,59
77000,31,233,32.4,0.2,0.4,15.7,0.2,54
78000,31,224,33.6,0.0,0.5,16.3,0.0,57
79000,31,233,33.1,0.1,1.1,15.5,0.1,46
80000,31,286,23.0,0.1,1.4,14.4,0.0,69
81000,31,246,23.7,0.7,0.9,15.0,0.0,68
81000,49,41,29.0,15.4,0.0,16.2,15.4,5
82000,31,235,34.2,0.2,0.1,16.0,0.2,42
82000,49,26,30.2,13.6,0.7,14.9,13.6,7
83000,31,219,33.3,0.3,0.3,15.7,0.3,37
83000,49,40,27.6,16.3,1.2,15.4,16.1,5
84000,31,262,30.0,0.2,1.8,17.5,0.1,67
84000,49,5,22.6,12.0,0.0,14.2,6.4,4
85000,31,280,31.1,0.4,1.4,16.7,0.3,84
86000,31,269,29.5,0.5,1.2,17.5,0.3,99
86000,49,5,21.2,18.8,9.6,13.8,11.6,3
87000,31,233,29.5,0.4,0.7,16.8,0.4,65
87000,49,8,28.5,13.2,0.0,19.4,13.2,4
88000,31,298,27.4,0.5,1.1,17.0,0.5,102
89000,31,271,29.1,1.3,1.1,17.3,1.2,96
90000,31,250,29.4,0.2,1.8,17.3,0.2,92
91000,31,228,32.6,1.3,1.3,16.8,1.2,86
92000,31,205,31.9,2.2,1.5,16.3,1.9,62
93000,31,307,24.9,0.4,2.6,16.0,0.4,116
94000,31,271,32.7,0.6,0.8,16.3,0.6,76
95000,31,272,30.5,0.7,1.3,17.4,0.7,89
96000,31,275,28.4,1.0,1.4,17.1,0.8,99
97000,31,268,31.7,0.1,1.3,16.8,0.1,78
98000,31,221,30.0,4.6,0.8,18.3,3.4,88
99000,31,237,31.2,0.8,1.2,17.5,0.7,85
100000,31,235,26.8,0.5,2.8,18.2,0.4,75
101000,31,221,29.8,0.9,1.3,16.6,0.7,81
102000,31,259,27.7,0.7,0.7,15.0,0.7,84
102000,56,36,32.3,0.1,4.2,14.7,0.1,10
103000,31,171,32.8,0.4,0.7,16.5,0.4,51
103000,56,76,33.1,0.1,3.1,15.2,0.1,14
104000,56,114,38.0,0.5,0.9,15.6,0.5,27
104000,31,95,34.0,0.1,0.6,15.5,0.1,35
105000,31,128,7.8,0.1,3.2,17.0,0.0,49
105000,56,53,36.7,0.4,0.6,16.8,0.4,12
106000,56,91,40.1,0.9,1.4,17.8,0.9,28
106000,31,17,13.5,0.0,2.8,11.6,0.0,6
107000,56,132,39.2,2.1,0.7,18.6,1.9,42
107000,58,23,25.0,19.0,0.0,18.0,19.0,1
107000,31,8,11.6,0.0,2.2,17.6,0.0,3
108000,56,70,34.5,2.2,1.4,21.2,2.0,25
108000,31,29,14.1,0.9,2.1,13.5,0.7,18
108000,58,28,25.0,19.0,0.0,17.9,18.8,4
109000,59,129,38.8,0.0,0.6,24.1,0.0,30
109000,56,66,34.8,0.9,1.1,18.4,0.7,18
109000,31,36,8.9,0.5,0.6,19.0,0.1,12
110000,59,135,35.9,1.8,1.2,24.1,1.5,45
110000,56,68,36.8,0.7,1.1,17.6,0.7,26
110000,31,49,11.1,0.8,0.2,14.7,0.0,21
111000,56,104,35.0,1.2,1.0,17.0,1.1,32
111000,59,98,33.5,1.8,1.7,22.9,1.4,31
111000,31,32,5.4,2.4,0.3,12.7,1.4,12
112000,59,152,32.2,0.7,1.9,21.7,0.6,50
112000,56,74,33.4,0.2,0.8,18.2,0.2,23
113000,59,142,29.4,4.7,0.7,19.0,3.2,47
113000,56,105,31.3,0.9,1.1,17.8,0.5,44
114000,59,141,26.3,0.4,1.7,18.1,0.3,52
114000,56,141,23.0,3.3,0.7,15.9,2.2,46
115000,56,143,29.0,0.5,0.8,17.5,0.5,48
115000,59,124,25.7,3.9,0.7,18.5,3.2,48
116000,59,83,37.1,2.4,0.4,24.0,2.4,22
116000,56,49,38.6,0.9,1.1,17.1,0.9,19
117000,56,50,38.2,0.8,1.3,15.6,0.8,14
117000,59,46,36.7,2.2,0.3,22.6,2.1,15
118000,59,30,37.4,3.2,0.0,22.1,3.2,6
118000,56,9,39.0,2.3,0.2,14.1,2.3,4
119000,56,30,38.0,2.0,0.0,15.0,2.0,1
119000,59,21,36.7,5.4,0.0,21.7,5.4,7
120000,68,120,29.0,3.2,0.5,17.0,3.1,31
120000,67,69,38.1,0.1,0.3,24.6,0.1,20
120000,56,33,36.8,1.8,0.3,16.2,1.8,7
120000,59,8,34.6,0.0,3.5,24.6,0.0,5
121000,68,214,27.4,2.6,0.3,18.8,2.5,78
121000,56,40,28.2,1.1,0.6,19.4,1.1,16
121000,67,11,38.9,0.0,0.0,23.1,0.0,6
122000,68,209,27.5,0.7,0.2,18.5,0.7,67
122000,56,52,33.2,0.6,0.4,19.3,0.6,15
122000,67,17,38.5,0.0,0.0,25.5,0.0,5
123000,68,286,23.2,0.4,0.4,17.7,0.4,87
123000,56,32,31.1,0.5,0.7,20.0,0.5,14
124000,68,173,30.3,0.2,0.0,20.2,0.2,34
124000,56,22,31.6,0.0,0.5,20.8,0.0,4
125000,68,228,29.8,0.2,0.0,19.4,0.2,75
125000,56,11,26.8,0.0,1.4,21.2,0.0,5
126000,68,318,23.8,0.5,0.2,16.2,0.5,119
127000,68,197,31.3,12.3,0.0,19.9,12.3,34
128000,68,205,35.4,7.0,0.0,20.1,6.9,70
129000,68,225,36.3,2.8,0.2,21.0,2.8,93
130000,68,237,34.7,2.0,0.1,20.3,2.0,107
131000,68,233,33.5,1.4,0.1,18.2,1.4,97
132000,68,253,35.6,1.0,0.5,16.8,1.0,95
133000,68,235,34.4,3.1,0.1,17.4,3.0,107
134000,68,143,43.1,0.0,0.2,20.4,0.0,25
135000,68,173,42.2,0.0,0.3,21.2,0.0,48
136000,68,193,42.2,0.0,0.3,21.3,0.0,54
137000,68,186,41.4,0.0,0.9,21.1,0.0,63
138000,68,197,41.4,0.0,1.1,21.2,0.0,71
138000,74,11,22.8,19.6,0.0,20.0,19.6,2
139000,68,195,40.8,0.0,1.3,21.9,0.0,66
139000,74,18,22.9,20.2,0.0,20.9,20.1,3
140000,68,116,43.9,0.0,1.1,19.0,0.0,31
140000,74,45,21.1,22.2,0.1,20.5,19.7,10
141000,68,145,43.7,0.0,1.1,19.1,0.0,39
141000,74,27,21.0,22.0,0.0,21.0,21.0,1
142000,68,111,43.3,0.0,1.6,19.0,0.0,28
142000,74,32,21.0,22.0,0.0,21.0,21.0,1
143000,68,71,42.4,0.0,1.3,20.2,0.0,25
143000,74,23,20.7,22.0,0.0,21.3,20.6,2
144000,68,67,42.2,0.0,2.0,19.6,0.0,21
144000,74,25,21.0,22.0,0.0,21.0,21.0,1
145000,68,90,42.4,0.0,1.7,19.9,0.0,24
145000,74,17,20.2,21.6,0.1,22.2,20.2,2
145000,80,13,44.0,0.0,0.1,19.1,0.0,6
145000,81,6,44.5,0.0,0.0,19.5,0.0,2
146000,68,98,41.8,0.0,2.5,19.6,0.0,37
146000,82,67,43.9,0.0,0.0,19.9,0.0,13
146000,74,26,21.0,22.0,0.0,21.0,21.0,1
146000,80,8,44.8,0.0,0.0,19.2,0.0,4
146000,81,7,44.3,0.0,0.0,19.7,0.0,5
147000,68,98,43.2,0.0,1.7,19.1,0.0,29
147000,82,94,43.0,0.0,0.3,20.6,0.0,24
147000,74,10,21.0,19.0,0.0,24.0,18.2,3
147000,81,5,43.2,0.0,0.0,20.8,0.0,3
148000,68,98,42.3,0.0,1.9,19.7,0.0,27
148000,82,87,43.4,0.0,0.1,20.0,0.0,22
148000,74,30,21.0,22.0,0.0,21.0,21.0,1
149000,82,105,44.1,0.0,0.2,19.6,0.0,26
149000,68,87,42.8,0.0,1.3,20.0,0.0,26
149000,74,21,21.3,21.6,0.0,20.8,19.0,4
150000,68,104,42.7,0.0,1.6,19.6,0.0,28
150000,82,94,43.3,0.0,0.1,20.2,0.0,17
150000,74,19,21.0,22.0,0.0,21.0,21.0,1
151000,68,120,42.4,0.0,1.9,19.7,0.0,33
151000,82,85,44.0,0.0,0.0,19.9,0.0,21
151000,74,12,21.6,21.8,0.4,20.0,20.8,2
152000,68,98,42.7,0.0,1.1,20.0,0.0,26
152000,82,85,44.1,0.0,0.0,19.9,0.0,26
152000,74,29,21.0,22.0,0.0,21.0,21.0,2
153000,68,98,42.0,0.0,1.4,20.5,0.0,23
153000,82,98,43.3,0.0,0.1,20.6,0.0,24
153000,74,15,21.0,22.0,0.0,21.0,21.0,1
154000,82,120,43.8,0.1,0.3,19.6,0.1,29
154000,68,75,42.2,0.0,1.9,19.9,0.0,19
154000,74,23,20.9,21.5,0.3,21.3,20.2,3
155000,82,133,43.2,0.0,0.2,20.2,0.0,30
155000,68,71,42.7,0.0,2.0,19.1,0.0,20
155000,74,12,19.2,21.6,0.2,22.9,19.2,2
156000,82,132,43.1,0.0,0.0,20.1,0.0,35
156000,68,58,41.4,0.0,2.2,19.9,0.0,14
156000,74,13,20.5,20.8,1.6,19.4,19.8,2
157000,82,147,42.9,0.0,0.1,20.1,0.0,46
157000,68,41,41.7,0.0,2.7,19.7,0.0,10
157000,74,21,21.8,20.8,0.0,20.4,19.9,3
158000,82,156,42.9,0.0,0.1,20.6,0.0,43
158000,68,37,42.5,0.0,1.2,20.4,0.0,11
158000,74,15,20.9,22.7,0.0,20.3,20.9,2
159000,82,155,43.3,0.0,0.1,20.4,0.0,33
159000,68,41,41.0,0.4,2.8,19.8,0.4,19
159000,74,20,21.0,22.0,0.0,21.0,21.0,1
160000,82,138,43.3,0.0,0.0,20.4,0.0,37
160000,68,43,38.4,0.2,2.4,22.7,0.2,15
160000,74,15,21.0,22.0,0.0,21.0,21.0,1
161000,82,154,42.8,0.0,0.1,20.8,0.0,38
161000,74,17,21.5,19.7,0.0,21.1,18.8,3
161000,68,13,42.5,0.0,0.0,21.5,0.0,4
162000,82,172,42.3,0.0,0.4,21.1,0.0,38
162000,68,10,42.3,0.0,0.0,21.7,0.0,4
162000,74,9,20.6,22.6,0.0,20.9,20.6,2
163000,82,141,42.3,0.1,0.0,21.4,0.1,32
163000,74,25,20.5,22.3,0.8,20.2,20.5,2
163000,68,19,42.5,0.0,0.0,21.3,0.0,5
164000,82,160,42.5,0.0,0.3,21.1,0.0,31
164000,83,24,42.6,0.0,2.4,19.0,0.0,5
164000,74,17,19.4,22.2,0.1,22.3,19.0,3
164000,68,10,42.1,0.0,0.0,21.9,0.0,2
165000,82,182,41.6,0.0,0.3,21.7,0.0,51
165000,74,11,21.0,22.0,0.0,21.0,21.0,1
165000,83,7,39.4,0.0,4.3,18.3,0.0,3
166000,82,189,43.0,0.0,0.1,20.8,0.0,45
166000,74,16,21.0,22.0,0.0,21.0,21.0,1
166000,83,6,43.0,0.0,2.0,19.0,0.0,1
167000,82,170,42.9,0.0,0.2,20.9,0.0,39
167000,74,32,20.7,22.5,0.0,19.9,19.7,6
167000,83,8,43.0,0.0,2.0,19.0,0.0,1
168000,82,169,42.7,0.0,0.3,20.8,0.0,36
168000,74,32,21.0,22.0,0.0,21.0,21.0,1
168000,83,12,39.7,0.0,1.8,22.6,0.0,3
169000,82,180,42.4,0.1,0.3,21.0,0.1,36
169000,74,23,22.3,21.4,0.0,20.3,20.5,2
169000,83,12,43.4,0.0,1.8,18.8,0.0,4
170000,82,167,38.4,0.0,0.6,19.8,0.0,34
170000,74,38,21.0,22.0,0.0,21.0,21.0,1
170000,83,14,41.9,0.0,1.4,20.4,0.0,4
171000,82,155,42.2,0.0,0.1,21.5,0.0,40
171000,74,41,21.5,23.2,0.1,19.2,20.9,4
171000,83,8,43.2,0.0,1.8,19.0,0.0,2
172000,82,193,44.3,0.0,0.0,19.5,0.0,44
172000,74,18,19.9,22.2,0.7,21.2,19.9,2
172000,83,6,45.0,0.0,0.0,19.0,0.0,1
173000,82,366,14.3,0.0,0.3,16.9,0.0,146
173000,74,18,20.8,20.8,0.6,21.9,18.9,4
174000,82,142,43.9,0.0,0.3,19.5,0.0,40
174000,74,13,21.0,22.0,0.0,21.0,21.0,1
175000,82,156,42.5,0.0,0.2,20.7,0.0,44
175000,74,16,21.0,22.0,0.0,21.0,21.0,1
176000,82,156,43.5,0.0,0.1,20.3,0.0,40
176000,74,9,21.0,22.0,0.0,21.0,21.0,1
177000,82,144,42.4,0.1,0.1,20.8,0.0,37
177000,74,6,21.0,22.0,0.0,21.0,21.0,1
178000,82,84,43.0,0.0,0.5,20.5,0.0,24
178000,74,16,19.9,22.0,0.6,21.5,19.9,2
179000,82,42,42.6,0.1,0.0,21.2,0.1,9
179000,74,11,21.0,22.0,0.0,21.0,21.0,1
180000,82,26,44.4,0.0,0.0,19.6,0.0,9
180000,74,13,21.0,22.0,0.0,21.0,21.0,1
181000,90,28,43.2,0.0,0.0,20.8,0.0,8
181000,74,9,21.0,22.0,0.0,21.0,21.0,1
181000,82,6,43.7,0.0,0.0,20.3,0.0,2
182000,90,39,42.5,0.0,0.3,21.3,0.0,12
182000,74,10,21.0,22.0,0.0,21.0,21.0,1
182000,82,6,43.2,0.0,0.0,20.2,0.0,3
183000,93,97,43.9,0.0,0.6,19.4,0.0,25
183000,82,48,41.1,0.0,0.8,22.1,0.0,9
183000,74,36,21.1,19.8,0.0,21.4,17.7,8
183000,90,26,43.0,0.0,0.8,20.2,0.0,7
184000,93,116,44.6,0.0,0.7,18.7,0.0,26
184000,74,49,21.0,22.0,0.0,21.0,21.0,1
184000,90,23,44.5,0.0,0.0,19.5,0.0,6
184000,82,18,44.7,0.0,0.0,18.7,0.0,9
185000,93,151,42.8,0.2,1.3,19.7,0.0,41
185000,90,27,42.7,0.0,0.9,20.4,0.0,8
185000,74,13,21.0,22.0,0.0,21.0,21.0,1
185000,82,6,43.3,0.0,0.0,20.7,0.0,2
186000,93,293,19.3,0.0,2.6,15.1,0.0,114
186000,90,24,43.7,0.0,0.0,20.3,0.0,9
186000,82,9,18.0,0.0,0.0,23.7,0.0,3
186000,74,7,23.9,18.9,0.0,21.3,18.0,2
187000,93,152,43.9,0.0,1.3,18.8,0.0,40
187000,90,27,42.4,0.0,0.0,21.6,0.0,9
187000,74,22,21.1,20.7,0.0,21.1,19.1,4
187000,82,14,42.6,0.0,0.0,21.4,0.0,3
188000,93,189,42.2,0.0,1.9,20.0,0.0,60
188000,90,11,41.4,0.0,0.0,22.6,0.0,6
188000,82,11,40.7,0.0,0.0,22.8,0.0,4
189000,93,171,43.8,0.0,1.4,18.8,0.0,44
189000,74,17,20.5,22.2,0.0,21.4,20.2,3
189000,90,13,42.8,0.0,0.0,21.2,0.0,4
189000,82,6,42.3,0.0,0.0,21.7,0.0,2
190000,93,167,42.5,0.0,1.7,19.5,0.0,36
190000,74,12,21.0,22.0,0.0,21.0,21.0,1
190000,82,9,42.6,0.0,0.0,21.4,0.0,2
191000,74,100,21.2,22.3,0.1,20.4,20.8,8
191000,93,96,46.1,0.0,1.1,16.9,0.0,38
192000,93,197,44.3,0.0,1.3,18.2,0.0,50
192000,74,18,21.0,22.0,0.0,21.0,21.0,1
193000,93,196,43.2,0.2,1.7,18.8,0.0,52
193000,74,10,21.0,21.6,0.0,21.4,20.7,2
194000,93,201,44.0,0.0,1.6,18.4,0.0,52
194000,74,8,18.8,23.4,0.0,21.9,18.8,2
195000,93,208,42.7,0.0,1.9,19.1,0.0,62
195000,74,7,20.7,20.4,0.3,20.6,19.6,2
196000,93,199,43.6,0.0,2.2,18.2,0.0,58
196000,74,18,20.2,21.7,1.2,19.8,20.0,2
197000,93,253,30.0,0.0,2.9,18.0,0.0,94
197000,74,6,21.0,22.0,0.0,21.0,21.0,1
198000,93,185,42.3,0.0,2.0,19.4,0.0,45
198000,74,13,20.5,21.0,1.3,21.2,20.1,2
199000,93,129,42.5,0.1,2.5,18.8,0.1,42
199000,74,8,21.0,22.0,0.0,21.0,21.0,1
200000,93,119,42.4,0.0,2.2,19.4,0.0,47
200000,74,12,21.0,22.0,0.0,21.0,21.0,1
201000,93,138,42.5,0.0,2.4,19.1,0.0,46
201000,74,15,20.1,24.3,0.0,19.6,20.1,2
202000,93,138,41.9,0.0,3.0,18.9,0.0,38
202000,100,12,43.3,0.0,2.0,18.7,0.0,2
202000,74,8,21.0,22.0,0.0,21.0,21.0,1
203000,93,148,39.7,0.1,2.9,19.1,0.1,42
203000,101,41,42.9,0.0,0.8,20.3,0.0,13
203000,100,16,43.9,0.0,2.0,18.1,0.0,2
203000,74,10,19.7,21.1,0.4,22.8,18.8,3
204000,93,228,1.8,0.0,0.6,7.7,0.0,94
204000,74,65,21.8,19.6,0.4,21.5,18.3,8
204000,101,30,42.8,0.0,0.8,20.4,0.0,11
204000,100,7,44.0,0.0,1.4,18.6,0.0,4
205000,101,55,42.0,0.0,0.6,21.4,0.0,18
205000,100,27,39.7,0.0,2.4,21.9,0.0,12
205000,74,7,22.1,21.1,0.0,20.7,20.4,2
206000,101,97,17.2,0.5,7.6,19.3,0.1,40
206000,100,26,41.2,0.0,2.5,20.3,0.0,10
206000,74,10,20.2,23.0,0.0,20.8,20.2,2
207000,101,228,2.3,0.6,1.1,12.1,0.1,94
207000,74,41,20.7,21.7,0.0,21.6,20.4,4
207000,100,11,42.8,0.0,1.3,19.9,0.0,3
208000,102,139,42.2,0.0,2.5,19.2,0.0,32
208000,100,24,43.4,0.0,1.8,18.8,0.0,6
208000,103,11,43.0,0.0,2.0,19.0,0.0,1
208000,74,6,21.0,22.0,0.0,21.0,21.0,1
209000,102,98,41.8,0.0,2.3,19.9,0.0,28
209000,100,27,41.6,0.0,3.6,18.9,0.0,9
209000,103,15,42.8,0.0,2.2,19.0,0.0,2
210000,102,337,10.8,0.0,5.4,16.3,0.0,138
210000,100,15,41.9,0.0,2.2,19.9,0.0,3
210000,103,5,42.8,0.0,2.2,19.0,0.0,2
211000,102,205,31.5,5.4,0.8,21.9,5.4,52
212000,102,208,35.5,1.9,2.4,21.0,1.9,56
213000,102,232,34.3,1.6,1.5,18.7,1.6,74
213000,106,5,43.6,0.0,1.2,19.2,0.0,3
214000,102,241,32.6,2.6,1.2,18.0,2.6,94
215000,102,276,30.9,1.7,0.8,15.5,1.7,95
216000,102,251,26.4,0.1,0.1,13.2,0.1,80
217000,102,264,26.2,0.2,0.1,14.1,0.1,94
218000,102,270,27.1,0.6,0.1,14.7,0.4,80
219000,102,149,34.0,6.4,0.1,15.7,5.9,47
220000,102,120,34.0,1.6,0.1,15.8,1.6,45
221000,102,87,31.7,1.3,0.1,15.1,1.3,36
221000,110,24,33.8,12.8,0.5,16.4,12.1,6
222000,102,166,29.2,1.9,0.1,14.8,1.9,67
223000,102,200,33.1,1.7,0.0,15.0,1.7,68
223000,111,62,32.3,2.5,0.0,15.4,2.3,13
224000,102,179,30.8,1.9,0.1,14.9,1.9,58
224000,111,79,29.7,3.8,0.2,14.8,3.5,19
225000,102,173,34.8,1.6,0.1,16.0,1.6,56
225000,111,51,34.5,0.0,0.0,14.3,0.0,7
226000,102,184,35.2,1.5,0.1,16.3,1.5,59
226000,111,46,34.8,0.1,0.0,14.1,0.1,11
227000,102,197,34.7,1.6,0.1,16.0,1.6,55
227000,111,41,35.1,0.0,0.0,14.0,0.0,8
228000,102,194,31.2,1.7,0.1,16.7,1.6,77
228000,111,62,29.9,6.7,0.0,15.7,6.3,7
229000,102,159,32.0,1.4,0.1,17.0,1.3,76
229000,111,41,33.6,0.0,0.0,14.0,0.0,11
230000,102,184,26.2,1.0,0.1,15.0,0.9,76
230000,111,41,33.6,0.0,0.2,14.3,0.0,9
231000,102,154,34.5,1.5,0.0,17.4,1.5,46
231000,111,69,33.9,0.3,0.0,14.0,0.2,11
232000,102,157,32.0,1.4,0.1,17.6,1.4,55
232000,111,67,35.0,0.1,0.0,13.2,0.1,14
233000,102,188,32.4,1.3,0.1,17.5,1.3,56
233000,111,46,34.0,0.0,0.0,14.1,0.0,8
233000,121,23,22.2,17.3,0.0,18.1,15.3,5
234000,102,198,32.7,1.3,0.1,17.2,1.3,68
234000,111,53,33.4,0.1,0.2,14.9,0.1,12
234000,121,10,18.4,14.4,0.0,16.6,13.6,2
235000,102,158,32.3,1.4,0.2,16.9,1.4,59
235000,111,87,27.6,0.1,0.0,13.6,0.1,26
235000,121,23,23.0,17.5,0.0,18.3,16.1,4
236000,102,174,33.5,1.3,0.1,16.5,1.3,51
236000,111,64,32.2,0.2,0.0,14.5,0.2,13
236000,121,11,22.0,18.0,0.0,19.0,17.0,1
237000,102,97,34.2,1.2,0.0,16.3,1.2,30
237000,111,69,34.2,0.4,0.0,14.5,0.3,17
237000,121,45,22.1,18.0,0.0,18.9,17.0,3
238000,102,152,33.8,1.2,0.1,15.3,1.1,43
238000,111,86,30.7,4.9,0.0,16.0,4.5,12
239000,111,91,29.7,6.0,0.0,16.5,5.6,17
239000,102,81,33.8,1.4,0.0,16.3,1.4,21
240000,111,110,29.5,2.1,0.0,15.9,2.0,31
240000,102,45,32.9,1.3,0.1,17.6,1.3,12
241000,111,122,33.3,0.1,0.0,15.4,0.1,23
241000,102,20,33.5,1.5,0.0,18.2,1.5,7
242000,111,109,32.1,0.1,0.0,15.2,0.1,20
