step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,59,42,0,0,17,0,0.000,2975,2.28,588.41,0.00,58
100000,59,42,0,0,17,0,0.000,2653,2.93,516.22,0.00,58
100000,64,42,0,0,22,0,0.000,2502,6.04,562.79,0.00,58
100000,59,42,0,0,17,0,0.000,2493,5.96,507.05,0.00,58
100000,64,23,21,0,20,20,0.328,2189,3.55,477.41,34.97,29
100000,58,41,0,0,17,0,0.000,2128,7.06,448.30,0.00,58
100000,64,42,0,0,22,0,0.000,2080,5.47,460.13,0.00,58
100000,61,42,0,0,19,0,0.000,1929,7.47,421.80,0.00,58
100000,60,45,0,0,15,0,0.000,1893,4.10,360.91,0.00,58
100000,60,40,0,0,20,0,0.000,1783,7.22,400.85,0.00,58
100000,59,42,0,0,17,0,0.000,1748,1.38,334.63,0.00,58
100000,64,23,21,0,20,20,0.328,1746,2.09,346.22,74.85,29
100000,57,41,0,0,16,0,0.000,1603,7.11,320.00,0.00,58
100000,61,42,0,0,19,0,0.000,1529,4.20,308.42,0.00,58
100000,58,41,0,0,17,0,0.000,1514,5.27,303.97,0.00,58
100000,64,23,21,0,20,20,0.328,1471,4.93,310.45,36.79,29
100000,60,40,0,0,20,0,0.000,1440,3.77,307.37,0.00,58
100000,64,23,21,0,20,20,0.328,1360,5.62,306.19,22.24,29
100000,64,23,21,0,20,20,0.328,1353,6.07,304.34,34.18,29
100000,64,23,21,0,20,20,0.328,1342,8.01,272.19,45.18,29
100000,57,41,0,0,16,0,0.000,1329,4.71,251.46,0.00,58
100000,56,40,0,0,16,0,0.000,1321,5.83,254.65,0.00,58
100000,60,40,3,0,17,3,0.050,1310,7.65,261.87,2.46,44
100000,59,42,0,0,17,0,0.000,1293,6.51,243.35,0.00,44
100000,61,42,0,0,19,0,0.000,1243,5.52,249.43,0.00,58
100000,59,42,0,0,17,0,0.000,1223,3.41,239.72,0.00,58
100000,59,42,0,0,17,0,0.000,1213,6.95,245.68,0.00,58
100000,64,23,21,0,20,20,0.328,1195,2.81,256.37,5.69,29
100000,61,42,0,0,19,0,0.000,1193,5.55,244.48,0.00,58
100000,59,42,0,0,17,0,0.000,1139,6.59,224.08,0.00,58
100000,59,42,0,0,17,0,0.000,1108,3.69,231.72,0.00,58
100000,61,42,0,0,19,0,0.000,1084,3.27,230.33,0.00,58
100000,61,42,0,0,19,0,0.000,1072,3.81,216.30,0.00,58
100000,64,42,0,0,22,0,0.000,1044,7.27,224.63,0.00,58
100000,59,42,0,0,17,0,0.000,1030,6.65,228.87,0.00,58
100000,60,40,0,0,20,0,0.000,1001,4.74,205.14,0.00,58
100000,59,42,0,0,17,0,0.000,981,4.67,206.27,0.00,58
100000,58,41,0,0,17,0,0.000,974,3.63,188.88,0.00,58
100000,59,42,0,0,17,0,0.000,938,4.60,194.54,0.00,58
100000,58,41,0,0,17,0,0.000,918,7.45,202.68,0.00,58
100000,62,42,1,0,19,1,0.016,892,5.50,180.60,0.00,58
100000,60,40,0,0,20,0,0.000,883,1.57,184.71,0.00,58
100000,62,42,1,0,19,1,0.016,862,5.12,186.99,0.00,58
100000,64,23,21,0,20,20,0.328,856,5.45,188.40,15.96,29
100000,59,42,0,0,17,0,0.000,843,2.89,171.99,0.00,58
100000,64,23,21,0,20,20,0.328,825,1.14,172.15,4.85,29
100000,59,42,0,0,17,0,0.000,799,4.16,149.59,0.00,58
100000,59,42,0,0,17,0,0.000,789,6.35,161.88,0.00,58
100000,64,23,21,0,20,20,0.328,775,5.80,163.82,6.81,29
100000,59,42,0,0,17,0,0.000,750,5.55,150.27,0.00,58
100000,57,41,0,0,16,0,0.000,747,4.77,136.35,0.00,58
100000,58,41,0,0,17,0,0.000,722,4.12,137.66,0.00,58
100000,64,42,0,0,22,0,0.000,713,4.76,163.08,0.00,58
100000,59,42,0,0,17,0,0.000,710,7.24,140.84,0.00,58
100000,64,23,21,0,20,20,0.328,703,2.87,154.47,7.24,29
100000,64,23,21,0,20,20,0.328,698,4.36,146.46,7.48,29
100000,59,42,0,0,17,0,0.000,691,5.08,139.29,0.00,58
100000,59,42,0,0,17,0,0.000,673,3.74,122.83,0.00,58
100000,59,42,0,0,17,0,0.000,673,3.72,150.77,0.00,58
100000,59,42,0,0,17,0,0.000,672,2.35,129.24,0.00,58
100000,64,42,0,0,22,0,0.000,670,4.92,142.01,0.00,58
100000,59,42,0,0,17,0,0.000,670,5.40,147.88,0.00,58
100000,59,42,0,0,17,0,0.000,669,7.55,129.92,0.00,58
100000,61,42,0,0,19,0,0.000,664,7.63,137.29,0.00,58
100000,59,42,0,0,17,0,0.000,653,2.04,141.50,0.00,58
100000,59,42,0,0,17,0,0.000,616,2.71,123.75,0.00,58
100000,59,42,0,0,17,0,0.000,590,3.93,128.21,0.00,58
100000,64,23,21,0,20,20,0.328,587,6.74,136.54,16.68,29
100000,59,42,0,0,17,0,0.000,576,4.08,117.96,0.00,58
100000,58,41,0,0,17,0,0.000,567,1.26,99.89,0.00,58
100000,59,42,0,0,17,0,0.000,564,4.06,103.86,0.00,58
100000,64,42,0,0,22,0,0.000,550,5.29,119.41,0.00,58
100000,63,42,0,0,21,0,0.000,550,6.07,126.98,0.00,58
100000,64,23,21,0,20,20,0.328,547,2.68,113.14,7.18,29
100000,59,42,0,0,17,0,0.000,546,4.13,104.76,0.00,58
100000,64,23,21,0,20,20,0.328,538,5.52,112.46,3.72,29
100000,61,42,0,0,19,0,0.000,511,5.78,103.37,0.00,58
100000,64,49,0,0,15,0,0.000,508,0.81,94.17,0.00,58
100000,58,42,0,0,16,0,0.000,496,4.61,90.85,0.00,58
100000,64,45,0,0,19,0,0.000,489,5.68,103.75,0.00,58
100000,59,42,0,0,17,0,0.000,486,5.79,107.79,0.00,58
100000,64,41,0,0,23,0,0.000,484,3.94,101.04,0.00,58
100000,64,23,21,0,20,20,0.328,473,1.64,101.98,11.85,29
100000,64,23,21,0,20,20,0.328,461,2.01,95.10,8.81,29
100000,59,42,0,0,17,0,0.000,450,4.58,80.28,0.00,58
100000,62,42,1,0,19,1,0.016,441,4.08,94.77,0.00,58
100000,59,42,0,0,17,0,0.000,431,7.09,87.29,0.00,58
100000,61,42,0,0,19,0,0.000,421,2.33,87.55,0.00,58
100000,61,42,0,0,19,0,0.000,414,2.61,82.45,0.00,58
100000,59,42,0,0,17,0,0.000,411,5.22,73.96,0.00,58
100000,59,42,0,0,17,0,0.000,380,6.25,85.49,0.00,58
100000,59,42,0,0,17,0,0.000,357,4.01,83.26,0.00,58
