step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
61000,23,35,43.7,0.2,0.0,20.0,0.2,12
62000,26,104,26.9,0.1,0.0,13.9,0.1,32
62000,28,19,27.2,8.0,1.1,27.7,6.4,6
62000,23,18,45.6,0.7,0.0,17.7,0.6,5
63000,26,254,24.1,0.1,0.1,14.5,0.1,91
63000,28,10,26.2,12.6,0.6,24.6,10.4,3
64000,26,109,29.8,0.2,0.1,15.4,0.2,47
64000,28,87,30.3,14.0,1.3,18.1,12.1,32
65000,26,65,26.9,0.2,0.0,16.6,0.2,37
66000,26,148,26.7,5.0,0.1,17.7,4.7,65
66000,31,76,40.9,2.6,0.1,20.3,2.6,19
67000,31,157,36.7,2.1,0.1,20.3,2.1,34
67000,26,86,30.5,0.0,0.0,13.9,0.0,25
68000,31,226,24.8,1.6,0.4,18.4,1.3,89
68000,26,74,25.5,0.0,0.0,13.6,0.0,29
69000,31,184,27.8,14.0,0.0,18.7,13.0,41
70000,31,218,39.7,3.0,0.0,18.1,3.0,60
71000,31,150,40.4,4.0,0.0,18.1,3.9,26
72000,31,72,38.2,6.0,0.1,17.9,5.2,12
73000,31,112,41.0,3.6,0.0,17.9,3.6,17
74000,31,111,40.5,3.8,0.0,18.0,3.7,21
75000,35,135,32.4,0.0,0.0,19.7,0.0,58
75000,31,55,41.1,3.7,0.0,17.6,3.7,8
76000,31,156,40.7,3.9,0.0,17.8,3.9,24
76000,35,64,38.0,0.0,0.1,17.2,0.0,28
77000,31,120,40.4,3.9,0.0,18.1,3.9,17
77000,35,116,34.4,0.0,0.0,18.6,0.0,43
78000,31,106,41.2,3.7,0.0,17.6,3.7,22
78000,35,63,40.1,0.0,0.0,15.3,0.0,22
79000,35,140,31.6,1.0,0.1,12.6,0.8,53
79000,31,87,39.6,4.4,0.0,18.3,4.1,26
80000,35,99,37.5,0.0,0.1,16.3,0.0,35
80000,31,77,39.1,4.7,0.0,17.8,4.6,19
81000,35,136,36.6,0.0,0.0,15.5,0.0,48
81000,31,67,39.6,3.7,0.0,18.1,3.6,17
82000,35,258,27.0,0.0,0.2,15.3,0.0,105
82000,31,28,38.7,3.2,0.0,17.9,3.2,6
83000,35,184,35.7,0.0,0.0,16.9,0.0,67
83000,31,40,40.0,2.4,0.0,17.4,2.4,9
84000,35,139,35.2,0.0,0.0,17.1,0.0,51
84000,31,76,39.5,2.5,0.0,17.9,2.5,15
85000,35,173,21.2,0.1,0.1,16.0,0.0,66
85000,31,27,39.3,2.7,0.0,17.9,2.7,6
86000,31,183,40.3,3.9,0.0,17.7,3.8,35
86000,35,21,40.6,0.0,0.0,15.7,0.0,11
87000,31,124,40.0,3.8,0.0,17.8,3.8,20
87000,35,105,17.0,0.0,0.1,14.4,0.0,44
88000,35,327,16.2,0.1,0.0,14.0,0.1,149
88000,31,49,25.2,10.2,2.8,21.5,7.7,18
89000,35,140,22.5,0.4,0.1,13.0,0.3,64
89000,31,108,27.4,17.2,0.1,14.2,10.8,44
90000,35,399,2.8,0.1,0.4,8.7,0.0,124
90000,31,59,32.4,14.8,0.0,15.9,11.3,30
91000,35,189,0.4,0.1,1.3,8.3,0.0,62
91000,31,110,32.3,14.0,0.0,17.6,12.7,35
92000,35,122,0.6,1.3,0.3,12.8,0.2,43
92000,31,60,33.7,10.7,0.0,19.6,10.6,16
93000,35,38,1.2,0.3,0.0,10.0,0.0,13
93000,31,28,31.5,4.5,0.0,24.6,3.9,14
94000,49,222,33.6,0.8,0.0,18.7,0.6,78
94000,35,10,3.0,0.6,0.0,10.1,0.0,5
94000,31,7,32.3,3.6,0.0,21.3,3.0,2
95000,49,173,35.4,0.8,0.0,17.6,0.7,42
95000,35,36,6.7,1.4,1.9,10.8,1.1,18
96000,49,114,32.6,0.0,0.1,19.0,0.0,36
96000,35,12,13.4,3.9,0.2,10.6,3.6,6
97000,49,124,32.6,0.0,0.1,19.3,0.0,38
97000,53,6,32.0,16.0,0.0,16.0,16.0,1
98000,49,52,22.4,0.0,0.2,19.2,0.0,24
99000,58,68,29.8,0.0,0.0,15.4,0.0,15
99000,49,49,18.3,0.0,0.0,15.2,0.0,24
99000,53,8,32.1,16.2,0.0,15.6,15.0,2
100000,58,53,31.6,0.0,0.0,16.5,0.0,11
100000,59,40,33.1,0.0,0.0,13.9,0.0,9
100000,49,37,7.4,0.0,0.0,16.9,0.0,15
100000,53,12,32.4,16.2,0.0,15.3,16.1,4
101000,61,88,34.0,0.0,0.0,16.9,0.0,22
101000,59,60,33.3,0.0,0.0,14.5,0.0,12
101000,58,13,34.7,0.0,0.2,14.8,0.0,6
101000,53,7,21.0,25.0,0.0,18.0,17.0,1
102000,61,108,34.5,0.3,0.0,17.7,0.3,19
102000,53,27,26.8,15.9,0.0,21.3,14.9,8
102000,59,10,34.5,0.0,0.0,14.6,0.0,5
103000,61,106,34.6,0.5,0.0,17.1,0.5,17
103000,53,38,32.4,13.8,0.0,17.4,13.7,10
103000,59,8,34.6,0.0,0.0,15.9,0.0,3
104000,61,158,35.4,0.4,0.0,17.0,0.3,49
104000,53,46,32.9,15.2,0.0,15.9,15.1,6
104000,67,9,36.4,0.0,4.7,17.0,0.0,5
105000,61,224,34.7,0.1,0.0,17.6,0.1,55
105000,68,10,37.1,0.9,0.0,16.2,0.9,3
105000,53,7,30.7,14.4,1.3,17.6,14.1,3
106000,61,273,30.3,0.4,0.0,17.6,0.3,85
106000,53,6,30.0,17.0,0.0,17.0,17.0,1
107000,61,264,30.2,0.5,0.0,16.2,0.5,52
107000,53,23,30.7,15.8,0.0,17.3,15.8,2
108000,61,262,30.3,0.7,0.0,18.0,0.6,66
109000,61,180,33.2,0.9,0.0,16.7,0.8,29
109000,53,22,30.4,17.3,0.0,16.3,17.2,3
110000,61,132,34.2,1.3,0.0,17.2,1.2,36
110000,53,67,31.5,16.5,0.0,15.9,16.4,10
111000,61,240,33.6,1.0,0.0,17.0,0.9,50
112000,61,175,33.6,1.6,0.0,16.0,1.5,35
112000,73,94,6.7,0.0,0.0,11.6,0.0,31
112000,53,19,31.1,17.3,0.0,15.6,16.9,4
113000,61,173,34.1,1.3,0.0,16.7,1.3,28
113000,73,83,9.8,0.0,0.0,11.3,0.0,32
113000,53,26,31.1,15.7,0.0,17.2,15.6,6
114000,61,163,34.5,1.2,0.0,17.0,1.2,33
114000,53,46,30.4,16.8,0.0,16.7,16.8,3
114000,73,43,11.0,0.0,0.0,10.5,0.0,13
115000,61,178,33.6,1.1,0.0,17.7,1.0,25
115000,73,110,9.9,0.0,0.0,12.4,0.0,37
115000,53,22,32.5,15.1,0.2,16.1,15.1,7
116000,61,217,33.1,1.5,0.0,18.1,1.5,35
116000,73,58,12.6,0.0,0.0,9.8,0.0,27
116000,53,8,30.6,16.1,0.0,17.2,16.1,2
117000,61,206,33.7,1.4,0.0,17.1,1.2,28
117000,73,49,11.9,0.0,0.0,7.7,0.0,13
117000,53,16,30.7,17.3,0.0,16.0,16.8,3
118000,61,230,31.5,0.8,0.0,16.9,0.8,36
118000,53,14,30.6,17.1,0.0,16.3,17.1,2
119000,61,230,33.4,0.9,0.0,16.9,0.8,36
119000,53,7,30.7,16.0,0.0,17.3,16.0,2
120000,61,232,31.7,0.9,0.0,17.5,0.8,48
121000,61,276,26.4,0.6,0.0,17.6,0.5,94
122000,61,242,27.6,0.7,0.0,16.5,0.5,87
123000,61,260,29.7,0.4,0.0,17.1,0.3,77
123000,79,18,29.3,14.7,0.3,12.1,13.3,3
124000,61,292,26.7,0.2,0.0,16.2,0.2,75
124000,79,11,28.5,14.5,0.3,13.4,12.6,5
125000,61,249,36.1,0.1,0.0,15.5,0.0,72
126000,61,343,18.0,0.1,0.1,12.1,0.0,117
126000,79,11,28.1,18.6,0.0,17.3,17.8,3
127000,61,201,6.9,0.0,0.3,14.1,0.0,88
127000,79,20,27.5,19.0,0.0,16.3,16.4,4
128000,61,19,8.8,0.0,0.0,11.9,0.0,6
128000,79,11,27.4,19.8,0.0,15.5,17.3,3
129000,61,32,1.6,0.0,0.4,8.7,0.0,13
131000,87,186,30.0,0.1,0.1,15.7,0.1,65
132000,84,134,28.9,3.8,0.1,15.3,3.8,53
132000,87,115,28.5,0.1,0.0,15.2,0.1,46
133000,87,155,20.2,0.1,0.1,16.0,0.0,64
133000,84,52,32.5,7.4,0.0,17.1,7.3,15
134000,84,71,32.6,8.4,0.0,16.9,8.2,21
134000,87,50,33.1,0.0,0.0,17.5,0.0,16
135000,87,70,10.0,0.0,0.4,10.1,0.0,39
135000,84,60,31.5,14.9,0.1,17.5,13.3,16
136000,87,9,10.9,0.0,0.4,13.8,0.0,4
137000,94,152,32.4,0.0,0.0,13.9,0.0,18
137000,87,66,4.8,0.0,0.1,8.2,0.0,38
137000,84,11,34.5,14.3,1.4,13.5,14.1,7
138000,94,159,31.3,0.0,0.0,14.3,0.0,28
138000,87,53,2.8,0.6,0.4,8.9,0.1,22
139000,94,115,29.0,0.1,0.0,13.2,0.1,22
139000,97,78,23.2,1.3,0.0,14.7,1.1,35
139000,98,28,28.2,3.1,0.0,15.9,3.1,6
139000,87,6,21.7,0.2,1.7,8.7,0.2,4
140000,94,104,28.9,0.0,0.0,13.9,0.0,21
140000,97,97,25.9,0.1,0.3,12.8,0.1,37
140000,98,60,30.1,6.9,0.0,16.4,6.9,16
141000,97,188,24.2,0.1,0.2,11.6,0.1,59
141000,98,54,27.1,8.1,0.0,16.8,7.9,18
141000,94,40,30.2,0.0,0.0,13.0,0.0,9
142000,98,171,35.2,4.1,0.0,18.2,3.9,52
142000,94,33,34.6,0.0,0.0,14.5,0.0,10
142000,97,19,37.0,0.1,0.0,15.9,0.1,9
143000,98,94,38.1,1.0,0.0,16.5,1.0,33
143000,94,67,37.8,0.0,0.0,14.3,0.0,14
143000,97,34,37.7,0.1,0.0,14.7,0.1,12
144000,94,111,36.1,0.0,0.0,14.5,0.0,18
144000,97,66,37.8,0.0,0.0,14.5,0.0,16
144000,98,38,36.3,0.8,0.0,15.6,0.8,12
145000,94,142,36.8,0.0,0.0,14.7,0.0,18
145000,97,72,32.6,0.1,0.1,13.7,0.1,21
145000,98,33,35.6,1.7,0.0,15.9,1.7,14
146000,94,124,36.1,0.0,0.0,15.3,0.0,25
146000,98,64,34.4,1.7,0.0,15.8,1.7,19
146000,97,63,35.4,0.3,0.0,13.6,0.2,17
147000,94,65,44.1,0.0,0.0,19.9,0.0,13
147000,102,59,31.7,15.5,0.0,16.8,15.5,8
147000,98,28,46.9,0.2,0.0,16.2,0.2,6
147000,97,27,41.1,0.0,0.0,14.1,0.0,3
148000,97,136,37.2,0.0,0.0,13.9,0.0,27
148000,94,79,37.3,0.0,0.0,18.9,0.0,23
148000,102,22,28.0,20.0,0.0,16.0,20.0,1
148000,98,6,47.2,0.3,0.0,15.8,0.3,3
149000,97,160,39.5,0.1,0.2,14.3,0.1,23
149000,102,16,26.7,20.3,0.0,17.0,19.1,2
149000,94,14,22.0,0.0,0.0,16.9,0.0,10
150000,97,154,40.1,0.0,0.0,14.0,0.0,9
150000,102,48,27.7,20.8,0.0,15.6,19.4,3
151000,97,154,40.5,0.0,0.0,13.9,0.0,17
151000,102,67,28.2,19.8,0.0,16.0,19.8,2
151000,104,12,41.0,1.0,0.0,13.0,1.0,1
152000,97,185,37.2,0.2,0.0,13.9,0.1,33
152000,102,54,28.3,19.7,0.0,16.0,19.7,2
152000,104,6,40.2,0.7,0.0,12.8,0.7,3
153000,97,213,38.7,0.0,0.1,14.0,0.0,25
153000,102,23,28.7,19.3,0.0,16.0,19.3,2
153000,104,9,41.0,1.0,0.0,13.0,1.0,1
154000,97,113,40.1,0.0,0.0,14.0,0.0,8
154000,102,74,28.6,19.2,0.0,16.1,19.1,5
155000,97,189,40.0,0.1,0.0,14.1,0.0,16
155000,102,26,28.7,20.0,0.0,15.4,20.0,2
155000,104,24,41.3,1.0,0.0,13.1,1.0,3
156000,97,197,38.6,0.2,0.1,14.2,0.2,21
156000,102,27,26.6,20.3,0.0,17.1,19.1,3
156000,104,9,40.6,1.2,0.0,13.2,1.2,3
157000,97,190,39.9,0.0,0.0,14.2,0.0,18
157000,102,30,29.0,18.8,0.0,16.2,18.8,3
157000,104,22,42.6,1.3,0.0,13.7,1.3,5
158000,97,208,39.0,0.1,0.2,14.2,0.0,30
158000,102,26,28.0,20.0,0.0,16.0,20.0,1
158000,104,12,39.8,1.7,0.0,14.0,1.7,6
159000,97,230,38.3,0.1,0.1,14.4,0.1,34
159000,104,12,41.6,1.1,0.0,13.0,1.1,2
159000,102,10,28.0,20.0,0.0,16.0,20.0,1
160000,97,326,24.9,0.0,0.0,11.0,0.0,64
160000,102,13,28.0,20.0,0.0,16.0,20.0,1
160000,104,9,41.0,1.0,0.0,13.0,1.0,1
161000,97,240,29.6,0.0,0.1,13.7,0.0,42
161000,102,30,29.0,19.5,0.0,15.5,19.5,3
161000,104,11,39.6,2.1,0.0,14.0,1.8,2
162000,97,282,24.5,0.1,0.0,13.9,0.0,61
162000,102,23,28.0,20.0,0.0,16.0,20.0,1
162000,104,14,41.0,1.0,0.0,13.0,1.0,1
163000,97,144,39.9,0.1,0.0,14.1,0.0,12
163000,102,61,29.2,18.7,0.0,16.1,18.7,4
163000,104,18,41.0,0.9,0.0,13.1,0.9,2
164000,97,118,40.3,0.0,0.0,14.1,0.0,8
164000,102,66,29.8,18.8,0.0,15.4,18.8,7
164000,104,7,40.6,2.1,0.0,15.0,2.1,4
165000,97,113,40.3,0.0,0.0,13.4,0.0,11
165000,102,78,29.1,18.7,0.0,16.2,18.5,5
165000,104,11,41.0,1.0,0.0,13.0,1.0,1
166000,97,146,39.6,0.0,0.0,14.2,0.0,16
166000,102,53,29.1,18.7,0.0,16.2,18.0,7
166000,104,26,40.1,1.2,0.0,13.6,1.2,4
167000,97,208,39.1,0.1,0.0,14.3,0.1,30
167000,110,32,0.0,0.0,0.0,14.4,0.0,13
167000,104,20,40.2,1.4,0.0,14.7,1.4,7
167000,102,15,28.0,20.0,0.0,16.0,20.0,1
168000,97,169,40.1,0.0,0.0,14.0,0.0,13
168000,104,33,40.3,1.3,0.0,13.3,1.2,5
168000,102,25,28.0,20.0,0.0,16.0,20.0,1
169000,97,154,39.6,0.1,0.0,14.2,0.1,19
169000,104,32,41.4,1.3,0.0,13.4,1.3,6
169000,102,24,28.0,20.0,0.0,16.0,20.0,2
170000,97,132,40.0,0.0,0.0,14.1,0.0,7
170000,102,34,29.0,19.1,0.0,15.9,19.1,3
170000,104,15,41.9,1.3,0.0,13.3,1.3,4
171000,97,138,40.2,0.0,0.0,14.1,0.0,9
171000,102,37,29.9,18.2,0.0,15.9,17.8,4
171000,104,13,41.1,1.5,0.0,13.4,1.5,3
172000,97,235,38.5,0.1,0.1,14.3,0.0,39
172000,104,11,41.0,1.5,0.0,13.5,1.5,2
172000,102,11,26.6,20.9,0.0,16.5,19.3,2
173000,97,217,30.0,0.0,0.4,14.0,0.0,44
173000,102,35,28.0,20.5,0.0,15.5,19.9,3
173000,104,21,41.0,1.7,0.0,13.4,1.7,3
174000,97,185,34.2,0.0,0.3,13.6,0.0,31
174000,102,38,28.3,19.9,0.0,15.8,19.8,3
174000,104,32,41.0,1.7,0.0,13.6,1.7,3
175000,97,203,38.9,0.1,0.1,13.8,0.1,28
175000,102,26,28.0,20.0,0.0,16.0,20.0,1
175000,104,15,41.0,1.7,0.0,13.6,1.7,3
176000,97,214,40.2,0.0,0.0,13.7,0.0,23
176000,102,25,28.0,20.0,0.0,16.0,20.0,1
176000,104,6,41.0,1.5,0.0,13.5,1.5,2
177000,97,225,39.1,0.0,0.1,14.1,0.0,38
177000,104,21,40.7,1.7,0.0,13.0,1.7,3
177000,102,10,28.0,20.0,0.0,16.0,20.0,1
178000,97,216,39.4,0.1,0.1,14.1,0.1,31
178000,102,16,28.0,20.0,0.0,16.0,20.0,1
178000,104,5,41.0,2.0,0.0,14.0,2.0,1
179000,97,242,35.7,0.0,0.1,14.4,0.0,46
179000,102,19,28.0,20.0,0.0,16.0,20.0,1
179000,104,13,40.8,2.5,0.0,12.2,2.5,3
180000,97,228,39.3,0.1,0.0,14.5,0.1,30
180000,102,18,27.4,20.4,0.0,16.1,19.7,2
180000,104,5,41.0,2.0,0.0,14.0,2.0,1
181000,97,188,39.7,0.0,0.1,14.2,0.0,23
181000,102,35,28.5,19.5,0.0,16.0,19.5,2
181000,104,8,37.9,2.2,0.0,16.2,2.2,2
182000,97,227,32.9,0.0,0.2,13.8,0.0,44
182000,102,21,28.0,20.0,0.0,16.0,20.0,1
182000,104,14,41.3,1.9,0.0,14.2,1.9,2
183000,97,142,38.4,0.1,0.0,14.5,0.1,19
183000,102,32,28.0,20.0,0.0,16.0,20.0,2
183000,104,9,41.4,1.9,0.0,14.3,1.9,2
184000,97,174,38.2,0.1,0.1,14.0,0.1,23
184000,102,23,28.0,20.0,0.0,16.0,20.0,1
184000,104,14,41.1,2.1,0.0,13.9,2.1,2
185000,97,179,39.8,0.1,0.0,14.3,0.1,18
185000,102,23,28.0,20.0,0.0,16.0,20.0,1
185000,104,15,40.9,2.0,0.0,14.0,2.0,2
186000,97,158,39.8,0.1,0.2,13.9,0.1,26
186000,102,37,28.4,19.6,0.0,16.0,19.6,2
186000,104,28,41.1,2.0,0.0,13.6,2.0,3
186000,117,22,5.9,0.0,0.0,12.7,0.0,7
187000,97,101,40.3,0.0,0.0,14.0,0.0,14
187000,102,70,29.3,19.0,0.0,15.7,19.0,5
187000,104,50,41.2,2.1,0.0,13.6,2.1,9
187000,117,39,8.5,0.0,0.3,13.2,0.0,19
188000,102,92,28.7,19.4,0.0,15.9,19.3,4
188000,97,66,40.4,0.1,0.0,13.9,0.1,7
188000,117,36,4.3,0.0,0.0,9.6,0.0,15
188000,104,35,41.9,1.9,0.0,13.9,1.9,10
189000,117,238,4.6,0.0,0.0,10.3,0.0,96
189000,97,125,40.1,0.0,0.0,14.0,0.0,6
189000,102,26,26.9,20.5,0.0,16.6,19.2,2
189000,104,16,40.9,2.1,0.0,14.6,2.1,5
190000,97,158,39.5,0.0,0.0,14.5,0.0,19
190000,117,103,5.4,0.0,0.1,11.6,0.0,35
190000,102,20,28.8,19.4,0.0,15.9,19.4,2
190000,104,18,41.3,2.2,0.0,15.1,2.2,5
191000,97,150,40.0,0.0,0.1,14.6,0.0,18
191000,117,70,7.0,0.0,0.0,8.4,0.0,32
191000,102,32,27.0,20.4,0.0,16.6,19.3,3
191000,104,31,41.4,2.4,0.0,15.3,2.4,5
192000,97,156,39.4,0.1,0.0,14.8,0.1,17
192000,104,41,40.9,2.4,0.0,15.5,2.4,7
192000,102,28,28.2,20.0,0.0,15.7,19.3,3
192000,117,20,5.2,1.5,0.0,11.9,0.1,9
193000,97,149,39.5,0.0,0.0,14.8,0.0,12
193000,117,57,7.5,0.5,0.0,8.7,0.3,21
193000,102,37,27.7,20.1,0.0,16.2,19.6,3
193000,104,14,40.4,3.1,0.0,18.7,3.1,4
194000,97,177,40.2,0.1,0.0,14.6,0.1,26
194000,102,29,28.0,20.0,0.0,16.0,20.0,1
194000,117,20,10.4,2.4,0.2,9.3,0.9,12
194000,104,8,40.0,4.0,0.0,20.0,4.0,1
195000,97,153,40.2,0.0,0.0,14.8,0.0,18
195000,102,65,28.1,19.9,0.0,16.0,19.6,5
195000,117,24,10.1,0.8,0.0,9.8,0.3,14
196000,97,134,40.0,0.0,0.0,14.4,0.0,16
196000,117,67,8.8,2.0,0.0,10.0,1.0,32
196000,102,53,28.7,19.5,0.0,15.8,18.6,7
197000,97,244,38.5,0.0,0.1,15.3,0.0,49
197000,102,9,28.0,20.0,0.0,16.0,20.0,1
198000,97,196,35.4,0.2,0.2,14.9,0.1,45
198000,102,54,30.2,17.9,0.0,15.9,17.8,5
199000,97,194,40.8,0.1,0.0,14.7,0.1,35
199000,102,37,28.4,19.5,0.0,16.2,19.5,2
200000,97,230,39.3,0.2,0.0,15.2,0.2,36
200000,102,13,28.0,20.0,0.0,16.0,20.0,1
201000,97,221,35.7,0.0,0.0,15.0,0.0,49
201000,102,17,28.0,20.0,0.0,16.0,20.0,1
202000,97,214,39.6,0.1,0.0,15.1,0.1,42
202000,102,15,28.0,20.0,0.0,16.0,20.0,1
203000,97,140,40.2,0.4,0.0,15.2,0.3,19
203000,102,60,27.5,20.7,0.0,15.7,19.7,2
204000,102,95,28.2,19.8,0.0,16.0,19.6,5
204000,97,91,40.0,0.2,0.0,15.0,0.1,12
205000,97,167,40.0,0.2,0.0,15.5,0.2,20
205000,102,45,28.0,20.0,0.0,16.0,20.0,1
205000,124,39,4.3,0.0,0.0,13.3,0.0,20
206000,97,208,38.8,0.2,0.0,15.2,0.1,30
206000,102,22,28.0,20.0,0.0,16.0,20.0,1
206000,124,22,5.3,0.0,0.0,12.5,0.0,13
207000,97,145,39.8,0.2,0.0,14.8,0.1,21
207000,102,50,28.7,19.6,0.0,15.8,19.6,2
208000,97,146,40.3,0.4,0.0,15.3,0.3,11
208000,102,35,28.5,19.6,0.0,15.9,19.6,2
209000,97,237,29.8,0.4,0.3,13.7,0.2,64
209000,102,11,28.0,20.0,0.0,16.0,20.0,1
210000,97,122,40.6,0.7,0.0,15.8,0.5,15
210000,126,52,9.4,0.0,0.2,13.2,0.0,25
210000,102,51,29.1,19.5,0.0,15.4,19.4,5
211000,97,178,40.1,0.2,0.0,14.9,0.1,28
211000,126,79,5.9,0.0,0.1,11.5,0.0,40
211000,102,31,28.0,20.0,0.0,16.0,20.0,1
212000,97,129,40.9,0.7,0.0,16.2,0.6,19
212000,126,100,7.5,0.0,0.5,11.7,0.0,48
212000,102,39,28.3,19.9,0.0,15.8,19.9,2
213000,97,117,40.3,0.2,0.0,15.1,0.2,15
213000,126,66,6.2,0.0,1.9,18.5,0.0,39
213000,102,56,30.4,18.0,0.1,15.5,18.0,7
214000,97,123,40.6,0.4,0.0,15.4,0.4,23
214000,102,52,28.7,19.2,0.1,16.0,19.2,5
214000,126,37,7.0,0.2,1.2,16.8,0.2,19
215000,97,100,40.8,0.4,0.0,15.7,0.4,14
215000,126,84,5.2,0.0,0.9,12.4,0.0,53
215000,102,57,28.3,19.7,0.0,16.0,19.4,4
216000,97,122,39.8,0.1,0.0,15.0,0.1,13
216000,126,82,8.5,0.0,1.6,10.8,0.0,39
216000,102,26,28.1,20.0,0.0,15.9,19.9,2
217000,97,79,38.8,0.2,0.0,15.1,0.2,17
217000,102,45,30.4,17.7,0.0,15.9,17.7,4
217000,126,29,0.4,0.0,0.2,13.0,0.0,17
218000,97,132,40.3,0.1,0.0,14.4,0.0,27
218000,102,31,28.0,20.0,0.0,16.0,20.0,1
219000,97,80,40.0,0.1,0.0,14.6,0.1,14
219000,102,46,29.0,18.9,0.0,16.1,18.5,5
