step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
52000,34,27,8.6,0.2,0.2,13.0,0.2,13
52000,33,20,24.0,21.0,0.0,19.0,19.0,1
53000,11,231,39.9,0.5,0.0,17.4,0.5,47
53000,33,10,24.0,21.0,0.0,19.0,19.0,1
54000,11,219,37.0,0.4,0.1,17.3,0.3,56
54000,33,23,23.2,21.4,0.0,19.4,18.3,3
55000,11,220,31.0,0.3,0.0,15.7,0.2,57
55000,33,33,24.5,20.7,0.0,18.8,18.7,2
56000,11,233,37.8,0.1,0.0,16.7,0.1,54
56000,33,13,24.0,21.0,0.0,19.0,19.0,1
57000,11,154,38.8,0.4,0.0,15.3,0.4,22
57000,33,47,24.3,20.9,0.0,18.8,18.6,4
58000,11,194,38.0,0.3,0.0,15.7,0.3,38
58000,33,26,23.8,20.6,0.0,19.5,18.7,2
59000,11,193,38.0,0.2,0.0,15.0,0.2,24
59000,33,39,23.9,21.0,0.0,19.1,19.0,2
60000,11,194,37.5,0.4,0.0,15.5,0.4,28
60000,38,87,3.1,0.5,0.0,10.5,0.1,39
60000,33,24,23.7,21.0,0.0,19.2,18.8,4
61000,11,186,38.0,0.6,0.0,16.1,0.6,29
61000,33,30,24.0,21.0,0.0,19.0,19.0,1
61000,38,30,6.6,2.0,0.0,12.7,0.7,19
62000,11,243,36.9,0.2,0.0,16.3,0.2,46
63000,11,237,37.2,0.2,0.0,15.3,0.2,37
63000,33,14,24.4,20.6,0.0,19.0,18.9,2
64000,11,213,36.2,0.2,0.0,15.3,0.2,35
64000,38,57,8.0,8.0,0.0,15.3,7.8,3
64000,33,5,24.0,21.0,0.0,19.0,19.0,1
65000,11,223,36.5,0.5,0.0,15.6,0.5,45
65000,38,35,1.6,2.4,0.0,8.4,1.0,18
65000,33,15,23.1,21.2,0.0,18.9,18.3,3
66000,11,237,35.7,0.5,0.0,15.6,0.4,56
66000,38,20,9.0,7.5,0.0,14.4,5.6,4
66000,33,9,24.1,20.0,0.0,19.9,18.2,2
67000,11,209,35.5,0.4,0.0,15.1,0.2,34
67000,38,40,10.8,8.2,0.0,16.5,6.7,13
67000,33,10,24.0,21.0,0.0,19.0,19.0,1
68000,11,233,35.8,0.2,0.0,15.7,0.2,47
68000,33,11,22.1,23.3,0.0,18.6,17.3,2
68000,38,11,14.1,8.6,0.0,16.1,8.1,3
69000,11,247,31.5,0.5,0.0,16.1,0.5,51
69000,33,24,24.9,20.2,0.0,19.0,18.2,3
70000,11,248,30.4,0.9,0.0,15.9,0.8,65
70000,33,27,21.7,23.1,0.0,19.2,17.3,4
71000,11,307,27.6,1.3,0.0,14.4,0.6,98
72000,11,275,22.4,2.3,0.0,15.6,1.9,111
73000,11,253,36.7,0.3,0.0,15.6,0.3,58
74000,11,249,35.2,0.8,0.0,15.2,0.8,54
75000,11,264,33.2,0.8,0.0,16.7,0.8,75
76000,11,244,30.3,2.4,0.0,15.1,2.4,70
77000,11,263,29.3,2.7,0.0,16.0,2.5,89
77000,47,37,2.8,0.2,0.0,11.5,0.0,15
78000,11,282,30.5,0.4,0.0,15.8,0.4,99
79000,11,290,29.0,1.1,0.0,15.7,1.1,84
80000,11,269,25.9,2.7,0.0,15.6,2.6,84
81000,11,119,38.9,0.0,0.0,19.9,0.0,47
82000,11,68,35.7,0.2,0.0,16.0,0.0,24
83000,11,81,32.0,0.0,0.0,16.0,0.0,30
84000,11,72,13.0,0.5,0.9,14.2,0.2,30
85000,53,141,36.6,1.9,0.0,18.2,1.7,41
85000,11,51,14.8,0.6,0.0,13.1,0.2,19
85000,52,15,29.9,16.4,0.0,16.1,16.4,4
86000,53,215,23.1,1.1,0.0,13.6,1.1,57
86000,52,13,29.7,16.0,0.0,16.6,16.0,2
87000,53,137,36.7,2.2,0.0,16.1,2.2,39
87000,52,7,28.0,18.0,0.0,16.0,18.0,1
88000,53,161,35.1,9.8,0.0,16.7,9.8,47
88000,58,17,38.2,0.2,0.0,11.4,0.2,12
88000,52,8,28.0,18.0,0.0,16.0,18.0,1
89000,53,163,31.5,0.7,0.0,15.9,0.6,48
89000,58,8,38.2,0.0,0.0,10.5,0.0,3
90000,53,170,38.4,0.5,0.0,17.1,0.5,49
91000,53,215,37.2,0.4,0.0,16.2,0.4,55
92000,53,180,34.3,0.1,0.0,16.2,0.1,47
93000,53,204,28.1,0.2,0.0,14.9,0.2,60
94000,53,206,35.5,0.8,0.0,15.9,0.7,57
95000,53,210,33.7,1.3,0.0,15.5,1.2,68
95000,63,27,30.0,16.6,0.1,17.4,15.6,10
96000,53,255,27.7,1.3,0.0,16.5,0.8,90
96000,63,18,31.2,16.5,0.0,16.3,16.5,3
97000,63,130,25.2,21.7,0.0,17.0,19.4,12
97000,53,49,30.3,0.4,0.0,18.7,0.4,29
98000,53,184,42.2,0.4,0.2,17.3,0.1,38
98000,63,27,22.0,24.0,0.0,18.0,21.0,1
99000,53,186,40.8,0.1,0.4,15.1,0.1,39
99000,63,35,21.8,23.0,0.0,19.3,20.2,3
100000,53,219,40.1,0.1,0.7,15.2,0.0,32
100000,63,23,23.4,23.0,0.0,17.7,20.1,2
101000,53,207,22.4,0.3,0.6,14.7,0.1,69
101000,63,64,22.0,24.0,0.0,18.0,21.0,1
102000,53,160,0.2,0.3,0.2,15.7,0.1,46
102000,63,79,21.7,24.0,0.0,18.3,20.7,4
103000,53,96,0.1,0.8,0.0,14.0,0.1,26
103000,63,18,22.2,24.0,0.0,17.8,21.0,2
104000,63,11,22.0,24.0,0.0,18.0,21.0,1
105000,63,20,21.9,23.2,0.0,19.0,20.5,3
106000,71,157,39.0,0.4,0.5,15.8,0.2,57
106000,63,47,23.0,23.6,0.1,17.2,20.7,12
107000,71,204,44.6,0.1,0.2,15.6,0.1,51
107000,63,28,23.0,23.0,0.0,18.0,22.0,1
108000,71,195,44.4,0.3,0.3,16.5,0.3,53
108000,63,21,24.1,22.2,0.0,17.7,21.2,3
109000,71,203,34.8,1.1,1.0,18.0,0.3,65
109000,63,31,21.9,22.4,0.8,18.9,20.6,4
110000,71,195,43.1,0.2,0.4,18.5,0.2,47
110000,63,17,23.0,23.0,0.0,18.0,22.0,1
111000,71,214,28.6,1.0,0.3,16.3,0.4,59
111000,63,14,23.0,23.0,0.0,18.0,22.0,1
112000,71,144,43.2,1.2,0.1,17.5,1.1,26
112000,63,28,23.0,23.1,0.5,17.5,21.8,4
113000,71,162,39.8,0.9,0.2,18.5,0.3,30
113000,63,33,23.0,23.0,0.0,18.0,22.0,1
114000,71,112,44.3,0.3,0.0,18.5,0.3,14
114000,63,63,23.2,23.0,0.0,17.8,21.3,4
115000,71,123,44.3,0.4,0.2,17.3,0.4,24
115000,63,50,23.0,23.0,0.0,18.0,22.0,3
116000,71,139,40.6,0.8,0.1,17.8,0.5,28
116000,63,55,23.0,22.8,0.1,18.1,21.8,5
117000,71,161,43.7,1.2,0.2,15.3,1.1,34
117000,63,34,23.1,23.0,0.0,17.9,22.0,2
118000,71,210,42.1,0.5,0.4,18.5,0.5,50
118000,63,9,23.0,23.0,0.0,18.0,22.0,1
119000,71,212,42.1,0.8,0.1,18.4,0.7,56
119000,63,8,23.1,22.5,0.0,18.4,21.6,2
120000,71,165,42.1,0.6,0.1,18.3,0.3,41
120000,63,22,23.0,23.0,0.0,18.0,22.0,1
121000,71,181,40.9,0.8,0.2,17.6,0.6,72
121000,63,11,23.0,23.0,0.0,18.0,22.0,1
122000,71,175,40.8,1.6,0.2,17.8,1.3,52
122000,63,26,22.1,22.7,0.1,19.2,20.2,6
123000,71,185,39.0,0.4,0.2,17.3,0.4,48
123000,63,38,23.0,23.0,0.0,18.0,22.0,1
124000,71,173,43.6,0.7,0.0,17.4,0.7,35
124000,63,34,23.0,23.0,0.0,18.0,22.0,1
125000,71,193,41.4,0.6,0.0,17.3,0.5,39
125000,63,21,23.7,21.9,0.0,17.7,21.0,3
126000,71,201,38.0,0.8,0.0,17.5,0.6,43
126000,63,22,22.2,23.5,0.0,18.3,21.3,2
127000,71,175,37.5,0.8,0.1,16.4,0.6,43
127000,63,34,23.2,23.3,0.0,17.5,21.9,4
128000,71,173,43.9,0.6,0.0,16.9,0.6,37
128000,63,27,23.0,23.0,0.0,18.0,22.0,1
129000,71,163,40.9,0.9,0.0,16.5,0.4,40
129000,63,45,22.9,23.0,0.0,18.1,21.9,3
130000,71,85,43.7,0.9,0.0,16.7,0.4,20
130000,63,51,24.3,22.1,0.2,17.3,21.2,5
131000,63,85,23.0,23.0,0.0,18.0,22.0,2
131000,71,56,44.6,1.1,0.0,16.1,1.1,17
132000,71,95,45.1,1.5,0.0,16.0,1.5,22
132000,63,88,22.5,23.4,0.2,17.9,21.5,5
133000,71,183,40.8,0.9,0.0,16.3,0.8,65
134000,71,237,32.3,3.7,0.1,16.7,3.6,102
134000,89,12,44.8,1.2,0.0,16.3,1.2,4
135000,71,273,29.6,2.4,0.0,15.5,2.2,97
136000,71,297,25.5,2.2,0.0,14.6,2.0,88
137000,71,217,32.0,3.6,0.1,15.6,3.5,70
138000,71,234,34.2,5.2,0.0,16.1,4.7,83
139000,71,273,24.1,3.1,0.0,14.5,2.7,130
140000,71,225,38.8,2.0,0.0,16.0,2.0,78
141000,71,248,36.7,2.1,0.0,15.6,2.1,74
142000,71,253,35.8,2.0,0.0,15.2,2.0,68
143000,71,231,28.7,0.9,0.0,15.0,0.9,68
144000,71,281,31.1,1.0,0.0,16.5,0.9,86
145000,71,241,35.8,0.5,0.0,15.9,0.5,62
146000,71,243,34.5,0.8,0.0,15.5,0.7,59
147000,71,183,35.5,0.3,0.0,15.6,0.3,43
147000,99,15,27.7,16.0,0.0,16.9,16.0,2
148000,71,131,38.9,0.7,0.0,17.9,0.6,54
148000,99,84,34.8,10.8,0.1,16.2,10.8,19
149000,71,263,32.4,0.6,0.0,16.2,0.5,78
149000,99,13,33.5,8.3,0.0,15.0,8.3,3
150000,71,257,34.3,0.4,0.0,16.7,0.4,72
150000,99,10,32.5,9.7,0.0,15.5,9.7,3
151000,71,254,28.6,0.9,0.0,15.7,0.8,90
151000,99,17,26.3,14.9,0.0,17.1,14.4,4
152000,71,277,28.0,1.1,0.0,14.4,0.9,95
152000,99,8,27.0,17.0,0.0,17.0,17.0,1
153000,71,259,33.4,0.6,0.1,15.1,0.5,84
153000,99,7,30.3,14.6,0.0,16.6,14.6,2
154000,99,125,26.2,16.7,0.0,17.0,16.2,29
154000,71,88,37.6,1.1,0.0,14.3,1.1,44
155000,71,169,38.9,0.7,0.0,15.9,0.7,60
155000,99,64,35.5,8.4,0.1,17.1,8.4,23
156000,71,267,31.5,0.8,0.0,14.7,0.7,85
156000,99,9,29.9,12.2,0.0,16.9,12.2,5
157000,71,136,39.0,0.8,0.0,16.7,0.8,60
157000,99,14,26.1,18.1,0.0,19.8,18.1,3
158000,71,93,37.7,0.8,0.0,22.4,0.8,31
158000,99,7,24.6,19.7,0.0,19.7,19.7,2
159000,71,56,31.4,0.8,0.0,19.8,0.8,19
159000,99,29,24.6,19.4,0.0,20.0,19.4,4
160000,71,39,36.9,1.1,0.0,23.6,1.1,19
161000,106,165,40.2,0.0,0.0,15.1,0.0,38
161000,71,19,40.1,1.2,0.0,22.7,1.2,8
161000,99,12,24.8,19.5,0.0,19.8,19.5,3
162000,106,211,31.7,0.2,0.0,16.1,0.1,58
162000,99,20,24.0,19.9,0.0,20.1,19.8,4
162000,71,17,40.8,3.6,0.0,19.6,3.6,5
162000,109,6,40.3,0.5,0.0,14.7,0.5,4
162000,108,6,41.2,0.0,0.0,20.5,0.0,3
163000,106,130,39.4,0.4,0.1,15.1,0.3,35
163000,71,38,39.7,3.7,0.0,19.8,3.7,13
163000,99,22,23.7,20.4,0.0,20.0,19.6,4
163000,109,12,41.1,1.3,0.0,13.8,1.3,6
164000,106,158,39.2,0.3,0.0,15.1,0.3,39
164000,109,42,40.3,0.9,0.0,16.3,0.9,19
164000,71,38,41.7,3.6,0.0,18.7,3.6,10
165000,106,281,19.0,1.3,0.1,11.8,0.2,86
165000,109,43,38.6,1.4,0.0,15.9,1.4,14
165000,71,14,42.0,2.9,0.0,19.1,2.9,5
165000,99,12,23.0,21.2,0.0,19.8,19.5,2
166000,106,186,38.0,0.1,0.0,15.2,0.1,42
166000,109,40,40.0,0.9,0.0,16.4,0.9,12
166000,71,13,40.9,3.2,0.0,19.8,3.2,4
166000,99,12,24.0,20.0,0.0,20.0,20.0,1
167000,106,161,27.8,0.3,0.0,15.9,0.1,57
167000,99,47,24.1,20.2,0.0,19.5,19.2,10
167000,109,24,40.5,0.6,0.0,15.2,0.6,6
168000,106,209,28.8,0.1,0.0,14.5,0.1,56
168000,109,68,39.1,0.2,0.0,16.6,0.2,20
168000,99,9,24.0,20.0,0.0,20.0,20.0,1
169000,106,152,29.9,0.1,0.0,13.5,0.1,30
169000,109,57,40.3,0.5,0.0,14.7,0.5,15
169000,99,43,24.0,20.0,0.0,20.0,20.0,2
170000,106,122,40.6,0.3,0.0,14.7,0.3,27
170000,109,51,37.3,0.8,0.0,17.5,0.8,18
170000,99,37,24.0,20.0,0.0,20.0,20.0,2
171000,106,147,40.5,0.7,0.0,15.6,0.7,36
171000,109,71,40.3,0.2,0.0,13.9,0.2,18
171000,99,29,24.0,20.0,0.0,20.0,20.0,1
172000,106,125,38.9,0.3,0.0,16.3,0.2,36
172000,109,102,38.8,0.5,0.0,14.7,0.3,27
172000,99,17,25.2,19.0,0.0,19.8,18.6,6
173000,109,75,40.7,0.5,0.0,13.2,0.5,19
173000,99,64,23.5,19.7,0.3,20.5,19.2,11
173000,106,52,40.7,0.1,0.0,15.1,0.1,17
174000,106,134,23.4,1.8,0.0,15.0,1.1,59
174000,109,87,40.1,0.4,0.0,14.3,0.4,26
174000,99,26,22.6,21.3,0.0,19.8,18.0,7
175000,109,124,40.3,0.7,0.0,14.5,0.7,34
175000,106,102,36.1,0.9,0.0,16.6,0.9,31
175000,99,11,24.0,20.0,0.0,20.0,20.0,1
176000,109,159,39.4,0.6,0.0,14.3,0.6,38
176000,106,72,40.1,0.3,0.0,15.5,0.3,19
177000,109,166,39.6,0.3,0.0,14.3,0.3,37
177000,106,28,39.1,0.3,0.0,16.6,0.3,10
177000,99,5,19.6,21.6,0.0,22.8,17.8,4
178000,109,138,39.6,1.3,0.0,14.0,1.3,51
178000,99,34,17.1,30.5,0.1,16.3,14.7,4
178000,106,30,39.5,3.2,0.0,17.5,3.2,11
179000,99,163,24.8,23.0,0.0,16.1,20.6,7
179000,109,30,43.6,0.9,0.0,17.5,0.9,12
179000,106,9,43.8,1.1,0.0,18.4,1.1,3
180000,109,130,41.3,1.3,0.0,18.9,1.3,48
180000,106,64,41.7,1.0,0.0,19.2,0.8,23
181000,109,124,42.0,1.6,0.0,18.6,1.6,43
181000,106,100,33.8,0.2,0.0,18.8,0.2,34
181000,99,7,24.7,23.9,0.0,15.4,20.9,2
182000,109,106,42.4,1.5,0.0,18.8,1.5,31
182000,106,52,43.1,0.7,0.0,18.3,0.7,14
182000,99,26,25.4,22.0,0.0,16.5,20.7,5
183000,109,97,42.6,1.1,0.0,18.6,1.1,33
183000,106,70,43.6,0.2,0.0,18.1,0.2,17
183000,99,13,25.8,21.6,0.0,16.5,20.7,4
184000,109,136,38.8,1.2,0.0,17.6,1.2,51
184000,106,107,37.1,0.2,0.0,21.2,0.2,34
185000,109,168,29.2,6.4,0.0,18.8,6.1,71
185000,106,53,34.8,0.6,0.0,19.1,0.4,29
186000,109,167,40.8,0.5,0.0,18.4,0.5,53
186000,106,47,42.7,0.3,0.0,17.8,0.3,11
187000,109,254,30.2,0.6,0.0,18.0,0.5,99
187000,106,14,43.6,0.0,0.0,18.3,0.0,5
188000,109,210,39.8,0.6,0.0,17.5,0.6,75
188000,106,17,39.6,0.1,0.0,17.5,0.1,7
189000,109,155,35.4,0.6,0.0,18.3,0.5,62
189000,106,137,12.7,1.1,0.1,14.8,0.8,73
190000,109,230,31.2,0.5,0.0,17.2,0.4,105
190000,106,15,16.0,20.0,0.0,19.0,16.0,1
191000,109,236,34.6,0.4,0.0,19.3,0.3,77
191000,106,6,18.8,18.8,0.0,18.8,15.5,2
192000,109,238,33.6,0.2,0.0,18.1,0.2,62
192000,106,13,17.3,19.5,0.0,18.9,15.8,2
193000,109,254,32.2,0.7,0.0,17.7,0.4,68
193000,106,16,17.1,19.6,0.0,18.9,15.8,2
194000,109,221,33.5,0.1,0.0,18.2,0.0,52
194000,106,22,16.0,20.0,0.0,19.0,16.0,1
195000,109,200,31.4,0.1,0.0,17.6,0.1,50
195000,106,17,19.4,18.4,0.0,18.5,15.1,3
196000,109,209,30.0,0.1,0.0,15.7,0.1,52
196000,106,12,17.5,19.4,0.0,18.8,15.8,2
197000,109,203,28.2,0.1,0.0,15.8,0.0,56
197000,106,15,16.1,19.3,0.0,17.7,15.6,2
198000,109,181,28.1,0.2,0.0,15.2,0.0,56
198000,132,45,31.8,3.0,0.0,13.4,2.8,14
198000,106,27,16.7,19.8,0.0,19.0,16.0,3
199000,109,84,36.2,4.0,0.0,14.8,3.8,35
199000,106,84,20.2,17.7,0.2,19.3,16.0,7
199000,132,28,34.9,3.8,0.0,14.9,3.8,8
200000,109,100,34.3,0.0,0.0,15.6,0.0,21
200000,132,67,34.2,2.6,0.0,14.5,2.6,16
200000,106,48,20.0,16.6,0.0,20.4,16.5,3
201000,109,119,34.9,0.1,0.0,15.7,0.0,31
201000,132,107,32.8,0.9,0.0,15.4,0.7,31
201000,106,12,20.0,17.0,0.0,21.0,17.0,1
202000,109,167,36.5,0.0,0.0,17.0,0.0,47
202000,106,47,18.7,15.6,0.0,20.0,14.8,6
202000,132,15,38.1,0.8,0.0,16.1,0.8,7
203000,109,163,36.0,0.0,0.0,17.8,0.0,46
203000,106,104,11.2,8.6,0.5,16.8,7.7,31
204000,106,144,15.5,11.2,0.1,16.1,10.7,30
204000,109,102,37.0,0.0,0.0,17.3,0.0,31
204000,134,18,36.5,0.0,0.0,12.7,0.0,3
205000,109,269,23.2,0.1,0.0,14.8,0.0,72
205000,134,35,36.2,0.0,0.0,13.0,0.0,4
205000,106,15,19.5,17.6,0.0,20.9,17.5,3
206000,109,172,35.9,0.1,0.0,17.6,0.0,50
206000,134,43,34.8,0.1,0.0,14.4,0.1,12
206000,106,16,21.5,15.8,0.0,21.3,15.8,4
207000,109,151,35.6,0.0,0.0,16.9,0.0,22
207000,106,50,20.5,16.6,0.0,20.9,16.6,4
207000,134,28,36.0,0.2,0.0,12.5,0.2,7
208000,109,153,35.9,0.0,0.0,16.4,0.0,29
208000,106,61,18.8,15.7,0.0,19.5,15.7,3
208000,134,28,35.5,0.0,0.0,14.0,0.0,7
209000,109,115,36.4,0.0,0.0,17.0,0.0,31
209000,134,38,34.5,0.1,0.0,15.1,0.1,12
209000,106,23,20.0,17.0,0.0,21.0,17.0,1
210000,106,89,20.1,16.9,0.0,20.7,16.7,4
210000,109,59,36.5,0.1,0.0,17.0,0.1,15
210000,134,30,35.3,0.1,0.0,15.5,0.1,7
211000,109,58,34.4,0.0,0.0,15.9,0.0,24
211000,134,47,32.1,0.0,0.0,15.1,0.0,16
211000,106,17,21.2,18.2,0.0,19.2,15.7,3
212000,134,69,33.8,0.1,0.0,15.9,0.0,12
212000,109,34,36.6,0.0,0.0,15.1,0.0,14
212000,106,25,20.5,16.8,0.0,21.0,16.8,2
213000,139,96,38.2,0.0,0.0,14.8,0.0,24
213000,106,72,21.6,16.5,0.2,20.0,16.4,5
213000,109,55,38.8,0.0,0.0,15.9,0.0,20
213000,134,12,38.2,0.0,0.0,17.7,0.0,6
214000,139,141,35.9,0.0,0.0,15.0,0.0,35
214000,109,90,31.8,0.0,0.0,15.6,0.0,32
214000,106,20,20.0,17.0,0.0,21.0,17.0,1
214000,134,13,32.8,0.0,0.0,19.9,0.0,5
215000,139,105,36.3,0.0,0.0,14.9,0.0,24
215000,109,91,21.7,0.0,0.0,13.7,0.0,26
215000,106,71,13.5,11.4,0.0,16.8,11.3,10
215000,134,22,32.5,0.0,0.0,20.7,0.0,4
216000,139,107,33.7,0.0,0.0,14.6,0.0,24
216000,109,87,1.6,0.0,0.0,12.4,0.0,36
216000,106,56,19.9,17.9,0.0,20.4,16.9,4
216000,134,17,34.2,0.0,0.0,20.0,0.0,2
217000,139,160,36.0,0.0,0.0,14.2,0.0,35
217000,106,25,19.9,16.7,0.0,21.1,16.7,2
217000,109,21,1.0,0.8,0.0,11.8,0.0,9
217000,134,10,34.3,0.0,0.0,19.7,0.0,3
218000,139,194,31.4,0.0,0.0,14.6,0.0,52
218000,109,42,0.3,0.4,0.0,12.3,0.0,17
218000,106,31,20.2,17.1,0.0,20.9,16.3,3
218000,134,8,36.0,0.0,0.0,20.8,0.0,4
219000,139,141,29.0,0.0,0.0,14.7,0.0,35
219000,106,98,21.7,16.4,0.0,20.4,16.4,10
220000,139,149,35.6,0.0,0.0,16.3,0.0,58
220000,134,49,39.3,0.0,0.0,20.1,0.0,19
220000,106,40,33.7,12.7,0.0,17.4,12.7,13
221000,106,92,26.0,17.1,0.5,20.2,17.0,11
221000,139,80,0.3,0.4,0.0,16.9,0.0,37
221000,134,44,41.3,0.9,0.0,19.4,0.9,22
222000,106,55,21.8,19.7,0.0,22.3,19.4,5
222000,134,49,39.8,0.0,0.0,21.1,0.0,18
223000,106,53,23.1,19.3,0.0,21.6,19.3,5
223000,134,20,26.0,0.0,0.0,17.6,0.0,12
224000,106,20,21.5,20.6,0.0,21.9,19.6,3
225000,144,131,42.0,0.1,0.0,17.0,0.1,26
225000,106,50,21.5,19.3,0.0,21.4,18.7,6
226000,144,164,42.2,0.1,0.0,16.8,0.1,34
226000,106,40,22.1,20.2,0.0,21.8,20.1,3
226000,145,8,42.6,0.0,0.0,16.1,0.0,3
227000,144,140,42.4,0.0,0.0,16.9,0.0,32
227000,106,56,22.1,20.0,0.0,22.0,20.0,2
228000,144,171,40.4,0.1,0.0,18.0,0.1,45
228000,145,27,40.0,0.0,0.0,18.3,0.0,6
228000,106,19,22.0,20.0,0.0,22.0,20.0,1
229000,144,162,38.6,0.1,0.0,16.8,0.1,42
229000,145,52,39.5,0.0,0.0,17.9,0.0,16
229000,106,23,22.0,20.0,0.0,22.0,20.0,1
230000,144,125,41.2,0.3,0.0,15.9,0.3,37
230000,106,69,22.2,19.8,0.0,21.8,19.7,6
230000,145,29,42.7,0.9,0.0,16.6,0.9,15
231000,144,196,36.4,0.0,0.0,16.9,0.0,57
231000,145,36,41.6,0.0,0.0,18.2,0.0,9
231000,106,14,22.0,20.6,0.0,21.4,20.6,2
232000,144,161,42.0,0.0,0.0,16.7,0.0,37
232000,145,54,41.7,0.1,0.0,19.1,0.1,13
232000,106,20,22.0,20.5,0.0,21.5,20.5,2
233000,144,145,41.8,0.1,0.0,17.0,0.1,30
233000,106,44,22.0,20.5,0.0,21.5,20.5,2
233000,145,29,43.2,0.0,0.0,18.6,0.0,9
234000,144,170,22.2,0.9,0.0,14.7,0.3,59
234000,106,71,22.4,21.1,0.0,20.5,21.1,4
234000,145,46,22.5,1.7,0.0,17.2,0.7,19
235000,145,193,12.0,1.3,0.0,12.3,0.4,74
