step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
25000,5,46,28.1,17.3,0.0,18.7,15.3,7
26000,4,185,8.4,0.0,0.1,9.3,0.0,32
26000,5,131,33.7,11.2,0.0,19.1,10.2,16
27000,4,197,0.4,0.0,0.2,8.6,0.0,34
27000,5,114,35.2,9.2,0.1,19.5,8.3,15
28000,5,52,38.0,7.0,0.0,18.9,6.7,9
29000,5,55,27.6,17.4,0.0,19.0,15.4,2
30000,5,55,33.2,12.0,0.0,18.8,9.8,5
31000,10,197,37.4,0.0,0.1,16.1,0.0,23
31000,5,43,28.8,17.4,0.0,17.8,15.1,6
32000,10,118,29.9,0.0,0.4,18.4,0.0,14
32000,5,100,28.8,16.4,0.0,18.8,14.5,7
33000,10,186,38.4,0.0,0.0,15.2,0.0,31
33000,5,50,32.5,12.7,0.0,18.8,11.3,7
34000,10,336,23.1,0.0,0.0,13.9,0.0,51
34000,5,9,26.0,19.0,0.0,19.0,16.7,2
35000,10,264,34.9,0.0,0.0,15.1,0.0,30
35000,5,9,30.0,15.0,0.0,19.0,13.3,2
36000,10,261,3.2,0.1,0.8,6.9,0.0,52
36000,5,57,23.9,21.6,0.0,18.5,18.8,5
37000,5,132,26.8,17.3,0.1,19.7,15.0,9
37000,10,109,1.0,0.0,0.2,10.7,0.0,22
38000,5,25,36.1,8.8,0.0,19.1,8.2,3
39000,5,44,23.9,21.3,0.0,18.8,16.1,7
40000,12,189,35.6,0.0,0.6,16.6,0.0,32
40000,5,49,25.4,20.4,0.0,18.3,17.2,8
41000,12,202,29.3,0.0,1.2,17.4,0.0,27
41000,5,46,27.0,17.8,0.0,19.3,15.4,5
42000,12,195,39.7,0.0,0.0,15.7,0.0,17
42000,5,38,28.4,16.8,0.0,18.8,14.8,3
43000,12,152,29.6,0.5,0.3,14.5,0.3,32
43000,5,82,24.3,22.1,0.0,17.6,18.5,12
44000,12,237,35.4,0.3,0.1,15.4,0.3,28
44000,5,22,24.4,23.0,0.0,16.6,18.6,5
45000,12,271,28.8,0.0,0.2,16.3,0.0,38
45000,5,19,24.4,22.4,0.0,17.2,18.7,4
46000,12,167,39.8,0.0,0.0,15.6,0.0,17
46000,5,49,27.2,19.2,0.0,17.6,16.1,7
47000,5,105,29.5,17.2,0.1,17.2,14.0,8
47000,12,94,39.4,0.0,0.0,15.4,0.0,7
48000,5,95,29.6,17.6,0.1,16.7,14.4,6
48000,12,94,40.4,0.0,0.0,14.9,0.0,9
49000,12,130,39.7,0.0,0.0,15.3,0.0,15
49000,5,60,30.2,16.9,0.1,16.8,13.9,6
50000,13,397,0.4,0.0,1.1,11.3,0.0,98
50000,12,128,39.3,0.0,0.0,15.3,0.0,20
50000,5,15,29.5,17.3,0.0,17.1,14.3,3
51000,12,201,36.4,0.0,0.0,17.3,0.0,20
51000,13,166,0.0,0.0,0.6,13.0,0.0,37
51000,5,8,32.0,15.2,0.0,16.8,12.8,3
52000,5,197,27.3,8.0,0.4,22.2,7.0,46
52000,13,12,5.0,0.0,0.8,11.2,0.0,6
53000,5,197,35.7,7.9,0.0,20.4,7.8,22
54000,5,202,37.4,5.8,0.2,20.2,5.6,31
55000,5,197,36.4,4.9,0.2,22.6,4.8,48
56000,5,211,40.9,3.8,0.5,18.8,3.8,24
57000,5,209,39.8,4.1,1.3,18.6,3.8,28
58000,5,216,41.0,2.8,0.5,19.7,2.6,32
59000,5,220,40.1,3.2,0.2,20.5,2.8,34
60000,5,214,40.4,3.6,0.4,19.4,3.2,27
61000,5,214,39.6,3.8,0.1,20.1,3.1,32
62000,5,167,43.0,1.1,0.3,19.5,0.9,23
63000,5,184,41.5,1.2,0.0,19.6,0.9,20
64000,5,211,39.8,3.3,0.1,20.0,3.0,25
65000,5,191,41.5,1.8,0.1,20.5,1.0,35
66000,5,200,41.2,2.6,0.1,20.2,2.1,26
67000,5,196,43.1,1.1,0.1,19.8,0.8,28
68000,5,212,33.5,6.0,0.0,18.6,5.6,35
69000,5,197,42.2,1.3,0.3,20.2,1.0,26
70000,5,204,41.5,1.3,0.2,20.0,0.5,31
71000,5,210,41.1,1.9,0.2,20.8,1.7,28
72000,5,203,39.9,0.9,0.3,21.0,0.2,33
73000,5,194,42.2,0.7,0.0,21.1,0.3,21
74000,5,209,41.1,0.7,0.1,21.4,0.3,35
75000,5,194,41.8,1.1,0.0,20.5,0.8,27
76000,5,182,42.6,1.1,0.2,20.2,0.9,30
77000,5,221,41.0,1.3,0.1,21.4,0.8,45
78000,5,221,38.0,0.6,0.0,19.9,0.4,40
79000,5,200,42.0,1.4,0.2,20.4,1.0,25
79000,28,19,24.0,21.0,0.0,19.0,21.0,1
80000,5,187,41.3,1.8,0.0,20.9,1.3,30
80000,28,21,23.8,20.9,0.0,19.3,20.9,2
81000,5,203,42.2,1.6,0.2,20.0,1.3,34
81000,28,11,24.0,21.0,0.0,19.0,21.0,1
82000,5,208,42.2,2.2,0.0,19.5,1.8,28
82000,28,11,24.0,21.0,0.0,19.0,21.0,1
83000,5,221,41.2,1.8,0.0,20.7,1.4,37
84000,5,209,38.9,1.9,0.0,21.2,0.9,43
85000,5,454,12.9,0.7,0.1,17.1,0.1,110
86000,5,244,27.3,1.0,0.0,18.4,0.4,62
87000,5,277,27.3,0.4,0.1,18.3,0.3,71
88000,5,325,23.3,0.7,0.1,17.5,0.5,69
89000,5,300,25.2,0.8,0.0,17.2,0.5,80
90000,5,319,21.8,1.0,0.1,16.7,0.8,83
91000,5,307,22.3,0.0,0.0,14.5,0.0,74
92000,5,305,20.8,0.1,0.1,13.7,0.0,59
93000,5,265,29.1,0.1,0.0,12.9,0.1,36
94000,5,257,28.1,0.0,0.0,12.7,0.0,29
95000,5,183,24.3,2.0,0.0,10.4,0.3,22
95000,32,48,25.4,16.0,0.0,15.2,13.1,8
96000,5,207,29.6,0.5,0.0,12.6,0.3,14
96000,32,26,25.1,15.4,0.0,15.0,14.0,4
97000,5,246,29.1,0.3,0.0,12.4,0.2,26
97000,34,72,13.9,5.9,0.1,9.0,3.4,22
98000,5,306,29.0,0.0,0.0,12.0,0.0,39
99000,5,318,28.1,0.0,0.0,11.6,0.0,50
100000,5,364,21.8,0.1,0.0,10.9,0.0,57
101000,5,373,21.2,0.0,0.0,10.6,0.0,69
101000,35,55,22.9,6.9,0.1,12.6,6.8,11
102000,5,348,23.0,0.0,0.0,11.7,0.0,46
102000,35,35,21.2,5.7,0.0,12.0,5.6,11
103000,5,396,19.9,0.1,0.0,10.9,0.0,73
103000,35,31,21.5,6.4,0.0,10.4,6.3,7
104000,5,377,22.8,0.1,0.0,11.0,0.0,60
104000,35,18,22.1,5.1,0.0,11.4,5.1,6
105000,5,357,21.7,0.0,0.0,10.0,0.0,61
105000,35,44,21.8,7.0,0.0,12.8,6.8,8
106000,5,366,21.6,0.0,0.0,10.6,0.0,62
106000,35,50,23.5,7.7,0.0,11.3,7.2,10
107000,35,201,31.5,3.8,0.2,20.2,3.6,58
107000,5,54,30.7,0.0,0.0,13.3,0.0,10
108000,5,197,26.9,0.0,0.1,13.0,0.0,35
108000,35,105,23.2,2.4,0.3,14.9,2.0,45
109000,5,198,28.8,0.0,0.0,12.9,0.0,27
109000,35,140,19.1,2.5,0.2,11.5,2.2,31
110000,5,213,27.0,0.0,0.1,12.5,0.0,25
110000,35,188,10.8,1.7,0.1,10.6,1.1,77
111000,35,117,35.9,2.1,0.1,22.7,1.8,34
111000,5,20,41.0,0.0,0.0,17.0,0.0,5
112000,35,201,33.4,0.6,0.1,20.5,0.6,54
113000,35,296,22.0,0.0,0.1,16.7,0.0,71
114000,35,45,4.6,0.2,0.0,12.6,0.0,15
115000,40,41,35.1,6.9,0.2,21.7,6.0,15
116000,40,14,33.0,8.6,0.0,22.4,8.6,7
118000,45,288,26.4,1.4,0.0,18.1,1.3,100
119000,45,293,25.9,0.1,0.0,17.3,0.1,73
120000,45,221,30.1,0.1,0.0,19.7,0.1,50
121000,45,215,30.8,3.0,0.0,17.7,2.9,57
122000,45,166,32.9,0.1,0.0,18.5,0.1,63
123000,45,163,25.8,0.5,0.1,15.0,0.4,38
124000,45,276,22.0,1.4,0.0,14.9,1.3,57
124000,46,67,27.2,0.0,0.2,18.0,0.0,12
125000,45,304,20.7,1.9,0.0,14.1,1.4,77
125000,46,43,25.5,0.0,0.1,20.7,0.0,10
126000,45,237,22.6,0.7,0.1,15.8,0.6,51
126000,46,82,25.1,0.0,0.2,22.0,0.0,26
127000,45,235,22.9,1.2,0.0,16.8,0.9,43
127000,46,93,20.8,0.0,0.0,17.6,0.0,30
128000,45,282,22.4,1.4,0.2,16.9,1.2,66
128000,46,51,23.9,0.0,0.0,13.5,0.0,9
129000,45,229,21.6,2.8,0.0,17.7,2.1,43
129000,46,99,22.6,0.0,0.0,13.0,0.0,19
130000,45,289,12.7,2.5,0.1,13.3,1.6,70
130000,46,138,17.7,0.0,0.0,10.5,0.0,22
131000,45,171,32.7,0.2,0.0,22.2,0.1,44
132000,45,272,25.7,0.6,0.1,16.4,0.3,80
133000,45,322,25.3,1.5,0.1,15.2,1.3,62
134000,45,352,24.6,1.1,0.2,13.9,0.8,86
135000,45,284,26.9,1.2,0.0,15.4,0.9,83
136000,45,231,28.6,1.1,0.1,15.7,0.7,59
137000,45,189,28.6,0.3,0.1,14.3,0.2,47
138000,45,227,33.2,0.1,0.2,20.8,0.0,75
139000,45,215,35.5,0.9,0.1,20.0,0.6,69
139000,53,16,22.0,24.0,0.0,16.0,18.0,1
140000,45,226,28.3,0.5,0.0,16.3,0.4,64
140000,53,45,22.5,22.5,0.0,15.1,16.4,7
141000,45,239,34.8,0.3,0.1,17.3,0.3,45
141000,53,20,22.0,24.0,0.0,16.0,18.0,1
142000,45,81,36.9,0.1,0.0,16.3,0.1,8
142000,53,42,21.5,24.5,0.0,16.1,17.6,2
143000,45,100,37.3,0.6,0.0,15.4,0.5,14
144000,45,65,36.9,0.3,0.0,15.3,0.3,7
145000,45,150,20.6,0.2,0.0,14.2,0.2,39
145000,53,8,29.8,18.1,0.0,14.6,13.6,3
146000,45,218,3.4,0.0,0.0,9.7,0.0,51
146000,56,140,35.6,2.0,0.2,16.0,1.7,25
146000,53,14,23.6,22.7,0.0,14.9,17.1,2
147000,56,206,35.9,1.4,0.0,15.3,1.4,29
147000,53,15,21.0,25.1,0.0,16.0,17.3,2
147000,45,5,5.0,3.6,0.0,19.4,0.6,3
148000,56,213,34.6,1.5,0.1,15.5,1.4,39
148000,45,39,4.8,0.0,0.0,11.2,0.0,11
148000,53,9,22.0,24.0,0.0,16.0,18.0,1
149000,56,220,33.8,1.2,0.0,15.6,1.2,45
150000,56,239,31.3,0.5,0.1,14.0,0.5,54
150000,58,56,27.2,7.5,0.2,18.6,7.5,9
151000,56,384,22.5,0.4,0.1,12.9,0.3,111
152000,56,269,26.2,4.6,0.1,17.3,3.9,85
153000,56,292,28.6,0.3,0.0,14.1,0.2,69
154000,56,277,27.6,0.6,0.1,14.4,0.6,68
155000,56,314,27.0,1.0,0.1,13.5,0.6,98
156000,56,326,24.4,0.5,0.2,13.6,0.5,100
157000,56,310,26.2,0.3,0.1,14.0,0.2,74
158000,56,150,39.5,0.2,0.3,20.8,0.2,46
159000,56,80,39.9,1.3,0.1,22.0,1.1,32
160000,62,86,35.7,2.4,0.3,18.5,2.0,22
160000,56,63,35.1,1.3,0.0,20.7,1.0,26
161000,56,104,35.7,0.8,0.0,18.7,0.8,37
161000,62,65,37.6,0.8,0.1,17.5,0.7,24
162000,62,117,32.6,9.0,1.1,17.8,8.7,25
162000,56,64,40.3,0.8,0.1,18.1,0.5,24
163000,65,120,7.4,0.0,2.0,11.3,0.0,38
163000,62,88,38.4,1.5,0.1,16.6,1.2,17
163000,56,83,39.7,1.9,0.1,17.7,1.8,24
164000,56,161,29.9,2.1,0.4,14.5,1.5,56
164000,62,88,37.0,0.0,0.0,16.7,0.0,27
164000,65,33,8.0,0.0,2.0,9.9,0.0,17
165000,56,282,22.3,0.6,1.3,13.9,0.5,83
165000,62,50,32.3,0.0,0.0,17.3,0.0,19
166000,62,144,32.4,0.1,0.0,16.8,0.1,27
166000,56,114,28.8,0.6,0.7,15.5,0.3,36
167000,56,182,20.0,1.9,0.3,13.8,1.0,60
167000,62,110,32.1,0.0,0.0,16.3,0.0,22
168000,56,228,26.6,2.7,0.3,13.9,2.4,75
168000,62,34,29.6,0.0,0.0,16.8,0.0,13
169000,56,181,30.0,0.1,0.0,13.4,0.1,27
169000,62,13,27.8,1.1,0.0,15.8,1.1,6
170000,56,201,32.0,1.5,0.3,13.8,1.4,43
170000,62,17,31.8,17.6,0.0,14.6,14.6,8
171000,56,52,35.2,2.5,1.2,21.5,2.2,22
171000,62,35,32.3,13.5,0.0,16.5,11.6,14
172000,70,202,36.4,0.3,0.0,17.8,0.3,74
172000,56,26,36.9,3.5,1.8,17.0,3.5,11
173000,70,239,34.6,1.6,0.0,15.9,1.6,62
173000,56,18,34.7,1.8,1.5,16.5,1.8,6
174000,70,191,31.9,2.9,0.0,15.6,2.7,54
174000,56,35,31.5,1.6,1.1,13.7,1.5,5
175000,70,129,32.7,0.9,0.1,14.2,0.9,34
175000,56,110,27.0,1.3,1.1,14.8,1.1,27
176000,70,206,30.1,1.8,0.1,15.2,1.7,70
176000,56,98,28.7,1.4,1.1,13.6,1.0,25
177000,70,160,31.2,1.8,0.0,13.9,1.6,41
177000,56,144,2.2,1.7,0.3,9.5,0.2,49
178000,70,231,31.9,4.7,0.0,14.2,4.6,50
178000,56,7,0.9,0.0,1.0,12.1,0.0,5
179000,70,208,34.1,0.9,0.0,14.4,0.9,41
179000,56,45,2.0,0.0,0.7,10.6,0.0,19
180000,70,117,34.2,0.1,0.0,14.2,0.1,24
180000,56,53,1.8,1.1,0.0,11.4,0.0,21
181000,70,172,33.3,2.4,0.1,15.0,2.4,40
181000,56,60,8.0,1.0,0.0,12.0,0.6,22
181000,81,12,34.6,0.0,1.8,13.6,0.0,2
182000,81,102,24.4,0.3,2.7,17.3,0.1,17
182000,70,87,35.2,0.0,0.0,14.9,0.0,26
183000,70,53,35.0,0.1,0.1,15.0,0.1,26
183000,81,40,34.0,0.2,1.8,13.7,0.2,8
184000,70,157,35.9,0.0,0.0,13.5,0.0,39
184000,85,44,34.7,1.8,0.0,16.2,1.2,15
184000,81,42,31.8,0.8,1.2,15.5,0.2,15
185000,70,148,36.3,0.0,0.0,12.9,0.0,29
185000,81,56,1.4,0.7,0.2,10.2,0.0,24
185000,85,19,37.7,1.2,0.0,16.2,1.2,5
186000,70,144,36.1,0.0,0.0,13.5,0.0,28
186000,81,67,6.7,3.0,0.5,10.7,2.3,36
186000,86,32,26.9,17.7,0.1,15.4,15.8,6
186000,85,17,36.9,0.4,0.0,14.1,0.4,6
187000,81,123,6.9,1.5,0.4,15.3,1.2,40
187000,70,102,36.1,0.0,0.0,13.5,0.0,14
187000,86,45,26.6,18.7,0.0,16.3,16.8,4
187000,85,12,35.1,3.0,0.0,12.2,3.0,6
188000,70,156,36.5,0.1,0.0,13.4,0.1,30
188000,86,44,25.8,19.1,0.0,16.1,17.2,3
188000,81,35,10.4,2.3,0.0,14.4,2.3,11
189000,70,127,36.4,0.0,0.1,13.2,0.0,26
189000,81,65,11.7,2.8,0.1,14.8,2.6,17
189000,86,54,26.0,19.8,0.4,15.7,17.4,6
189000,88,10,37.0,0.0,2.0,15.0,0.0,1
190000,86,120,25.8,19.8,0.0,15.9,17.0,15
190000,88,73,10.3,0.1,0.3,13.4,0.1,25
190000,70,31,36.6,0.0,0.0,12.9,0.0,7
191000,86,109,26.4,19.5,0.0,16.2,17.2,7
191000,70,95,36.3,0.2,0.0,13.8,0.2,14
191000,88,47,8.3,0.0,0.2,10.7,0.0,20
192000,70,196,36.3,0.0,0.0,14.1,0.0,20
192000,88,57,1.8,0.0,0.1,17.1,0.0,20
192000,86,31,26.3,19.1,0.0,16.6,16.8,4
193000,70,133,36.5,0.2,0.0,14.2,0.2,17
193000,86,78,26.7,18.9,0.0,16.1,17.0,3
193000,88,25,0.9,0.0,0.0,6.8,0.0,8
194000,70,166,36.4,0.1,0.0,14.7,0.1,34
194000,86,61,27.7,18.1,0.0,16.4,16.4,4
194000,88,9,0.0,0.0,0.0,8.2,0.0,2
195000,70,203,36.3,0.2,0.0,14.7,0.2,41
195000,86,32,27.8,17.6,0.0,16.1,16.0,6
196000,70,174,36.2,0.9,0.1,14.6,0.9,29
196000,86,36,23.3,17.9,0.0,18.0,16.4,4
197000,70,214,36.1,0.7,0.0,15.1,0.6,38
197000,86,31,26.3,19.2,0.0,16.0,17.3,4
198000,70,215,36.3,0.2,0.0,14.0,0.2,38
198000,86,28,29.4,15.1,0.0,16.3,13.7,7
199000,70,254,36.0,0.0,0.0,14.4,0.0,45
199000,86,15,36.2,6.2,0.0,17.9,5.7,5
200000,70,263,34.5,0.0,0.0,14.6,0.0,47
200000,86,10,26.4,19.6,0.0,16.0,18.0,2
201000,70,342,17.5,0.1,0.0,10.3,0.0,49
201000,86,44,26.5,19.5,0.0,16.0,17.6,3
202000,70,224,36.2,0.1,0.0,14.4,0.1,31
202000,86,31,26.0,20.0,0.0,16.0,18.0,1
203000,70,232,28.9,0.5,0.0,12.5,0.3,31
203000,86,47,25.9,20.1,0.0,16.0,18.0,3
204000,70,266,30.5,0.7,0.0,13.6,0.3,50
204000,86,23,26.0,20.0,0.0,16.0,18.0,1
205000,70,254,27.5,0.2,0.1,14.2,0.1,67
205000,86,23,26.0,20.0,0.0,16.0,18.0,1
206000,70,196,35.0,0.0,0.0,14.0,0.0,32
206000,86,45,26.0,20.0,0.0,16.0,18.0,1
207000,70,187,35.9,0.3,0.0,14.2,0.3,35
207000,86,58,26.4,19.4,0.0,16.1,17.5,3
208000,70,167,36.7,0.0,0.0,14.0,0.0,31
208000,86,40,26.5,19.4,0.0,15.9,17.2,5
209000,70,166,35.9,0.3,0.0,14.3,0.3,43
209000,86,66,28.4,17.8,0.0,16.1,15.9,10
210000,70,192,36.5,0.3,0.0,14.4,0.3,40
210000,86,31,26.4,19.4,0.0,16.1,17.5,2
211000,70,175,36.4,0.1,0.0,14.2,0.1,28
211000,96,55,0.9,0.0,0.1,6.5,0.0,12
211000,86,44,26.4,19.9,0.0,15.7,17.7,4
212000,70,240,36.1,0.2,0.0,14.3,0.2,44
212000,86,22,26.6,18.5,0.0,16.0,16.7,3
212000,96,7,0.0,0.0,0.0,5.4,0.0,2
213000,70,198,36.0,0.1,0.0,14.4,0.1,31
213000,96,156,0.8,0.1,0.0,8.5,0.0,39
213000,86,23,26.4,20.3,0.0,15.3,18.1,3
214000,70,257,35.7,0.0,0.0,14.3,0.0,50
214000,86,10,28.0,19.8,0.0,14.4,18.0,2
215000,70,264,33.3,0.1,0.0,14.5,0.1,64
215000,86,18,25.0,21.6,0.0,15.7,17.5,4
216000,70,143,1.3,0.2,0.1,15.7,0.0,55
216000,86,51,26.0,20.0,0.0,16.0,18.0,1
217000,86,49,26.9,18.2,0.0,16.3,16.4,4
217000,70,12,0.5,0.0,0.0,16.1,0.0,5
218000,86,17,26.6,19.4,0.0,16.1,17.5,2
219000,86,28,26.4,19.2,0.0,15.7,17.4,4
220000,101,209,36.1,0.0,0.0,14.2,0.0,30
220000,86,36,26.2,19.4,0.0,16.1,17.5,2
221000,101,134,36.2,0.0,0.0,14.2,0.0,16
221000,86,59,26.2,19.8,0.0,16.1,17.8,2
222000,101,134,36.2,0.3,0.0,14.3,0.3,24
222000,86,76,28.5,15.7,0.2,16.6,14.3,11
223000,101,191,36.4,0.4,0.0,14.4,0.4,46
223000,86,46,29.6,15.0,0.0,16.8,13.5,4
224000,101,139,36.1,1.1,0.0,14.9,1.1,32
224000,102,68,0.0,0.0,0.0,5.3,0.0,10
224000,86,59,28.3,17.0,0.2,16.2,15.2,10
225000,86,133,29.2,15.9,0.0,16.6,14.2,14
225000,101,53,38.5,0.6,0.0,15.2,0.6,21
226000,101,184,38.9,0.2,0.0,16.1,0.2,54
226000,86,56,35.9,6.9,0.0,17.8,6.3,12
227000,101,206,36.9,0.0,0.0,16.0,0.0,63
227000,86,50,28.8,12.8,0.0,15.7,11.5,20
228000,101,272,35.3,0.0,0.0,15.6,0.0,69
228000,86,6,28.5,16.7,0.0,16.7,15.0,2
229000,101,208,33.4,0.4,0.0,15.0,0.2,46
229000,86,40,25.8,19.5,0.0,16.2,17.3,4
230000,101,124,36.2,0.0,0.0,14.9,0.0,16
230000,86,77,26.2,19.9,0.1,15.9,17.9,3
231000,101,140,37.7,1.2,0.0,15.5,1.2,26
231000,86,64,26.0,20.1,0.0,15.9,18.0,4
232000,101,188,36.7,0.3,0.0,15.3,0.3,39
232000,86,40,27.3,17.8,0.0,16.3,15.8,6
233000,101,198,36.9,0.7,0.0,15.9,0.7,48
233000,86,17,28.0,17.0,0.0,16.5,14.8,4
234000,101,147,37.2,1.0,0.0,16.2,1.0,30
234000,86,51,27.7,15.5,0.0,15.1,14.1,10
235000,101,263,33.0,0.1,0.0,15.3,0.1,46
235000,86,18,25.4,20.7,0.0,15.9,18.0,3
236000,101,282,25.7,0.0,0.0,12.4,0.0,54
236000,86,37,26.4,19.5,0.0,16.3,17.5,4
237000,101,195,36.1,0.1,0.0,14.7,0.1,26
237000,86,30,27.6,18.1,0.2,16.0,16.3,4
238000,101,264,35.9,0.0,0.0,14.4,0.0,47
238000,86,12,26.0,20.0,0.0,16.0,18.0,1
239000,101,257,33.3,0.1,0.0,14.6,0.1,58
239000,86,19,26.0,20.0,0.0,16.0,18.0,1
240000,101,190,37.2,0.2,0.0,16.3,0.2,48
240000,86,48,26.5,18.0,0.0,16.4,15.0,11
241000,101,245,35.1,0.1,0.0,15.0,0.1,44
241000,86,12,26.7,18.5,0.0,15.3,16.7,2
242000,101,241,30.4,0.2,0.1,14.4,0.1,54
242000,86,31,26.5,18.7,0.0,15.3,16.9,4
243000,101,151,36.6,0.1,0.0,14.1,0.1,27
243000,86,61,25.3,18.6,0.5,15.5,16.7,6
244000,101,201,37.1,0.3,0.0,14.9,0.3,41
244000,86,30,26.2,19.7,0.0,16.2,17.6,4
245000,101,174,38.1,1.3,0.0,14.7,1.3,40
245000,86,33,26.0,20.0,0.0,16.0,18.0,1
246000,101,198,37.2,0.9,0.0,14.4,0.9,45
246000,86,25,26.0,20.0,0.0,16.0,18.0,1
247000,101,216,36.7,0.3,0.0,14.3,0.3,28
247000,86,30,25.9,20.1,0.0,16.1,18.0,2
247000,120,23,1.7,0.0,0.0,16.8,0.0,8
248000,101,257,35.8,0.0,0.0,14.1,0.0,41
248000,86,13,25.3,20.5,0.0,16.7,18.0,2
249000,101,326,20.8,0.6,0.1,12.4,0.4,56
249000,86,24,24.8,19.0,0.0,17.5,16.2,7
250000,101,110,2.7,2.9,0.1,10.2,1.3,47
250000,86,85,24.6,19.9,0.0,18.6,16.3,14
251000,101,77,2.0,2.1,0.0,8.4,0.7,22
251000,86,30,25.4,18.8,0.0,18.3,15.5,7
252000,101,99,2.1,3.9,0.0,10.9,0.8,9
252000,86,16,25.4,18.9,0.0,19.4,16.0,5
253000,101,110,2.9,2.0,0.1,10.0,0.7,33
253000,86,36,22.9,21.3,0.0,19.1,17.6,3
254000,121,187,36.0,0.0,0.0,14.0,0.0,24
254000,101,87,4.3,3.3,0.0,10.9,1.4,23
254000,86,34,24.2,20.4,0.0,19.4,16.8,2
255000,121,210,35.9,0.1,0.0,14.2,0.1,24
255000,101,65,4.2,4.0,0.0,11.1,2.4,13
255000,86,24,23.7,20.4,0.0,18.5,16.1,7
256000,121,190,36.3,0.2,0.0,14.3,0.2,39
256000,86,51,19.2,17.9,0.0,16.8,15.9,3
256000,101,23,4.9,3.3,0.0,10.2,2.5,5
257000,121,266,33.8,0.0,0.0,14.4,0.0,71
257000,86,27,14.1,9.0,0.0,20.0,8.4,8
258000,121,252,25.7,0.0,0.0,14.6,0.0,57
258000,86,74,12.7,10.5,0.0,20.4,10.5,4
259000,121,249,32.7,0.1,0.1,15.6,0.0,84
260000,121,378,18.9,1.6,0.1,12.8,1.6,124
261000,121,112,30.1,15.8,0.0,16.5,14.9,14
265000,125,101,31.8,0.0,0.0,15.9,0.0,45
266000,125,236,38.1,0.0,0.0,19.4,0.0,54
267000,125,233,36.3,0.0,0.0,18.4,0.0,54
268000,125,152,2.8,2.7,0.6,13.3,1.4,39
269000,125,81,1.5,0.3,0.2,10.5,0.0,23
269000,133,50,22.0,19.4,0.0,17.6,19.1,4
270000,125,212,1.3,0.8,0.2,8.0,0.2,56
270000,133,57,22.2,19.0,0.0,17.9,18.5,4
271000,125,102,2.4,2.4,0.2,9.7,1.2,36
271000,133,50,21.8,19.4,0.0,17.9,18.8,2
272000,133,120,22.7,19.9,0.0,18.1,19.4,8
272000,137,57,42.9,0.0,0.3,16.9,0.0,29
273000,137,137,43.0,0.1,0.2,19.7,0.1,33
273000,133,38,22.7,19.7,0.0,18.0,19.6,5
274000,137,92,42.2,1.0,0.5,19.7,1.0,22
274000,133,83,22.2,18.7,0.0,18.1,18.5,4
275000,137,137,41.8,0.0,0.0,21.9,0.0,26
275000,133,55,22.9,18.0,0.0,17.7,18.0,3
276000,137,185,41.3,0.0,0.1,21.5,0.0,47
