step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,58,24,11,4,19,10,0.190,1403,7.57,235.80,93.43,10
100000,50,25,4,0,21,4,0.080,1046,5.16,168.59,16.11,10
100000,64,37,0,0,27,0,0.000,990,1.32,208.42,0.00,10
100000,64,29,0,0,35,0,0.000,951,4.65,225.95,0.00,10
100000,55,29,0,0,26,0,0.000,928,7.28,201.47,0.00,10
100000,64,29,0,0,35,0,0.000,893,2.72,204.02,0.00,10
100000,64,39,0,0,25,0,0.000,889,6.73,211.36,0.00,10
100000,50,25,4,0,21,4,0.080,888,5.33,139.06,18.87,10
100000,64,28,0,0,36,0,0.000,883,5.14,217.14,0.00,10
100000,64,29,0,0,35,0,0.000,853,8.15,188.95,0.00,10
100000,64,29,0,0,35,0,0.000,852,4.59,215.21,0.00,10
100000,56,29,0,0,27,0,0.000,784,5.11,167.37,0.00,10
100000,45,33,0,0,12,0,0.000,782,0.44,112.53,0.00,10
100000,64,26,0,0,38,0,0.000,760,6.09,181.83,0.00,10
100000,64,39,0,0,25,0,0.000,726,6.30,154.95,0.00,10
100000,47,28,0,0,19,0,0.000,704,4.74,106.50,0.00,10
100000,64,29,0,0,35,0,0.000,662,7.97,139.37,0.00,10
100000,62,31,0,0,31,0,0.000,637,3.83,122.14,0.00,10
100000,47,28,0,0,19,0,0.000,627,5.19,107.09,0.00,10
100000,60,32,0,0,28,0,0.000,607,4.02,119.68,0.00,10
100000,64,29,0,0,35,0,0.000,599,0.81,133.64,0.00,10
100000,64,29,0,0,35,0,0.000,597,4.77,119.47,0.00,10
100000,64,31,0,0,33,0,0.000,583,8.03,132.66,0.00,10
100000,55,29,0,0,26,0,0.000,580,4.03,105.47,0.00,10
100000,47,28,0,0,19,0,0.000,492,3.02,82.50,0.00,10
100000,57,22,9,5,21,8,0.158,477,4.13,82.20,8.79,10
100000,55,29,0,0,26,0,0.000,471,4.98,82.16,0.00,10
100000,56,29,0,0,27,0,0.000,467,3.93,86.33,0.00,10
100000,51,24,0,0,27,0,0.000,466,5.02,101.22,0.00,10
100000,56,22,9,5,20,9,0.161,457,2.95,71.48,19.23,10
100000,55,29,0,0,26,0,0.000,440,2.28,85.33,0.00,10
100000,47,28,0,0,19,0,0.000,418,4.49,70.33,0.00,10
100000,47,28,0,0,19,0,0.000,405,6.22,73.49,0.00,10
100000,64,31,0,0,33,0,0.000,404,4.17,81.82,0.00,10
100000,47,28,0,0,19,0,0.000,396,5.02,60.85,0.00,10
100000,64,29,0,0,35,0,0.000,383,4.42,82.60,0.00,10
100000,55,29,0,0,26,0,0.000,366,1.41,65.51,0.00,10
100000,64,28,0,0,36,0,0.000,365,8.40,91.29,0.00,10
100000,10,0,0,0,10,0,0.000,363,2.62,42.79,0.00,10
100000,64,33,0,0,31,0,0.000,358,0.46,64.78,0.00,10
100000,47,28,0,0,19,0,0.000,356,2.01,52.21,0.00,10
100000,64,29,0,0,35,0,0.000,346,4.22,92.02,0.00,10
100000,64,29,0,0,35,0,0.000,334,5.95,91.42,0.00,10
100000,53,26,0,0,27,0,0.000,331,5.53,69.34,0.00,10
100000,64,31,0,0,33,0,0.000,313,4.24,68.66,0.00,10
100000,64,33,16,3,12,15,0.250,311,6.31,36.36,57.96,10
100000,64,29,0,0,35,0,0.000,302,5.79,67.99,0.00,10
100000,49,26,0,0,23,0,0.000,302,6.64,54.51,0.00,10
100000,42,28,0,2,12,0,0.000,301,5.48,52.49,0.00,10
100000,64,34,0,0,30,0,0.000,296,0.14,56.91,0.00,10
100000,47,28,0,0,19,0,0.000,290,2.67,43.56,0.00,10
100000,49,26,0,0,23,0,0.000,290,5.75,62.38,0.00,10
100000,4,0,0,1,3,0,0.000,286,1.93,13.81,0.00,10
100000,64,29,0,0,35,0,0.000,281,3.19,52.94,0.00,10
100000,64,26,0,0,38,0,0.000,262,5.46,55.74,0.00,10
100000,47,28,0,0,19,0,0.000,259,5.38,55.34,0.00,10
100000,50,25,4,0,21,4,0.080,240,4.69,40.93,4.21,10
100000,47,28,0,0,19,0,0.000,237,4.13,37.63,0.00,10
100000,49,26,0,0,23,0,0.000,236,5.79,43.97,0.00,10
100000,54,33,1,0,20,1,0.019,230,4.60,39.23,5.28,10
100000,64,28,0,0,36,0,0.000,229,6.73,55.07,0.00,10
100000,64,40,0,0,24,0,0.000,227,7.51,46.62,0.00,10
100000,61,30,16,1,14,15,0.262,214,5.47,27.82,33.65,10
100000,64,29,0,0,35,0,0.000,213,6.97,43.58,0.00,10
100000,64,34,0,0,30,0,0.000,212,0.37,36.83,0.00,10
100000,8,0,0,0,8,0,0.000,212,1.45,25.18,0.00,10
100000,64,34,0,1,29,0,0.000,196,5.09,38.51,0.00,10
100000,64,26,0,0,38,0,0.000,193,3.38,36.15,0.00,10
100000,64,21,0,0,43,0,0.000,191,5.89,47.02,0.00,10
100000,47,27,0,3,17,0,0.000,191,6.20,33.15,0.00,10
100000,64,25,0,0,39,0,0.000,190,4.23,44.99,0.00,10
100000,47,28,0,0,19,0,0.000,187,3.93,33.71,0.00,10
100000,64,19,0,0,45,0,0.000,180,1.14,36.32,0.00,10
100000,1,0,0,1,0,0,0.000,178,0.68,0.00,0.00,10
100000,61,29,17,0,15,15,0.279,173,1.35,21.39,32.96,10
100000,55,29,0,0,26,0,0.000,171,4.07,35.46,0.00,10
100000,49,26,0,0,23,0,0.000,170,4.47,36.46,0.00,10
100000,47,28,0,0,19,0,0.000,164,3.08,26.25,0.00,10
100000,64,32,0,0,32,0,0.000,161,1.18,27.79,0.00,10
100000,62,29,0,3,30,0,0.000,155,5.21,33.99,0.00,10
100000,53,0,0,0,53,0,0.000,153,4.62,25.56,0.00,10
100000,55,29,0,0,26,0,0.000,153,4.86,26.12,0.00,10
100000,1,1,0,0,0,0,0.000,152,0.99,0.00,0.00,10
100000,47,28,0,0,19,0,0.000,152,4.67,32.97,0.00,10
100000,8,0,0,0,8,0,0.000,152,1.96,9.94,0.00,10
100000,64,28,0,0,36,0,0.000,151,7.13,31.92,0.00,10
100000,17,6,0,0,11,0,0.000,150,2.55,16.33,0.00,10
100000,47,28,0,0,19,0,0.000,148,4.88,22.35,0.00,10
100000,6,0,0,0,6,0,0.000,148,1.55,14.72,0.00,10
100000,64,33,0,0,31,0,0.000,145,1.98,25.57,0.00,10
100000,10,0,0,0,10,0,0.000,142,1.70,10.39,0.00,10
100000,64,26,0,0,38,0,0.000,140,2.90,30.22,0.00,10
100000,50,25,4,0,21,4,0.080,138,4.26,24.47,9.05,10
100000,49,26,0,0,23,0,0.000,136,3.08,33.60,0.00,10
100000,42,28,0,2,12,0,0.000,135,1.81,15.71,0.00,10
100000,64,29,0,0,35,0,0.000,133,5.72,35.63,0.00,10
100000,64,28,0,0,36,0,0.000,133,4.64,25.74,0.00,10
100000,47,28,0,0,19,0,0.000,130,4.07,22.42,0.00,10
100000,55,25,9,0,21,9,0.164,130,0.97,15.09,8.71,10
100000,64,20,0,4,40,0,0.000,128,5.81,26.18,0.00,10
100000,56,37,5,0,14,5,0.089,125,1.02,18.24,2.76,10
100000,50,25,4,0,21,4,0.080,121,4.19,18.80,12.19,10
100000,61,29,17,0,15,15,0.279,121,7.79,12.99,36.43,10
100000,56,29,0,0,27,0,0.000,120,4.62,24.86,0.00,10
100000,9,0,0,0,9,0,0.000,119,2.24,8.40,0.00,10
100000,51,24,0,0,27,0,0.000,117,4.75,22.59,0.00,10
100000,47,28,0,0,19,0,0.000,116,2.99,22.74,0.00,10
100000,31,12,0,13,6,0,0.000,115,5.02,11.90,0.00,10
100000,47,28,0,0,19,0,0.000,113,2.03,18.00,0.00,10
100000,64,28,0,0,36,0,0.000,113,5.71,35.63,0.00,10
100000,64,29,0,0,35,0,0.000,109,6.72,23.41,0.00,10
100000,64,0,0,0,64,0,0.000,109,3.56,20.10,0.00,10
100000,47,28,0,0,19,0,0.000,108,5.18,17.04,0.00,10
100000,48,25,1,0,22,1,0.021,108,6.12,17.28,4.29,10
100000,4,0,0,1,3,0,0.000,107,1.82,5.55,0.00,10
100000,64,33,16,3,12,15,0.250,106,6.18,11.85,11.62,10
100000,64,33,0,0,31,0,0.000,103,7.99,24.39,0.00,10
100000,10,0,0,0,10,0,0.000,103,2.75,11.88,0.00,10
100000,50,25,4,0,21,4,0.080,101,6.10,16.94,4.00,10
100000,56,22,9,5,20,9,0.161,101,6.52,16.28,11.39,10
100000,64,29,22,0,13,15,0.344,100,3.86,13.74,16.70,10
100000,64,29,0,0,35,0,0.000,98,5.25,19.76,0.00,10
100000,64,10,0,0,54,0,0.000,95,7.14,21.97,0.00,10
100000,53,26,0,0,27,0,0.000,94,6.83,18.08,0.00,10
100000,8,0,0,0,8,0,0.000,94,2.38,6.02,0.00,10
100000,47,28,0,0,19,0,0.000,91,4.20,16.98,0.00,10
100000,64,50,0,0,14,0,0.000,90,1.78,15.28,0.00,10
100000,61,29,17,0,15,15,0.279,88,5.26,8.09,18.87,10
100000,64,29,0,0,35,0,0.000,87,0.52,13.01,0.00,10
100000,64,28,0,0,36,0,0.000,86,4.92,17.22,0.00,10
100000,64,19,0,0,45,0,0.000,85,3.49,15.47,0.00,10
100000,6,0,0,1,5,0,0.000,84,1.53,5.65,0.00,10
100000,3,2,0,0,1,0,0.000,82,1.71,1.40,0.00,10
100000,56,29,0,0,27,0,0.000,81,1.88,11.57,0.00,10
100000,64,29,0,0,35,0,0.000,80,2.79,13.94,0.00,10
100000,64,29,0,0,35,0,0.000,80,7.19,18.31,0.00,10
100000,31,22,0,1,8,0,0.000,79,1.33,7.46,0.00,10
100000,45,33,0,0,12,0,0.000,78,2.46,9.71,0.00,10
100000,10,0,0,0,10,0,0.000,78,2.90,6.82,0.00,10
100000,4,0,0,1,3,0,0.000,74,1.88,3.99,0.00,10
100000,64,29,0,0,35,0,0.000,73,0.96,10.72,0.00,10
100000,56,4,1,0,51,0,0.018,71,6.70,15.37,0.00,10
100000,46,30,0,0,16,0,0.000,69,6.48,12.54,0.00,10
100000,8,0,0,0,8,0,0.000,69,1.01,1.24,0.00,10
100000,64,23,0,0,41,0,0.000,69,2.29,11.24,0.00,10
100000,64,29,0,0,35,0,0.000,68,4.60,13.44,0.00,10
100000,57,22,9,5,21,8,0.158,68,5.02,8.28,5.09,10
100000,56,19,9,0,28,3,0.161,67,5.95,11.59,7.08,10
100000,51,24,0,0,27,0,0.000,67,3.14,17.02,0.00,10
100000,61,30,16,1,14,15,0.262,66,2.83,6.69,9.69,10
100000,61,24,22,0,15,15,0.361,66,3.90,7.10,3.41,10
100000,50,25,4,0,21,4,0.080,65,5.21,7.82,10.76,10
100000,64,29,0,0,35,0,0.000,63,6.62,14.42,0.00,10
100000,61,29,17,0,15,15,0.279,63,5.38,8.28,14.73,10
100000,47,28,0,0,19,0,0.000,62,2.16,7.54,0.00,10
100000,47,28,0,0,19,0,0.000,59,1.98,6.83,0.00,10
100000,46,21,0,3,22,0,0.000,59,4.95,13.12,0.00,10
100000,17,6,0,0,11,0,0.000,58,0.42,1.47,0.00,10
100000,50,25,4,0,21,4,0.080,57,4.57,5.96,3.90,10
100000,47,28,0,0,19,0,0.000,57,3.59,8.16,0.00,10
100000,17,8,0,0,9,0,0.000,57,2.60,5.85,0.00,10
100000,61,29,17,0,15,15,0.279,57,4.22,9.08,6.56,10
100000,41,18,0,16,7,0,0.000,56,0.61,4.10,0.00,10
100000,64,24,23,2,15,12,0.359,55,0.92,4.40,3.96,10
100000,61,29,17,0,15,15,0.279,54,4.69,6.87,7.70,10
100000,6,0,0,1,5,0,0.000,53,1.72,4.04,0.00,10
100000,4,0,0,1,3,0,0.000,53,2.11,2.75,0.00,10
100000,64,26,0,0,38,0,0.000,51,6.30,16.16,0.00,10
100000,64,29,0,0,35,0,0.000,50,4.41,9.76,0.00,10
100000,64,21,0,0,43,0,0.000,50,7.04,12.22,0.00,10
100000,61,29,17,0,15,15,0.279,50,4.41,3.69,6.62,10
100000,49,26,0,0,23,0,0.000,50,3.90,11.33,0.00,10
100000,55,30,0,0,25,0,0.000,49,2.32,5.96,0.00,10
100000,57,27,0,0,30,0,0.000,49,0.79,5.68,0.00,10
100000,50,25,4,0,21,4,0.080,48,3.92,6.95,0.97,10
100000,47,28,0,0,19,0,0.000,47,3.56,6.81,0.00,10
100000,32,0,0,0,32,0,0.000,47,2.60,4.89,0.00,10
100000,38,0,0,0,38,0,0.000,47,3.21,5.56,0.00,10
100000,64,29,22,0,13,15,0.344,47,2.80,8.27,0.00,10
100000,54,33,1,0,20,1,0.019,46,3.79,7.74,3.85,10
100000,64,26,0,0,38,0,0.000,46,3.16,7.72,0.00,10
100000,36,8,0,0,28,0,0.000,46,1.07,4.41,0.00,10
100000,50,24,0,0,26,0,0.000,46,4.82,11.67,0.00,10
100000,4,0,0,1,3,0,0.000,45,1.26,1.80,0.00,10
100000,64,29,0,0,35,0,0.000,44,6.93,11.10,0.00,10
100000,64,29,22,0,13,15,0.344,44,4.88,5.42,3.32,10
100000,4,0,0,1,3,0,0.000,44,1.93,2.47,0.00,10
100000,64,29,0,0,35,0,0.000,43,3.54,7.56,0.00,10
100000,17,6,0,0,11,0,0.000,43,1.14,1.44,0.00,10
100000,10,0,0,0,10,0,0.000,43,2.98,2.74,0.00,10
100000,64,32,0,0,32,0,0.000,42,6.21,10.05,0.00,10
100000,47,28,0,0,19,0,0.000,42,3.78,9.74,0.00,10
100000,53,23,8,0,22,8,0.151,40,5.50,4.30,4.45,10
100000,10,0,0,0,10,0,0.000,39,2.60,3.78,0.00,10
100000,61,29,17,0,15,15,0.279,39,5.33,5.99,2.47,10
100000,57,24,12,0,21,12,0.211,39,3.23,6.62,0.00,10
100000,64,34,0,0,30,0,0.000,38,1.43,5.14,0.00,10
100000,50,25,4,0,21,4,0.080,38,2.00,4.29,0.00,10
100000,5,0,0,0,5,0,0.000,38,1.52,2.61,0.00,10
100000,50,25,4,0,21,4,0.080,37,5.78,8.68,2.70,10
100000,47,26,0,0,21,0,0.000,37,3.95,5.60,0.00,10
100000,64,29,0,0,35,0,0.000,36,0.68,3.28,0.00,10
100000,43,27,0,0,16,0,0.000,35,3.73,4.66,0.00,10
100000,61,29,17,0,15,15,0.279,35,4.55,5.83,12.72,10
100000,64,0,0,0,64,0,0.000,34,2.02,4.14,0.00,10
