step,lineage,size,hard,muscle,sensor,digestive,attack,bodies
37000,90,14,29.2,0.0,0.0,13.9,0.0,4
37000,73,9,28.6,13.7,0.6,13.1,13.4,4
38000,81,55,26.3,0.2,0.0,10.6,0.2,13
38000,89,42,29.3,4.5,0.0,13.6,4.5,9
38000,90,5,28.4,0.0,0.0,15.2,0.0,2
39000,89,40,24.4,4.3,0.0,13.7,3.8,20
39000,100,30,34.4,0.5,1.6,21.1,0.5,11
39000,98,23,34.6,0.0,0.0,22.3,0.0,14
40000,100,32,36.9,0.3,0.0,21.9,0.3,10
40000,98,29,38.6,0.0,0.0,17.7,0.0,13
40000,81,6,34.0,0.0,0.0,18.0,0.0,1
41000,100,22,38.9,0.0,0.0,20.6,0.0,3
41000,98,13,34.6,0.0,0.0,18.1,0.0,4
42000,98,45,30.9,0.0,0.0,14.8,0.0,10
42000,100,13,40.2,0.0,0.0,19.5,0.0,5
43000,100,242,22.3,0.0,0.0,13.6,0.0,64
43000,98,97,24.4,0.0,0.0,14.4,0.0,29
44000,100,153,18.1,0.0,0.0,11.6,0.0,39
44000,98,56,19.7,1.4,0.0,15.7,1.2,12
45000,100,100,5.8,0.4,0.3,14.4,0.2,40
45000,98,15,36.1,0.0,0.0,16.3,0.0,7
46000,98,13,34.7,0.0,0.0,12.6,0.0,3
46000,100,5,36.2,0.0,0.0,13.8,0.0,2
47000,98,12,39.0,0.0,0.0,12.4,0.0,5
48000,98,7,35.3,0.0,0.0,15.0,0.0,3
49000,127,44,17.0,0.3,0.0,11.5,0.1,13
49000,132,43,33.9,0.2,0.0,22.3,0.2,10
49000,133,10,35.2,0.9,5.4,22.5,0.9,2
49000,98,5,35.0,0.0,0.0,15.0,0.0,1
50000,132,135,30.9,0.2,0.3,22.4,0.2,33
50000,127,59,20.7,0.0,0.0,11.3,0.0,16
50000,98,6,35.0,0.0,0.0,15.0,0.0,1
50000,133,5,37.0,0.8,5.2,21.0,0.8,2
51000,132,46,29.8,0.0,0.0,22.4,0.0,15
51000,127,10,35.9,0.0,0.0,11.1,0.0,2
51000,133,7,35.0,1.0,6.0,22.0,1.0,1
52000,132,57,34.1,0.0,0.1,20.4,0.0,12
52000,127,7,35.9,0.0,0.0,11.1,0.0,2
53000,132,22,33.1,0.2,0.1,20.2,0.2,10
54000,141,78,33.3,0.0,0.5,18.2,0.0,19
54000,132,54,31.1,0.0,0.1,19.5,0.0,16
55000,141,135,32.7,0.1,0.0,18.3,0.1,22
55000,129,6,32.2,17.2,0.0,14.7,17.0,3
56000,141,70,33.0,0.0,0.1,16.5,0.0,13
56000,129,14,35.2,6.4,0.0,17.1,6.4,4
57000,141,126,28.2,0.0,0.0,14.0,0.0,16
57000,148,29,34.7,0.0,0.0,14.2,0.0,7
57000,147,16,34.0,0.0,0.0,18.8,0.0,2
58000,141,112,29.2,0.0,0.0,14.2,0.0,25
58000,129,67,32.4,10.3,0.0,14.9,9.4,22
58000,148,18,33.4,0.0,0.0,15.6,0.0,4
59000,141,204,33.0,0.0,0.0,15.4,0.0,34
59000,129,30,34.5,7.9,0.0,18.0,7.9,13
59000,147,7,30.3,0.0,0.7,17.9,0.0,3
60000,141,259,27.2,0.0,0.0,14.1,0.0,50
60000,129,10,30.3,3.4,0.0,16.0,3.4,6
61000,141,236,20.5,0.0,0.0,13.7,0.0,51
61000,129,34,27.0,2.8,0.2,10.9,2.7,17
62000,141,253,29.8,0.0,0.0,15.8,0.0,61
62000,129,15,26.3,2.5,0.0,8.7,2.5,7
63000,141,210,27.7,0.0,0.3,15.6,0.0,54
63000,129,46,18.8,4.3,0.0,9.6,4.3,23
64000,141,55,29.7,0.0,0.0,16.6,0.0,30
65000,141,113,24.2,0.0,0.2,14.0,0.0,21
65000,168,22,28.4,18.5,0.0,17.1,15.8,3
66000,141,8,36.2,0.0,0.0,18.5,0.0,5
67000,141,6,36.0,0.0,0.0,17.3,0.0,2
68000,141,5,36.8,0.0,0.0,16.4,0.0,2
69000,183,77,6.4,1.8,0.2,13.9,0.9,27
69000,181,39,30.4,17.2,0.0,16.2,17.0,7
70000,183,109,0.6,0.3,0.2,12.8,0.0,37
70000,181,25,30.4,17.6,0.0,16.0,17.5,4
70000,174,15,36.5,3.5,0.0,18.9,3.5,9
71000,187,91,31.7,0.1,0.0,18.7,0.1,24
71000,181,25,31.5,16.4,0.0,15.5,16.4,5
71000,174,12,39.3,1.3,0.0,13.7,1.3,3
72000,187,195,34.3,0.0,0.0,17.8,0.0,32
72000,181,12,30.0,18.0,0.0,16.0,18.0,1
72000,174,10,36.5,3.2,0.0,13.4,2.9,5
73000,187,175,34.5,0.2,0.0,17.4,0.0,36
73000,174,33,37.7,2.2,0.0,12.9,2.2,4
73000,181,15,30.8,17.5,0.0,15.7,17.5,2
73000,189,11,36.0,0.0,0.0,16.5,0.0,4
74000,187,71,35.2,0.0,0.0,18.9,0.0,15
74000,174,44,37.7,2.2,0.0,12.9,2.2,10
74000,181,24,31.3,16.0,0.0,16.7,16.0,4
74000,189,20,31.8,0.0,0.0,15.4,0.0,7
75000,187,181,34.6,0.0,0.0,17.0,0.0,37
75000,189,21,36.8,0.0,0.0,16.2,0.0,5
75000,181,17,30.2,16.9,0.0,16.8,16.8,4
75000,174,7,37.0,2.0,0.0,12.0,2.0,1
76000,187,76,35.8,0.0,0.0,16.8,0.0,7
76000,174,27,37.0,2.0,0.0,12.0,2.0,2
76000,189,22,36.7,0.0,0.0,16.1,0.0,8
76000,181,12,31.3,16.2,0.2,16.2,16.1,5
77000,187,77,35.6,0.0,0.0,16.5,0.0,15
77000,174,34,37.0,2.0,0.0,12.0,2.0,4
77000,189,28,33.4,0.0,0.0,16.5,0.0,9
77000,181,19,30.5,17.6,0.0,15.8,17.6,2
78000,187,87,35.9,0.0,0.0,16.8,0.0,18
78000,181,45,32.2,16.0,0.0,15.8,16.0,6
78000,174,19,36.8,1.8,0.0,11.8,1.8,5
78000,189,16,36.2,0.0,0.0,16.2,0.0,2
79000,187,91,34.7,0.0,0.0,16.3,0.0,20
79000,181,61,31.0,17.4,0.0,15.6,17.2,9
79000,174,29,36.8,2.1,0.0,12.7,2.1,7
80000,187,122,34.4,0.0,0.0,16.4,0.0,26
80000,174,22,36.5,1.5,0.0,12.5,1.5,2
80000,181,17,30.6,15.5,0.0,17.9,15.5,5
80000,189,13,18.8,0.0,0.9,13.5,0.0,5
81000,187,115,31.1,0.1,0.0,16.0,0.0,26
81000,208,65,35.8,0.0,0.0,17.0,0.0,7
81000,181,26,30.2,17.6,0.0,16.2,17.6,2
81000,174,25,36.5,1.1,0.0,12.9,1.1,7
82000,187,97,36.3,0.0,0.0,16.9,0.0,13
82000,208,55,35.8,0.0,0.0,17.0,0.0,5
82000,174,46,36.0,1.4,0.0,13.2,1.4,8
82000,181,23,30.3,16.0,0.0,17.6,16.0,4
83000,187,118,34.7,0.0,0.1,16.3,0.0,20
83000,208,69,34.9,0.0,0.1,17.1,0.0,11
83000,174,17,36.4,1.5,0.0,13.2,1.5,2
83000,181,14,30.0,18.0,0.0,16.0,18.0,1
84000,187,119,35.3,0.0,0.0,16.4,0.0,23
84000,208,65,34.8,0.0,0.0,17.4,0.0,13
84000,174,40,36.5,1.7,0.0,13.9,1.7,8
84000,181,19,28.9,17.4,0.3,16.1,16.8,3
85000,187,176,31.0,0.0,0.0,16.9,0.0,33
85000,208,35,35.5,0.0,0.0,17.7,0.0,10
85000,174,22,37.1,2.2,0.0,13.8,2.2,7
85000,181,16,30.9,16.1,0.0,15.5,15.9,3
86000,187,178,35.3,0.0,0.0,16.1,0.0,30
86000,208,47,36.0,0.0,0.0,17.0,0.0,3
86000,181,15,30.0,18.0,0.0,16.0,18.0,1
86000,174,12,36.0,1.0,0.0,13.0,1.0,1
87000,187,127,36.3,0.0,0.0,16.0,0.0,19
87000,181,50,31.7,16.5,0.0,15.8,16.5,8
87000,208,28,35.5,0.0,0.0,16.9,0.0,4
87000,174,23,36.1,1.1,0.0,13.0,1.1,2
88000,187,169,32.5,0.0,0.0,16.3,0.0,26
88000,174,28,36.0,1.0,0.0,13.0,1.0,1
88000,181,22,30.6,17.4,0.0,16.0,17.3,4
88000,208,11,34.1,0.0,0.0,16.6,0.0,3
89000,187,147,36.4,0.0,0.0,16.3,0.0,28
89000,181,36,31.0,17.1,0.0,15.9,17.1,4
89000,174,33,36.4,1.8,0.0,13.1,1.8,6
89000,208,6,6.0,0.0,0.0,15.0,0.0,3
90000,187,134,34.7,0.0,0.1,16.5,0.0,25
90000,174,33,36.0,2.5,0.0,13.2,2.5,5
90000,181,16,30.0,18.0,0.0,16.0,18.0,1
91000,187,187,35.2,0.0,0.0,15.6,0.0,30
91000,174,22,36.1,1.9,0.0,12.8,1.9,6
91000,181,19,30.2,18.1,0.0,15.7,18.0,2
92000,187,146,32.3,0.0,0.0,16.0,0.0,26
92000,181,31,31.0,16.8,0.0,16.2,16.8,4
92000,174,21,35.5,1.1,0.0,12.8,1.1,4
93000,187,88,36.2,0.0,0.0,15.9,0.0,13
93000,181,60,31.8,16.1,0.0,16.1,16.1,11
93000,174,39,36.4,1.9,0.0,13.3,1.9,7
94000,187,73,35.5,0.0,0.0,16.0,0.0,16
94000,174,39,36.0,0.9,0.0,13.1,0.9,6
94000,181,8,31.2,17.1,0.0,15.6,17.1,2
95000,187,146,20.1,0.0,0.0,14.6,0.0,38
95000,174,34,35.3,1.3,0.0,13.1,1.3,5
95000,181,17,30.7,16.9,0.0,16.4,16.9,2
95000,229,14,35.3,0.0,0.0,17.9,0.0,2
96000,187,66,35.9,0.0,0.0,15.7,0.0,9
96000,229,31,36.2,0.0,0.0,17.9,0.0,2
96000,174,26,35.7,1.1,0.0,12.9,1.1,6
96000,181,20,29.4,18.5,0.0,16.0,17.4,3
96000,232,18,36.5,0.0,0.0,17.3,0.0,8
97000,187,49,31.8,1.7,0.0,16.0,0.4,9
97000,181,39,29.4,16.5,0.0,17.8,15.8,10
97000,174,32,36.5,1.3,0.0,12.9,1.3,5
97000,232,20,35.8,0.0,0.0,17.0,0.0,4
97000,229,17,36.0,0.0,0.0,18.1,0.0,2
98000,187,130,35.6,0.0,0.1,16.2,0.0,26
98000,174,35,36.7,1.9,0.0,13.6,1.9,8
98000,181,32,30.8,16.8,0.0,16.3,16.8,4
98000,229,16,36.2,0.0,0.0,18.1,0.0,2
99000,187,87,31.8,0.0,0.0,15.2,0.0,22
99000,229,60,27.0,0.0,0.6,17.0,0.0,14
99000,181,19,31.1,16.4,0.0,16.5,16.4,4
99000,174,15,36.1,1.5,0.0,13.2,1.5,3
99000,239,15,4.9,0.0,1.6,8.3,0.0,9
100000,187,61,35.4,0.0,0.0,15.4,0.0,12
100000,229,45,33.9,0.0,0.0,17.7,0.0,4
100000,181,21,30.6,17.3,0.0,16.1,17.3,2
100000,174,12,36.3,1.3,0.0,12.5,1.3,2
101000,187,55,35.2,0.0,0.0,15.8,0.0,7
101000,229,55,32.6,0.0,0.0,16.6,0.0,9
101000,181,28,30.9,17.9,0.0,15.2,17.9,4
101000,174,18,36.0,1.0,0.0,13.0,1.0,2
102000,229,84,35.8,0.0,0.0,17.1,0.0,14
102000,187,48,33.5,0.0,0.0,15.6,0.0,10
102000,181,22,27.8,18.0,0.0,18.0,16.2,4
103000,229,139,30.1,0.0,0.0,15.3,0.0,26
103000,247,20,34.5,0.0,0.0,15.6,0.0,6
103000,181,16,31.1,17.0,0.0,15.9,17.0,3
103000,174,6,37.0,2.2,0.0,13.5,2.2,3
104000,229,103,32.7,0.0,0.0,16.8,0.0,14
104000,247,50,17.6,0.0,0.0,11.4,0.0,14
104000,237,35,35.0,1.5,0.0,17.9,1.5,5
104000,181,12,30.8,16.7,0.0,15.5,16.7,2
104000,174,5,36.0,1.0,0.0,13.0,1.0,1
105000,229,96,34.3,0.1,0.0,17.2,0.1,14
105000,237,34,36.1,3.5,0.0,15.7,3.5,6
105000,247,21,26.3,0.0,0.0,16.5,0.0,8
105000,181,19,31.2,16.5,0.0,16.4,16.5,3
105000,174,7,31.1,6.7,0.0,15.4,1.9,3
106000,229,84,34.8,0.0,0.0,16.6,0.0,13
106000,237,42,36.3,3.8,0.0,15.2,3.5,13
106000,181,24,31.7,16.7,0.0,15.6,16.7,5
106000,174,17,36.1,1.1,0.0,12.8,1.1,2
106000,247,12,36.2,0.0,0.0,15.9,0.0,3
107000,229,117,36.8,0.0,0.0,17.0,0.0,17
107000,237,32,35.3,2.5,0.0,18.9,2.1,8
107000,258,21,32.3,0.0,0.0,15.3,0.0,5
107000,174,8,36.0,1.0,0.0,13.0,1.0,1
107000,181,8,31.5,16.0,0.0,16.5,16.0,2
107000,247,7,36.4,0.0,0.0,15.4,0.0,3
108000,229,248,27.8,0.0,0.1,16.0,0.0,46
108000,237,20,36.5,1.2,0.0,19.8,1.2,5
108000,258,11,36.1,0.0,0.0,13.9,0.0,2
109000,229,138,26.7,0.0,0.0,16.0,0.0,27
109000,237,64,24.8,0.9,0.0,17.4,0.8,17
109000,258,14,35.9,0.0,0.0,14.1,0.0,2
109000,181,5,32.2,17.4,0.0,14.4,17.4,2
110000,229,74,27.0,0.0,0.0,15.4,0.0,22
110000,237,65,24.4,1.5,0.0,15.7,1.5,17
110000,181,26,29.1,17.0,0.0,17.9,16.7,4
110000,258,23,25.8,0.0,0.1,14.2,0.0,5
111000,229,129,32.8,0.0,0.0,16.4,0.0,20
111000,258,57,16.8,0.0,0.0,10.7,0.0,20
111000,237,31,36.1,0.9,0.0,18.1,0.9,5
111000,181,19,26.4,17.5,0.0,20.1,16.5,2
112000,229,137,35.4,0.0,0.0,17.0,0.0,27
112000,237,35,36.5,1.3,0.0,18.9,1.3,7
112000,181,28,29.3,13.2,0.0,20.7,12.7,8
112000,258,20,34.9,0.0,0.0,13.9,0.0,4
113000,229,183,28.7,0.0,0.1,16.7,0.0,29
113000,258,27,9.9,0.0,0.1,13.6,0.0,11
113000,265,26,34.3,0.0,0.0,16.3,0.0,8
113000,237,19,36.4,0.9,0.0,18.1,0.9,3
113000,181,17,18.0,4.8,0.0,19.2,4.6,8
114000,229,107,36.5,0.0,0.0,16.2,0.0,21
114000,237,20,36.3,1.0,0.0,17.5,1.0,4
114000,265,17,37.8,0.0,0.0,14.8,0.0,4
115000,229,202,33.4,0.0,0.0,15.9,0.0,34
115000,237,32,35.4,0.9,0.1,18.1,0.9,6
115000,265,13,34.0,0.0,0.0,19.1,0.0,4
116000,229,164,34.8,0.0,0.0,16.0,0.0,24
116000,237,55,26.9,0.9,0.1,16.4,0.8,18
116000,265,10,32.8,0.0,0.0,14.4,0.0,3
117000,272,72,26.0,16.5,0.3,18.8,14.3,27
117000,229,62,34.4,0.2,0.0,16.2,0.1,12
117000,237,17,36.1,1.2,0.0,18.9,1.2,3
118000,229,89,34.2,0.0,0.0,16.2,0.0,13
118000,272,50,28.5,16.5,0.1,18.9,16.0,10
118000,237,34,36.4,1.3,0.0,19.6,1.3,4
119000,229,143,26.9,0.0,0.0,16.2,0.0,21
119000,272,41,27.5,17.6,0.1,18.8,17.4,9
119000,237,33,36.2,1.1,0.0,18.5,1.1,3
120000,229,156,33.1,0.0,0.0,15.7,0.0,20
120000,272,35,26.5,17.5,0.0,19.9,17.5,4
120000,237,30,36.1,1.2,0.0,17.4,1.2,4
121000,229,159,34.5,0.0,0.0,16.3,0.0,18
121000,237,50,36.6,1.3,0.0,17.5,1.2,13
121000,272,15,28.1,16.4,0.0,19.3,16.4,3
122000,229,236,30.9,0.0,0.2,15.5,0.0,34
122000,237,22,36.0,1.0,0.1,18.1,1.0,4
122000,272,7,27.0,18.6,0.0,18.4,18.0,2
123000,229,92,30.0,0.0,0.2,16.3,0.0,22
123000,237,44,34.9,1.2,0.3,18.2,1.2,14
123000,272,35,27.0,16.2,0.1,20.7,15.8,10
124000,229,152,35.4,0.0,0.0,15.8,0.0,13
124000,272,39,27.0,19.0,0.0,18.0,18.0,1
124000,237,26,36.4,1.2,0.0,17.3,1.2,3
125000,229,202,28.7,0.0,0.0,15.0,0.0,30
125000,237,54,35.9,1.0,0.4,17.5,1.0,11
125000,287,6,38.3,2.3,0.0,20.0,2.3,2
126000,229,221,18.2,0.0,0.0,15.3,0.0,51
126000,237,43,31.9,1.8,0.0,18.8,1.8,10
126000,272,26,27.0,19.0,0.0,18.0,17.9,2
127000,229,171,34.2,0.0,0.0,16.4,0.0,17
127000,237,32,36.9,0.8,0.1,17.9,0.8,7
127000,272,11,27.0,19.0,0.0,18.0,18.0,1
128000,229,293,13.9,0.0,0.4,11.5,0.0,49
128000,237,66,34.3,2.2,0.1,18.7,1.6,12
128000,272,18,27.0,19.0,0.0,18.0,18.0,1
129000,237,88,36.0,0.9,0.0,17.2,0.9,19
129000,229,74,36.5,0.0,0.0,16.0,0.0,8
129000,272,53,27.6,18.2,0.1,18.1,16.8,8
130000,229,197,29.1,0.1,0.2,16.1,0.1,39
130000,237,79,36.2,1.4,0.0,17.3,1.4,16
131000,237,106,35.6,3.0,0.2,15.3,2.8,39
131000,229,55,36.0,0.0,0.2,16.3,0.0,17
132000,229,81,29.8,0.0,0.0,16.8,0.0,22
132000,237,37,22.9,19.1,0.2,20.5,13.0,8
133000,229,112,28.4,0.0,0.0,17.3,0.0,28
134000,229,61,29.5,0.0,0.0,19.5,0.0,8
135000,307,213,29.6,0.2,0.1,13.0,0.2,45
135000,229,24,25.9,0.0,0.0,18.2,0.0,5
136000,307,312,24.2,0.1,0.1,11.5,0.1,73
136000,229,7,28.0,0.0,0.0,18.0,0.0,4
137000,307,200,30.2,0.2,0.0,12.6,0.2,37
138000,307,228,30.7,0.0,0.0,12.6,0.0,31
138000,312,26,28.7,12.7,0.4,16.7,12.5,8
139000,307,261,30.3,0.0,0.0,12.6,0.0,33
139000,312,14,30.1,14.0,0.1,16.2,13.4,4
140000,307,247,29.4,0.1,0.0,12.6,0.1,35
140000,312,20,30.0,12.6,0.0,14.2,12.6,3
141000,307,210,29.0,0.1,0.1,12.6,0.1,30
141000,312,17,29.7,12.2,0.0,14.0,12.2,5
142000,307,223,27.5,0.2,0.1,13.0,0.2,46
142000,312,26,29.6,12.6,0.0,13.5,12.0,4
143000,307,261,29.9,0.0,0.0,12.4,0.0,45
143000,312,22,32.9,15.0,0.0,13.3,14.4,5
143000,321,14,29.5,0.0,0.0,10.3,0.0,5
144000,307,216,29.5,0.4,0.0,12.1,0.1,30
144000,312,57,29.4,12.8,0.5,13.9,12.5,12
145000,307,247,29.7,0.1,0.0,12.0,0.1,32
145000,312,10,29.3,12.6,0.1,13.8,12.3,6
146000,307,268,29.5,0.1,0.1,12.4,0.1,46
146000,312,32,29.2,13.4,0.0,16.2,12.8,8
147000,307,299,16.4,0.1,0.1,10.2,0.1,68
147000,312,47,27.7,13.4,0.5,15.4,12.5,13
148000,307,262,29.3,0.1,0.0,12.2,0.1,48
148000,312,10,29.8,11.1,0.3,17.7,11.1,5
149000,307,99,26.7,15.2,0.0,20.4,14.9,13
150000,307,158,32.3,0.0,0.1,14.1,0.0,38
151000,307,176,30.6,0.3,0.1,13.0,0.3,28
152000,307,110,33.0,2.7,1.0,15.2,2.5,26
153000,307,156,33.4,1.1,0.2,13.8,1.1,36
153000,352,106,32.0,0.0,0.0,13.9,0.0,25
154000,307,157,30.8,0.6,0.3,14.2,0.6,39
154000,352,131,29.8,0.0,0.4,14.0,0.0,36
155000,307,152,30.4,2.7,1.2,14.8,2.4,40
155000,352,102,30.7,0.0,0.3,13.3,0.0,23
156000,307,100,28.0,0.0,0.0,15.2,0.0,21
156000,352,73,32.1,0.0,0.0,13.0,0.0,13
157000,307,110,29.6,0.1,0.0,15.8,0.1,34
157000,352,80,31.9,0.0,0.0,13.1,0.0,19
158000,352,75,31.7,0.0,0.2,13.0,0.0,11
158000,307,24,32.3,0.0,0.0,13.0,0.0,3
159000,307,212,22.6,0.0,0.0,12.8,0.0,48
159000,352,117,31.0,0.0,0.0,13.1,0.0,28
160000,307,228,0.3,0.1,0.0,8.1,0.0,41
160000,352,39,29.9,0.0,0.0,13.1,0.0,9
161000,307,162,17.2,0.0,0.0,12.0,0.0,40
161000,352,32,29.0,0.0,0.0,13.4,0.0,8
161000,369,27,34.1,7.9,3.7,16.2,7.9,7
162000,307,137,27.6,0.0,0.3,12.6,0.0,27
162000,352,42,27.6,0.0,0.0,14.1,0.0,13
162000,369,33,32.0,10.8,3.6,17.5,10.8,10
163000,369,99,31.4,11.7,0.1,20.9,11.7,20
163000,307,95,33.1,0.1,0.0,14.4,0.1,24
163000,352,5,33.8,0.0,0.0,14.2,0.0,2
164000,307,132,32.5,0.3,0.0,17.0,0.2,43
164000,369,20,29.6,15.6,0.0,18.8,15.6,6
165000,307,66,35.7,0.3,0.0,16.7,0.2,16
165000,369,6,28.3,16.8,0.0,18.8,16.8,2
166000,307,67,34.2,0.0,0.0,17.1,0.0,11
167000,307,38,35.7,0.0,0.0,16.9,0.0,6
168000,394,165,30.7,0.0,0.0,13.2,0.0,24
168000,307,32,35.4,0.0,0.0,16.9,0.0,9
168000,393,32,30.6,12.3,0.3,20.8,12.2,7
168000,396,11,39.3,3.8,0.0,16.4,3.8,4
169000,393,131,30.5,16.6,0.2,16.7,15.6,23
169000,396,40,38.5,3.9,0.2,15.9,3.9,13
169000,307,15,37.7,0.0,0.0,16.3,0.0,4
169000,394,9,36.8,0.0,0.8,14.9,0.0,7
170000,307,145,26.4,0.0,0.0,18.4,0.0,27
170000,396,29,38.2,3.9,0.3,16.8,3.9,9
