step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,871,5.80,0.05,0.02,0.04,5.69,0.00,1.02,0.000,0.554,724999.9,95.0,6,3,1.61,1.02,1.01
10000,4,500,5.96,0.01,0.05,0.14,5.76,0.00,1.00,0.000,0.684,531478.7,12.0,4,3,1.36,1.00,1.00
10000,0,4,9.25,0.00,0.00,0.00,9.25,0.00,1.00,0.000,0.001,98483.0,252.7,1,4,4.00,1.00,1.00
20000,8,1071,5.26,0.09,0.02,0.02,5.13,0.00,1.04,0.000,0.576,703708.1,2.0,10,2,1.76,1.02,1.05
20000,4,433,6.12,0.04,0.01,0.39,5.68,0.00,1.02,0.000,0.804,420716.8,0.3,5,18,1.63,1.01,1.01
20000,0,10,7.70,0.00,0.00,0.00,7.70,0.00,1.00,0.000,0.003,1157.3,0.0,2,10,3.60,1.00,1.00
30000,8,1018,4.78,0.04,0.00,0.04,4.71,0.00,1.02,0.000,0.582,687725.2,0.4,5,4,1.84,1.02,1.01
30000,4,356,6.81,0.47,0.03,0.38,5.93,0.00,1.20,0.000,0.703,425688.9,3.0,4,12,2.32,1.21,1.20
30000,0,11,6.18,0.45,0.00,0.55,5.18,0.00,1.11,0.000,0.004,1219.7,0.0,2,9,4.00,1.09,1.09
40000,8,943,5.67,0.05,0.01,0.13,5.48,0.00,1.02,0.000,0.515,650408.4,0.0,3,12,2.55,1.02,1.02
40000,4,407,7.22,0.00,0.05,0.16,7.00,0.00,1.00,0.000,0.748,393304.8,0.0,3,14,2.25,1.00,1.00
40000,0,17,5.82,0.00,0.12,0.24,5.47,0.00,1.00,0.000,0.006,1610.3,0.0,1,17,4.00,1.00,1.00
50000,8,1066,4.94,0.05,0.00,0.05,4.85,0.00,1.02,0.000,0.525,657451.8,0.0,4,2,2.24,1.03,1.04
50000,4,378,6.52,0.07,0.00,0.05,6.39,0.00,1.03,0.000,0.742,520724.0,0.0,5,14,2.34,1.02,1.05
50000,0,17,4.18,0.00,0.00,0.12,4.06,0.00,1.00,0.000,0.006,1742.6,0.0,2,13,3.76,1.00,1.00
60000,8,1152,4.59,0.04,0.00,0.08,4.48,0.00,1.02,0.000,0.519,655216.9,0.0,5,13,2.11,1.01,1.02
60000,4,376,6.63,0.09,0.00,0.01,6.54,0.00,1.04,0.000,0.758,473721.7,1.2,4,10,2.47,1.03,1.07
60000,0,18,6.89,0.00,0.11,0.11,6.67,0.00,1.00,0.000,0.007,1486.1,0.0,2,13,3.94,1.00,1.00
70000,8,1135,4.68,0.05,0.07,0.02,4.54,0.01,1.02,0.001,0.520,684472.4,0.4,8,18,2.04,1.02,1.02
70000,4,491,6.74,0.03,0.22,0.08,6.42,0.01,1.01,0.004,0.764,412772.2,0.7,5,9,1.78,1.01,1.01
70000,0,14,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.005,1273.4,0.0,2,11,3.79,1.00,1.00
80000,8,1131,4.28,0.03,0.00,0.03,4.22,0.00,1.01,0.001,0.520,679833.8,0.9,7,4,2.15,1.02,1.01
80000,4,289,6.58,0.04,0.08,0.19,6.26,0.00,1.02,0.000,0.714,385859.9,0.6,5,10,3.02,1.02,1.02
80000,0,15,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.006,2039.7,0.0,2,10,4.00,1.00,1.00
90000,8,1069,4.74,0.04,0.01,0.04,4.66,0.00,1.02,0.001,0.508,675233.2,0.9,5,6,2.28,1.02,1.01
90000,4,486,6.10,0.00,0.00,0.01,6.09,0.00,1.00,0.000,0.730,431296.3,2.5,3,5,1.88,1.00,1.00
90000,0,16,4.94,0.00,0.00,0.31,4.62,0.00,1.00,0.000,0.006,1553.4,0.0,2,15,4.00,1.00,1.00
100000,8,1132,5.04,0.06,0.00,0.10,4.88,0.00,1.02,0.000,0.516,650014.0,0.7,3,6,2.19,1.03,1.03
100000,4,494,5.28,0.01,0.10,0.01,5.15,0.00,1.01,0.000,0.725,400151.3,0.6,3,7,1.83,1.02,1.02
100000,0,21,4.43,0.00,0.00,0.00,4.43,0.00,1.00,0.000,0.008,1549.2,0.0,1,20,4.00,1.00,1.00
110000,8,1101,4.87,0.02,0.00,0.09,4.76,0.00,1.01,0.000,0.506,648465.3,0.5,6,15,2.11,1.01,1.01
110000,4,472,5.24,0.00,0.04,0.04,5.15,0.00,1.00,0.000,0.787,404952.1,0.3,4,13,1.81,1.00,1.00
110000,0,7,4.57,0.00,0.00,0.00,4.57,0.00,1.00,0.000,0.003,1440.0,0.0,2,7,4.00,1.00,1.00
120000,8,1165,4.56,0.00,0.03,0.11,4.41,0.00,1.00,0.000,0.514,675134.2,0.3,7,17,1.96,1.00,1.00
120000,4,466,6.41,0.05,0.02,0.03,6.32,0.00,1.03,0.000,0.797,418772.2,1.0,4,48,1.62,1.03,1.03
120000,0,7,4.43,0.00,0.00,0.00,4.43,0.00,1.00,0.000,0.003,626.9,0.0,1,5,4.00,1.00,1.00
130000,8,983,5.02,0.08,0.02,0.06,4.86,0.00,1.03,0.001,0.548,601025.3,3.0,7,18,2.41,1.04,1.03
130000,4,458,6.28,0.02,0.02,0.12,6.12,0.00,1.01,0.000,0.811,427997.9,0.2,4,57,1.92,1.01,1.01
130000,0,9,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.003,704.2,0.0,1,9,4.00,1.00,1.00
140000,8,1104,4.83,0.01,0.01,0.08,4.72,0.00,1.00,0.001,0.495,640806.9,0.4,4,40,1.99,1.00,1.00
140000,4,401,5.75,0.00,0.00,0.01,5.74,0.00,1.00,0.000,0.793,431894.9,0.0,4,40,1.97,1.00,1.00
140000,0,19,4.79,0.00,0.00,0.00,4.79,0.00,1.00,0.000,0.007,1373.4,0.0,1,15,3.95,1.00,1.00
150000,8,1004,4.56,0.01,0.02,0.10,4.44,0.00,1.00,0.000,0.512,645790.1,0.0,4,12,2.25,1.00,1.00
150000,4,501,6.42,0.06,0.04,0.09,6.23,0.00,1.02,0.004,0.830,431022.3,0.5,3,50,1.73,1.01,1.02
150000,0,17,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.006,1455.0,0.0,1,15,3.88,1.00,1.00
160000,8,1120,4.42,0.01,0.01,0.00,4.40,0.00,1.01,0.000,0.526,646060.0,0.4,5,41,2.05,1.01,1.01
160000,4,489,6.69,0.03,0.03,0.02,6.59,0.00,1.01,0.002,0.798,469807.5,0.0,3,33,1.78,1.02,1.01
160000,0,8,3.75,0.00,0.00,0.00,3.75,0.00,1.00,0.000,0.003,897.9,0.0,1,8,3.62,1.00,1.00
170000,8,1212,4.46,0.03,0.02,0.09,4.32,0.00,1.01,0.000,0.521,693862.0,0.7,5,21,2.00,1.01,1.01
