step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,4443,5.43,0.04,0.07,0.02,5.30,0.00,1.02,0.000,0.476,2067637.0,1027.6,36,39,1.82,1.02,1.02
10000,2,677,10.71,0.06,0.11,1.74,8.80,0.00,1.01,0.000,0.812,927286.7,277.2,7,40,1.57,1.01,1.02
10000,0,87,12.74,0.23,0.16,2.36,9.99,0.00,1.09,0.000,0.004,378965.0,972.4,6,59,2.15,1.03,1.15
20000,8,4559,4.96,0.04,0.04,0.03,4.85,0.00,1.02,0.000,0.488,2002834.9,8.8,29,49,1.76,1.01,1.02
20000,2,639,8.64,0.04,0.03,0.32,8.24,0.00,1.01,0.000,0.813,717392.2,0.1,10,52,1.56,1.00,1.03
20000,0,62,12.26,0.00,1.03,0.00,11.23,0.00,1.00,0.000,0.003,6249.3,0.0,5,41,2.19,1.00,1.00
30000,8,4465,4.47,0.01,0.02,0.02,4.42,0.00,1.00,0.000,0.486,1876155.4,4.7,26,43,1.72,1.01,1.00
30000,2,756,6.92,0.01,0.05,0.01,6.85,0.00,1.00,0.000,0.819,776229.9,1.0,10,71,1.35,1.00,1.00
30000,0,76,7.58,0.21,0.00,0.12,7.25,0.00,1.07,0.000,0.003,5734.2,0.0,9,44,1.88,1.17,1.02
40000,8,4691,4.22,0.01,0.02,0.01,4.19,0.00,1.00,0.000,0.511,1801965.1,8.5,24,86,1.69,1.00,1.00
40000,2,851,4.81,0.00,0.01,0.01,4.78,0.00,1.00,0.000,0.803,739665.4,0.4,11,125,1.17,1.00,1.00
40000,0,84,6.37,0.07,0.06,0.26,5.98,0.00,1.01,0.000,0.003,5109.0,1.8,11,58,1.75,1.00,1.02
50000,8,4196,4.73,0.01,0.02,0.02,4.68,0.00,1.00,0.000,0.513,1761008.5,0.2,18,58,1.83,1.00,1.00
50000,2,733,6.58,0.08,0.11,0.09,6.31,0.00,1.03,0.000,0.810,710132.9,0.0,9,111,1.33,1.03,1.03
50000,0,83,7.10,0.05,0.12,0.30,6.63,0.00,1.02,0.000,0.004,5631.0,0.0,9,56,2.13,1.01,1.02
60000,8,3812,4.79,0.01,0.02,0.03,4.73,0.00,1.00,0.000,0.503,1869440.2,0.6,16,20,1.92,1.00,1.00
60000,2,859,5.66,0.07,0.04,0.07,5.47,0.00,1.02,0.000,0.798,727215.7,0.2,9,90,1.16,1.01,1.04
60000,0,70,6.23,0.29,0.04,0.09,5.81,0.00,1.09,0.000,0.003,5114.7,0.0,6,46,2.06,1.05,1.11
70000,8,4158,4.84,0.03,0.02,0.03,4.76,0.00,1.01,0.000,0.515,1970278.1,1.0,19,44,1.83,1.01,1.02
70000,2,782,5.88,0.08,0.13,0.04,5.64,0.00,1.02,0.000,0.803,752314.1,7.3,12,117,1.28,1.04,1.01
70000,0,80,6.53,0.00,0.29,0.21,6.03,0.00,1.00,0.000,0.003,4957.0,1.8,9,53,2.00,1.00,1.00
80000,8,4370,4.65,0.01,0.04,0.02,4.59,0.00,1.00,0.000,0.513,1851649.1,12.5,16,21,1.88,1.00,1.00
80000,2,784,4.90,0.08,0.05,0.05,4.72,0.00,1.02,0.000,0.778,661574.6,11.0,9,13,1.32,1.03,1.02
80000,0,84,6.08,0.12,0.23,0.48,5.26,0.00,1.03,0.000,0.003,6707.7,8.3,9,50,1.83,1.04,1.03
90000,8,4439,4.57,0.01,0.03,0.01,4.52,0.00,1.01,0.000,0.507,1705033.1,2.3,21,94,1.85,1.01,1.01
90000,2,781,5.65,0.01,0.06,0.14,5.45,0.00,1.00,0.000,0.850,657751.2,0.1,10,113,1.24,1.00,1.00
90000,0,75,7.75,0.15,0.29,0.04,7.27,0.00,1.04,0.000,0.003,5318.0,0.0,9,50,1.88,1.04,1.04
100000,8,4482,4.59,0.03,0.01,0.01,4.54,0.00,1.01,0.000,0.489,1726960.0,0.4,12,65,1.88,1.01,1.00
100000,2,814,5.61,0.01,0.08,0.24,5.29,0.00,1.00,0.000,0.820,696787.3,0.9,8,92,1.19,1.00,1.00
100000,0,90,5.60,0.00,0.03,0.61,4.96,0.00,1.00,0.000,0.002,4604.6,1.4,7,54,1.28,1.00,1.00
110000,8,4457,4.50,0.01,0.02,0.02,4.45,0.00,1.00,0.000,0.478,1625469.9,7.5,11,43,1.83,1.01,1.00
110000,2,736,5.07,0.01,0.06,0.01,4.98,0.00,1.00,0.000,0.820,633123.6,0.1,7,37,1.40,1.00,1.00
110000,0,82,5.89,0.26,0.26,0.02,5.35,0.02,1.05,0.012,0.004,8029.9,0.0,6,38,2.07,1.09,1.02
120000,8,4641,4.44,0.00,0.01,0.01,4.41,0.00,1.00,0.000,0.490,1711077.5,1.5,13,52,1.73,1.00,1.00
120000,2,750,4.60,0.04,0.06,0.09,4.41,0.00,1.01,0.000,0.802,614172.5,1.6,5,100,1.30,1.01,1.01
120000,0,104,5.77,0.11,0.18,0.07,5.41,0.00,1.04,0.000,0.004,9544.1,0.0,7,64,1.83,1.01,1.08
130000,8,4281,4.56,0.01,0.02,0.03,4.51,0.00,1.00,0.000,0.500,1792676.0,5.5,6,14,1.87,1.00,1.00
130000,2,779,5.31,0.00,0.02,0.05,5.24,0.00,1.00,0.000,0.797,643122.5,0.0,4,10,1.36,1.00,1.00
130000,0,130,5.96,0.20,0.08,0.00,5.68,0.00,1.06,0.000,0.005,8269.1,0.0,5,79,1.74,1.06,1.10
140000,8,4392,4.49,0.01,0.02,0.01,4.45,0.00,1.00,0.000,0.518,1684065.9,7.6,14,45,1.84,1.00,1.00
140000,2,758,5.94,0.07,0.04,0.02,5.82,0.00,1.02,0.000,0.816,678181.6,0.3,6,88,1.27,1.01,1.04
140000,0,101,5.93,0.14,0.23,0.01,5.55,0.00,1.06,0.000,0.004,5964.0,0.0,7,55,1.75,1.03,1.10
150000,8,4133,4.46,0.02,0.01,0.02,4.41,0.00,1.01,0.000,0.534,1762915.1,1.1,10,28,1.77,1.01,1.01
150000,2,712,5.50,0.03,0.03,0.05,5.39,0.00,1.01,0.000,0.872,663586.1,2.4,5,39,1.54,1.00,1.01
150000,0,66,6.95,0.45,0.30,0.20,6.00,0.00,1.24,0.000,0.003,6883.6,0.0,6,35,2.42,1.28,1.34
160000,8,4231,4.53,0.01,0.02,0.01,4.49,0.00,1.00,0.000,0.527,1842339.5,0.0,10,44,1.76,1.00,1.00
160000,2,647,6.27,0.04,0.05,0.00,6.18,0.00,1.02,0.000,0.845,582427.3,0.5,9,56,1.53,1.02,1.03
160000,0,57,6.16,0.14,0.26,0.32,5.44,0.00,1.07,0.000,0.004,8438.1,0.0,8,29,3.23,1.07,1.07
170000,8,4140,4.87,0.01,0.02,0.01,4.82,0.00,1.01,0.000,0.532,1938382.2,2.4,7,38,1.73,1.01,1.01
170000,2,707,5.91,0.02,0.03,0.05,5.81,0.00,1.01,0.000,0.858,647603.8,0.0,8,55,1.55,1.01,1.01
170000,0,67,6.64,0.12,0.00,0.61,5.91,0.00,1.03,0.000,0.004,6594.7,0.0,8,40,2.66,1.05,1.03
180000,8,4373,4.73,0.03,0.05,0.01,4.64,0.00,1.01,0.000,0.534,1971445.5,0.0,10,35,1.77,1.01,1.01
180000,2,827,5.74,0.06,0.02,0.03,5.63,0.00,1.02,0.000,0.890,710725.1,1.6,8,87,1.34,1.02,1.02
180000,0,71,5.76,0.42,0.01,0.00,5.32,0.00,1.17,0.000,0.002,7143.4,4.7,7,41,1.62,1.30,1.33
190000,8,4514,4.46,0.02,0.00,0.01,4.43,0.00,1.01,0.000,0.540,1841159.8,0.5,10,61,1.81,1.01,1.01
190000,2,755,5.39,0.01,0.14,0.02,5.22,0.00,1.00,0.000,0.851,659766.6,0.5,8,91,1.34,1.00,1.00
190000,0,69,5.58,0.22,0.03,0.01,5.32,0.00,1.08,0.000,0.003,7204.3,0.3,7,36,2.03,1.10,1.10
200000,8,4590,4.34,0.02,0.01,0.02,4.29,0.00,1.01,0.000,0.520,1810182.5,0.3,12,93,1.77,1.01,1.01
200000,2,860,5.40,0.00,0.03,0.02,5.35,0.00,1.00,0.000,0.826,672337.7,0.0,7,97,1.20,1.00,1.00
200000,0,78,6.14,0.12,0.00,0.00,6.03,0.00,1.10,0.000,0.003,5227.8,0.0,8,51,1.59,1.15,1.15
210000,8,4568,4.35,0.02,0.00,0.02,4.31,0.00,1.01,0.000,0.519,1761041.1,0.1,9,43,1.83,1.01,1.01
210000,2,800,5.66,0.02,0.01,0.02,5.61,0.00,1.00,0.000,0.849,717945.4,0.4,9,69,1.22,1.00,1.00
210000,0,54,5.94,0.11,0.11,0.02,5.70,0.00,1.05,0.000,0.002,4724.6,0.0,6,33,1.74,1.05,1.04
220000,8,4510,4.30,0.01,0.01,0.02,4.27,0.00,1.00,0.000,0.541,1699877.4,2.7,8,35,1.83,1.01,1.00
220000,2,843,5.76,0.00,0.02,0.00,5.74,0.00,1.00,0.000,0.813,707299.8,0.1,6,68,1.17,1.00,1.00
220000,0,79,6.53,0.00,0.05,0.00,6.48,0.00,1.00,0.000,0.003,5285.5,0.3,7,48,1.71,1.00,1.00
230000,8,4487,4.38,0.01,0.03,0.03,4.32,0.00,1.00,0.000,0.519,1735894.0,0.2,5,39,1.88,1.00,1.00
230000,2,773,6.64,0.04,0.06,0.03,6.51,0.00,1.01,0.000,0.808,768199.4,0.0,5,71,1.33,1.01,1.01
230000,0,77,5.87,0.01,0.00,0.14,5.71,0.00,1.03,0.000,0.003,4368.1,0.0,5,51,1.88,1.03,1.03
240000,8,4722,4.36,0.02,0.01,0.02,4.31,0.00,1.01,0.000,0.531,1880147.1,0.0,4,2,1.85,1.02,1.01
240000,2,653,8.19,0.08,0.14,0.24,7.73,0.00,1.04,0.000,0.822,702042.3,0.4,3,29,1.65,1.08,1.08
240000,0,96,7.26,0.00,0.06,0.12,7.07,0.00,1.00,0.000,0.005,7147.8,0.0,3,57,2.53,1.00,1.00
250000,8,4435,4.61,0.06,0.02,0.02,4.52,0.00,1.02,0.000,0.540,1778260.8,1.1,8,76,1.80,1.04,1.04
250000,2,732,6.10,0.14,0.10,0.04,5.82,0.00,1.05,0.000,0.830,638328.1,1.6,4,93,1.37,1.09,1.09
250000,0,100,5.44,0.03,0.07,0.00,5.34,0.00,1.02,0.000,0.003,7686.9,0.0,4,60,1.60,1.02,1.02
260000,8,4450,4.52,0.04,0.02,0.01,4.44,0.00,1.02,0.000,0.526,1863130.2,2.0,5,29,1.84,1.03,1.03
260000,2,839,5.81,0.05,0.01,0.02,5.73,0.00,1.02,0.000,0.830,750677.4,0.0,4,47,1.26,1.03,1.03
260000,0,50,5.36,0.00,0.00,0.16,5.20,0.00,1.00,0.000,0.002,5347.6,0.0,3,35,1.96,1.00,1.00
270000,8,4572,4.36,0.05,0.01,0.02,4.28,0.00,1.03,0.000,0.536,1770822.5,1.1,6,57,1.85,1.05,1.04
270000,2,830,4.90,0.04,0.09,0.01,4.75,0.00,1.02,0.000,0.808,703194.0,0.0,5,91,1.18,1.04,1.04
270000,0,77,6.09,0.04,0.21,0.09,5.75,0.00,1.01,0.000,0.003,5777.3,0.0,5,48,1.92,1.02,1.00
280000,8,4085,4.66,0.02,0.09,0.01,4.54,0.00,1.01,0.000,0.536,1829465.0,2.0,11,93,1.94,1.02,1.01
280000,2,778,5.19,0.01,0.04,0.00,5.13,0.00,1.01,0.000,0.840,650541.9,0.3,6,56,1.35,1.01,1.01
280000,0,73,6.32,0.00,0.05,0.27,5.99,0.00,1.00,0.000,0.003,7031.2,0.8,5,45,2.26,1.00,1.00
290000,8,4606,4.44,0.03,0.02,0.03,4.36,0.00,1.01,0.000,0.526,1738684.0,2.8,6,20,1.93,1.02,1.01
290000,2,735,5.59,0.05,0.04,0.01,5.48,0.00,1.02,0.000,0.839,691715.2,0.0,4,80,1.40,1.02,1.02
290000,0,71,6.14,0.21,0.04,0.00,5.89,0.00,1.08,0.000,0.003,5665.5,0.0,4,46,1.99,1.07,1.07
300000,8,4814,4.29,0.02,0.01,0.01,4.25,0.00,1.01,0.000,0.528,1783745.6,7.7,6,86,1.86,1.01,1.01
300000,2,682,6.02,0.01,0.09,0.06,5.85,0.00,1.00,0.000,0.822,646030.8,8.3,2,81,1.40,1.01,1.00
300000,0,92,4.61,0.00,0.24,0.00,4.37,0.00,1.00,0.000,0.003,7338.1,0.0,3,62,1.74,1.00,1.00
310000,8,4741,4.33,0.02,0.01,0.01,4.29,0.00,1.01,0.000,0.527,1900554.6,0.5,7,60,1.79,1.01,1.01
310000,2,840,5.36,0.01,0.01,0.05,5.29,0.00,1.00,0.000,0.772,707638.5,0.6,4,57,1.14,1.00,1.01
