step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1214,1.656,0.422,4.35,30380,17478,1831,0,11021,20,731931.4,2.5,0.185,0.480,0.295,0.040,2004,4.85,4.15,0.22,1.79,0.01,0.29,0.07,1.55,4.55,2.84,0.00,0.00,0.001,0.029,67,0.241,0.994,0.000,0.000,0.006,183960,183273,1,1.000,0.000,0.003,31430,0.187,1.622,0.050,72.14,33154,0,0.124,0.000,0.000,2659638,1.10,21.90,0.002,0.000,0.000,3,4,6,64,2484,0.152,91.29,0.0132,0.001,31,0.890,0.000,0.746,0.835,2.05,0.446,0.310,0.00,0.000,1.13,1.10,1.10
120000,1189,1.729,0.401,4.70,31985,18673,2307,0,11030,2,777395.9,0.1,0.217,0.464,0.270,0.049,1765,5.03,3.06,0.09,1.30,0.02,0.18,0.04,0.72,4.88,2.53,0.00,0.00,0.001,0.010,64,0.231,0.989,0.000,0.000,0.011,190237,189566,1,1.000,0.000,0.009,34795,0.198,1.625,0.047,76.35,37801,0,0.030,0.000,0.000,2935700,1.04,21.69,0.000,0.000,0.000,3,4,6,41,2523,0.154,87.08,0.0134,0.000,36,0.892,0.000,0.750,0.832,2.12,0.453,0.345,0.00,0.000,1.05,1.06,1.03
130000,1134,1.666,0.411,4.80,30956,18166,2007,0,10838,65,771168.3,9.8,0.223,0.490,0.246,0.041,1573,4.88,3.60,0.06,0.63,0.09,0.71,0.14,1.20,4.59,2.81,0.00,0.00,0.005,0.045,66,0.140,0.989,0.000,0.000,0.011,194095,193372,1,1.000,0.000,0.031,289968,0.244,1.612,0.047,75.96,39261,0,0.151,0.000,0.000,2895272,1.03,22.10,0.000,0.000,0.000,3,4,6,39,2425,0.148,87.48,0.0148,0.000,25,0.902,0.000,0.717,0.841,2.14,0.519,0.334,0.00,0.000,1.05,1.02,1.02
140000,1230,1.638,0.377,5.00,28190,18019,1974,0,8101,42,760738.7,4.3,0.148,0.497,0.292,0.063,1704,4.74,3.55,0.11,0.75,0.01,0.31,0.08,0.89,4.54,2.82,0.00,0.00,0.000,0.011,71,0.143,0.996,0.000,0.000,0.004,183263,182132,2,0.987,0.000,0.018,206659,0.255,1.547,0.044,74.88,38439,0,0.103,0.000,0.000,2750151,1.05,22.46,0.000,0.000,0.000,3,4,6,58,2453,0.150,88.55,0.0136,0.000,32,0.910,0.000,0.763,0.847,1.99,0.425,0.315,0.00,0.000,1.04,1.08,1.05
150000,1175,1.652,0.449,4.93,28043,16299,2127,0,9672,0,734910.2,0.0,0.117,0.432,0.411,0.040,1747,4.49,2.99,0.13,0.65,0.01,0.44,0.05,0.80,4.30,2.48,0.00,0.00,0.000,0.011,76,0.149,0.991,0.000,0.000,0.009,181153,179962,2,0.974,0.018,0.003,123453,0.142,1.699,0.053,72.27,35849,0,0.000,0.000,0.000,2391406,1.08,22.77,0.000,0.000,0.000,3,4,6,42,2506,0.153,91.17,0.0146,0.000,30,0.906,0.000,0.799,0.846,2.13,0.496,0.391,0.00,0.000,1.07,1.10,1.08
160000,1261,1.656,0.387,5.28,28545,16660,2016,0,9783,21,747747.1,1.6,0.124,0.405,0.411,0.061,1651,4.50,3.05,0.11,1.13,0.02,0.59,0.01,0.23,4.35,2.67,0.00,0.00,0.001,0.033,75,0.144,0.994,0.000,0.000,0.006,180751,179446,1,0.925,0.075,0.002,45078,0.160,1.552,0.044,73.08,36383,0,0.076,0.000,0.000,2446091,1.06,22.75,0.000,0.000,0.000,3,4,6,50,2562,0.156,90.36,0.0136,0.002,20,0.909,0.000,0.791,0.843,2.03,0.457,0.345,0.00,0.000,1.06,1.06,1.06
170000,1282,1.657,0.403,5.41,27767,16022,2234,0,9490,3,773147.2,0.2,0.112,0.424,0.382,0.081,1494,4.35,3.40,0.03,0.48,0.01,0.09,0.02,0.33,4.30,3.13,0.00,0.03,0.000,0.007,73,0.221,0.995,0.000,0.000,0.005,187488,186053,1,0.981,0.019,0.005,42364,0.197,1.571,0.047,75.63,40854,0,0.065,0.000,0.000,2871613,1.01,22.86,0.000,0.000,0.001,3,4,6,54,2489,0.152,87.80,0.0140,0.002,19,0.917,0.000,0.815,0.853,1.94,0.437,0.321,0.00,0.001,1.01,1.01,1.01
180000,1198,1.583,0.443,5.25,27956,16577,2092,0,9371,2,731647.3,0.4,0.115,0.480,0.348,0.058,1686,4.38,3.38,0.05,0.87,0.02,0.43,0.04,0.55,4.28,2.99,0.00,0.00,0.001,0.033,74,0.246,0.989,0.000,0.000,0.011,173966,172471,2,0.980,0.002,0.010,115687,0.081,1.671,0.051,71.88,38533,0,0.204,0.000,0.000,3039311,1.02,22.76,0.000,0.000,0.000,2,3,6,44,2454,0.150,91.55,0.0143,0.000,33,0.918,0.000,0.785,0.840,2.05,0.467,0.360,0.00,0.001,1.01,1.02,1.01
190000,1226,1.629,0.452,5.12,29285,17056,2121,0,10080,0,743879.2,0.0,0.096,0.425,0.445,0.034,1687,4.29,3.28,0.09,0.84,0.00,0.00,0.04,0.80,4.17,2.65,0.00,0.00,0.000,0.000,70,0.231,0.998,0.000,0.000,0.002,166952,165701,1,0.967,0.033,0.004,87081,0.173,1.701,0.053,72.44,34782,0,0.000,0.000,0.000,2742184,1.03,22.93,0.000,0.000,0.000,2,3,6,44,2535,0.155,91.00,0.0146,0.000,19,0.923,0.000,0.809,0.826,2.07,0.429,0.380,0.00,0.000,1.04,1.05,1.02
200000,1241,1.682,0.400,4.91,30210,17194,2066,0,10935,10,741817.1,0.6,0.106,0.413,0.425,0.057,1597,4.88,3.59,0.08,1.14,0.01,0.20,0.01,0.34,4.78,3.04,0.00,0.00,0.000,0.017,82,0.130,0.988,0.001,0.000,0.011,180922,179513,2,0.964,0.018,0.001,45000,0.142,1.570,0.046,72.76,37014,0,0.058,0.000,0.000,2629529,1.03,22.02,0.000,0.000,0.000,3,4,7,52,2498,0.152,90.68,0.0125,0.000,34,0.920,0.000,0.777,0.834,2.01,0.414,0.377,0.00,0.000,1.02,1.02,1.03
210000,1232,1.652,0.402,4.90,30619,16894,2150,0,11584,0,767221.8,0.0,0.114,0.399,0.411,0.076,1601,4.51,3.22,0.03,0.58,0.00,0.00,0.00,0.11,4.48,3.07,0.00,0.00,0.000,0.000,70,0.212,0.992,0.000,0.000,0.008,187108,186189,2,0.981,0.000,0.001,32554,0.162,1.577,0.046,75.47,38793,0,0.000,0.000,0.000,2637785,1.01,22.51,0.001,0.000,0.000,3,4,7,64,2488,0.152,87.97,0.0139,0.002,22,0.920,0.000,0.807,0.837,2.02,0.421,0.352,0.00,0.000,1.01,1.02,1.01
220000,1328,1.662,0.374,4.74,30285,16457,2329,0,11403,3,771031.7,0.3,0.117,0.427,0.416,0.040,1717,4.36,3.33,0.01,0.40,0.00,0.00,0.03,0.72,4.31,3.09,0.00,0.00,0.000,0.000,68,0.236,0.992,0.000,0.000,0.008,183995,183500,2,0.983,0.000,0.002,28724,0.167,1.516,0.043,75.24,37324,0,0.093,0.000,0.000,2992624,1.00,22.74,0.000,0.000,0.000,2,4,7,52,2504,0.153,88.20,0.0135,0.009,19,0.923,0.000,0.810,0.836,1.89,0.380,0.291,0.00,0.000,1.01,1.01,1.00
230000,1117,1.686,0.453,5.10,30505,17591,2337,1,10787,15,755293.8,2.0,0.134,0.461,0.369,0.036,1606,4.68,4.20,0.17,1.48,0.00,0.00,0.00,0.07,4.50,3.68,0.00,0.00,0.000,0.000,80,0.214,0.994,0.000,0.000,0.006,175664,174822,2,0.981,0.000,0.004,55964,0.137,1.716,0.053,74.41,36922,374,0.132,0.000,0.000,3277261,1.05,22.71,0.000,0.000,0.000,3,4,6,55,2460,0.150,89.03,0.0150,0.000,24,0.923,0.000,0.794,0.827,2.20,0.490,0.407,0.00,0.000,1.09,1.09,1.04
240000,1180,1.640,0.476,5.18,29630,16931,1767,1,10868,3,727164.9,0.6,0.161,0.478,0.337,0.024,1736,4.26,3.89,0.07,0.98,0.00,0.03,0.03,0.53,4.15,3.29,0.00,0.00,0.000,0.007,62,0.275,0.991,0.000,0.000,0.009,176861,175864,2,0.764,0.000,0.008,94954,0.073,1.718,0.055,71.62,36393,391,0.201,0.000,0.000,3436588,1.02,23.05,0.000,0.000,0.000,3,3,6,45,2485,0.152,91.82,0.0148,0.000,34,0.925,0.000,0.784,0.833,2.11,0.458,0.397,0.00,0.000,1.03,1.02,1.02
250000,1232,1.618,0.415,5.11,31968,18019,2324,0,11573,0,801728.1,0.0,0.135,0.430,0.402,0.032,1603,4.53,4.86,0.07,0.75,0.00,0.00,0.06,0.71,4.40,4.50,0.00,0.00,0.000,0.000,63,0.264,0.995,0.000,0.000,0.005,194125,193563,2,0.709,0.005,0.017,185018,0.128,1.597,0.048,78.47,39483,0,0.000,0.000,0.000,3146658,1.02,22.80,0.000,0.000,0.000,3,3,6,48,2437,0.149,84.96,0.0148,0.000,18,0.917,0.000,0.813,0.836,1.98,0.435,0.331,0.00,0.000,1.02,1.03,1.02
260000,1333,1.596,0.395,5.52,31224,17537,2313,0,11273,7,802661.5,0.6,0.117,0.405,0.436,0.043,1461,3.98,2.64,0.01,0.40,0.02,0.43,0.00,0.08,3.94,2.52,0.00,0.00,0.002,0.039,56,0.288,0.993,0.000,0.000,0.007,193748,192829,3,0.716,0.000,0.001,108495,0.097,1.562,0.045,78.04,42717,0,0.082,0.000,0.000,3100644,1.00,23.20,0.000,0.000,0.000,3,3,6,44,2438,0.149,85.40,0.0153,0.000,22,0.919,0.000,0.813,0.840,1.83,0.345,0.281,0.00,0.000,1.00,1.00,1.00
270000,1333,1.594,0.458,5.29,38436,23893,2400,0,12143,10,814610.8,0.7,0.098,0.413,0.428,0.061,1386,4.04,2.39,0.01,0.31,0.01,0.33,0.01,0.49,4.01,2.11,0.00,0.00,0.001,0.027,62,0.225,0.980,0.001,0.000,0.020,202207,201131,3,0.633,0.000,0.002,62943,0.119,1.708,0.053,80.15,44573,0,0.071,0.000,0.000,3543359,1.00,22.97,0.000,0.000,0.000,3,4,6,44,2602,0.159,83.29,0.0153,0.000,53,0.930,0.000,0.813,0.811,1.95,0.387,0.321,0.00,0.000,1.01,1.01,1.00
280000,1351,1.612,0.381,5.39,36903,22458,2283,0,12144,2,785259.6,0.0,0.108,0.426,0.396,0.070,1434,4.58,4.19,0.00,0.11,0.03,0.83,0.04,0.85,4.50,3.75,0.00,0.00,0.001,0.024,81,0.216,0.986,0.000,0.000,0.014,199961,199101,5,0.642,0.000,0.007,85859,0.184,1.532,0.043,76.80,40860,0,0.000,0.000,0.000,3220173,1.00,22.61,0.001,0.000,0.000,3,4,6,64,2534,0.155,86.64,0.0129,0.000,42,0.927,0.000,0.794,0.816,1.88,0.349,0.315,0.00,0.000,1.00,1.00,1.00
290000,1359,1.629,0.368,5.52,38201,23405,2281,0,12507,2,815658.2,0.3,0.110,0.439,0.370,0.081,1295,4.37,3.42,0.02,0.51,0.00,0.11,0.01,0.24,4.33,3.32,0.00,0.00,0.001,0.027,82,0.166,0.991,0.000,0.000,0.009,207888,207000,4,0.653,0.156,0.004,110437,0.117,1.516,0.042,79.91,45681,0,0.152,0.000,0.000,3786872,1.01,22.72,0.000,0.000,0.000,3,4,6,54,2571,0.157,83.53,0.0139,0.000,46,0.927,0.000,0.791,0.817,1.89,0.349,0.304,0.00,0.000,1.01,1.01,1.00
300000,1301,1.602,0.406,5.72,36449,21909,2294,0,12304,6,793550.2,0.9,0.126,0.406,0.388,0.081,1354,4.36,3.84,0.01,0.20,0.01,0.32,0.02,0.28,4.31,3.83,0.00,0.00,0.002,0.044,78,0.108,0.987,0.000,0.000,0.013,195983,194932,5,0.698,0.000,0.009,99359,0.123,1.598,0.047,77.78,44592,0,0.143,0.000,0.000,3305081,1.00,22.83,0.002,0.000,0.000,2,4,6,64,2448,0.149,85.66,0.0141,0.000,50,0.926,0.000,0.802,0.815,1.88,0.366,0.287,0.00,0.000,1.01,1.00,1.00
310000,1317,1.644,0.435,6.03,31948,16922,2118,7,12885,29,752102.1,11.5,0.135,0.380,0.387,0.098,1394,4.23,2.98,0.03,0.64,0.00,0.00,0.00,0.00,4.19,2.78,0.00,0.00,0.000,0.000,52,0.196,0.996,0.000,0.000,0.004,186844,186302,4,0.642,0.000,0.000,30951,0.167,1.634,0.052,73.71,41758,1785,0.395,0.000,0.000,2617120,1.01,22.83,0.001,0.000,0.000,2,4,6,64,2521,0.154,89.73,0.0136,0.001,35,0.916,0.000,0.797,0.830,1.91,0.393,0.269,0.00,0.000,1.02,1.02,1.01
320000,1251,1.652,0.469,5.96,29928,15748,2133,0,12113,1,762075.2,0.0,0.123,0.342,0.436,0.099,1444,4.29,3.76,0.06,0.62,0.00,0.00,0.04,0.78,4.19,3.49,0.00,0.00,0.000,0.000,64,0.197,0.998,0.000,0.000,0.002,184941,184488,2,0.775,0.000,0.005,31430,0.160,1.711,0.056,74.59,43524,0,0.000,0.000,0.000,2376259,1.02,23.03,0.000,0.000,0.000,2,3,6,56,2514,0.153,88.85,0.0145,0.014,8,0.913,0.000,0.805,0.839,2.01,0.439,0.299,0.00,0.000,1.03,1.03,1.02
330000,1300,1.669,0.374,6.18,29378,15764,2120,0,11445,25,762221.7,3.0,0.113,0.312,0.392,0.183,1454,4.81,6.86,0.00,0.04,0.00,0.00,0.32,3.67,4.49,4.92,0.00,0.00,0.000,0.000,64,0.234,0.998,0.000,0.000,0.002,186285,185553,2,0.702,0.012,0.008,59550,0.229,1.520,0.043,74.63,45312,0,0.118,0.000,0.000,2040334,1.00,22.82,0.012,0.001,0.000,3,4,6,64,2541,0.155,88.80,0.0131,0.018,15,0.897,0.000,0.828,0.843,1.95,0.368,0.301,0.00,0.000,1.00,1.00,1.00
340000,1222,1.609,0.453,5.94,28700,15204,2049,0,11525,2,733709.6,0.6,0.120,0.338,0.372,0.170,1452,4.10,3.06,0.02,0.43,0.00,0.00,0.04,1.22,4.05,2.75,0.00,0.00,0.000,0.000,55,0.289,0.995,0.000,0.000,0.005,184668,183553,1,1.000,0.000,0.002,33374,0.197,1.696,0.054,72.06,44161,0,0.290,0.000,0.000,1971721,1.01,23.38,0.000,0.001,0.000,2,4,6,48,2598,0.159,91.38,0.0148,0.008,25,0.896,0.000,0.822,0.845,2.13,0.439,0.349,0.00,0.000,1.01,1.01,1.00
350000,1213,1.615,0.431,5.86,30001,15844,2076,0,12090,0,746517.2,0.0,0.147,0.358,0.384,0.111,1417,4.34,3.20,0.03,0.66,0.00,0.00,0.05,1.03,4.26,2.70,0.00,0.00,0.000,0.000,57,0.181,0.993,0.000,0.000,0.007,192149,191209,1,1.000,0.000,0.003,36558,0.175,1.653,0.051,73.45,43800,0,0.000,0.000,0.000,2281561,1.01,22.89,0.001,0.000,0.000,2,4,6,64,2468,0.151,89.99,0.0145,0.011,22,0.906,0.000,0.839,0.845,2.03,0.436,0.306,0.00,0.000,1.02,1.02,1.01
360000,1336,1.632,0.405,6.20,30234,15958,2443,0,11710,0,768860.2,0.0,0.186,0.353,0.377,0.085,1364,4.18,3.52,0.06,0.78,0.00,0.03,0.04,0.89,4.07,2.92,0.00,0.00,0.001,0.027,70,0.180,0.992,0.000,0.000,0.008,195515,194873,1,0.666,0.334,0.005,53237,0.144,1.604,0.048,75.27,48084,0,0.000,0.000,0.000,2544219,1.02,23.01,0.000,0.000,0.000,2,4,6,50,2411,0.147,88.17,0.0141,0.009,22,0.931,0.000,0.866,0.846,1.80,0.349,0.236,0.00,0.000,1.02,1.02,1.02
370000,1251,1.609,0.450,6.06,30825,17624,2372,0,10914,25,763695.1,1.5,0.151,0.394,0.392,0.064,1362,4.30,3.79,0.01,0.17,0.02,0.25,0.09,2.04,4.18,2.99,0.00,0.00,0.003,0.042,61,0.173,0.986,0.000,0.000,0.014,186194,185229,2,0.712,0.000,0.006,48098,0.095,1.642,0.051,75.24,44393,0,0.059,0.000,0.000,2812415,1.00,22.83,0.001,0.000,0.000,2,4,6,64,2458,0.150,88.20,0.0146,0.002,34,0.934,0.000,0.865,0.835,1.96,0.453,0.286,0.00,0.000,1.00,1.00,1.00
380000,1309,1.678,0.448,6.24,28992,15276,2177,1,11480,8,748274.1,2.2,0.130,0.362,0.452,0.056,1380,3.93,2.75,0.03,0.34,0.00,0.00,0.03,0.86,3.86,2.31,0.00,0.00,0.000,0.000,65,0.231,0.996,0.000,0.000,0.004,190555,189591,2,0.746,0.000,0.002,32156,0.119,1.669,0.054,72.76,44930,2477,0.272,0.000,0.000,2533532,1.01,23.21,0.000,0.000,0.000,2,3,6,49,2269,0.138,90.67,0.0148,0.004,17,0.941,0.000,0.863,0.848,1.73,0.339,0.235,0.00,0.000,1.01,1.01,1.01
390000,1389,1.615,0.446,6.65,28213,15393,2509,0,10231,3,781516.8,0.1,0.136,0.339,0.452,0.073,1241,3.98,3.31,0.03,0.54,0.01,0.11,0.00,0.05,3.95,3.25,0.00,0.00,0.001,0.011,66,0.233,0.988,0.000,0.000,0.012,188907,187652,1,0.585,0.415,0.001,23923,0.154,1.661,0.052,75.85,46929,0,0.040,0.000,0.000,2613733,1.01,23.21,0.001,0.000,0.000,2,3,6,64,2420,0.148,87.59,0.0143,0.006,24,0.944,0.000,0.869,0.851,1.74,0.361,0.248,0.00,0.000,1.01,1.01,1.01
400000,1409,1.636,0.379,6.54,30931,20310,2447,0,8154,1,807747.0,0.7,0.148,0.321,0.378,0.152,1104,4.20,2.41,0.03,0.58,0.01,0.15,0.00,0.00,4.16,2.31,0.00,0.00,0.001,0.023,54,0.150,0.988,0.000,0.000,0.012,188588,187502,2,0.554,0.006,0.000,14083,0.200,1.538,0.044,78.25,49899,0,0.662,0.000,0.000,2634975,1.01,22.87,0.000,0.000,0.000,2,3,7,30,2416,0.147,85.19,0.0138,0.000,23,0.934,0.000,0.836,0.837,1.71,0.346,0.251,0.00,0.000,1.01,1.02,1.01
410000,1365,1.626,0.456,6.69,28599,18514,2412,1,7716,9,787101.0,0.0,0.147,0.336,0.320,0.196,1128,3.77,2.33,0.05,0.71,0.01,0.22,0.01,0.12,3.70,2.10,0.00,0.00,0.002,0.027,49,0.267,0.996,0.000,0.000,0.004,182223,180997,4,0.549,0.000,0.006,50993,0.095,1.694,0.054,76.39,50913,959,0.000,0.000,0.000,2638407,1.02,23.37,0.000,0.000,0.000,2,3,6,34,2443,0.149,87.05,0.0156,0.004,22,0.944,0.000,0.857,0.844,1.79,0.391,0.281,0.00,0.000,1.02,1.03,1.02
420000,1190,1.599,0.483,6.25,27686,18292,2203,0,7366,7,738342.2,0.8,0.134,0.407,0.226,0.233,1214,4.11,3.17,0.03,0.38,0.00,0.06,0.03,0.56,4.06,2.78,0.00,0.00,0.000,0.010,49,0.294,0.994,0.000,0.000,0.006,172530,171919,1,1.000,0.000,0.005,43165,0.139,1.752,0.057,72.12,48228,0,0.113,0.000,0.000,2896480,1.01,22.98,0.000,0.000,0.000,3,3,6,50,2398,0.146,91.32,0.0153,0.009,15,0.948,0.000,0.811,0.840,2.02,0.451,0.413,0.00,0.000,1.01,1.01,1.01
430000,1283,1.600,0.447,6.21,31007,19372,2335,0,9207,0,779947.1,0.0,0.122,0.395,0.278,0.204,1227,3.72,1.96,0.01,0.12,0.00,0.06,0.01,0.40,3.70,1.82,0.00,0.00,0.000,0.009,38,0.246,0.992,0.000,0.000,0.008,185532,184475,2,0.567,0.006,0.002,36856,0.174,1.631,0.052,75.71,46896,0,0.000,0.000,0.000,2863859,1.00,23.32,0.000,0.000,0.000,3,3,6,35,2422,0.148,87.73,0.0164,0.000,22,0.940,0.000,0.817,0.834,1.89,0.394,0.373,0.00,0.000,1.00,1.00,1.01
