step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
6000,4,145,5.9,0.0,0.0,0.0,5.8,0.0,1.01,21.7,36,1246,117.73,0.00,145,0,0,0.0,1.01,1.02,1.01,1.42,0.40,0.01
6000,1,92,10.3,0.0,0.0,0.0,10.2,0.0,1.00,14.9,10,1920,198.37,0.00,92,0,0,0.0,1.00,1.00,1.00,1.84,0.79,0.02
6000,6,75,6.6,0.0,0.0,0.0,6.5,0.0,1.00,19.4,15,1898,174.32,0.00,75,0,0,0.0,1.00,1.00,1.00,1.27,0.16,0.11
6000,8,74,14.0,2.0,0.0,0.0,12.1,0.0,1.07,16.2,26,1712,301.91,0.00,74,0,0,0.0,1.00,1.27,1.00,1.92,0.32,0.36
6000,5,71,8.3,0.3,0.1,0.0,8.0,0.0,1.09,20.4,15,812,103.85,0.00,70,1,0,0.0,1.08,1.12,1.08,3.97,1.00,0.99
6000,2,66,5.8,0.4,0.0,0.0,5.4,0.0,1.14,19.1,15,979,93.27,0.00,66,0,0,0.0,1.00,1.73,1.10,1.53,0.50,0.03
6000,3,53,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.8,9,1424,131.59,0.00,19,34,0,0.0,1.00,1.00,1.00,1.66,0.51,0.13
6000,18,36,5.0,0.0,0.0,0.0,5.0,0.0,1.01,21.9,4,1006,94.39,0.00,1,35,0,0.0,1.01,1.01,1.01,1.03,0.00,0.03
6000,9,36,64.0,0.0,0.1,24.9,39.0,0.0,1.00,0.0,17,979,605.08,0.00,0,34,2,0.0,1.00,1.00,1.00,4.00,1.00,1.00
7000,7,311,7.5,0.3,0.3,0.0,6.8,0.0,1.13,19.9,77,922,76.26,0.01,287,16,8,0.0,1.14,1.16,1.12,3.63,0.96,0.86
7000,2,111,5.3,0.2,0.0,0.0,5.1,0.0,1.09,20.0,17,983,87.26,0.00,111,0,0,0.0,1.00,1.45,1.07,1.34,0.32,0.02
7000,8,107,5.2,0.3,0.0,0.0,5.0,0.0,1.00,21.5,19,652,54.97,0.00,107,0,0,0.0,1.00,1.02,1.00,1.23,0.08,0.12
7000,5,104,4.9,0.0,0.0,0.0,4.9,0.0,1.00,23.3,11,895,72.04,0.00,104,0,0,0.0,1.00,1.00,1.00,3.84,0.99,0.92
7000,4,100,5.2,0.0,0.0,0.0,5.2,0.0,1.01,22.1,26,1346,111.43,0.00,100,0,0,0.0,1.00,1.01,1.01,1.40,0.40,0.00
7000,1,99,8.4,0.0,0.1,0.0,8.3,0.0,1.00,17.9,13,808,62.56,0.00,99,0,0,0.0,1.00,1.00,1.00,1.55,0.53,0.01
7000,6,96,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.8,12,1113,84.08,0.00,96,0,0,0.0,1.00,1.00,1.00,1.10,0.10,0.00
7000,3,43,3.9,0.0,0.0,0.0,3.9,0.0,1.00,23.2,10,838,60.05,0.00,1,41,1,0.0,1.00,1.00,1.00,1.40,0.26,0.07
7000,9,32,64.0,0.0,0.2,22.1,41.7,0.0,1.00,0.0,20,736,468.61,0.00,0,30,2,0.0,1.00,1.00,1.00,4.00,1.00,1.00
7000,18,22,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.4,6,495,43.90,0.00,0,22,0,0.0,1.00,1.00,1.00,1.05,0.00,0.05
8000,7,357,7.0,0.3,0.3,0.0,6.4,0.0,1.16,20.1,77,754,59.56,0.00,339,15,3,0.0,1.18,1.18,1.14,3.51,0.97,0.80
8000,6,168,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.3,13,1069,81.34,0.00,168,0,0,0.0,1.00,1.00,1.00,1.04,0.04,0.00
8000,2,162,4.5,0.2,0.0,0.0,4.3,0.0,1.07,21.5,15,992,83.89,0.00,162,0,0,0.0,1.01,1.32,1.06,1.19,0.19,0.00
8000,4,120,5.1,0.0,0.0,0.2,4.9,0.0,1.00,21.9,31,1243,93.44,0.00,120,0,0,0.0,1.00,1.01,1.00,1.35,0.35,0.00
8000,5,78,6.0,0.0,0.0,0.0,6.0,0.0,1.00,22.5,15,1222,98.15,0.00,78,0,0,0.0,1.00,1.00,1.00,3.56,0.94,0.83
8000,8,71,4.2,0.0,0.0,0.0,4.2,0.0,1.00,21.8,8,1091,70.52,0.00,71,0,0,0.0,1.00,1.00,1.00,1.08,0.00,0.08
8000,1,68,8.2,0.0,0.2,0.0,8.0,0.0,1.00,18.6,7,1158,87.03,0.00,68,0,0,0.0,1.00,1.00,1.00,1.43,0.40,0.01
8000,3,44,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.9,9,1471,106.78,0.00,21,23,0,0.0,1.00,1.00,1.00,1.45,0.32,0.07
8000,18,39,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.3,7,842,88.83,0.00,0,39,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
8000,9,37,64.0,0.0,3.9,13.9,46.1,0.0,1.00,0.0,20,434,219.40,0.00,0,32,5,0.0,1.00,1.00,1.00,4.00,1.00,1.00
9000,7,310,7.7,0.3,0.5,0.0,6.8,0.0,1.14,19.3,67,815,68.25,0.01,296,10,4,0.0,1.15,1.17,1.13,3.55,0.95,0.85
9000,6,239,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.6,13,1215,91.12,0.00,239,0,0,0.0,1.00,1.00,1.00,1.04,0.04,0.00
9000,2,167,4.7,0.1,0.0,0.0,4.6,0.0,1.05,21.2,18,1248,95.27,0.00,167,0,0,0.0,1.01,1.21,1.04,1.17,0.17,0.01
9000,5,109,5.2,0.0,0.0,0.0,5.2,0.0,1.00,22.9,18,849,60.15,0.00,107,2,0,0.0,1.00,1.00,1.00,3.68,0.99,0.87
9000,8,88,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.5,8,1562,104.31,0.00,88,0,0,0.0,1.00,1.00,1.00,1.09,0.02,0.07
9000,18,79,6.4,0.0,0.0,0.0,6.4,0.0,1.03,20.5,13,700,77.81,0.00,3,71,5,0.0,1.03,1.03,1.03,1.04,0.01,0.03
9000,4,65,5.8,0.0,0.1,0.1,5.5,0.0,1.01,21.3,27,1583,128.51,0.00,65,0,0,0.0,1.00,1.02,1.01,1.68,0.68,0.00
9000,9,35,64.0,0.0,0.6,21.5,41.9,0.0,1.00,0.0,16,576,376.75,0.00,0,33,2,0.0,1.00,1.00,1.00,4.00,1.00,1.00
9000,3,18,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.9,6,1180,92.86,0.00,9,9,0,0.0,1.00,1.00,1.00,1.94,0.61,0.17
9000,1,9,13.4,0.0,1.3,0.0,12.1,0.0,1.00,17.6,4,1902,194.92,0.00,9,0,0,0.0,1.00,1.00,1.00,1.44,0.22,0.11
10000,7,265,8.4,0.4,0.5,0.2,7.3,0.0,1.14,19.1,64,788,64.16,0.02,238,19,8,0.0,1.15,1.17,1.13,3.62,0.97,0.90
10000,2,245,5.0,0.2,0.0,0.0,4.8,0.0,1.06,20.8,28,1025,67.79,0.00,245,0,0,0.0,1.03,1.13,1.05,1.24,0.22,0.01
10000,5,167,4.8,0.0,0.0,0.0,4.8,0.0,1.00,23.1,22,1025,80.04,0.00,167,0,0,0.0,1.00,1.00,1.00,3.64,0.99,0.86
10000,8,144,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.1,14,859,60.14,0.00,144,0,0,0.0,1.00,1.00,1.00,1.12,0.06,0.06
10000,6,142,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.9,11,1243,88.10,0.00,142,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.01
10000,18,70,6.1,0.4,0.0,0.0,5.8,0.0,1.13,20.9,14,717,73.82,0.00,8,58,4,0.0,1.16,1.15,1.12,1.06,0.01,0.04
10000,4,47,6.2,0.0,0.1,0.0,6.0,0.0,1.00,21.5,17,1063,76.25,0.00,47,0,0,0.0,1.00,1.00,1.00,1.79,0.70,0.04
10000,9,31,64.0,0.0,0.0,24.6,39.4,0.0,1.00,0.0,12,515,303.58,0.00,0,31,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
10000,3,5,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.4,2,1873,100.91,0.00,5,0,0,0.0,1.00,1.00,1.00,1.80,0.80,0.00
11000,7,270,7.3,0.3,0.3,0.0,6.6,0.0,1.15,19.7,66,612,49.53,0.01,253,12,5,0.0,1.16,1.17,1.13,3.74,0.98,0.90
11000,2,254,4.8,0.1,0.0,0.0,4.8,0.0,1.03,21.1,30,1075,77.23,0.00,254,0,0,0.0,1.01,1.08,1.02,1.20,0.19,0.00
11000,6,210,4.4,0.1,0.1,0.0,4.3,0.0,1.01,21.8,14,1287,86.12,0.00,210,0,0,0.0,1.00,1.02,1.02,1.04,0.01,0.02
11000,5,172,5.0,0.0,0.0,0.0,5.0,0.0,1.00,23.0,24,1310,99.96,0.00,168,2,2,0.0,1.00,1.00,1.00,3.65,0.99,0.87
11000,8,127,5.1,0.0,0.0,0.0,5.1,0.0,1.00,20.7,15,1055,76.09,0.00,127,0,0,0.0,1.00,1.00,1.00,1.11,0.06,0.04
11000,18,76,5.9,0.0,0.0,0.0,5.8,0.0,1.01,20.9,12,854,90.56,0.00,1,73,2,0.0,1.01,1.01,1.01,1.04,0.01,0.03
11000,9,37,64.0,0.0,1.4,21.0,41.6,0.0,1.00,0.0,16,619,429.64,0.00,0,37,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
11000,4,30,5.3,0.0,0.2,0.0,5.2,0.0,1.00,22.2,13,1268,82.42,0.00,30,0,0,0.0,1.00,1.00,1.00,1.60,0.60,0.00
12000,6,325,4.4,0.0,0.1,0.0,4.3,0.0,1.01,21.9,17,992,65.29,0.00,325,0,0,0.0,1.00,1.01,1.01,1.03,0.02,0.01
12000,2,272,4.7,0.1,0.0,0.0,4.6,0.0,1.02,21.3,28,1344,96.11,0.00,272,0,0,0.0,1.01,1.07,1.02,1.18,0.17,0.01
12000,7,272,6.6,0.3,0.5,0.0,5.8,0.0,1.17,20.4,76,773,65.62,0.01,259,8,5,0.0,1.21,1.22,1.15,3.71,0.96,0.90
12000,5,134,4.5,0.0,0.0,0.0,4.5,0.0,1.00,23.3,17,1208,84.41,0.00,134,0,0,0.0,1.00,1.00,1.00,3.39,0.99,0.75
12000,18,107,6.0,0.1,0.0,0.0,5.9,0.0,1.02,20.8,12,653,72.34,0.00,8,97,2,0.0,1.01,1.03,1.01,1.04,0.02,0.02
12000,8,68,5.6,0.0,0.0,0.0,5.6,0.0,1.00,19.9,12,1679,121.46,0.00,68,0,0,0.0,1.00,1.00,1.00,1.18,0.12,0.04
12000,9,37,64.0,0.0,0.1,18.9,45.0,0.0,1.00,0.0,17,836,629.48,0.00,0,37,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
12000,4,29,4.1,0.0,0.1,0.0,4.1,0.0,1.00,23.7,10,1169,60.97,0.00,29,0,0,0.0,1.00,1.00,1.00,1.38,0.38,0.00
12000,25,12,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,2,1948,103.14,0.00,12,0,0,0.0,1.00,1.00,1.00,1.33,0.33,0.00
13000,6,339,4.3,0.0,0.1,0.0,4.2,0.0,1.01,22.0,20,1225,84.77,0.00,339,0,0,0.0,1.00,1.01,1.01,1.04,0.03,0.01
13000,2,293,5.0,0.0,0.0,0.0,5.0,0.0,1.00,20.8,34,755,53.11,0.00,293,0,0,0.0,1.00,1.01,1.00,1.16,0.15,0.01
13000,7,285,6.3,0.2,0.2,0.0,5.9,0.0,1.11,21.1,62,768,61.78,0.00,278,5,2,0.0,1.14,1.14,1.10,3.78,0.97,0.94
13000,18,125,5.9,0.0,0.0,0.0,5.9,0.0,1.01,20.8,15,732,78.00,0.00,1,116,8,0.0,1.01,1.01,1.01,1.04,0.00,0.04
13000,5,125,4.8,0.0,0.0,0.0,4.8,0.0,1.00,23.2,18,790,53.51,0.00,125,0,0,0.0,1.00,1.00,1.00,3.18,0.97,0.67
13000,8,77,6.0,0.0,0.0,0.2,5.9,0.0,1.00,19.7,16,572,41.55,0.00,77,0,0,0.0,1.00,1.00,1.00,1.17,0.13,0.04
13000,9,32,64.0,0.0,0.1,19.3,44.7,0.0,1.00,0.0,14,784,550.65,0.00,0,32,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
13000,4,30,3.7,0.0,0.1,0.0,3.6,0.0,1.00,23.9,9,916,47.51,0.00,30,0,0,0.0,1.00,1.00,1.00,1.17,0.17,0.00
13000,25,10,2.9,0.0,0.0,0.0,2.9,0.0,1.00,24.2,3,891,47.94,0.00,10,0,0,0.0,1.00,1.00,1.00,1.10,0.10,0.00
14000,6,319,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.2,16,1510,102.27,0.00,319,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
14000,2,299,5.2,0.1,0.0,0.0,5.1,0.0,1.02,20.5,41,1054,77.64,0.00,299,0,0,0.0,1.02,1.01,1.02,1.20,0.19,0.01
14000,7,290,5.6,0.2,0.2,0.0,5.2,0.0,1.12,21.7,57,888,67.41,0.00,282,3,5,0.0,1.12,1.14,1.11,3.68,0.95,0.91
14000,18,122,5.9,0.1,0.0,0.0,5.8,0.0,1.03,21.1,15,782,87.85,0.00,0,111,11,0.0,1.04,1.04,1.03,1.05,0.00,0.05
14000,5,104,4.4,0.0,0.0,0.0,4.4,0.0,1.00,23.6,15,801,50.42,0.00,103,1,0,0.0,1.00,1.00,1.00,2.75,0.95,0.46
14000,8,80,6.5,0.0,0.0,0.2,6.3,0.0,1.00,19.0,17,1078,80.11,0.00,80,0,0,0.0,1.00,1.00,1.00,1.16,0.12,0.04
14000,9,32,64.0,0.0,0.0,18.2,45.8,0.0,1.00,0.0,19,665,498.14,0.00,0,29,3,0.0,1.00,1.00,1.00,4.00,1.00,1.00
14000,4,29,4.5,0.0,0.0,0.0,4.5,0.0,1.00,23.2,7,1355,67.73,0.00,29,0,0,0.0,1.00,1.00,1.00,1.17,0.17,0.00
14000,25,9,2.9,0.0,0.0,0.0,2.9,0.0,1.00,24.2,2,1380,78.22,0.00,9,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
15000,6,336,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.0,15,1135,76.46,0.00,336,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
15000,2,311,4.9,0.0,0.0,0.0,4.8,0.0,1.01,21.1,34,1399,102.08,0.00,311,0,0,0.0,1.01,1.00,1.01,1.16,0.15,0.01
15000,7,280,6.1,0.2,0.2,0.0,5.6,0.0,1.11,21.3,60,979,72.38,0.00,278,0,2,0.0,1.12,1.16,1.09,3.73,0.96,0.92
15000,5,126,4.5,0.0,0.0,0.0,4.5,0.0,1.00,23.6,14,764,47.34,0.00,120,4,2,0.0,1.00,1.00,1.00,2.95,0.94,0.60
15000,18,119,5.9,0.0,0.0,0.0,5.9,0.0,1.01,21.2,16,691,71.00,0.00,0,118,1,0.0,1.02,1.02,1.01,1.02,0.00,0.02
15000,8,83,6.3,0.0,0.0,0.1,6.2,0.0,1.00,19.3,15,1690,125.96,0.00,83,0,0,0.0,1.00,1.00,1.00,1.13,0.11,0.02
15000,9,37,64.0,0.0,0.0,18.2,45.8,0.0,1.00,0.0,13,523,363.06,0.00,0,33,4,0.0,1.00,1.00,1.00,4.00,1.00,1.00
15000,25,15,2.9,0.0,0.0,0.0,2.9,0.0,1.00,24.1,2,1164,65.39,0.00,15,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
15000,4,13,3.9,0.0,0.0,0.0,3.9,0.0,1.00,23.5,4,1019,55.95,0.00,13,0,0,0.0,1.00,1.00,1.00,1.08,0.08,0.00
16000,6,331,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.1,15,1255,85.50,0.00,331,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
16000,2,278,5.1,0.0,0.0,0.0,5.1,0.0,1.02,20.9,40,941,61.83,0.00,278,0,0,0.0,1.03,1.03,1.02,1.25,0.22,0.02
16000,7,257,6.1,0.1,0.2,0.0,5.7,0.0,1.06,21.9,50,746,53.79,0.00,256,0,1,0.0,1.07,1.07,1.06,3.77,0.93,0.95
16000,5,126,4.7,0.1,0.0,0.0,4.6,0.0,1.04,23.1,19,884,57.71,0.00,115,6,5,0.0,1.02,1.03,1.05,3.21,0.98,0.71
16000,18,121,6.7,0.1,0.0,0.0,6.6,0.0,1.10,20.7,20,972,107.44,0.00,1,108,12,0.0,1.13,1.08,1.09,1.07,0.02,0.05
16000,9,33,63.3,0.2,0.7,17.0,45.5,0.0,1.02,0.0,16,841,623.28,0.00,0,31,2,0.0,1.05,1.00,1.01,4.00,1.00,1.00
16000,8,30,4.9,0.0,0.0,0.0,4.9,0.0,1.00,21.2,11,1409,84.17,0.00,30,0,0,0.0,1.00,1.00,1.00,1.27,0.23,0.03
16000,4,14,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.7,3,593,32.02,0.00,14,0,0,0.0,1.00,1.00,1.00,1.14,0.14,0.00
16000,25,9,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,326,16.93,0.00,9,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,7,330,5.0,0.1,0.1,0.0,4.8,0.0,1.04,22.8,49,794,59.38,0.00,326,0,4,0.0,1.04,1.06,1.03,3.62,0.90,0.91
17000,6,279,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.6,14,1466,98.60,0.00,279,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
17000,2,250,4.5,0.0,0.0,0.0,4.5,0.0,1.01,21.7,31,1143,75.59,0.00,250,0,0,0.0,1.01,1.01,1.01,1.26,0.24,0.01
17000,5,129,4.8,0.1,0.0,0.0,4.7,0.0,1.04,23.0,19,752,48.24,0.00,104,18,7,0.0,1.02,1.03,1.05,3.07,0.97,0.61
17000,18,86,8.0,0.1,0.0,0.2,7.7,0.0,1.03,19.8,15,663,86.25,0.00,0,83,3,0.0,1.02,1.04,1.03,1.09,0.06,0.06
17000,9,37,64.0,0.0,0.0,19.9,44.1,0.0,1.00,0.0,21,639,458.72,0.00,0,31,6,0.0,1.00,1.00,1.00,4.00,1.00,1.00
17000,8,24,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.4,6,1137,67.17,0.00,24,0,0,0.0,1.00,1.00,1.00,1.17,0.12,0.04
17000,4,17,4.6,0.0,0.0,0.0,4.6,0.0,1.00,22.6,2,1172,66.36,0.00,17,0,0,0.0,1.00,1.00,1.00,1.18,0.18,0.00
18000,7,355,5.7,0.2,0.3,0.0,5.2,0.0,1.08,22.1,60,1040,76.47,0.00,351,0,4,0.0,1.08,1.10,1.08,3.61,0.90,0.91
18000,2,309,4.2,0.0,0.0,0.0,4.2,0.0,1.00,22.2,31,1191,82.45,0.00,309,0,0,0.0,1.00,1.00,1.00,1.24,0.21,0.02
18000,6,233,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.6,10,1245,82.32,0.00,233,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.00
18000,5,149,4.8,0.1,0.0,0.0,4.7,0.0,1.03,23.0,23,884,63.91,0.00,110,33,6,0.0,1.02,1.03,1.04,2.93,0.95,0.53
18000,18,50,9.1,0.0,0.0,0.2,9.0,0.0,1.00,19.2,10,673,101.05,0.00,3,46,1,0.0,1.00,1.00,1.00,1.14,0.10,0.06
18000,9,37,64.0,0.0,0.0,19.6,44.4,0.0,1.00,0.0,22,495,330.53,0.00,0,32,5,0.0,1.00,1.00,1.00,4.00,1.00,1.00
18000,4,21,5.3,0.0,0.4,0.1,4.8,0.0,1.00,21.7,4,1093,66.40,0.00,21,0,0,0.0,1.00,1.00,1.00,1.38,0.38,0.00
18000,8,14,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.0,4,1646,104.87,0.00,14,0,0,0.0,1.00,1.00,1.00,1.21,0.14,0.07
19000,2,390,3.9,0.0,0.0,0.0,3.9,0.0,1.01,22.6,32,1103,70.98,0.00,390,0,0,0.0,1.03,1.00,1.01,1.15,0.13,0.01
19000,7,321,5.8,0.1,0.6,0.0,5.1,0.0,1.04,22.2,48,821,60.99,0.00,319,0,2,0.0,1.03,1.05,1.04,3.60,0.91,0.89
19000,6,225,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.3,10,1151,78.52,0.00,225,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
19000,5,151,4.1,0.0,0.0,0.0,4.1,0.0,1.00,23.9,16,893,62.15,0.00,82,62,7,0.0,1.00,1.00,1.00,2.75,0.98,0.40
19000,9,32,64.0,0.0,0.0,19.5,44.5,0.0,1.00,0.0,13,677,453.94,0.00,0,28,4,0.0,1.00,1.00,1.00,4.00,1.00,1.00
19000,4,24,4.4,0.0,0.2,0.0,4.2,0.0,1.00,22.7,6,668,38.14,0.00,24,0,0,0.0,1.00,1.00,1.00,1.25,0.25,0.00
19000,8,11,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.4,2,1205,76.84,0.00,11,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
19000,18,5,18.2,0.0,0.0,0.0,18.2,0.0,1.00,14.8,3,755,240.89,0.00,0,5,0,0.0,1.00,1.00,1.00,2.20,0.40,0.40
19000,27,5,7.2,1.0,0.0,0.0,6.2,0.0,1.29,18.8,5,789,61.05,0.00,5,0,0,0.0,1.37,1.30,1.25,2.00,0.80,0.20
20000,2,437,3.7,0.0,0.0,0.0,3.7,0.0,1.02,22.9,31,1324,83.64,0.00,437,0,0,0.0,1.03,1.00,1.02,1.10,0.09,0.01
20000,7,304,5.5,0.1,0.5,0.0,5.0,0.0,1.05,22.5,45,931,73.61,0.00,304,0,0,0.1,1.04,1.05,1.05,3.48,0.90,0.85
20000,6,217,4.0,0.0,0.0,0.0,3.9,0.0,1.00,22.2,10,1472,100.65,0.00,217,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
20000,5,103,4.1,0.0,0.0,0.0,4.1,0.0,1.00,24.0,10,1108,78.22,0.00,45,53,5,0.0,1.00,1.00,1.00,2.03,0.97,0.03
20000,9,33,64.0,0.0,0.0,15.5,48.5,0.0,1.00,0.0,14,529,363.67,0.00,0,33,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
20000,4,22,4.5,0.0,0.2,0.0,4.3,0.0,1.00,22.5,6,1511,88.85,0.00,22,0,0,0.0,1.00,1.00,1.00,1.27,0.27,0.00
20000,18,16,17.1,0.0,0.0,0.0,17.1,0.0,1.00,15.5,5,635,186.56,0.00,1,15,0,0.0,1.00,1.00,1.00,1.94,0.31,0.31
20000,8,13,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.0,1,824,46.62,0.00,13,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
20000,27,5,7.2,1.0,0.0,0.0,6.2,0.0,1.29,18.8,5,1628,127.89,0.00,5,0,0,0.0,1.37,1.30,1.25,2.00,0.80,0.20
21000,2,401,3.8,0.0,0.0,0.0,3.7,0.0,1.02,22.8,31,1332,84.55,0.00,401,0,0,0.0,1.03,1.00,1.02,1.06,0.06,0.00
21000,7,331,5.6,0.1,0.4,0.0,5.1,0.0,1.07,22.5,49,969,82.84,0.00,328,0,3,0.0,1.08,1.09,1.06,3.49,0.91,0.83
21000,6,203,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.0,9,1254,87.80,0.00,203,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
21000,5,64,3.8,0.0,0.0,0.0,3.8,0.0,1.00,24.2,6,1180,78.85,0.00,30,32,2,0.0,1.00,1.00,1.00,2.05,0.98,0.03
21000,18,46,15.8,0.2,0.0,0.2,15.4,0.0,1.05,15.5,13,591,148.92,0.00,1,43,2,0.0,1.04,1.03,1.06,1.83,0.30,0.28
21000,9,36,63.7,0.1,0.1,14.8,48.6,0.0,1.02,0.0,11,620,447.97,0.00,0,33,3,0.0,1.00,1.03,1.02,4.00,1.00,1.00
21000,4,12,3.9,0.0,0.1,0.0,3.8,0.0,1.00,23.3,4,1786,98.62,0.00,12,0,0,0.0,1.00,1.00,1.00,1.17,0.17,0.00
22000,2,419,3.8,0.0,0.0,0.0,3.7,0.0,1.01,22.8,27,832,49.13,0.00,419,0,0,0.0,1.01,1.01,1.01,1.04,0.03,0.01
22000,7,387,5.7,0.1,0.3,0.0,5.3,0.0,1.05,22.3,64,795,58.57,0.00,380,0,7,0.0,1.06,1.06,1.05,3.44,0.91,0.81
22000,6,219,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.8,10,1089,74.66,0.00,219,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
22000,18,74,10.6,0.0,0.0,0.0,10.6,0.0,1.01,18.5,13,847,178.67,0.00,3,70,1,0.0,1.00,1.02,1.01,1.14,0.05,0.04
22000,5,63,3.9,0.0,0.0,0.0,3.9,0.0,1.00,24.0,5,1217,83.89,0.00,36,25,2,0.0,1.00,1.00,1.00,2.05,1.00,0.03
22000,9,33,64.0,0.0,0.0,13.0,51.0,0.0,1.00,0.0,10,1066,841.47,0.00,0,30,3,0.0,1.00,1.00,1.00,4.00,1.00,1.00
22000,4,6,3.5,0.0,0.2,0.0,3.3,0.0,1.00,23.7,3,1200,58.13,0.00,6,0,0,0.0,1.00,1.00,1.00,1.17,0.17,0.00
23000,2,460,3.8,0.0,0.0,0.0,3.8,0.0,1.01,22.7,32,1048,64.85,0.00,460,0,0,0.0,1.00,1.01,1.01,1.05,0.03,0.01
