step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
60000,8,4832,4.64,0.02,0.07,0.04,4.52,0.00,1.01,0.000,0.451,1997138.0,63.7,20,34,1.56,1.01,1.01
60000,1,228,6.79,0.04,0.10,0.02,6.64,0.00,1.01,0.000,0.878,232826.4,0.0,7,45,1.42,1.01,1.01
60000,0,119,6.82,0.47,0.15,0.05,6.15,0.01,1.20,0.008,0.004,9810.9,0.0,6,74,1.58,1.15,1.21
70000,8,4959,4.62,0.04,0.11,0.03,4.44,0.00,1.01,0.001,0.439,1952733.0,54.0,18,9,1.52,1.01,1.01
70000,1,213,8.66,0.00,0.27,0.59,7.80,0.00,1.00,0.000,0.867,252074.3,5.0,6,30,1.56,1.00,1.00
70000,0,117,7.90,0.12,0.24,0.37,7.17,0.00,1.07,0.000,0.004,8780.1,11.8,6,66,1.72,1.06,1.06
80000,8,5104,4.54,0.01,0.09,0.03,4.41,0.00,1.01,0.000,0.439,1927738.8,56.0,11,12,1.53,1.00,1.01
80000,1,216,6.64,0.00,0.09,0.04,6.51,0.00,1.00,0.000,0.864,240156.0,0.8,6,26,1.53,1.00,1.00
80000,0,102,6.65,0.12,0.50,0.00,6.03,0.00,1.04,0.000,0.004,10759.6,1.1,6,59,1.66,1.04,1.04
90000,8,4880,4.42,0.01,0.10,0.02,4.29,0.00,1.01,0.000,0.425,1997866.4,74.8,11,9,1.52,1.00,1.01
90000,1,230,7.01,0.03,0.06,0.05,6.88,0.00,1.02,0.000,0.854,237415.3,0.9,7,39,1.38,1.00,1.02
90000,0,113,7.81,0.09,0.20,0.14,7.37,0.00,1.03,0.000,0.004,9543.3,1.7,6,58,1.77,1.03,1.03
100000,8,4861,4.32,0.01,0.10,0.02,4.19,0.00,1.01,0.000,0.443,1990558.6,61.0,9,0,1.47,1.00,1.01
100000,1,221,8.96,0.07,0.27,0.19,8.43,0.00,1.03,0.000,0.816,280814.9,1.8,4,0,1.45,1.02,1.02
100000,0,143,8.24,0.00,0.50,0.25,7.48,0.00,1.00,0.000,0.005,12709.3,4.4,6,71,1.67,1.00,1.00
110000,8,5008,4.56,0.02,0.08,0.01,4.44,0.00,1.01,0.000,0.450,2090540.2,48.0,8,10,1.48,1.01,1.01
110000,1,202,10.00,0.03,0.27,0.70,8.99,0.00,1.02,0.000,0.854,281864.0,1.7,6,17,1.62,1.03,1.03
110000,0,108,8.45,0.10,0.11,0.39,7.85,0.00,1.04,0.000,0.004,12807.5,0.1,7,56,1.75,1.02,1.04
120000,8,4939,4.51,0.01,0.09,0.05,4.36,0.00,1.00,0.000,0.438,2097807.0,70.0,7,3,1.50,1.00,1.00
120000,1,232,8.63,0.06,0.00,0.03,8.53,0.00,1.01,0.000,0.829,308871.5,2.0,7,18,1.38,1.04,1.02
120000,0,162,7.93,0.08,0.04,0.07,7.74,0.00,1.02,0.000,0.005,11066.7,4.8,9,88,1.62,1.04,1.03
130000,8,5044,4.48,0.01,0.11,0.04,4.31,0.00,1.01,0.000,0.418,1985718.0,57.5,5,10,1.53,1.00,1.01
130000,1,274,7.50,0.03,0.05,0.15,7.28,0.00,1.01,0.000,0.869,308766.3,3.6,7,20,1.18,1.01,1.00
130000,0,159,7.13,0.20,0.18,0.13,6.61,0.00,1.12,0.000,0.005,10465.8,4.4,6,84,1.50,1.09,1.11
140000,8,5088,4.46,0.02,0.11,0.06,4.27,0.00,1.01,0.000,0.432,2010035.1,62.0,7,8,1.51,1.00,1.01
140000,1,277,7.17,0.16,0.08,0.03,6.90,0.00,1.06,0.000,0.867,285675.0,1.8,6,5,1.22,1.06,1.05
140000,0,176,6.03,0.05,0.16,0.03,5.78,0.00,1.02,0.000,0.005,11476.1,4.5,6,99,1.45,1.02,1.02
150000,8,4791,4.50,0.01,0.12,0.03,4.33,0.00,1.01,0.000,0.441,2005945.4,65.4,11,3,1.47,1.00,1.01
150000,1,243,7.65,0.05,0.05,0.01,7.54,0.01,1.01,0.004,0.822,308853.9,4.5,6,3,1.27,1.01,1.01
150000,0,169,7.59,0.08,0.20,0.11,7.21,0.00,1.06,0.000,0.006,10610.0,2.9,7,91,1.62,1.05,1.05
160000,8,4699,4.53,0.01,0.11,0.03,4.39,0.00,1.00,0.000,0.443,2067694.5,36.7,6,6,1.49,1.00,1.00
160000,1,240,9.12,0.07,0.08,0.05,8.93,0.00,1.03,0.000,0.889,306271.6,3.1,8,10,1.43,1.02,1.02
160000,0,147,7.97,0.04,0.06,0.02,7.85,0.00,1.01,0.000,0.004,10102.5,0.9,8,77,1.46,1.01,1.01
170000,8,5038,4.44,0.01,0.09,0.03,4.31,0.00,1.00,0.000,0.460,2097843.2,60.3,4,2,1.41,1.00,1.00
170000,1,219,8.18,0.11,0.47,0.17,7.43,0.00,1.04,0.000,0.829,267760.3,0.8,7,1,1.48,1.04,1.04
170000,0,150,7.70,0.06,0.17,0.25,7.22,0.00,1.05,0.000,0.005,12988.1,3.4,8,77,1.70,1.05,1.05
180000,8,5008,4.48,0.01,0.09,0.02,4.35,0.00,1.01,0.001,0.441,2050439.9,61.3,6,3,1.48,1.00,1.00
180000,1,194,8.35,0.77,0.21,0.06,7.31,0.00,1.24,0.000,0.824,280600.7,2.9,7,8,1.66,1.11,1.34
180000,0,151,7.77,0.49,0.10,0.07,7.11,0.00,1.16,0.000,0.006,14522.1,2.1,7,76,1.77,1.10,1.25
190000,8,5312,4.43,0.00,0.09,0.04,4.29,0.00,1.00,0.000,0.420,1930972.5,77.7,5,0,1.43,1.00,1.00
190000,1,210,8.91,0.37,0.17,0.02,8.35,0.00,1.11,0.000,0.883,286212.1,0.5,7,1,1.65,1.07,1.13
190000,0,144,8.71,0.40,0.37,0.10,7.84,0.00,1.12,0.000,0.005,13103.6,1.9,8,71,1.78,1.06,1.14
200000,8,5140,4.41,0.01,0.08,0.04,4.28,0.00,1.00,0.000,0.428,1929873.2,66.4,7,7,1.46,1.00,1.00
200000,1,219,8.49,0.01,0.02,0.13,8.33,0.00,1.00,0.000,0.850,274510.7,0.1,5,32,1.50,1.00,1.00
200000,0,172,7.27,0.05,0.07,0.07,7.08,0.00,1.02,0.000,0.006,12488.5,1.7,5,100,1.70,1.02,1.01
210000,8,5134,4.42,0.02,0.09,0.02,4.28,0.00,1.01,0.000,0.434,1960164.1,58.2,8,7,1.50,1.01,1.01
210000,1,236,9.36,0.06,0.06,0.16,9.08,0.00,1.03,0.000,0.879,309115.8,2.2,5,16,1.44,1.03,1.02
210000,0,143,8.94,0.04,0.05,0.08,8.76,0.00,1.01,0.000,0.005,8609.1,6.9,5,79,1.80,1.02,1.01
220000,8,5257,4.27,0.01,0.07,0.02,4.17,0.00,1.00,0.000,0.440,1976885.0,47.6,7,9,1.49,1.00,1.00
220000,1,240,7.45,0.07,0.21,0.15,7.01,0.00,1.02,0.000,0.883,316478.7,2.0,6,27,1.42,1.03,1.02
220000,0,144,7.53,0.24,0.53,0.23,6.53,0.04,1.05,0.007,0.005,9287.9,2.5,6,68,1.60,1.06,1.05
230000,8,5049,4.42,0.02,0.07,0.03,4.31,0.00,1.01,0.000,0.435,1995603.8,37.8,5,14,1.46,1.00,1.01
230000,1,230,6.67,0.17,0.10,0.00,6.39,0.00,1.07,0.000,0.884,246151.6,0.7,6,40,1.36,1.07,1.08
230000,0,125,7.40,0.13,0.38,0.02,6.87,0.00,1.08,0.000,0.004,11166.5,0.0,6,66,1.60,1.07,1.07
240000,8,5019,4.49,0.01,0.08,0.06,4.34,0.00,1.00,0.001,0.432,1853736.5,38.7,8,31,1.54,1.00,1.00
240000,1,225,8.72,0.07,0.10,0.05,8.50,0.00,1.01,0.000,0.891,275717.7,0.0,7,42,1.45,1.01,1.01
240000,0,115,7.98,0.03,0.19,0.00,7.77,0.00,1.00,0.000,0.004,7097.2,0.2,6,62,1.53,1.00,1.00
250000,8,5185,4.33,0.02,0.05,0.04,4.22,0.00,1.01,0.000,0.449,1996246.6,20.8,12,22,1.46,1.00,1.01
250000,1,238,8.14,0.08,0.06,0.19,7.82,0.00,1.01,0.000,0.838,301364.7,5.4,4,19,1.37,1.01,1.01
250000,0,120,8.52,0.47,0.09,0.10,7.85,0.00,1.05,0.000,0.004,9352.0,0.9,5,61,1.56,1.02,1.05
260000,8,5265,4.36,0.01,0.08,0.03,4.25,0.00,1.00,0.000,0.454,1974929.0,25.3,9,6,1.47,1.00,1.00
260000,1,246,6.05,0.10,0.07,0.09,5.79,0.01,1.03,0.004,0.851,275361.5,8.1,6,18,1.35,1.02,1.05
260000,0,137,7.17,0.07,0.13,0.23,6.74,0.00,1.04,0.000,0.005,11644.3,4.8,6,76,1.60,1.01,1.04
270000,8,4939,4.28,0.02,0.06,0.01,4.18,0.00,1.01,0.000,0.435,1935083.1,9.3,9,11,1.46,1.00,1.01
270000,1,232,6.82,0.23,0.17,0.04,6.38,0.00,1.07,0.000,0.869,263439.2,19.4,6,36,1.43,1.04,1.08
270000,0,123,6.89,0.00,0.19,0.17,6.54,0.00,1.00,0.000,0.004,11488.1,6.3,5,75,1.62,1.00,1.00
280000,8,5094,4.33,0.02,0.06,0.02,4.23,0.00,1.01,0.000,0.446,1896191.4,52.6,9,14,1.49,1.00,1.01
280000,1,251,5.93,0.00,0.35,0.03,5.55,0.00,1.00,0.000,0.868,268852.8,3.0,5,34,1.28,1.00,1.00
280000,0,166,6.67,0.00,0.26,0.02,6.39,0.00,1.00,0.000,0.005,10885.2,1.0,5,87,1.44,1.00,1.00
290000,8,5172,4.24,0.02,0.05,0.01,4.17,0.00,1.01,0.000,0.439,1906690.2,14.4,6,34,1.47,1.00,1.01
290000,1,273,5.77,0.02,0.35,0.01,5.38,0.00,1.01,0.000,0.904,272210.1,2.2,7,68,1.14,1.00,1.01
290000,0,105,5.33,0.02,0.08,0.24,5.00,0.00,1.01,0.000,0.003,9222.1,2.1,6,58,1.26,1.00,1.02
300000,8,5063,4.38,0.02,0.07,0.03,4.27,0.00,1.01,0.000,0.447,1958509.0,36.1,9,13,1.45,1.00,1.01
300000,1,257,7.65,0.06,0.08,0.40,7.12,0.00,1.02,0.000,0.915,274852.2,0.4,7,36,1.38,1.01,1.01
300000,0,105,7.66,0.00,0.03,0.02,7.61,0.00,1.00,0.000,0.003,7425.7,0.3,6,55,1.59,1.00,1.00
310000,8,5078,4.27,0.02,0.07,0.03,4.17,0.00,1.01,0.000,0.434,1963946.6,38.3,5,5,1.44,1.00,1.01
310000,1,208,7.79,0.75,0.19,0.06,6.79,0.00,1.20,0.000,0.852,255682.3,3.8,5,29,1.58,1.19,1.14
310000,0,134,8.06,0.48,0.20,0.14,7.24,0.00,1.14,0.000,0.004,9725.2,1.6,5,59,1.62,1.16,1.10
320000,8,5051,4.25,0.01,0.06,0.01,4.16,0.00,1.00,0.000,0.428,1951507.0,26.8,4,15,1.45,1.00,1.00
320000,1,243,5.86,0.00,0.24,0.01,5.61,0.00,1.00,0.000,0.906,252815.2,8.4,6,71,1.40,1.00,1.00
320000,0,107,6.30,0.01,0.40,0.03,5.86,0.00,1.00,0.000,0.004,10402.3,7.0,5,69,1.74,1.00,1.00
330000,8,5172,4.27,0.01,0.06,0.01,4.19,0.00,1.00,0.000,0.426,1896150.2,18.3,5,27,1.47,1.00,1.00
330000,1,236,6.46,0.03,0.46,0.10,5.87,0.00,1.02,0.000,0.884,238398.5,0.2,7,64,1.33,1.07,1.07
330000,0,93,7.61,0.00,0.82,0.23,6.57,0.00,1.00,0.000,0.003,9698.6,1.5,6,52,1.65,1.00,1.00
340000,8,5237,4.31,0.02,0.06,0.02,4.21,0.00,1.01,0.000,0.437,1948877.4,22.4,5,24,1.47,1.01,1.01
340000,1,224,8.17,0.03,0.04,0.36,7.74,0.00,1.01,0.000,0.868,260633.6,0.9,6,47,1.41,1.01,1.01
340000,0,108,6.31,0.09,0.29,0.36,5.56,0.00,1.05,0.000,0.003,9205.0,1.7,5,65,1.47,1.14,1.14
350000,8,5205,4.32,0.02,0.07,0.02,4.21,0.00,1.01,0.000,0.435,1806404.0,25.2,6,10,1.50,1.00,1.01
350000,1,251,9.09,0.20,0.16,0.01,8.72,0.00,1.08,0.000,0.897,283003.5,6.0,5,37,1.32,1.10,1.06
350000,0,107,7.29,0.19,0.13,0.03,6.94,0.00,1.06,0.000,0.004,7986.0,2.1,4,61,1.63,1.04,1.06
360000,8,5291,4.33,0.01,0.05,0.03,4.24,0.00,1.01,0.000,0.428,1877248.9,19.7,10,12,1.47,1.00,1.01
360000,1,210,7.59,0.04,0.11,0.00,7.43,0.00,1.01,0.000,0.880,282008.5,14.6,5,28,1.60,1.02,1.01
360000,0,138,9.56,0.06,0.60,0.00,8.90,0.00,1.04,0.000,0.005,9040.2,9.3,5,61,1.82,1.03,1.03
370000,8,5201,4.22,0.01,0.05,0.02,4.13,0.00,1.01,0.000,0.452,1748538.6,11.6,7,19,1.48,1.00,1.01
370000,1,262,7.72,0.25,0.29,0.00,7.18,0.00,1.08,0.000,0.937,246520.5,8.8,7,34,1.24,1.06,1.07
370000,0,96,10.30,1.77,0.17,0.10,8.26,0.00,1.44,0.000,0.004,11696.9,5.4,6,50,1.83,1.53,1.29
380000,8,4889,4.22,0.02,0.04,0.02,4.14,0.00,1.01,0.000,0.460,1756521.0,6.9,10,18,1.45,1.00,1.01
380000,1,240,8.83,0.28,0.40,0.02,8.12,0.00,1.09,0.000,0.916,279225.6,10.5,8,46,1.37,1.03,1.14
380000,0,113,8.42,0.18,0.48,0.00,7.76,0.00,1.10,0.000,0.004,8925.6,7.7,6,62,1.65,1.07,1.11
390000,8,4953,4.10,0.01,0.07,0.01,4.01,0.00,1.00,0.000,0.440,1765909.8,11.5,6,16,1.44,1.00,1.00
390000,1,236,6.65,0.00,0.12,0.06,6.47,0.00,1.00,0.000,0.849,278049.3,5.2,7,35,1.31,1.00,1.00
390000,0,114,6.84,0.05,0.23,0.11,6.46,0.00,1.03,0.000,0.004,8400.5,3.2,6,57,1.57,1.03,1.03
400000,8,5166,4.17,0.03,0.04,0.02,4.08,0.00,1.01,0.000,0.453,1812592.0,5.9,5,7,1.48,1.01,1.01
400000,1,222,7.60,0.05,0.31,0.02,7.22,0.00,1.02,0.000,0.860,259872.5,3.1,7,22,1.49,1.04,1.05
400000,0,160,7.65,0.06,0.62,0.10,6.87,0.00,1.03,0.000,0.006,10053.0,3.5,6,91,1.66,1.02,1.02
410000,8,5419,4.31,0.01,0.06,0.03,4.21,0.00,1.00,0.000,0.447,1813055.2,17.3,7,8,1.40,1.00,1.00
410000,1,225,8.63,0.19,0.22,0.06,8.16,0.00,1.08,0.000,0.835,305555.0,2.1,6,11,1.44,1.06,1.06
410000,0,150,9.49,0.03,0.21,0.49,8.76,0.00,1.01,0.000,0.005,12360.4,0.8,5,73,1.51,1.01,1.01
420000,8,5147,4.29,0.02,0.06,0.03,4.18,0.00,1.01,0.000,0.410,1723300.2,22.0,10,7,1.49,1.00,1.01
420000,1,233,7.50,0.43,0.15,0.08,6.85,0.03,1.12,0.009,0.815,308341.9,12.8,7,17,1.34,1.03,1.20
420000,0,157,7.62,0.36,0.26,0.07,6.93,0.04,1.09,0.013,0.005,10100.8,5.0,7,67,1.49,1.05,1.10
430000,8,5173,4.23,0.03,0.04,0.01,4.15,0.00,1.02,0.000,0.433,1803255.8,5.9,5,21,1.52,1.01,1.02
430000,1,222,6.82,0.06,0.12,0.02,6.61,0.00,1.02,0.000,0.868,270835.0,8.0,6,43,1.45,1.01,1.02
430000,0,118,6.75,0.06,0.12,0.03,6.55,0.00,1.02,0.000,0.004,9549.2,3.4,4,71,1.68,1.01,1.02
440000,8,5400,4.29,0.02,0.04,0.02,4.20,0.00,1.01,0.000,0.449,1831108.9,11.0,6,8,1.44,1.01,1.01
440000,1,210,7.38,0.07,0.15,0.64,6.51,0.00,1.02,0.000,0.861,253779.0,0.9,5,59,1.47,1.01,1.02
440000,0,84,9.32,0.18,0.06,0.80,8.29,0.00,1.03,0.000,0.003,8704.2,2.0,3,40,1.81,1.00,1.06
450000,8,5241,4.26,0.03,0.04,0.01,4.19,0.00,1.01,0.000,0.459,1791530.4,19.2,7,4,1.50,1.01,1.01
450000,1,264,6.25,0.11,0.10,0.09,5.95,0.00,1.03,0.000,0.833,236339.4,1.3,4,33,1.23,1.02,1.03
450000,0,103,4.89,0.05,0.06,0.00,4.79,0.00,1.04,0.000,0.003,9330.9,2.8,5,60,1.49,1.02,1.02
460000,8,5256,4.26,0.02,0.04,0.01,4.19,0.00,1.01,0.000,0.462,1814775.5,5.1,6,16,1.50,1.00,1.01
460000,1,230,5.80,0.08,0.03,0.00,5.69,0.00,1.05,0.000,0.843,250346.0,15.9,6,31,1.40,1.04,1.05
460000,0,108,7.02,0.07,0.22,0.00,6.72,0.00,1.06,0.000,0.004,12066.3,6.0,5,50,1.58,1.04,1.05
470000,8,5298,4.20,0.01,0.06,0.01,4.13,0.00,1.00,0.000,0.475,1819292.6,2.4,7,19,1.41,1.00,1.00
470000,1,260,6.23,0.03,0.00,0.05,6.15,0.00,1.01,0.000,0.914,244901.6,3.2,5,36,1.27,1.01,1.01
470000,0,117,5.93,0.00,0.11,0.14,5.68,0.00,1.00,0.000,0.003,11208.0,1.1,4,67,1.46,1.00,1.00
480000,8,5273,4.19,0.02,0.02,0.01,4.14,0.00,1.01,0.000,0.487,1874122.1,4.7,8,19,1.43,1.00,1.01
480000,1,253,5.74,0.10,0.02,0.12,5.49,0.00,1.02,0.000,0.863,253364.4,1.1,7,52,1.27,1.02,1.03
480000,0,99,5.55,0.09,0.00,0.00,5.45,0.00,1.07,0.000,0.003,10248.9,1.0,6,47,1.29,1.06,1.06
490000,8,4985,4.08,0.02,0.03,0.01,4.02,0.00,1.01,0.000,0.488,1792264.5,9.9,6,6,1.38,1.01,1.01
490000,1,250,7.82,0.11,0.14,0.00,7.58,0.00,1.03,0.000,0.909,259061.0,2.3,5,18,1.40,1.02,1.05
490000,0,134,6.77,0.12,0.04,0.09,6.52,0.00,1.05,0.000,0.004,10435.3,1.1,5,65,1.43,1.04,1.04
500000,8,4952,4.14,0.01,0.03,0.02,4.08,0.00,1.01,0.000,0.477,1862093.2,7.2,6,21,1.40,1.00,1.01
500000,1,241,5.82,0.06,0.02,0.09,5.65,0.00,1.04,0.000,0.858,259063.6,0.3,6,50,1.28,1.06,1.05
500000,0,131,6.74,0.02,0.14,0.02,6.57,0.00,1.01,0.000,0.004,10144.3,2.5,5,56,1.44,1.01,1.01
510000,8,5108,4.24,0.01,0.03,0.01,4.19,0.00,1.00,0.000,0.469,1952719.9,8.6,2,23,1.40,1.00,1.01
510000,1,238,6.07,0.14,0.00,0.06,5.87,0.00,1.05,0.000,0.875,243683.7,2.2,4,63,1.35,1.03,1.06
510000,0,92,6.45,0.12,0.03,0.28,6.01,0.00,1.03,0.000,0.003,8694.2,1.2,4,54,1.51,1.00,1.03
520000,8,4915,4.16,0.01,0.02,0.01,4.12,0.00,1.00,0.000,0.459,1998344.0,6.7,5,24,1.41,1.00,1.00
520000,1,218,5.93,0.04,0.09,0.05,5.75,0.00,1.01,0.000,0.868,240925.9,1.6,4,72,1.41,1.01,1.01
520000,0,95,6.96,0.17,0.53,0.24,6.02,0.00,1.04,0.000,0.003,8273.0,7.6,3,44,1.66,1.02,1.06
530000,8,4925,4.43,0.01,0.03,0.02,4.38,0.00,1.00,0.000,0.466,2099307.5,10.0,3,37,1.44,1.00,1.00
530000,1,186,7.83,0.08,0.33,0.26,7.16,0.00,1.04,0.000,0.847,223649.5,3.1,3,55,1.61,1.03,1.03
530000,0,84,9.80,0.43,1.01,0.17,8.19,0.00,1.15,0.000,0.003,6665.9,4.9,3,48,1.95,1.13,1.14
540000,8,5079,4.37,0.02,0.02,0.01,4.31,0.00,1.01,0.000,0.461,2073063.0,8.2,4,23,1.44,1.01,1.01
540000,1,180,7.04,0.17,0.08,0.00,6.79,0.00,1.06,0.000,0.894,236973.4,5.0,2,45,1.77,1.03,1.06
540000,0,83,7.94,0.07,0.10,0.07,7.70,0.00,1.02,0.000,0.003,8245.2,1.2,2,37,1.93,1.01,1.02
550000,8,4951,4.38,0.01,0.03,0.01,4.33,0.00,1.01,0.000,0.472,2083183.2,3.2,7,5,1.44,1.00,1.00
550000,1,164,9.05,0.30,0.00,0.04,8.71,0.00,1.10,0.000,0.815,216641.3,7.5,4,27,1.85,1.09,1.07
550000,0,126,7.86,0.33,0.06,0.05,7.43,0.00,1.12,0.000,0.005,9791.1,7.9,3,64,1.81,1.09,1.10
560000,8,5063,4.26,0.03,0.02,0.03,4.19,0.00,1.01,0.000,0.477,1998342.0,5.5,10,17,1.42,1.01,1.01
560000,1,237,6.32,0.11,0.03,0.03,6.15,0.00,1.03,0.000,0.849,235461.1,3.5,4,35,1.33,1.04,1.01
560000,0,118,6.45,0.45,0.01,0.03,5.96,0.00,1.10,0.000,0.003,10908.5,1.9,4,58,1.47,1.05,1.11
570000,8,4719,4.26,0.01,0.03,0.01,4.21,0.00,1.00,0.000,0.432,1915352.2,29.1,7,3,1.44,1.00,1.00
570000,1,250,6.59,0.07,0.16,0.06,6.29,0.00,1.03,0.000,0.841,257690.3,3.0,7,9,1.32,1.02,1.02
570000,0,135,6.51,0.06,0.00,0.23,6.22,0.00,1.02,0.000,0.004,10970.0,1.8,7,67,1.55,1.01,1.02
580000,8,4745,4.35,0.01,0.03,0.04,4.27,0.00,1.01,0.000,0.427,1986819.0,3.4,4,5,1.47,1.00,1.01
580000,1,261,7.36,0.08,0.11,0.05,7.13,0.00,1.04,0.000,0.895,265893.4,1.1,5,21,1.31,1.03,1.05
580000,0,137,5.99,0.00,0.20,0.11,5.67,0.00,1.00,0.000,0.004,11363.1,3.1,5,68,1.36,1.00,1.00
590000,8,5008,4.31,0.01,0.03,0.01,4.25,0.00,1.01,0.000,0.428,1956681.0,6.5,6,14,1.46,1.00,1.00
590000,1,243,7.56,0.33,0.02,0.03,7.19,0.00,1.10,0.000,0.835,290440.4,1.6,5,14,1.33,1.03,1.12
590000,0,135,7.16,0.31,0.05,0.02,6.77,0.00,1.11,0.000,0.004,9850.7,0.6,5,49,1.40,1.08,1.13
600000,8,4766,4.35,0.03,0.02,0.01,4.29,0.00,1.01,0.000,0.442,1969915.5,12.0,6,13,1.49,1.01,1.01
600000,1,205,10.65,0.24,0.03,0.43,9.95,0.00,1.07,0.000,0.874,289656.0,26.7,6,23,1.66,1.07,1.09
600000,0,111,9.86,0.04,0.23,0.36,9.23,0.00,1.01,0.000,0.004,12545.3,9.7,6,62,1.81,1.01,1.01
610000,8,4951,4.24,0.02,0.03,0.01,4.19,0.00,1.01,0.000,0.425,1987027.6,5.9,10,16,1.53,1.00,1.01
610000,1,200,9.10,0.03,0.01,0.00,9.06,0.00,1.01,0.000,0.853,271987.6,0.3,5,20,1.63,1.01,1.01
610000,0,120,9.18,0.01,0.19,0.03,8.96,0.00,1.00,0.000,0.005,10039.8,3.1,5,56,1.95,1.00,1.00
620000,8,5073,4.35,0.01,0.06,0.01,4.27,0.00,1.01,0.000,0.436,1959001.0,5.7,7,3,1.52,1.00,1.00
620000,1,247,6.89,0.07,0.12,0.21,6.49,0.00,1.02,0.000,0.872,279754.4,0.0,4,22,1.38,1.01,1.04
620000,0,130,7.07,0.09,0.28,0.42,6.28,0.00,1.02,0.000,0.004,9743.3,0.4,4,63,1.53,1.05,1.01
630000,8,5183,4.20,0.04,0.03,0.01,4.12,0.00,1.01,0.000,0.426,1842805.1,8.3,5,9,1.52,1.01,1.01
630000,1,260,7.61,0.04,0.24,0.05,7.28,0.00,1.03,0.000,0.856,272183.6,1.8,5,3,1.28,1.02,1.02
630000,0,143,8.38,0.05,0.19,0.51,7.63,0.00,1.02,0.000,0.005,11785.8,5.0,5,62,1.52,1.02,1.02
640000,8,4871,4.08,0.01,0.03,0.01,4.03,0.00,1.01,0.000,0.422,1835994.4,10.4,5,6,1.47,1.00,1.01
640000,1,279,6.52,0.48,0.04,0.05,5.95,0.00,1.14,0.000,0.862,292178.5,0.2,6,15,1.18,1.08,1.19
640000,0,158,6.37,0.54,0.11,0.04,5.68,0.00,1.16,0.000,0.005,11117.8,1.1,5,67,1.39,1.08,1.21
650000,8,5167,4.26,0.03,0.05,0.00,4.18,0.00,1.01,0.000,0.434,1947990.2,8.7,7,8,1.51,1.01,1.01
650000,1,266,5.62,0.09,0.21,0.03,5.29,0.00,1.03,0.000,0.876,300820.3,1.6,6,23,1.27,1.00,1.04
650000,0,150,5.95,0.41,0.35,0.09,5.09,0.00,1.17,0.000,0.005,9145.9,2.0,6,86,1.43,1.15,1.18
660000,8,5033,4.30,0.03,0.03,0.01,4.23,0.00,1.02,0.000,0.437,1895926.4,6.3,9,9,1.56,1.01,1.01
660000,1,211,6.02,0.01,0.04,0.10,5.87,0.00,1.02,0.000,0.826,235694.4,0.9,5,28,1.48,1.02,1.01
660000,0,141,7.21,0.64,0.22,0.03,6.33,0.00,1.24,0.000,0.005,13608.4,4.0,6,67,1.65,1.27,1.28
670000,8,5148,4.14,0.01,0.03,0.00,4.09,0.00,1.01,0.000,0.435,1839703.2,7.0,7,15,1.51,1.00,1.01
670000,1,224,5.06,0.00,0.04,0.09,4.92,0.00,1.00,0.000,0.859,221258.5,0.0,5,27,1.42,1.00,1.00
670000,0,142,6.42,0.27,0.22,0.13,5.80,0.00,1.06,0.000,0.005,11957.4,0.0,5,82,1.64,1.06,1.08
