step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,968,5.93,0.06,0.03,0.07,5.78,0.00,1.02,0.000,0.491,728908.4,90.9,4,4,2.41,1.01,1.02
10000,1,27,26.89,9.00,5.11,1.04,11.74,1.00,2.48,0.333,0.966,69029.8,7.1,2,13,3.15,3.19,1.87
10000,0,10,24.70,10.70,3.20,0.50,10.30,0.90,2.87,0.300,0.003,97223.1,230.5,2,6,3.70,3.55,2.20
20000,8,1104,5.20,0.01,0.00,0.05,5.14,0.00,1.00,0.000,0.520,687901.9,0.0,3,0,2.01,1.00,1.00
20000,1,27,29.07,2.85,0.30,9.85,16.07,0.04,1.53,0.037,1.071,65051.0,37.8,2,0,3.89,1.93,1.47
20000,0,25,15.76,1.72,0.64,2.60,10.80,0.12,1.31,0.040,0.008,2941.2,7.6,2,14,3.76,1.45,1.37
30000,8,1048,5.38,0.18,0.00,0.08,5.11,0.00,1.07,0.000,0.543,692619.1,0.5,1,0,1.89,1.12,1.09
30000,1,66,10.15,0.00,0.00,0.00,10.15,0.00,1.00,0.000,0.969,66614.2,0.0,2,0,1.44,1.00,1.00
30000,0,35,8.71,0.29,0.00,0.00,8.43,0.00,1.16,0.000,0.006,3912.0,0.0,2,19,2.17,1.40,1.40
40000,8,1060,5.89,0.29,0.00,0.04,5.55,0.00,1.12,0.000,0.551,699157.0,0.3,2,0,1.98,1.19,1.15
40000,1,64,6.42,0.00,0.00,0.00,6.42,0.00,1.00,0.000,0.806,75887.4,0.0,2,0,1.23,1.00,1.00
40000,0,40,7.45,0.00,0.00,0.12,7.32,0.00,1.00,0.000,0.006,2907.5,0.0,2,25,1.92,1.00,1.00
50000,8,1076,5.18,0.15,0.00,0.01,5.03,0.00,1.06,0.000,0.532,713892.4,0.0,2,0,2.00,1.08,1.07
50000,1,72,3.67,0.00,0.00,0.00,3.67,0.00,1.00,0.000,0.745,58297.7,0.0,2,0,1.01,1.00,1.00
50000,0,31,5.58,0.13,0.00,0.00,5.45,0.00,1.03,0.000,0.004,4170.2,0.0,2,18,1.71,1.03,1.02
60000,8,1069,4.88,0.12,0.00,0.00,4.75,0.00,1.06,0.000,0.528,709346.3,0.0,1,0,1.97,1.04,1.07
60000,1,59,7.88,0.31,0.00,0.00,7.58,0.00,1.06,0.000,0.959,46595.1,0.0,2,0,1.59,1.11,1.05
60000,0,33,8.12,0.39,0.00,0.00,7.73,0.00,1.19,0.000,0.007,5020.0,0.0,2,24,2.45,1.33,1.33
70000,8,1064,5.22,0.08,0.00,0.02,5.13,0.00,1.04,0.000,0.515,715535.1,2.3,1,0,1.97,1.05,1.05
70000,1,54,6.54,0.00,0.00,0.00,6.54,0.00,1.00,0.000,0.827,63839.7,0.0,2,0,1.50,1.00,1.00
70000,0,27,7.81,0.37,0.00,0.00,7.44,0.00,1.15,0.000,0.006,4484.9,0.0,2,14,2.78,1.12,1.12
80000,8,1070,4.89,0.07,0.00,0.00,4.83,0.00,1.03,0.000,0.532,679314.6,0.2,1,0,2.10,1.03,1.04
80000,1,55,10.27,0.49,0.00,0.62,9.16,0.00,1.09,0.000,0.939,64023.6,0.2,2,0,1.67,1.05,1.16
