step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,long,wide
100000,3,3,0,0,0,3,0,1.00,24,0.000,2997,1.82,179.82,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,14,14,0,0,0,14,0,1.00,14,0.000,2996,2.51,269.42,0.00,1,8,8,0,1.00,1.00,1.00,2,0,1
100000,11,11,0,0,0,11,0,1.00,10,0.000,2996,1.98,509.51,0.00,1,8,8,0,1.00,1.00,1.00,2,0,1
100000,7,7,0,0,0,7,0,1.00,18,0.000,2996,1.80,291.49,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2994,1.35,179.64,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,18,0.000,2994,1.70,190.73,0.00,1,8,8,0,1.00,1.00,1.00,2,0,1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2992,2.34,195.41,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,22,0.000,2992,1.78,273.65,0.00,5,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2992,1.38,179.52,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2990,1.70,183.64,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,7,7,0,0,0,7,0,1.00,18,0.000,2989,2.38,284.43,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2987,1.93,157.18,0.00,1,8,8,0,1.00,1.00,1.00,2,0,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2986,1.56,238.88,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2984,1.80,159.04,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2983,0.93,152.70,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,7,7,0,0,0,7,0,1.00,18,0.000,2983,1.48,204.54,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,7,7,0,0,0,7,0,1.00,18,0.000,2982,2.52,312.50,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
