step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1012,5.70,0.16,0.13,0.04,5.36,0.00,1.06,0.000,0.470,705223.1,230.2,8,1,2.17,1.05,1.08
10000,2,115,23.23,0.03,0.00,7.00,16.20,0.00,1.01,0.000,0.877,240390.3,7.7,4,8,2.43,1.01,1.01
10000,0,12,12.08,0.25,0.00,0.50,11.33,0.00,1.29,0.000,0.003,91272.0,301.7,2,11,2.92,1.46,1.46
20000,8,1160,4.56,0.04,0.14,0.00,4.38,0.00,1.02,0.000,0.496,672393.2,12.1,8,5,2.02,1.03,1.02
20000,2,101,25.67,0.00,0.00,5.08,20.59,0.00,1.00,0.000,0.806,261088.0,0.0,3,3,2.67,1.00,1.00
20000,0,10,4.80,0.00,0.00,0.00,4.80,0.00,1.00,0.000,0.003,2124.6,0.0,1,8,3.10,1.00,1.00
30000,8,1206,4.55,0.04,0.05,0.00,4.46,0.00,1.02,0.000,0.471,677495.3,1.5,9,2,1.88,1.02,1.02
30000,2,218,6.69,0.01,0.00,0.03,6.65,0.00,1.00,0.000,0.806,299423.2,0.0,3,0,1.06,1.00,1.01
30000,0,14,6.57,0.00,0.00,0.00,6.57,0.00,1.00,0.000,0.003,2166.7,0.0,4,10,2.29,1.00,1.00
40000,8,1000,5.41,0.01,0.01,0.00,5.39,0.00,1.00,0.000,0.529,652432.4,0.7,10,1,2.38,1.01,1.00
40000,2,219,7.20,0.58,0.00,0.02,6.59,0.00,1.16,0.000,0.808,228938.5,3.0,1,0,1.25,1.19,1.16
40000,0,11,13.73,1.45,0.00,0.00,12.27,0.00,1.28,0.000,0.003,2285.3,1.2,3,5,2.82,1.16,1.44
50000,8,1119,4.94,0.16,0.05,0.01,4.72,0.00,1.05,0.000,0.513,656968.9,0.0,6,46,2.06,1.05,1.05
50000,2,151,5.60,0.23,0.00,0.05,5.32,0.00,1.10,0.000,0.951,167342.6,0.0,2,53,1.69,1.13,1.12
50000,0,3,3.67,0.00,0.00,0.00,3.67,0.00,1.00,0.000,0.001,1512.3,0.5,1,2,3.00,1.00,1.00
60000,8,1135,4.46,0.11,0.02,0.00,4.32,0.00,1.04,0.000,0.506,678721.6,0.0,7,16,2.06,1.05,1.04
60000,2,176,5.93,0.01,0.00,0.00,5.92,0.00,1.00,0.000,0.929,140349.2,0.0,4,86,1.42,1.00,1.01
60000,0,9,7.56,0.00,0.00,0.00,7.56,0.00,1.00,0.000,0.003,822.1,0.0,2,6,3.67,1.00,1.00
70000,8,1023,4.41,0.12,0.01,0.02,4.25,0.00,1.05,0.000,0.514,657022.8,1.1,6,10,2.28,1.05,1.05
70000,2,102,5.91,0.16,0.00,0.04,5.72,0.00,1.05,0.000,0.946,126608.0,0.0,2,38,2.59,1.08,1.08
70000,0,10,5.70,0.00,0.00,0.00,5.70,0.00,1.00,0.000,0.002,1812.0,0.0,2,9,2.80,1.00,1.00
80000,8,1046,4.62,0.12,0.01,0.05,4.43,0.00,1.06,0.000,0.509,647227.0,0.8,7,24,2.25,1.06,1.06
80000,2,150,7.57,0.00,0.00,0.03,7.53,0.00,1.00,0.000,0.827,150768.2,0.0,2,19,1.66,1.00,1.00
80000,0,5,6.80,0.00,0.00,0.00,6.80,0.00,1.00,0.000,0.002,1384.7,0.0,1,3,4.00,1.00,1.00
90000,8,1117,4.61,0.12,0.00,0.02,4.47,0.00,1.05,0.000,0.522,622942.6,1.9,8,4,2.18,1.06,1.06
90000,2,79,6.66,0.11,0.16,0.00,6.38,0.00,1.06,0.000,0.876,118351.2,0.0,4,15,3.66,1.06,1.06
90000,0,19,6.26,0.00,0.00,0.00,6.26,0.00,1.00,0.000,0.007,2741.3,0.0,3,8,4.00,1.00,1.00
100000,8,1126,4.58,0.07,0.00,0.05,4.45,0.00,1.04,0.000,0.490,673796.9,0.6,8,0,2.09,1.05,1.06
100000,2,161,5.83,0.06,0.00,0.54,5.23,0.00,1.03,0.000,0.820,135422.0,0.6,4,2,1.72,1.03,1.03
100000,0,18,6.33,0.39,0.00,0.00,5.94,0.00,1.08,0.000,0.005,2323.1,0.9,3,13,3.33,1.10,1.05
110000,8,1223,4.24,0.08,0.00,0.00,4.16,0.00,1.03,0.000,0.517,676031.0,0.2,8,3,2.00,1.02,1.03
110000,2,119,5.67,0.31,0.00,0.00,5.36,0.00,1.13,0.000,0.809,131169.2,0.0,3,4,2.28,1.19,1.19
