step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,4515,5.65,0.03,0.05,0.03,5.54,0.00,1.01,0.000,0.477,2103805.0,816.4,31,3,1.61,1.02,1.01
10000,1,247,6.72,0.02,0.27,0.00,6.43,0.00,1.01,0.000,0.895,355898.8,34.1,5,1,1.34,1.01,1.01
10000,0,96,7.88,0.04,0.73,0.08,7.02,0.00,1.04,0.000,0.004,402508.3,1155.7,6,37,1.84,1.06,1.06
20000,8,4777,5.01,0.05,0.02,0.01,4.93,0.00,1.03,0.000,0.455,2108898.5,1.7,24,3,1.50,1.03,1.03
20000,1,243,6.49,0.12,0.20,0.02,6.16,0.00,1.04,0.000,0.886,280790.0,1.0,7,14,1.41,1.01,1.07
20000,0,110,7.45,0.15,0.35,0.11,6.85,0.00,1.07,0.000,0.004,13247.4,1.1,7,55,1.85,1.05,1.10
30000,8,4949,4.70,0.03,0.02,0.01,4.63,0.00,1.02,0.000,0.480,2100173.8,0.2,27,4,1.49,1.02,1.02
30000,1,243,6.36,0.02,0.14,0.00,6.20,0.01,1.01,0.004,0.892,249151.8,2.2,6,33,1.29,1.01,1.01
30000,0,92,7.66,0.29,0.46,0.11,6.80,0.03,1.11,0.011,0.003,13308.3,2.1,8,38,1.67,1.14,1.15
40000,8,5232,4.59,0.02,0.02,0.02,4.53,0.00,1.01,0.000,0.493,1946262.5,1.2,29,10,1.56,1.01,1.01
40000,1,246,5.72,0.05,0.15,0.00,5.52,0.04,1.02,0.012,0.849,278213.8,5.2,6,30,1.30,1.02,1.02
40000,0,97,6.96,0.01,0.25,0.20,6.51,0.03,1.00,0.010,0.003,9542.2,5.7,5,46,1.48,1.00,1.00
50000,8,4841,4.29,0.01,0.03,0.01,4.25,0.00,1.00,0.000,0.462,1794391.9,0.8,22,4,1.59,1.01,1.01
50000,1,269,6.27,0.03,0.10,0.06,6.07,0.00,1.02,0.000,0.815,266776.4,1.2,5,16,1.16,1.01,1.03
50000,0,159,5.67,0.01,0.09,0.08,5.49,0.00,1.01,0.000,0.004,12467.0,4.1,7,69,1.33,1.01,1.01
60000,8,5070,4.41,0.02,0.02,0.03,4.35,0.00,1.01,0.000,0.475,1846718.4,0.0,15,30,1.58,1.01,1.01
60000,1,249,5.80,0.00,0.02,0.04,5.73,0.00,1.00,0.000,0.882,278258.6,0.3,6,45,1.26,1.00,1.00
60000,0,115,5.82,0.00,0.00,0.01,5.81,0.00,1.00,0.000,0.003,9197.8,1.5,5,52,1.34,1.00,1.00
70000,8,4924,4.43,0.01,0.01,0.02,4.40,0.00,1.00,0.000,0.482,1970622.2,0.4,13,8,1.56,1.00,1.01
70000,1,251,5.80,0.06,0.03,0.06,5.65,0.00,1.03,0.000,0.885,273241.3,0.0,8,51,1.26,1.02,1.01
70000,0,82,7.54,0.00,0.12,0.48,6.94,0.00,1.00,0.000,0.003,9254.2,0.0,5,38,1.59,1.00,1.00
80000,8,4777,4.42,0.01,0.00,0.02,4.38,0.00,1.00,0.000,0.475,1955223.4,0.0,14,11,1.63,1.00,1.01
80000,1,223,5.18,0.29,0.01,0.00,4.88,0.00,1.13,0.000,0.946,228682.0,0.5,7,26,1.57,1.18,1.12
80000,0,81,5.95,0.32,0.11,0.00,5.52,0.02,1.12,0.012,0.003,11514.7,0.0,6,43,2.05,1.10,1.09
90000,8,4856,4.20,0.01,0.01,0.02,4.16,0.00,1.01,0.000,0.468,1666708.1,0.1,9,24,1.60,1.00,1.01
90000,1,232,5.25,0.05,0.11,0.00,5.09,0.00,1.02,0.000,0.900,205819.5,0.6,5,35,1.44,1.02,1.05
90000,0,66,5.62,0.14,0.02,0.36,5.11,0.00,1.07,0.000,0.003,12291.1,0.2,5,32,1.91,1.04,1.04
100000,8,5001,4.24,0.02,0.01,0.01,4.20,0.00,1.01,0.000,0.488,1717565.8,0.1,6,23,1.63,1.01,1.01
100000,1,214,5.95,0.02,0.03,0.09,5.80,0.00,1.01,0.000,0.914,229848.6,0.0,7,38,1.54,1.01,1.00
100000,0,90,7.10,0.39,0.04,0.34,6.32,0.00,1.08,0.000,0.004,12564.0,0.4,6,48,2.24,1.11,1.03
110000,8,4596,4.37,0.06,0.01,0.01,4.30,0.00,1.03,0.000,0.521,1910281.0,0.4,6,12,1.71,1.01,1.04
110000,1,190,8.51,0.40,0.57,0.20,7.34,0.00,1.13,0.000,0.924,220866.7,0.4,6,20,1.87,1.02,1.24
110000,0,110,8.94,0.50,0.37,0.35,7.71,0.00,1.19,0.000,0.005,11954.0,0.0,6,43,2.06,1.08,1.38
120000,8,4471,4.39,0.03,0.01,0.02,4.33,0.00,1.02,0.000,0.518,1922689.6,0.1,5,2,1.66,1.01,1.02
120000,1,183,8.22,0.00,0.26,0.40,7.56,0.00,1.00,0.000,0.930,260676.1,0.5,6,18,1.96,1.00,1.00
120000,0,82,6.28,0.20,0.00,0.20,5.89,0.00,1.11,0.000,0.004,13175.9,0.1,5,32,2.40,1.07,1.19
130000,8,4169,4.61,0.03,0.01,0.04,4.53,0.00,1.02,0.000,0.512,1949661.9,0.6,7,3,1.77,1.01,1.02
130000,1,139,9.73,0.06,1.34,1.78,6.54,0.00,1.02,0.000,0.931,194739.0,3.1,5,9,2.53,1.00,1.03
130000,0,71,9.63,0.25,0.76,1.58,7.04,0.00,1.09,0.000,0.004,16180.4,0.5,5,38,3.03,1.08,1.04
140000,8,4376,4.61,0.05,0.01,0.01,4.54,0.00,1.02,0.000,0.524,1876806.9,0.2,12,6,1.91,1.01,1.03
140000,1,165,12.04,0.10,1.12,1.36,9.46,0.00,1.02,0.000,0.883,203161.1,5.6,8,26,2.05,1.00,1.03
140000,0,97,11.33,0.16,0.43,0.54,10.20,0.00,1.04,0.000,0.006,17949.0,6.3,9,37,2.79,1.00,1.07
150000,8,4384,4.63,0.07,0.00,0.01,4.56,0.00,1.03,0.000,0.537,1903850.8,1.3,10,2,1.94,1.03,1.04
150000,1,199,9.28,0.12,0.01,2.41,6.74,0.00,1.04,0.000,0.922,245181.6,2.5,8,12,1.78,1.04,1.04
150000,0,99,12.05,0.30,0.11,3.65,7.99,0.00,1.13,0.000,0.005,15517.4,2.7,10,52,2.51,1.10,1.15
160000,8,4666,4.46,0.05,0.01,0.02,4.39,0.00,1.03,0.000,0.555,1846882.5,0.1,11,5,1.90,1.02,1.03
160000,1,163,9.88,0.75,1.05,0.76,7.32,0.00,1.26,0.000,0.854,221512.2,1.7,7,9,2.05,1.25,1.28
160000,0,83,13.41,1.27,2.30,1.48,8.36,0.00,1.53,0.000,0.005,12385.1,6.4,7,42,2.80,1.50,1.50
170000,8,4582,4.56,0.07,0.02,0.01,4.46,0.00,1.03,0.000,0.539,1919319.0,0.3,9,21,1.92,1.02,1.04
170000,1,184,6.61,0.04,0.00,0.17,6.40,0.00,1.01,0.000,0.938,180077.5,9.0,6,31,1.80,1.01,1.01
170000,0,92,5.89,0.03,0.08,0.09,5.70,0.00,1.01,0.000,0.005,15193.8,2.6,5,37,2.75,1.00,1.01
180000,8,4609,4.57,0.06,0.02,0.01,4.48,0.00,1.03,0.000,0.546,1707442.5,1.5,7,34,2.07,1.02,1.04
180000,1,152,7.39,0.62,0.18,0.15,6.44,0.00,1.25,0.000,0.913,187972.8,2.6,6,35,2.21,1.22,1.29
180000,0,78,6.22,0.47,0.32,0.19,5.23,0.03,1.25,0.013,0.005,14026.3,0.8,5,43,2.91,1.22,1.27
190000,8,4497,4.48,0.07,0.03,0.00,4.38,0.00,1.03,0.000,0.522,1694643.6,2.2,7,24,2.01,1.02,1.04
190000,1,160,6.99,0.64,0.00,0.10,6.26,0.00,1.27,0.000,0.899,188236.4,0.5,5,39,2.11,1.34,1.34
190000,0,62,6.34,0.40,0.00,0.10,5.84,0.00,1.16,0.000,0.004,14381.9,0.0,4,32,2.95,1.21,1.21
200000,8,4656,4.26,0.06,0.02,0.00,4.18,0.00,1.03,0.000,0.533,1734751.2,5.3,9,4,1.98,1.02,1.03
200000,1,157,6.89,0.01,0.11,0.00,6.78,0.00,1.00,0.000,0.928,183213.1,0.6,5,19,2.30,1.00,1.01
200000,0,83,8.23,0.10,0.16,0.19,7.78,0.00,1.02,0.000,0.005,13278.8,0.4,5,45,2.88,1.01,1.03
210000,8,4626,4.34,0.08,0.03,0.00,4.22,0.00,1.04,0.000,0.548,1711483.4,5.2,14,2,1.97,1.03,1.04
210000,1,161,9.29,0.63,0.16,0.05,8.45,0.00,1.20,0.000,0.941,195297.1,2.2,6,19,2.27,1.22,1.25
210000,0,84,8.63,0.50,0.01,0.08,8.04,0.00,1.19,0.000,0.005,16443.9,0.5,5,34,3.00,1.29,1.29
220000,8,4279,4.44,0.08,0.03,0.01,4.32,0.00,1.03,0.000,0.540,1805029.4,5.7,15,0,2.09,1.04,1.04
220000,1,136,9.00,0.21,0.00,0.01,8.79,0.00,1.10,0.000,0.902,181023.5,5.6,6,9,2.57,1.12,1.13
220000,0,106,7.93,0.40,0.20,0.00,7.34,0.00,1.19,0.000,0.007,18173.4,0.2,8,54,3.23,1.22,1.24
230000,8,4475,4.35,0.11,0.04,0.00,4.21,0.00,1.04,0.000,0.537,1777510.2,8.3,11,3,2.05,1.05,1.05
230000,1,164,6.33,0.16,0.24,0.01,5.92,0.00,1.11,0.000,0.959,164342.6,2.6,3,13,2.26,1.11,1.13
230000,0,83,5.34,0.35,0.08,0.00,4.90,0.00,1.15,0.000,0.006,18691.2,0.3,5,47,3.19,1.17,1.17
240000,8,4826,4.36,0.06,0.03,0.01,4.26,0.00,1.03,0.000,0.572,1810791.8,12.6,12,12,1.96,1.03,1.03
240000,1,142,10.42,0.03,0.13,0.04,10.23,0.00,1.02,0.000,0.947,200249.6,0.9,7,29,2.51,1.01,1.03
240000,0,62,9.05,0.06,0.32,0.00,8.66,0.00,1.04,0.000,0.003,14820.3,2.0,7,35,2.73,1.05,1.05
250000,8,4595,4.62,0.11,0.06,0.02,4.43,0.00,1.04,0.000,0.552,1798590.1,11.5,14,10,1.96,1.06,1.03
250000,1,240,8.76,0.01,0.00,0.00,8.75,0.00,1.01,0.000,0.970,235096.5,1.5,6,27,1.49,1.00,1.01
250000,0,93,9.99,0.01,0.09,0.02,9.87,0.00,1.01,0.000,0.004,13217.8,0.9,5,46,2.27,1.00,1.01
260000,8,4342,4.28,0.06,0.05,0.00,4.16,0.00,1.02,0.000,0.557,1714980.4,10.4,13,14,1.93,1.02,1.02
260000,1,206,12.48,0.03,0.00,0.00,12.45,0.00,1.02,0.000,0.909,337684.9,0.1,7,26,1.55,1.01,1.02
260000,0,90,14.11,0.07,0.27,0.00,13.78,0.00,1.02,0.000,0.004,7679.3,0.3,6,36,2.03,1.01,1.02
270000,8,4793,4.27,0.08,0.07,0.01,4.12,0.00,1.03,0.000,0.554,1801636.4,16.5,7,36,2.01,1.03,1.03
270000,1,248,6.74,0.41,0.02,0.04,6.27,0.00,1.14,0.000,0.945,321893.0,0.2,6,54,1.32,1.10,1.17
270000,0,79,5.97,0.24,0.28,0.00,5.46,0.00,1.14,0.000,0.003,6254.8,0.4,6,39,1.99,1.16,1.23
280000,8,4594,4.31,0.16,0.09,0.01,4.06,0.00,1.08,0.000,0.550,1757827.9,2.7,7,8,2.07,1.07,1.07
280000,1,244,5.32,0.00,0.00,0.02,5.31,0.00,1.00,0.000,0.970,184145.5,0.6,6,20,1.45,1.00,1.00
280000,0,85,6.42,0.31,0.25,0.04,5.84,0.00,1.11,0.000,0.004,13250.6,2.1,5,37,2.28,1.08,1.14
290000,8,4741,4.19,0.11,0.06,0.01,4.02,0.00,1.05,0.000,0.543,1673511.0,4.1,11,0,2.06,1.05,1.05
290000,1,211,7.79,0.44,0.05,0.39,6.91,0.00,1.15,0.000,0.859,233311.8,5.5,5,3,1.59,1.08,1.20
290000,0,101,7.89,0.42,0.25,0.37,6.86,0.00,1.15,0.000,0.005,17500.5,0.4,5,39,2.30,1.08,1.21
300000,8,4715,4.22,0.05,0.05,0.01,4.11,0.00,1.02,0.000,0.544,1662721.8,1.3,9,2,2.04,1.02,1.02
300000,1,214,7.48,0.02,0.11,0.30,7.05,0.00,1.01,0.000,0.961,220201.8,2.9,4,19,1.74,1.01,1.01
300000,0,72,7.44,0.01,0.44,0.24,6.75,0.00,1.01,0.000,0.004,17895.1,0.0,5,34,2.36,1.00,1.00
310000,8,4673,4.37,0.06,0.07,0.01,4.24,0.00,1.02,0.000,0.525,1773231.1,2.1,9,10,2.00,1.02,1.03
310000,1,191,8.85,0.06,0.31,0.26,8.23,0.00,1.02,0.000,0.892,235940.0,1.9,3,30,1.69,1.01,1.03
310000,0,92,8.02,0.09,0.23,0.25,7.46,0.00,1.04,0.000,0.004,12816.8,1.2,4,37,2.05,1.03,1.04
320000,8,4654,4.65,0.07,0.05,0.01,4.52,0.00,1.03,0.000,0.547,1789904.5,5.3,14,54,2.07,1.03,1.04
320000,1,180,7.15,0.00,0.03,0.23,6.89,0.00,1.00,0.000,0.784,206582.0,0.2,8,34,1.61,1.00,1.00
320000,0,87,6.75,0.30,0.26,0.51,5.68,0.00,1.13,0.000,0.005,11314.4,0.0,5,46,2.94,1.12,1.16
330000,8,4631,4.37,0.10,0.06,0.01,4.21,0.00,1.04,0.000,0.536,1699361.4,6.7,10,6,2.10,1.03,1.05
330000,1,163,6.39,0.01,0.11,0.06,6.21,0.00,1.00,0.000,0.880,199588.5,2.1,7,31,1.93,1.00,1.01
330000,0,87,8.14,0.33,0.55,0.24,7.01,0.00,1.15,0.000,0.006,16568.9,0.4,6,48,3.01,1.13,1.20
340000,8,4823,4.53,0.11,0.05,0.00,4.37,0.00,1.05,0.000,0.523,1795765.5,7.0,11,10,2.03,1.04,1.06
340000,1,174,8.63,0.18,0.36,0.14,7.95,0.00,1.07,0.000,0.942,205303.5,4.9,6,26,1.94,1.02,1.08
340000,0,86,8.76,0.19,0.34,0.52,7.71,0.00,1.07,0.000,0.005,13887.6,0.0,7,49,2.93,1.08,1.07
350000,8,4433,4.53,0.09,0.08,0.01,4.35,0.00,1.04,0.000,0.516,1756550.5,8.5,12,14,2.12,1.03,1.04
350000,1,139,8.06,0.29,0.13,1.78,5.85,0.00,1.09,0.000,0.912,196593.9,0.0,7,19,2.46,1.08,1.12
350000,0,70,8.33,0.19,0.33,1.36,6.46,0.00,1.08,0.000,0.005,15472.7,0.6,5,32,3.36,1.08,1.08
360000,8,4718,4.51,0.06,0.04,0.01,4.40,0.00,1.02,0.000,0.533,1752455.4,5.8,11,14,2.10,1.02,1.03
