step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,4013,5.63,0.05,0.06,0.05,5.48,0.00,1.02,0.000,0.530,1909451.2,837.8,23,14,2.33,1.02,1.02
10000,1,130,14.91,5.58,0.20,1.16,7.97,0.00,2.27,0.000,0.857,275067.4,4.0,7,25,2.44,2.94,2.20
10000,0,56,21.88,8.04,0.30,2.52,11.02,0.04,2.54,0.018,0.004,393583.3,1050.4,6,36,3.55,3.72,1.67
20000,8,4474,4.64,0.03,0.01,0.07,4.53,0.00,1.01,0.000,0.526,1734237.8,24.3,11,3,2.08,1.01,1.01
20000,1,136,11.57,1.38,0.10,1.10,8.99,0.00,1.37,0.000,0.827,209144.7,14.5,6,26,2.32,1.36,1.50
20000,0,77,17.34,2.29,0.49,1.45,13.10,0.00,1.46,0.000,0.006,12513.4,8.0,5,35,3.49,1.35,1.68
30000,8,4308,4.65,0.04,0.01,0.07,4.53,0.00,1.02,0.000,0.534,1729628.0,7.0,5,22,2.13,1.01,1.02
30000,1,152,14.79,1.88,1.09,1.68,10.13,0.00,1.40,0.000,0.959,213180.6,0.4,6,23,2.30,1.14,1.61
30000,0,59,19.63,2.66,2.47,1.56,12.93,0.00,1.66,0.000,0.003,13527.7,4.2,5,16,2.78,1.27,1.98
40000,8,4385,4.44,0.02,0.03,0.04,4.36,0.00,1.01,0.000,0.562,1691371.9,1.3,14,3,1.90,1.01,1.01
40000,1,141,11.52,0.05,0.91,1.03,9.52,0.00,1.01,0.000,0.874,230011.0,5.4,7,14,2.40,1.00,1.01
40000,0,80,12.24,0.31,0.90,1.50,9.52,0.00,1.07,0.000,0.005,13974.1,0.4,6,31,3.17,1.04,1.10
50000,8,4264,4.34,0.03,0.02,0.05,4.24,0.00,1.01,0.000,0.561,1761003.8,1.1,9,12,1.99,1.01,1.01
50000,1,156,11.75,0.14,0.07,0.85,10.69,0.00,1.02,0.000,0.960,204130.3,0.4,7,20,2.31,1.00,1.05
