step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
250000,1424,1.642,0.667,7.97,33657,14650,3023,0,16259,9,1049654.2,0.8,0.063,0.492,0.096,0.349,558,4.33,2.14,0.05,0.74,0.04,0.58,0.03,0.34,4.22,1.78,0.00,0.05,0.005,0.056,98,0.273,0.996,0.000,0.000,0.004,293975,286327,6,0.534,0.053,0.013,139441,0.105,2.063,0.079,102.97,77721,0,0.091,0.000,0.000,5016716,1.02,22.57,0.000,0.001,0.002,3,4,6,30,3191,0.195,60.23,0.0175,0.000,8,0.968,0.000,0.680,0.886,2.24,0.466,0.410,0.00,0.002,1.02,1.02,1.01
260000,1744,1.671,0.607,5.84,30740,14743,2954,0,12723,70,1032193.8,19.2,0.067,0.545,0.091,0.298,700,4.11,1.83,0.04,0.63,0.03,0.32,0.02,0.25,4.02,1.53,0.00,0.05,0.004,0.037,84,0.392,0.998,0.001,0.000,0.002,282741,275871,4,0.737,0.079,0.014,192769,0.152,1.951,0.073,102.03,64760,0,0.274,0.000,0.000,5813337,1.02,22.63,0.000,0.002,0.001,3,4,6,32,3156,0.193,61.17,0.0147,0.001,11,0.972,0.000,0.668,0.891,1.81,0.312,0.257,0.00,0.001,1.02,1.02,1.02
270000,1593,1.710,0.568,5.98,30936,14540,3318,0,13229,46,1076131.5,7.2,0.058,0.589,0.074,0.279,761,4.32,1.83,0.01,0.19,0.03,0.52,0.02,0.23,4.26,1.71,0.00,0.00,0.003,0.041,76,0.361,0.999,0.000,0.000,0.001,306477,300416,7,0.729,0.024,0.016,213099,0.115,1.917,0.068,106.40,58741,0,0.156,0.000,0.000,6773913,1.01,22.34,0.000,0.000,0.000,3,4,6,31,2871,0.175,56.80,0.0159,0.001,0,0.973,0.000,0.643,0.899,1.80,0.304,0.261,0.00,0.000,1.01,1.01,1.01
280000,1592,1.690,0.598,6.71,30059,14856,3176,0,12028,22,1087372.4,4.0,0.074,0.590,0.066,0.271,671,4.42,2.59,0.05,0.64,0.06,1.33,0.03,0.25,4.28,1.92,0.00,0.00,0.003,0.043,92,0.319,0.997,0.000,0.000,0.003,306017,299280,6,0.670,0.047,0.024,499635,0.067,1.958,0.072,107.21,63706,0,0.182,0.000,0.000,6685264,1.02,22.38,0.001,0.001,0.000,3,4,6,64,3141,0.192,55.99,0.0160,0.001,3,0.973,0.000,0.630,0.902,1.97,0.380,0.302,0.00,0.000,1.02,1.02,1.02
290000,1606,1.636,0.630,7.24,31255,15125,3195,3,12918,21,1096028.9,8.5,0.061,0.606,0.072,0.261,673,4.16,2.38,0.02,0.24,0.08,1.22,0.04,0.30,4.03,1.85,0.00,0.05,0.004,0.048,90,0.298,0.999,0.000,0.000,0.001,308516,300335,5,0.620,0.211,0.027,472196,0.084,2.013,0.076,109.52,67291,448,0.404,0.667,0.000,7036379,1.01,22.79,0.000,0.000,0.001,2,4,6,43,3338,0.204,53.68,0.0169,0.016,7,0.973,0.000,0.643,0.899,2.08,0.405,0.351,0.00,0.001,1.01,1.01,1.01
300000,1625,1.651,0.536,6.07,31764,15410,3216,1,13118,72,1096529.4,7.1,0.048,0.574,0.091,0.287,632,4.12,1.94,0.02,0.33,0.05,0.77,0.02,0.19,4.03,1.69,0.00,0.00,0.003,0.041,80,0.335,0.998,0.000,0.000,0.002,311058,302406,10,0.713,0.080,0.013,285698,0.115,1.854,0.064,109.70,68485,984,0.099,0.000,0.000,6785605,1.01,22.62,0.000,0.000,0.000,3,4,5,32,3018,0.184,53.50,0.0167,0.073,11,0.968,0.000,0.628,0.898,1.86,0.319,0.276,0.00,0.000,1.01,1.01,1.01
310000,1603,1.687,0.615,6.64,31217,15358,3058,0,12823,39,1007632.8,5.4,0.037,0.628,0.064,0.271,716,4.18,2.05,0.05,0.78,0.03,0.37,0.02,0.19,4.08,1.69,0.00,0.07,0.003,0.032,105,0.344,0.999,0.001,0.000,0.000,268488,260431,7,0.632,0.000,0.009,143644,0.127,1.972,0.073,99.50,64467,0,0.139,0.000,0.000,6740122,1.02,22.66,0.000,0.000,0.001,3,4,6,28,3296,0.201,63.70,0.0154,0.008,15,0.968,0.000,0.599,0.884,2.06,0.373,0.359,0.00,0.001,1.03,1.03,1.02
320000,1384,1.686,0.583,6.07,30351,14174,3020,0,13376,23,1015731.6,1.8,0.027,0.641,0.046,0.285,780,4.35,1.81,0.02,0.33,0.07,0.78,0.04,0.21,4.23,1.50,0.00,0.00,0.007,0.058,86,0.285,0.998,0.000,0.000,0.002,283441,276991,5,0.701,0.015,0.033,174465,0.094,1.970,0.071,98.72,62849,0,0.080,0.000,0.000,7165223,1.01,22.13,0.000,0.000,0.000,3,4,6,39,2592,0.158,64.48,0.0173,0.019,12,0.973,0.000,0.620,0.893,1.87,0.303,0.293,0.00,0.000,1.01,1.01,1.01
330000,1659,1.677,0.522,5.82,30138,12751,3030,11,14071,58,1033914.7,19.7,0.025,0.661,0.035,0.279,831,4.38,2.00,0.02,0.48,0.03,0.54,0.01,0.31,4.32,1.68,0.00,0.00,0.003,0.036,85,0.321,0.999,0.000,0.000,0.001,309457,303879,6,0.749,0.081,0.004,214825,0.065,1.837,0.064,100.94,60082,636,0.340,0.545,0.000,7580762,1.01,22.10,0.000,0.000,0.000,3,4,6,33,2836,0.173,62.26,0.0144,0.005,7,0.977,0.000,0.615,0.903,1.71,0.244,0.245,0.00,0.001,1.01,1.01,1.01
340000,1612,1.645,0.586,6.87,32838,15216,3334,0,14335,5,1057061.8,1.0,0.026,0.567,0.046,0.362,687,3.99,1.88,0.02,0.24,0.02,0.25,0.03,0.63,3.93,1.60,0.00,0.00,0.003,0.037,92,0.454,0.996,0.000,0.000,0.004,283203,274893,4,0.642,0.047,0.006,138025,0.156,1.934,0.069,104.39,67360,0,0.209,0.000,0.000,6618414,1.01,22.96,0.000,0.000,0.000,3,4,5,36,3273,0.200,58.81,0.0167,0.001,14,0.966,0.000,0.662,0.884,2.03,0.351,0.354,0.00,0.001,1.01,1.01,1.01
350000,1431,1.655,0.631,7.70,34053,16680,2864,0,14690,32,1014384.1,4.9,0.019,0.607,0.040,0.334,567,4.20,2.85,0.04,0.63,0.02,0.29,0.05,0.60,4.09,2.53,0.00,0.00,0.003,0.040,113,0.426,0.997,0.001,0.000,0.003,271626,259839,8,0.567,0.024,0.010,185185,0.129,2.013,0.076,99.67,75826,0,0.154,0.000,0.000,6335363,1.02,22.87,0.001,0.001,0.000,3,3,6,64,3002,0.183,63.53,0.0173,0.053,8,0.959,0.000,0.557,0.875,2.10,0.385,0.375,0.00,0.000,1.02,1.02,1.02
360000,1535,1.694,0.612,8.23,35237,14218,2810,0,18105,18,1023185.1,2.4,0.017,0.626,0.042,0.315,594,4.39,2.28,0.01,0.40,0.03,0.61,0.06,0.66,4.28,1.89,0.00,0.00,0.002,0.033,114,0.371,0.997,0.000,0.000,0.003,281236,269934,6,0.543,0.017,0.014,170936,0.175,1.987,0.073,99.91,80018,0,0.132,0.000,0.000,6343057,1.01,22.67,0.000,0.000,0.000,3,4,6,33,3006,0.183,63.29,0.0156,0.047,6,0.959,0.000,0.585,0.875,1.96,0.335,0.326,0.00,0.000,1.01,1.00,1.01
370000,1576,1.674,0.578,7.69,37384,14505,3141,1,19696,11,1091620.2,2.2,0.028,0.626,0.038,0.309,517,4.48,2.21,0.01,0.25,0.01,0.13,0.06,0.64,4.40,2.06,0.00,0.00,0.001,0.023,131,0.374,0.998,0.000,0.000,0.002,315947,306906,7,0.583,0.008,0.015,222582,0.136,1.913,0.068,109.12,94729,2129,0.200,0.000,0.000,6902841,1.01,22.48,0.000,0.000,0.000,3,4,7,25,3041,0.186,54.08,0.0157,0.044,13,0.962,0.000,0.591,0.882,1.93,0.331,0.306,0.00,0.000,1.01,1.01,1.01
380000,1528,1.670,0.572,7.79,37137,14135,3114,0,19936,12,1056511.6,1.6,0.026,0.602,0.032,0.340,530,4.12,2.28,0.01,0.26,0.03,0.67,0.03,0.42,4.05,2.00,0.00,0.00,0.002,0.028,106,0.304,0.999,0.000,0.000,0.001,298466,290217,6,0.568,0.037,0.010,194463,0.169,1.905,0.068,104.07,94106,0,0.135,0.000,0.000,6364615,1.01,23.01,0.000,0.000,0.000,3,3,6,32,2999,0.183,59.13,0.0171,0.145,9,0.960,0.000,0.627,0.876,1.96,0.340,0.315,0.00,0.000,1.01,1.01,1.01
390000,1503,1.670,0.720,7.72,36366,15979,2965,0,17447,29,1018857.4,2.3,0.020,0.610,0.026,0.343,595,4.23,2.93,0.03,0.49,0.09,1.34,0.09,0.89,4.02,1.90,0.00,0.15,0.003,0.045,106,0.315,0.998,0.000,0.000,0.002,265570,256972,5,0.547,0.102,0.025,263771,0.158,2.141,0.087,100.18,82653,0,0.081,0.000,0.000,6196609,1.01,23.00,0.000,0.000,0.001,3,3,6,58,3421,0.209,63.02,0.0169,0.005,16,0.956,0.000,0.554,0.863,2.28,0.450,0.422,0.00,0.001,1.02,1.01,1.01
400000,1667,1.660,0.652,7.36,35925,16798,3059,4,15900,55,1011141.6,11.1,0.016,0.575,0.031,0.377,671,3.91,2.53,0.04,0.44,0.05,0.66,0.06,1.07,3.77,1.86,0.00,0.05,0.005,0.046,104,0.337,0.997,0.001,0.000,0.002,259925,252575,9,0.567,0.002,0.009,273598,0.134,2.040,0.078,99.50,75288,1295,0.203,0.000,0.000,6072589,1.02,23.16,0.000,0.000,0.001,3,3,5,52,3361,0.205,63.70,0.0161,0.000,10,0.954,0.000,0.585,0.862,2.02,0.362,0.337,0.00,0.001,1.03,1.02,1.02
410000,1735,1.657,0.603,6.97,35956,17089,2839,1,15959,81,998629.9,16.9,0.006,0.594,0.035,0.365,668,4.05,2.27,0.02,0.31,0.03,0.37,0.10,1.12,3.90,1.65,0.00,0.00,0.003,0.032,124,0.243,0.999,0.000,0.000,0.001,254198,245942,8,0.597,0.040,0.018,269527,0.165,1.944,0.073,97.75,74253,346,0.209,0.000,0.000,6183242,1.01,22.96,0.000,0.001,0.000,3,3,6,32,3385,0.207,65.45,0.0148,0.005,10,0.954,0.000,0.594,0.859,1.95,0.340,0.314,0.00,0.000,1.02,1.01,1.02
420000,1750,1.662,0.590,6.83,36685,16734,3070,2,16864,38,1062542.1,8.6,0.011,0.580,0.031,0.379,670,4.21,2.74,0.03,0.41,0.05,1.02,0.06,0.82,4.07,2.18,0.00,0.05,0.002,0.028,113,0.296,0.996,0.000,0.000,0.004,288797,277173,7,0.612,0.007,0.015,231604,0.138,1.942,0.070,105.61,75642,689,0.226,0.000,0.000,6504974,1.01,22.88,0.000,0.000,0.001,3,4,6,49,3432,0.209,57.59,0.0149,0.002,18,0.954,0.000,0.627,0.873,1.96,0.327,0.326,0.00,0.001,1.02,1.02,1.01
430000,1391,1.690,0.640,7.90,37375,17614,2941,0,17179,44,1070807.0,8.0,0.016,0.569,0.031,0.384,664,4.61,2.92,0.07,0.88,0.08,1.09,0.07,0.79,4.39,1.94,0.00,0.00,0.005,0.051,122,0.214,0.996,0.001,0.000,0.003,301737,289306,8,0.501,0.058,0.014,221505,0.185,2.034,0.078,105.95,81591,0,0.182,0.000,0.000,6269456,1.03,22.23,0.000,0.000,0.000,3,4,7,49,3002,0.183,57.25,0.0176,0.003,14,0.955,0.000,0.648,0.876,2.16,0.408,0.398,0.00,0.000,1.03,1.03,1.03
