step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,long,wide
100000,5,5,0,0,0,5,0,1.00,22,0.000,2994,1.62,283.05,0.00,48,4,4,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2993,1.44,179.58,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2988,2.28,215.56,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2987,1.57,172.44,0.00,1,4,4,0,1.00,1.00,1.00,3,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2987,1.72,220.94,0.00,1,4,4,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2985,1.96,177.63,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,7,7,0,0,3,4,0,1.00,20,0.000,2981,2.13,236.22,0.00,1,4,4,0,1.00,1.00,1.00,4,1,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2971,1.48,278.11,0.00,48,4,4,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2967,1.96,237.36,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2960,1.97,169.45,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,48,48,0,0,0,48,0,1.00,2,0.000,2958,4.71,1635.89,0.00,1,4,4,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2953,1.22,170.87,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2952,1.25,177.12,0.00,1,8,8,0,1.00,1.00,1.00,3,1,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2945,1.62,278.72,0.00,48,4,4,0,1.00,1.00,1.00,1,0,0
100000,7,7,0,0,0,7,0,1.00,20,0.000,2941,1.96,187.30,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2939,1.48,225.82,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2939,1.68,212.66,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2917,1.88,227.76,0.00,1,4,4,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2912,1.62,201.01,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2912,1.95,165.08,0.00,1,4,4,0,1.00,1.00,1.00,3,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2912,2.13,209.46,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2911,0.01,214.76,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2906,1.90,204.48,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2903,2.05,167.18,0.00,1,4,4,0,1.00,1.00,1.00,3,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2897,2.01,225.57,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2893,1.68,231.11,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,9,9,0,0,0,9,0,1.00,20,0.000,2887,2.68,504.55,0.00,1,4,4,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,1,0,4,0,1.00,22,0.200,2886,1.90,204.76,0.00,1,8,8,0,1.00,1.00,1.00,2,0,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2875,1.57,264.29,0.00,48,4,4,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2859,1.31,159.81,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2854,2.32,219.43,0.00,1,4,4,0,1.00,1.00,1.00,4,1,1
100000,7,7,0,0,0,7,0,1.00,18,0.000,2842,2.11,319.30,0.00,48,4,4,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2837,1.77,160.28,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2836,1.16,186.69,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2834,1.62,147.89,0.00,1,8,8,0,1.00,1.00,1.00,3,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,2831,1.15,109.68,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,22,0.000,2826,1.70,251.60,0.00,1,4,4,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2824,2.00,225.92,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2820,1.92,218.39,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2810,1.57,164.37,0.00,1,4,4,0,1.00,1.00,1.00,3,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2806,1.52,156.43,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2805,1.80,208.91,0.00,1,4,4,0,1.00,1.00,1.00,4,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,2802,1.40,112.08,0.00,1,8,8,0,1.00,1.00,1.00,2,1,0
100000,8,8,0,0,0,8,0,1.00,18,0.000,2799,2.58,249.74,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,22,0.000,2794,2.20,252.60,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2793,1.24,208.14,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2793,1.42,111.72,0.00,1,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2790,1.73,202.77,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2782,1.80,164.25,0.00,1,8,8,0,1.00,1.00,1.00,3,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2776,1.40,203.16,0.00,1,8,8,0,1.00,1.00,1.00,4,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,2775,1.29,111.00,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2773,1.25,110.92,0.00,1,8,8,0,1.00,1.00,1.00,2,1,0
