step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1360,1.666,0.447,8.96,34163,16281,2382,0,15445,1,853745.2,0.2,0.084,0.290,0.085,0.541,811,4.37,2.45,0.10,1.32,0.00,0.00,0.00,0.11,4.27,2.01,0.00,0.00,0.000,0.000,86,0.219,0.998,0.000,0.000,0.002,228718,222706,9,0.350,0.000,0.001,145225,0.091,1.684,0.052,83.73,67278,0,0.187,0.000,0.000,2674864,1.04,22.81,0.000,0.000,0.000,3,4,7,32,2778,0.170,79.59,0.0147,0.005,18,0.910,0.000,0.613,0.851,2.04,0.379,0.351,0.00,0.000,1.04,1.04,1.03
120000,1234,1.660,0.499,9.60,34004,16406,2526,0,15198,15,865588.9,0.5,0.061,0.300,0.085,0.554,761,5.43,7.27,0.13,1.26,0.01,0.51,0.00,0.11,5.28,7.04,0.00,0.00,0.001,0.021,115,0.167,0.994,0.000,0.000,0.006,223615,218782,9,0.254,0.212,0.002,43808,0.092,1.765,0.059,84.92,69953,0,0.037,0.000,0.000,2578519,1.04,22.44,0.011,0.000,0.000,2,4,8,64,2758,0.168,78.39,0.0133,0.002,25,0.896,0.000,0.633,0.848,2.24,0.451,0.427,0.00,0.000,1.05,1.05,1.04
130000,1289,1.697,0.376,9.03,32131,15657,2329,0,14090,7,841187.1,1.1,0.080,0.330,0.091,0.499,732,4.91,3.14,0.12,1.61,0.00,0.09,0.06,0.85,4.73,2.18,0.00,0.00,0.000,0.006,100,0.209,0.995,0.000,0.000,0.005,229559,222785,11,0.308,0.019,0.005,35732,0.081,1.546,0.044,82.95,73270,0,0.155,0.000,0.000,2822682,1.04,21.83,0.001,0.000,0.000,3,4,7,64,2683,0.164,80.37,0.0138,0.004,18,0.902,0.000,0.597,0.861,2.08,0.405,0.362,0.00,0.000,1.04,1.05,1.04
140000,1249,1.689,0.468,9.32,28510,14499,2009,0,12042,46,779806.0,2.2,0.051,0.363,0.067,0.519,741,4.53,3.04,0.14,1.63,0.02,0.57,0.02,0.28,4.35,1.98,0.00,0.00,0.000,0.012,91,0.221,0.998,0.001,0.000,0.001,217275,209570,10,0.276,0.118,0.006,91102,0.117,1.714,0.055,77.74,68042,0,0.047,0.000,0.000,3094321,1.04,22.32,0.001,0.000,0.000,2,4,6,64,2593,0.158,85.57,0.0143,0.009,9,0.926,0.000,0.575,0.869,2.08,0.441,0.350,0.00,0.000,1.05,1.05,1.04
150000,1296,1.685,0.412,9.19,29927,13905,2489,8,13478,45,847441.4,14.2,0.032,0.363,0.051,0.555,732,4.88,2.88,0.08,0.86,0.01,0.18,0.04,0.71,4.74,2.54,0.00,0.00,0.001,0.016,131,0.197,0.995,0.000,0.000,0.005,233991,227541,16,0.248,0.020,0.008,124605,0.184,1.587,0.047,83.97,71301,997,0.316,0.125,0.000,3542795,1.03,21.93,0.000,0.000,0.000,3,4,7,35,2720,0.166,79.35,0.0138,0.008,19,0.935,0.000,0.669,0.872,2.10,0.441,0.359,0.00,0.000,1.04,1.04,1.03
160000,1382,1.674,0.383,9.23,36667,19221,2337,0,15023,15,912255.3,0.6,0.054,0.345,0.082,0.519,680,5.14,3.01,0.16,1.09,0.02,0.44,0.01,0.20,4.96,2.48,0.00,0.05,0.001,0.019,125,0.174,0.991,0.001,0.000,0.009,253447,245809,14,0.284,0.114,0.004,116590,0.105,1.537,0.045,90.95,78809,0,0.039,0.000,0.000,3452907,1.06,21.65,0.000,0.000,0.001,3,4,7,31,2700,0.165,72.36,0.0133,0.000,29,0.909,0.000,0.666,0.856,1.95,0.405,0.287,0.00,0.001,1.07,1.06,1.05
170000,1391,1.643,0.400,9.21,38561,21288,2439,0,14825,94,935761.6,5.4,0.042,0.355,0.101,0.502,670,4.87,3.32,0.19,1.43,0.02,0.31,0.03,0.60,4.63,2.35,0.00,0.00,0.001,0.028,107,0.188,0.991,0.000,0.000,0.009,265456,257219,12,0.316,0.070,0.006,40115,0.156,1.591,0.047,92.66,78196,0,0.057,0.000,0.000,3544553,1.07,21.87,0.000,0.000,0.000,2,4,7,51,2498,0.152,70.65,0.0145,0.000,38,0.921,0.000,0.689,0.855,1.80,0.369,0.226,0.00,0.001,1.08,1.08,1.06
180000,1241,1.711,0.428,9.29,38246,18875,2405,0,17116,1,850021.7,0.0,0.030,0.393,0.091,0.486,799,4.61,3.10,0.09,1.47,0.02,0.34,0.03,0.41,4.47,2.57,0.00,0.00,0.001,0.018,114,0.297,0.989,0.000,0.000,0.011,245857,241899,11,0.557,0.027,0.006,49655,0.113,1.673,0.051,85.14,68344,0,0.047,0.000,0.000,3998360,1.04,22.12,0.000,0.000,0.000,3,4,6,60,2136,0.130,78.18,0.0153,0.000,30,0.941,0.000,0.743,0.845,1.72,0.301,0.243,0.00,0.000,1.04,1.05,1.04
190000,1265,1.699,0.454,10.26,34780,14654,2245,0,17857,0,841358.1,0.0,0.018,0.379,0.064,0.539,680,4.58,2.61,0.05,0.53,0.00,0.06,0.01,0.22,4.52,2.55,0.00,0.00,0.001,0.028,137,0.111,0.999,0.000,0.000,0.001,241270,234730,11,0.409,0.038,0.004,53969,0.122,1.717,0.054,82.89,76748,0,0.000,0.000,0.000,3509950,1.02,22.15,0.000,0.000,0.000,2,4,7,31,2470,0.151,80.42,0.0147,0.040,3,0.937,0.000,0.734,0.856,1.95,0.416,0.288,0.00,0.000,1.02,1.02,1.02
200000,1322,1.654,0.349,10.42,35064,14143,2240,0,18624,3,817279.1,0.9,0.018,0.321,0.077,0.584,662,4.66,2.62,0.07,0.80,0.00,0.11,0.03,0.33,4.56,2.43,0.00,0.00,0.000,0.010,161,0.204,0.995,0.000,0.000,0.005,225706,217766,9,0.301,0.054,0.011,70168,0.079,1.493,0.041,81.50,71106,0,0.299,0.000,0.000,2833312,1.03,22.11,0.000,0.000,0.000,3,4,7,32,2430,0.148,81.82,0.0136,0.098,7,0.898,0.000,0.729,0.845,1.84,0.366,0.250,0.00,0.000,1.03,1.04,1.03
210000,1309,1.688,0.395,10.30,32870,14216,2640,0,16027,2,847596.1,0.4,0.027,0.195,0.098,0.680,670,4.65,2.33,0.04,0.52,0.01,0.25,0.03,0.26,4.57,2.16,0.00,0.00,0.000,0.009,137,0.257,0.996,0.000,0.000,0.004,228577,221706,8,0.351,0.013,0.017,136243,0.084,1.589,0.047,84.49,68779,0,0.205,0.000,0.000,1598504,1.02,22.20,0.000,0.000,0.000,2,4,7,28,2376,0.145,78.83,0.0142,0.081,7,0.843,0.000,0.778,0.857,1.82,0.321,0.267,0.00,0.001,1.02,1.02,1.02
220000,1255,1.685,0.452,10.76,35844,16327,2360,0,17211,1,869062.5,0.1,0.029,0.174,0.125,0.672,608,5.00,2.74,0.01,0.12,0.03,0.29,0.05,0.36,4.92,2.69,0.00,0.00,0.003,0.039,180,0.143,0.993,0.000,0.000,0.007,238635,230853,8,0.245,0.151,0.021,181802,0.104,1.715,0.054,86.24,76007,0,0.122,0.000,0.000,1266175,1.01,21.98,0.000,0.000,0.000,2,4,8,25,2470,0.151,77.07,0.0141,0.013,18,0.810,0.000,0.736,0.850,1.97,0.373,0.325,0.00,0.001,1.01,1.00,1.01
230000,1308,1.670,0.339,10.92,38209,17673,2197,0,18286,19,867787.1,2.1,0.034,0.193,0.113,0.660,552,5.19,3.06,0.04,0.56,0.03,0.63,0.07,0.53,5.05,2.74,0.00,0.00,0.002,0.040,198,0.117,0.997,0.000,0.000,0.003,233703,226026,11,0.274,0.016,0.031,301391,0.120,1.453,0.039,85.64,85155,0,0.112,0.000,0.000,1453032,1.02,21.70,0.000,0.000,0.000,2,4,9,28,2444,0.149,77.68,0.0131,0.000,17,0.851,0.000,0.737,0.837,1.87,0.343,0.287,0.00,0.000,1.02,1.01,1.02
240000,1527,1.690,0.260,10.49,42921,20476,2369,0,19857,4,926201.3,0.2,0.036,0.213,0.128,0.622,557,5.16,2.97,0.02,0.27,0.01,0.21,0.07,0.46,5.06,2.81,0.00,0.00,0.002,0.032,221,0.101,0.991,0.000,0.000,0.009,250997,238607,10,0.301,0.058,0.038,361679,0.103,1.261,0.029,91.16,86036,0,0.040,0.000,0.000,1656176,1.01,21.86,0.000,0.000,0.000,3,4,9,33,2339,0.143,72.16,0.0120,0.000,30,0.848,0.000,0.758,0.829,1.53,0.225,0.172,0.00,0.001,1.01,1.01,1.01
250000,1349,1.659,0.408,11.15,44135,22860,2320,0,19133,13,960825.6,1.0,0.051,0.210,0.124,0.615,538,5.23,3.38,0.05,0.55,0.02,0.26,0.06,0.41,5.10,3.21,0.00,0.00,0.003,0.029,188,0.175,0.996,0.000,0.000,0.004,263860,254726,11,0.360,0.102,0.034,381363,0.105,1.616,0.048,94.73,87083,0,0.073,0.000,0.000,1712963,1.02,21.96,0.000,0.000,0.000,3,4,9,50,2479,0.151,68.58,0.0140,0.000,15,0.864,0.000,0.753,0.833,1.84,0.334,0.274,0.00,0.001,1.02,1.02,1.03
260000,1519,1.659,0.333,10.83,43763,22382,2380,0,18831,4,945690.5,0.3,0.068,0.222,0.202,0.508,534,4.97,2.56,0.06,0.65,0.03,0.39,0.05,0.65,4.83,2.35,0.00,0.00,0.003,0.039,202,0.109,0.991,0.000,0.000,0.009,248283,238241,11,0.213,0.034,0.023,337894,0.154,1.440,0.038,93.74,88677,0,0.071,0.000,0.000,1951840,1.03,22.05,0.000,0.000,0.000,3,4,8,28,2480,0.151,69.57,0.0129,0.000,20,0.884,0.000,0.749,0.824,1.63,0.266,0.202,0.00,0.000,1.02,1.03,1.03
270000,1397,1.716,0.340,10.69,43149,22244,2551,0,18476,4,974646.3,0.2,0.065,0.202,0.237,0.496,533,5.33,3.30,0.03,0.36,0.03,0.26,0.05,0.68,5.23,2.96,0.00,0.00,0.003,0.027,179,0.131,0.994,0.000,0.000,0.006,258698,245302,14,0.354,0.111,0.014,268129,0.114,1.491,0.039,96.21,92500,0,0.043,0.000,0.000,1971637,1.01,21.87,0.000,0.000,0.000,3,5,8,57,2243,0.137,67.11,0.0133,0.001,17,0.881,0.000,0.797,0.834,1.61,0.260,0.187,0.00,0.000,1.01,1.01,1.01
280000,1507,1.701,0.355,10.75,39116,19203,2490,0,17313,24,968528.4,0.0,0.101,0.162,0.228,0.510,545,5.05,3.22,0.02,0.28,0.02,0.19,0.03,0.32,4.98,3.16,0.00,0.00,0.002,0.030,169,0.155,0.993,0.000,0.000,0.007,258716,247727,11,0.328,0.053,0.015,303220,0.143,1.501,0.041,95.23,93904,0,0.000,0.000,0.000,1376250,1.01,22.14,0.001,0.000,0.000,3,4,9,64,2523,0.154,68.08,0.0129,0.000,18,0.857,0.000,0.757,0.849,1.67,0.288,0.210,0.00,0.000,1.01,1.01,1.01
290000,1369,1.645,0.377,10.73,41513,21677,2580,0,17394,11,972340.3,1.4,0.111,0.163,0.248,0.478,552,5.13,2.78,0.03,0.45,0.05,0.53,0.04,0.53,5.01,2.64,0.00,0.00,0.006,0.061,170,0.177,0.991,0.000,0.000,0.009,256746,247147,15,0.187,0.028,0.015,290663,0.162,1.544,0.043,96.02,93105,0,0.126,0.000,0.000,1426588,1.01,21.87,0.000,0.000,0.000,3,4,7,25,2654,0.162,67.30,0.0142,0.008,15,0.853,0.000,0.765,0.839,1.94,0.377,0.302,0.00,0.002,1.01,1.01,1.02
300000,1449,1.648,0.308,10.56,39188,22010,2438,1,14659,31,945534.2,4.3,0.104,0.186,0.232,0.477,512,4.88,2.41,0.05,0.53,0.03,0.27,0.06,0.71,4.74,2.15,0.00,0.00,0.004,0.034,167,0.125,0.994,0.000,0.000,0.006,253588,242850,15,0.291,0.088,0.018,339059,0.106,1.397,0.036,93.16,92477,19,0.138,1.000,0.000,1655455,1.03,22.03,0.000,0.000,0.000,3,4,7,33,2509,0.153,70.16,0.0138,0.043,12,0.855,0.000,0.706,0.846,1.73,0.291,0.240,0.00,0.000,1.03,1.03,1.03
310000,1531,1.649,0.370,10.30,40173,24242,2410,0,13439,6,944368.3,1.1,0.091,0.153,0.245,0.511,515,4.89,2.47,0.09,1.03,0.08,0.59,0.05,0.37,4.66,2.08,0.00,0.00,0.010,0.061,164,0.152,0.995,0.000,0.000,0.005,255312,244796,15,0.394,0.030,0.029,255359,0.107,1.512,0.043,93.22,97722,0,0.187,0.000,0.000,1332805,1.05,21.84,0.000,0.000,0.000,3,4,7,36,2651,0.162,70.10,0.0132,0.007,38,0.799,0.000,0.736,0.843,1.73,0.291,0.246,0.00,0.001,1.05,1.05,1.04
320000,1238,1.671,0.326,9.07,39803,23533,2467,0,14096,30,930059.1,3.3,0.088,0.135,0.205,0.572,562,4.99,2.25,0.03,0.36,0.08,0.47,0.03,0.47,4.85,2.11,0.00,0.00,0.013,0.073,102,0.164,0.992,0.001,0.000,0.007,280683,272727,6,0.729,0.014,0.015,293922,0.123,1.472,0.039,91.57,100584,0,0.110,0.000,0.000,1163584,1.01,21.94,0.000,0.000,0.000,3,4,8,23,1851,0.113,71.75,0.0155,0.008,31,0.813,0.000,0.771,0.858,1.50,0.178,0.174,0.00,0.000,1.01,1.01,1.01
330000,1412,1.718,0.240,8.95,40269,23146,2392,0,14557,10,949994.2,0.7,0.119,0.100,0.290,0.492,622,5.24,2.28,0.04,0.46,0.04,0.31,0.03,0.25,5.13,2.22,0.00,0.00,0.008,0.055,142,0.173,0.994,0.000,0.000,0.006,300095,295353,5,0.749,0.000,0.014,220483,0.126,1.227,0.028,93.16,100814,0,0.069,0.000,0.000,783057,1.02,21.54,0.000,0.000,0.000,3,5,8,21,2069,0.126,70.16,0.0131,0.001,14,0.733,0.000,0.820,0.866,1.47,0.166,0.175,0.00,0.000,1.02,1.02,1.02
340000,1454,1.660,0.308,9.05,37497,21264,2741,0,13450,6,976084.5,1.4,0.085,0.081,0.391,0.443,639,5.22,2.73,0.07,0.72,0.09,0.86,0.03,0.37,5.03,2.38,0.00,0.05,0.008,0.056,126,0.141,0.996,0.000,0.000,0.004,268178,260507,6,0.691,0.026,0.011,251163,0.098,1.410,0.036,96.96,89569,0,0.227,0.000,0.000,603865,1.03,21.49,0.000,0.000,0.001,3,4,9,26,2450,0.150,66.36,0.0134,0.000,16,0.668,0.000,0.806,0.860,1.69,0.230,0.262,0.00,0.001,1.03,1.03,1.03
350000,1192,1.702,0.398,9.15,38607,22541,2240,2,14086,24,928449.6,6.1,0.083,0.106,0.341,0.470,604,5.69,3.91,0.07,0.58,0.18,1.00,0.15,0.77,5.29,3.30,0.00,0.00,0.017,0.078,184,0.153,0.993,0.000,0.000,0.007,251186,242567,6,0.529,0.090,0.045,417656,0.103,1.593,0.046,92.37,86197,906,0.256,0.000,0.000,754194,1.04,21.08,0.000,0.001,0.000,3,4,9,38,2343,0.143,70.94,0.0147,0.028,8,0.660,0.000,0.705,0.847,1.97,0.351,0.349,0.00,0.000,1.04,1.04,1.04
360000,1418,1.689,0.336,9.50,37086,17778,2163,1,16918,30,911306.6,4.4,0.081,0.129,0.282,0.508,615,5.20,3.32,0.02,0.37,0.12,0.67,0.06,0.43,5.00,2.91,0.00,0.00,0.011,0.059,159,0.264,0.994,0.000,0.000,0.006,257073,247252,9,0.362,0.155,0.022,327464,0.093,1.434,0.038,90.56,83132,639,0.148,0.000,0.000,859309,1.01,21.70,0.000,0.001,0.000,3,4,9,40,2575,0.157,72.76,0.0128,0.041,19,0.707,0.000,0.707,0.856,1.82,0.298,0.286,0.00,0.000,1.01,1.01,1.01
370000,1389,1.646,0.352,9.26,40958,21645,2464,0,16878,4,946774.1,2.1,0.057,0.130,0.292,0.521,618,5.27,3.57,0.02,0.32,0.03,0.49,0.04,0.53,5.18,3.29,0.00,0.00,0.004,0.041,151,0.233,0.994,0.000,0.000,0.006,264311,256240,11,0.397,0.040,0.009,247852,0.125,1.497,0.040,93.88,84410,0,0.526,0.000,0.000,979593,1.01,21.58,0.000,0.000,0.000,3,4,9,55,2514,0.153,69.44,0.0132,0.030,19,0.729,0.000,0.748,0.846,1.81,0.301,0.278,0.01,0.001,1.01,1.01,1.00
380000,1297,1.684,0.351,9.40,37205,19849,2296,0,15152,54,904809.9,8.8,0.051,0.148,0.290,0.510,595,4.90,3.29,0.01,0.20,0.06,0.93,0.06,0.48,4.77,3.03,0.00,0.00,0.004,0.044,123,0.226,0.997,0.000,0.000,0.003,256623,248820,6,0.376,0.197,0.025,193276,0.140,1.460,0.040,89.40,87715,0,0.163,0.000,0.000,985755,1.01,22.13,0.001,0.000,0.000,3,4,7,64,2616,0.160,73.91,0.0146,0.062,6,0.759,0.000,0.718,0.856,2.02,0.355,0.348,0.00,0.000,1.01,1.01,1.01
390000,1381,1.669,0.366,8.75,37139,22294,2085,2,12674,37,878788.6,6.5,0.045,0.153,0.251,0.552,644,5.32,2.83,0.10,1.03,0.04,0.49,0.07,0.57,5.12,2.42,0.00,0.00,0.004,0.044,131,0.221,0.993,0.000,0.000,0.007,241992,233103,5,0.664,0.086,0.028,367316,0.147,1.529,0.043,87.21,81813,198,0.177,0.000,0.000,1006262,1.04,21.81,0.000,0.000,0.000,3,4,8,35,2718,0.166,76.10,0.0124,0.000,35,0.777,0.000,0.684,0.847,1.97,0.325,0.339,0.00,0.000,1.04,1.04,1.04
400000,1481,1.659,0.391,8.43,39645,23698,2360,12,13475,160,922679.6,21.9,0.046,0.145,0.197,0.612,638,4.75,3.65,0.01,0.21,0.05,0.50,0.11,0.83,4.58,3.24,0.00,0.00,0.006,0.058,125,0.215,0.993,0.000,0.000,0.007,254606,247791,7,0.703,0.062,0.032,406809,0.139,1.561,0.045,91.19,83550,658,0.137,0.250,0.000,967365,1.01,22.41,0.000,0.000,0.000,3,4,7,52,2746,0.168,72.13,0.0136,0.000,17,0.791,0.000,0.734,0.845,1.85,0.288,0.313,0.00,0.001,1.01,1.01,1.01
410000,1493,1.631,0.398,8.55,42644,26492,2259,8,13873,61,921251.8,4.4,0.058,0.138,0.177,0.626,676,4.93,2.72,0.05,0.72,0.03,0.37,0.10,0.64,4.75,2.32,0.00,0.00,0.003,0.034,114,0.181,0.992,0.000,0.000,0.008,262643,255361,6,0.612,0.102,0.056,489093,0.110,1.577,0.047,92.03,80622,26,0.072,0.875,0.000,830978,1.02,22.23,0.000,0.001,0.000,3,4,9,48,2705,0.165,71.29,0.0130,0.001,33,0.779,0.000,0.745,0.838,1.81,0.271,0.288,0.00,0.001,1.01,1.02,1.02
420000,1513,1.699,0.365,8.62,43276,26195,2358,1,14702,30,958416.7,4.2,0.061,0.120,0.191,0.628,666,5.29,3.87,0.12,1.58,0.05,0.49,0.12,0.90,5.00,3.05,0.00,0.07,0.005,0.041,139,0.190,0.992,0.001,0.000,0.007,268308,259321,6,0.696,0.010,0.054,704643,0.139,1.519,0.043,94.18,83998,13,0.141,1.000,0.000,703960,1.04,21.91,0.000,0.001,0.001,3,4,9,50,2742,0.167,69.13,0.0127,0.000,22,0.726,0.000,0.756,0.839,1.81,0.279,0.291,0.01,0.003,1.04,1.04,1.04
430000,1245,1.693,0.380,8.55,41188,24260,2368,0,14828,7,936383.2,0.7,0.047,0.097,0.184,0.672,640,5.19,3.09,0.10,1.18,0.03,0.25,0.09,0.64,4.98,2.59,0.00,0.00,0.005,0.038,123,0.173,0.994,0.000,0.000,0.006,270177,259654,6,0.206,0.500,0.049,970162,0.101,1.566,0.045,93.41,85820,0,0.106,0.000,0.000,492070,1.04,21.78,0.000,0.000,0.000,3,4,7,43,2271,0.139,69.90,0.0151,0.000,22,0.683,0.000,0.754,0.848,1.82,0.300,0.286,0.00,0.000,1.03,1.04,1.04
440000,1457,1.669,0.307,8.21,35039,18461,2538,1,13827,6,946264.8,2.7,0.041,0.070,0.267,0.622,706,4.93,2.79,0.07,0.57,0.03,0.35,0.05,0.55,4.78,2.50,0.00,0.00,0.003,0.034,122,0.152,0.998,0.000,0.000,0.002,282801,274780,6,0.558,0.044,0.015,293817,0.099,1.403,0.036,94.04,83784,566,0.446,0.000,0.000,374806,1.03,22.01,0.000,0.000,0.000,2,4,7,54,2397,0.146,69.28,0.0136,0.003,15,0.716,0.000,0.814,0.876,1.65,0.231,0.235,0.00,0.000,1.03,1.02,1.03
