step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
160000,1575,1.708,0.603,4.58,39519,20021,2774,4,16670,39,1124450.5,11.2,0.125,0.335,0.090,0.450,1064,4.92,3.17,0.00,0.00,0.07,0.66,0.01,0.14,4.84,2.93,0.00,0.00,0.007,0.059,120,0.188,0.998,0.000,0.000,0.002,342755,341077,1,1.000,0.000,0.001,64341,0.146,1.900,0.069,111.72,66229,800,0.287,0.000,0.000,3254694,1.00,22.26,0.000,0.000,0.000,3,4,7,54,3243,0.198,51.48,0.0148,0.019,19,0.944,0.000,0.690,0.885,2.06,0.394,0.352,0.00,0.000,1.00,1.00,1.00
170000,1460,1.696,0.608,4.87,39221,18999,2861,0,17476,6,1138343.6,1.2,0.111,0.298,0.093,0.498,1070,5.28,3.17,0.01,0.27,0.07,1.56,0.02,0.47,5.18,2.65,0.00,0.00,0.004,0.057,107,0.321,0.997,0.000,0.000,0.003,351649,349311,1,1.000,0.000,0.001,28670,0.219,1.936,0.070,113.17,62864,0,0.202,0.000,0.000,2921162,1.00,21.57,0.000,0.000,0.000,3,4,8,61,3324,0.203,50.03,0.0151,0.012,19,0.946,0.000,0.737,0.889,2.28,0.457,0.428,0.00,0.000,1.00,1.00,1.00
180000,1523,1.688,0.631,4.79,40496,19097,2746,1,18589,34,1118807.9,3.4,0.083,0.355,0.081,0.481,1145,4.90,3.19,0.00,0.08,0.08,0.99,0.01,0.22,4.82,2.85,0.00,0.00,0.005,0.046,114,0.272,0.999,0.000,0.000,0.001,340093,337234,1,0.994,0.006,0.003,50297,0.180,1.975,0.073,110.17,58288,405,0.100,0.000,0.000,3574057,1.00,22.04,0.000,0.000,0.000,3,4,8,57,3219,0.196,53.03,0.0153,0.025,10,0.949,0.000,0.737,0.881,2.11,0.412,0.368,0.00,0.000,1.00,1.00,1.00
190000,1580,1.716,0.594,4.83,40967,18874,2804,0,19232,12,1087418.0,3.4,0.062,0.354,0.072,0.512,1139,4.78,3.37,0.00,0.00,0.06,1.69,0.02,0.37,4.70,2.85,0.00,0.00,0.003,0.047,99,0.266,0.998,0.000,0.000,0.002,332574,330277,1,1.000,0.000,0.002,41221,0.187,1.936,0.069,107.15,60428,0,0.280,0.000,0.000,3457189,1.00,22.18,0.001,0.000,0.000,3,4,8,64,3177,0.194,56.05,0.0146,0.072,14,0.947,0.000,0.774,0.877,2.01,0.364,0.337,0.00,0.000,1.00,1.00,1.00
200000,1643,1.678,0.559,4.81,38371,18307,2822,111,17068,651,1073518.1,165.1,0.074,0.351,0.083,0.492,1037,4.69,3.02,0.00,0.00,0.04,1.18,0.02,0.33,4.63,2.80,0.00,0.00,0.002,0.045,114,0.271,0.997,0.000,0.000,0.003,318995,317386,1,1.000,0.000,0.003,80928,0.132,1.845,0.064,105.77,62147,39,0.254,0.955,0.000,3351885,1.00,22.36,0.000,0.000,0.000,3,4,8,59,3281,0.200,57.43,0.0141,0.024,20,0.952,0.000,0.753,0.880,2.00,0.361,0.336,0.00,0.000,1.00,1.00,1.00
210000,1491,1.683,0.652,4.69,38979,19614,2847,0,16670,15,1091569.5,1.1,0.084,0.297,0.103,0.516,1065,4.78,3.54,0.00,0.00,0.06,0.82,0.02,0.34,4.71,3.20,0.00,0.00,0.003,0.032,115,0.284,0.999,0.000,0.000,0.001,330239,327598,1,0.925,0.075,0.004,63651,0.121,1.987,0.074,109.69,61873,0,0.072,0.000,0.000,3001817,1.00,22.35,0.000,0.000,0.000,3,4,7,50,3253,0.199,53.51,0.0155,0.033,8,0.945,0.000,0.763,0.882,2.18,0.441,0.397,0.00,0.000,1.00,1.00,1.00
220000,1495,1.664,0.677,4.94,39054,20718,2555,3,15774,22,1031697.8,6.3,0.094,0.337,0.088,0.481,1061,5.14,4.44,0.00,0.00,0.14,1.51,0.05,1.23,4.95,3.64,0.00,0.00,0.006,0.053,140,0.348,0.995,0.000,0.000,0.005,309127,306023,1,1.000,0.000,0.005,64711,0.163,2.019,0.079,102.40,64661,75,0.284,0.667,0.000,3100196,1.00,22.14,0.000,0.000,0.000,3,4,8,46,3541,0.216,60.80,0.0140,0.013,16,0.942,0.000,0.693,0.874,2.37,0.493,0.460,0.00,0.000,1.00,1.00,1.00
230000,1551,1.657,0.614,5.21,41120,20202,2576,1,18285,7,1067173.5,0.0,0.082,0.396,0.092,0.430,1028,4.70,3.26,0.00,0.00,0.02,0.39,0.03,0.62,4.66,3.13,0.00,0.00,0.002,0.038,123,0.335,0.999,0.000,0.000,0.001,311090,309024,1,0.900,0.100,0.003,59017,0.189,1.944,0.071,105.93,67843,1006,0.000,0.000,0.000,4008824,1.00,22.51,0.001,0.000,0.000,3,4,7,64,3451,0.211,57.27,0.0148,0.006,26,0.953,0.000,0.722,0.868,2.23,0.444,0.405,0.00,0.000,1.00,1.00,1.00
240000,1654,1.710,0.637,5.17,42472,21520,2933,0,17916,3,1092128.6,0.3,0.076,0.405,0.100,0.419,956,4.88,3.27,0.01,0.19,0.04,1.00,0.04,0.55,4.79,2.95,0.00,0.00,0.002,0.032,138,0.305,0.998,0.000,0.000,0.002,308789,306984,1,0.997,0.003,0.007,87438,0.176,1.975,0.074,108.08,67080,0,0.108,0.000,0.000,4404787,1.00,22.32,0.001,0.001,0.000,3,4,7,64,3378,0.206,55.12,0.0138,0.001,12,0.955,0.000,0.740,0.863,2.04,0.373,0.340,0.00,0.000,1.00,1.00,1.00
250000,1659,1.694,0.635,4.91,41500,21590,2777,3,17125,21,1048636.6,4.7,0.087,0.427,0.090,0.395,1031,4.70,3.75,0.00,0.17,0.07,1.18,0.02,0.37,4.61,3.23,0.00,0.00,0.004,0.049,139,0.289,0.997,0.000,0.000,0.003,307383,305683,1,1.000,0.000,0.003,89445,0.171,1.953,0.073,105.90,61255,158,0.221,0.333,0.000,4522617,1.00,22.55,0.001,0.001,0.000,3,4,7,64,3393,0.207,57.30,0.0137,0.001,22,0.957,0.000,0.709,0.866,2.05,0.373,0.344,0.00,0.000,1.00,1.00,1.00
260000,1343,1.690,0.672,5.08,40821,21883,2821,2,16431,28,1055792.6,4.6,0.082,0.385,0.090,0.443,1028,5.21,4.55,0.01,0.41,0.06,0.96,0.06,0.83,5.08,4.11,0.00,0.14,0.002,0.035,116,0.445,0.996,0.000,0.000,0.004,313987,312090,1,1.000,0.000,0.007,55936,0.169,2.050,0.079,106.13,62830,116,0.163,0.000,0.000,4033736,1.00,22.22,0.000,0.000,0.001,3,4,8,60,3447,0.210,57.07,0.0155,0.005,24,0.952,0.000,0.701,0.871,2.57,0.546,0.515,0.00,0.001,1.00,1.00,1.00
270000,1582,1.736,0.590,5.28,38486,18444,2558,2,17243,26,1083252.5,8.0,0.085,0.378,0.095,0.442,972,5.38,3.99,0.00,0.00,0.02,0.50,0.02,0.56,5.34,3.87,0.00,0.00,0.001,0.027,141,0.288,0.997,0.000,0.000,0.003,337500,335846,1,1.000,0.000,0.003,57596,0.168,1.899,0.068,109.13,65413,1738,0.307,0.000,0.000,3815146,1.00,21.91,0.000,0.000,0.000,3,4,9,56,3251,0.198,54.07,0.0128,0.013,16,0.961,0.000,0.715,0.886,2.05,0.377,0.359,0.00,0.000,1.00,1.00,1.00
280000,1651,1.681,0.588,5.12,39135,18376,2895,1,17794,9,1152074.0,4.0,0.093,0.365,0.113,0.429,918,5.14,3.71,0.00,0.00,0.01,0.24,0.04,0.75,5.09,3.58,0.00,0.00,0.001,0.019,122,0.320,0.998,0.000,0.000,0.002,354273,352053,1,0.893,0.107,0.004,75549,0.199,1.893,0.069,116.05,72620,46,0.443,1.000,0.000,3862889,1.00,22.29,0.000,0.000,0.000,3,4,9,46,3464,0.211,47.15,0.0137,0.012,18,0.963,0.000,0.763,0.890,2.10,0.382,0.376,0.00,0.000,1.00,1.00,1.00
290000,1598,1.711,0.529,5.28,37944,16443,3005,0,18549,4,1172728.5,1.5,0.072,0.340,0.143,0.445,943,5.16,3.53,0.00,0.00,0.04,0.91,0.04,0.82,5.08,3.30,0.00,0.00,0.003,0.037,125,0.217,0.996,0.000,0.000,0.004,363276,361590,1,1.000,0.000,0.004,85742,0.183,1.825,0.062,116.67,77012,0,0.365,0.000,0.000,3658218,1.00,22.09,0.000,0.000,0.000,3,4,8,56,2796,0.171,46.53,0.0145,0.012,13,0.967,0.000,0.805,0.896,1.75,0.267,0.252,0.00,0.000,1.00,1.00,1.00
300000,1395,1.701,0.576,5.28,37294,15751,2940,1,18805,6,1081917.0,0.0,0.059,0.397,0.126,0.417,1012,4.61,1.72,0.00,0.13,0.00,0.05,0.00,0.03,4.60,1.72,0.00,0.00,0.000,0.011,107,0.283,0.999,0.000,0.000,0.001,357545,355611,2,0.544,0.434,0.001,32247,0.204,1.916,0.068,107.80,68300,1479,0.000,0.000,0.000,4037644,1.00,22.67,0.000,0.000,0.000,4,4,6,26,2759,0.168,55.40,0.0169,0.024,13,0.973,0.000,0.799,0.896,1.98,0.356,0.320,0.00,0.000,1.00,1.00,1.00
310000,1616,1.678,0.514,5.38,39808,17392,3015,0,19180,6,1113308.2,1.0,0.064,0.342,0.139,0.455,969,4.84,2.32,0.01,0.30,0.01,0.34,0.03,0.44,4.78,2.18,0.00,0.05,0.001,0.019,109,0.260,0.998,0.000,0.000,0.002,354419,351317,1,0.589,0.411,0.015,173090,0.091,1.769,0.060,112.44,67168,0,0.174,0.000,0.000,3649272,1.00,22.36,0.000,0.000,0.001,4,4,7,35,3153,0.192,50.76,0.0144,0.021,13,0.962,0.000,0.817,0.888,1.95,0.356,0.307,0.00,0.001,1.00,1.00,1.00
320000,1583,1.678,0.543,5.24,41581,17958,3202,1,20453,11,1125921.5,0.4,0.064,0.364,0.146,0.425,956,4.81,3.60,0.00,0.00,0.05,0.91,0.02,0.53,4.74,3.30,0.00,0.00,0.003,0.045,119,0.245,0.998,0.000,0.000,0.002,355673,352688,2,0.668,0.256,0.004,88063,0.128,1.822,0.063,113.61,70530,335,0.038,0.000,0.000,3940154,1.00,22.41,0.000,0.000,0.000,3,4,7,58,3019,0.184,49.59,0.0150,0.042,1,0.961,0.000,0.786,0.883,1.91,0.333,0.297,0.00,0.000,1.00,1.00,1.00
330000,1502,1.731,0.486,5.32,38315,18167,2811,23,17395,250,1104385.9,48.4,0.080,0.361,0.141,0.418,939,5.25,3.03,0.01,0.57,0.02,0.55,0.02,0.26,5.20,2.82,0.00,0.13,0.001,0.017,99,0.252,0.997,0.001,0.000,0.002,338312,334865,3,0.623,0.191,0.005,164585,0.157,1.721,0.055,109.73,70228,447,0.194,0.696,0.001,3708148,1.00,22.08,0.000,0.001,0.001,4,4,9,45,2960,0.181,53.47,0.0141,0.060,17,0.954,0.000,0.754,0.887,1.97,0.364,0.316,0.00,0.001,1.00,1.00,1.00
340000,1570,1.728,0.514,5.46,38630,16671,2925,410,18556,4410,1085498.1,781.4,0.065,0.431,0.133,0.371,891,4.88,3.29,0.00,0.08,0.01,0.21,0.02,0.37,4.85,3.20,0.00,0.00,0.001,0.013,89,0.271,0.997,0.000,0.000,0.003,351101,348709,3,0.798,0.067,0.004,66572,0.179,1.793,0.061,109.94,72503,16,0.177,0.983,0.000,4286617,1.00,22.37,0.001,0.000,0.000,3,4,8,64,3091,0.189,53.26,0.0142,0.122,11,0.964,0.000,0.729,0.890,1.97,0.357,0.318,0.00,0.001,1.00,1.00,1.00
350000,1639,1.673,0.551,4.90,41816,18683,2823,371,19870,5013,1110089.6,836.7,0.055,0.437,0.112,0.395,1004,4.76,3.15,0.00,0.05,0.02,0.59,0.04,0.56,4.69,3.01,0.00,0.00,0.001,0.027,99,0.274,0.998,0.000,0.000,0.002,332751,330479,2,0.758,0.223,0.007,89692,0.162,1.817,0.063,111.08,61216,43,0.167,0.965,0.000,4647250,1.00,22.35,0.000,0.001,0.000,3,4,5,55,3185,0.194,52.12,0.0144,0.023,16,0.966,0.000,0.750,0.875,1.94,0.346,0.311,0.00,0.001,1.00,1.00,1.00
360000,1645,1.736,0.520,4.85,40354,17604,2828,0,19916,16,1060336.2,1.5,0.059,0.361,0.096,0.483,1170,5.11,3.34,0.00,0.00,0.06,0.87,0.04,0.51,5.01,3.03,0.00,0.00,0.004,0.050,95,0.222,1.000,0.000,0.000,0.000,322345,320157,2,0.725,0.000,0.009,130753,0.126,1.799,0.060,104.72,50250,0,0.097,0.000,0.000,3779058,1.00,22.06,0.000,0.000,0.000,3,4,6,50,2850,0.174,58.48,0.0129,0.000,6,0.965,0.000,0.788,0.875,1.73,0.258,0.249,0.00,0.000,1.00,1.00,1.00
370000,1637,1.735,0.440,4.70,38542,16399,3067,300,18784,1652,1172620.1,481.5,0.061,0.252,0.105,0.583,1228,5.25,3.31,0.00,0.00,0.05,0.52,0.03,0.55,5.17,3.20,0.00,0.00,0.005,0.041,89,0.322,0.999,0.000,0.000,0.001,377646,375159,1,1.000,0.000,0.003,83087,0.144,1.633,0.049,114.28,51080,190,0.291,0.727,0.000,2523606,1.00,22.11,0.001,0.000,0.000,3,5,6,64,3099,0.189,48.92,0.0138,0.004,12,0.956,0.000,0.842,0.898,1.89,0.321,0.297,0.00,0.000,1.00,1.00,1.00
380000,1668,1.728,0.476,4.94,38285,17747,3121,3,17383,91,1193938.4,4.8,0.068,0.266,0.118,0.547,1082,5.04,2.27,0.00,0.00,0.05,0.24,0.01,0.30,4.97,2.23,0.00,0.00,0.010,0.049,95,0.257,0.999,0.000,0.000,0.001,366370,364426,1,1.000,0.000,0.004,74432,0.151,1.724,0.055,118.73,61544,1618,0.052,0.000,0.000,2836285,1.00,22.14,0.000,0.000,0.000,3,5,6,32,3128,0.191,44.47,0.0144,0.021,7,0.952,0.000,0.835,0.896,1.88,0.294,0.321,0.00,0.000,1.00,1.00,1.00
390000,1525,1.738,0.538,4.87,37957,16742,3004,0,18354,3,1107881.0,0.6,0.079,0.259,0.158,0.503,1078,5.15,3.06,0.00,0.00,0.04,0.93,0.03,0.43,5.08,2.75,0.00,0.00,0.002,0.033,125,0.270,1.000,0.000,0.000,0.000,338983,336953,1,1.000,0.000,0.006,56671,0.130,1.817,0.062,108.19,64682,0,0.185,0.000,0.000,2434412,1.00,22.27,0.000,0.000,0.000,3,4,8,53,3051,0.186,55.01,0.0143,0.141,15,0.943,0.000,0.820,0.888,2.00,0.351,0.336,0.00,0.000,1.00,1.00,1.00
400000,1525,1.721,0.599,4.90,42695,19171,2888,0,20636,3,1146100.6,1.2,0.072,0.305,0.156,0.467,997,5.11,3.55,0.00,0.00,0.03,0.58,0.01,0.19,5.07,3.44,0.00,0.00,0.003,0.034,107,0.338,0.999,0.000,0.000,0.001,350184,348686,1,1.000,0.000,0.001,52796,0.157,1.903,0.069,114.29,70208,0,0.398,0.000,0.000,3289545,1.00,22.34,0.001,0.001,0.000,3,4,8,64,3311,0.202,48.91,0.0148,0.022,5,0.951,0.000,0.794,0.879,2.17,0.407,0.392,0.00,0.000,1.00,1.00,1.00
410000,1524,1.696,0.666,4.83,39418,20539,2591,1,16288,4,1110940.8,0.0,0.067,0.331,0.169,0.433,1040,5.20,4.21,0.01,0.26,0.04,0.65,0.04,0.61,5.11,3.92,0.00,0.00,0.002,0.033,125,0.351,0.997,0.000,0.000,0.003,339181,336562,1,1.000,0.000,0.007,71629,0.169,2.030,0.079,112.10,63520,62,0.000,0.000,0.000,3483383,1.00,22.27,0.001,0.000,0.000,3,4,10,64,3441,0.210,51.10,0.0143,0.008,20,0.950,0.000,0.739,0.884,2.26,0.437,0.425,0.00,0.000,1.00,1.00,1.00
420000,1622,1.686,0.639,4.70,41660,20423,2829,1,18309,16,1121702.0,7.2,0.069,0.322,0.140,0.470,1035,4.80,3.28,0.00,0.00,0.05,0.98,0.02,0.37,4.73,3.02,0.00,0.00,0.003,0.043,102,0.305,0.998,0.000,0.000,0.002,336029,333003,1,1.000,0.000,0.005,92033,0.132,2.001,0.075,112.41,62521,43,0.453,1.000,0.000,3392404,1.00,22.38,0.000,0.000,0.000,3,4,8,53,3419,0.209,50.79,0.0146,0.001,19,0.947,0.000,0.774,0.876,2.11,0.391,0.373,0.00,0.000,1.00,1.00,1.00
430000,1795,1.665,0.554,4.58,42772,21167,2921,0,18511,2,1129707.6,0.0,0.062,0.376,0.099,0.463,966,4.62,2.44,0.00,0.00,0.01,0.36,0.03,0.58,4.58,2.36,0.00,0.00,0.001,0.024,96,0.241,0.997,0.000,0.000,0.003,332960,328137,1,1.000,0.000,0.003,67099,0.180,1.844,0.064,112.61,61133,0,0.000,0.000,0.000,4028084,1.00,22.61,0.000,0.000,0.000,3,4,8,29,3333,0.203,50.59,0.0137,0.011,23,0.947,0.000,0.757,0.872,1.86,0.303,0.291,0.00,0.000,1.00,1.00,1.00
