step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
11000,7,19,53.2,23.0,9.3,3.3,17.6,2.3,5.51,0.8,12,346,127.94,0.50,0,13,6,2.7,6.97,4.02,5.53,4.00,1.00,1.00
12000,1,525,6.8,0.2,0.0,0.1,6.5,0.0,1.08,20.9,67,877,74.43,0.00,507,12,6,0.0,1.07,1.09,1.07,3.26,0.77,0.81
12000,17,133,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.9,14,1736,129.47,0.00,133,0,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
12000,24,58,5.1,0.0,1.0,0.0,4.1,0.0,1.00,20.1,4,776,53.30,0.00,58,0,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
12000,4,47,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.3,10,1652,100.59,0.00,47,0,0,0.0,1.00,1.00,1.00,1.21,0.04,0.17
12000,2,16,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,1300,75.99,0.00,16,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
12000,7,16,47.6,16.0,10.2,5.5,15.9,2.4,3.39,1.6,10,518,187.26,0.71,0,8,8,2.4,5.73,2.52,2.66,3.94,1.00,1.00
13000,1,542,6.7,0.3,0.0,0.0,6.4,0.0,1.09,20.9,49,949,87.33,0.00,526,9,7,0.0,1.07,1.10,1.09,3.24,0.72,0.83
13000,17,123,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.6,14,1596,117.24,0.00,123,0,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
13000,4,37,3.7,0.0,0.0,0.0,3.7,0.0,1.00,23.1,8,624,36.34,0.00,37,0,0,0.0,1.00,1.00,1.00,1.11,0.00,0.11
13000,24,18,4.9,0.0,0.9,0.0,4.0,0.0,1.00,20.6,4,1244,87.68,0.00,18,0,0,0.0,1.00,1.00,1.00,1.06,0.00,0.06
13000,7,17,52.4,14.9,5.5,7.1,24.8,1.4,3.78,0.9,11,640,269.92,0.96,0,9,8,1.5,5.64,2.97,3.26,4.00,1.00,1.00
14000,1,875,6.2,0.2,0.0,0.0,6.0,0.0,1.06,20.9,76,934,82.46,0.00,854,12,9,0.0,1.07,1.08,1.06,2.59,0.58,0.54
14000,17,117,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.5,13,765,49.20,0.00,117,0,0,0.0,1.00,1.00,1.00,1.11,0.03,0.08
14000,24,16,4.5,0.0,1.0,0.0,3.5,0.0,1.00,21.0,2,1169,69.26,0.00,16,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
14000,7,15,54.5,11.6,6.4,4.8,31.7,1.3,3.24,0.3,9,769,422.69,0.20,0,11,4,1.8,4.74,2.89,2.65,4.00,1.00,1.00
15000,1,612,6.8,0.3,0.0,0.1,6.5,0.0,1.08,20.7,45,885,78.39,0.00,582,10,20,0.0,1.07,1.09,1.09,3.11,0.70,0.75
15000,17,64,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.7,10,1171,72.11,0.00,64,0,0,0.0,1.00,1.00,1.00,1.12,0.03,0.08
15000,7,19,55.7,6.2,2.7,16.8,30.1,0.2,1.96,0.0,8,276,120.24,0.05,0,10,9,1.7,2.56,2.49,1.40,4.00,1.00,1.00
15000,24,14,4.4,0.0,1.0,0.0,3.4,0.0,1.00,21.1,2,1281,67.86,0.00,14,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,1,632,6.5,0.2,0.0,0.0,6.3,0.0,1.06,21.0,54,953,81.46,0.00,604,9,19,0.0,1.04,1.06,1.07,3.07,0.70,0.72
16000,17,51,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.7,7,1703,105.17,0.00,51,0,0,0.0,1.00,1.00,1.00,1.14,0.04,0.08
16000,7,17,54.8,9.3,5.6,18.8,21.1,0.5,2.57,0.5,11,481,183.68,0.07,0,9,8,1.0,3.76,2.43,2.05,3.88,1.00,0.94
16000,4,5,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.0,1,1160,62.24,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
17000,1,638,6.5,0.1,0.0,0.1,6.4,0.0,1.03,20.8,61,1016,87.32,0.00,612,14,12,0.0,1.02,1.03,1.03,2.89,0.66,0.65
17000,7,19,53.4,10.3,3.9,18.2,21.1,0.4,2.62,0.0,8,706,263.87,0.06,0,11,8,2.2,3.70,3.03,1.87,4.00,1.00,1.00
17000,4,8,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.0,2,145,7.70,0.00,8,0,0,0.0,1.00,1.00,1.00,2.12,0.12,1.00
18000,1,738,6.6,0.2,0.0,0.1,6.3,0.0,1.04,20.7,63,852,70.21,0.00,708,13,17,0.0,1.04,1.05,1.05,2.77,0.65,0.59
18000,7,21,51.2,13.6,2.6,15.2,19.8,0.3,3.97,0.3,7,160,56.20,0.00,0,14,7,1.0,5.34,3.43,3.65,4.00,1.00,1.00
18000,4,7,4.1,0.0,0.0,0.0,4.1,0.0,1.00,21.7,2,482,26.44,0.00,7,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
19000,1,672,6.2,0.0,0.0,0.0,6.2,0.0,1.02,20.9,51,997,77.67,0.00,643,9,20,0.0,1.02,1.02,1.01,2.75,0.62,0.59
19000,27,413,4.6,0.0,0.0,0.0,4.5,0.0,1.00,21.7,24,1525,106.09,0.00,413,0,0,0.0,1.00,1.00,1.00,1.10,0.10,0.00
19000,7,17,50.1,5.9,8.4,16.8,18.9,0.8,1.82,0.0,9,252,92.62,0.03,0,8,9,1.5,2.77,1.44,1.53,4.00,1.00,1.00
19000,4,9,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.2,3,1233,82.87,0.00,9,0,0,0.0,1.00,1.00,1.00,1.78,0.00,0.78
20000,1,588,6.4,0.0,0.0,0.1,6.2,0.0,1.01,21.0,44,950,73.09,0.00,556,12,20,0.0,1.01,1.01,1.01,2.86,0.65,0.64
20000,27,498,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.8,24,1202,83.73,0.00,498,0,0,0.0,1.00,1.00,1.00,1.06,0.06,0.00
20000,7,20,37.0,5.3,0.6,16.5,14.6,0.1,2.01,4.0,11,322,90.22,0.00,0,15,5,0.2,2.61,2.09,1.70,3.65,0.95,0.90
20000,4,9,3.7,0.0,0.0,0.0,3.7,0.0,1.00,22.7,3,1974,131.24,0.00,9,0,0,0.0,1.00,1.00,1.00,1.78,0.00,0.78
21000,1,632,6.4,0.0,0.0,0.1,6.3,0.0,1.02,21.2,50,851,63.27,0.00,612,15,5,0.0,1.01,1.02,1.01,2.89,0.64,0.69
21000,27,513,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.1,19,1114,79.04,0.00,513,0,0,0.0,1.00,1.00,1.00,1.04,0.04,0.00
21000,7,23,9.6,1.3,0.0,1.2,7.1,0.0,1.38,16.3,7,322,46.01,0.00,0,18,5,0.0,1.71,1.60,1.23,2.48,0.87,0.52
21000,4,12,2.4,0.0,0.0,0.0,2.4,0.0,1.00,25.2,3,470,19.19,0.00,12,0,0,0.0,1.00,1.00,1.00,1.17,0.00,0.17
22000,1,602,6.3,0.1,0.0,0.0,6.2,0.0,1.02,21.4,53,887,67.30,0.00,576,12,14,0.0,1.02,1.03,1.02,3.00,0.67,0.72
22000,27,532,4.2,0.0,0.0,0.0,4.1,0.0,1.00,22.0,20,1502,105.75,0.00,532,0,0,0.0,1.00,1.01,1.00,1.05,0.05,0.00
22000,7,32,7.4,0.0,0.0,0.0,7.4,0.0,1.00,16.0,7,377,41.12,0.00,0,24,8,0.0,1.00,1.00,1.00,1.88,0.84,0.03
22000,4,15,2.3,0.0,0.0,0.0,2.3,0.0,1.00,25.3,3,1324,56.76,0.00,15,0,0,0.0,1.00,1.00,1.00,1.13,0.00,0.13
23000,1,603,6.3,0.1,0.0,0.0,6.2,0.0,1.06,21.1,50,978,75.78,0.00,582,8,13,0.0,1.05,1.06,1.06,3.06,0.67,0.76
23000,27,455,4.2,0.0,0.0,0.0,4.2,0.0,1.01,21.9,21,1361,93.00,0.00,455,0,0,0.0,1.00,1.02,1.01,1.07,0.07,0.00
23000,7,38,6.1,0.1,0.0,0.0,5.9,0.0,1.04,18.4,8,518,57.82,0.00,0,23,15,0.0,1.07,1.07,1.02,1.63,0.61,0.03
23000,29,18,7.0,0.7,0.0,0.0,6.3,0.0,1.13,18.7,4,1319,130.79,0.00,18,0,0,0.0,1.00,1.00,1.17,2.56,1.00,0.28
23000,4,15,2.3,0.0,0.0,0.0,2.3,0.0,1.00,25.3,3,2177,97.00,0.00,15,0,0,0.0,1.00,1.00,1.00,1.13,0.00,0.13
24000,1,1020,5.6,0.0,0.0,0.1,5.5,0.0,1.01,21.4,74,888,67.58,0.00,995,9,16,0.0,1.01,1.02,1.01,2.32,0.43,0.48
24000,7,40,7.9,0.0,0.0,0.1,7.8,0.0,1.00,18.0,11,615,69.17,0.00,0,32,8,0.0,1.00,1.00,1.00,1.60,0.47,0.10
24000,29,28,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.9,2,522,40.73,0.00,28,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
24000,4,12,2.0,0.0,0.0,0.0,2.0,0.0,1.00,26.0,1,1238,49.26,0.00,12,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
25000,1,670,6.3,0.1,0.0,0.0,6.1,0.0,1.04,21.2,61,835,66.88,0.00,638,21,11,0.0,1.04,1.04,1.04,2.93,0.64,0.72
25000,7,53,8.0,0.0,0.0,0.4,7.5,0.0,1.06,17.6,16,162,21.07,0.00,0,33,20,0.0,1.04,1.04,1.09,1.19,0.08,0.11
25000,29,29,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.8,2,1497,140.22,0.00,29,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
25000,4,10,2.0,0.0,0.0,0.0,2.0,0.0,1.00,26.0,1,1624,64.98,0.00,10,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
26000,1,1099,5.5,0.1,0.0,0.0,5.5,0.0,1.02,21.5,86,1153,82.70,0.00,1064,14,21,0.0,1.02,1.03,1.02,2.15,0.39,0.43
26000,7,49,7.3,0.0,0.0,0.0,7.3,0.0,1.00,17.7,10,305,36.87,0.00,0,41,8,0.0,1.00,1.00,1.00,1.20,0.20,0.00
26000,29,29,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.8,2,2284,226.37,0.00,29,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
26000,4,9,2.0,0.0,0.0,0.0,2.0,0.0,1.00,26.0,1,2492,99.67,0.00,9,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
27000,1,558,7.2,0.3,0.0,0.0,6.9,0.0,1.08,20.9,59,862,67.51,0.00,530,15,13,0.0,1.06,1.09,1.07,3.28,0.76,0.83
27000,7,61,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.5,11,354,42.43,0.00,0,46,15,0.0,1.00,1.00,1.00,1.10,0.08,0.02
27000,29,14,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,797,83.74,0.00,14,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
28000,1,562,6.8,0.2,0.0,0.0,6.6,0.0,1.06,21.1,57,980,84.99,0.00,535,17,10,0.0,1.07,1.08,1.06,3.35,0.78,0.86
28000,7,56,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.5,8,558,62.75,0.00,0,45,11,0.0,1.00,1.00,1.00,1.11,0.11,0.00
28000,29,19,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,1144,102.66,0.00,19,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
29000,1,541,6.7,0.2,0.0,0.0,6.4,0.0,1.08,20.9,51,1023,92.85,0.00,487,31,23,0.0,1.08,1.08,1.08,3.05,0.70,0.76
29000,7,47,5.5,0.0,0.1,0.0,5.4,0.0,1.00,20.1,12,347,28.12,0.00,0,35,12,0.0,1.00,1.00,1.00,1.26,0.21,0.02
30000,1,570,6.6,0.3,0.0,0.1,6.2,0.0,1.13,20.8,53,829,70.87,0.00,526,25,19,0.0,1.21,1.15,1.09,2.72,0.59,0.65
30000,7,37,11.7,0.3,0.0,0.0,11.4,0.0,1.15,16.1,4,169,30.96,0.00,0,29,8,0.0,1.38,1.38,1.09,1.03,0.03,0.00
31000,1,574,6.6,0.3,0.0,0.1,6.2,0.0,1.11,20.9,47,1066,90.96,0.00,531,26,17,0.0,1.18,1.13,1.08,2.51,0.52,0.56
31000,31,462,4.5,0.0,0.0,0.0,4.5,0.0,1.00,22.0,29,1468,100.61,0.00,461,0,1,0.0,1.00,1.01,1.00,1.02,0.01,0.00
31000,7,53,11.3,0.0,0.0,0.0,11.3,0.0,1.00,16.6,5,281,56.35,0.00,0,42,11,0.0,1.00,1.00,1.00,1.02,0.00,0.02
32000,1,1068,6.1,0.2,0.0,0.1,5.8,0.0,1.07,21.0,89,1007,79.98,0.00,1026,24,18,0.0,1.09,1.09,1.06,1.89,0.32,0.32
32000,7,46,5.3,0.0,0.0,0.1,5.2,0.0,1.00,22.1,10,328,31.97,0.00,0,38,8,0.0,1.00,1.00,1.00,1.15,0.09,0.07
33000,1,625,6.7,0.2,0.0,0.1,6.4,0.0,1.08,20.6,59,1001,81.78,0.00,581,22,22,0.0,1.11,1.10,1.06,2.31,0.49,0.46
33000,7,51,5.9,0.3,0.0,0.2,5.4,0.0,1.09,21.1,12,576,53.63,0.00,0,43,8,0.0,1.07,1.10,1.10,1.14,0.06,0.08
34000,1,1051,5.9,0.1,0.0,0.0,5.8,0.0,1.04,20.8,74,1241,98.60,0.00,1006,27,18,0.0,1.05,1.05,1.03,1.81,0.29,0.29
34000,7,48,6.1,0.0,0.0,0.0,6.1,0.0,1.00,19.5,8,476,47.48,0.00,0,39,9,0.0,1.01,1.01,1.00,1.17,0.12,0.02
35000,1,725,6.4,0.2,0.0,0.1,6.1,0.0,1.08,20.6,51,1002,84.31,0.00,655,45,25,0.0,1.13,1.10,1.05,2.24,0.47,0.41
35000,7,51,6.6,0.0,0.0,0.6,6.0,0.0,1.00,19.1,11,391,37.17,0.00,0,35,16,0.0,1.01,1.00,1.00,1.20,0.12,0.08
36000,1,704,6.4,0.2,0.0,0.0,6.1,0.0,1.10,20.4,48,861,73.34,0.00,633,42,29,0.0,1.15,1.12,1.07,2.24,0.49,0.39
36000,7,55,5.5,0.1,0.1,0.0,5.4,0.0,1.02,20.8,8,223,22.37,0.00,0,37,18,0.0,1.02,1.02,1.02,1.07,0.04,0.04
37000,1,673,6.5,0.3,0.0,0.0,6.2,0.0,1.13,20.3,53,928,81.26,0.00,604,37,32,0.0,1.20,1.15,1.10,2.25,0.49,0.40
37000,7,58,3.5,0.0,0.0,0.0,3.5,0.0,1.02,23.1,6,525,37.15,0.00,0,46,12,0.0,1.02,1.02,1.02,1.03,0.02,0.03
38000,1,684,6.5,0.3,0.0,0.0,6.1,0.0,1.15,20.4,53,1191,107.04,0.00,626,39,19,0.0,1.24,1.18,1.10,2.32,0.51,0.41
38000,7,57,3.4,0.0,0.0,0.0,3.4,0.0,1.00,23.5,7,646,41.91,0.00,0,46,11,0.0,1.00,1.00,1.00,1.02,0.02,0.00
39000,1,793,6.4,0.4,0.0,0.0,5.9,0.0,1.17,20.5,59,904,78.75,0.00,733,40,20,0.0,1.26,1.21,1.13,2.33,0.50,0.42
39000,35,201,5.7,0.0,0.0,0.1,5.6,0.0,1.00,21.0,13,1145,95.45,0.00,201,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
39000,7,47,7.3,0.0,0.0,0.0,7.3,0.0,1.00,17.7,9,262,26.49,0.00,0,30,17,0.0,1.00,1.00,1.00,1.32,0.23,0.09
40000,1,913,5.9,0.3,0.0,0.0,5.6,0.0,1.14,20.7,52,923,75.78,0.00,855,34,24,0.0,1.22,1.17,1.10,2.18,0.44,0.38
40000,35,205,5.9,0.0,0.0,0.1,5.8,0.0,1.00,20.7,18,1349,107.71,0.00,205,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
40000,7,46,7.2,0.0,0.0,0.1,7.0,0.0,1.00,18.6,10,296,38.10,0.00,0,30,16,0.0,1.00,1.00,1.00,1.33,0.17,0.13
41000,1,929,6.3,0.3,0.0,0.1,5.9,0.0,1.12,20.4,54,1101,88.41,0.00,871,31,27,0.0,1.19,1.15,1.08,2.12,0.44,0.35
41000,35,164,5.9,0.0,0.0,0.1,5.8,0.0,1.00,20.7,16,1830,142.67,0.00,164,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
41000,7,51,6.8,0.2,0.0,0.0,6.6,0.0,1.03,19.3,12,420,44.09,0.00,0,46,5,0.0,1.05,1.01,1.03,1.08,0.02,0.04
42000,1,951,6.3,0.4,0.0,0.0,5.9,0.0,1.15,20.4,60,1036,80.90,0.00,908,22,21,0.0,1.23,1.19,1.11,2.12,0.44,0.36
42000,35,138,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.2,13,1251,82.97,0.00,138,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
42000,7,66,5.3,0.0,0.1,0.0,5.2,0.0,1.00,20.3,9,502,51.65,0.00,0,45,21,0.0,1.00,1.00,1.00,1.05,0.02,0.05
43000,1,1039,5.9,0.2,0.0,0.0,5.7,0.0,1.09,20.6,59,938,71.19,0.00,979,28,32,0.0,1.15,1.12,1.06,1.95,0.38,0.31
43000,35,119,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.3,10,1172,79.56,0.00,119,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
43000,7,52,3.8,0.1,0.0,0.0,3.7,0.0,1.04,22.8,8,549,51.63,0.00,0,39,13,0.0,1.03,1.03,1.04,1.04,0.02,0.04
44000,1,1047,5.7,0.3,0.0,0.0,5.5,0.0,1.10,20.7,56,1126,82.67,0.00,992,30,25,0.0,1.17,1.13,1.07,1.80,0.34,0.24
44000,35,89,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.0,10,1765,126.31,0.00,89,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
44000,7,57,3.2,0.0,0.0,0.0,3.1,0.0,1.02,23.8,7,654,41.79,0.00,0,44,13,0.0,1.02,1.02,1.02,1.02,0.02,0.02
45000,1,1099,5.6,0.2,0.0,0.0,5.3,0.0,1.08,20.8,55,1207,87.98,0.00,1041,45,13,0.0,1.14,1.11,1.06,1.78,0.35,0.23
45000,35,75,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.8,11,1425,107.42,0.00,75,0,0,0.0,1.00,1.00,1.00,1.04,0.04,0.00
45000,7,51,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,5,516,29.66,0.00,0,40,11,0.0,1.00,1.00,1.00,1.00,0.00,0.00
46000,1,1015,5.5,0.2,0.0,0.0,5.4,0.0,1.07,20.8,45,1016,73.66,0.00,959,34,22,0.0,1.12,1.09,1.05,1.87,0.39,0.25
46000,35,64,6.2,0.0,0.0,0.0,6.2,0.0,1.01,20.8,8,1168,92.81,0.00,64,0,0,0.0,1.01,1.01,1.01,1.02,0.02,0.00
46000,7,55,3.3,0.0,0.0,0.0,3.3,0.0,1.00,23.7,7,616,35.96,0.00,0,35,20,0.0,1.00,1.00,1.00,1.04,0.02,0.02
47000,1,1017,5.6,0.2,0.0,0.0,5.4,0.0,1.09,21.0,43,1046,77.61,0.00,970,39,8,0.0,1.16,1.13,1.06,1.90,0.42,0.25
47000,7,60,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.5,7,497,30.54,0.00,0,40,20,0.0,1.00,1.00,1.00,1.07,0.02,0.05
47000,35,58,6.3,0.0,0.0,0.0,6.3,0.0,1.01,20.6,7,1670,123.42,0.00,58,0,0,0.0,1.01,1.01,1.01,1.02,0.02,0.00
48000,1,934,5.5,0.2,0.0,0.0,5.3,0.0,1.09,21.3,47,1023,75.51,0.00,889,35,10,0.0,1.13,1.11,1.06,2.19,0.56,0.34
48000,7,53,6.1,0.2,0.0,0.0,6.0,0.0,1.04,20.4,13,366,26.54,0.00,0,39,14,0.0,1.07,1.00,1.05,1.23,0.11,0.09
48000,35,36,5.8,0.0,0.0,0.0,5.8,0.0,1.01,21.2,5,1749,118.00,0.00,36,0,0,0.0,1.01,1.01,1.01,1.03,0.03,0.00
49000,1,923,5.3,0.1,0.0,0.0,5.2,0.0,1.04,21.6,50,969,70.44,0.00,855,44,24,0.0,1.07,1.06,1.02,2.21,0.59,0.34
49000,7,54,5.9,0.6,0.0,0.1,5.2,0.0,1.24,19.7,12,483,39.30,0.00,0,42,12,0.0,1.68,1.43,1.17,1.22,0.15,0.06
50000,1,980,5.2,0.2,0.0,0.0,5.0,0.0,1.06,21.5,48,1131,80.38,0.00,925,33,22,0.0,1.09,1.08,1.05,2.12,0.53,0.32
50000,37,151,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.7,12,1247,86.02,0.00,151,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
50000,7,48,5.5,0.0,0.0,0.0,5.5,0.0,1.01,19.7,7,705,61.35,0.00,0,39,9,0.0,1.02,1.00,1.01,1.10,0.06,0.04
