step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1361,1.662,0.528,7.92,36947,18515,2013,0,16346,0,814443.5,0.0,0.258,0.323,0.288,0.131,1009,4.43,2.96,0.03,0.63,0.01,0.25,0.04,0.55,4.35,2.74,0.00,0.00,0.001,0.013,109,0.173,0.996,0.000,0.000,0.004,218400,211778,10,0.413,0.000,0.007,67403,0.130,1.813,0.062,80.51,55420,0,0.000,0.000,0.000,2173322,1.01,22.94,0.000,0.000,0.000,2,4,7,31,2753,0.168,82.80,0.0137,0.000,28,0.909,0.000,0.703,0.831,2.02,0.423,0.321,0.00,0.000,1.02,1.02,1.01
120000,1406,1.649,0.507,7.74,40329,19365,2504,0,18415,17,868742.2,1.8,0.287,0.352,0.222,0.139,999,4.29,2.67,0.01,0.14,0.02,0.44,0.02,0.46,4.25,2.52,0.00,0.00,0.001,0.020,82,0.208,0.993,0.000,0.000,0.007,226059,220234,7,0.505,0.000,0.004,156570,0.093,1.823,0.060,85.65,59033,0,0.108,0.000,0.000,2870968,1.00,22.92,0.000,0.000,0.000,3,4,6,49,2726,0.166,77.67,0.0145,0.000,21,0.922,0.000,0.728,0.822,1.94,0.380,0.287,0.00,0.001,1.01,1.00,1.00
130000,1232,1.630,0.522,8.39,39604,18699,2261,0,18818,4,863843.1,0.5,0.255,0.355,0.197,0.193,991,4.25,2.27,0.01,0.19,0.02,0.51,0.01,0.21,4.20,2.16,0.00,0.00,0.001,0.022,95,0.239,0.996,0.000,0.000,0.004,240318,234623,7,0.412,0.020,0.005,55700,0.149,1.849,0.062,85.58,61718,0,0.118,0.000,0.000,2911724,1.01,23.07,0.000,0.000,0.000,3,4,5,27,2667,0.163,77.74,0.0167,0.000,26,0.924,0.000,0.741,0.836,2.16,0.470,0.359,0.00,0.000,1.01,1.01,1.01
140000,1320,1.670,0.440,8.58,39623,17547,2060,0,19928,1,828593.9,0.1,0.209,0.433,0.192,0.166,899,4.67,2.53,0.01,0.14,0.00,0.00,0.02,0.26,4.63,2.49,0.00,0.00,0.000,0.000,96,0.221,0.992,0.000,0.000,0.008,228074,222708,4,0.602,0.000,0.007,67016,0.137,1.681,0.052,81.65,65503,0,0.076,0.000,0.000,3314762,1.01,22.62,0.000,0.000,0.000,3,4,7,34,2703,0.165,81.66,0.0135,0.002,19,0.928,0.000,0.657,0.827,2.05,0.418,0.325,0.00,0.000,1.01,1.01,1.01
150000,1333,1.673,0.460,8.57,41876,18651,2182,0,21030,16,858571.8,0.7,0.211,0.373,0.211,0.205,804,4.73,3.37,0.03,0.81,0.01,0.19,0.02,0.27,4.68,3.21,0.00,0.00,0.001,0.014,110,0.215,0.994,0.000,0.000,0.006,228357,222734,4,0.502,0.073,0.008,86285,0.168,1.725,0.054,85.12,70741,0,0.046,0.000,0.000,2964367,1.01,22.81,0.001,0.000,0.000,3,4,7,64,2711,0.165,78.19,0.0138,0.000,30,0.915,0.000,0.702,0.817,2.03,0.478,0.286,0.00,0.000,1.01,1.01,1.01
160000,1369,1.642,0.436,8.84,40121,18485,2128,0,19472,0,850205.4,0.0,0.207,0.361,0.229,0.203,799,4.36,2.39,0.01,0.32,0.07,0.82,0.01,0.23,4.26,2.07,0.00,0.08,0.007,0.055,110,0.172,0.995,0.000,0.000,0.005,219961,213479,5,0.598,0.033,0.006,178192,0.165,1.661,0.051,83.25,70794,0,0.000,0.000,0.000,2873589,1.00,22.85,0.000,0.000,0.001,2,4,7,34,2728,0.167,80.06,0.0146,0.012,25,0.915,0.000,0.717,0.818,1.99,0.462,0.279,0.00,0.001,1.01,1.01,1.00
170000,1421,1.651,0.415,8.92,40081,17188,2381,0,20460,23,871198.9,2.0,0.205,0.411,0.216,0.167,764,4.47,2.56,0.00,0.08,0.04,0.77,0.03,0.45,4.40,2.34,0.00,0.00,0.003,0.042,118,0.164,0.994,0.000,0.000,0.006,223846,219302,4,0.626,0.050,0.009,108043,0.174,1.598,0.048,85.91,73706,0,0.086,0.000,0.000,3499116,1.00,22.75,0.000,0.000,0.000,3,4,7,24,2742,0.167,77.40,0.0139,0.004,22,0.933,0.000,0.706,0.822,1.93,0.422,0.271,0.00,0.000,1.00,1.00,1.00
180000,1377,1.619,0.437,8.86,45387,23486,2212,0,19733,1,892713.1,0.0,0.202,0.415,0.208,0.175,724,4.82,4.49,0.00,0.00,0.00,0.12,0.15,1.95,4.67,3.45,0.00,0.00,0.000,0.014,114,0.213,0.993,0.000,0.000,0.007,231711,224714,5,0.477,0.070,0.015,398765,0.160,1.676,0.051,88.34,78592,0,0.030,0.000,0.000,3558962,1.00,22.72,0.000,0.000,0.000,3,4,7,62,2730,0.167,74.97,0.0139,0.001,44,0.914,0.000,0.688,0.805,1.98,0.394,0.300,0.00,0.000,1.00,1.00,1.00
190000,1438,1.660,0.420,9.01,45098,23155,2213,0,19669,8,907191.8,1.4,0.181,0.430,0.226,0.163,780,4.75,2.73,0.00,0.11,0.02,0.30,0.00,0.09,4.73,2.67,0.00,0.00,0.002,0.033,121,0.223,0.992,0.000,0.000,0.008,237389,230472,7,0.305,0.092,0.002,113583,0.144,1.627,0.049,89.74,74038,0,0.172,0.000,0.000,3660717,1.00,22.50,0.000,0.000,0.000,3,4,7,31,2709,0.165,73.58,0.0133,0.007,19,0.928,0.000,0.731,0.811,1.88,0.365,0.278,0.00,0.000,1.00,1.00,1.00
200000,1479,1.626,0.445,9.17,44168,22834,2183,0,19110,1,866024.2,0.1,0.176,0.434,0.244,0.146,741,4.40,2.76,0.00,0.08,0.04,0.60,0.05,0.65,4.31,2.53,0.00,0.00,0.002,0.030,135,0.226,0.995,0.000,0.000,0.005,228599,222337,9,0.262,0.007,0.013,174633,0.152,1.675,0.053,86.30,74572,0,0.083,0.000,0.000,3600285,1.00,22.78,0.000,0.000,0.000,3,4,7,34,2767,0.169,77.02,0.0136,0.001,35,0.933,0.000,0.761,0.807,1.87,0.358,0.274,0.00,0.001,1.00,1.00,1.00
210000,1381,1.670,0.415,9.08,45234,22841,2354,0,20137,5,888389.3,0.7,0.168,0.419,0.264,0.149,747,4.97,3.29,0.04,0.59,0.10,0.76,0.06,0.74,4.77,2.90,0.00,0.00,0.009,0.062,153,0.205,0.995,0.001,0.000,0.004,232738,224512,9,0.287,0.014,0.015,200047,0.179,1.630,0.048,88.44,76646,0,0.149,0.000,0.000,3763258,1.01,22.43,0.000,0.000,0.000,3,4,8,37,2719,0.166,74.88,0.0135,0.007,22,0.931,0.000,0.772,0.806,1.97,0.383,0.327,0.00,0.001,1.01,1.01,1.01
220000,1421,1.706,0.411,9.10,40031,17818,2443,0,19730,1,907332.4,0.3,0.184,0.404,0.274,0.138,770,4.91,3.28,0.00,0.11,0.03,0.40,0.07,0.62,4.81,3.15,0.00,0.00,0.003,0.039,136,0.205,0.994,0.000,0.000,0.006,233799,225303,12,0.266,0.051,0.027,324055,0.079,1.609,0.048,88.73,74117,0,0.251,0.000,0.000,3521087,1.00,22.57,0.000,0.000,0.000,2,4,8,38,2696,0.165,74.58,0.0133,0.009,26,0.932,0.000,0.788,0.829,1.90,0.372,0.275,0.00,0.000,1.00,1.00,1.00
230000,1283,1.663,0.503,9.00,40123,19262,2480,0,18519,10,893531.3,1.0,0.179,0.396,0.279,0.146,794,4.79,3.08,0.02,0.29,0.06,0.83,0.03,0.27,4.68,2.65,0.00,0.00,0.004,0.041,117,0.243,0.991,0.001,0.000,0.008,233516,225830,9,0.322,0.133,0.016,169730,0.145,1.805,0.059,88.21,70966,0,0.102,0.000,0.000,3505700,1.01,22.70,0.000,0.000,0.000,2,4,8,54,2702,0.165,75.10,0.0149,0.000,21,0.932,0.000,0.770,0.829,2.11,0.443,0.349,0.00,0.000,1.01,1.00,1.01
240000,1296,1.717,0.443,9.16,39448,20496,1825,0,17114,1,843035.2,0.2,0.184,0.432,0.223,0.161,762,5.74,3.42,0.02,0.32,0.04,0.50,0.26,0.97,5.42,2.95,0.00,0.00,0.006,0.058,155,0.216,0.993,0.000,0.000,0.007,235433,228289,9,0.228,0.015,0.123,723003,0.102,1.671,0.052,84.08,73590,0,0.198,0.000,0.000,3315432,1.01,21.75,0.000,0.000,0.000,3,4,10,44,2739,0.167,79.23,0.0120,0.000,29,0.927,0.000,0.674,0.833,2.11,0.468,0.344,0.00,0.000,1.01,1.01,1.01
250000,1290,1.690,0.436,9.68,43835,21242,2252,0,20347,3,933757.8,0.2,0.175,0.439,0.235,0.152,689,5.46,3.28,0.00,0.00,0.06,0.91,0.27,1.01,5.13,2.97,0.00,0.00,0.005,0.057,159,0.229,0.994,0.000,0.000,0.006,261914,253442,8,0.233,0.089,0.126,1428019,0.065,1.655,0.051,93.52,82243,0,0.062,0.000,0.000,3881370,1.00,21.92,0.000,0.000,0.000,3,4,10,31,2655,0.162,69.80,0.0141,0.000,12,0.928,0.000,0.712,0.833,2.06,0.448,0.323,0.00,0.000,1.00,1.00,1.00
260000,1395,1.722,0.318,9.94,39922,17883,2361,0,19573,0,905443.6,0.0,0.168,0.455,0.255,0.122,665,5.41,3.41,0.01,0.43,0.06,0.98,0.13,0.58,5.22,2.84,0.00,0.00,0.003,0.040,163,0.188,0.997,0.000,0.000,0.003,246363,235944,10,0.228,0.030,0.070,1010626,0.065,1.371,0.036,90.15,82034,0,0.000,0.000,0.000,4060329,1.00,22.10,0.000,0.000,0.000,3,4,9,44,2577,0.157,73.16,0.0124,0.000,7,0.928,0.000,0.714,0.838,1.85,0.390,0.234,0.00,0.000,1.01,1.00,1.00
270000,1355,1.709,0.450,9.71,45747,20909,2502,1,22375,27,953084.6,4.2,0.175,0.453,0.251,0.121,646,4.90,3.40,0.06,0.90,0.02,0.27,0.06,0.80,4.76,2.80,0.00,0.00,0.002,0.037,135,0.221,0.993,0.000,0.000,0.007,265662,254281,9,0.282,0.029,0.023,573191,0.058,1.697,0.053,94.93,84980,81,0.156,0.000,0.000,4174984,1.02,22.45,0.001,0.001,0.000,3,4,9,64,2678,0.163,68.39,0.0148,0.000,15,0.928,0.000,0.727,0.828,1.98,0.421,0.285,0.00,0.000,1.01,1.02,1.02
280000,1440,1.671,0.416,9.27,44651,20523,2365,0,21678,34,965567.9,4.6,0.181,0.439,0.247,0.133,697,4.96,2.71,0.00,0.03,0.02,0.34,0.06,0.41,4.88,2.66,0.00,0.00,0.004,0.048,128,0.224,0.992,0.000,0.000,0.008,280127,266233,11,0.179,0.116,0.027,319271,0.101,1.611,0.048,95.26,79730,0,0.136,0.000,0.000,3828169,1.00,22.37,0.000,0.000,0.000,3,4,9,28,2728,0.167,68.05,0.0138,0.000,17,0.918,0.000,0.727,0.841,1.89,0.383,0.266,0.00,0.000,1.00,1.00,1.00
290000,1436,1.688,0.429,9.28,45850,22602,2423,0,20829,0,968548.1,0.0,0.164,0.395,0.312,0.129,664,5.16,3.45,0.00,0.00,0.09,1.24,0.06,1.09,5.00,2.99,0.00,0.00,0.008,0.058,148,0.191,0.997,0.000,0.000,0.003,270456,259849,10,0.354,0.012,0.012,231821,0.155,1.646,0.051,96.10,83110,0,0.000,0.000,0.000,3734361,1.00,22.12,0.000,0.000,0.000,2,4,10,50,2686,0.164,67.22,0.0135,0.000,15,0.913,0.000,0.783,0.831,1.87,0.363,0.265,0.00,0.000,1.00,1.00,1.00
300000,1430,1.656,0.422,9.43,46587,22075,2518,0,22000,1,1000829.4,0.1,0.180,0.394,0.292,0.133,612,5.03,3.47,0.00,0.00,0.08,1.16,0.03,0.34,4.92,3.15,0.00,0.00,0.006,0.058,155,0.216,0.994,0.000,0.000,0.006,276491,260720,11,0.329,0.008,0.013,214466,0.122,1.646,0.050,98.32,86232,0,0.132,0.000,0.000,3817084,1.00,22.30,0.000,0.000,0.000,2,4,9,50,2712,0.166,64.99,0.0142,0.000,30,0.915,0.000,0.775,0.832,1.90,0.372,0.272,0.00,0.000,1.00,1.00,1.00
310000,1453,1.697,0.429,8.92,43074,22441,2283,0,18327,4,975143.0,0.0,0.167,0.403,0.305,0.125,672,4.98,2.77,0.06,0.45,0.04,0.38,0.08,0.61,4.81,2.62,0.00,0.00,0.006,0.056,144,0.191,0.994,0.000,0.000,0.006,271010,259273,16,0.387,0.000,0.026,401331,0.122,1.631,0.051,96.03,84669,0,0.000,0.000,0.000,3704926,1.03,22.14,0.000,0.000,0.000,2,4,8,34,2722,0.166,67.28,0.0140,0.007,25,0.912,0.000,0.759,0.841,1.87,0.381,0.263,0.00,0.000,1.03,1.01,1.03
320000,1381,1.711,0.430,9.26,39341,20265,2287,2,16859,29,905412.8,12.3,0.218,0.404,0.271,0.107,696,5.10,2.87,0.01,0.14,0.11,1.23,0.08,0.62,4.90,2.26,0.01,0.28,0.006,0.056,135,0.170,0.995,0.002,0.000,0.003,251412,241485,11,0.335,0.004,0.041,334114,0.131,1.655,0.052,89.95,84188,1298,0.425,0.000,0.000,3487443,1.00,21.94,0.000,0.002,0.002,3,4,8,34,2682,0.164,73.37,0.0134,0.014,20,0.915,0.000,0.747,0.844,1.94,0.410,0.277,0.01,0.002,1.00,1.00,1.00
330000,1366,1.721,0.383,9.88,37301,17987,2208,1,17120,37,918719.1,13.2,0.217,0.405,0.280,0.098,633,5.32,3.47,0.00,0.08,0.11,1.03,0.08,1.18,5.14,2.93,0.00,0.00,0.012,0.075,137,0.225,0.995,0.000,0.000,0.005,258332,245748,8,0.290,0.183,0.022,469753,0.134,1.563,0.045,91.31,88745,2327,0.358,0.000,0.000,3606793,1.00,21.90,0.000,0.000,0.000,3,4,10,54,2639,0.161,72.01,0.0131,0.027,8,0.911,0.000,0.744,0.856,1.93,0.376,0.294,0.00,0.000,1.00,1.00,1.00
340000,1286,1.675,0.474,9.98,35976,18538,2214,0,15304,0,864811.4,0.0,0.227,0.477,0.208,0.088,642,4.78,2.63,0.00,0.00,0.07,0.75,0.07,1.33,4.64,2.16,0.00,0.00,0.006,0.055,122,0.233,0.997,0.000,0.000,0.003,241483,229475,6,0.435,0.013,0.012,228561,0.118,1.741,0.056,86.07,86457,0,0.000,0.000,0.000,4116021,1.00,22.47,0.000,0.000,0.000,3,4,7,46,2645,0.161,77.25,0.0145,0.033,22,0.923,0.000,0.662,0.851,2.06,0.424,0.327,0.00,0.000,1.00,1.00,1.00
350000,1329,1.703,0.447,10.23,36966,18547,2124,0,16252,0,854197.0,0.0,0.205,0.492,0.220,0.082,620,4.76,2.97,0.04,0.56,0.05,0.80,0.04,0.32,4.64,2.70,0.00,0.00,0.003,0.043,117,0.177,0.995,0.000,0.000,0.005,232048,219915,7,0.317,0.148,0.021,221824,0.130,1.718,0.055,83.96,83670,0,0.000,0.000,0.000,4256398,1.01,22.47,0.000,0.000,0.000,2,4,8,48,2583,0.158,79.36,0.0139,0.030,14,0.930,0.000,0.672,0.841,1.94,0.418,0.275,0.00,0.000,1.02,1.01,1.01
360000,1432,1.657,0.456,10.22,35606,16866,2586,0,16051,0,901360.4,0.0,0.199,0.436,0.269,0.097,593,4.37,2.43,0.00,0.00,0.09,0.91,0.05,0.35,4.22,2.12,0.00,0.00,0.008,0.063,116,0.179,0.994,0.000,0.000,0.006,249017,240484,7,0.367,0.040,0.036,361902,0.096,1.709,0.055,88.39,91458,0,0.000,0.000,0.000,4103291,1.00,22.77,0.000,0.000,0.000,2,4,6,31,2612,0.159,74.92,0.0149,0.018,20,0.944,0.000,0.781,0.857,1.82,0.394,0.223,0.00,0.000,1.00,1.00,1.00
370000,1321,1.673,0.457,10.51,34680,16432,2535,0,15824,21,853429.8,1.9,0.178,0.414,0.282,0.127,624,4.94,3.32,0.02,0.25,0.17,1.27,0.25,1.13,4.51,2.54,0.00,0.00,0.022,0.087,131,0.230,0.993,0.000,0.000,0.007,226202,215775,10,0.395,0.083,0.065,370169,0.101,1.682,0.054,84.17,85739,0,0.092,0.000,0.000,3541634,1.00,22.29,0.000,0.000,0.000,2,4,8,32,2726,0.166,79.15,0.0143,0.004,31,0.936,0.000,0.791,0.847,2.06,0.500,0.288,0.00,0.000,1.00,1.01,1.00
380000,1369,1.729,0.473,11.09,32950,15055,2268,0,15579,0,844238.5,0.0,0.184,0.391,0.306,0.119,570,4.39,2.83,0.00,0.00,0.13,1.59,0.02,0.21,4.23,2.25,0.00,0.00,0.009,0.070,120,0.160,0.997,0.000,0.000,0.003,232341,218824,8,0.275,0.135,0.016,397027,0.102,1.744,0.057,83.47,89137,0,0.000,0.000,0.000,3337447,1.00,22.66,0.000,0.000,0.000,2,4,6,50,2561,0.156,79.85,0.0146,0.006,18,0.932,0.000,0.791,0.858,1.87,0.371,0.262,0.00,0.000,1.00,1.00,1.00
390000,1398,1.702,0.403,10.87,35731,17096,2571,0,16035,2,899474.3,0.3,0.178,0.366,0.343,0.112,530,5.22,2.98,0.01,0.16,0.06,0.67,0.05,0.66,5.10,2.71,0.00,0.00,0.006,0.046,126,0.163,0.993,0.000,0.000,0.007,250939,242244,12,0.230,0.022,0.019,561278,0.118,1.598,0.047,88.81,96557,0,0.155,0.000,0.000,3348386,1.00,21.92,0.000,0.000,0.000,3,4,8,32,2640,0.161,74.50,0.0126,0.008,25,0.935,0.000,0.804,0.858,1.89,0.407,0.255,0.00,0.000,1.00,1.00,1.00
400000,1471,1.660,0.397,10.61,40342,20652,2602,0,17015,18,943746.0,2.2,0.168,0.356,0.364,0.111,505,4.51,2.51,0.00,0.06,0.08,0.90,0.05,0.66,4.38,2.28,0.00,0.00,0.006,0.060,132,0.175,0.993,0.000,0.000,0.007,260764,248492,16,0.141,0.007,0.026,334472,0.088,1.568,0.046,93.23,103765,0,0.120,0.000,0.000,3490236,1.00,22.62,0.000,0.000,0.000,2,4,6,34,2647,0.162,70.08,0.0147,0.001,19,0.918,0.000,0.789,0.846,1.80,0.385,0.214,0.00,0.000,1.00,1.00,1.00
410000,1401,1.710,0.434,10.96,38737,19881,2519,0,16407,14,888065.1,1.3,0.164,0.362,0.352,0.122,515,4.65,2.39,0.00,0.16,0.09,0.90,0.10,0.71,4.46,1.96,0.00,0.00,0.008,0.063,138,0.177,0.993,0.000,0.000,0.007,252490,239580,16,0.208,0.087,0.040,360014,0.086,1.676,0.052,88.40,100948,0,0.091,0.000,0.000,3292535,1.00,22.40,0.000,0.000,0.000,3,4,7,42,2704,0.165,74.91,0.0142,0.013,24,0.921,0.000,0.787,0.847,1.93,0.449,0.248,0.00,0.001,1.00,1.00,1.00
420000,1210,1.662,0.467,10.74,36948,18860,2188,0,16091,0,843236.4,0.0,0.159,0.386,0.340,0.115,524,5.13,3.06,0.00,0.06,0.11,1.50,0.04,0.47,4.98,2.66,0.00,0.00,0.011,0.075,138,0.245,0.992,0.000,0.000,0.008,239164,223895,9,0.358,0.007,0.012,388206,0.088,1.759,0.056,83.90,96783,0,0.000,0.000,0.000,3219689,1.00,21.98,0.000,0.000,0.000,3,4,8,50,2700,0.165,79.42,0.0140,0.017,13,0.917,0.000,0.740,0.846,2.23,0.473,0.393,0.00,0.000,1.00,1.00,1.00
430000,1235,1.681,0.477,10.68,35391,17224,2287,0,15855,0,828617.0,0.0,0.177,0.357,0.311,0.155,592,4.71,2.79,0.00,0.06,0.13,1.22,0.07,0.62,4.51,2.39,0.00,0.00,0.011,0.080,141,0.263,0.991,0.000,0.000,0.009,221004,209892,11,0.418,0.000,0.023,253684,0.135,1.722,0.056,81.96,87822,0,0.000,0.000,0.000,2856987,1.00,22.64,0.000,0.000,0.000,2,4,8,27,2799,0.171,81.36,0.0149,0.001,24,0.887,0.000,0.653,0.840,2.27,0.499,0.405,0.00,0.000,1.00,1.00,1.00
