step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1029,5.89,0.01,0.06,0.14,5.68,0.00,1.01,0.000,0.477,694925.4,334.1,5,10,2.12,1.01,1.00
10000,4,530,6.06,0.02,0.08,0.00,5.96,0.00,1.01,0.000,0.645,498857.5,137.0,4,24,1.42,1.01,1.00
10000,0,13,10.23,0.31,0.15,0.00,9.77,0.00,1.16,0.000,0.005,86601.3,158.5,2,12,3.77,1.10,1.17
20000,8,1166,4.45,0.01,0.06,0.06,4.32,0.00,1.00,0.001,0.510,679260.9,12.0,4,4,2.06,1.00,1.00
20000,4,516,7.63,0.02,0.21,0.02,7.38,0.00,1.01,0.000,0.731,486790.1,33.8,5,6,1.70,1.00,1.01
20000,0,9,5.56,0.00,0.00,0.00,5.56,0.00,1.00,0.000,0.003,1887.5,0.0,1,7,3.67,1.00,1.00
30000,8,1141,4.53,0.03,0.07,0.03,4.39,0.00,1.01,0.001,0.510,665010.5,1208.2,5,1,2.15,1.01,1.01
30000,4,420,8.26,0.00,0.18,0.01,8.07,0.00,1.00,0.000,0.692,477683.1,0.6,2,1,2.06,1.00,1.00
30000,0,16,5.12,0.00,0.00,0.00,5.12,0.00,1.00,0.000,0.006,1697.8,0.0,1,16,3.75,1.00,1.00
40000,8,1068,4.40,0.00,0.03,0.01,4.37,0.00,1.00,0.000,0.494,650958.4,46.9,5,0,2.22,1.00,1.00
40000,4,495,7.52,0.00,0.04,0.04,7.44,0.00,1.00,0.000,0.641,495089.8,1.3,2,2,1.62,1.00,1.00
40000,0,18,5.61,0.00,0.11,1.06,4.44,0.00,1.00,0.000,0.006,2151.8,0.0,1,12,3.67,1.00,1.00
50000,8,1214,4.44,0.00,0.04,0.00,4.40,0.00,1.00,0.000,0.504,658407.2,6.0,1,1,2.00,1.00,1.00
50000,4,493,6.42,0.00,0.05,0.01,6.36,0.00,1.00,0.000,0.686,482798.2,1.3,2,1,1.74,1.00,1.00
50000,0,21,3.67,0.00,0.00,0.00,3.67,0.00,1.00,0.000,0.007,2018.8,0.0,1,17,3.67,1.00,1.00
60000,8,1183,4.86,0.00,0.02,0.01,4.83,0.00,1.00,0.000,0.486,650263.7,2.5,1,0,1.97,1.00,1.00
60000,4,471,6.71,0.00,0.13,0.04,6.55,0.00,1.00,0.000,0.713,421901.2,7.0,1,2,1.89,1.00,1.00
60000,0,35,6.26,0.00,0.00,0.34,5.91,0.00,1.00,0.000,0.012,2825.5,0.0,1,28,3.49,1.00,1.00
70000,8,1220,4.23,0.00,0.01,0.01,4.21,0.00,1.00,0.000,0.491,678576.2,6.7,1,0,1.93,1.00,1.00
70000,4,410,5.17,0.00,0.00,0.02,5.15,0.00,1.00,0.000,0.705,444383.4,0.5,1,2,2.15,1.00,1.00
70000,0,25,5.84,0.00,0.96,0.00,4.88,0.00,1.00,0.000,0.009,2385.5,0.0,1,17,3.84,1.00,1.00
80000,8,1228,4.17,0.00,0.03,0.01,4.13,0.00,1.00,0.000,0.491,657133.8,15.4,1,0,1.92,1.00,1.00
80000,4,467,6.61,0.02,0.03,0.09,6.47,0.00,1.01,0.000,0.726,434720.2,1.7,1,3,1.94,1.01,1.01
80000,0,17,4.47,0.00,0.00,0.00,4.47,0.00,1.00,0.000,0.006,2220.0,0.1,1,16,3.82,1.00,1.00
