step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
170000,4385,1.713,0.308,8.10,132474,53855,8915,0,69677,15,2253385.2,0.5,0.091,0.392,0.071,0.446,478,5.00,2.92,0.00,0.13,0.06,0.87,0.01,0.13,4.93,2.71,0.00,0.00,0.005,0.051,302,0.111,0.992,0.000,0.000,0.008,907835,891033,16,0.272,0.113,0.005,140566,0.104,1.395,0.036,305.75,252033,0,0.030,0.000,0.000,10363429,1.00,21.80,0.000,0.000,0.000,3,4,8,45,7806,0.119,348.01,0.0104,0.011,69,0.912,0.000,0.831,0.854,1.78,0.310,0.257,0.00,0.000,1.00,1.00,1.00
180000,4606,1.687,0.334,8.18,137114,57705,8747,1,70440,140,2207730.0,12.1,0.092,0.380,0.081,0.447,476,4.87,2.50,0.02,0.33,0.06,0.62,0.01,0.14,4.77,2.32,0.00,0.00,0.008,0.062,295,0.128,0.990,0.000,0.000,0.010,883646,861242,20,0.295,0.007,0.005,178785,0.149,1.462,0.039,306.45,243690,48,0.087,1.000,0.000,10098806,1.01,21.99,0.000,0.000,0.000,3,4,8,44,8443,0.129,347.31,0.0100,0.009,97,0.905,0.000,0.829,0.845,1.83,0.327,0.281,0.00,0.000,1.01,1.02,1.01
190000,4846,1.680,0.319,8.13,126937,56680,9311,1,60705,18,2175013.5,0.4,0.076,0.382,0.099,0.443,455,4.73,2.39,0.00,0.10,0.04,0.59,0.02,0.23,4.66,2.24,0.00,0.00,0.005,0.049,283,0.138,0.993,0.000,0.000,0.007,852619,827784,18,0.304,0.104,0.016,503921,0.075,1.414,0.037,311.08,243876,27,0.020,1.000,0.000,10500725,1.00,22.18,0.000,0.000,0.000,3,4,7,41,8962,0.137,342.68,0.0096,0.020,79,0.905,0.000,0.829,0.852,1.85,0.350,0.270,0.00,0.000,1.00,1.00,1.00
200000,4789,1.701,0.338,7.94,117361,53111,9050,0,55257,24,2162119.8,3.5,0.082,0.369,0.116,0.433,422,4.87,3.07,0.00,0.17,0.05,0.68,0.03,0.37,4.78,2.84,0.00,0.00,0.005,0.050,288,0.151,0.991,0.000,0.000,0.009,833388,810032,20,0.291,0.022,0.017,710123,0.078,1.464,0.039,309.85,245581,0,0.145,0.000,0.000,9994284,1.00,22.09,0.000,0.000,0.000,3,4,7,54,9147,0.140,343.90,0.0094,0.014,72,0.902,0.000,0.826,0.860,1.91,0.361,0.297,0.00,0.000,1.00,1.00,1.00
210000,4833,1.678,0.339,7.90,124963,59453,9219,0,56247,6,2186126.5,0.1,0.089,0.378,0.111,0.423,443,4.63,2.44,0.01,0.17,0.02,0.44,0.02,0.25,4.58,2.34,0.00,0.00,0.003,0.039,295,0.161,0.995,0.000,0.000,0.005,851003,826241,17,0.454,0.019,0.011,886078,0.100,1.469,0.040,314.09,252894,0,0.015,0.000,0.000,10432085,1.00,22.31,0.000,0.000,0.000,3,4,7,39,9233,0.141,339.66,0.0099,0.007,68,0.903,0.000,0.804,0.854,1.91,0.340,0.325,0.00,0.000,1.00,1.00,1.00
220000,4730,1.657,0.371,7.85,124877,58805,9236,0,56939,38,2170496.2,2.3,0.076,0.397,0.134,0.393,449,4.55,2.49,0.01,0.38,0.05,0.54,0.01,0.20,4.48,2.30,0.00,0.00,0.006,0.047,303,0.184,0.993,0.000,0.000,0.007,822451,799470,18,0.427,0.137,0.009,311186,0.099,1.545,0.044,310.48,238148,0,0.059,0.000,0.000,11100162,1.00,22.44,0.000,0.000,0.000,3,4,6,52,9202,0.140,343.28,0.0102,0.012,86,0.908,0.000,0.796,0.849,1.95,0.346,0.348,0.00,0.000,1.00,1.00,1.00
230000,4687,1.682,0.371,8.03,125335,58710,8910,0,57758,32,2164439.5,2.1,0.085,0.395,0.124,0.396,450,4.60,2.75,0.01,0.21,0.03,0.59,0.02,0.18,4.53,2.65,0.00,0.00,0.003,0.039,289,0.167,0.994,0.000,0.000,0.006,825125,805296,26,0.283,0.112,0.015,710836,0.072,1.547,0.044,305.90,246042,0,0.067,0.000,0.000,10928135,1.01,22.42,0.000,0.000,0.000,3,4,6,44,9181,0.140,347.85,0.0102,0.010,76,0.908,0.000,0.789,0.849,1.96,0.356,0.358,0.01,0.001,1.00,1.01,1.01
240000,5010,1.688,0.348,7.82,128045,58971,9461,0,59290,38,2183701.5,4.2,0.065,0.401,0.122,0.411,435,4.58,2.52,0.03,0.44,0.04,0.53,0.01,0.27,4.50,2.30,0.00,0.01,0.003,0.041,316,0.171,0.991,0.000,0.000,0.008,824462,804285,21,0.265,0.123,0.007,653005,0.076,1.477,0.040,313.70,246370,0,0.109,0.000,0.000,11639521,1.01,22.43,0.000,0.000,0.000,3,4,7,39,9426,0.144,340.06,0.0097,0.003,124,0.904,0.000,0.796,0.845,1.88,0.326,0.325,0.00,0.001,1.01,1.02,1.01
250000,4721,1.668,0.355,7.72,125827,54456,8884,0,62776,84,2158583.8,9.9,0.035,0.427,0.131,0.407,436,4.42,2.24,0.01,0.19,0.04,0.52,0.02,0.35,4.34,2.05,0.00,0.00,0.004,0.041,297,0.184,0.994,0.000,0.000,0.006,794206,775557,17,0.246,0.005,0.013,537961,0.075,1.499,0.042,298.57,224455,0,0.118,0.000,0.000,12017362,1.00,22.57,0.000,0.000,0.000,3,4,6,41,8724,0.133,355.19,0.0105,0.015,77,0.911,0.000,0.789,0.842,1.85,0.296,0.329,0.00,0.000,1.01,1.01,1.00
260000,4778,1.679,0.367,7.77,132411,54594,9111,0,68649,50,2157299.2,4.6,0.022,0.449,0.113,0.416,463,4.54,3.10,0.00,0.08,0.05,0.75,0.03,0.40,4.46,2.77,0.00,0.00,0.004,0.048,317,0.188,0.995,0.000,0.000,0.005,830254,810580,18,0.339,0.096,0.009,516288,0.053,1.528,0.044,307.81,226243,0,0.091,0.000,0.000,13148422,1.00,22.53,0.000,0.000,0.000,3,4,6,51,9003,0.137,345.95,0.0101,0.008,52,0.918,0.000,0.799,0.841,1.88,0.325,0.310,0.00,0.000,1.00,1.00,1.00
270000,4780,1.668,0.368,7.85,132196,61402,8921,3,61868,455,2192337.5,26.1,0.021,0.474,0.081,0.424,459,4.58,3.35,0.00,0.05,0.10,1.11,0.02,0.33,4.46,2.59,0.00,0.00,0.004,0.040,281,0.155,0.994,0.000,0.000,0.006,821177,800223,11,0.518,0.029,0.006,627450,0.096,1.528,0.044,310.08,227808,544,0.057,0.000,0.000,13198823,1.00,22.53,0.000,0.000,0.000,3,4,6,43,9161,0.140,343.68,0.0103,0.012,80,0.914,0.000,0.782,0.840,1.92,0.346,0.317,0.00,0.000,1.00,1.00,1.00
280000,4595,1.656,0.353,7.70,128738,61903,8873,0,58147,221,2178019.5,17.0,0.028,0.466,0.099,0.407,450,4.68,3.59,0.01,0.43,0.06,0.76,0.04,0.96,4.56,2.90,0.00,0.00,0.004,0.045,256,0.150,0.993,0.000,0.000,0.007,818571,800174,11,0.289,0.106,0.006,296707,0.068,1.510,0.041,308.29,232896,0,0.077,0.000,0.000,12733567,1.00,22.42,0.000,0.000,0.000,3,4,6,64,8454,0.129,345.47,0.0104,0.014,84,0.913,0.000,0.784,0.843,1.84,0.319,0.284,0.00,0.000,1.00,1.00,1.00
290000,5172,1.651,0.345,7.94,128831,60365,8769,13,59107,343,2167866.0,54.4,0.046,0.436,0.107,0.411,459,4.42,2.20,0.00,0.16,0.02,0.43,0.01,0.12,4.38,2.10,0.00,0.00,0.002,0.034,286,0.173,0.993,0.000,0.000,0.007,826958,810561,13,0.428,0.008,0.003,232685,0.081,1.477,0.041,305.17,236093,71,0.159,0.769,0.000,11489265,1.00,22.62,0.000,0.000,0.000,3,4,6,35,9472,0.145,348.59,0.0096,0.010,81,0.904,0.000,0.777,0.845,1.83,0.296,0.294,0.00,0.000,1.00,1.00,1.00
300000,5282,1.650,0.332,7.97,136162,66630,9626,0,59796,25,2161278.0,3.6,0.050,0.429,0.112,0.408,399,4.40,2.59,0.03,0.31,0.04,0.59,0.02,0.24,4.32,2.36,0.00,0.00,0.004,0.045,275,0.118,0.991,0.000,0.000,0.009,822442,807280,14,0.366,0.028,0.008,287747,0.064,1.437,0.039,316.28,240350,0,0.144,0.000,0.000,12163959,1.01,22.73,0.000,0.000,0.000,3,4,6,64,9589,0.146,337.47,0.0095,0.017,99,0.905,0.000,0.804,0.835,1.82,0.295,0.294,0.00,0.000,1.01,1.00,1.01
310000,5102,1.675,0.331,7.83,135062,68058,9600,1,57583,15,2148457.0,2.7,0.060,0.442,0.105,0.393,429,4.53,2.49,0.00,0.09,0.02,0.47,0.02,0.35,4.48,2.36,0.00,0.04,0.002,0.031,281,0.146,0.988,0.000,0.000,0.012,836742,818654,18,0.393,0.008,0.007,378915,0.080,1.446,0.039,315.26,252848,2478,0.179,0.000,0.000,12379875,1.00,22.60,0.000,0.000,0.000,3,4,6,41,9084,0.139,338.50,0.0094,0.011,123,0.912,0.000,0.804,0.839,1.78,0.300,0.265,0.00,0.000,1.00,1.00,1.00
320000,4769,1.660,0.410,7.89,132763,65831,9249,0,58016,14,2174428.0,4.4,0.056,0.423,0.130,0.391,436,4.50,2.38,0.01,0.46,0.04,0.52,0.02,0.26,4.42,2.19,0.00,0.00,0.004,0.045,263,0.191,0.988,0.000,0.000,0.012,840411,822677,16,0.283,0.097,0.012,494700,0.064,1.621,0.049,311.70,253621,0,0.313,0.000,0.000,11298638,1.00,22.59,0.000,0.000,0.000,3,4,7,32,9249,0.141,342.05,0.0103,0.007,119,0.909,0.000,0.800,0.843,1.94,0.352,0.329,0.00,0.000,1.01,1.00,1.00
330000,4774,1.700,0.337,7.78,134364,67794,8766,0,57799,3,2210774.0,0.3,0.052,0.394,0.147,0.406,447,4.95,2.70,0.00,0.04,0.05,0.67,0.04,0.41,4.86,2.53,0.00,0.06,0.004,0.046,282,0.160,0.988,0.000,0.000,0.012,866686,849859,19,0.262,0.014,0.019,680882,0.096,1.465,0.039,309.50,258004,0,0.086,0.000,0.000,10238271,1.00,22.10,0.000,0.000,0.000,3,4,8,39,9000,0.137,344.26,0.0095,0.003,120,0.901,0.000,0.802,0.845,1.89,0.336,0.307,0.00,0.000,1.00,1.00,1.00
340000,4998,1.681,0.341,7.81,140763,73859,8761,1,57918,14,2208822.2,3.0,0.062,0.385,0.153,0.400,442,4.75,2.48,0.03,0.56,0.01,0.26,0.03,0.29,4.67,2.34,0.00,0.00,0.001,0.025,290,0.163,0.990,0.000,0.000,0.010,859938,845567,20,0.332,0.009,0.016,949723,0.092,1.470,0.040,313.48,255002,761,0.212,0.000,0.000,10483886,1.01,22.24,0.000,0.000,0.000,3,4,7,35,9153,0.140,340.27,0.0095,0.000,111,0.896,0.000,0.792,0.837,1.83,0.319,0.288,0.00,0.000,1.02,1.02,1.01
350000,4935,1.683,0.345,7.52,132845,68171,9185,8,55544,73,2212884.0,4.9,0.067,0.383,0.153,0.397,416,4.64,2.49,0.01,0.17,0.02,0.47,0.03,0.40,4.58,2.28,0.00,0.00,0.002,0.034,274,0.161,0.989,0.000,0.000,0.011,868002,848787,16,0.488,0.003,0.011,684207,0.093,1.476,0.041,315.36,254937,232,0.068,0.625,0.000,10525635,1.00,22.34,0.000,0.000,0.000,3,4,7,59,9099,0.139,338.39,0.0098,0.000,121,0.899,0.000,0.816,0.847,1.84,0.329,0.284,0.00,0.000,1.00,1.00,1.00
360000,4710,1.662,0.371,7.51,133009,67082,9164,0,56988,20,2167508.2,2.5,0.068,0.380,0.136,0.416,460,4.59,2.59,0.01,0.26,0.03,0.49,0.02,0.58,4.52,2.36,0.00,0.00,0.003,0.037,242,0.155,0.988,0.000,0.000,0.012,857779,837631,11,0.338,0.240,0.006,430242,0.103,1.547,0.044,308.59,244391,0,0.125,0.000,0.000,9967862,1.00,22.39,0.000,0.000,0.000,3,4,6,61,8906,0.136,345.17,0.0102,0.001,122,0.893,0.000,0.805,0.845,1.89,0.328,0.307,0.00,0.000,1.01,1.00,1.00
370000,4848,1.643,0.363,7.61,129541,65665,8443,1,55294,13,2185522.5,0.0,0.084,0.367,0.113,0.437,457,4.71,2.57,0.00,0.08,0.03,0.67,0.03,0.95,4.64,2.16,0.00,0.00,0.002,0.036,241,0.184,0.989,0.000,0.000,0.011,846571,830286,12,0.324,0.304,0.004,233158,0.127,1.516,0.042,308.15,238343,29,0.000,1.000,0.000,9359146,1.00,22.26,0.000,0.000,0.000,3,4,7,64,9690,0.148,345.60,0.0097,0.015,100,0.881,0.000,0.787,0.848,2.00,0.368,0.345,0.00,0.000,1.00,1.00,1.00
380000,4934,1.658,0.352,7.56,127126,63925,8999,2,54114,44,2193675.2,3.6,0.085,0.378,0.126,0.412,453,4.45,2.18,0.00,0.16,0.01,0.31,0.01,0.19,4.43,2.12,0.00,0.00,0.001,0.025,211,0.169,0.992,0.000,0.000,0.008,857382,841642,12,0.397,0.027,0.004,318774,0.083,1.492,0.041,310.24,244638,26,0.083,1.000,0.000,9987127,1.00,22.40,0.000,0.000,0.000,3,4,7,47,9274,0.142,343.52,0.0100,0.007,98,0.894,0.000,0.798,0.852,1.88,0.332,0.295,0.00,0.000,1.00,1.00,1.00
390000,5186,1.649,0.372,7.86,129887,65655,9438,0,54542,34,2169711.0,1.0,0.091,0.377,0.122,0.411,431,4.44,2.38,0.00,0.12,0.03,0.58,0.02,0.33,4.39,2.18,0.00,0.00,0.002,0.037,260,0.194,0.988,0.000,0.000,0.012,824006,806452,15,0.221,0.104,0.006,253762,0.120,1.533,0.044,312.39,247095,0,0.029,0.000,0.000,10428550,1.00,22.50,0.000,0.000,0.000,3,4,7,46,9688,0.148,341.37,0.0095,0.005,115,0.897,0.000,0.797,0.843,1.87,0.321,0.297,0.00,0.000,1.00,1.00,1.00
400000,4547,1.647,0.399,7.77,127202,65239,9030,0,53572,1,2168511.2,0.3,0.097,0.369,0.122,0.413,413,4.46,2.32,0.02,0.45,0.03,0.49,0.01,0.21,4.40,2.14,0.00,0.00,0.003,0.036,261,0.208,0.991,0.000,0.000,0.009,812116,794451,12,0.323,0.094,0.006,265500,0.131,1.607,0.047,303.45,240598,0,0.262,0.000,0.000,9451969,1.01,22.61,0.000,0.000,0.000,2,4,7,40,9258,0.141,350.30,0.0108,0.006,90,0.892,0.000,0.783,0.844,2.04,0.388,0.349,0.00,0.000,1.01,1.01,1.01
410000,4857,1.658,0.391,7.58,127310,63202,8516,0,55282,21,2155031.0,1.2,0.095,0.369,0.115,0.421,453,4.45,2.21,0.00,0.05,0.01,0.22,0.02,0.18,4.42,2.17,0.00,0.00,0.002,0.033,265,0.182,0.992,0.000,0.000,0.008,799651,782411,10,0.336,0.352,0.015,339774,0.070,1.582,0.046,299.56,229582,0,0.055,0.000,0.000,9102075,1.00,22.69,0.000,0.000,0.000,2,4,6,34,9637,0.147,354.19,0.0100,0.009,103,0.879,0.000,0.769,0.841,1.98,0.365,0.336,0.00,0.000,1.00,1.00,1.00
420000,5079,1.646,0.387,7.57,129970,66012,8945,0,54791,8,2158731.0,1.1,0.076,0.385,0.116,0.423,453,4.39,2.73,0.02,0.61,0.04,0.55,0.02,0.48,4.31,2.31,0.00,0.00,0.004,0.038,237,0.184,0.993,0.000,0.000,0.007,810395,794642,11,0.331,0.031,0.012,703485,0.074,1.567,0.046,304.79,230274,0,0.136,0.000,0.000,9901940,1.01,22.67,0.000,0.000,0.000,3,4,6,64,9801,0.150,348.97,0.0099,0.009,75,0.887,0.000,0.787,0.840,1.93,0.345,0.319,0.00,0.000,1.01,1.01,1.00
430000,5055,1.657,0.383,7.49,124337,61295,8976,0,54090,27,2140390.0,1.3,0.082,0.408,0.119,0.391,449,4.30,2.47,0.01,0.26,0.03,0.55,0.01,0.15,4.25,2.25,0.00,0.00,0.004,0.047,257,0.197,0.996,0.000,0.000,0.004,783551,761714,17,0.318,0.108,0.007,466358,0.074,1.543,0.045,303.05,223235,0,0.049,0.000,0.000,10539472,1.00,22.87,0.000,0.000,0.000,3,4,6,64,9942,0.152,350.70,0.0100,0.013,55,0.898,0.000,0.777,0.842,1.97,0.372,0.323,0.00,0.000,1.00,1.00,1.00
