step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
6000,24,81,7.6,0.0,0.0,0.0,7.5,0.0,1.00,19.2,25,758,69.13,0.00,81,0,0,0.0,1.00,1.00,1.00,1.25,0.05,0.19
6000,13,52,5.3,0.0,0.0,0.0,5.3,0.0,1.00,20.9,15,360,29.74,0.00,0,35,17,0.0,1.00,1.00,1.00,1.33,0.29,0.02
6000,15,41,10.6,1.3,0.1,1.0,8.2,0.0,1.41,16.5,19,270,45.27,0.00,0,33,8,0.0,1.42,1.27,1.57,1.51,0.02,0.49
6000,12,26,5.6,0.0,0.0,0.2,5.4,0.0,1.00,20.0,8,1231,92.18,0.00,26,0,0,0.0,1.00,1.00,1.00,1.27,0.27,0.00
6000,14,24,25.8,1.0,1.0,1.2,22.5,0.0,1.23,11.3,8,2465,713.32,0.00,24,0,0,0.0,1.14,1.29,1.29,2.21,0.29,0.62
6000,18,21,5.0,0.2,0.2,0.0,4.6,0.0,1.10,21.6,3,1334,99.10,0.00,21,0,0,0.0,1.10,1.10,1.10,1.76,0.00,0.76
6000,77,20,9.1,0.0,1.0,0.0,8.1,0.0,1.00,18.5,5,1151,108.00,0.00,20,0,0,0.0,1.00,1.00,1.00,1.30,0.15,0.15
6000,32,19,5.6,0.0,0.2,0.1,5.3,0.0,1.00,20.8,6,2087,130.81,0.00,19,0,0,0.0,1.00,1.00,1.00,1.63,0.00,0.63
6000,16,19,8.1,0.0,0.0,0.0,8.1,0.0,1.00,18.0,2,1977,154.01,0.00,19,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
6000,4,19,7.7,0.0,0.0,0.0,7.7,0.0,1.00,16.9,6,597,40.97,0.00,19,0,0,0.0,1.00,1.00,1.00,1.84,0.00,0.84
6000,81,18,12.4,0.0,1.8,0.0,10.6,0.0,1.00,16.2,5,1102,97.80,0.00,18,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
6000,68,17,6.8,1.4,0.0,0.0,5.4,0.0,1.58,19.3,4,931,63.52,0.05,17,0,0,0.0,1.50,1.94,1.48,1.53,0.53,0.00
6000,62,12,14.2,0.0,0.0,0.0,14.2,0.0,1.00,12.5,6,1415,118.91,0.00,12,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
6000,57,11,2.3,0.0,0.0,0.0,2.3,0.0,1.00,25.5,2,2087,93.95,0.00,11,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
6000,33,10,11.1,0.0,0.0,0.0,11.1,0.0,1.00,16.4,5,2015,215.00,0.00,10,0,0,0.0,1.00,1.00,1.00,1.70,0.70,0.00
7000,22,856,7.6,0.0,0.1,0.1,7.4,0.0,1.00,16.6,124,703,54.22,0.00,798,43,15,0.0,1.00,1.00,1.00,1.85,0.04,0.78
7000,1,571,8.9,0.3,0.0,0.1,8.5,0.0,1.16,18.4,47,937,100.46,0.00,475,69,27,0.0,1.11,1.15,1.19,1.49,0.32,0.09
7000,20,275,5.9,0.2,0.1,0.2,5.4,0.0,1.08,21.4,71,1124,89.48,0.00,275,0,0,0.0,1.11,1.09,1.07,2.23,0.53,0.38
7000,2,233,6.3,0.1,0.1,0.0,6.2,0.0,1.02,21.2,34,1312,99.80,0.01,233,0,0,0.0,1.03,1.00,1.02,1.55,0.37,0.17
7000,10,205,6.7,0.0,0.0,0.0,6.7,0.0,1.00,21.1,38,875,74.55,0.00,205,0,0,0.0,1.00,1.00,1.00,1.31,0.06,0.24
7000,3,193,5.5,0.0,0.0,0.0,5.5,0.0,1.01,21.7,11,1134,75.75,0.00,193,0,0,0.0,1.01,1.01,1.01,1.03,0.00,0.03
7000,17,167,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.6,25,1469,95.51,0.00,167,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
7000,9,163,6.3,0.0,0.0,0.0,6.3,0.0,1.01,19.1,11,1134,85.98,0.00,163,0,0,0.0,1.01,1.01,1.01,1.02,0.01,0.01
7000,7,131,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.4,15,927,69.23,0.00,131,0,0,0.0,1.00,1.00,1.00,1.11,0.00,0.11
7000,24,113,7.5,0.0,0.0,0.0,7.5,0.0,1.00,19.6,22,744,58.12,0.00,113,0,0,0.0,1.00,1.00,1.00,1.05,0.00,0.05
7000,87,103,9.6,0.2,0.0,0.0,9.4,0.0,1.06,17.0,35,304,19.90,0.00,100,0,3,0.0,1.07,1.03,1.07,2.63,0.96,0.35
7000,85,91,6.2,0.1,0.0,0.0,6.1,0.0,1.04,21.9,10,1023,88.02,0.00,91,0,0,0.0,1.08,1.08,1.02,3.85,0.97,0.96
7000,39,63,6.4,0.7,0.0,0.0,5.7,0.0,1.25,21.6,19,1078,75.87,0.00,63,0,0,0.0,1.18,1.23,1.30,3.06,0.78,0.68
7000,16,53,7.9,0.0,0.0,0.0,7.9,0.0,1.00,18.2,4,785,67.66,0.00,53,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
7000,15,49,7.0,0.4,0.0,0.3,6.3,0.0,1.08,19.3,14,419,55.59,0.00,0,35,14,0.0,1.10,1.06,1.10,1.27,0.02,0.24
7000,13,49,6.8,0.1,0.0,0.3,6.3,0.0,1.03,20.7,14,460,46.94,0.00,0,35,14,0.0,1.05,1.01,1.04,1.31,0.22,0.04
7000,14,34,5.4,0.3,0.0,0.0,5.1,0.0,1.15,21.5,9,564,39.99,0.00,34,0,0,0.0,1.13,1.18,1.14,1.00,0.00,0.00
7000,77,30,6.9,0.0,0.0,0.0,6.9,0.0,1.00,19.9,5,964,67.84,0.00,30,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
7000,12,25,4.3,0.0,0.0,0.2,4.1,0.0,1.00,21.6,6,1874,128.99,0.00,25,0,0,0.0,1.00,1.00,1.00,1.08,0.08,0.00
7000,4,22,6.9,0.0,0.0,0.0,6.9,0.0,1.00,18.1,10,1021,68.32,0.00,22,0,0,0.0,1.00,1.00,1.00,1.77,0.00,0.77
7000,18,21,5.1,0.2,0.2,0.0,4.8,0.0,1.10,21.0,3,1758,150.47,0.00,21,0,0,0.0,1.10,1.10,1.10,1.67,0.00,0.67
7000,81,16,10.3,0.0,0.6,0.0,9.7,0.0,1.00,16.2,3,953,105.26,0.00,16,0,0,0.0,1.00,1.00,1.00,3.94,1.00,1.00
7000,32,13,6.2,0.0,0.0,0.2,6.1,0.0,1.00,20.6,7,1750,132.33,0.00,13,0,0,0.0,1.00,1.00,1.00,1.69,0.00,0.69
7000,68,12,7.2,2.0,0.0,0.0,5.2,0.0,1.82,19.5,4,1638,125.60,0.07,12,0,0,0.0,1.71,2.33,1.68,1.50,0.50,0.00
7000,57,10,2.1,0.0,0.0,0.0,2.1,0.0,1.00,25.8,2,1720,70.56,0.00,10,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
7000,62,9,14.6,0.0,0.0,0.0,14.6,0.0,1.00,12.2,2,1189,105.29,0.00,9,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
7000,6,6,8.7,0.0,0.0,0.7,8.0,0.0,1.00,16.7,4,1042,80.30,0.00,6,0,0,0.0,1.00,1.00,1.00,1.50,0.00,0.50
8000,22,900,7.4,0.0,0.2,0.1,7.1,0.0,1.00,17.0,130,726,52.61,0.00,847,43,10,0.0,1.00,1.00,1.00,1.85,0.03,0.80
8000,89,681,6.7,0.0,0.0,0.0,6.6,0.0,1.00,18.3,81,746,49.66,0.00,626,34,21,0.0,1.00,1.00,1.00,1.79,0.02,0.77
8000,1,545,7.7,0.2,0.0,0.1,7.4,0.0,1.10,19.2,48,1272,135.68,0.00,477,58,10,0.0,1.08,1.10,1.13,1.42,0.27,0.08
8000,2,279,6.3,0.0,0.1,0.0,6.2,0.0,1.01,21.3,36,1160,86.66,0.00,279,0,0,0.0,1.01,1.00,1.01,1.51,0.33,0.16
8000,10,195,6.7,0.0,0.0,0.0,6.7,0.0,1.00,21.1,38,1463,132.89,0.00,195,0,0,0.0,1.00,1.00,1.00,1.32,0.07,0.24
8000,20,175,4.5,0.1,0.0,0.0,4.4,0.0,1.05,22.6,32,1015,67.89,0.00,175,0,0,0.0,1.06,1.04,1.05,1.12,0.09,0.02
8000,9,169,6.1,0.0,0.0,0.0,6.0,0.0,1.00,19.4,10,1236,96.24,0.00,169,0,0,0.0,1.01,1.01,1.00,1.02,0.02,0.00
8000,3,162,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.2,9,1328,87.42,0.00,162,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,17,158,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.8,27,1355,91.19,0.00,158,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
8000,24,151,6.8,0.0,0.0,0.0,6.7,0.0,1.00,20.5,23,1259,96.19,0.00,151,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
8000,85,118,6.6,0.0,0.3,0.1,6.1,0.0,1.00,21.7,14,950,82.92,0.00,118,0,0,0.0,1.00,1.00,1.00,3.75,0.96,0.91
8000,87,101,8.3,0.3,0.0,0.0,8.1,0.0,1.08,18.3,32,538,36.00,0.00,100,0,1,0.0,1.09,1.10,1.06,2.68,0.94,0.39
8000,7,95,3.6,0.0,0.0,0.0,3.5,0.0,1.00,22.9,9,1480,85.90,0.00,95,0,0,0.0,1.00,1.00,1.00,1.06,0.00,0.06
8000,90,82,7.5,0.0,2.4,0.0,5.1,0.0,1.00,17.0,16,1070,82.58,0.00,82,0,0,0.0,1.00,1.00,1.00,3.84,0.98,0.95
8000,12,53,4.4,0.0,0.0,0.3,4.1,0.0,1.00,21.2,8,550,39.80,0.00,53,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
8000,15,48,8.1,0.0,0.4,0.7,7.1,0.0,1.02,18.6,12,360,48.08,0.00,0,34,14,0.0,1.03,1.00,1.04,1.29,0.02,0.27
8000,95,47,5.7,0.0,0.0,0.0,5.7,0.0,1.00,20.9,14,540,53.21,0.00,0,37,10,0.0,1.00,1.00,1.00,1.15,0.09,0.06
8000,13,41,5.6,0.0,0.2,0.2,5.1,0.0,1.00,20.0,9,371,31.19,0.00,0,32,9,0.0,1.00,1.00,1.00,1.56,0.56,0.00
8000,14,33,5.6,0.5,0.0,0.0,5.2,0.0,1.30,21.2,6,789,43.98,0.00,33,0,0,0.0,1.26,1.26,1.37,1.06,0.03,0.03
8000,18,27,6.0,0.1,0.1,0.0,5.7,0.0,1.07,18.7,4,1353,134.93,0.00,27,0,0,0.0,1.07,1.07,1.07,1.26,0.00,0.26
8000,81,23,10.3,0.0,1.0,0.0,9.3,0.0,1.01,15.9,8,1026,96.76,0.00,23,0,0,0.1,1.00,1.02,1.01,3.87,1.00,0.96
8000,77,21,6.7,0.0,0.0,0.0,6.7,0.0,1.00,20.2,5,1822,142.80,0.00,21,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,16,19,8.0,0.0,0.2,0.0,7.8,0.0,1.00,18.0,4,1521,131.27,0.00,19,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,39,17,3.9,0.0,0.0,0.0,3.9,0.0,1.00,24.0,4,1038,64.71,0.00,17,0,0,0.0,1.00,1.00,1.00,3.41,1.00,0.71
8000,68,14,5.3,0.0,0.0,0.0,5.3,0.0,1.00,19.9,7,739,37.96,0.00,14,0,0,0.0,1.00,1.00,1.00,1.43,0.36,0.07
8000,4,13,7.5,0.0,0.0,0.0,7.5,0.0,1.00,16.8,5,907,64.50,0.00,13,0,0,0.0,1.00,1.00,1.00,1.77,0.00,0.77
8000,92,11,11.4,6.2,0.0,0.0,5.2,0.0,3.96,13.1,4,1068,100.46,0.00,11,0,0,0.0,3.64,4.18,4.02,3.82,1.00,0.91
8000,62,7,14.4,0.0,0.0,0.0,14.4,0.0,1.00,12.3,2,1986,173.22,0.00,7,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
8000,32,7,3.1,0.0,0.0,0.0,3.1,0.0,1.00,23.7,4,1362,73.33,0.00,7,0,0,0.0,1.00,1.00,1.00,1.57,0.00,0.57
9000,22,1107,6.8,0.0,0.1,0.1,6.7,0.0,1.00,17.9,130,776,57.77,0.00,1041,54,12,0.0,1.00,1.00,1.00,1.74,0.03,0.71
9000,89,863,5.9,0.0,0.0,0.0,5.8,0.0,1.00,19.5,83,714,45.39,0.00,804,40,19,0.0,1.00,1.00,1.00,1.72,0.02,0.71
9000,1,569,7.5,0.2,0.0,0.1,7.2,0.0,1.07,19.3,59,1731,177.19,0.00,463,73,33,0.0,1.06,1.06,1.09,1.42,0.24,0.12
9000,2,280,5.2,0.0,0.0,0.0,5.2,0.0,1.01,22.2,35,1301,88.19,0.00,279,0,1,0.0,1.01,1.00,1.01,1.34,0.21,0.11
9000,10,220,6.4,0.0,0.0,0.0,6.4,0.0,1.00,21.5,37,1978,185.80,0.00,220,0,0,0.0,1.00,1.00,1.00,1.31,0.06,0.24
9000,20,174,4.1,0.1,0.0,0.0,4.0,0.0,1.05,23.2,31,1450,96.06,0.00,174,0,0,0.0,1.06,1.04,1.05,1.06,0.06,0.00
9000,24,154,6.2,0.0,0.1,0.0,6.1,0.0,1.00,20.8,26,1424,108.74,0.00,154,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
9000,87,144,6.5,0.1,0.0,0.0,6.3,0.0,1.07,20.1,31,596,40.27,0.00,140,0,4,0.0,1.10,1.09,1.04,2.85,0.92,0.48
9000,17,139,4.7,0.1,0.0,0.0,4.6,0.0,1.02,22.0,31,1645,119.20,0.00,139,0,0,0.0,1.04,1.01,1.02,1.01,0.01,0.00
9000,3,139,4.6,0.0,0.0,0.0,4.5,0.0,1.00,22.5,9,2037,135.14,0.00,139,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,7,108,3.4,0.0,0.0,0.0,3.4,0.0,1.00,23.2,11,1574,91.53,0.00,108,0,0,0.0,1.00,1.00,1.00,1.04,0.00,0.04
9000,9,80,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.2,8,1662,128.34,0.00,80,0,0,0.0,1.00,1.00,1.00,1.02,0.03,0.00
9000,85,78,4.8,0.0,0.0,0.0,4.8,0.0,1.00,23.1,6,1174,103.31,0.00,78,0,0,0.0,1.00,1.00,1.00,3.73,0.99,0.87
9000,12,77,4.4,0.0,0.0,0.3,4.1,0.0,1.00,21.3,7,1075,74.77,0.00,77,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
9000,90,64,6.8,0.0,2.0,0.0,4.8,0.0,1.00,18.9,18,1250,98.11,0.00,64,0,0,0.0,1.00,1.00,1.00,3.70,0.97,0.89
9000,95,54,6.5,0.3,0.0,0.0,6.2,0.0,1.18,20.4,18,415,36.19,0.00,0,40,14,0.0,1.20,1.20,1.16,1.22,0.11,0.09
9000,81,38,9.1,0.0,0.8,0.0,8.3,0.0,1.00,17.7,9,1172,110.83,0.00,38,0,0,0.0,1.00,1.00,1.00,3.76,1.00,0.89
9000,13,37,7.7,0.0,0.5,0.0,7.2,0.0,1.00,18.9,10,407,47.76,0.00,0,30,7,0.0,1.00,1.00,1.00,1.73,0.62,0.05
9000,18,32,5.9,0.0,0.0,0.0,5.9,0.0,1.00,18.3,4,1297,114.24,0.00,32,0,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
9000,14,31,5.1,0.2,0.0,0.0,5.0,0.0,1.09,21.8,5,1370,76.22,0.00,31,0,0,0.0,1.09,1.11,1.08,1.00,0.00,0.00
9000,39,23,4.8,0.3,0.0,0.0,4.5,0.0,1.13,23.2,4,1030,68.84,0.00,23,0,0,0.0,1.07,1.17,1.14,3.65,1.00,0.83
9000,96,20,8.1,0.0,0.0,2.5,5.7,0.0,1.00,18.6,6,1335,106.58,0.00,20,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
9000,4,10,14.2,5.8,0.0,0.0,8.4,0.0,3.38,11.8,5,833,61.54,0.00,10,0,0,0.0,3.03,3.03,3.94,2.40,0.20,1.00
9000,77,7,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.3,4,1742,137.15,0.00,7,0,0,0.0,1.00,1.00,1.00,1.14,0.00,0.14
9000,32,7,3.1,0.0,0.0,0.0,3.1,0.0,1.00,23.7,4,1567,82.35,0.00,7,0,0,0.0,1.00,1.00,1.00,1.57,0.00,0.57
9000,62,6,14.3,0.0,0.0,0.0,14.3,0.0,1.00,12.3,2,1684,160.41,0.00,6,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
9000,92,6,8.2,4.5,0.0,0.0,3.7,0.0,3.18,16.7,3,686,37.44,0.00,6,0,0,0.0,3.23,3.30,3.10,3.33,1.00,0.67
9000,57,5,2.2,0.0,0.0,0.0,2.2,0.0,1.00,25.6,2,2422,104.11,0.00,5,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,68,5,3.2,0.0,0.0,0.0,3.2,0.0,1.00,23.6,2,627,27.80,0.00,5,0,0,0.0,1.00,1.00,1.00,1.40,0.40,0.00
10000,22,1223,6.2,0.0,0.0,0.0,6.2,0.0,1.00,18.5,130,912,62.91,0.00,1182,29,12,0.0,1.00,1.00,1.00,1.69,0.01,0.67
10000,89,815,5.8,0.0,0.0,0.0,5.8,0.0,1.00,19.6,75,684,43.25,0.00,759,41,15,0.0,1.00,1.00,1.00,1.75,0.01,0.74
10000,1,492,6.2,0.0,0.0,0.0,6.2,0.0,1.01,20.1,35,1022,90.44,0.00,449,22,21,0.0,1.01,1.01,1.01,1.28,0.17,0.06
10000,10,271,5.3,0.0,0.0,0.0,5.3,0.0,1.00,22.2,37,1036,91.09,0.00,271,0,0,0.0,1.00,1.00,1.00,1.20,0.04,0.15
10000,2,266,5.0,0.0,0.0,0.1,4.8,0.0,1.02,22.5,39,1383,91.70,0.00,266,0,0,0.0,1.02,1.01,1.02,1.36,0.22,0.11
10000,20,184,4.6,0.1,0.0,0.0,4.5,0.0,1.05,22.8,25,937,65.95,0.00,184,0,0,0.0,1.04,1.03,1.07,1.03,0.03,0.00
10000,24,169,5.7,0.0,0.1,0.0,5.6,0.0,1.00,21.5,33,909,62.43,0.00,169,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.01
10000,17,145,4.8,0.1,0.1,0.0,4.7,0.0,1.03,21.9,28,1412,99.07,0.00,145,0,0,0.0,1.06,1.01,1.02,1.01,0.01,0.00
10000,7,143,3.5,0.0,0.0,0.0,3.5,0.0,1.00,23.0,8,1097,67.00,0.00,143,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
10000,87,137,6.0,0.2,0.0,0.0,5.8,0.0,1.13,21.1,29,492,33.89,0.00,135,0,2,0.0,1.15,1.14,1.11,3.18,0.89,0.67
10000,3,112,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.8,7,1184,84.59,0.00,112,0,0,0.0,1.00,1.00,1.00,1.03,0.01,0.01
10000,95,75,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.9,6,354,24.80,0.00,0,67,8,0.0,1.00,1.00,1.00,1.05,0.03,0.01
10000,90,68,6.4,0.0,0.9,0.0,5.5,0.0,1.00,21.3,14,925,69.97,0.00,68,0,0,0.0,1.00,1.00,1.00,3.62,0.96,0.85
10000,12,67,4.4,0.0,0.0,0.4,4.0,0.0,1.00,21.3,8,1406,99.12,0.00,67,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
10000,14,49,5.4,0.6,0.0,0.0,4.8,0.0,1.33,21.4,7,954,62.04,0.00,49,0,0,0.0,1.29,1.38,1.31,1.00,0.00,0.00
10000,13,47,6.6,0.0,0.4,0.0,6.1,0.0,1.06,19.8,13,303,36.93,0.00,0,31,16,0.0,1.11,1.11,1.04,1.51,0.47,0.04
10000,85,46,4.8,0.0,0.0,0.1,4.7,0.0,1.00,23.2,7,1091,81.83,0.00,46,0,0,0.0,1.00,1.00,1.00,3.74,1.00,0.87
10000,81,34,7.2,0.0,0.9,0.0,6.3,0.0,1.00,19.9,9,1175,100.36,0.00,34,0,0,0.0,1.00,1.00,1.00,3.68,0.97,0.85
10000,39,28,4.7,0.3,0.0,0.0,4.4,0.0,1.11,23.4,5,1383,102.39,0.00,28,0,0,0.0,1.06,1.14,1.12,3.64,0.96,0.86
10000,96,18,8.3,0.0,0.0,2.3,6.0,0.0,1.00,18.9,5,1373,114.61,0.00,18,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
10000,9,16,4.2,0.0,0.0,0.0,4.2,0.0,1.00,21.8,2,1495,106.61,0.00,16,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,100,15,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.3,2,1222,67.06,0.00,15,0,0,0.0,1.00,1.00,1.00,1.27,0.00,0.27
