step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
5000,5,16,6.4,1.1,0.0,0.0,5.2,0.0,1.36,19.2,5,1277,113.08,0.00,7,9,0,0.0,1.40,1.51,1.27,2.75,1.00,0.69
5000,16,11,63.9,0.0,0.4,16.5,47.1,0.0,1.00,0.0,8,2096,732.17,0.00,8,3,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
6000,26,347,7.1,0.2,0.0,0.0,6.9,0.0,1.05,20.9,38,1076,100.24,0.00,321,23,3,0.0,1.06,1.04,1.05,3.36,0.87,0.78
6000,2,155,4.8,0.1,0.0,0.0,4.7,0.0,1.02,22.5,22,1670,127.81,0.00,49,106,0,0.0,1.01,1.04,1.02,1.24,0.16,0.06
6000,1,154,6.4,0.2,0.0,0.1,6.0,0.0,1.08,19.0,35,1138,96.81,0.00,78,76,0,0.0,1.07,1.10,1.08,1.71,0.12,0.60
6000,3,154,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.6,31,1316,94.36,0.00,154,0,0,0.0,1.00,1.00,1.00,1.18,0.01,0.16
6000,18,60,8.9,0.0,0.0,0.0,8.9,0.0,1.00,17.1,14,1936,316.81,0.00,0,60,0,0.0,1.00,1.00,1.00,1.50,0.50,0.00
6000,19,58,5.3,0.0,0.1,0.0,5.2,0.0,1.00,22.5,12,1799,157.95,0.00,58,0,0,0.0,1.00,1.00,1.00,1.33,0.00,0.33
6000,10,49,7.6,0.0,0.2,0.0,7.4,0.0,1.00,18.2,18,1452,140.47,0.00,48,1,0,0.0,1.00,1.00,1.00,1.49,0.47,0.02
6000,11,41,24.3,0.0,0.0,0.8,23.5,0.0,1.00,12.6,8,1477,545.08,0.00,0,41,0,0.0,1.00,1.00,1.00,1.95,0.32,0.32
6000,9,28,13.0,1.4,0.0,0.9,10.6,0.0,1.27,15.9,10,1946,226.61,0.00,28,0,0,0.0,1.00,1.57,1.25,1.96,0.75,0.14
6000,6,27,10.9,0.3,0.3,0.4,9.9,0.0,1.07,18.2,9,1746,304.85,0.00,16,11,0,0.0,1.01,1.07,1.11,4.00,1.00,1.00
6000,8,18,64.0,0.2,0.1,23.2,40.5,0.0,1.02,0.0,14,2860,1833.91,0.00,0,18,0,0.0,1.00,1.03,1.02,4.00,1.00,1.00
6000,5,5,4.8,0.0,0.0,0.0,4.8,0.0,1.00,20.4,2,1878,168.59,0.00,2,3,0,0.0,1.00,1.00,1.00,2.60,1.00,0.60
6000,16,5,64.0,0.0,0.8,19.8,43.4,0.0,1.00,0.0,4,2958,1092.51,0.00,4,1,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
7000,26,339,6.1,0.0,0.0,0.0,6.1,0.0,1.01,21.8,35,1040,88.15,0.00,299,37,3,0.0,1.01,1.01,1.01,3.35,0.85,0.79
7000,3,192,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.0,29,1227,84.95,0.00,191,1,0,0.0,1.00,1.00,1.00,1.13,0.01,0.12
7000,1,169,5.3,0.1,0.0,0.1,5.0,0.0,1.03,20.6,38,964,77.24,0.00,96,72,1,0.0,1.01,1.03,1.05,1.44,0.08,0.34
7000,2,149,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.5,26,900,76.30,0.00,9,140,0,0.0,1.00,1.00,1.00,1.17,0.14,0.02
7000,32,145,6.9,0.0,0.1,0.0,6.8,0.0,1.00,20.7,33,880,70.86,0.00,129,15,1,0.0,1.00,1.00,1.00,1.38,0.13,0.12
7000,11,82,15.9,0.1,0.0,0.1,15.6,0.0,1.03,15.9,17,821,173.97,0.00,0,82,0,0.0,1.02,1.05,1.03,1.51,0.18,0.17
7000,19,72,5.0,0.1,0.2,0.0,4.8,0.0,1.03,22.5,15,1366,112.00,0.00,72,0,0,0.0,1.04,1.04,1.03,1.18,0.01,0.17
7000,18,64,8.7,0.1,0.0,0.0,8.5,0.0,1.02,17.2,13,577,73.27,0.00,0,64,0,0.0,1.02,1.02,1.02,1.22,0.17,0.05
7000,10,50,5.2,0.0,0.2,0.0,5.0,0.0,1.00,21.6,15,1199,81.19,0.00,40,10,0,0.0,1.00,1.00,1.00,1.28,0.28,0.00
7000,9,24,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.7,4,970,67.66,0.00,24,0,0,0.0,1.00,1.00,1.00,1.79,0.79,0.00
7000,6,8,10.1,0.0,0.9,1.2,8.0,0.0,1.00,18.8,3,2182,279.99,0.00,8,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
7000,8,8,64.0,0.0,0.0,11.9,52.1,0.0,1.00,0.0,4,967,869.04,0.00,0,8,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
8000,26,265,5.6,0.0,0.0,0.0,5.6,0.0,1.00,22.4,25,1028,87.96,0.00,236,28,1,0.0,1.00,1.00,1.00,3.27,0.92,0.69
8000,3,218,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.2,29,1081,71.70,0.00,218,0,0,0.0,1.00,1.00,1.00,1.07,0.01,0.06
8000,1,187,3.9,0.0,0.0,0.0,3.9,0.0,1.01,22.2,19,874,56.21,0.00,150,36,1,0.0,1.00,1.01,1.02,1.21,0.02,0.19
8000,2,154,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.2,27,1501,124.42,0.00,48,106,0,0.0,1.00,1.00,1.00,1.34,0.20,0.08
8000,32,136,6.5,0.0,0.0,0.0,6.4,0.0,1.00,21.1,20,1095,82.17,0.00,133,3,0,0.0,1.00,1.00,1.00,1.10,0.04,0.03
8000,11,116,11.5,0.0,0.0,0.1,11.4,0.0,1.00,17.7,19,936,180.31,0.00,0,116,0,0.0,1.00,1.00,1.00,1.30,0.13,0.09
8000,18,83,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.0,19,1297,176.13,0.00,0,83,0,0.0,1.00,1.00,1.00,1.19,0.17,0.02
8000,10,69,4.4,0.0,0.1,0.0,4.3,0.0,1.00,22.1,16,1303,86.16,0.00,65,4,0,0.0,1.00,1.00,1.00,1.23,0.20,0.03
8000,19,67,4.6,0.0,0.1,0.0,4.6,0.0,1.00,22.8,12,1166,89.20,0.00,67,0,0,0.0,1.00,1.00,1.00,1.06,0.00,0.06
8000,9,47,4.3,0.0,0.0,0.0,4.3,0.0,1.00,23.0,6,789,43.77,0.00,47,0,0,0.0,1.00,1.00,1.00,1.60,0.51,0.04
9000,33,239,6.8,0.1,0.0,0.0,6.7,0.0,1.02,20.8,34,683,58.65,0.00,145,81,13,0.0,1.02,1.02,1.01,3.74,0.98,0.93
9000,26,184,5.8,0.0,0.0,0.0,5.8,0.0,1.01,22.1,21,1100,90.98,0.00,167,17,0,0.0,1.01,1.01,1.01,3.09,0.83,0.65
9000,3,181,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.7,26,1453,93.33,0.00,181,0,0,0.0,1.00,1.00,1.00,1.07,0.02,0.06
9000,1,180,3.6,0.0,0.0,0.0,3.6,0.0,1.00,22.9,15,1371,90.95,0.00,153,27,0,0.0,1.00,1.00,1.00,1.09,0.00,0.09
9000,2,115,4.9,0.0,0.0,0.0,4.8,0.0,1.00,22.3,23,1266,98.81,0.00,32,82,1,0.0,1.00,1.00,1.00,1.47,0.23,0.14
9000,18,89,7.9,0.0,0.0,0.0,7.9,0.0,1.00,18.1,20,2024,282.46,0.00,0,89,0,0.0,1.00,1.00,1.00,1.19,0.17,0.02
9000,10,86,4.1,0.0,0.1,0.0,4.0,0.0,1.00,22.4,16,1487,97.95,0.00,84,2,0,0.0,1.00,1.00,1.00,1.16,0.14,0.02
9000,32,84,6.7,0.0,0.0,0.0,6.7,0.0,1.00,21.0,16,1469,115.10,0.00,80,3,1,0.0,1.00,1.00,1.00,1.19,0.07,0.06
9000,11,69,12.9,0.0,0.0,0.0,12.9,0.0,1.00,17.0,13,1525,325.30,0.00,0,69,0,0.0,1.00,1.00,1.00,1.46,0.20,0.14
9000,19,38,5.3,0.0,0.3,0.0,4.9,0.0,1.05,22.2,12,1539,115.80,0.00,38,0,0,0.0,1.05,1.05,1.05,1.11,0.00,0.11
9000,9,19,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,3,941,46.69,0.00,19,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,33,316,6.2,0.0,0.1,0.0,6.1,0.0,1.00,21.3,39,770,65.41,0.00,183,121,12,0.0,1.00,1.00,1.00,3.70,0.96,0.91
10000,1,208,3.6,0.0,0.0,0.0,3.6,0.0,1.00,23.0,19,1199,78.15,0.00,180,28,0,0.0,1.00,1.00,1.00,1.04,0.00,0.04
10000,26,140,6.5,0.1,0.0,0.0,6.5,0.0,1.02,21.0,14,1191,104.79,0.00,124,15,1,0.0,1.02,1.02,1.02,2.98,0.66,0.69
10000,18,119,7.5,0.0,0.1,0.0,7.4,0.0,1.00,18.6,25,849,106.42,0.00,0,119,0,0.0,1.00,1.00,1.00,1.10,0.09,0.01
10000,32,103,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.4,11,944,75.94,0.00,100,3,0,0.0,1.00,1.00,1.00,1.09,0.03,0.03
10000,2,102,4.7,0.0,0.0,0.1,4.6,0.0,1.00,22.3,15,1132,94.36,0.00,68,33,1,0.0,1.00,1.00,1.00,1.54,0.22,0.20
10000,10,85,4.2,0.0,0.1,0.0,4.1,0.0,1.00,22.1,16,1363,95.73,0.00,83,2,0,0.0,1.00,1.00,1.00,1.15,0.11,0.05
10000,3,81,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.2,13,1209,81.81,0.00,81,0,0,0.0,1.00,1.00,1.00,1.05,0.04,0.01
10000,11,35,11.5,0.0,0.0,0.0,11.5,0.0,1.00,17.1,8,1895,319.62,0.00,0,35,0,0.0,1.00,1.00,1.00,1.46,0.23,0.14
10000,19,29,5.3,0.0,0.2,0.0,5.1,0.0,1.00,22.2,5,1396,93.42,0.00,29,0,0,0.0,1.00,1.00,1.00,1.07,0.00,0.07
10000,9,14,3.1,0.0,0.0,0.0,3.1,0.0,1.00,23.9,3,988,50.85,0.00,14,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
11000,33,317,5.8,0.0,0.0,0.0,5.8,0.0,1.01,21.8,40,812,69.05,0.00,200,106,11,0.0,1.01,1.01,1.01,3.60,0.94,0.88
11000,26,149,6.1,0.1,0.0,0.0,6.1,0.0,1.03,21.0,14,1219,109.94,0.00,129,20,0,0.0,1.03,1.03,1.03,2.64,0.61,0.52
11000,18,141,8.3,0.0,0.1,0.0,8.2,0.0,1.00,17.9,25,1173,153.67,0.00,0,141,0,0.0,1.00,1.00,1.00,1.18,0.14,0.02
11000,1,137,3.8,0.0,0.0,0.1,3.8,0.0,1.00,22.7,14,992,61.90,0.00,132,5,0,0.0,1.00,1.00,1.00,1.04,0.00,0.04
11000,32,114,6.0,0.0,0.0,0.0,6.0,0.0,1.00,21.3,19,1166,97.07,0.00,107,6,1,0.0,1.00,1.00,1.00,1.18,0.06,0.06
11000,10,94,3.7,0.0,0.1,0.0,3.6,0.0,1.00,22.9,15,1442,95.88,0.00,92,2,0,0.0,1.00,1.00,1.00,1.06,0.04,0.02
11000,2,87,4.2,0.0,0.0,0.0,4.2,0.0,1.00,22.9,14,1270,86.69,0.00,50,37,0,0.0,1.00,1.00,1.00,1.34,0.14,0.13
11000,3,81,4.7,0.0,0.0,0.0,4.7,0.0,1.00,21.7,14,1324,88.49,0.00,81,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
11000,11,73,5.6,0.0,0.0,0.0,5.6,0.0,1.00,21.0,11,489,45.50,0.00,0,73,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
11000,19,35,5.8,0.0,0.2,0.0,5.6,0.0,1.00,21.5,7,1106,75.74,0.00,35,0,0,0.0,1.00,1.00,1.00,1.09,0.00,0.09
11000,9,12,3.2,0.0,0.0,0.0,3.2,0.0,1.00,23.8,3,1433,77.21,0.00,12,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
12000,33,344,5.9,0.0,0.0,0.0,5.8,0.0,1.00,21.5,37,781,63.63,0.00,221,113,10,0.0,1.00,1.00,1.00,3.66,0.95,0.91
12000,26,208,7.3,0.0,0.0,0.0,7.3,0.0,1.01,19.3,13,899,74.34,0.00,199,7,2,0.0,1.01,1.01,1.01,1.68,0.28,0.20
12000,3,114,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.3,14,1080,71.40,0.00,114,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
12000,11,113,8.5,0.3,0.0,0.0,8.2,0.0,1.09,19.3,20,641,71.39,0.00,0,113,0,0.0,1.10,1.11,1.08,1.15,0.04,0.08
12000,18,100,8.6,0.0,0.1,0.0,8.5,0.0,1.00,17.5,23,1593,247.74,0.00,6,93,1,0.0,1.00,1.00,1.00,1.28,0.23,0.03
12000,32,97,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.4,14,1515,121.18,0.00,92,5,0,0.0,1.00,1.00,1.00,1.16,0.06,0.05
12000,1,96,3.8,0.0,0.0,0.0,3.7,0.0,1.00,23.2,9,1305,75.47,0.00,93,3,0,0.0,1.00,1.00,1.00,1.03,0.01,0.02
12000,10,82,3.5,0.0,0.0,0.0,3.5,0.0,1.00,23.1,11,1338,79.63,0.00,82,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
12000,2,59,3.5,0.0,0.0,0.1,3.4,0.0,1.00,23.5,8,1162,64.47,0.00,55,4,0,0.0,1.00,1.00,1.00,1.07,0.03,0.03
12000,19,42,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.9,6,1514,112.82,0.00,42,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
12000,36,32,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.1,2,1754,132.43,0.00,32,0,0,0.0,1.00,1.00,1.00,1.97,0.00,0.97
12000,9,17,2.9,0.0,0.0,0.0,2.9,0.0,1.00,24.2,2,1234,67.94,0.00,17,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
13000,33,370,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.6,44,823,62.99,0.00,255,108,7,0.0,1.00,1.00,1.00,3.56,0.95,0.88
13000,37,200,6.6,0.3,0.1,0.0,6.2,0.0,1.10,21.2,53,786,74.32,0.00,164,32,4,0.0,1.12,1.12,1.08,3.52,0.82,0.94
13000,26,176,6.7,0.0,0.0,0.0,6.7,0.0,1.00,19.9,13,1166,89.79,0.00,164,12,0,0.0,1.00,1.00,1.00,1.72,0.28,0.29
13000,11,151,7.4,0.2,0.0,0.0,7.1,0.0,1.08,19.6,23,1062,138.29,0.00,0,151,0,0.0,1.08,1.10,1.07,1.07,0.01,0.06
13000,3,133,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.3,12,1245,88.76,0.00,133,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
13000,32,105,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.8,16,854,67.41,0.00,100,5,0,0.0,1.00,1.00,1.00,1.13,0.05,0.05
13000,10,79,3.6,0.0,0.0,0.0,3.6,0.0,1.00,23.1,11,1527,92.03,0.00,79,0,0,0.0,1.00,1.00,1.00,1.03,0.03,0.00
13000,18,58,11.2,0.0,0.0,0.0,11.2,0.0,1.00,15.2,17,1364,284.44,0.00,0,58,0,0.0,1.00,1.00,1.00,1.52,0.43,0.05
13000,19,57,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.4,9,1009,76.46,0.00,57,0,0,0.0,1.00,1.00,1.00,1.05,0.02,0.04
13000,1,46,3.5,0.0,0.0,0.0,3.5,0.0,1.00,23.3,8,829,46.59,0.00,45,1,0,0.0,1.00,1.00,1.00,1.07,0.00,0.07
13000,9,39,3.8,0.0,0.0,0.0,3.8,0.0,1.00,23.2,3,558,35.79,0.00,39,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
13000,2,16,3.3,0.0,0.0,0.0,3.3,0.0,1.00,23.8,4,878,49.04,0.00,16,0,0,0.0,1.00,1.00,1.00,1.06,0.00,0.06
13000,38,12,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.7,5,1515,162.78,0.00,12,0,0,0.0,1.00,1.00,1.00,2.50,0.50,0.50
13000,39,7,3.9,0.0,0.6,0.0,3.3,0.0,1.00,22.9,2,1077,64.52,0.00,7,0,0,0.0,1.00,1.00,1.00,1.86,0.86,0.00
14000,33,407,6.0,0.0,0.0,0.0,6.0,0.0,1.01,21.4,58,926,74.99,0.00,286,116,5,0.0,1.01,1.01,1.01,3.66,0.97,0.89
14000,11,171,7.6,0.2,0.0,0.0,7.4,0.0,1.07,19.4,22,1291,165.82,0.00,0,171,0,0.0,1.07,1.09,1.07,1.07,0.02,0.05
14000,26,163,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.0,9,1488,116.30,0.00,159,4,0,0.0,1.00,1.00,1.00,1.63,0.28,0.26
14000,3,151,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.5,11,1425,101.98,0.00,151,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
14000,37,151,6.4,0.3,0.1,0.0,6.0,0.0,1.09,21.0,36,889,82.27,0.00,124,25,2,0.0,1.11,1.11,1.07,3.25,0.79,0.80
14000,32,93,5.3,0.0,0.0,0.0,5.3,0.0,1.00,22.0,11,1312,100.95,0.00,93,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
14000,9,65,4.5,0.0,0.0,0.0,4.5,0.0,1.00,22.6,8,1187,85.16,0.00,65,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
14000,10,61,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.8,8,1637,103.56,0.00,61,0,0,0.0,1.00,1.00,1.00,1.03,0.03,0.00
14000,19,52,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.9,5,1146,84.35,0.00,52,0,0,0.0,1.00,1.00,1.00,1.04,0.02,0.02
14000,18,50,10.1,0.0,0.0,0.0,10.1,0.0,1.00,15.8,12,680,126.11,0.00,0,50,0,0.0,1.00,1.00,1.00,1.48,0.48,0.00
14000,38,28,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.2,5,808,50.62,0.00,28,0,0,0.0,1.00,1.00,1.00,1.04,0.04,0.00
14000,1,22,3.3,0.0,0.0,0.0,3.3,0.0,1.00,23.6,5,846,47.10,0.00,19,3,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
14000,43,17,2.4,0.0,0.0,0.0,2.4,0.0,1.00,25.3,3,1768,81.39,0.00,17,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
14000,2,13,3.6,0.0,0.0,0.0,3.6,0.0,1.00,23.4,4,955,49.95,0.00,11,2,0,0.0,1.00,1.00,1.00,1.08,0.08,0.00
14000,39,7,3.9,0.0,0.6,0.0,3.3,0.0,1.00,22.9,2,2077,127.66,0.00,7,0,0,0.0,1.00,1.00,1.00,1.86,0.86,0.00
15000,33,423,5.7,0.1,0.0,0.1,5.6,0.0,1.03,21.8,64,893,68.37,0.00,277,135,11,0.0,1.02,1.03,1.03,3.53,0.95,0.84
15000,3,212,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.6,17,1021,70.51,0.00,212,0,0,0.0,1.00,1.00,1.00,1.03,0.00,0.02
15000,37,182,6.0,0.2,0.2,0.0,5.6,0.0,1.07,21.6,34,889,70.66,0.00,141,35,6,0.0,1.08,1.08,1.09,3.26,0.82,0.79
15000,26,147,6.6,0.0,0.0,0.0,6.6,0.0,1.01,19.9,14,1124,84.21,0.00,146,1,0,0.0,1.01,1.01,1.01,1.59,0.23,0.29
15000,11,118,8.7,0.1,0.0,0.0,8.6,0.0,1.03,18.5,18,1395,199.64,0.00,0,118,0,0.0,1.03,1.03,1.03,1.09,0.05,0.04
15000,32,98,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.8,10,1776,136.30,0.00,98,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
15000,9,87,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.8,8,1537,112.03,0.00,87,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
15000,18,61,10.4,0.0,0.0,0.0,10.4,0.0,1.00,15.5,14,1133,195.57,0.00,0,61,0,0.0,1.00,1.00,1.00,1.54,0.54,0.00
15000,19,54,4.6,0.0,0.0,0.0,4.6,0.0,1.00,23.3,6,1518,110.06,0.00,54,0,0,0.0,1.00,1.00,1.00,1.04,0.02,0.02
15000,10,40,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.6,7,1430,88.07,0.00,40,0,0,0.0,1.00,1.00,1.00,1.02,0.03,0.00
15000,38,39,5.0,0.1,0.0,0.0,4.9,0.0,1.02,22.2,7,1210,71.96,0.00,39,0,0,0.0,1.04,1.04,1.01,1.10,0.10,0.00
15000,1,19,3.5,0.0,0.0,0.0,3.5,0.0,1.00,23.3,5,1573,88.69,0.00,19,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
15000,43,9,2.0,0.0,0.0,0.0,2.0,0.0,1.00,26.0,1,1766,70.44,0.00,9,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,33,494,5.9,0.0,0.0,0.0,5.8,0.0,1.01,21.7,74,804,65.11,0.00,342,142,10,0.0,1.01,1.01,1.01,3.52,0.96,0.85
16000,3,210,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.8,16,1347,93.32,0.00,210,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
16000,37,136,6.4,0.4,0.4,0.0,5.7,0.0,1.13,21.2,34,1120,107.01,0.00,100,33,3,0.0,1.12,1.15,1.13,3.26,0.86,0.77
16000,26,122,6.8,0.0,0.0,0.0,6.8,0.0,1.00,19.7,14,1163,86.36,0.00,122,0,0,0.0,1.00,1.00,1.00,1.43,0.21,0.21
16000,11,121,8.4,0.2,0.0,0.0,8.2,0.0,1.05,18.7,19,1095,161.49,0.00,0,121,0,0.0,1.06,1.06,1.03,1.07,0.06,0.01
16000,19,73,4.5,0.0,0.0,0.0,4.5,0.0,1.00,23.5,9,847,58.08,0.00,73,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,32,53,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.6,10,964,77.17,0.00,53,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,18,44,10.3,0.0,0.0,0.0,10.3,0.0,1.00,15.5,13,1587,295.75,0.00,0,44,0,0.0,1.00,1.00,1.00,1.66,0.66,0.00
16000,9,36,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.8,6,857,53.87,0.00,36,0,0,0.0,1.00,1.00,1.00,1.08,0.08,0.00
16000,1,17,3.4,0.0,0.0,0.0,3.4,0.0,1.00,23.5,6,1599,93.09,0.00,17,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,43,11,3.1,0.0,0.0,0.0,3.1,0.0,1.00,23.8,2,1111,46.23,0.00,11,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,38,11,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.4,5,1243,72.87,0.00,11,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
16000,10,10,3.6,0.0,0.0,0.0,3.6,0.0,1.00,22.8,3,1302,77.25,0.00,10,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,33,494,5.7,0.1,0.1,0.0,5.5,0.0,1.03,21.7,63,899,69.83,0.00,391,99,4,0.0,1.02,1.02,1.03,3.64,0.98,0.89
17000,3,195,4.7,0.0,0.0,0.0,4.7,0.0,1.00,21.7,15,1468,105.71,0.00,195,0,0,0.0,1.00,1.00,1.00,1.02,0.01,0.02
17000,37,128,5.7,0.4,0.1,0.0,5.1,0.0,1.15,21.7,24,1268,113.53,0.00,82,45,1,0.0,1.12,1.16,1.18,2.96,0.81,0.62
17000,11,128,8.1,0.0,0.0,0.0,8.0,0.0,1.01,18.9,23,1161,170.21,0.00,0,128,0,0.0,1.01,1.01,1.00,1.08,0.08,0.00
17000,26,120,7.9,0.1,0.0,0.2,7.7,0.0,1.01,18.6,16,1370,108.25,0.00,120,0,0,0.0,1.01,1.00,1.03,1.49,0.20,0.28
17000,19,52,4.6,0.0,0.0,0.0,4.6,0.0,1.00,23.4,7,1272,82.02,0.00,52,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,32,39,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.6,7,1241,96.87,0.00,39,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,9,26,3.2,0.0,0.0,0.0,3.2,0.0,1.00,23.8,2,1079,56.06,0.00,26,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,1,14,4.9,0.0,0.0,0.0,4.9,0.0,1.00,21.6,3,906,68.42,0.00,14,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,10,8,3.6,0.0,0.0,0.0,3.6,0.0,1.00,22.8,3,2036,123.17,0.00,8,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
17000,47,8,5.6,0.8,0.0,0.0,4.9,0.0,1.32,20.2,4,518,41.93,0.00,1,7,0,0.0,1.48,1.18,1.31,1.25,0.12,0.12
17000,18,7,9.9,0.0,0.0,0.0,9.9,0.0,1.00,16.9,4,1841,338.64,0.00,0,7,0,0.0,1.00,1.00,1.00,1.57,0.57,0.00
17000,39,6,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,1107,53.99,0.00,6,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
