step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
10000,8,1183,6.58,0.01,0.06,0.05,6.47,0.00,1.00,0.000,0.384,778468.1,1058.5,8,2,1.56,1.00,1.00
10000,1,23,58.26,8.48,2.00,3.48,44.30,0.00,1.98,0.000,0.898,154745.7,40.7,3,3,3.83,1.43,1.76
10000,0,28,27.50,4.71,0.93,3.96,17.89,0.00,1.74,0.000,0.007,93110.8,251.1,3,20,2.68,1.71,1.42
20000,8,1214,5.78,0.00,0.00,0.02,5.75,0.00,1.00,0.000,0.394,755740.6,0.0,3,0,1.56,1.00,1.00
20000,1,63,15.81,0.90,2.03,0.00,12.87,0.02,1.17,0.016,1.031,97489.0,15.2,2,0,1.60,1.15,1.23
20000,0,19,9.84,0.11,1.11,0.00,8.63,0.00,1.02,0.000,0.002,2137.9,10.1,2,14,1.47,1.03,1.03
30000,8,1195,5.02,0.02,0.00,0.04,4.96,0.00,1.01,0.000,0.454,737691.1,0.0,3,0,1.82,1.00,1.01
30000,1,56,9.38,0.00,0.30,0.00,9.07,0.00,1.00,0.000,0.816,81455.2,8.3,1,0,1.43,1.00,1.00
30000,0,35,9.40,0.00,0.00,0.14,9.26,0.00,1.00,0.000,0.005,2945.8,4.7,1,14,1.57,1.00,1.00
40000,8,1052,5.29,0.00,0.00,0.00,5.29,0.00,1.00,0.000,0.474,680435.0,0.1,7,0,2.16,1.00,1.00
40000,1,85,6.40,0.01,0.40,0.00,5.99,0.00,1.02,0.000,0.898,81359.8,0.5,2,0,1.04,1.02,1.02
40000,0,49,6.84,0.10,0.37,0.08,6.29,0.00,1.07,0.000,0.009,3128.4,0.8,3,29,2.16,1.07,1.07
50000,8,1153,4.75,0.01,0.02,0.01,4.71,0.00,1.01,0.000,0.505,659304.8,0.4,3,0,2.10,1.00,1.01
50000,1,61,7.21,0.00,0.20,0.34,6.67,0.00,1.00,0.000,0.857,82236.4,0.0,2,0,1.38,1.00,1.00
50000,0,51,6.51,0.14,0.08,0.14,6.16,0.00,1.12,0.000,0.007,2666.9,0.9,3,15,1.57,1.07,1.11
60000,8,1122,5.25,0.03,0.01,0.04,5.17,0.00,1.02,0.000,0.502,649518.2,0.0,3,0,2.15,1.01,1.02
60000,1,59,7.32,0.03,0.27,0.00,7.02,0.00,1.05,0.000,0.745,78011.4,0.0,2,0,1.24,1.03,1.03
60000,0,47,5.72,0.04,0.06,0.00,5.62,0.00,1.02,0.000,0.007,3148.2,0.3,3,26,1.77,1.00,1.02
70000,8,1153,4.83,0.02,0.02,0.01,4.78,0.00,1.02,0.000,0.509,687464.0,0.5,3,0,2.12,1.01,1.02
70000,1,92,7.16,0.05,0.05,0.22,6.84,0.00,1.04,0.000,0.959,89868.1,0.0,2,0,1.02,1.04,1.03
70000,0,52,6.40,0.00,0.10,0.42,5.88,0.00,1.00,0.000,0.009,2706.5,0.0,3,20,1.94,1.00,1.00
80000,8,1148,4.62,0.04,0.00,0.01,4.57,0.00,1.03,0.000,0.510,659566.2,0.0,4,0,2.13,1.03,1.04
80000,1,77,6.29,0.00,0.01,0.57,5.70,0.00,1.00,0.000,0.837,84200.0,0.0,2,0,1.06,1.00,1.00
80000,0,53,4.17,0.02,0.15,0.08,3.92,0.00,1.01,0.000,0.008,2774.3,1.5,3,27,1.79,1.00,1.02
90000,8,1169,4.68,0.00,0.00,0.02,4.66,0.00,1.00,0.000,0.504,677175.5,0.6,4,0,2.07,1.00,1.00
90000,1,60,11.58,0.05,1.12,0.77,9.65,0.00,1.06,0.000,0.929,75440.1,1.9,2,0,1.52,1.06,1.06
90000,0,39,12.79,0.21,0.33,0.97,11.28,0.00,1.05,0.000,0.009,3422.6,3.8,3,20,2.79,1.05,1.06
100000,8,1044,4.62,0.02,0.01,0.06,4.54,0.00,1.01,0.000,0.488,659979.6,0.0,3,0,2.25,1.01,1.01
100000,1,63,7.59,0.14,0.06,0.03,7.35,0.00,1.04,0.000,0.857,68397.2,0.0,2,0,1.33,1.00,1.05
100000,0,32,6.88,0.47,0.16,0.06,6.19,0.06,1.16,0.031,0.005,4336.4,0.0,3,16,1.91,1.25,1.08
110000,8,945,4.86,0.04,0.00,0.00,4.82,0.00,1.02,0.000,0.490,624931.6,0.0,4,0,2.49,1.03,1.02
110000,1,85,5.38,0.13,0.00,0.00,5.25,0.00,1.05,0.000,0.888,69409.6,0.0,2,0,1.02,1.05,1.05
110000,0,53,5.28,0.13,0.00,0.00,5.15,0.00,1.05,0.000,0.008,3625.9,0.4,4,30,1.83,1.07,1.06
120000,8,1166,4.94,0.05,0.00,0.02,4.86,0.00,1.02,0.000,0.507,644089.9,0.0,3,0,2.09,1.03,1.02
120000,1,69,7.36,0.10,0.06,0.46,6.74,0.00,1.02,0.000,0.857,73049.0,0.4,3,1,1.22,1.02,1.03
120000,0,47,6.21,0.23,0.00,0.40,5.57,0.00,1.08,0.000,0.010,3751.5,0.3,3,24,2.36,1.03,1.07
130000,8,1212,4.75,0.02,0.02,0.00,4.71,0.00,1.01,0.000,0.524,687973.8,0.1,4,0,2.06,1.01,1.00
130000,1,51,8.37,0.00,0.00,0.00,8.37,0.00,1.00,0.000,0.907,64462.3,1.9,2,8,1.73,1.00,1.00
130000,0,37,7.00,0.05,0.00,0.19,6.76,0.00,1.04,0.000,0.007,2145.6,0.0,2,18,2.27,1.05,1.00
140000,8,1044,4.84,0.02,0.00,0.02,4.79,0.00,1.02,0.000,0.500,647641.9,0.1,5,0,2.30,1.02,1.02
140000,1,50,8.02,0.14,0.00,0.00,7.88,0.00,1.06,0.000,0.816,65899.9,0.0,2,2,1.60,1.03,1.09
140000,0,41,9.22,0.05,0.05,0.00,9.12,0.00,1.03,0.000,0.009,2993.3,0.2,2,16,2.46,1.05,1.00
150000,8,1088,4.79,0.03,0.00,0.02,4.74,0.00,1.01,0.000,0.508,673579.2,0.0,4,0,2.24,1.01,1.01
150000,1,43,3.70,0.14,0.00,0.00,3.56,0.00,1.09,0.000,0.765,61239.0,0.0,1,0,1.74,1.12,1.12
150000,0,40,4.03,0.25,0.03,0.00,3.75,0.00,1.14,0.000,0.008,3999.2,0.0,2,18,2.17,1.13,1.22
160000,8,1101,4.84,0.04,0.02,0.03,4.74,0.00,1.02,0.000,0.511,644407.6,0.0,5,0,2.22,1.02,1.02
160000,1,24,13.62,0.83,0.00,0.00,12.79,0.00,1.31,0.000,0.969,29474.7,0.0,1,2,3.92,1.07,1.38
160000,0,34,8.44,0.06,0.00,0.18,8.21,0.00,1.04,0.000,0.011,7063.4,0.0,2,19,3.88,1.06,1.00
170000,8,985,4.70,0.07,0.00,0.02,4.62,0.00,1.03,0.000,0.520,657949.0,0.0,5,1,2.53,1.03,1.02
170000,1,22,8.23,0.27,0.00,0.00,7.95,0.00,1.00,0.000,0.898,49461.4,0.0,1,1,4.00,1.00,1.00
170000,0,35,7.71,0.23,0.00,0.00,7.49,0.00,1.04,0.000,0.012,4904.1,2.3,1,16,4.00,1.07,1.04
180000,8,1095,4.80,0.04,0.00,0.01,4.75,0.00,1.01,0.000,0.514,661547.5,0.0,5,0,2.24,1.02,1.00
180000,1,23,10.65,0.00,0.00,0.00,10.65,0.00,1.00,0.000,0.958,44729.7,0.0,1,4,4.00,1.00,1.00
180000,0,19,12.42,2.11,0.00,0.00,10.32,0.00,1.92,0.000,0.006,3765.2,0.0,1,8,3.74,1.74,1.74
190000,8,1050,5.39,0.10,0.02,0.06,5.22,0.00,1.04,0.000,0.499,651398.2,0.1,7,0,2.26,1.05,1.02
190000,1,54,6.17,0.00,0.11,0.30,5.76,0.00,1.00,0.000,1.056,31739.9,0.0,2,16,1.76,1.00,1.00
190000,0,21,7.24,0.48,0.00,0.38,6.38,0.00,1.44,0.000,0.007,3859.2,0.0,1,19,4.00,1.57,1.57
200000,8,1083,5.72,0.04,0.01,0.00,5.66,0.00,1.01,0.000,0.521,651335.6,0.0,5,4,2.29,1.02,1.00
200000,1,30,8.90,0.00,0.00,0.00,8.90,0.00,1.00,0.000,0.821,34930.1,0.0,1,3,2.60,1.00,1.00
200000,0,25,7.40,0.00,0.00,0.00,7.40,0.00,1.00,0.000,0.009,3679.4,0.0,1,13,4.00,1.00,1.00
210000,8,1054,4.77,0.06,0.00,0.02,4.70,0.00,1.03,0.000,0.516,670961.8,0.0,4,3,2.33,1.03,1.03
210000,1,22,11.77,0.00,0.00,1.18,10.59,0.00,1.00,0.000,0.926,42326.6,0.0,2,6,4.00,1.00,1.00
210000,0,16,10.25,0.00,0.00,1.06,9.19,0.00,1.00,0.000,0.005,3782.0,0.0,2,9,3.88,1.00,1.00
220000,8,1087,5.24,0.08,0.00,0.01,5.15,0.00,1.03,0.000,0.512,644344.9,0.0,4,0,2.26,1.02,1.04
220000,1,49,10.35,0.00,0.00,0.00,10.35,0.00,1.00,0.000,0.959,74757.1,0.1,2,0,1.92,1.00,1.00
220000,0,14,16.57,0.00,1.00,0.21,15.36,0.00,1.00,0.000,0.004,3235.3,0.1,2,6,3.21,1.00,1.00
230000,8,1080,5.25,0.04,0.01,0.07,5.12,0.00,1.01,0.000,0.500,669820.0,0.0,5,0,2.20,1.00,1.02
230000,1,41,14.10,0.20,0.44,1.95,11.51,0.00,1.05,0.000,0.908,72295.2,9.1,2,0,2.17,1.03,1.07
230000,0,26,12.31,0.50,0.69,0.00,11.12,0.00,1.14,0.000,0.006,3028.1,5.5,2,7,2.65,1.27,1.00
240000,8,1078,5.04,0.01,0.00,0.15,4.88,0.00,1.00,0.000,0.521,658093.8,0.0,5,0,2.32,1.00,1.01
240000,1,54,7.52,0.00,0.00,0.00,7.52,0.00,1.00,0.000,0.949,70654.2,0.0,1,0,1.72,1.00,1.00
240000,0,18,10.56,0.00,0.00,0.39,10.17,0.00,1.00,0.000,0.004,3547.0,0.3,2,5,2.78,1.00,1.00
250000,8,1177,5.19,0.02,0.00,0.02,5.15,0.00,1.01,0.000,0.513,676929.4,0.0,4,0,2.09,1.01,1.01
250000,1,38,11.03,0.13,0.32,1.42,9.16,0.00,1.04,0.000,0.776,67113.1,0.0,2,0,2.00,1.04,1.06
250000,0,30,15.17,0.10,1.17,2.60,11.30,0.00,1.01,0.000,0.008,3949.3,0.3,3,14,3.03,1.00,1.01
260000,8,945,4.79,0.02,0.00,0.02,4.75,0.00,1.01,0.000,0.529,661971.2,0.0,6,0,2.58,1.01,1.01
260000,1,50,8.34,0.16,0.00,0.04,8.14,0.00,1.07,0.000,0.878,68903.1,0.2,2,0,1.72,1.03,1.12
260000,0,32,7.41,0.16,0.75,0.00,6.50,0.00,1.12,0.000,0.007,3691.2,0.5,5,15,2.53,1.08,1.16
270000,8,1045,4.73,0.01,0.00,0.00,4.72,0.00,1.00,0.000,0.580,611942.6,0.0,5,3,2.33,1.00,1.01
