step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back
200000,0,9,4.33,0.00,0.00,0.00,4.33,0.00,1.00,0.000,0.001,223.3,0.0,1,9,1.89,1.00,1.00
210000,8,1318,4.22,0.02,0.00,0.00,4.20,0.00,1.01,0.000,0.407,751765.4,1.9,2,18,1.46,1.00,1.01
210000,1,51,4.27,0.00,0.00,0.00,4.27,0.00,1.00,0.000,1.056,50958.7,0.0,1,31,1.49,1.00,1.00
210000,0,13,4.38,0.00,0.00,0.00,4.38,0.00,1.00,0.000,0.002,229.3,0.0,1,13,1.92,1.00,1.00
220000,8,1288,4.19,0.09,0.00,0.02,4.07,0.00,1.03,0.000,0.472,747581.6,0.1,5,13,1.49,1.01,1.05
220000,1,41,5.63,0.41,0.00,0.00,5.22,0.00,1.13,0.000,0.802,45533.4,0.0,1,12,1.78,1.02,1.20
220000,0,18,7.61,1.78,0.00,0.00,5.83,0.00,1.42,0.000,0.003,1835.8,0.6,1,13,2.00,1.00,1.62
230000,8,1381,4.43,0.03,0.00,0.01,4.39,0.00,1.01,0.000,0.473,750252.1,2.0,2,0,1.39,1.00,1.01
230000,1,32,5.34,0.00,0.00,0.00,5.34,0.00,1.00,0.000,0.756,43440.7,1.2,1,0,1.84,1.00,1.00
230000,0,19,6.42,0.32,0.00,0.58,5.53,0.00,1.14,0.000,0.003,4596.0,0.7,1,7,2.11,1.17,1.15
240000,8,1356,4.12,0.04,0.00,0.00,4.08,0.00,1.02,0.000,0.476,758126.1,1.5,3,0,1.31,1.01,1.02
240000,1,77,4.90,0.04,0.00,0.00,4.86,0.00,1.01,0.000,0.796,47621.3,0.0,0,0,1.01,1.00,1.03
240000,0,40,4.47,0.05,0.03,0.05,4.35,0.00,1.02,0.000,0.004,3774.0,0.0,1,12,1.15,1.00,1.04
250000,8,1299,4.39,0.11,0.00,0.00,4.27,0.00,1.04,0.000,0.478,754002.2,2.1,4,0,1.41,1.02,1.05
250000,1,92,7.52,0.01,0.00,0.02,7.49,0.00,1.00,0.000,1.010,72975.6,0.0,2,0,1.08,1.00,1.01
250000,0,28,7.89,0.00,0.54,0.00,7.36,0.00,1.00,0.000,0.003,3319.1,0.0,3,9,1.36,1.00,1.00
260000,8,1367,4.25,0.02,0.01,0.01,4.22,0.00,1.01,0.000,0.452,767396.2,2.4,2,0,1.31,1.00,1.01
260000,1,53,12.17,1.02,0.09,3.53,7.53,0.00,1.25,0.000,0.837,91816.3,0.0,2,0,1.55,1.17,1.33
260000,0,24,18.21,0.00,0.00,9.79,8.42,0.00,1.00,0.000,0.004,2424.3,0.6,3,10,2.08,1.00,1.00
270000,8,1270,4.33,0.04,0.00,0.00,4.29,0.00,1.02,0.000,0.442,770978.5,0.3,4,0,1.29,1.00,1.02
270000,1,77,6.66,0.00,0.00,0.00,6.66,0.00,1.00,0.000,0.990,67972.6,0.0,2,0,1.26,1.00,1.00
270000,0,33,6.36,0.03,0.00,0.00,6.33,0.00,1.02,0.000,0.003,3704.2,0.0,3,16,1.27,1.02,1.02
280000,8,1388,4.21,0.03,0.00,0.01,4.17,0.00,1.01,0.000,0.461,762282.5,0.2,2,0,1.31,1.01,1.01
280000,1,67,10.03,0.00,0.46,0.91,8.66,0.00,1.00,0.000,0.949,65813.9,0.0,3,0,1.39,1.00,1.00
280000,0,29,9.34,0.00,0.00,0.38,8.97,0.00,1.00,0.000,0.003,3839.4,0.0,3,11,1.41,1.00,1.00
290000,8,1372,4.35,0.05,0.00,0.00,4.29,0.00,1.02,0.000,0.425,774546.7,1.9,2,2,1.41,1.01,1.03
290000,1,79,6.70,0.14,0.00,0.28,6.28,0.00,1.09,0.000,0.917,88970.6,0.6,2,2,1.11,1.08,1.15
290000,0,20,6.50,0.45,0.00,0.00,6.05,0.00,1.28,0.000,0.002,2337.0,0.3,2,6,1.25,1.25,1.53
300000,8,1399,4.21,0.03,0.01,0.00,4.17,0.00,1.01,0.000,0.404,774556.9,1.1,2,0,1.32,1.01,1.01
300000,1,71,3.80,0.24,0.00,0.20,3.37,0.00,1.16,0.000,0.869,59836.5,0.3,2,36,1.03,1.04,1.24
300000,0,21,5.10,0.38,0.00,0.81,3.90,0.00,1.19,0.000,0.002,2645.9,2.6,2,13,1.33,1.03,1.29
310000,8,1417,4.25,0.06,0.02,0.03,4.14,0.00,1.03,0.000,0.467,759104.1,2.7,3,4,1.38,1.01,1.04
310000,1,49,5.67,0.90,0.00,0.06,4.71,0.00,1.42,0.000,0.704,56014.6,0.0,1,2,1.41,1.00,1.75
310000,0,24,5.83,0.50,0.00,0.00,5.33,0.00,1.23,0.000,0.003,3004.1,0.3,1,14,1.71,1.00,1.42
320000,8,1051,4.20,0.01,0.00,0.00,4.18,0.00,1.01,0.000,0.455,727077.6,0.2,2,1,1.22,1.01,1.01
320000,1,44,11.34,1.36,0.00,0.00,9.98,0.00,1.46,0.000,0.816,67449.4,1.5,3,1,1.82,1.78,1.52
320000,0,35,8.66,0.60,0.00,0.00,8.06,0.00,1.20,0.000,0.004,2863.6,0.0,3,18,1.63,1.53,1.15
330000,8,1213,4.61,0.06,0.00,0.01,4.53,0.00,1.02,0.000,0.441,700939.3,0.9,2,0,1.23,1.02,1.03
330000,1,58,8.95,1.09,0.00,0.09,7.78,0.00,1.35,0.000,0.918,72892.3,1.9,3,0,1.55,1.72,1.12
330000,0,22,8.55,1.14,0.00,0.14,7.27,0.00,1.42,0.000,0.003,3010.9,1.4,3,8,1.64,2.07,1.12
340000,8,1388,4.20,0.05,0.00,0.02,4.13,0.00,1.02,0.000,0.444,776771.6,0.6,1,0,1.31,1.01,1.02
340000,1,48,10.67,0.02,0.00,0.83,9.81,0.00,1.01,0.000,0.867,71435.3,0.0,2,0,1.77,1.01,1.01
340000,0,29,11.90,0.00,0.52,0.79,10.59,0.00,1.00,0.000,0.005,3443.0,0.0,3,11,1.97,1.00,1.00
350000,8,1295,4.34,0.05,0.02,0.02,4.26,0.00,1.02,0.000,0.392,757258.9,1.3,1,3,1.44,1.00,1.02
350000,1,64,9.47,0.00,0.00,0.00,9.47,0.00,1.00,0.000,0.964,79691.4,0.7,2,18,1.25,1.00,1.00
350000,0,22,8.55,0.00,1.23,0.05,7.27,0.00,1.00,0.000,0.003,2513.0,0.0,2,16,1.82,1.00,1.00
360000,8,1349,4.43,0.03,0.01,0.03,4.36,0.00,1.02,0.000,0.384,750743.2,1.0,1,8,1.36,1.01,1.02
360000,1,42,14.00,0.02,0.00,0.00,13.98,0.00,1.01,0.000,1.012,65827.8,0.0,1,15,2.05,1.00,1.01
360000,0,13,11.77,0.00,0.00,0.00,11.77,0.00,1.00,0.000,0.002,1855.8,0.0,1,8,2.00,1.00,1.00
370000,8,1335,4.12,0.01,0.01,0.01,4.09,0.00,1.01,0.000,0.399,749810.9,0.1,2,5,1.42,1.01,1.01
370000,1,60,7.15,0.08,0.97,0.07,6.03,0.00,1.02,0.000,0.922,58487.6,0.5,2,21,1.38,1.02,1.02
370000,0,25,7.24,0.00,0.76,0.00,6.48,0.00,1.00,0.000,0.004,1602.1,0.4,2,20,1.72,1.00,1.00
380000,8,1398,4.13,0.03,0.00,0.02,4.08,0.00,1.01,0.000,0.410,742588.2,0.1,1,15,1.40,1.01,1.01
380000,1,48,7.77,0.00,0.00,0.00,7.77,0.00,1.00,0.000,0.940,68831.3,0.0,2,18,1.65,1.00,1.00
380000,0,13,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.002,1078.5,0.0,2,5,1.46,1.00,1.00
390000,8,1303,4.26,0.10,0.00,0.01,4.15,0.00,1.03,0.000,0.409,733852.3,0.3,1,0,1.51,1.03,1.05
390000,1,81,7.77,0.00,0.86,0.05,6.85,0.00,1.00,0.000,0.949,70402.3,0.0,2,0,1.15,1.00,1.00
390000,0,37,9.11,0.46,0.27,0.19,8.19,0.00,1.12,0.000,0.005,2507.1,0.6,2,18,1.59,1.11,1.16
400000,8,1374,4.08,0.03,0.01,0.00,4.04,0.00,1.02,0.000,0.400,755741.4,0.5,2,0,1.40,1.01,1.02
400000,1,77,8.66,0.65,0.30,0.03,7.69,0.00,1.16,0.000,1.031,76126.7,0.7,1,0,1.31,1.19,1.18
400000,0,26,8.96,0.96,0.54,0.35,7.12,0.00,1.24,0.000,0.003,3020.7,0.1,2,16,1.35,1.28,1.27
410000,8,1353,4.42,0.06,0.02,0.01,4.33,0.00,1.02,0.000,0.411,754083.7,0.8,1,0,1.44,1.01,1.03
410000,1,76,6.99,0.14,0.87,0.64,5.33,0.00,1.04,0.000,0.867,76289.8,0.8,2,0,1.12,1.01,1.04
410000,0,40,8.18,1.52,0.28,0.50,5.88,0.00,1.45,0.000,0.006,2810.7,1.4,3,29,1.70,1.18,1.80
420000,8,1358,4.27,0.08,0.00,0.02,4.18,0.00,1.02,0.000,0.416,765680.5,3.8,2,0,1.45,1.02,1.03
420000,1,74,3.89,0.08,0.05,0.05,3.70,0.00,1.04,0.000,0.786,78016.3,1.0,2,0,1.04,1.04,1.04
420000,0,36,5.44,0.64,0.08,0.06,4.67,0.00,1.29,0.000,0.004,2761.7,1.4,3,16,1.28,1.16,1.27
430000,8,1161,4.31,0.07,0.01,0.05,4.18,0.00,1.03,0.001,0.455,747961.6,5.6,2,0,1.44,1.03,1.04
430000,1,82,5.99,0.11,0.00,0.00,5.88,0.00,1.05,0.000,0.867,69784.5,0.0,2,0,1.04,1.02,1.07
430000,0,36,6.86,0.33,0.00,0.00,6.53,0.00,1.10,0.000,0.003,3762.9,0.4,4,10,1.17,1.11,1.15
440000,8,1320,4.16,0.04,0.00,0.00,4.11,0.00,1.01,0.000,0.464,739021.7,1.5,3,0,1.32,1.01,1.02
440000,1,54,9.67,0.37,0.15,0.00,9.15,0.00,1.04,0.000,0.806,84558.6,0.4,2,0,1.46,1.00,1.04
440000,0,27,12.74,0.22,0.44,0.15,11.93,0.00,1.02,0.000,0.005,2165.3,0.0,3,15,2.11,1.00,1.03
450000,8,1206,4.45,0.01,0.03,0.02,4.38,0.00,1.00,0.000,0.491,750590.2,1.3,3,0,1.36,1.00,1.01
450000,1,62,4.90,0.00,0.00,0.00,4.90,0.00,1.00,0.000,0.917,72260.4,0.0,3,8,1.42,1.00,1.00
450000,0,23,4.70,0.00,0.26,0.00,4.43,0.00,1.00,0.000,0.003,3157.7,0.0,3,8,1.57,1.00,1.00
460000,8,1315,4.52,0.06,0.01,0.03,4.42,0.00,1.02,0.000,0.448,754676.4,0.4,5,0,1.42,1.02,1.03
460000,1,63,7.30,0.27,0.10,0.00,6.94,0.00,1.09,0.000,0.949,68806.8,0.3,2,0,1.48,1.09,1.09
460000,0,34,5.29,0.00,0.00,0.18,5.12,0.00,1.00,0.000,0.004,2999.6,0.0,3,15,1.38,1.00,1.00
470000,8,1194,4.50,0.05,0.00,0.01,4.44,0.00,1.02,0.000,0.459,740837.9,2.1,2,0,1.35,1.03,1.04
470000,1,80,3.99,0.00,0.03,0.00,3.96,0.00,1.00,0.000,0.867,62398.0,0.0,2,0,1.06,1.00,1.00
470000,0,24,3.38,0.12,0.00,0.00,3.25,0.00,1.04,0.000,0.002,4025.7,1.9,3,9,1.17,1.00,1.05
480000,8,1386,4.19,0.05,0.00,0.01,4.13,0.00,1.02,0.000,0.450,761687.7,0.4,2,0,1.41,1.01,1.02
480000,1,64,6.27,0.00,0.00,0.00,6.27,0.00,1.00,0.000,0.857,64406.8,5.4,2,0,1.31,1.00,1.00
480000,0,45,5.49,0.11,0.56,0.00,4.82,0.00,1.09,0.000,0.005,3647.9,3.6,3,28,1.38,1.14,1.14
490000,8,1334,4.29,0.07,0.03,0.04,4.16,0.00,1.02,0.000,0.426,760103.1,2.6,5,1,1.46,1.02,1.04
490000,1,69,6.75,0.00,0.00,0.01,6.74,0.00,1.00,0.000,0.776,73557.2,0.5,2,0,1.10,1.00,1.00
490000,0,31,7.23,0.00,0.32,0.03,6.87,0.00,1.00,0.000,0.004,3025.2,0.0,3,20,1.58,1.00,1.00
500000,8,1363,4.01,0.02,0.01,0.02,3.96,0.00,1.01,0.000,0.400,757443.8,1.7,3,0,1.41,1.01,1.02
500000,1,88,5.82,0.61,0.19,0.12,4.89,0.02,1.26,0.011,0.929,72090.5,0.0,2,0,1.03,1.34,1.27
500000,0,25,5.32,0.32,0.00,0.28,4.72,0.00,1.12,0.000,0.003,3093.1,0.2,3,11,1.32,1.16,1.12
510000,8,1317,4.01,0.06,0.01,0.00,3.94,0.00,1.02,0.000,0.433,745589.0,1.8,4,0,1.49,1.03,1.04
510000,1,60,5.77,0.00,0.37,0.07,5.33,0.00,1.00,0.000,0.786,80507.1,0.5,2,0,1.28,1.00,1.00
510000,0,32,6.41,0.00,0.53,0.12,5.75,0.00,1.00,0.000,0.004,2543.7,2.4,3,19,1.53,1.00,1.00
520000,8,1294,4.30,0.08,0.01,0.01,4.20,0.00,1.03,0.000,0.431,742822.3,0.0,3,0,1.48,1.01,1.04
520000,1,80,5.56,0.00,0.04,0.00,5.53,0.00,1.00,0.000,0.888,72796.6,0.0,2,0,1.09,1.00,1.00
520000,0,29,5.76,0.00,0.07,1.52,4.17,0.00,1.00,0.000,0.003,3410.5,0.0,3,12,1.41,1.00,1.00
530000,8,1382,4.22,0.10,0.00,0.02,4.10,0.00,1.03,0.000,0.423,745748.5,1.2,3,0,1.41,1.02,1.04
530000,1,80,5.71,0.00,0.71,0.08,4.93,0.00,1.00,0.000,0.898,68501.3,0.2,2,0,1.10,1.00,1.00
530000,0,34,5.79,0.00,0.29,0.12,5.38,0.00,1.00,0.000,0.004,3405.6,0.2,3,16,1.38,1.00,1.00
540000,8,1346,4.25,0.07,0.02,0.01,4.16,0.00,1.03,0.000,0.422,767433.5,1.8,2,0,1.43,1.04,1.05
540000,1,44,14.02,0.00,3.64,0.32,10.07,0.00,1.00,0.000,0.745,79338.7,1.5,2,0,1.66,1.00,1.00
540000,0,49,8.98,0.31,2.12,0.02,6.53,0.00,1.02,0.000,0.007,2897.9,0.6,3,18,1.57,1.00,1.00
550000,8,1322,3.96,0.08,0.00,0.01,3.87,0.00,1.02,0.000,0.418,757124.3,0.5,3,0,1.48,1.02,1.03
550000,1,62,6.40,0.00,0.08,0.53,5.79,0.00,1.00,0.000,0.755,71783.8,0.0,2,0,1.19,1.00,1.00
550000,0,59,6.46,0.00,0.47,0.37,5.61,0.00,1.00,0.000,0.007,3344.3,0.1,3,31,1.41,1.00,1.00
560000,8,1298,4.52,0.07,0.01,0.02,4.43,0.00,1.03,0.000,0.400,746395.5,2.0,2,0,1.48,1.02,1.03
560000,1,52,6.87,0.52,0.35,0.04,5.96,0.00,1.12,0.000,0.816,68264.7,0.0,2,0,1.54,1.14,1.17
560000,0,33,7.21,0.00,1.45,0.15,5.61,0.00,1.00,0.000,0.005,3126.8,0.0,3,17,1.70,1.00,1.00
570000,8,1336,4.30,0.05,0.00,0.02,4.23,0.00,1.02,0.000,0.408,754691.6,0.1,3,1,1.46,1.01,1.02
570000,1,35,14.06,0.14,1.00,1.29,11.63,0.00,1.05,0.000,0.827,65545.7,7.0,2,1,2.31,1.03,1.09
570000,0,39,11.90,0.38,0.56,0.44,10.51,0.00,1.17,0.000,0.007,3690.7,1.2,3,17,1.92,1.10,1.28
580000,8,1350,4.07,0.07,0.00,0.00,3.99,0.00,1.03,0.000,0.421,742537.7,2.7,4,5,1.49,1.02,1.03
580000,1,64,6.31,0.00,0.00,0.09,6.22,0.00,1.00,0.000,0.792,63558.0,0.0,3,14,1.19,1.00,1.00
580000,0,28,3.93,0.04,0.00,0.00,3.89,0.00,1.07,0.000,0.003,3258.8,0.0,3,16,1.25,1.07,1.07
590000,8,1381,4.08,0.04,0.00,0.02,4.02,0.00,1.02,0.000,0.425,755298.9,3.4,4,8,1.45,1.01,1.02
590000,1,44,5.93,0.00,0.00,0.00,5.93,0.00,1.00,0.000,0.910,49282.8,0.0,2,22,1.84,1.00,1.00
590000,0,18,7.06,0.28,0.00,0.44,6.33,0.00,1.07,0.000,0.003,1308.3,0.0,1,13,2.06,1.00,1.10
600000,8,1303,4.39,0.05,0.00,0.02,4.31,0.00,1.02,0.000,0.423,761401.8,0.7,2,0,1.49,1.01,1.03
600000,1,51,5.02,0.12,0.00,0.00,4.90,0.00,1.05,0.000,0.888,43547.1,0.0,1,5,1.71,1.01,1.07
600000,0,36,4.83,0.00,0.00,0.06,4.78,0.00,1.00,0.000,0.006,3208.8,0.0,1,14,1.89,1.00,1.00
610000,8,1379,4.32,0.09,0.01,0.00,4.22,0.00,1.04,0.000,0.411,742850.7,4.0,4,3,1.42,1.03,1.05
610000,1,64,6.80,0.11,0.00,0.20,6.48,0.00,1.08,0.000,0.898,58127.8,41.7,2,4,1.38,1.07,1.07
610000,0,21,7.38,0.05,0.00,0.00,7.33,0.00,1.03,0.000,0.002,4056.8,9.7,2,10,1.33,1.03,1.03
620000,8,1305,4.44,0.06,0.00,0.00,4.37,0.00,1.02,0.000,0.419,756690.8,4.4,4,6,1.51,1.01,1.03
620000,1,55,4.49,0.00,0.00,0.00,4.49,0.00,1.00,0.000,0.966,64554.3,0.0,2,31,1.56,1.00,1.00
620000,0,10,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.002,3273.6,0.0,1,10,2.00,1.00,1.00
630000,8,1329,4.26,0.05,0.00,0.02,4.19,0.00,1.02,0.000,0.427,729125.5,3.9,5,4,1.48,1.00,1.02
630000,1,49,6.06,0.14,0.00,0.00,5.92,0.00,1.10,0.000,0.955,46080.2,0.0,2,23,1.71,1.07,1.12
630000,0,11,7.64,1.82,0.00,0.00,5.82,0.00,1.60,0.000,0.002,505.7,0.0,1,10,2.09,1.17,1.62
640000,8,1361,4.18,0.03,0.02,0.02,4.11,0.00,1.01,0.000,0.428,741584.0,1.9,4,2,1.42,1.01,1.02
640000,1,67,5.99,0.00,0.00,0.00,5.99,0.00,1.00,0.000,1.000,52027.5,0.0,1,18,1.34,1.00,1.00
640000,0,19,4.37,0.00,0.00,0.00,4.37,0.00,1.00,0.000,0.002,1621.4,0.3,1,10,1.26,1.00,1.00
650000,8,1390,4.34,0.04,0.00,0.03,4.27,0.00,1.02,0.000,0.408,747253.4,0.4,4,5,1.40,1.01,1.02
650000,1,55,5.27,0.02,0.00,0.16,5.09,0.00,1.00,0.000,0.815,52565.4,0.0,1,16,1.36,1.00,1.00
650000,0,27,5.67,0.00,0.00,0.56,5.11,0.00,1.00,0.000,0.004,1612.6,0.0,1,18,1.52,1.00,1.00
660000,8,1447,4.14,0.05,0.00,0.01,4.07,0.00,1.02,0.000,0.425,772841.1,8.8,2,6,1.40,1.01,1.02
660000,1,69,3.42,0.00,0.06,0.06,3.30,0.00,1.00,0.000,0.866,60171.2,0.0,2,5,1.22,1.00,1.00
660000,0,25,4.04,0.00,0.00,0.04,4.00,0.00,1.00,0.000,0.003,2383.2,0.0,2,11,1.32,1.00,1.00
670000,8,1401,4.34,0.05,0.01,0.00,4.28,0.00,1.02,0.000,0.408,772848.4,2.8,3,3,1.39,1.01,1.02
670000,1,54,6.43,0.00,0.00,0.00,6.43,0.00,1.00,0.000,0.804,71331.4,1.0,2,12,1.37,1.00,1.00
670000,0,21,7.29,0.00,0.00,0.24,7.05,0.00,1.00,0.000,0.003,1906.4,0.0,2,11,1.76,1.00,1.00
680000,8,1357,4.34,0.04,0.01,0.01,4.28,0.00,1.01,0.001,0.461,756106.0,3.9,3,3,1.42,1.01,1.01
