step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
5000,32,7,45.1,0.0,0.0,0.0,45.1,0.0,1.00,1.7,2,1710,302.17,0.00,7,0,0,0.0,1.00,1.00,1.00,3.57,1.00,1.00
5000,11,5,22.4,0.0,0.0,0.0,22.4,0.0,1.00,4.8,4,1511,182.53,0.00,5,0,0,0.0,1.00,1.00,1.00,3.20,1.00,1.00
6000,1,2305,8.0,0.1,0.2,0.2,7.5,0.0,1.04,20.0,330,1157,111.17,0.00,2252,19,34,0.0,1.04,1.04,1.04,2.98,0.69,0.72
6000,2,201,6.3,0.0,0.2,0.3,5.8,0.0,1.01,21.8,39,518,36.01,0.00,198,0,3,0.0,1.00,1.02,1.01,3.81,0.99,0.93
6000,15,130,5.7,0.2,0.0,0.0,5.4,0.0,1.07,20.2,18,1836,141.31,0.00,130,0,0,0.0,1.06,1.08,1.08,1.37,0.03,0.33
6000,13,98,8.5,0.2,0.0,0.3,8.1,0.0,1.03,17.6,15,2078,189.68,0.00,98,0,0,0.0,1.08,1.00,1.02,1.15,0.01,0.15
6000,3,58,7.1,0.0,0.0,0.1,7.0,0.0,1.00,20.7,13,1795,175.62,0.00,34,24,0,0.0,1.00,1.00,1.00,1.10,0.09,0.02
6000,7,53,11.1,0.7,0.0,0.3,10.1,0.0,1.20,18.6,15,2094,206.86,0.00,53,0,0,0.0,1.15,1.26,1.19,1.43,0.26,0.15
6000,16,46,8.4,0.0,0.1,0.0,8.4,0.0,1.00,17.6,15,271,35.01,0.00,0,34,12,0.0,1.00,1.00,1.00,1.28,0.02,0.26
6000,6,42,8.1,0.3,0.0,0.0,7.8,0.0,1.15,19.3,6,1333,141.44,0.00,31,11,0,0.0,1.12,1.15,1.19,2.14,0.40,0.43
6000,4,32,7.7,0.0,0.0,0.0,7.7,0.0,1.00,17.1,5,1215,111.11,0.00,32,0,0,0.0,1.00,1.00,1.00,1.66,0.00,0.66
6000,33,31,7.6,0.4,0.0,0.0,7.2,0.0,1.07,18.0,9,1841,133.90,0.04,31,0,0,0.0,1.10,1.10,1.00,1.32,0.00,0.32
6000,69,30,16.6,0.0,3.8,0.0,12.8,0.0,1.00,14.8,16,1591,218.61,0.00,30,0,0,0.0,1.00,1.00,1.00,3.47,0.77,0.93
6000,39,29,7.9,0.1,0.0,0.3,7.5,0.0,1.01,16.5,8,1361,108.14,0.00,29,0,0,0.0,1.03,1.00,1.01,1.28,0.03,0.21
6000,21,27,34.0,10.6,2.1,1.7,19.6,0.0,1.82,6.2,7,262,74.48,0.00,1,13,13,0.0,2.42,1.17,1.85,2.96,0.48,1.00
6000,62,26,9.1,0.0,0.0,0.0,9.1,0.0,1.00,18.8,9,1565,132.62,0.00,26,0,0,0.0,1.00,1.00,1.00,1.58,0.00,0.58
6000,8,23,11.0,1.7,0.0,0.0,9.3,0.0,1.62,12.8,9,1420,190.69,0.00,23,0,0,0.0,1.49,1.55,1.93,1.96,0.00,0.96
6000,58,19,12.3,0.0,0.0,5.7,6.6,0.0,1.00,14.1,3,940,97.59,0.00,0,12,7,0.0,1.00,1.00,1.00,4.00,1.00,1.00
6000,18,17,9.1,0.0,0.0,0.0,9.1,0.0,1.00,19.6,11,965,81.59,0.00,17,0,0,0.0,1.00,1.00,1.00,1.94,0.06,0.82
6000,14,17,60.7,0.4,0.0,0.9,59.4,0.0,1.06,0.0,7,296,259.05,0.00,0,11,6,0.0,1.00,1.12,1.06,4.00,1.00,1.00
6000,26,16,16.5,0.6,1.9,3.3,10.7,0.0,1.12,13.0,7,2520,320.56,0.00,16,0,0,0.0,1.00,1.35,1.09,2.00,0.75,0.19
6000,17,16,12.4,4.1,0.0,0.0,8.4,0.0,2.72,16.9,5,634,90.34,0.00,4,9,3,0.0,2.30,3.22,2.67,3.69,1.00,1.00
6000,67,13,8.2,0.0,0.0,0.8,7.5,0.0,1.00,19.4,7,1626,172.95,0.00,13,0,0,0.0,1.00,1.00,1.00,3.77,1.00,1.00
6000,60,7,64.0,0.0,14.6,2.3,47.1,0.0,1.00,0.0,4,2963,1069.79,0.00,7,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
6000,32,7,45.1,0.0,0.0,0.0,45.1,0.0,1.00,1.7,2,2710,506.86,0.00,7,0,0,0.0,1.00,1.00,1.00,3.57,1.00,1.00
6000,55,6,20.3,1.8,0.2,7.5,10.8,0.0,1.34,11.3,6,2950,508.06,0.00,6,0,0,0.0,1.00,1.55,1.41,3.33,1.00,0.67
6000,27,5,43.8,0.4,3.4,0.0,40.0,0.0,1.10,2.0,4,2930,852.06,0.00,5,0,0,0.0,1.10,1.10,1.10,4.00,1.00,1.00
6000,9,5,55.6,2.6,0.0,0.0,53.0,0.0,1.55,0.0,4,2935,983.77,0.00,5,0,0,0.0,1.05,1.60,1.77,4.00,1.00,1.00
7000,1,2703,6.6,0.1,0.1,0.1,6.3,0.0,1.02,20.8,321,990,77.57,0.00,2660,19,24,0.0,1.03,1.02,1.02,2.60,0.55,0.59
7000,2,297,5.9,0.0,0.2,0.1,5.6,0.0,1.00,22.3,38,579,40.81,0.00,286,0,11,0.0,1.00,1.00,1.00,3.72,0.97,0.90
7000,15,146,4.8,0.0,0.0,0.0,4.8,0.0,1.01,21.5,21,1069,76.74,0.00,146,0,0,0.0,1.01,1.01,1.01,1.26,0.03,0.23
7000,13,124,7.5,0.1,0.0,0.1,7.3,0.0,1.02,18.7,15,1168,103.10,0.00,124,0,0,0.0,1.03,1.00,1.01,1.06,0.00,0.06
7000,7,110,7.2,0.0,0.0,0.1,7.1,0.0,1.00,20.7,25,698,53.25,0.00,110,0,0,0.0,1.00,1.00,1.00,1.06,0.05,0.01
7000,3,86,5.5,0.0,0.0,0.0,5.5,0.0,1.00,22.0,13,682,50.63,0.00,68,18,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
7000,74,58,7.8,0.0,0.0,0.0,7.8,0.0,1.00,20.1,6,965,81.00,0.00,58,0,0,0.0,1.00,1.00,1.00,1.21,0.07,0.07
7000,16,54,7.5,0.0,0.1,0.0,7.4,0.0,1.00,18.7,18,396,54.81,0.00,0,43,11,0.0,1.00,1.00,1.00,1.15,0.02,0.13
7000,4,51,5.9,0.0,0.0,0.0,5.9,0.0,1.00,19.3,8,1317,112.09,0.00,51,0,0,0.0,1.00,1.00,1.01,1.43,0.00,0.43
7000,6,48,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.4,6,609,58.93,0.00,35,13,0,0.0,1.00,1.00,1.00,1.40,0.15,0.15
7000,33,31,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.5,8,950,65.02,0.00,31,0,0,0.0,1.00,1.00,1.00,1.16,0.03,0.13
7000,69,27,16.1,0.0,2.9,0.0,13.3,0.0,1.00,14.9,13,1469,232.64,0.00,27,0,0,0.0,1.00,1.00,1.00,2.81,0.52,0.78
7000,82,25,10.1,0.0,0.1,0.0,10.0,0.0,1.00,16.8,6,961,87.48,0.00,25,0,0,0.0,1.00,1.00,1.00,1.72,0.52,0.16
7000,8,22,9.9,0.9,0.0,0.0,9.0,0.0,1.32,13.3,11,1610,198.23,0.00,22,0,0,0.0,1.23,1.27,1.59,1.95,0.00,0.95
7000,21,22,36.8,13.1,2.3,2.4,19.1,0.0,2.45,5.5,5,465,136.51,0.00,1,9,12,0.0,3.80,1.20,2.40,3.09,0.55,1.00
7000,58,19,11.7,0.0,0.0,5.8,5.9,0.0,1.00,14.2,2,645,65.31,0.00,0,12,7,0.0,1.00,1.00,1.00,3.95,1.00,1.00
7000,17,19,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.9,5,563,61.01,0.00,1,9,9,0.0,1.00,1.00,1.00,3.79,1.00,1.00
7000,14,18,63.1,1.7,0.0,8.7,52.7,0.0,1.17,0.0,11,343,306.05,0.00,0,13,5,0.0,1.24,1.07,1.19,4.00,1.00,1.00
7000,39,14,8.2,0.0,0.0,0.6,7.6,0.0,1.00,15.6,9,1616,127.44,0.00,14,0,0,0.0,1.00,1.00,1.00,1.36,0.07,0.29
7000,76,12,7.9,0.3,0.0,0.0,7.6,0.0,1.10,17.5,4,876,61.24,0.00,12,0,0,0.0,1.00,1.12,1.21,2.00,0.00,1.00
7000,62,10,5.2,0.0,0.0,0.0,5.2,0.0,1.00,20.8,3,2649,185.64,0.00,10,0,0,0.0,1.00,1.00,1.00,1.60,0.00,0.60
7000,67,6,8.7,0.0,0.0,0.7,8.0,0.0,1.00,18.7,3,2554,325.47,0.00,6,0,0,0.0,1.00,1.00,1.00,3.83,1.00,1.00
7000,78,5,11.6,1.4,0.0,0.0,10.2,0.0,1.44,18.0,4,804,83.77,0.00,5,0,0,0.0,1.38,1.42,1.50,2.80,0.60,0.60
8000,1,2745,6.2,0.1,0.1,0.1,6.0,0.0,1.02,21.3,293,1071,82.00,0.00,2698,20,27,0.0,1.02,1.02,1.03,2.57,0.53,0.59
8000,2,301,5.1,0.0,0.2,0.1,4.8,0.0,1.01,22.9,41,928,66.66,0.00,293,0,8,0.0,1.01,1.01,1.01,3.68,0.97,0.88
8000,15,171,4.8,0.0,0.0,0.0,4.8,0.0,1.00,21.4,21,1392,95.18,0.00,171,0,0,0.0,1.00,1.00,1.00,1.24,0.04,0.20
8000,13,130,6.9,0.0,0.0,0.0,6.8,0.0,1.00,19.3,14,1335,110.14,0.00,130,0,0,0.0,1.01,1.00,1.00,1.02,0.00,0.02
8000,3,106,5.2,0.0,0.0,0.1,5.1,0.0,1.00,22.2,19,936,64.70,0.00,86,20,0,0.0,1.00,1.00,1.00,1.01,0.01,0.01
8000,7,78,7.7,0.0,0.0,0.1,7.6,0.0,1.00,20.4,17,1182,90.48,0.00,78,0,0,0.0,1.00,1.00,1.00,1.08,0.06,0.01
8000,4,76,5.0,0.0,0.0,0.0,4.9,0.0,1.00,20.8,10,1112,86.71,0.00,76,0,0,0.0,1.00,1.00,1.00,1.26,0.00,0.26
8000,74,62,8.0,0.0,0.0,0.0,8.0,0.0,1.00,20.0,7,1609,132.73,0.00,62,0,0,0.0,1.00,1.00,1.00,1.24,0.08,0.08
8000,89,48,7.8,0.0,0.0,0.0,7.8,0.0,1.00,19.9,9,1842,149.57,0.00,48,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,82,36,8.3,0.0,0.1,0.0,8.2,0.0,1.00,18.3,7,1310,128.25,0.00,36,0,0,0.0,1.00,1.00,1.00,1.53,0.39,0.11
8000,8,34,7.8,0.4,0.0,0.0,7.4,0.0,1.15,15.1,13,741,69.72,0.00,34,0,0,0.0,1.10,1.10,1.51,1.82,0.00,0.82
8000,16,31,7.4,0.0,0.9,0.0,6.4,0.0,1.00,16.8,11,238,33.31,0.00,0,24,7,0.0,1.00,1.00,1.00,1.71,0.00,0.71
8000,88,30,4.6,0.0,0.0,0.0,4.6,0.0,1.00,22.7,4,1902,133.51,0.00,30,0,0,0.0,1.00,1.00,1.00,1.30,0.00,0.30
8000,6,25,5.9,0.0,0.0,0.0,5.9,0.0,1.00,21.4,5,1014,104.24,0.00,10,15,0,0.0,1.00,1.00,1.00,1.76,0.28,0.28
8000,17,22,7.3,0.0,0.0,0.0,7.3,0.0,1.00,20.8,4,873,96.47,0.00,5,9,8,0.0,1.00,1.00,1.00,3.91,1.00,1.00
8000,58,16,15.9,0.0,1.0,6.4,8.5,0.0,1.00,12.8,7,624,75.81,0.00,0,12,4,0.0,1.00,1.00,1.00,3.88,1.00,1.00
8000,69,15,16.1,0.0,3.7,0.0,12.4,0.0,1.00,14.4,10,2151,406.71,0.00,15,0,0,0.0,1.00,1.00,1.00,3.47,0.80,0.87
8000,21,15,62.9,29.2,0.0,4.5,29.3,0.0,5.86,0.0,6,429,163.44,0.00,0,9,6,0.0,9.12,3.30,5.52,4.00,1.00,1.00
8000,39,14,7.9,0.0,0.0,0.3,7.6,0.0,1.00,16.0,8,1317,98.81,0.00,14,0,0,0.0,1.00,1.00,1.00,1.29,0.07,0.21
8000,76,13,8.2,0.2,0.0,0.0,8.1,0.0,1.04,16.9,3,1657,126.98,0.00,13,0,0,0.0,1.00,1.05,1.10,2.00,0.00,1.00
8000,14,13,55.6,11.5,0.0,29.0,15.2,0.0,2.84,0.0,6,383,122.18,0.00,0,10,3,0.0,4.81,2.11,2.22,4.00,1.00,1.00
8000,33,10,7.3,0.0,0.0,0.0,7.3,0.0,1.00,18.2,8,782,68.43,0.00,10,0,0,0.0,1.00,1.00,1.00,1.60,0.20,0.40
8000,62,6,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.0,1,1093,109.92,0.00,6,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
8000,67,6,8.0,0.0,0.0,0.0,8.0,0.0,1.00,19.0,2,588,62.66,0.00,6,0,0,0.0,1.00,1.00,1.00,3.50,0.83,0.83
8000,18,5,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.2,2,1568,143.71,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
8000,78,5,11.6,1.4,0.0,0.0,10.2,0.0,1.44,18.0,4,1804,192.09,0.00,5,0,0,0.0,1.38,1.42,1.50,2.80,0.60,0.60
9000,1,2669,6.1,0.0,0.1,0.0,6.0,0.0,1.01,21.3,258,1141,85.57,0.00,2621,27,21,0.0,1.01,1.01,1.01,2.53,0.50,0.58
9000,2,283,5.0,0.1,0.0,0.0,4.9,0.0,1.04,23.0,36,1042,76.77,0.00,282,0,1,0.0,1.03,1.04,1.05,3.58,0.95,0.83
9000,15,181,4.1,0.0,0.0,0.0,4.1,0.0,1.00,22.5,17,1699,107.76,0.00,181,0,0,0.0,1.00,1.00,1.00,1.13,0.01,0.12
9000,13,169,6.4,0.0,0.0,0.0,6.3,0.0,1.00,20.1,15,1745,140.96,0.00,169,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
9000,4,100,4.8,0.0,0.0,0.0,4.7,0.0,1.00,21.2,11,1347,98.58,0.00,100,0,0,0.0,1.00,1.00,1.01,1.22,0.00,0.22
9000,7,79,7.7,0.0,0.0,0.1,7.6,0.0,1.00,20.4,18,1698,129.54,0.00,79,0,0,0.0,1.00,1.00,1.00,1.08,0.06,0.01
9000,88,57,4.4,0.0,0.0,0.0,4.4,0.0,1.00,23.2,4,909,66.89,0.00,57,0,0,0.0,1.00,1.00,1.00,1.16,0.00,0.16
9000,3,53,5.1,0.1,0.0,0.1,5.0,0.0,1.03,22.0,11,1190,77.00,0.00,42,11,0,0.0,1.03,1.03,1.03,1.02,0.02,0.02
9000,74,51,8.0,0.0,0.0,0.0,7.9,0.0,1.00,19.9,8,1957,164.55,0.00,51,0,0,0.0,1.00,1.00,1.00,1.29,0.10,0.10
9000,82,47,7.3,0.0,0.0,0.0,7.2,0.0,1.00,19.6,9,1301,122.62,0.00,47,0,0,0.0,1.00,1.00,1.00,1.45,0.28,0.15
9000,6,46,3.6,0.0,0.1,0.0,3.5,0.0,1.00,23.6,7,493,37.05,0.00,16,30,0,0.0,1.00,1.00,1.00,1.15,0.07,0.07
9000,16,41,6.9,0.0,0.9,0.0,6.1,0.0,1.00,17.4,12,343,38.19,0.00,0,31,10,0.0,1.00,1.00,1.00,1.71,0.00,0.71
9000,58,21,15.4,0.0,0.9,5.9,8.6,0.0,1.00,13.0,3,525,69.15,0.00,0,12,9,0.0,1.00,1.00,1.00,4.00,1.00,1.00
9000,17,18,7.1,0.1,0.0,0.0,7.1,0.0,1.03,20.8,7,794,82.20,0.00,6,12,0,0.0,1.04,1.04,1.03,2.72,0.56,0.67
9000,8,15,8.3,1.5,0.0,0.0,6.8,0.0,1.54,15.5,8,510,34.54,0.00,15,0,0,0.0,1.38,1.48,1.87,1.80,0.00,0.80
9000,89,14,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.6,5,1202,82.72,0.00,14,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,21,13,60.5,31.0,0.0,5.2,24.3,0.0,6.19,0.0,2,608,236.66,0.00,0,12,1,0.0,11.04,2.04,5.85,4.00,1.00,1.00
9000,33,12,8.2,1.2,0.0,1.2,5.7,0.0,1.25,19.0,8,1045,84.35,0.00,12,0,0,0.0,1.35,1.35,1.20,1.58,0.42,0.17
9000,69,12,5.4,0.0,0.0,0.0,5.4,0.0,1.00,20.2,4,361,20.59,0.00,12,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,14,11,57.2,33.1,0.0,13.6,10.5,0.0,9.23,0.0,4,329,69.00,0.00,0,9,2,0.0,12.59,10.41,6.95,4.00,1.00,1.00
9000,76,9,7.4,0.0,0.0,0.0,7.4,0.0,1.00,17.8,3,1654,126.20,0.00,9,0,0,0.0,1.00,1.00,1.00,1.89,0.00,0.89
9000,61,8,8.4,0.0,0.0,0.0,8.4,0.0,1.00,16.5,3,1050,76.97,0.00,8,0,0,0.0,1.00,1.00,1.00,1.62,0.00,0.62
9000,18,7,6.9,0.0,0.0,0.0,6.9,0.0,1.00,20.6,3,1545,146.06,0.00,7,0,0,0.0,1.00,1.00,1.00,1.57,0.00,0.57
9000,67,6,11.3,0.0,0.0,0.0,11.3,0.0,1.00,16.7,2,1248,154.78,0.00,6,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
9000,39,5,7.2,0.0,0.0,0.0,7.2,0.0,1.00,17.6,2,2512,185.48,0.00,5,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,55,5,19.0,0.0,0.0,0.0,19.0,0.0,1.00,10.4,2,2132,268.75,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
9000,62,5,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.0,1,1743,177.64,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
10000,1,2805,5.8,0.0,0.1,0.1,5.7,0.0,1.02,21.5,244,945,71.30,0.00,2753,31,21,0.0,1.01,1.01,1.02,2.56,0.50,0.60
10000,2,231,5.0,0.2,0.1,0.1,4.7,0.0,1.06,22.9,37,985,66.92,0.00,229,0,2,0.0,1.05,1.08,1.07,3.40,0.90,0.79
10000,15,194,3.9,0.2,0.0,0.0,3.7,0.0,1.05,22.9,15,1195,73.15,0.00,194,0,0,0.0,1.07,1.05,1.05,1.06,0.01,0.05
10000,13,175,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.8,18,987,77.43,0.00,175,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
10000,4,113,4.5,0.0,0.0,0.0,4.5,0.0,1.00,21.5,12,1497,96.49,0.00,113,0,0,0.0,1.00,1.00,1.00,1.14,0.00,0.14
10000,7,85,6.3,0.0,0.0,0.2,6.1,0.0,1.00,21.5,16,973,66.79,0.00,85,0,0,0.0,1.00,1.00,1.00,1.04,0.04,0.00
10000,82,69,4.5,0.0,0.0,0.0,4.5,0.0,1.00,21.6,12,684,43.97,0.00,69,0,0,0.0,1.01,1.01,1.00,1.16,0.07,0.09
10000,88,60,4.4,0.0,0.0,0.0,4.4,0.0,1.00,23.1,4,817,59.02,0.00,60,0,0,0.0,1.00,1.00,1.00,1.12,0.00,0.12
10000,3,58,5.1,0.0,0.0,0.1,5.1,0.0,1.00,21.9,10,273,24.19,0.00,24,34,0,0.0,1.00,1.00,1.00,1.03,0.03,0.02
10000,74,55,8.2,0.0,0.0,0.1,8.1,0.0,1.00,19.5,7,994,80.11,0.00,55,0,0,0.0,1.00,1.00,1.00,1.16,0.05,0.05
10000,16,40,6.3,0.1,0.9,0.0,5.3,0.0,1.02,18.5,10,374,32.39,0.00,0,28,12,0.0,1.02,1.00,1.04,1.55,0.08,0.47
10000,21,19,59.9,29.5,0.0,4.3,26.2,0.0,5.86,0.1,3,467,193.16,0.00,0,9,10,0.0,10.77,1.40,5.63,4.00,1.00,1.00
10000,58,17,13.9,0.0,0.0,7.9,6.0,0.0,1.00,13.4,3,787,84.94,0.00,0,9,8,0.0,1.00,1.00,1.00,4.00,1.00,1.00
10000,17,16,5.1,0.2,0.0,0.0,4.9,0.0,1.23,22.8,6,1069,91.21,0.00,16,0,0,0.0,1.17,1.17,1.34,3.44,0.75,1.00
10000,14,14,59.6,41.7,0.0,3.7,14.2,0.0,11.69,0.3,8,286,69.88,0.00,0,11,3,0.0,15.85,14.04,8.44,4.00,1.00,1.00
10000,76,12,5.3,0.0,0.0,0.0,5.3,0.0,1.00,20.5,2,659,46.76,0.00,12,0,0,0.0,1.00,1.00,1.00,1.58,0.00,0.58
10000,6,11,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,298,17.12,0.00,3,8,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,67,6,11.3,0.0,0.0,0.0,11.3,0.0,1.00,16.7,2,2248,328.31,0.00,6,0,0,0.0,1.00,1.00,1.00,4.00,1.00,1.00
10000,18,6,8.3,0.0,0.0,0.0,8.3,0.0,1.00,19.0,3,861,74.50,0.00,6,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
10000,55,6,10.3,0.0,0.0,0.0,10.3,0.0,1.00,16.7,3,1024,91.57,0.00,6,0,0,0.0,1.00,1.00,1.00,1.50,0.50,0.00
10000,39,5,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.2,2,1275,96.72,0.00,5,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,8,5,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.0,1,1757,122.45,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,0.00,1.00
11000,1,2901,5.5,0.0,0.1,0.0,5.3,0.0,1.01,21.9,234,1082,79.44,0.00,2852,25,24,0.0,1.01,1.01,1.01,2.50,0.48,0.58
11000,15,233,4.0,0.2,0.0,0.0,3.8,0.0,1.07,22.7,17,1230,76.53,0.00,233,0,0,0.0,1.08,1.07,1.06,1.04,0.01,0.03
11000,2,223,4.7,0.1,0.1,0.1,4.4,0.0,1.05,23.1,33,1063,69.71,0.00,223,0,0,0.0,1.04,1.06,1.06,3.32,0.92,0.74
11000,13,218,5.2,0.0,0.0,0.0,5.2,0.0,1.00,21.7,17,1256,94.15,0.00,218,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
11000,7,84,6.2,0.0,0.0,0.2,6.0,0.0,1.00,21.5,11,1410,99.80,0.00,84,0,0,0.0,1.00,1.00,1.00,1.02,0.02,0.00
11000,88,71,5.9,0.0,0.3,0.0,5.5,0.0,1.00,22.4,6,1496,103.50,0.00,71,0,0,0.0,1.00,1.00,1.00,1.17,0.03,0.11
11000,4,68,4.5,0.0,0.0,0.0,4.5,0.0,1.00,21.7,11,1068,61.69,0.00,68,0,0,0.0,1.00,1.00,1.00,1.16,0.00,0.16
11000,3,59,5.0,0.0,0.1,0.3,4.6,0.0,1.00,22.2,7,569,46.24,0.00,18,41,0,0.0,1.00,1.00,1.00,1.05,0.02,0.02
11000,82,57,4.1,0.0,0.0,0.0,4.1,0.0,1.00,21.8,6,1050,63.20,0.00,57,0,0,0.0,1.00,1.00,1.00,1.07,0.04,0.04
11000,74,53,7.8,0.0,0.0,0.1,7.8,0.0,1.00,19.9,8,1535,118.69,0.00,53,0,0,0.0,1.00,1.00,1.00,1.23,0.08,0.08
11000,16,43,7.1,0.1,0.7,0.0,6.3,0.0,1.03,17.7,14,489,44.27,0.01,0,34,9,0.0,1.02,1.02,1.12,1.44,0.02,0.42
