step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
43000,43,22,3.7,0.0,0.0,0.0,3.7,0.0,1.00,22.5,2,1073,73.07,0.00,22,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
44000,35,569,6.1,0.0,0.0,0.0,6.1,0.0,1.00,20.7,62,1297,93.86,0.00,569,0,0,0.0,1.00,1.00,1.00,1.03,0.01,0.02
44000,36,247,4.1,0.0,0.1,0.0,4.0,0.0,1.00,23.9,26,1132,66.85,0.00,247,0,0,0.0,1.00,1.00,1.00,3.21,0.93,0.67
44000,1,191,3.9,0.0,0.0,0.1,3.8,0.0,1.00,22.5,16,1190,78.22,0.00,191,0,0,0.0,1.00,1.00,1.00,1.33,0.32,0.01
44000,47,123,5.4,0.1,0.0,0.0,5.4,0.0,1.04,20.4,19,812,81.28,0.00,0,118,5,0.0,1.06,1.06,1.04,1.06,0.02,0.03
44000,28,76,4.2,0.0,0.0,0.0,4.2,0.0,1.00,23.8,6,1049,82.42,0.00,0,57,19,0.0,1.00,1.00,1.00,2.08,0.08,0.92
44000,4,57,8.4,0.2,0.3,0.2,7.7,0.0,1.02,20.6,14,569,34.97,0.00,54,0,3,0.0,1.01,1.04,1.02,3.84,0.96,0.98
44000,43,33,3.7,0.0,0.0,0.0,3.7,0.0,1.00,22.6,3,1113,71.00,0.00,33,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
45000,35,560,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.1,67,1363,98.68,0.00,560,0,0,0.0,1.00,1.00,1.00,1.02,0.01,0.01
45000,36,239,4.2,0.0,0.2,0.0,4.0,0.0,1.00,23.7,26,1251,74.87,0.00,238,0,1,0.0,1.00,1.00,1.00,3.28,0.93,0.70
45000,1,223,3.6,0.0,0.0,0.0,3.6,0.0,1.00,23.1,14,1246,78.25,0.00,223,0,0,0.0,1.00,1.00,1.00,1.23,0.22,0.00
45000,47,138,5.3,0.1,0.0,0.0,5.2,0.0,1.09,20.6,14,858,84.98,0.00,0,128,10,0.0,1.09,1.09,1.11,1.03,0.03,0.00
45000,28,81,4.1,0.0,0.0,0.0,4.1,0.0,1.00,23.9,11,892,66.49,0.00,0,71,10,0.0,1.00,1.00,1.00,2.04,0.05,0.94
45000,43,54,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.4,7,805,48.84,0.00,54,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
45000,4,28,4.6,0.0,0.0,0.0,4.6,0.0,1.00,23.4,6,1127,70.11,0.00,28,0,0,0.0,1.00,1.00,1.00,3.71,1.00,0.86
