step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
110000,1513,1.577,0.301,3.96,39326,28381,2061,2,8901,19,926827.4,6.1,0.069,0.397,0.465,0.070,1513,4.80,2.56,0.02,0.49,0.02,0.37,0.00,0.04,4.76,2.44,0.00,0.00,0.001,0.029,59,0.235,0.995,0.000,0.000,0.005,217877,217877,1,1.000,0.000,0.001,21446,0.158,1.379,0.034,92.41,31777,276,0.324,0.000,0.000,5350898,1.01,20.95,0.000,0.001,0.000,3,4,6,35,2126,0.130,70.91,0.0129,0.007,12,0.936,0.000,0.766,0.820,1.41,0.022,0.383,0.00,0.000,1.01,1.00,1.01
120000,1584,1.619,0.280,3.83,34930,24661,2178,0,8020,10,924022.8,0.0,0.056,0.409,0.445,0.090,1627,4.74,2.25,0.03,0.54,0.02,0.34,0.01,0.16,4.69,2.17,0.00,0.00,0.002,0.034,59,0.218,0.994,0.000,0.000,0.006,210838,210809,1,1.000,0.000,0.003,20437,0.154,1.319,0.031,90.94,30223,0,0.000,0.000,0.000,5342595,1.01,21.25,0.000,0.001,0.000,3,4,6,20,2196,0.134,72.37,0.0124,0.023,19,0.944,0.000,0.790,0.835,1.39,0.018,0.367,0.00,0.000,1.01,1.01,1.01
130000,1434,1.596,0.334,3.92,33893,23332,1965,1,8745,13,902041.1,0.4,0.039,0.425,0.403,0.134,1661,5.21,3.46,0.04,0.71,0.00,0.00,0.00,0.00,5.17,3.40,0.00,0.00,0.000,0.000,61,0.291,0.996,0.000,0.000,0.004,211505,211496,1,1.000,0.000,0.000,20885,0.168,1.471,0.039,89.01,29219,50,0.030,0.000,0.000,5392709,1.02,20.68,0.001,0.000,0.000,3,6,8,64,2097,0.128,74.31,0.0122,0.030,4,0.942,0.000,0.762,0.840,1.46,0.025,0.435,0.00,0.000,1.02,1.03,1.02
140000,1515,1.617,0.287,3.76,35400,24798,2231,1,8289,23,944278.1,3.8,0.038,0.411,0.380,0.172,1536,4.89,2.28,0.02,0.26,0.00,0.11,0.00,0.00,4.87,2.24,0.00,0.00,0.000,0.010,70,0.237,0.997,0.000,0.000,0.003,218472,218470,1,1.000,0.000,0.000,16390,0.185,1.344,0.033,92.08,32306,150,0.165,0.000,0.000,5381127,1.01,21.10,0.000,0.000,0.000,3,5,6,23,2078,0.127,71.23,0.0128,0.039,10,0.941,0.000,0.789,0.838,1.37,0.039,0.333,0.00,0.000,1.00,1.01,1.01
150000,1425,1.598,0.309,3.42,34946,24293,2197,0,8546,10,928221.9,0.3,0.028,0.356,0.415,0.200,1587,5.28,3.10,0.01,0.29,0.00,0.00,0.04,1.07,5.23,2.95,0.00,0.00,0.000,0.000,63,0.279,0.992,0.000,0.000,0.008,216389,216365,1,1.000,0.000,0.003,20261,0.194,1.420,0.036,91.21,31106,0,0.035,0.000,0.000,4775735,1.01,20.53,0.000,0.000,0.000,3,6,7,38,2084,0.127,72.11,0.0125,0.033,23,0.934,0.000,0.800,0.839,1.46,0.033,0.429,0.00,0.000,1.01,1.01,1.01
160000,1513,1.594,0.283,3.31,33738,22959,2164,0,8527,7,918678.9,0.5,0.032,0.351,0.408,0.210,1746,4.87,2.62,0.02,0.37,0.00,0.03,0.00,0.00,4.86,2.57,0.00,0.00,0.000,0.000,53,0.291,0.998,0.000,0.000,0.002,219616,219606,1,1.000,0.000,0.000,13864,0.206,1.329,0.032,90.52,25792,0,0.073,0.000,0.000,4885029,1.01,20.96,0.001,0.000,0.000,3,4,7,64,2130,0.130,72.79,0.0125,0.030,5,0.931,0.000,0.788,0.847,1.41,0.027,0.380,0.00,0.000,1.01,1.01,1.01
170000,1620,1.574,0.289,3.23,37488,26287,2479,1,8614,78,963588.8,2.5,0.039,0.306,0.430,0.225,1576,4.71,3.31,0.03,0.65,0.02,0.51,0.05,1.25,4.61,2.72,0.00,0.00,0.001,0.028,59,0.370,0.993,0.000,0.000,0.007,218163,218163,1,1.000,0.000,0.002,20414,0.244,1.344,0.033,94.26,28079,129,0.032,0.000,0.000,4514416,1.01,21.39,0.001,0.000,0.000,3,4,7,64,2235,0.136,69.05,0.0129,0.000,14,0.924,0.000,0.808,0.828,1.38,0.055,0.322,0.00,0.001,1.01,1.01,1.01
180000,1474,1.574,0.358,3.24,36735,25221,2325,0,9335,16,953492.8,1.5,0.030,0.275,0.430,0.264,1623,4.68,2.89,0.04,0.79,0.01,0.36,0.01,0.45,4.61,2.50,0.00,0.03,0.001,0.018,46,0.334,0.998,0.000,0.000,0.002,231554,231548,1,1.000,0.000,0.001,30396,0.200,1.548,0.043,94.13,28491,0,0.094,0.000,0.000,3890485,1.01,21.34,0.000,0.000,0.001,3,4,6,63,2198,0.134,69.18,0.0140,0.043,12,0.920,0.000,0.822,0.842,1.49,0.136,0.353,0.00,0.001,1.01,1.02,1.02
190000,1435,1.604,0.335,3.43,33614,22766,2282,0,8605,11,907247.2,0.5,0.023,0.295,0.440,0.242,1699,4.85,2.26,0.02,0.56,0.01,0.29,0.01,0.21,4.81,2.07,0.00,0.00,0.000,0.006,49,0.270,0.995,0.000,0.000,0.005,225199,225199,1,1.000,0.000,0.001,29818,0.266,1.491,0.039,89.70,26800,0,0.046,0.000,0.000,4037444,1.01,20.89,0.000,0.000,0.000,3,4,6,45,2211,0.135,73.61,0.0131,0.027,9,0.921,0.000,0.812,0.851,1.54,0.201,0.339,0.00,0.000,1.01,1.01,1.01
200000,1442,1.637,0.263,3.56,33811,21324,2327,0,10153,3,945158.6,0.0,0.025,0.311,0.462,0.201,1585,5.44,3.25,0.02,0.40,0.01,0.23,0.01,0.25,5.39,3.10,0.00,0.00,0.002,0.040,57,0.250,0.996,0.000,0.000,0.004,249162,249160,1,1.000,0.000,0.004,52555,0.165,1.291,0.029,93.99,32984,0,0.013,0.000,0.000,4205562,1.00,20.33,0.001,0.000,0.000,3,5,10,64,2141,0.131,69.32,0.0122,0.048,4,0.927,0.000,0.823,0.864,1.48,0.200,0.283,0.00,0.000,1.00,1.00,1.00
210000,1391,1.678,0.253,3.75,30356,19239,2172,0,8996,13,944051.1,1.0,0.038,0.347,0.470,0.145,1652,6.22,3.66,0.02,0.26,0.01,0.14,0.02,0.61,6.18,3.57,0.00,0.00,0.001,0.015,53,0.297,0.998,0.000,0.000,0.002,242467,242467,1,1.000,0.000,0.001,83174,0.108,1.278,0.030,94.18,33124,0,0.075,0.000,0.000,4586429,1.00,19.42,0.001,0.000,0.000,3,6,10,64,2080,0.127,69.14,0.0110,0.020,5,0.931,0.000,0.802,0.875,1.50,0.165,0.327,0.00,0.000,1.00,1.00,1.01
220000,1398,1.683,0.269,3.89,34700,23513,2026,0,9154,16,990297.4,0.9,0.057,0.429,0.441,0.072,1619,5.79,3.56,0.02,0.45,0.04,0.71,0.00,0.11,5.73,2.99,0.00,0.00,0.001,0.016,55,0.345,0.996,0.000,0.000,0.004,257041,257041,1,1.000,0.000,0.001,22610,0.236,1.323,0.031,99.19,32485,0,0.057,0.000,0.000,5862490,1.00,19.82,0.000,0.000,0.000,3,6,10,55,2091,0.128,64.13,0.0124,0.003,21,0.943,0.000,0.761,0.865,1.50,0.108,0.386,0.01,0.002,1.00,1.00,1.00
230000,1479,1.634,0.293,4.09,36455,25067,2112,0,9195,15,951436.8,0.3,0.085,0.441,0.419,0.055,1504,5.12,3.62,0.06,0.54,0.01,0.30,0.00,0.05,5.04,3.34,0.00,0.08,0.001,0.023,60,0.230,0.992,0.000,0.000,0.008,241311,241303,1,1.000,0.000,0.001,13992,0.178,1.366,0.033,94.89,38173,0,0.022,0.000,0.000,5994178,1.02,20.86,0.001,0.000,0.001,3,4,6,64,2174,0.133,68.42,0.0128,0.022,17,0.953,0.000,0.789,0.849,1.47,0.200,0.265,0.00,0.001,1.02,1.02,1.02
240000,1473,1.659,0.261,4.06,33038,21370,2408,0,9266,8,910045.4,0.1,0.110,0.334,0.461,0.095,1562,5.24,2.63,0.05,0.68,0.03,0.76,0.03,0.52,5.13,2.12,0.00,0.03,0.001,0.028,61,0.208,0.995,0.000,0.000,0.005,235648,235634,1,1.000,0.000,0.005,26022,0.181,1.290,0.030,90.69,38913,0,0.013,0.000,0.000,4220086,1.02,20.63,0.000,0.000,0.001,3,6,6,45,2103,0.128,72.63,0.0120,0.000,19,0.943,0.000,0.831,0.860,1.43,0.196,0.229,0.00,0.001,1.01,1.02,1.02
250000,1511,1.661,0.231,3.86,34256,22568,2284,0,9366,9,924794.0,0.4,0.082,0.288,0.528,0.103,1631,5.74,3.17,0.06,1.02,0.00,0.00,0.00,0.08,5.67,2.93,0.00,0.00,0.000,0.000,71,0.243,0.992,0.000,0.000,0.008,234627,234599,1,1.000,0.000,0.001,40396,0.274,1.187,0.025,91.51,34113,0,0.048,0.000,0.000,3821123,1.02,20.08,0.001,0.000,0.000,3,6,8,64,2209,0.135,71.81,0.0108,0.000,28,0.935,0.000,0.847,0.854,1.46,0.272,0.187,0.00,0.000,1.02,1.02,1.02
260000,1450,1.614,0.255,3.79,37393,26679,2139,0,8636,9,999520.4,0.3,0.028,0.217,0.571,0.185,1561,5.76,2.60,0.01,0.23,0.00,0.00,0.01,0.30,5.73,2.58,0.00,0.00,0.000,0.000,59,0.240,0.990,0.000,0.000,0.010,279205,279181,1,1.000,0.000,0.003,23916,0.139,1.256,0.028,100.38,31712,0,0.029,0.000,0.000,2962211,1.01,19.80,0.001,0.000,0.000,4,6,7,64,2192,0.134,62.94,0.0120,0.000,12,0.908,0.000,0.856,0.866,1.51,0.210,0.301,0.00,0.000,1.00,1.01,1.01
270000,1319,1.706,0.234,3.83,35519,25512,2010,0,8128,3,972593.1,0.0,0.026,0.294,0.482,0.198,1628,5.97,2.50,0.06,0.86,0.01,0.28,0.01,0.19,5.89,2.23,0.00,0.00,0.001,0.028,60,0.237,0.993,0.000,0.000,0.007,281234,281234,1,1.000,0.000,0.002,26937,0.176,1.204,0.026,96.90,31594,0,0.000,0.000,0.000,3915758,1.02,19.63,0.000,0.000,0.000,3,6,8,41,1887,0.115,66.42,0.0125,0.000,15,0.936,0.000,0.855,0.874,1.43,0.164,0.266,0.00,0.000,1.00,1.02,1.03
280000,1492,1.704,0.221,3.87,32920,21850,2267,0,8630,15,982646.7,1.0,0.026,0.258,0.522,0.193,1565,5.51,3.65,0.04,0.79,0.02,0.73,0.05,1.21,5.40,2.74,0.00,0.00,0.001,0.016,55,0.221,0.995,0.000,0.000,0.005,285318,285316,1,1.000,0.000,0.003,24527,0.274,1.167,0.024,98.18,36640,0,0.069,0.000,0.000,3312988,1.01,20.41,0.002,0.000,0.000,3,6,7,64,1991,0.122,65.13,0.0122,0.000,27,0.930,0.000,0.868,0.885,1.33,0.172,0.159,0.00,0.000,1.01,1.01,1.01
290000,1457,1.606,0.273,3.94,36815,26288,2349,0,8213,3,1012722.3,0.2,0.026,0.224,0.561,0.188,1516,5.48,3.60,0.05,0.63,0.00,0.16,0.03,0.56,5.40,3.34,0.00,0.00,0.001,0.026,72,0.227,0.990,0.000,0.000,0.010,274488,274485,1,1.000,0.000,0.008,38656,0.094,1.300,0.030,100.32,35565,0,0.052,0.000,0.000,3087754,1.01,20.29,0.001,0.000,0.000,3,6,6,64,2196,0.134,63.00,0.0129,0.000,17,0.918,0.000,0.873,0.866,1.51,0.255,0.248,0.00,0.000,1.01,1.02,1.02
300000,1387,1.699,0.238,3.75,35030,24861,2197,0,8042,0,979920.4,0.0,0.030,0.259,0.508,0.203,1601,5.81,2.54,0.01,0.22,0.00,0.00,0.01,0.22,5.79,2.44,0.00,0.00,0.000,0.000,51,0.191,0.998,0.000,0.000,0.002,279631,279628,1,1.000,0.000,0.001,30156,0.141,1.213,0.026,96.63,33137,0,0.000,0.000,0.000,3385418,1.00,19.95,0.000,0.000,0.000,4,6,10,48,1941,0.118,66.69,0.0122,0.009,9,0.934,0.000,0.877,0.875,1.40,0.195,0.203,0.00,0.000,1.00,1.01,1.00
310000,1477,1.635,0.305,3.92,32138,20734,2553,0,8761,10,959348.1,0.4,0.030,0.295,0.538,0.137,1643,4.90,2.62,0.04,0.82,0.04,1.34,0.02,0.49,4.80,1.93,0.00,0.00,0.001,0.037,58,0.215,0.991,0.000,0.000,0.009,273488,273486,1,1.000,0.000,0.003,21388,0.132,1.378,0.036,96.39,33916,0,0.037,0.000,0.000,3890528,1.01,21.03,0.000,0.000,0.000,3,4,6,51,2134,0.130,66.93,0.0135,0.000,31,0.944,0.000,0.878,0.883,1.44,0.230,0.215,0.00,0.000,1.01,1.01,1.01
320000,1513,1.645,0.266,3.79,38927,26710,2213,0,9968,2,994880.1,0.6,0.038,0.326,0.515,0.122,1551,5.42,3.08,0.04,0.52,0.00,0.06,0.01,0.30,5.36,2.92,0.00,0.00,0.000,0.002,66,0.221,0.995,0.000,0.000,0.005,255903,255892,1,1.000,0.000,0.003,37268,0.188,1.280,0.030,98.56,32407,0,0.322,0.000,0.000,4563990,1.01,20.45,0.001,0.000,0.000,3,6,10,64,2197,0.134,64.75,0.0123,0.000,23,0.930,0.000,0.822,0.848,1.45,0.191,0.260,0.00,0.000,1.01,1.01,1.02
330000,1532,1.647,0.262,3.93,40867,29315,2136,0,9397,37,980667.2,6.1,0.047,0.329,0.507,0.116,1514,5.43,3.47,0.05,0.90,0.00,0.15,0.04,0.79,5.35,3.26,0.00,0.00,0.001,0.022,64,0.217,0.993,0.000,0.000,0.007,255039,255034,1,1.000,0.000,0.004,23973,0.199,1.259,0.029,98.00,32814,0,0.165,0.000,0.000,4395297,1.02,20.50,0.001,0.001,0.000,3,4,9,64,2253,0.138,65.32,0.0120,0.000,22,0.930,0.000,0.822,0.840,1.47,0.254,0.215,0.00,0.000,1.01,1.02,1.02
340000,1487,1.619,0.311,4.03,38236,27632,2231,2,8416,22,966799.1,6.7,0.045,0.305,0.538,0.112,1533,5.22,3.44,0.03,0.63,0.00,0.10,0.02,0.34,5.17,3.22,0.00,0.00,0.000,0.002,56,0.235,0.991,0.000,0.000,0.009,243648,243648,1,1.000,0.000,0.003,73777,0.141,1.402,0.035,96.35,34166,372,0.304,0.500,0.000,3880093,1.01,20.70,0.001,0.000,0.000,3,5,6,64,2220,0.135,66.97,0.0126,0.000,27,0.927,0.000,0.831,0.843,1.49,0.237,0.252,0.00,0.001,1.00,1.01,1.01
350000,1530,1.593,0.312,4.05,37104,27143,2152,0,7766,2,935868.6,0.0,0.052,0.327,0.491,0.130,1542,4.99,3.14,0.00,0.11,0.01,0.36,0.02,0.70,4.96,2.84,0.00,0.00,0.000,0.006,58,0.261,0.992,0.000,0.000,0.008,232578,232578,1,1.000,0.000,0.001,20335,0.154,1.392,0.035,92.15,31049,0,0.000,0.000,0.000,4201743,1.00,20.90,0.001,0.000,0.000,3,4,6,64,2225,0.136,71.17,0.0123,0.000,19,0.929,0.000,0.818,0.841,1.45,0.154,0.298,0.00,0.000,1.00,1.00,1.00
360000,1475,1.600,0.324,4.07,37914,26970,2098,0,8901,19,946500.5,0.7,0.052,0.357,0.457,0.134,1472,4.90,2.73,0.01,0.32,0.03,0.94,0.01,0.34,4.85,2.43,0.00,0.00,0.001,0.019,55,0.293,0.995,0.000,0.000,0.005,234609,234606,1,1.000,0.000,0.001,26427,0.145,1.431,0.037,93.52,32553,0,0.037,0.000,0.000,4701494,1.01,20.89,0.000,0.000,0.000,3,4,6,55,2188,0.134,69.79,0.0132,0.028,10,0.935,0.000,0.812,0.839,1.48,0.162,0.319,0.00,0.000,1.00,1.01,1.01
370000,1513,1.641,0.319,3.87,37501,26496,2194,0,8773,19,943270.2,1.1,0.082,0.362,0.442,0.114,1532,4.82,2.39,0.05,1.00,0.01,0.16,0.00,0.11,4.76,2.06,0.00,0.00,0.001,0.022,56,0.247,0.994,0.000,0.000,0.006,228451,228451,1,1.000,0.000,0.001,24635,0.132,1.410,0.036,93.04,31064,0,0.057,0.000,0.000,4784030,1.02,21.05,0.000,0.000,0.000,3,4,6,36,2223,0.136,70.28,0.0131,0.009,14,0.935,0.000,0.801,0.836,1.47,0.194,0.275,0.00,0.001,1.01,1.02,1.02
380000,1458,1.602,0.289,3.80,37275,27756,2092,0,7482,8,948827.9,0.0,0.067,0.373,0.419,0.141,1607,5.43,2.32,0.04,0.84,0.00,0.00,0.01,0.34,5.38,2.11,0.00,0.00,0.000,0.000,55,0.414,0.995,0.000,0.000,0.005,225446,225445,1,1.000,0.000,0.001,21179,0.179,1.349,0.033,93.29,28069,0,0.000,0.000,0.000,5009294,1.01,20.02,0.000,0.000,0.000,3,6,7,40,2187,0.133,70.03,0.0121,0.000,13,0.933,0.000,0.791,0.835,1.50,0.045,0.455,0.00,0.000,1.00,1.02,1.01
390000,1595,1.602,0.317,3.81,37803,26881,2257,1,8527,16,953466.9,2.1,0.056,0.354,0.424,0.167,1569,4.64,2.24,0.02,0.40,0.05,0.70,0.00,0.00,4.56,1.95,0.00,0.03,0.003,0.043,58,0.158,0.992,0.000,0.000,0.008,226999,226995,1,1.000,0.000,0.000,33022,0.199,1.387,0.035,93.79,29363,66,0.133,0.000,0.000,4865471,1.01,21.43,0.000,0.000,0.001,3,4,6,25,2205,0.135,69.52,0.0131,0.001,21,0.939,0.000,0.824,0.834,1.38,0.092,0.290,0.00,0.001,1.00,1.01,1.01
400000,1523,1.588,0.311,3.84,37486,27700,2040,0,7818,2,921582.0,0.5,0.064,0.385,0.409,0.141,1485,4.91,3.43,0.02,0.46,0.01,0.31,0.02,0.69,4.86,3.29,0.00,0.00,0.001,0.018,69,0.219,0.991,0.000,0.000,0.009,223987,223987,1,1.000,0.000,0.001,23501,0.277,1.388,0.035,91.47,30381,0,0.235,0.000,0.000,5176179,1.01,21.10,0.001,0.000,0.000,3,4,6,64,2219,0.135,71.84,0.0125,0.000,37,0.942,0.000,0.804,0.833,1.46,0.109,0.345,0.00,0.001,1.00,1.01,1.01
410000,1502,1.616,0.310,3.89,37211,27036,2297,1,7898,15,927469.4,0.6,0.060,0.369,0.419,0.152,1556,4.75,2.28,0.01,0.12,0.01,0.27,0.04,0.56,4.69,1.99,0.00,0.00,0.001,0.022,69,0.219,0.995,0.000,0.000,0.005,223185,223184,1,1.000,0.000,0.012,79738,0.142,1.380,0.034,92.19,30280,1860,0.042,0.000,0.000,4908212,1.00,21.22,0.000,0.000,0.000,3,4,6,51,2165,0.132,71.13,0.0132,0.000,15,0.937,0.000,0.802,0.834,1.44,0.091,0.348,0.00,0.000,1.00,1.00,1.00
420000,1493,1.653,0.315,3.96,36720,27525,1966,0,7238,8,933751.1,0.3,0.058,0.375,0.429,0.138,1518,5.47,3.56,0.04,0.79,0.01,0.32,0.01,0.23,5.41,3.49,0.00,0.00,0.002,0.045,58,0.276,0.993,0.000,0.000,0.007,227334,227334,1,1.000,0.000,0.001,52748,0.195,1.402,0.035,92.93,28606,0,0.035,0.000,0.000,5135336,1.01,20.35,0.001,0.000,0.000,3,6,10,64,2221,0.136,70.39,0.0116,0.000,16,0.936,0.000,0.792,0.839,1.49,0.148,0.338,0.00,0.000,1.00,1.01,1.02
430000,1504,1.631,0.303,4.12,35845,25407,2282,1,8144,24,1000174.0,0.8,0.062,0.412,0.428,0.099,1513,5.35,3.39,0.03,0.63,0.03,0.44,0.01,0.10,5.28,3.13,0.00,0.03,0.002,0.034,69,0.247,0.993,0.000,0.000,0.007,260802,260802,1,1.000,0.000,0.005,48378,0.139,1.358,0.034,99.91,29901,612,0.031,0.000,0.000,5452533,1.01,20.48,0.000,0.000,0.001,3,4,10,61,2218,0.135,63.40,0.0126,0.000,22,0.941,0.000,0.781,0.863,1.47,0.197,0.274,0.00,0.002,1.01,1.01,1.01
