step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,long,wide
7000,50,10,3.2,0.0,0.0,0.0,3.2,0.0,1.00,23.6,2,1437,69.65,0.00,10,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
7000,55,9,3.2,0.0,0.0,0.0,3.2,0.0,1.00,23.8,4,1448,67.53,0.00,9,0,0,0.0,1.00,1.00,1.00,1.22,0.22,0.00
7000,83,8,5.1,0.0,0.0,0.0,5.1,0.0,1.00,20.0,3,1097,57.65,0.00,8,0,0,0.0,1.00,1.00,1.00,1.88,0.88,0.00
8000,1,2408,7.5,0.1,0.1,0.0,7.4,0.0,1.02,18.2,250,908,75.97,0.00,2032,326,50,0.0,1.02,1.02,1.03,1.99,0.37,0.47
8000,5,510,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.8,66,994,70.54,0.00,496,11,3,0.0,1.00,1.00,1.00,2.20,0.80,0.27
8000,22,278,4.9,0.0,0.0,0.0,4.9,0.0,1.01,21.9,34,1404,96.05,0.00,278,0,0,0.0,1.01,1.01,1.01,1.09,0.03,0.04
8000,12,143,4.4,0.0,0.1,0.0,4.3,0.0,1.00,21.3,17,1307,108.46,0.00,143,0,0,0.0,1.00,1.00,1.00,1.06,0.01,0.06
8000,18,142,7.2,0.0,0.0,0.0,7.2,0.0,1.00,19.6,22,1724,152.15,0.00,142,0,0,0.0,1.00,1.00,1.00,1.05,0.00,0.05
8000,8,120,4.3,0.0,0.0,0.0,4.3,0.0,1.00,22.1,17,1360,92.58,0.00,120,0,0,0.0,1.00,1.00,1.00,1.08,0.00,0.08
8000,4,100,9.3,0.0,0.2,0.2,8.9,0.0,1.00,18.2,33,470,79.48,0.00,0,82,18,0.0,1.00,1.00,1.00,1.47,0.47,0.00
8000,16,89,6.3,0.1,0.0,0.0,6.2,0.0,1.03,19.2,12,670,75.64,0.00,0,88,1,0.0,1.05,1.03,1.02,1.02,0.02,0.00
8000,19,76,7.6,0.0,0.0,0.2,7.3,0.0,1.02,20.1,12,1054,138.50,0.00,0,74,2,0.0,1.02,1.02,1.02,1.01,0.00,0.01
8000,6,71,6.6,0.0,0.0,0.7,5.9,0.0,1.00,19.6,17,1672,134.16,0.00,71,0,0,0.0,1.00,1.00,1.00,1.01,0.01,0.00
8000,7,60,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.2,16,1496,111.77,0.00,60,0,0,0.0,1.00,1.00,1.00,1.10,0.00,0.10
8000,2,55,5.9,0.0,0.0,0.2,5.6,0.0,1.00,20.6,14,701,48.81,0.00,55,0,0,0.0,1.00,1.00,1.00,1.11,0.02,0.09
8000,27,48,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.8,8,818,95.86,0.00,0,42,6,0.0,1.00,1.00,1.00,1.02,0.00,0.02
8000,91,43,5.0,0.0,0.0,0.0,5.0,0.0,1.00,21.1,6,1587,112.73,0.00,43,0,0,0.0,1.00,1.00,1.00,1.02,0.00,0.02
8000,82,42,5.4,0.0,0.0,0.0,5.4,0.0,1.00,19.3,8,1424,127.63,0.00,42,0,0,0.0,1.00,1.00,1.00,1.05,0.02,0.02
8000,11,38,3.9,0.0,0.0,0.1,3.8,0.0,1.00,22.3,5,1651,124.91,0.00,38,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,3,34,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.5,7,1143,78.30,0.00,34,0,0,0.0,1.00,1.00,1.00,1.71,0.35,0.35
8000,45,29,11.4,0.0,0.0,0.0,11.4,0.0,1.00,16.4,5,1197,104.22,0.00,29,0,0,0.0,1.00,1.00,1.00,1.86,0.86,0.00
8000,15,26,3.8,0.0,0.0,0.2,3.7,0.0,1.00,22.7,5,1135,64.44,0.00,26,0,0,0.0,1.00,1.00,1.00,1.15,0.15,0.00
8000,28,25,4.2,0.0,0.0,0.0,4.2,0.0,1.00,23.6,3,1349,101.27,0.00,0,23,2,0.0,1.00,1.00,1.00,1.96,0.96,0.00
8000,90,21,3.8,0.0,0.0,0.0,3.8,0.0,1.00,23.5,3,1399,83.57,0.00,21,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,50,11,3.6,0.0,0.0,0.0,3.6,0.0,1.00,22.7,2,1342,77.56,0.00,11,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
8000,74,10,4.2,0.2,0.0,0.0,4.0,0.0,1.06,22.2,3,1590,90.41,0.00,10,0,0,0.0,1.04,1.08,1.07,1.10,0.00,0.10
8000,55,6,4.7,0.0,0.0,0.0,4.7,0.0,1.00,22.0,2,1377,71.07,0.00,6,0,0,0.0,1.00,1.00,1.00,1.33,0.33,0.00
8000,17,6,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.7,3,1340,73.82,0.00,0,6,0,0.0,1.00,1.00,1.00,1.17,0.00,0.17
9000,1,2585,7.0,0.1,0.1,0.0,6.9,0.0,1.02,18.7,243,1026,86.43,0.00,2249,303,33,0.0,1.02,1.01,1.02,1.94,0.34,0.46
9000,5,461,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.2,51,1080,78.36,0.00,450,10,1,0.0,1.00,1.00,1.00,2.23,0.84,0.30
9000,93,459,5.6,0.0,0.0,0.2,5.4,0.0,1.01,20.4,66,1089,82.86,0.00,334,120,5,0.0,1.02,1.01,1.01,1.54,0.42,0.07
9000,22,275,5.1,0.0,0.1,0.0,5.0,0.0,1.01,21.7,38,1780,124.63,0.00,275,0,0,0.0,1.02,1.02,1.01,1.13,0.05,0.05
9000,12,160,4.4,0.0,0.1,0.0,4.3,0.0,1.00,21.5,14,1737,142.21,0.00,160,0,0,0.0,1.00,1.00,1.00,1.04,0.01,0.03
9000,18,155,7.1,0.0,0.0,0.0,7.1,0.0,1.00,19.7,22,2464,222.15,0.00,155,0,0,0.0,1.00,1.00,1.00,1.05,0.00,0.05
9000,19,100,7.7,0.0,0.0,0.2,7.5,0.0,1.00,19.9,11,798,111.54,0.00,0,97,3,0.0,1.00,1.00,1.00,1.01,0.00,0.01
9000,16,100,6.3,0.2,0.0,0.0,6.2,0.0,1.09,19.3,14,962,109.87,0.00,0,97,3,0.0,1.10,1.09,1.08,1.05,0.02,0.03
9000,8,95,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.5,13,1934,135.46,0.00,95,0,0,0.0,1.00,1.00,1.00,1.08,0.00,0.08
9000,4,87,11.9,0.0,0.5,0.1,11.3,0.0,1.00,16.8,21,634,110.47,0.00,0,78,9,0.0,1.00,1.00,1.00,1.60,0.55,0.02
9000,27,84,6.8,0.1,0.0,0.2,6.5,0.0,1.04,20.1,13,585,63.18,0.00,0,80,4,0.0,1.03,1.06,1.04,1.14,0.08,0.06
9000,82,55,5.3,0.0,0.0,0.0,5.3,0.0,1.00,19.3,9,1386,121.24,0.00,55,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,11,44,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.2,5,2270,170.10,0.00,44,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,2,39,5.5,0.0,0.0,0.3,5.2,0.0,1.00,21.0,13,1567,109.07,0.00,39,0,0,0.0,1.00,1.00,1.00,1.15,0.03,0.13
9000,3,35,4.3,0.0,0.0,0.0,4.3,0.0,1.00,21.7,8,1659,120.98,0.00,35,0,0,0.0,1.00,1.00,1.00,1.60,0.29,0.31
9000,90,29,4.0,0.0,0.0,0.0,4.0,0.0,1.00,23.3,4,1539,91.07,0.00,29,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,6,29,5.6,0.0,0.0,0.1,5.4,0.0,1.00,21.2,8,1921,156.74,0.00,29,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,45,25,13.5,0.3,0.0,0.0,13.2,0.0,1.05,14.8,4,1860,197.38,0.00,25,0,0,0.0,1.12,1.00,1.04,1.92,0.88,0.04
9000,94,23,3.9,0.5,0.0,0.0,3.4,0.0,1.23,23.0,4,556,33.72,0.00,0,22,1,0.0,1.30,1.30,1.17,1.26,0.22,0.04
9000,91,22,4.9,0.0,0.0,0.0,4.9,0.0,1.00,21.2,3,2732,200.35,0.00,22,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,7,22,8.1,0.0,0.0,0.0,8.1,0.0,1.00,18.8,5,1905,155.40,0.00,22,0,0,0.0,1.00,1.00,1.00,1.18,0.00,0.18
9000,28,15,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.4,3,1091,91.63,0.00,0,14,1,0.0,1.00,1.00,1.00,2.00,1.00,0.00
9000,74,10,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.4,2,1659,104.89,0.00,10,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,15,8,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,1576,89.66,0.00,8,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,50,8,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.5,2,2014,119.03,0.00,8,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
9000,17,6,9.2,0.3,0.0,0.0,8.8,0.0,1.06,18.0,4,1579,102.20,0.00,0,5,1,0.0,1.00,1.08,1.11,1.50,0.00,0.50
9000,83,5,7.4,0.0,0.0,0.0,7.4,0.0,1.00,16.8,2,1236,83.76,0.00,5,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
10000,1,3120,6.6,0.0,0.1,0.0,6.4,0.0,1.01,19.3,288,880,69.54,0.00,2743,333,44,0.0,1.01,1.01,1.01,1.85,0.31,0.42
10000,5,414,4.9,0.0,0.0,0.0,4.9,0.0,1.00,22.4,47,1168,85.23,0.00,410,2,2,0.0,1.00,1.00,1.00,2.16,0.79,0.30
10000,22,270,4.8,0.0,0.0,0.0,4.7,0.0,1.00,22.0,36,1233,84.70,0.00,270,0,0,0.0,1.01,1.01,1.00,1.06,0.02,0.03
10000,18,225,6.8,0.0,0.0,0.0,6.8,0.0,1.00,19.9,23,922,100.42,0.00,225,0,0,0.0,1.00,1.01,1.00,1.02,0.00,0.02
10000,12,143,4.3,0.0,0.1,0.0,4.2,0.0,1.00,21.4,13,1035,77.21,0.00,143,0,0,0.0,1.00,1.00,1.00,1.01,0.00,0.01
10000,16,134,6.5,0.2,0.0,0.0,6.3,0.0,1.11,19.2,19,770,87.99,0.00,0,128,6,0.0,1.17,1.12,1.09,1.02,0.02,0.01
10000,4,115,8.8,0.0,0.1,0.0,8.7,0.0,1.00,18.5,24,598,95.10,0.00,0,96,19,0.0,1.00,1.00,1.00,1.37,0.37,0.00
10000,2,79,4.9,0.0,0.0,0.1,4.9,0.0,1.00,22.0,15,1209,83.09,0.00,79,0,0,0.0,1.00,1.00,1.00,1.03,0.00,0.03
10000,19,79,7.7,0.0,0.0,0.0,7.7,0.0,1.00,19.8,12,808,114.95,0.00,0,72,7,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,8,70,3.8,0.0,0.0,0.0,3.8,0.0,1.00,22.7,10,1192,78.38,0.00,70,0,0,0.0,1.00,1.00,1.00,1.07,0.00,0.07
10000,82,64,5.1,0.0,0.0,0.0,5.1,0.0,1.00,19.5,10,1244,102.51,0.00,64,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,3,54,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.9,7,1099,74.25,0.00,54,0,0,0.0,1.00,1.00,1.00,1.11,0.06,0.06
10000,27,44,6.2,0.0,0.0,1.0,5.2,0.0,1.01,20.2,6,813,82.95,0.00,0,43,1,0.0,1.02,1.00,1.02,1.34,0.34,0.00
10000,11,41,3.9,0.0,0.0,0.0,3.9,0.0,1.00,22.4,5,1059,76.15,0.00,41,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,45,19,12.7,0.4,0.0,0.0,12.3,0.0,1.07,15.7,5,1532,210.14,0.00,19,0,0,0.0,1.16,1.00,1.06,1.79,0.74,0.05
10000,94,12,5.0,1.4,0.0,0.0,3.6,0.0,1.76,22.0,3,910,61.94,0.00,0,7,5,0.0,1.93,1.99,1.60,1.25,0.25,0.00
10000,7,11,7.7,0.0,0.0,0.0,7.7,0.0,1.00,19.5,2,891,67.25,0.00,11,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,28,9,4.8,0.0,0.0,0.0,4.8,0.0,1.00,22.7,2,1099,117.89,0.00,0,4,5,0.0,1.00,1.00,1.00,2.00,1.00,0.00
10000,83,7,7.6,0.0,0.0,0.0,7.6,0.0,1.00,16.6,2,1767,157.43,0.00,7,0,0,0.0,1.00,1.00,1.00,2.00,1.00,0.00
10000,74,7,3.7,0.0,0.0,0.0,3.7,0.0,1.00,22.6,2,1478,82.23,0.00,7,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,15,7,3.0,0.0,0.0,0.0,3.0,0.0,1.00,24.0,1,1575,94.12,0.00,7,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
10000,91,7,4.6,0.0,0.0,0.0,4.6,0.0,1.00,21.4,2,974,62.25,0.00,7,0,0,0.0,1.00,1.00,1.00,1.00,0.00,0.00
11000,1,3224,6.2,0.0,0.1,0.0,6.1,0.0,1.01,19.5,288,939,71.41,0.00,2864,316,44,0.0,1.01,1.01,1.01,1.80,0.28,0.42
11000,5,410,5.3,0.0,0.0,0.0,5.2,0.0,1.00,22.0,56,1014,74.87,0.00,407,2,1,0.0,1.00,1.00,1.00,2.28,0.79,0.37
11000,22,277,4.6,0.0,0.0,0.0,4.6,0.0,1.01,22.3,37,1391,93.76,0.00,277,0,0,0.0,1.01,1.00,1.00,1.03,0.02,0.01
