step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,long,wide
100000,4,4,0,0,0,4,0,1.00,24,0.000,2469,2.04,180.74,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2466,1.61,139.94,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,8,8,0,0,0,8,0,1.00,18,0.000,2464,1.53,279.35,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2450,1.69,184.08,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2448,1.94,96.48,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,6,6,0,0,0,6,0,1.00,22,0.000,2409,1.81,233.17,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2405,2.24,178.69,0.00,76,2,0,0,1.00,1.00,1.00,4,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,2401,1.14,93.36,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2394,1.56,179.35,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2391,1.52,142.17,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2386,0.07,170.04,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2379,1.24,156.59,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,22,22,0,4,0,18,0,1.00,10,0.182,2377,2.31,377.89,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2375,1.44,132.63,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,13,13,0,0,0,13,0,1.00,16,0.000,2358,3.14,265.87,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2355,2.19,141.30,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2354,1.00,182.68,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2343,1.28,93.72,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2338,1.75,202.02,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2335,2.12,152.42,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2331,1.65,168.38,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2324,1.57,136.04,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2322,1.81,92.88,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2319,2.14,199.76,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,22,0.000,2318,1.48,244.01,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2317,1.27,150.79,0.00,94,8,8,0,1.00,1.00,1.00,2,1,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2309,2.22,191.83,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2298,1.64,183.84,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2298,1.57,180.50,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2297,1.97,137.82,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2291,2.28,175.62,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2286,1.60,179.56,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2284,2.05,137.04,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2282,1.64,136.92,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2282,1.45,91.21,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2279,1.88,175.56,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2279,1.68,177.06,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2278,1.55,136.68,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2275,1.75,175.43,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2274,1.98,132.74,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,8,8,0,0,0,8,0,1.00,18,0.000,2271,2.37,289.15,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2271,2.12,175.49,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2266,0.99,138.10,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2262,2.06,172.87,0.00,76,0,2,0,1.00,1.00,1.00,4,1,1
100000,5,5,0,0,0,5,0,1.00,20,0.000,2257,2.11,174.70,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2254,1.76,179.23,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2248,2.03,89.92,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2245,1.97,134.70,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,22,0.000,2245,1.32,252.93,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2245,0.98,128.56,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2238,1.88,134.28,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2237,1.48,195.04,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,14,14,0,0,0,14,0,1.00,16,0.000,2231,2.96,395.20,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2226,1.55,133.56,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2223,1.76,165.51,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2217,1.50,88.68,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2216,2.03,177.58,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2215,1.56,87.83,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2213,1.27,176.37,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2198,1.41,182.91,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,2196,1.29,87.84,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,8,8,0,0,0,8,0,1.00,18,0.000,2193,2.23,330.00,0.00,76,2,0,0,1.00,1.00,1.00,4,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,2190,1.15,87.60,0.00,1,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2188,1.60,158.26,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2186,1.17,123.48,0.00,76,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2179,1.54,169.66,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,9,9,0,0,0,9,0,1.00,14,0.000,2174,2.84,216.91,0.00,1,8,8,0,1.00,1.00,1.00,2,1,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2173,1.95,130.38,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2160,1.96,160.20,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,8,8,0,0,0,8,0,1.00,18,0.000,2159,1.61,250.22,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,8,8,0,0,0,8,0,1.00,16,0.000,2152,0.94,188.96,0.00,1,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2151,1.84,172.08,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2150,2.19,137.78,0.00,94,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2148,2.00,157.95,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2147,1.81,163.67,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2145,1.64,166.12,0.00,76,2,2,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2141,0.95,110.95,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2135,1.27,165.05,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2123,2.28,162.10,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2116,1.51,126.96,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2111,1.73,126.12,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2108,1.91,126.48,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2107,1.98,112.08,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2105,1.68,167.73,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2103,1.38,104.87,0.00,94,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2103,2.08,166.90,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,12,12,2,0,0,10,0,1.89,14,0.000,2087,2.54,224.77,0.00,76,8,8,0,2.25,2.25,1.60,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2087,1.50,101.11,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,6,6,0,0,0,6,0,1.00,22,0.000,2086,1.72,220.56,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,2079,2.02,83.16,0.00,76,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2076,1.80,130.79,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2072,0.93,131.25,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,3,3,0,0,0,3,0,1.00,24,0.000,2069,0.03,105.26,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2062,1.34,190.50,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,2050,1.48,150.75,0.00,76,8,2,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2047,1.72,149.27,0.00,94,8,8,0,1.00,1.00,1.00,2,1,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2044,2.21,122.64,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,2034,1.52,166.35,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2033,0.08,92.32,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2016,2.24,120.96,0.00,76,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,22,0.000,2010,2.06,143.34,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,2004,1.91,120.24,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,1999,2.28,156.48,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,1994,2.25,125.01,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,22,0.000,1990,1.45,199.00,0.00,28,2,2,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,1986,0.14,82.53,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,22,0.000,1983,2.44,179.35,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,1982,1.53,150.11,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,1980,1.31,94.92,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,2,2,0,0,0,2,0,1.00,26,0.000,1969,1.37,78.76,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,1954,2.16,156.32,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,1953,1.72,154.24,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,1950,1.87,146.09,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,1950,1.27,117.00,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
100000,2,2,0,0,0,2,0,1.00,26,0.000,1934,1.57,77.36,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,1932,1.34,151.24,0.00,76,2,2,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,1930,1.79,128.57,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,1924,2.48,175.94,0.00,82,8,8,0,1.00,1.00,1.00,1,0,0
100000,5,5,0,0,0,5,0,1.00,20,0.000,1908,1.48,168.04,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,6,6,0,0,0,6,0,1.00,20,0.000,1904,1.57,181.22,0.00,90,8,8,0,1.00,1.00,1.00,1,0,0
100000,4,4,0,0,0,4,0,1.00,24,0.000,1897,1.28,120.14,0.00,76,8,8,0,1.00,1.00,1.00,4,1,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,1896,1.24,151.68,0.00,76,8,8,0,1.00,1.00,1.00,2,1,0
100000,3,3,0,0,0,3,0,1.00,24,0.000,1891,0.50,107.23,0.00,1,8,8,0,1.00,1.00,1.00,1,0,0
