step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
150000,1458,1.581,0.232,9.67,34897,23692,2223,0,8937,9,841212.6,0.4,0.033,0.214,0.348,0.405,748,4.45,2.47,0.06,0.66,0.02,0.71,0.01,0.26,4.36,2.19,0.00,0.00,0.001,0.022,112,0.200,0.989,0.000,0.000,0.011,197475,194242,5,0.676,0.198,0.003,28853,0.150,1.212,0.027,82.23,70357,0,0.043,0.000,0.000,1722341,1.02,21.71,0.000,0.000,0.000,2,4,7,34,2085,0.127,81.20,0.0132,0.008,20,0.776,0.000,0.806,0.824,1.43,0.025,0.402,0.00,0.000,1.01,1.03,1.03
160000,1427,1.595,0.237,9.83,32554,23196,2107,1,7281,34,830955.9,5.2,0.024,0.256,0.343,0.377,731,4.40,2.76,0.08,0.88,0.01,0.19,0.03,0.46,4.28,2.34,0.00,0.00,0.001,0.018,110,0.228,0.992,0.000,0.000,0.008,188738,185920,7,0.601,0.008,0.007,47506,0.145,1.230,0.027,81.91,70350,38,0.152,1.000,0.000,1984270,1.03,21.87,0.000,0.000,0.000,3,4,6,49,2075,0.127,81.53,0.0136,0.000,36,0.776,0.000,0.777,0.828,1.45,0.025,0.420,0.00,0.000,1.02,1.04,1.03
170000,1432,1.631,0.243,9.49,33416,23994,2231,0,7186,4,854797.7,0.2,0.034,0.232,0.347,0.386,712,4.54,2.99,0.04,0.46,0.00,0.18,0.01,0.19,4.49,2.87,0.00,0.00,0.000,0.009,94,0.204,0.990,0.000,0.000,0.010,198583,195756,7,0.550,0.003,0.002,134802,0.105,1.237,0.028,83.35,74030,0,0.052,0.000,0.000,1831880,1.01,21.88,0.000,0.000,0.000,2,4,7,29,1997,0.122,80.09,0.0133,0.000,29,0.780,0.000,0.799,0.832,1.39,0.011,0.378,0.00,0.000,1.01,1.02,1.02
180000,1270,1.660,0.278,9.74,31946,22093,2150,0,7865,13,800581.4,0.5,0.032,0.211,0.391,0.366,720,4.49,2.87,0.08,1.40,0.02,0.58,0.01,0.23,4.37,2.23,0.00,0.00,0.002,0.034,105,0.157,0.987,0.000,0.000,0.013,208505,204264,6,0.675,0.000,0.004,37653,0.183,1.358,0.033,78.45,77223,0,0.042,0.000,0.000,1594491,1.03,21.89,0.000,0.000,0.000,2,4,7,62,1689,0.103,84.99,0.0144,0.000,38,0.796,0.000,0.842,0.847,1.33,0.020,0.309,0.00,0.000,1.02,1.04,1.03
190000,1395,1.575,0.298,9.72,31238,21028,2082,0,8003,6,811815.0,0.3,0.030,0.228,0.404,0.338,721,4.17,2.27,0.04,0.50,0.01,0.16,0.03,0.85,4.09,1.87,0.00,0.00,0.000,0.009,108,0.295,0.999,0.001,0.000,0.001,211340,207115,5,0.797,0.000,0.005,56728,0.137,1.412,0.036,79.84,77956,0,0.056,0.000,0.000,1739915,1.02,22.15,0.000,0.001,0.000,2,4,6,40,2060,0.126,83.60,0.0142,0.022,9,0.796,0.000,0.826,0.852,1.48,0.017,0.458,0.00,0.001,1.01,1.02,1.02
200000,1368,1.606,0.253,9.85,29610,19596,2042,0,7999,12,769856.9,2.7,0.008,0.272,0.308,0.412,767,4.18,2.08,0.02,0.31,0.01,0.11,0.02,0.27,4.14,1.98,0.00,0.00,0.001,0.015,87,0.236,0.998,0.000,0.000,0.002,179729,177146,2,0.991,0.005,0.004,42460,0.149,1.286,0.030,75.91,65218,0,0.228,0.000,0.000,2035982,1.01,21.95,0.000,0.000,0.000,2,4,6,27,1967,0.120,87.53,0.0136,0.045,9,0.776,0.000,0.783,0.836,1.44,0.024,0.414,0.00,0.001,1.00,1.01,1.01
210000,1382,1.597,0.265,9.68,29535,19261,2296,0,7964,13,813382.9,1.9,0.006,0.271,0.314,0.410,708,4.23,1.92,0.02,0.23,0.00,0.10,0.00,0.04,4.20,1.89,0.00,0.00,0.000,0.008,92,0.245,0.999,0.000,0.000,0.001,195173,191487,2,0.960,0.008,0.001,51153,0.131,1.294,0.030,80.30,73580,0,0.146,0.000,0.000,2259491,1.01,21.92,0.000,0.000,0.000,2,4,6,29,2028,0.124,83.14,0.0140,0.035,13,0.789,0.000,0.799,0.849,1.47,0.014,0.454,0.00,0.000,1.00,1.01,1.01
220000,1347,1.625,0.306,9.73,30377,20189,2185,0,8038,17,803705.2,0.8,0.008,0.266,0.310,0.417,763,4.28,2.62,0.12,1.15,0.00,0.06,0.02,0.66,4.13,2.13,0.00,0.00,0.001,0.028,112,0.249,0.993,0.000,0.000,0.007,189669,186465,5,0.864,0.014,0.003,27321,0.196,1.416,0.036,79.40,68942,0,0.044,0.000,0.000,2159625,1.04,21.93,0.000,0.000,0.000,2,4,7,26,2025,0.124,84.04,0.0145,0.019,18,0.782,0.000,0.800,0.840,1.50,0.027,0.474,0.00,0.000,1.01,1.06,1.05
230000,1432,1.587,0.175,9.50,31154,20031,2123,1,8914,35,812434.0,4.0,0.011,0.233,0.345,0.411,775,4.47,2.16,0.03,0.46,0.00,0.11,0.01,0.36,4.43,1.97,0.00,0.00,0.000,0.011,97,0.203,0.994,0.000,0.000,0.006,197585,195001,2,0.690,0.117,0.003,51425,0.118,1.055,0.020,79.57,65868,870,0.113,0.000,0.000,1922501,1.01,21.64,0.000,0.000,0.000,3,4,7,33,2012,0.123,83.86,0.0128,0.000,19,0.793,0.000,0.826,0.843,1.41,0.029,0.375,0.00,0.000,1.00,1.02,1.01
240000,1473,1.631,0.233,9.53,32115,21088,2199,0,8787,13,819697.2,1.5,0.013,0.219,0.348,0.421,758,4.17,1.99,0.04,0.43,0.00,0.03,0.01,0.09,4.13,1.85,0.00,0.00,0.000,0.004,91,0.229,0.990,0.000,0.000,0.010,188058,185088,3,0.700,0.078,0.004,66154,0.166,1.234,0.027,80.45,67227,0,0.117,0.000,0.000,1846480,1.02,22.09,0.000,0.000,0.000,3,4,6,29,1895,0.116,82.98,0.0135,0.000,40,0.778,0.000,0.804,0.829,1.29,0.022,0.263,0.00,0.000,1.01,1.02,1.02
250000,1419,1.593,0.229,9.72,37091,25677,2210,0,9258,14,837067.8,2.1,0.021,0.192,0.352,0.435,743,4.66,2.68,0.10,0.88,0.01,0.41,0.00,0.10,4.54,2.41,0.00,0.00,0.001,0.017,117,0.222,0.985,0.000,0.000,0.015,194729,192149,6,0.693,0.213,0.001,42053,0.176,1.221,0.027,82.36,69341,0,0.149,0.000,0.000,1593123,1.04,21.35,0.000,0.000,0.000,3,4,7,27,1969,0.120,81.08,0.0130,0.000,28,0.757,0.000,0.796,0.810,1.39,0.032,0.350,0.00,0.000,1.02,1.05,1.06
260000,1444,1.621,0.195,9.44,36006,24458,2186,0,9337,24,870310.8,3.0,0.025,0.188,0.366,0.421,687,4.77,5.32,0.06,1.01,0.01,0.30,0.30,3.13,4.41,2.86,0.00,0.00,0.001,0.019,97,0.285,0.992,0.000,0.000,0.008,203158,200358,4,0.684,0.238,0.014,117673,0.165,1.107,0.023,85.67,72419,0,0.125,0.000,0.000,1542411,1.02,21.59,0.000,0.000,0.000,3,4,7,58,1928,0.118,77.77,0.0137,0.000,24,0.763,0.000,0.806,0.823,1.34,0.037,0.285,0.00,0.000,1.01,1.02,1.02
270000,1380,1.603,0.218,9.19,32933,20350,2473,0,10174,13,849772.5,0.3,0.033,0.150,0.421,0.396,764,4.51,2.33,0.04,0.56,0.00,0.08,0.00,0.09,4.47,2.17,0.00,0.00,0.000,0.002,106,0.231,0.986,0.000,0.000,0.014,203634,201638,6,0.808,0.006,0.002,73865,0.135,1.214,0.026,84.16,67545,0,0.025,0.000,0.000,1205393,1.02,21.62,0.000,0.000,0.000,3,4,7,33,1771,0.108,79.28,0.0138,0.000,33,0.735,0.000,0.796,0.839,1.28,0.043,0.235,0.00,0.000,1.00,1.02,1.02
280000,1484,1.605,0.234,9.28,34007,21231,2445,0,10227,4,833781.0,0.2,0.029,0.151,0.415,0.404,779,4.57,3.29,0.02,0.40,0.02,0.66,0.06,0.74,4.47,2.95,0.00,0.00,0.001,0.018,107,0.231,0.987,0.000,0.000,0.013,196497,193873,4,0.899,0.000,0.012,161828,0.083,1.247,0.028,82.32,64801,0,0.048,0.000,0.000,1219484,1.01,21.65,0.000,0.000,0.000,3,4,7,40,1954,0.119,81.11,0.0126,0.000,29,0.741,0.000,0.790,0.827,1.32,0.036,0.277,0.00,0.000,1.01,1.01,1.01
290000,1471,1.556,0.239,9.26,36952,25041,2395,0,9529,29,876520.6,2.8,0.029,0.175,0.406,0.391,751,4.50,2.38,0.06,0.56,0.00,0.06,0.02,0.41,4.42,2.18,0.00,0.00,0.000,0.008,110,0.222,0.986,0.000,0.000,0.014,205697,204102,3,0.851,0.031,0.003,113019,0.103,1.258,0.029,86.33,67830,0,0.098,0.000,0.000,1535570,1.03,21.57,0.000,0.001,0.000,3,4,7,25,2041,0.125,77.11,0.0135,0.003,20,0.735,0.000,0.774,0.821,1.39,0.033,0.342,0.00,0.000,1.01,1.04,1.03
300000,1491,1.601,0.194,9.39,35861,24141,2269,0,9431,41,850047.7,4.0,0.030,0.166,0.403,0.400,757,4.20,2.31,0.05,0.42,0.01,0.11,0.02,0.57,4.13,2.15,0.00,0.00,0.000,0.011,104,0.315,0.996,0.000,0.000,0.004,185327,183221,3,0.832,0.032,0.003,71548,0.133,1.133,0.023,83.11,62728,0,0.098,0.000,0.000,1288568,1.02,22.00,0.000,0.001,0.000,3,4,6,36,1954,0.119,80.32,0.0138,0.024,21,0.695,0.000,0.757,0.807,1.31,0.027,0.278,0.00,0.001,1.01,1.03,1.03
310000,1490,1.612,0.217,9.61,33036,21947,2317,0,8773,27,828616.2,3.0,0.034,0.193,0.392,0.381,753,4.32,2.47,0.10,0.68,0.02,0.42,0.03,0.49,4.18,2.12,0.00,0.00,0.001,0.022,98,0.253,0.996,0.000,0.000,0.004,185168,182860,3,0.813,0.072,0.006,80094,0.140,1.182,0.026,81.49,65047,0,0.111,0.000,0.000,1515858,1.04,21.84,0.000,0.000,0.000,3,4,6,42,2067,0.126,81.95,0.0133,0.004,24,0.733,0.000,0.774,0.822,1.39,0.040,0.342,0.00,0.000,1.01,1.07,1.05
320000,1130,1.605,0.233,9.43,31577,20154,2296,1,9486,29,804776.3,1.7,0.030,0.199,0.341,0.430,752,4.61,2.72,0.08,0.61,0.00,0.06,0.00,0.09,4.52,2.50,0.00,0.00,0.000,0.010,82,0.258,0.990,0.000,0.000,0.010,202022,200525,3,0.931,0.000,0.002,41211,0.184,1.279,0.028,79.12,71209,540,0.060,0.000,0.000,1562198,1.03,21.47,0.000,0.000,0.000,3,4,7,19,1421,0.087,84.32,0.0157,0.002,35,0.773,0.000,0.801,0.844,1.26,0.044,0.213,0.00,0.000,1.05,1.04,1.03
330000,1293,1.641,0.176,9.28,29227,16453,2198,0,10413,60,783648.1,4.2,0.034,0.132,0.365,0.469,727,4.87,2.91,0.13,0.82,0.00,0.00,0.02,0.27,4.72,2.56,0.00,0.00,0.000,0.000,98,0.248,0.990,0.000,0.000,0.010,222628,221138,3,0.954,0.000,0.006,35832,0.184,1.078,0.021,77.18,74292,0,0.069,0.000,0.000,907530,1.04,21.08,0.000,0.000,0.000,3,4,7,40,1622,0.099,86.26,0.0128,0.000,22,0.715,0.000,0.800,0.869,1.25,0.035,0.212,0.00,0.000,1.07,1.04,1.05
340000,1465,1.574,0.204,9.26,33341,21051,2608,0,9510,4,862416.6,0.6,0.043,0.159,0.411,0.387,737,4.57,3.46,0.05,0.57,0.01,0.39,0.06,0.96,4.45,3.18,0.00,0.00,0.000,0.015,102,0.311,0.994,0.000,0.000,0.006,204574,203440,3,0.950,0.000,0.009,59692,0.153,1.155,0.024,84.37,70204,0,0.145,0.000,0.000,1228937,1.02,21.73,0.000,0.000,0.000,3,4,7,30,1962,0.120,79.07,0.0132,0.000,29,0.754,0.000,0.796,0.837,1.34,0.033,0.296,0.00,0.000,1.01,1.02,1.02
350000,1381,1.560,0.247,9.57,36895,25922,2160,0,8897,17,843570.4,2.0,0.024,0.193,0.352,0.431,696,4.65,2.76,0.04,0.52,0.03,0.90,0.02,0.33,4.55,2.47,0.00,0.00,0.001,0.035,96,0.247,0.991,0.001,0.000,0.008,191796,190661,2,0.961,0.000,0.007,98931,0.145,1.271,0.029,83.45,64368,0,0.116,0.000,0.000,1524879,1.02,21.41,0.000,0.000,0.000,3,4,7,33,1991,0.122,79.99,0.0134,0.015,22,0.725,0.000,0.728,0.808,1.44,0.022,0.415,0.00,0.000,1.00,1.02,1.03
360000,1404,1.615,0.193,9.53,33658,22276,2023,0,9336,6,823843.8,1.0,0.023,0.210,0.353,0.413,769,4.78,4.18,0.03,0.39,0.01,0.43,0.02,0.52,4.71,4.08,0.00,0.00,0.001,0.024,111,0.200,0.996,0.000,0.000,0.004,189020,187651,1,0.954,0.046,0.004,57329,0.183,1.112,0.022,81.38,62638,0,0.164,0.000,0.000,1666380,1.02,21.39,0.000,0.000,0.000,3,4,7,51,1941,0.118,82.06,0.0124,0.016,13,0.729,0.000,0.733,0.822,1.38,0.036,0.333,0.00,0.000,1.01,1.02,1.03
370000,1420,1.551,0.236,9.73,34181,22740,2169,0,9256,9,824482.3,0.9,0.027,0.245,0.365,0.364,728,4.30,2.48,0.02,0.29,0.06,0.65,0.01,0.20,4.21,2.36,0.00,0.00,0.007,0.055,104,0.211,0.992,0.000,0.000,0.008,181740,179727,3,0.956,0.004,0.002,43638,0.182,1.242,0.028,80.87,65619,0,0.104,0.000,0.000,2070656,1.01,21.89,0.000,0.000,0.000,3,4,6,35,2026,0.124,82.57,0.0138,0.018,25,0.768,0.000,0.741,0.812,1.43,0.046,0.380,0.00,0.000,1.01,1.01,1.01
380000,1459,1.589,0.230,9.58,33112,22295,2116,0,8662,3,822403.2,0.1,0.023,0.269,0.334,0.374,728,4.28,2.53,0.03,0.40,0.00,0.00,0.02,0.33,4.23,2.39,0.00,0.00,0.000,0.000,100,0.214,0.996,0.000,0.000,0.004,189491,187535,2,0.966,0.010,0.004,60157,0.185,1.191,0.026,81.05,68576,0,0.037,0.000,0.000,2189603,1.01,21.93,0.000,0.000,0.000,3,4,6,31,2053,0.125,82.39,0.0133,0.023,13,0.780,0.000,0.749,0.826,1.41,0.021,0.384,0.00,0.000,1.01,1.01,1.01
390000,1421,1.571,0.286,9.53,35802,25645,1940,0,8255,10,816714.2,0.9,0.016,0.266,0.283,0.435,763,4.59,3.09,0.10,0.99,0.06,0.35,0.02,0.34,4.41,2.59,0.00,0.00,0.008,0.053,120,0.252,0.981,0.000,0.000,0.019,189228,186491,2,0.962,0.000,0.004,58595,0.140,1.359,0.034,80.39,67692,0,0.089,0.000,0.000,2174545,1.03,21.65,0.000,0.000,0.000,2,4,7,48,2117,0.129,83.05,0.0130,0.000,37,0.775,0.000,0.779,0.811,1.49,0.034,0.453,0.00,0.000,1.03,1.05,1.04
400000,1477,1.596,0.215,9.37,38333,27649,2044,0,8584,41,849102.5,1.3,0.023,0.258,0.284,0.435,710,4.41,3.31,0.08,1.19,0.03,0.38,0.01,0.19,4.28,2.44,0.00,0.00,0.003,0.036,99,0.220,0.988,0.000,0.000,0.012,200274,197901,3,0.867,0.041,0.005,51993,0.186,1.173,0.024,83.20,70463,0,0.031,0.000,0.000,2033424,1.03,21.94,0.000,0.000,0.000,3,4,6,55,2059,0.126,80.24,0.0134,0.000,26,0.751,0.000,0.772,0.809,1.39,0.032,0.355,0.00,0.002,1.02,1.03,1.03
410000,1469,1.599,0.199,9.55,41890,30714,1888,0,9296,20,841262.5,3.0,0.022,0.258,0.322,0.398,737,4.66,3.19,0.11,1.03,0.07,0.75,0.06,1.09,4.43,2.29,0.00,0.00,0.008,0.054,110,0.189,0.989,0.001,0.000,0.010,200412,198455,3,0.931,0.000,0.003,72048,0.161,1.107,0.023,83.33,69892,0,0.150,0.000,0.000,2137778,1.03,21.38,0.000,0.000,0.000,3,4,7,40,2100,0.128,80.11,0.0129,0.000,40,0.746,0.000,0.765,0.791,1.43,0.052,0.367,0.00,0.000,1.01,1.05,1.04
420000,1468,1.589,0.239,9.47,39764,28918,2028,2,8817,32,852219.8,6.1,0.028,0.270,0.327,0.375,731,4.28,2.17,0.09,0.87,0.01,0.09,0.02,0.33,4.17,1.76,0.00,0.00,0.001,0.017,106,0.203,0.989,0.001,0.000,0.010,206445,203794,4,0.657,0.011,0.005,56754,0.180,1.253,0.029,84.40,68515,68,0.191,0.500,0.000,2343342,1.03,21.78,0.000,0.001,0.000,3,4,6,37,2093,0.128,79.03,0.0139,0.000,36,0.777,0.000,0.770,0.808,1.43,0.027,0.388,0.00,0.001,1.02,1.04,1.04
430000,1279,1.602,0.297,9.40,36089,25589,2035,2,8652,24,831725.9,6.0,0.034,0.228,0.334,0.405,747,4.49,2.62,0.08,0.84,0.01,0.16,0.05,0.91,4.35,2.19,0.00,0.06,0.000,0.008,114,0.176,0.980,0.001,0.000,0.020,198154,196142,5,0.638,0.000,0.004,66755,0.215,1.418,0.036,82.19,68460,1416,0.250,0.000,0.000,1895847,1.03,21.53,0.000,0.000,0.001,2,4,7,41,1802,0.110,81.25,0.0149,0.000,36,0.777,0.000,0.787,0.818,1.41,0.015,0.391,0.00,0.001,1.03,1.04,1.03
440000,1401,1.623,0.223,9.29,34532,22415,2335,0,9660,15,837259.9,1.9,0.050,0.210,0.335,0.405,720,4.54,3.37,0.06,0.70,0.02,0.36,0.00,0.13,4.46,3.03,0.00,0.00,0.001,0.015,100,0.200,0.996,0.001,0.000,0.004,218662,216645,4,0.605,0.000,0.001,93281,0.159,1.222,0.027,82.14,74075,0,0.126,0.000,0.000,1769086,1.01,21.59,0.000,0.000,0.000,3,4,6,40,1875,0.114,81.30,0.0134,0.000,27,0.812,0.000,0.832,0.842,1.34,0.024,0.307,0.00,0.000,1.01,1.02,1.02
