step,lat,wood_class,cells,grown,grass,wood,temp,bodies
12000,20,2,1172,241.2165,93.42,2064.47,51.87,158
12000,30,0,6846,579.7833,353.71,82.35,34.84,257
12000,30,1,2220,425.6105,209.79,975.69,28.35,215
12000,30,2,208,26.0791,13.96,228.37,22.00,12
12000,40,0,6749,342.0947,212.77,59.67,28.06,195
12000,40,1,1212,190.2396,114.98,481.50,16.39,111
12000,40,2,209,59.1117,25.33,244.68,16.55,39
12000,50,0,5158,41.6320,38.79,13.48,21.05,10
12000,50,1,547,106.1542,94.67,127.88,10.67,7
12000,50,2,11,0.3738,0.31,13.49,9.03,0
12000,60,0,3853,2.8399,6.67,0.56,8.00,1
12000,60,1,2,0.0000,0.00,0.30,24.41,0
12000,70,0,4656,0.0445,2.85,0.10,-7.28,0
12000,80,0,3564,0.0000,0.72,0.04,-19.03,0
13000,-60,0,5366,249.5851,275.47,86.65,-12.78,21
13000,-60,1,2366,251.3566,234.99,599.44,-12.05,19
13000,-60,2,2,0.0019,0.00,2.51,-10.67,0
13000,-50,0,7181,378.3257,302.55,88.89,-3.39,99
13000,-50,1,1513,151.3426,101.48,473.37,-11.37,23
13000,-50,2,4,0.0000,0.00,6.80,-7.96,0
13000,-40,0,6384,805.9836,354.09,58.85,4.54,465
13000,-40,1,1695,212.7295,116.09,612.28,-2.87,107
13000,-40,2,2,0.0000,0.00,2.39,41.52,0
13000,-30,0,4373,1326.9745,594.46,84.35,13.27,447
13000,-30,1,3201,1014.7917,435.08,1480.18,7.23,350
13000,-30,2,603,112.2758,53.52,854.54,4.47,67
13000,-20,0,1845,887.0553,972.41,40.56,11.95,84
13000,-20,1,2486,1717.9985,1467.66,1049.28,24.39,303
13000,-20,2,3888,908.6057,744.75,11143.19,11.17,504
13000,-10,0,1823,768.4573,1070.78,22.92,7.96,11
13000,-10,1,2054,1735.9619,2174.12,901.25,36.65,28
13000,-10,2,4347,723.2641,896.09,15994.79,15.13,383
13000,0,0,1863,516.2330,652.69,30.85,11.05,7
13000,0,1,1712,1120.0931,1288.50,828.99,43.44,1
13000,0,2,4792,805.4536,624.98,15497.39,18.24,314
13000,10,0,3116,612.0383,627.71,50.98,12.54,11
13000,10,1,2631,1051.0469,946.37,1313.03,42.63,13
13000,10,2,3698,554.8120,368.63,9902.05,21.38,272
13000,20,0,4070,414.7666,351.90,62.94,11.12,38
13000,20,1,3196,594.8137,362.90,1522.87,27.30,111
13000,20,2,1179,187.9390,78.80,2086.53,29.80,116
13000,30,0,6842,578.7924,354.83,82.07,17.86,162
13000,30,1,2213,394.1069,192.04,971.94,22.62,158
13000,30,2,219,27.8608,7.73,241.88,-0.37,14
13000,40,0,6743,399.2034,244.58,59.49,14.34,162
13000,40,1,1204,228.6257,87.52,475.65,13.98,115
13000,40,2,223,33.3479,14.41,262.33,2.00,23
13000,50,0,5153,143.9527,116.54,13.16,5.37,28
13000,50,1,552,151.7676,39.58,130.95,2.20,33
13000,50,2,11,0.8546,0.00,13.71,19.20,2
13000,60,0,3853,39.1833,36.79,0.56,0.14,0
13000,60,1,2,0.0000,0.00,0.30,-0.94,0
13000,70,0,4656,7.4196,8.27,0.09,-1.59,1
13000,80,0,3564,0.0567,0.49,0.03,0.97,0
14000,-60,0,5427,43.9427,191.16,88.76,-9.88,5
14000,-60,1,2305,22.0866,128.85,565.82,-10.05,6
14000,-60,2,2,0.0091,0.01,2.42,12.01,0
14000,-50,0,7207,257.3219,326.29,88.96,3.20,31
14000,-50,1,1487,131.9493,110.84,460.46,7.81,15
14000,-50,2,4,0.0000,0.00,6.65,20.12,0
14000,-40,0,6388,329.7703,262.15,58.56,16.47,197
14000,-40,1,1691,187.1795,116.00,609.55,18.57,58
14000,-40,2,2,0.0000,0.00,2.36,4.89,0
14000,-30,0,4371,531.1614,228.74,83.65,26.52,281
14000,-30,1,3200,495.1287,211.97,1481.57,25.57,245
14000,-30,2,606,83.2568,38.30,863.78,32.27,60
14000,-20,0,1839,605.7560,292.78,39.96,50.41,154
14000,-20,1,2488,1064.4383,535.37,1052.30,27.59,334
14000,-20,2,3892,590.3243,204.38,11198.52,31.55,336
14000,-10,0,1824,570.8441,315.77,22.83,64.61,49
14000,-10,1,2051,1521.8674,1351.32,902.10,34.73,105
14000,-10,2,4349,721.9934,546.85,16027.08,35.88,415
14000,0,0,1865,459.2588,370.57,30.77,72.68,4
14000,0,1,1714,1116.6452,1223.92,831.09,41.43,16
14000,0,2,4788,913.4597,764.58,15490.59,41.25,330
14000,10,0,3140,817.3968,877.90,51.88,75.84,18
14000,10,1,2634,1380.8417,1391.81,1325.99,46.19,17
14000,10,2,3671,678.4637,524.97,9867.70,30.03,195
14000,20,0,4076,552.4436,617.18,62.17,68.25,12
14000,20,1,3198,884.4446,847.07,1520.44,43.57,44
14000,20,2,1171,157.7452,108.63,2077.21,15.72,26
14000,30,0,6856,796.5132,780.68,82.55,47.37,29
14000,30,1,2192,472.2678,394.96,961.56,50.66,15
14000,30,2,226,47.1074,31.90,251.29,80.55,3
14000,40,0,6744,575.0565,537.02,59.59,41.37,50
14000,40,1,1199,260.3660,144.28,479.46,60.15,45
14000,40,2,227,40.0604,15.48,271.18,75.70,11
14000,50,0,5149,278.5367,241.09,12.97,35.82,31
14000,50,1,556,244.6345,186.42,135.88,67.51,38
14000,50,2,11,0.2066,0.12,14.18,42.29,2
14000,60,0,3853,110.6581,110.52,0.56,31.04,0
14000,60,1,2,0.0194,0.02,0.31,37.35,0
14000,70,0,4656,70.0760,63.16,0.09,31.87,0
14000,80,0,3564,12.1274,11.13,0.03,31.59,0
15000,-60,0,5475,0.5281,115.43,89.11,-19.30,5
15000,-60,1,2257,0.1218,72.49,533.56,-22.38,1
15000,-60,2,2,0.0021,0.00,2.31,-9.60,0
15000,-50,0,7237,148.8055,290.02,88.40,-12.76,23
15000,-50,1,1457,71.3436,100.57,441.08,-7.72,6
15000,-50,2,4,0.0000,0.00,6.42,-5.68,0
15000,-40,0,6395,285.0605,298.48,58.25,-1.98,112
15000,-40,1,1684,208.1264,170.97,601.97,2.76,39
15000,-40,2,2,0.0000,0.00,2.33,-6.53,0
15000,-30,0,4369,368.0461,260.79,82.88,8.09,161
15000,-30,1,3190,427.5540,246.87,1472.89,13.89,194
15000,-30,2,618,82.9475,38.55,882.60,18.66,64
15000,-20,0,1835,203.4220,92.24,39.54,10.52,99
15000,-20,1,2479,555.3259,279.00,1046.87,18.68,272
15000,-20,2,3905,431.7769,150.61,11257.18,26.27,434
15000,-10,0,1823,344.5391,248.34,22.66,20.47,76
15000,-10,1,2045,1102.9815,418.52,899.33,23.57,412
15000,-10,2,4356,509.6353,228.51,16083.77,35.10,457
15000,0,0,1870,404.8682,368.83,30.83,22.98,50
15000,0,1,1714,1152.9859,770.84,833.81,29.82,153
15000,0,2,4783,905.6596,647.62,15503.95,40.35,313
15000,10,0,3151,809.8840,1127.90,51.64,23.24,8
15000,10,1,2650,1465.3117,1581.55,1338.43,35.55,45
15000,10,2,3644,829.4488,690.87,9831.89,54.92,192
15000,20,0,4093,729.3104,937.04,63.03,28.39,5
15000,20,1,3205,1321.5378,1528.69,1523.91,49.53,13
15000,20,2,1147,265.6250,249.88,2046.29,65.29,28
15000,30,0,6875,1195.6030,1408.72,82.99,42.92,14
15000,30,1,2177,734.2707,807.90,952.50,43.14,8
15000,30,2,222,82.7225,73.88,247.07,17.27,1
15000,40,0,6749,951.7880,1040.83,59.51,44.86,66
15000,40,1,1194,468.6686,449.97,481.65,28.83,22
15000,40,2,227,78.0910,69.62,273.53,15.72,1
15000,50,0,5146,336.0657,384.78,12.74,43.03,16
15000,50,1,559,301.7647,157.87,139.77,18.78,38
15000,50,2,11,1.3152,0.23,14.70,29.22,2
15000,60,0,3853,123.7240,163.57,0.57,37.43,0
15000,60,1,2,2.5095,2.14,0.33,35.29,0
15000,70,0,4656,92.5681,109.90,0.09,32.80,0
15000,80,0,3564,40.4813,38.27,0.03,34.01,0
16000,-60,0,5537,1.3975,71.46,90.83,-10.95,0
16000,-60,1,2195,0.2471,41.53,501.54,-14.81,2
16000,-60,2,2,0.0001,0.00,2.21,-11.43,0
16000,-50,0,7265,195.3321,300.23,87.84,1.81,33
16000,-50,1,1429,92.5824,125.41,423.37,-18.17,6
16000,-50,2,4,0.0000,0.00,6.20,-6.25,0
16000,-40,0,6401,432.6710,440.44,57.91,11.73,128
16000,-40,1,1678,297.6898,283.26,594.61,-9.49,37
16000,-40,2,2,0.0000,0.00,2.32,28.08,0
16000,-30,0,4367,466.9236,305.04,82.31,16.55,193
16000,-30,1,3185,532.0798,267.66,1471.60,6.14,223
16000,-30,2,625,110.9016,35.43,897.89,1.48,77
16000,-20,0,1832,165.3243,141.88,39.24,21.37,36
16000,-20,1,2458,372.1200,184.70,1030.56,20.43,136
16000,-20,2,3929,336.0789,149.55,11314.45,10.11,335
16000,-10,0,1822,388.4430,380.86,22.46,18.73,7
16000,-10,1,2037,534.3843,454.42,893.99,30.66,48
16000,-10,2,4365,355.8645,231.51,16116.29,13.40,389
16000,0,0,1875,517.7921,619.11,30.70,30.08,2
16000,0,1,1711,890.9563,1098.89,832.86,37.32,14
16000,0,2,4781,820.4715,646.73,15491.41,18.39,294
16000,10,0,3161,872.8796,1328.03,51.74,41.79,3
16000,10,1,2678,1341.0944,1829.47,1358.63,39.87,4
16000,10,2,3606,808.3248,726.06,9754.12,7.64,196
16000,20,0,4105,824.7844,1146.78,63.24,33.69,4
16000,20,1,3216,1665.1908,2049.19,1525.29,22.73,40
16000,20,2,1124,308.3553,224.26,2007.88,13.46,22
16000,30,0,6888,1465.2513,1957.77,82.87,23.33,22
16000,30,1,2165,1147.9922,1383.71,942.81,32.64,20
16000,30,2,221,162.2511,125.64,246.34,42.30,10
16000,40,0,6748,1286.7513,1565.90,58.75,17.05,46
16000,40,1,1191,851.4308,584.38,481.70,40.87,142
16000,40,2,231,181.7479,75.16,280.60,45.64,53
16000,50,0,5145,422.7278,447.68,12.52,9.14,39
16000,50,1,560,366.9775,102.71,143.73,38.61,91
16000,50,2,11,3.4443,0.69,15.22,40.01,4
16000,60,0,3853,110.3379,183.67,0.57,8.01,0
16000,60,1,2,3.8259,4.22,0.34,0.21,0
16000,70,0,4656,50.8839,105.67,0.08,15.55,0
16000,80,0,3564,17.2127,36.06,0.03,21.94,0
17000,-60,0,5604,43.2378,73.67,93.74,4.39,9
17000,-60,1,2128,18.1907,38.24,473.78,2.07,2
17000,-60,2,2,0.0034,0.00,2.15,15.22,0
17000,-50,0,7279,414.7502,391.86,87.26,13.90,90
17000,-50,1,1415,224.9695,98.18,415.75,29.45,89
17000,-50,2,4,0.0000,0.00,6.09,20.10,1
17000,-40,0,6402,684.6898,496.43,57.54,26.72,277
17000,-40,1,1677,432.9708,112.47,594.55,41.92,168
17000,-40,2,2,0.0000,0.00,2.33,-0.38,0
17000,-30,0,4360,551.9612,299.76,81.70,35.20,245
17000,-30,1,3175,628.9774,280.05,1472.74,46.28,283
17000,-30,2,642,101.6223,51.91,931.42,53.89,58
17000,-20,0,1825,293.0123,269.75,38.44,44.60,44
17000,-20,1,2439,452.8749,295.63,1014.17,46.44,92
17000,-20,2,3955,469.2323,215.82,11421.44,52.46,378
17000,-10,0,1823,523.8969,460.87,22.40,59.48,84
17000,-10,1,2028,744.3374,550.03,885.64,48.07,110
17000,-10,2,4373,330.7146,195.20,16171.32,56.54,315
17000,0,0,1881,632.4249,732.47,29.76,57.49,35
17000,0,1,1719,1060.3688,1127.59,840.94,43.75,76
17000,0,2,4767,834.6264,791.71,15477.71,57.58,279
17000,10,0,3180,946.1304,1505.25,52.64,49.27,5
17000,10,1,2698,1509.0014,2070.11,1378.65,37.99,22
17000,10,2,3567,873.1052,809.06,9696.40,59.47,316
17000,20,0,4110,932.8620,1195.62,62.38,49.77,47
17000,20,1,3219,2050.8117,2478.04,1521.40,46.83,181
17000,20,2,1116,404.3330,256.22,1991.14,46.18,181
17000,30,0,6894,1941.9345,2409.63,82.45,45.00,190
17000,30,1,2155,1586.3519,1436.35,936.86,37.59,171
17000,30,2,225,195.4472,30.42,252.54,41.44,64
17000,40,0,6748,1679.5047,1868.09,58.54,39.66,170
17000,40,1,1180,869.0068,261.25,478.05,30.81,317
17000,40,2,242,148.5970,20.90,296.30,34.82,64
17000,50,0,5144,470.4238,470.66,12.48,34.56,58
17000,50,1,561,311.2785,96.34,147.87,29.94,97
17000,50,2,11,1.5869,0.32,15.64,18.28,3
17000,60,0,3853,106.7996,175.29,0.56,23.61,4
17000,60,1,2,3.2133,1.96,0.35,41.35,0
17000,70,0,4656,30.3289,87.09,0.08,10.37,0
17000,80,0,3564,3.1859,24.09,0.03,2.54,0
18000,-60,0,5617,331.3901,285.24,93.87,-2.04,52
18000,-60,1,2115,275.1786,231.21,467.68,-2.24,26
18000,-60,2,2,0.0685,0.05,2.14,-4.69,0
18000,-50,0,7280,814.2563,587.95,86.83,4.21,250
18000,-50,1,1414,245.9572,177.15,416.89,1.27,72
18000,-50,2,4,0.0000,0.00,6.06,-2.66,0
18000,-40,0,6397,639.9681,399.85,56.94,10.51,273
18000,-40,1,1681,263.9642,150.69,597.53,8.89,75
18000,-40,2,3,0.0001,0.00,3.38,42.27,0
18000,-30,0,4355,456.5543,266.32,81.36,19.43,164
18000,-30,1,3162,647.5324,338.22,1472.53,15.60,219
18000,-30,2,660,126.8887,66.60,964.08,14.77,67
18000,-20,0,1825,184.0140,126.67,38.17,16.44,14
18000,-20,1,2413,501.5404,253.56,993.39,27.97,120
18000,-20,2,3981,524.7478,278.75,11485.14,19.51,335
18000,-10,0,1824,403.5760,463.44,22.24,12.92,5
18000,-10,1,2024,730.2729,649.64,879.04,35.60,14
18000,-10,2,4376,356.1245,273.11,16147.57,21.78,318
18000,0,0,1909,682.6767,936.43,29.46,13.05,7
18000,0,1,1701,1064.0828,1406.57,841.18,39.50,2
18000,0,2,4757,922.0922,848.56,15428.18,21.32,314
18000,10,0,3187,1129.9413,1753.88,52.58,9.28,27
18000,10,1,2722,1855.5718,2603.23,1398.38,38.05,27
18000,10,2,3536,843.1141,871.78,9648.63,24.54,239
18000,20,0,4115,967.3425,1082.71,61.94,5.86,132
18000,20,1,3217,1889.4595,1163.75,1522.73,26.34,344
18000,20,2,1113,213.8989,91.84,1986.01,29.61,132
18000,30,0,6894,1482.5731,621.32,81.91,11.74,418
18000,30,1,2148,862.6005,130.03,934.74,16.79,373
18000,30,2,232,18.3205,1.20,262.15,-9.39,34
18000,40,0,6741,840.4993,300.46,57.75,6.69,390
18000,40,1,1180,167.8703,45.73,477.60,2.57,130
18000,40,2,249,18.2678,5.32,307.13,-10.46,7
18000,50,0,5143,298.1952,297.20,12.34,-3.93,77
18000,50,1,562,89.3191,23.71,149.68,-10.10,34
18000,50,2,11,1.1821,0.02,15.80,6.80,2
18000,60,0,3853,68.2336,147.31,0.54,-13.34,2
18000,60,1,2,1.1883,1.57,0.35,-4.66,0
18000,70,0,4656,8.3999,58.15,0.08,-20.96,0
18000,80,0,3564,0.0119,14.60,0.03,-27.07,0
19000,-60,0,5589,1043.5048,466.88,92.29,36.61,451
19000,-60,1,2143,940.3178,271.90,481.64,35.93,371
19000,-60,2,2,0.1021,0.00,2.18,46.44,0
19000,-50,0,7273,920.8337,444.40,86.58,46.04,365
19000,-50,1,1421,462.3370,172.56,424.66,37.35,186
19000,-50,2,4,0.0000,0.00,6.14,51.72,0
19000,-40,0,6392,773.6043,642.52,56.34,50.44,89
19000,-40,1,1685,370.4073,179.38,600.75,38.42,108
19000,-40,2,4,0.0102,0.00,4.46,33.94,1
19000,-30,0,4353,671.6952,588.97,81.03,48.46,26
19000,-30,1,3151,848.4021,646.88,1467.79,41.01,37
19000,-30,2,673,148.3065,105.90,983.89,41.52,17
19000,-20,0,1827,227.4911,251.70,37.94,63.30,3
19000,-20,1,2409,600.8218,570.74,990.73,35.78,3
19000,-20,2,3983,636.7229,538.14,11477.25,37.72,110
19000,-10,0,1828,542.3304,714.42,22.40,62.13,6
19000,-10,1,2019,1012.5801,1198.55,873.10,34.44,1
19000,-10,2,4377,486.2086,490.20,16098.82,32.92,223
19000,0,0,1917,875.7872,1138.01,29.26,61.82,26
19000,0,1,1710,1358.8097,1865.56,854.49,34.91,19
19000,0,2,4740,1116.1891,1240.35,15398.14,29.81,281
19000,10,0,3194,1334.6036,1174.28,52.77,58.80,218
19000,10,1,2708,2007.3704,1575.81,1390.12,32.53,263
19000,10,2,3543,879.0644,526.99,9658.23,8.45,311
19000,20,0,4118,674.5663,231.25,61.93,39.40,249
19000,20,1,3203,747.5585,183.06,1517.33,17.85,291
19000,20,2,1124,110.4731,35.13,1996.59,-5.84,65
19000,30,0,6896,532.0061,339.99,81.44,12.23,225
19000,30,1,2138,205.7396,135.34,932.34,20.87,122
19000,30,2,240,7.4249,6.40,271.64,38.61,1
19000,40,0,6746,218.1163,221.88,57.60,-0.16,81
19000,40,1,1174,110.1673,90.03,476.14,19.56,19
19000,40,2,250,22.0756,17.75,308.68,31.49,2
19000,50,0,5144,99.5985,165.10,12.21,-12.39,31
19000,50,1,561,34.4150,25.73,147.53,14.20,11
19000,50,2,11,0.0329,0.00,15.64,12.53,1
19000,60,0,3853,7.7498,92.21,0.52,-22.44,0
19000,60,1,2,0.2850,1.06,0.34,-9.46,0
19000,70,0,4656,0.0034,35.23,0.07,-28.72,0
19000,80,0,3564,0.0000,8.84,0.03,-30.76,0
20000,-60,0,5544,948.0373,546.74,89.39,32.48,203
20000,-60,1,2188,912.1482,414.42,503.61,25.67,324
20000,-60,2,2,0.5342,0.48,2.25,28.06,0
20000,-50,0,7265,729.4181,713.83,85.84,31.07,60
20000,-50,1,1429,355.8796,217.15,431.88,48.56,57
20000,-50,2,4,0.0000,0.00,6.29,27.81,0
20000,-40,0,6397,911.0624,1013.78,56.17,37.24,38
20000,-40,1,1680,410.2695,383.05,597.91,51.75,5
20000,-40,2,4,0.0001,0.00,4.47,19.23,2
20000,-30,0,4356,1079.1158,1157.69,80.52,40.43,29
20000,-30,1,3157,1177.2934,1255.66,1466.19,50.82,26
20000,-30,2,664,197.4936,188.26,967.91,54.91,3
20000,-20,0,1833,368.4638,445.60,38.04,30.65,9
20000,-20,1,2404,1039.2657,1149.32,984.22,44.14,8
20000,-20,2,3982,897.4409,867.22,11432.99,53.50,177
20000,-10,0,1834,711.7763,946.02,22.74,33.91,11
20000,-10,1,2020,1409.9090,1781.26,876.43,34.56,24
20000,-10,2,4370,661.6268,728.61,16076.53,50.79,230
20000,0,0,1917,918.3514,1137.41,29.17,24.85,55
20000,0,1,1704,1511.9379,1633.41,850.25,25.81,113
20000,0,2,4746,1355.0949,1267.77,15452.97,42.87,406
20000,10,0,3193,776.4386,599.62,52.52,15.08,129
20000,10,1,2686,932.7612,472.19,1374.80,17.80,250
20000,10,2,3566,569.2411,282.11,9719.65,42.90,326
20000,20,0,4122,256.2126,231.30,61.92,10.15,54
20000,20,1,3193,335.7206,217.40,1516.27,21.34,115
20000,20,2,1130,105.2744,63.14,2006.05,37.43,82
20000,30,0,6901,436.3008,452.63,80.81,8.24,104
20000,30,1,2143,279.3837,238.79,938.66,8.84,56
20000,30,2,230,22.0704,19.30,258.75,-5.77,4
20000,40,0,6759,141.3702,218.51,57.40,-1.86,26
20000,40,1,1171,95.8079,87.12,474.29,-6.23,12
20000,40,2,240,30.0444,24.24,292.92,-9.83,8
20000,50,0,5149,9.4789,90.02,12.19,-13.57,8
20000,50,1,556,8.4609,19.07,140.72,-15.35,2
20000,50,2,11,0.0116,0.00,15.13,-4.55,2
20000,60,0,3853,0.0073,54.80,0.50,-26.17,0
20000,60,1,2,0.0007,0.64,0.32,-10.49,0
20000,70,0,4656,0.0000,21.34,0.07,-31.50,0
20000,80,0,3564,0.0000,5.36,0.02,-30.78,0
21000,-60,0,5517,1342.9073,1240.57,87.96,31.43,42
21000,-60,1,2215,910.2236,378.58,523.99,30.64,207
21000,-60,2,2,1.5683,0.00,2.35,10.62,0
21000,-50,0,7269,1296.7133,1418.95,85.75,39.10,54
21000,-50,1,1425,553.9783,505.75,434.18,6.95,18
21000,-50,2,4,0.0007,0.00,6.47,12.26,1
21000,-40,0,6410,1081.3570,1437.62,56.44,38.90,33
21000,-40,1,1669,662.6216,751.09,591.52,11.74,11
21000,-40,2,2,0.0000,0.00,2.48,79.76,0
21000,-30,0,4367,1221.6015,1563.91,80.29,36.37,35
21000,-30,1,3168,1397.4892,1782.58,1465.74,22.31,16
21000,-30,2,642,198.8599,222.55,929.76,14.16,3
21000,-20,0,1841,536.2650,696.12,38.35,28.12,6
21000,-20,1,2414,1374.0449,1762.80,990.17,34.78,11
21000,-20,2,3964,1038.9877,1107.81,11344.92,18.94,147
21000,-10,0,1836,785.8403,1096.15,22.70,12.56,8
21000,-10,1,2021,1578.1584,1931.40,877.84,38.79,41
21000,-10,2,4367,808.5301,740.23,16066.27,15.09,334
21000,0,0,1920,780.0734,903.48,29.45,13.50,49
21000,0,1,1691,1011.1043,470.93,845.20,34.89,151
21000,0,2,4756,1065.2967,333.74,15500.57,11.26,469
21000,10,0,3187,503.0189,271.87,51.90,11.12,86
21000,10,1,2655,441.2974,189.07,1348.95,23.81,181
21000,10,2,3603,475.5454,215.45,9763.45,1.18,396
21000,20,0,4134,342.3794,244.33,62.53,-0.25,111
21000,20,1,3179,487.1079,312.95,1512.33,1.53,178
21000,20,2,1132,128.2118,85.47,2003.28,1.08,69
21000,30,0,6913,473.3201,457.54,80.46,-8.06,102
21000,30,1,2142,332.7422,205.66,938.48,-3.69,86
21000,30,2,219,24.4930,15.26,242.83,-11.46,10
21000,40,0,6777,83.1957,168.42,57.12,-17.20,27
21000,40,1,1166,42.7041,51.77,468.71,-10.37,12
21000,40,2,227,15.1146,13.79,271.20,-11.63,1
21000,50,0,5158,0.1556,49.64,12.49,-26.41,2
21000,50,1,547,0.1563,9.91,133.04,-19.59,0
21000,50,2,11,0.0002,0.00,14.47,-6.04,0
21000,60,0,3853,0.0000,32.74,0.47,-31.61,0
21000,60,1,2,0.0000,0.39,0.31,-18.52,0
21000,70,0,4656,0.0000,12.93,0.07,-31.83,0
21000,80,0,3564,0.0000,3.25,0.02,-30.80,0
22000,-60,0,5481,2443.8874,2359.16,85.69,46.64,173
22000,-60,1,2251,1252.2900,552.23,548.25,46.76,446
22000,-60,2,2,1.1163,0.92,2.45,63.01,0
22000,-50,0,7267,2158.7921,2555.02,85.19,50.49,43
22000,-50,1,1427,1093.8589,963.66,439.28,70.94,243
22000,-50,2,4,0.0238,0.02,6.67,65.34,0
22000,-40,0,6422,1349.7710,1911.56,55.81,55.99,20
22000,-40,1,1657,1056.5737,1283.20,584.84,72.37,30
22000,-40,2,2,0.0000,0.00,2.49,16.59,0
22000,-30,0,4382,1341.9917,1989.34,80.19,57.44,5
22000,-30,1,3168,1683.4386,2382.11,1458.27,64.22,5
22000,-30,2,627,234.5206,298.72,899.48,71.25,10
22000,-20,0,1851,649.8816,940.57,38.76,66.17,0
22000,-20,1,2423,1583.4069,2288.39,996.47,54.49,5
22000,-20,2,3945,1100.6012,1315.67,11280.79,60.53,158
22000,-10,0,1841,801.8270,912.92,22.96,71.68,8
22000,-10,1,2021,1598.8144,2072.87,879.78,48.48,10
22000,-10,2,4362,774.8408,850.85,16106.99,54.81,277
22000,0,0,1918,573.3452,281.25,29.21,60.71,20
22000,0,1,1679,593.5135,357.71,836.02,40.44,86
22000,0,2,4770,665.8886,361.83,15594.09,47.00,456
22000,10,0,3188,425.9268,234.69,52.11,44.83,127
22000,10,1,2626,419.3504,278.59,1332.61,30.12,123
22000,10,2,3631,434.0089,207.43,9825.97,34.50,346
22000,20,0,4141,353.8296,254.59,62.76,32.63,90
22000,20,1,3161,535.5205,298.14,1503.58,24.37,211
22000,20,2,1143,145.0903,83.20,2014.75,14.04,88
22000,30,0,6924,508.7465,486.73,80.18,15.21,117
22000,30,1,2145,342.8842,239.05,944.73,13.83,135
22000,30,2,205,20.3365,16.32,225.34,17.12,4
22000,40,0,6796,107.8879,168.98,57.12,2.94,36
22000,40,1,1159,56.8807,66.81,464.43,3.43,8
22000,40,2,215,13.4198,8.74,252.41,8.85,6
22000,50,0,5170,0.5043,29.01,13.05,-9.66,6
22000,50,1,535,0.5367,6.24,125.55,-3.61,0
22000,50,2,11,0.0000,0.00,13.87,-4.03,0
22000,60,0,3853,0.0000,19.83,0.45,-23.32,0
22000,60,1,2,0.0000,0.24,0.29,-1.81,0
22000,70,0,4656,0.0000,7.83,0.06,-30.87,0
22000,80,0,3564,0.0000,1.97,0.02,-30.81,0
23000,-60,0,5463,2333.1560,1144.95,85.11,5.67,1131
23000,-60,1,2269,788.7158,163.79,568.43,3.83,395
23000,-60,2,2,1.2085,0.08,2.52,4.33,1
23000,-50,0,7268,2827.9144,2171.14,85.34,8.94,919
23000,-50,1,1426,849.2968,397.26,445.46,13.29,213
23000,-50,2,4,0.1243,0.00,6.81,5.73,0
23000,-40,0,6422,1819.4994,2556.23,55.15,14.96,12
23000,-40,1,1657,1385.2179,1747.80,584.50,19.27,21
23000,-40,2,2,0.0000,0.00,2.47,33.90,0
23000,-30,0,4396,1590.9457,2343.01,80.13,23.18,46
23000,-30,1,3171,1938.0528,2879.17,1457.01,23.52,42
23000,-30,2,610,287.4304,340.10,869.99,24.46,26
23000,-20,0,1859,741.6632,1145.10,38.99,19.02,5
23000,-20,1,2443,1711.1995,2690.03,1012.42,29.61,5
23000,-20,2,3917,1166.1925,1294.30,11205.57,27.60,312
23000,-10,0,1846,727.8024,1130.25,23.15,17.91,7
23000,-10,1,2019,1565.9160,2466.99,877.81,31.87,2
23000,-10,2,4359,815.7572,1012.35,16116.15,28.83,286
23000,0,0,1919,419.6273,497.69,29.07,15.31,10
23000,0,1,1659,671.3808,711.39,819.12,33.72,16
23000,0,2,4789,757.8076,649.26,15672.07,26.46,344
23000,10,0,3188,417.6134,264.22,52.20,10.06,163
23000,10,1,2589,580.4420,274.39,1307.86,31.69,214
23000,10,2,3668,479.2001,201.13,9925.74,30.45,426
23000,20,0,4144,358.6064,187.68,62.83,6.36,184
23000,20,1,3142,525.0242,191.52,1497.62,25.93,243
23000,20,2,1159,182.5652,76.47,2048.24,31.55,122
23000,30,0,6923,599.3477,355.71,79.46,10.11,235
23000,30,1,2150,355.8646,164.87,949.26,14.66,172
23000,30,2,201,32.3201,11.26,219.99,-9.23,16
23000,40,0,6798,211.5573,176.31,56.36,3.66,80
23000,40,1,1167,121.5283,95.10,467.96,-1.46,38
23000,40,2,205,15.1397,8.70,239.60,-10.81,8
23000,50,0,5177,9.3578,22.33,13.33,-7.78,5
23000,50,1,528,9.4672,9.59,120.62,-12.45,5
23000,50,2,11,0.0042,0.00,13.54,3.10,1
23000,60,0,3853,0.1670,11.78,0.43,-18.79,0
23000,60,1,2,0.0127,0.16,0.28,-8.46,0
23000,70,0,4656,0.0000,4.74,0.06,-26.87,0
23000,80,0,3564,0.0000,1.19,0.02,-30.65,0
24000,-60,0,5457,700.7462,384.57,84.83,11.25,167
24000,-60,1,2275,407.6122,255.43,576.44,8.34,56
24000,-60,2,2,0.7807,0.61,2.54,18.27,0
24000,-50,0,7264,1477.3677,789.71,85.01,24.35,733
24000,-50,1,1429,357.5316,139.39,450.09,5.71,144
24000,-50,2,5,0.0000,0.00,7.89,24.05,0
24000,-40,0,6421,2021.4666,1725.28,54.78,32.57,551
24000,-40,1,1658,957.5187,234.85,588.46,11.60,317
24000,-40,2,2,0.0000,0.00,2.43,31.70,1
24000,-30,0,4405,1938.0386,1954.63,80.13,34.20,353
24000,-30,1,3169,2056.7552,1444.54,1457.11,23.12,264
24000,-30,2,603,259.0927,103.89,857.37,21.13,64
