step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
8000,492,182,25.55,0.72,3.81,0.10,19.18,0.13,0.027,333,15.02,7.92,77
8000,23,146,30.26,2.26,3.74,0.00,12.35,0.10,0.027,305,14.13,5.68,94
8000,489,129,48.55,8.70,6.75,0.00,23.84,1.91,0.504,352,16.16,8.67,83
8000,491,100,19.72,0.00,4.49,0.12,15.73,0.00,0.000,87,7.50,0.59,42
8000,4,33,47.79,0.00,13.03,0.00,11.58,0.00,0.000,435,14.09,21.21,24
8000,493,31,29.23,0.00,5.06,0.00,10.26,0.00,0.000,218,7.93,5.38,21
8000,21,7,100.05,9.29,19.00,0.00,27.00,5.57,1.000,858,49.90,59.42,7
9000,1,3862,42.57,5.43,9.37,0.13,18.69,2.00,0.528,185,12.14,8.46,1984
9000,492,1070,29.57,0.91,7.20,0.11,19.41,0.21,0.042,138,9.72,3.97,373
9000,19,360,53.62,0.66,11.50,0.01,17.32,0.28,0.069,176,8.06,13.04,243
9000,543,334,47.04,1.20,1.61,0.23,44.92,0.04,0.018,83,12.55,1.59,99
9000,516,252,58.13,1.64,3.70,1.16,25.56,0.12,0.036,137,20.92,5.85,125
9000,4,117,45.96,0.00,15.06,0.00,8.70,0.00,0.000,142,3.42,23.93,59
9000,489,110,45.31,4.43,12.52,0.03,20.07,2.14,0.491,240,15.56,11.53,73
9000,550,41,51.75,10.02,4.12,0.00,8.66,0.63,0.098,528,24.05,8.31,26
9000,546,40,55.22,15.05,3.33,0.00,19.55,0.82,0.175,1245,81.78,21.46,36
9000,23,26,23.54,0.19,0.77,0.00,13.69,0.04,0.000,646,18.41,22.70,17
9000,554,24,34.73,0.67,7.62,0.00,25.04,0.42,0.083,475,26.63,5.11,11
9000,493,13,20.10,0.00,1.38,0.00,9.00,0.00,0.000,414,8.61,8.62,7
10000,1,4911,45.25,4.54,7.53,0.49,22.81,1.86,0.464,186,13.65,8.47,2185
10000,492,997,26.80,1.43,5.07,0.06,18.44,0.31,0.069,148,10.92,3.36,367
10000,585,215,30.48,0.05,10.67,0.01,5.32,0.01,0.005,159,2.23,11.14,109
10000,593,83,78.92,1.52,15.57,0.00,27.12,0.72,0.193,262,18.69,8.89,41
10000,19,46,69.86,1.50,15.07,0.00,18.89,2.72,0.609,168,13.18,9.66,28
10000,489,27,52.42,4.07,14.04,0.00,25.70,3.70,0.778,233,13.56,13.95,20
10000,546,17,51.19,18.47,6.59,0.00,10.29,2.71,0.647,985,43.96,18.83,15
10000,516,17,85.68,0.00,7.53,8.41,38.18,0.00,0.000,319,18.53,5.03,8
10000,4,16,43.44,0.00,11.25,0.00,11.50,0.00,0.000,729,25.48,30.16,12
10000,554,8,35.00,0.00,10.00,0.00,25.12,0.00,0.000,553,40.87,9.79,6
11000,1,2468,43.58,4.17,7.60,0.49,20.64,1.87,0.432,226,12.83,10.20,1137
11000,492,729,32.53,1.49,7.70,0.05,21.05,0.36,0.080,220,13.91,4.15,259
11000,585,304,37.22,0.08,8.72,0.22,11.20,0.03,0.010,158,6.51,11.02,193
11000,611,280,29.53,0.04,5.72,0.00,9.70,0.02,0.007,206,9.25,6.13,172
11000,593,211,60.63,6.35,6.86,0.01,22.30,1.21,0.294,245,24.91,16.70,153
11000,610,168,31.64,0.17,10.58,0.04,5.70,0.10,0.030,138,2.61,12.87,108
11000,638,149,42.95,8.07,11.94,0.05,14.26,3.89,0.852,157,8.56,7.99,95
11000,522,105,65.77,1.68,9.34,0.00,22.08,0.77,0.324,145,12.36,7.57,66
11000,4,87,43.35,0.00,10.60,0.25,13.59,0.00,0.000,231,7.23,11.21,52
11000,489,79,59.38,11.19,12.05,0.03,20.27,2.86,0.658,255,9.61,14.85,59
11000,622,60,48.77,0.07,12.45,0.00,14.45,0.00,0.000,423,15.21,12.26,40
11000,546,34,50.19,16.97,5.06,0.00,13.03,3.56,0.735,564,26.92,13.02,20
11000,554,18,29.30,0.06,4.61,0.44,24.11,0.00,0.000,236,16.13,3.27,7
12000,1,3903,38.39,3.77,6.83,1.02,18.16,1.55,0.351,228,13.79,9.40,1687
12000,662,2221,19.63,0.50,3.43,1.40,13.97,0.04,0.010,104,7.64,1.89,881
12000,638,274,42.68,6.61,12.90,0.29,15.83,2.91,0.675,127,8.84,7.45,197
12000,522,243,75.76,0.47,9.78,0.00,30.67,0.19,0.070,469,29.66,32.26,116
12000,593,186,65.03,8.55,9.31,0.16,15.76,2.61,0.661,402,24.49,23.64,173
12000,585,124,36.03,0.35,8.81,0.39,9.73,0.14,0.048,257,8.52,13.02,90
12000,492,113,34.82,1.75,11.86,0.00,19.14,0.05,0.009,222,14.24,4.72,41
12000,554,67,32.56,1.04,6.18,0.00,24.04,0.00,0.000,157,12.08,3.85,30
12000,651,67,50.66,0.00,11.46,0.00,14.04,0.00,0.000,214,8.80,22.57,45
12000,4,59,40.39,0.00,12.59,0.00,8.63,0.00,0.000,121,3.62,10.59,37
12000,675,37,41.02,0.46,8.76,0.16,14.35,0.24,0.081,270,11.62,14.80,27
12000,656,31,37.36,3.13,14.84,0.03,17.90,2.97,0.742,87,7.37,4.74,16
12000,622,26,48.18,0.00,11.54,0.00,15.04,0.00,0.000,759,25.57,15.85,20
12000,610,19,36.08,0.00,13.68,0.00,5.11,0.00,0.000,111,1.68,11.07,10
12000,667,15,38.95,0.33,6.00,0.00,13.07,0.13,0.067,438,12.69,17.72,10
12000,653,5,56.22,9.60,5.40,0.00,10.00,2.00,0.600,282,11.44,13.63,5
13000,1,4203,41.21,5.77,9.73,0.38,17.18,2.09,0.513,186,11.96,7.96,2201
13000,662,1623,18.48,0.48,4.46,0.63,11.94,0.06,0.020,137,7.71,2.48,616
13000,704,526,61.61,0.54,14.27,0.01,16.75,0.29,0.080,162,16.40,23.86,373
13000,638,332,46.92,6.31,11.07,0.07,21.41,2.57,0.651,148,10.47,10.20,222
13000,716,223,47.76,0.06,15.43,0.00,8.96,0.04,0.009,173,7.62,10.14,134
13000,522,76,64.21,0.34,14.14,0.00,19.59,0.39,0.132,210,11.77,12.00,54
13000,554,74,34.85,1.01,8.53,0.99,23.69,0.01,0.000,191,13.58,3.56,40
13000,593,62,64.68,7.32,9.87,0.16,16.24,2.44,0.661,682,26.95,29.24,56
13000,492,55,39.53,1.64,16.80,0.00,18.56,0.35,0.091,348,23.54,5.18,28
13000,694,33,39.29,0.00,9.76,0.48,10.00,0.00,0.000,279,11.38,13.49,20
13000,610,33,44.59,2.76,6.06,0.42,12.21,0.70,0.273,96,8.40,4.84,22
13000,4,10,43.73,0.00,15.30,0.00,7.80,0.00,0.000,260,8.57,5.13,7
13000,622,8,55.88,0.50,16.38,0.00,14.25,0.00,0.000,863,34.19,7.78,8
13000,651,8,57.56,0.00,8.25,0.00,20.75,0.00,0.000,291,8.91,22.76,7
13000,585,6,51.78,8.67,4.50,0.00,6.50,2.17,0.667,430,12.49,10.29,6
14000,662,2575,20.02,0.48,3.46,1.53,14.40,0.07,0.023,138,10.00,2.98,1016
14000,1,1575,41.91,7.87,10.80,0.23,13.63,2.83,0.742,181,8.09,9.02,932
14000,704,373,48.33,1.34,11.99,0.05,10.53,0.36,0.121,157,9.65,15.51,269
14000,638,214,44.74,6.50,11.55,0.14,18.88,2.82,0.724,180,9.59,7.38,141
14000,522,190,55.28,1.17,12.56,0.00,14.56,0.16,0.053,173,10.70,16.99,113
14000,741,98,36.85,0.08,9.77,0.00,8.95,0.02,0.000,321,10.80,8.27,61
14000,554,88,33.16,0.36,7.78,0.94,24.26,0.00,0.000,237,16.40,1.80,34
14000,764,74,42.14,0.53,6.31,0.00,15.12,0.36,0.135,518,12.82,13.75,58
14000,716,68,59.12,0.00,22.04,0.00,8.10,0.00,0.000,178,5.74,14.72,50
14000,694,31,23.21,0.00,2.71,0.19,9.13,0.00,0.000,180,6.55,5.99,21
14000,492,13,42.76,0.15,9.15,0.85,31.23,0.00,0.000,475,26.75,4.75,10
14000,675,10,51.76,0.00,13.10,0.00,16.60,0.00,0.000,272,9.50,7.75,6
14000,744,10,26.25,4.90,5.40,1.40,8.90,0.90,0.200,309,13.76,1.53,3
15000,662,1664,18.10,1.06,4.18,0.80,10.83,0.18,0.065,172,7.95,3.15,752
15000,1,1303,41.10,8.22,11.65,0.03,11.47,3.22,0.829,184,8.04,9.28,765
15000,704,242,40.01,0.01,7.87,0.09,14.98,0.00,0.000,114,10.43,10.24,144
15000,775,206,39.62,0.79,7.47,0.33,10.95,0.46,0.150,289,10.76,13.68,144
15000,638,205,43.89,7.60,10.72,0.06,16.83,2.90,0.751,153,8.55,6.95,128
15000,744,193,15.06,0.05,3.12,0.55,11.77,0.00,0.000,117,6.43,1.44,46
15000,764,184,50.63,0.24,11.30,0.01,14.69,0.21,0.054,256,13.24,8.95,114
15000,554,163,32.57,1.27,7.39,1.07,22.11,0.09,0.018,243,15.62,4.89,69
15000,492,117,43.64,2.95,14.81,0.00,23.15,0.26,0.051,166,14.99,2.45,51
15000,522,83,46.79,0.00,11.76,0.00,12.11,0.00,0.000,107,4.58,16.31,51
15000,790,62,49.79,0.00,2.08,0.00,23.19,0.00,0.000,354,17.03,6.79,12
15000,791,59,44.47,0.00,10.42,0.00,12.58,0.00,0.000,414,12.50,10.87,31
15000,777,45,23.06,0.00,8.51,0.00,3.16,0.00,0.000,252,5.28,10.27,37
15000,741,35,31.31,0.00,8.40,0.00,7.49,0.00,0.000,460,14.80,12.19,25
15000,774,12,66.94,0.00,6.58,0.00,43.58,0.00,0.000,279,12.38,13.16,8
15000,789,10,27.69,0.00,4.60,0.00,9.40,0.00,0.000,790,21.83,10.83,9
15000,694,7,46.80,6.14,5.86,0.14,6.29,0.29,0.143,244,3.50,5.41,7
16000,662,1715,23.39,0.35,5.26,0.69,15.39,0.03,0.012,163,8.92,3.98,771
16000,1,1504,40.55,8.71,10.93,0.01,11.02,3.04,0.817,193,8.00,8.92,903
16000,554,968,46.12,4.61,10.94,1.08,24.09,1.03,0.199,244,18.73,7.99,383
16000,791,187,39.38,0.03,9.59,0.00,10.88,0.01,0.005,274,7.41,12.22,104
16000,492,126,38.18,1.39,15.45,0.00,20.57,0.34,0.063,296,19.40,2.67,51
16000,522,72,48.92,0.00,10.17,0.00,14.71,0.00,0.000,164,7.15,11.77,50
16000,764,48,63.71,0.35,11.46,0.00,20.40,0.21,0.062,190,7.54,10.34,35
16000,815,33,35.78,0.09,6.36,0.00,11.64,0.00,0.000,775,22.79,12.91,24
16000,830,33,35.84,0.00,0.00,0.00,18.03,0.00,0.000,194,5.70,10.79,15
16000,638,28,43.60,9.57,9.50,0.21,14.11,3.57,0.857,322,13.18,10.31,23
16000,789,23,28.96,0.39,4.43,0.00,9.43,0.22,0.043,298,7.87,8.50,15
16000,829,23,38.55,0.00,6.43,0.00,13.22,0.00,0.000,317,9.89,8.77,18
16000,775,19,38.53,0.26,3.37,0.00,15.79,0.00,0.000,631,13.83,17.74,17
16000,741,12,30.18,0.00,8.75,0.00,6.50,0.00,0.000,1048,33.14,17.44,7
16000,790,9,46.47,0.00,1.00,0.00,22.44,0.00,0.000,1432,45.23,8.72,4
16000,695,6,55.94,0.33,2.00,0.00,30.00,0.33,0.000,1771,49.96,32.56,5
16000,704,5,130.90,35.20,0.00,0.00,14.00,0.00,0.000,1830,46.45,100.66,4
16000,774,5,32.00,0.00,0.00,0.00,25.80,0.00,0.000,678,24.01,23.95,4
17000,1,3249,49.77,6.68,10.89,0.59,20.58,2.33,0.587,206,14.28,9.03,1767
17000,837,1612,36.31,2.03,4.79,0.75,19.63,1.03,0.246,278,17.82,10.67,719
17000,662,1350,17.10,0.71,3.39,0.47,11.12,0.07,0.020,139,7.30,2.74,607
17000,791,446,42.01,0.21,10.15,0.05,11.15,0.08,0.022,253,7.28,12.65,268
17000,554,320,35.80,0.53,10.13,1.72,23.15,0.04,0.006,347,25.61,4.22,117
17000,492,199,43.24,2.74,9.45,0.00,30.23,0.41,0.106,221,16.80,2.84,78
17000,638,101,45.69,10.21,9.72,0.03,14.54,3.33,0.723,176,12.31,6.97,59
17000,849,68,45.90,0.75,11.82,0.00,9.71,0.32,0.118,361,12.76,13.42,39
17000,764,62,49.47,0.52,6.81,0.00,18.40,0.37,0.097,382,15.29,13.33,49
17000,790,50,35.62,0.00,5.16,0.00,12.72,0.00,0.000,599,14.11,16.54,22
17000,522,35,46.06,0.00,12.03,0.00,11.17,0.00,0.000,208,11.10,8.36,20
17000,830,34,36.77,0.00,7.62,0.18,11.53,0.00,0.000,260,10.94,11.44,26
17000,775,27,39.97,0.07,7.96,0.00,12.22,0.00,0.000,501,16.28,10.83,20
17000,815,24,41.40,0.25,9.00,0.00,11.50,0.08,0.042,694,17.58,12.85,15
17000,789,16,10.44,0.00,0.00,0.00,5.75,0.00,0.000,406,7.05,9.09,6
17000,840,13,67.94,0.00,12.08,0.00,27.46,0.00,0.000,146,8.99,5.78,11
17000,593,10,74.93,14.40,8.60,0.00,13.60,2.30,0.700,654,25.02,30.38,10
17000,704,7,86.82,13.57,9.14,0.00,9.57,3.57,0.857,302,10.06,11.55,7
18000,1,2137,39.86,7.53,10.66,0.02,12.54,2.93,0.785,190,7.91,10.62,1363
18000,837,1853,36.21,2.97,5.55,0.37,15.73,1.58,0.370,350,15.44,11.57,858
18000,662,721,16.96,0.56,2.85,0.79,12.55,0.09,0.024,172,8.63,2.12,320
18000,791,377,42.20,0.44,7.85,0.00,13.14,0.04,0.013,222,8.89,9.31,235
18000,554,287,32.65,0.74,7.06,0.47,23.93,0.02,0.007,340,22.68,2.82,109
18000,638,144,46.53,11.19,9.93,0.03,13.42,3.70,0.861,354,14.28,18.37,104
18000,522,132,37.18,0.00,7.89,0.00,10.82,0.00,0.000,392,8.14,15.59,82
18000,849,41,45.14,2.15,9.80,0.00,8.54,0.44,0.195,494,12.82,18.55,25
18000,775,22,38.52,0.00,4.77,0.00,14.73,0.00,0.000,336,8.82,20.60,15
18000,790,20,27.50,0.00,3.15,0.00,10.65,0.00,0.000,566,12.90,15.05,16
18000,492,14,26.25,0.00,0.21,0.00,25.29,0.00,0.000,203,9.46,6.52,10
18000,704,11,96.19,16.36,9.36,0.00,9.27,3.27,0.909,313,17.82,3.95,9
18000,884,11,43.02,0.91,2.27,0.00,17.82,0.00,0.000,77,6.23,5.41,9
18000,741,9,32.55,0.00,2.89,0.00,13.56,0.00,0.000,147,0.77,7.11,6
18000,830,8,35.91,0.00,0.88,0.00,17.25,0.00,0.000,858,24.97,10.30,6
18000,593,8,71.13,12.12,9.38,0.00,14.50,3.25,1.000,1076,49.33,32.68,7
18000,789,6,17.80,0.00,0.50,0.00,9.50,0.00,0.000,510,9.31,12.91,5
19000,837,5189,40.33,4.95,7.82,0.79,19.29,1.70,0.421,233,13.49,8.29,2557
19000,791,430,42.85,0.31,10.04,0.00,11.53,0.12,0.047,204,7.14,16.32,285
19000,926,313,28.48,0.27,5.76,0.02,7.94,0.01,0.003,191,3.52,13.62,190
19000,662,186,13.90,0.38,2.92,0.78,9.47,0.03,0.005,242,10.93,1.70,79
19000,924,171,66.63,0.07,12.80,0.30,20.90,0.02,0.006,226,10.85,20.20,119
19000,741,106,32.67,0.00,4.45,0.00,12.20,0.00,0.000,234,8.13,13.07,60
19000,944,83,59.24,0.06,7.54,2.06,22.00,0.04,0.012,256,13.49,9.77,55
19000,849,57,44.94,1.54,10.04,0.00,9.40,0.51,0.193,433,13.99,15.09,33
19000,522,39,33.08,0.00,4.62,0.05,11.95,0.00,0.000,444,7.37,18.96,28
19000,638,32,45.66,11.97,10.66,0.00,11.28,4.03,0.875,339,11.65,11.84,23
19000,790,27,42.17,0.00,6.37,0.00,14.81,0.00,0.000,112,10.48,0.62,10
19000,593,23,69.72,12.87,8.17,1.00,13.22,3.13,0.783,466,24.06,24.33,22
19000,775,16,30.41,0.00,5.38,0.00,10.06,0.00,0.000,430,12.64,8.82,15
19000,884,16,31.06,0.00,3.50,0.00,12.06,0.00,0.000,243,4.51,18.19,13
19000,1,10,47.55,12.10,9.10,0.00,12.60,3.30,0.900,190,9.63,10.24,9
19000,932,6,51.83,1.33,14.67,0.00,8.83,1.83,0.500,689,25.19,22.35,6
20000,837,2143,37.08,2.38,3.99,0.31,20.83,1.06,0.254,203,13.05,9.03,912
20000,972,697,30.92,0.00,8.49,0.01,6.96,0.00,0.000,172,5.61,11.77,291
20000,662,290,11.81,0.45,2.08,0.28,8.53,0.02,0.003,159,7.69,1.04,99
20000,926,271,33.34,0.37,8.94,0.00,6.98,0.06,0.022,91,2.18,13.65,133
20000,791,239,34.90,0.44,1.22,0.00,16.21,0.02,0.004,118,10.57,3.74,109
20000,974,66,83.86,0.03,6.82,0.00,38.30,0.08,0.015,268,43.09,16.52,42
20000,638,32,45.83,10.50,9.91,0.00,14.59,4.06,0.844,333,15.20,12.67,24
20000,775,29,34.16,0.00,5.97,0.21,11.24,0.00,0.000,178,6.44,5.59,21
20000,790,10,35.83,0.00,8.00,0.00,10.00,0.00,0.000,283,9.50,9.71,8
20000,849,8,33.71,1.88,7.12,0.00,6.00,0.88,0.250,1100,27.44,30.85,7
20000,944,8,52.13,0.00,12.12,0.00,14.25,0.00,0.000,1126,28.68,20.51,7
21000,837,1510,43.92,3.66,5.51,1.42,19.84,1.48,0.364,262,13.52,9.97,744
21000,972,567,31.73,0.00,10.58,0.00,5.28,0.00,0.000,162,3.93,12.79,235
21000,662,151,12.01,0.13,2.35,0.66,9.03,0.00,0.000,310,12.67,1.96,72
21000,1015,76,45.04,7.41,12.82,0.04,6.58,3.50,0.908,250,6.83,12.41,51
21000,926,44,31.00,0.00,9.55,0.00,5.95,0.00,0.000,134,2.21,9.42,19
21000,638,43,60.43,16.35,12.21,0.00,17.91,4.16,0.953,331,17.12,7.32,34
21000,791,15,26.40,0.00,0.00,0.00,15.07,0.00,0.000,174,5.37,19.17,11
21000,775,12,40.21,0.00,2.25,0.83,17.83,0.00,0.000,180,5.41,4.09,7
22000,837,2511,35.49,3.14,6.23,0.33,14.17,1.94,0.457,187,9.58,9.85,1128
22000,662,433,14.40,0.43,3.52,0.71,9.21,0.07,0.009,124,7.01,1.42,160
22000,972,164,32.00,0.00,8.11,0.01,7.89,0.00,0.000,280,10.91,9.00,77
22000,1015,98,40.83,6.62,10.20,0.00,6.62,3.08,0.878,248,7.23,9.44,65
22000,926,34,31.06,0.00,7.50,0.00,8.03,0.00,0.000,250,4.16,10.81,16
22000,638,17,62.21,15.59,16.47,0.00,22.76,4.53,1.000,356,25.63,12.14,12
23000,837,2251,39.31,3.69,6.32,0.30,15.28,1.65,0.389,214,10.65,9.21,1094
23000,1122,489,34.04,0.70,6.81,0.01,8.85,0.12,0.033,187,6.34,10.53,288
23000,662,443,14.99,0.50,3.09,0.63,10.30,0.07,0.020,157,7.67,2.11,193
23000,1121,290,46.22,0.50,2.98,0.33,32.43,0.05,0.010,179,17.03,7.51,101
23000,972,246,29.37,0.00,8.13,0.00,6.56,0.00,0.000,215,5.37,14.72,112
23000,1015,169,42.57,6.94,11.88,0.00,5.82,3.44,0.911,200,5.30,11.52,119
23000,638,45,50.59,19.13,8.27,0.00,19.07,3.87,0.956,175,13.76,7.31,29
23000,926,21,30.29,0.00,7.19,0.00,7.95,0.00,0.000,292,4.58,7.60,15
23000,1132,9,114.01,25.22,8.78,0.00,19.44,2.67,0.667,2017,77.27,27.94,6
24000,837,6094,39.25,4.58,7.59,0.20,18.80,1.53,0.393,201,12.91,8.70,2974
24000,662,1660,17.77,0.46,2.45,0.34,13.79,0.02,0.004,126,7.05,3.75,731
24000,1122,475,31.45,0.79,8.91,0.00,5.25,0.11,0.042,171,4.07,11.70,268
24000,1015,257,41.73,6.44,12.25,0.02,5.38,3.36,0.899,203,5.32,10.13,168
24000,972,102,32.55,0.00,4.90,0.00,11.37,0.00,0.000,488,14.48,10.78,50
24000,1175,50,33.90,4.92,12.00,0.18,7.74,2.32,0.700,228,9.01,11.70,32
24000,926,40,31.90,0.00,8.85,0.00,7.10,0.00,0.000,143,1.85,10.26,11
24000,638,33,53.36,20.12,7.36,0.00,19.27,3.58,0.848,361,18.41,13.72,29
24000,1196,8,29.47,0.00,7.25,0.00,7.50,0.00,0.000,261,5.94,28.55,8
25000,837,4607,41.93,5.60,7.99,0.23,17.56,1.88,0.483,220,12.52,9.95,2475
25000,662,1658,15.07,0.98,2.91,0.49,9.43,0.07,0.009,137,7.04,2.57,682
25000,1254,398,41.58,0.00,12.77,0.00,8.02,0.00,0.000,131,5.24,15.25,171
25000,1015,296,41.54,6.87,10.05,0.00,7.54,3.14,0.834,242,6.76,9.94,188
25000,1122,105,27.72,0.20,10.29,0.00,3.18,0.06,0.029,141,2.44,10.79,64
25000,1258,76,50.21,11.84,17.16,0.00,15.22,3.49,0.763,111,8.07,9.90,58
25000,1261,65,37.45,0.09,7.97,0.00,10.57,0.06,0.031,172,2.22,13.74,44
25000,1175,45,33.98,7.64,9.02,0.24,5.62,2.96,0.956,215,7.20,8.70,32
25000,1256,44,22.71,0.41,6.45,0.27,15.07,0.00,0.000,176,9.31,2.21,21
25000,638,23,49.89,14.48,14.48,0.00,20.00,2.52,0.696,345,19.65,9.94,21
25000,972,9,29.78,0.00,2.78,0.00,12.11,0.00,0.000,1054,26.20,25.07,9
25000,1196,6,37.60,0.00,12.33,0.00,6.50,0.00,0.000,523,23.28,16.39,6
26000,837,5502,38.08,4.11,7.53,0.38,17.98,1.67,0.420,201,11.82,8.76,2647
26000,662,1183,12.27,0.40,2.46,0.38,8.44,0.04,0.008,169,7.41,1.95,414
26000,1254,616,35.49,0.00,10.92,0.00,6.82,0.00,0.000,137,4.14,14.86,212
26000,1015,346,44.75,7.20,11.01,0.00,10.54,3.13,0.870,230,7.96,9.95,228
26000,1258,155,50.59,11.70,14.26,0.00,15.39,3.85,0.845,155,8.87,9.76,111
26000,1175,65,35.73,7.58,10.78,0.02,5.18,2.78,0.892,182,5.44,8.24,35
26000,1122,54,29.44,1.04,8.65,0.00,4.00,0.80,0.352,225,3.74,8.61,32
26000,1261,20,37.50,0.00,1.50,0.00,17.25,0.00,0.000,521,17.20,10.58,11
26000,1256,20,33.25,0.05,4.85,0.00,27.20,0.00,0.000,426,20.18,7.61,11
26000,1305,19,63.43,0.00,6.63,0.00,26.00,0.00,0.000,372,17.96,11.64,13
26000,1334,11,27.08,0.00,3.91,0.00,9.64,0.00,0.000,562,16.31,36.29,9
26000,1297,6,31.33,0.00,4.50,0.00,11.17,0.00,0.000,242,1.49,27.88,6
27000,837,2749,28.37,2.04,5.57,0.26,11.99,1.50,0.355,207,9.54,9.24,1183
27000,662,1280,12.68,0.48,2.53,0.39,8.72,0.04,0.005,190,8.53,2.79,495
27000,1254,660,31.33,0.00,9.27,0.00,6.39,0.00,0.000,187,7.88,12.50,202
27000,1015,328,43.59,7.67,10.23,0.00,7.53,3.20,0.872,275,8.34,10.37,228
27000,1258,238,49.35,7.48,15.55,0.00,18.47,2.87,0.643,112,7.56,8.33,169
27000,1256,31,33.23,0.26,9.23,0.00,22.26,0.00,0.000,221,12.73,1.77,14
27000,1379,24,40.04,0.00,6.79,0.00,13.54,0.00,0.000,259,11.07,12.21,18
27000,1122,14,24.42,1.07,6.79,0.00,3.29,1.07,0.429,548,9.68,15.76,12
27000,1411,9,27.68,1.00,5.44,0.00,6.44,1.56,0.333,647,16.99,10.74,6
27000,1334,5,23.19,0.00,2.40,0.00,9.20,0.00,0.000,1067,28.86,20.23,5
28000,837,1981,26.63,2.40,4.49,0.16,11.16,1.65,0.397,287,9.59,10.57,830
28000,662,1146,17.35,0.60,4.16,0.45,11.16,0.05,0.015,226,9.84,3.53,538
28000,1254,881,32.60,0.00,9.63,0.00,6.67,0.00,0.000,202,7.24,12.85,213
28000,1015,331,43.50,6.82,10.03,0.01,9.14,2.81,0.758,277,9.81,11.11,244
28000,1258,127,47.29,9.63,11.72,0.00,17.05,3.42,0.795,136,11.69,7.68,97
28000,1411,81,64.71,3.62,8.89,0.00,16.65,1.07,0.235,232,14.37,9.91,56
28000,1305,58,71.28,0.00,9.48,0.00,27.17,0.00,0.000,404,22.36,7.64,36
28000,1256,40,32.75,0.00,8.97,0.07,22.15,0.00,0.000,261,9.45,9.03,20
28000,1379,12,80.63,1.25,23.42,0.00,15.33,1.00,0.250,310,8.37,25.07,9
29000,837,2426,29.87,2.37,5.49,0.30,14.17,1.34,0.314,241,10.52,10.76,1118
29000,662,1395,15.06,0.62,2.74,0.60,10.68,0.06,0.019,177,8.67,2.70,603
