step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept
1000,12250,6601,150218,823350,780426,662258,10874,67542,503,0,341327,5685950,183687.140,89321.334,1.0497,66928.651,0.203,0.313,0.199,0.285,0.625,0.324,508,0.0439,0.6993,0.105,15.4,42.0,78.7,40.76,3.47,7.66,2.98,26.65,7.41,1.084,0.192,0.067,0.066,16.805,0.519,0.0027,120,425,1809,10989,111,0,0.000,6186,3383,3240,5627,895,3610,7745,0.00,1.75,12076,34.5234,66715,8994,538985,3607.7,-0.0,469012,57.137,2630837.750,5.84e-15,0.00093,30.00,248299,93.189,1.673,90.622,0.895,93.192,8453,1138,2659,0.3602,0.862,1.065,1.333,1.078,0.937,1.165,37858.022,12199.340,179139.394,38442.962,33033.436,15311.814,2865.328,4215.540,0.690,0.554,0.523,0.864,0.705,0.615,6768,59838,0.6829,0.5944,0.5674,1.0000,0.0490,0.0482,0.5640,0.7699,0.8757,0.1000,0.0615,0.0225,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,16021,0.9995,0.6987,0.7869,0.9990,0.0490,0.0482,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0866,4.8072,5.1030,0.0886,0.2198,0.1811,0.379,0.495,0.439,0.463,9414,0.1784,0.0101,0.0122,0.00238,0.00161,0.00142,23.17,27.28,26.74,76.5624,0.0451,70.7656,34.8368,22.3001,1084684,1531407,0.6936,0.0062,1725.2,76.5624,21.62,0,0,0,0,0,0,8781,22392.683,20405.337,0.9713
2000,11720,1974,82240,147732,129794,64324,1168,38781,367,0,441747,3066050,32370.998,35887.101,0.9082,10811.964,0.092,0.685,0.094,0.129,0.487,0.346,666,0.1109,0.6978,0.084,9.7,33.5,62.5,30.58,2.31,7.80,1.01,19.47,6.95,1.173,0.245,0.117,0.121,6.161,0.310,0.0047,83,404,697,16173,47,0,0.000,6046,985,2870,7865,546,1165,10009,0.00,9.71,13134,14.5345,66817,11512,499081,2976.1,-0.0,526671,18.651,2630837.750,9.20e-15,0.00068,25.34,48121,25.426,1.674,23.030,0.721,25.428,3348,2699,5673,0.2831,0.906,1.170,1.472,1.220,0.905,1.272,12837.398,11350.461,12189.989,12800.280,18192.693,14188.442,3106.111,7780.584,0.451,0.510,0.497,0.449,0.461,0.416,13469,21519,0.6267,0.4890,0.4078,0.9999,0.0360,0.0397,0.5692,0.8164,0.8674,0.1630,0.0329,0.0248,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,5630,0.9967,0.6589,0.7512,0.9986,0.0360,0.0397,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1677,4.9125,5.0130,0.0428,0.1078,0.0998,0.177,0.226,0.184,0.205,2078,0.1015,0.0036,0.0050,0.00245,0.00093,0.00066,27.23,27.50,27.37,867.4323,0.1122,31.1671,10.1907,8.4598,1095594,1528716,1.4428,0.0557,2390.1,867.4323,26.00,0,0,0,0,0,0,14395,25075.137,22326.978,0.9502
3000,9838,1826,77368,137997,120270,59676,953,31363,336,0,354688,3085395,33286.495,30041.066,0.9166,9721.876,0.078,0.772,0.054,0.096,0.491,0.350,508,0.1235,0.7084,0.064,14.9,38.8,69.6,32.43,3.29,9.29,0.76,19.08,6.75,1.238,0.246,0.241,0.246,5.821,0.293,0.0042,77,302,513,13708,26,0,0.000,5144,39,1790,8009,384,1466,7988,5.25,13.36,15159,16.6934,66741,14304,468985,2533.6,0.0,561777,12.879,2630837.750,1.56e-14,0.00278,14.43,48060,22.778,1.697,20.630,0.452,22.780,3643,1939,4256,0.2540,0.949,1.194,1.619,1.239,0.951,1.367,11397.836,12550.657,12604.225,11378.465,19025.680,10349.950,1697.371,8271.869,0.476,0.527,0.482,0.451,0.460,0.412,18740,29630,0.6564,0.3372,0.3059,0.9996,0.0370,0.0355,0.5256,0.8942,0.9002,0.1713,0.0531,0.0431,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4401,0.9975,0.8158,0.7994,0.9983,0.0370,0.0355,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4263,5.3512,5.3588,0.0337,0.0883,0.0801,0.137,0.170,0.094,0.183,1355,0.0738,0.0040,0.0031,0.00230,0.00084,0.00093,22.75,26.07,27.34,1771.1153,0.1009,30.6248,4.6216,8.2573,1097015,1528285,1.9786,0.1093,2159.5,1771.1153,22.38,0,0,0,0,0,0,12165,20319.190,17930.241,0.9490
4000,9787,1932,74956,142699,127165,67123,620,28528,227,0,315317,3089679,36731.189,29575.209,0.9896,10073.396,0.062,0.801,0.057,0.080,0.505,0.355,253,0.1041,0.6816,0.074,18.0,36.8,66.0,32.61,2.92,8.19,0.68,20.82,6.65,1.216,0.212,0.211,0.215,5.935,0.303,0.0041,77,307,507,11464,69,0,0.000,4798,42,1530,8215,287,1166,8334,4.75,11.91,16712,17.4567,66701,13739,441669,2008.5,0.0,594280,12.062,2630837.750,1.31e-14,0.00698,37.93,49204,22.207,1.666,20.058,0.483,22.209,3201,2871,3715,0.3318,0.844,1.115,1.807,1.319,0.901,1.372,13774.020,12857.749,13949.548,13610.017,19245.021,10287.384,1905.699,7308.729,0.498,0.557,0.477,0.443,0.504,0.469,23210,32479,0.6780,0.3045,0.3120,0.9989,0.0352,0.0474,0.5439,0.7781,0.8478,0.1861,0.0381,0.0413,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2964,0.9986,0.6473,0.7564,0.9978,0.0353,0.0474,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.4415,4.7931,5.6601,0.0346,0.0756,0.0661,0.116,0.150,0.100,0.136,1257,0.0579,0.0039,0.0029,0.00230,0.00085,0.00092,26.89,27.90,27.99,1865.3100,0.1093,33.2495,4.6474,7.4148,1098933,1526440,2.0620,0.1232,1951.1,1865.3100,25.42,0,0,0,0,0,0,9552,19501.812,17310.796,0.9573
5000,8667,1845,71872,139434,124071,67071,491,25789,174,0,289900,2951685,35014.336,27929.420,0.9742,10277.556,0.071,0.807,0.051,0.071,0.502,0.363,205,0.1085,0.6796,0.060,22.9,40.0,64.9,30.60,3.39,10.18,0.44,16.58,6.22,1.344,0.249,0.277,0.282,6.212,0.281,0.0038,76,307,511,8783,66,10,0.259,4730,80,1621,6966,261,1574,6832,6.25,13.16,19207,19.8436,66688,14766,417331,2267.0,-0.0,618698,11.277,2630837.750,2.44e-14,0.00057,12.68,49902,21.913,1.673,19.777,0.463,21.915,3663,1610,3394,0.2415,0.964,1.222,1.951,1.326,0.970,1.540,11454.025,13682.954,13117.791,11345.435,20828.666,8664.926,1861.515,7125.423,0.474,0.564,0.486,0.442,0.476,0.508,24958,32740,0.6527,0.2953,0.3016,0.9987,0.0375,0.0495,0.5287,0.9582,0.8442,0.2017,0.0374,0.0284,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4167,0.9989,0.8129,0.7427,0.9981,0.0378,0.0495,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5582,5.1893,6.2094,0.0320,0.0652,0.0457,0.063,0.076,0.062,0.072,990,0.0577,0.0031,0.0021,0.00237,0.00090,0.00107,25.40,27.71,27.79,1565.9427,0.1041,32.4781,4.2581,7.0193,1100117,1525658,1.4381,0.0881,2053.5,1565.9427,23.03,0,0,0,0,0,0,9132,17651.864,15587.467,0.9451
6000,10240,2414,83158,160412,142452,76821,433,30450,194,0,398381,3293279,38887.163,35767.683,0.9589,11891.669,0.058,0.814,0.060,0.067,0.492,0.364,211,0.1094,0.6637,0.062,19.6,37.7,67.5,29.36,3.06,9.09,0.54,16.66,6.10,1.410,0.237,0.252,0.257,6.080,0.315,0.0041,74,302,574,10370,100,15,0.413,5212,366,1855,8019,1010,1942,7288,4.00,11.73,16145,20.0935,66701,17429,395072,2824.1,-0.0,651106,12.451,2630837.750,2.50e-14,0.00003,23.20,57914,25.587,1.675,23.294,0.619,25.590,4852,1346,4042,0.1727,0.997,1.305,1.991,1.374,0.973,1.599,10058.239,12878.288,21669.529,9923.538,19185.765,13998.860,1813.018,8064.136,0.479,0.547,0.477,0.472,0.453,0.501,30926,33720,0.4825,0.2712,0.3151,0.9996,0.0380,0.0546,0.5607,1.0325,0.8829,0.1717,0.0277,0.0293,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2780,0.9996,0.8523,0.7942,0.9989,0.0380,0.0548,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.6243,5.2813,6.5852,0.0297,0.0747,0.0581,0.071,0.120,0.096,0.089,1286,0.0556,0.0046,0.0034,0.00238,0.00063,0.00085,23.91,26.50,27.22,1690.3459,0.1354,29.5192,6.2221,6.2292,1101431,1523633,0.7617,0.0279,2022.7,1690.3459,19.40,0,0,0,0,0,0,13155,23876.014,21010.362,0.9449
7000,9435,1536,65014,119897,105538,54399,484,23766,279,0,282937,2331252,30490.145,26814.652,0.9813,9462.533,0.064,0.789,0.075,0.072,0.456,0.390,167,0.0988,0.6603,0.064,18.8,34.8,60.5,29.43,2.36,8.65,0.70,17.72,6.32,1.304,0.240,0.195,0.200,5.314,0.268,0.0040,74,342,412,9195,35,14,0.183,4736,1017,1317,7101,801,1072,7562,6.50,16.41,16108,18.7485,66769,18983,375549,2206.7,-0.0,682442,10.298,2630837.750,2.48e-14,0.00101,24.47,45407,19.348,1.617,17.237,0.493,19.350,3589,2426,3420,0.3244,0.926,1.145,1.974,1.376,0.959,1.473,7970.717,10119.485,17035.222,7886.348,15031.108,10534.254,1247.983,5569.882,0.432,0.489,0.467,0.495,0.403,0.440,40622,28984,0.5291,0.1885,0.2588,0.9997,0.0406,0.0550,0.5873,0.9218,0.8630,0.1632,0.0174,0.0226,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2694,0.9994,0.8615,0.8097,0.9985,0.0406,0.0552,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.5901,5.1409,6.1045,0.0292,0.1017,0.0856,0.126,0.174,0.193,0.098,1212,0.0540,0.0047,0.0032,0.00240,0.00064,0.00079,26.33,27.45,27.31,1314.9026,0.1118,23.2722,5.2437,5.0546,1103511,1522420,0.6019,0.0141,2329.0,1314.9026,21.78,0,0,0,0,0,0,8884,17352.119,15329.943,0.9515
8000,9877,1313,68496,133786,118890,64879,411,22668,180,0,302280,2146717,32663.206,26487.896,0.9131,9236.903,0.079,0.779,0.059,0.083,0.440,0.395,155,0.0950,0.6722,0.057,19.9,38.3,64.1,33.21,2.29,7.52,1.16,22.24,6.46,1.263,0.197,0.182,0.187,5.444,0.233,0.0041,67,286,374,11260,29,16,0.474,4366,607,1052,8218,850,1146,7881,6.50,16.21,18165,20.8057,66668,19172,357715,2941.8,-0.0,702889,9.419,2630837.750,2.00e-14,0.00020,7.77,49409,19.331,1.638,17.216,0.476,19.332,3657,2511,3709,0.3010,0.918,1.131,1.922,1.320,0.943,1.423,8578.179,12785.743,15343.727,8495.964,18060.418,9040.992,1990.960,6219.040,0.421,0.480,0.438,0.512,0.413,0.502,44719,30313,0.6109,0.2578,0.2700,0.9994,0.0385,0.0529,0.5882,0.8080,0.8228,0.1491,0.0187,0.0235,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2178,0.9991,0.6997,0.7576,0.9981,0.0385,0.0529,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1957,5.2811,6.0105,0.0292,0.1162,0.0739,0.109,0.148,0.123,0.127,1441,0.0855,0.0051,0.0046,0.00229,0.00058,0.00080,24.99,27.60,27.97,1327.1160,0.1040,26.8335,4.4918,4.9277,1104674,1520683,1.0659,0.1037,2569.3,1327.1160,16.84,0,0,0,0,0,0,11274,17250.992,15056.093,0.9608
9000,8648,1338,72861,163764,149349,90273,630,21403,176,0,283518,2205087,36240.363,30062.666,0.9347,13500.482,0.140,0.720,0.058,0.081,0.473,0.377,156,0.0942,0.6738,0.064,16.6,32.9,59.6,27.27,2.43,7.66,0.73,16.45,6.20,1.343,0.218,0.214,0.224,5.177,0.259,0.0037,64,271,378,10864,34,17,0.218,4530,26,1403,7219,436,1451,6761,4.75,14.01,21262,22.2199,66657,17766,338413,2500.9,-0.0,719228,9.280,2630837.750,1.95e-14,0.00340,30.68,54562,19.308,1.605,17.182,0.521,19.310,3538,1648,3462,0.2209,0.949,1.253,1.924,1.349,0.928,1.535,9691.198,15468.783,15793.523,9616.117,24331.206,8636.507,1718.143,6207.534,0.474,0.473,0.471,0.561,0.490,0.575,43209,35678,0.6029,0.1372,0.1858,0.9996,0.0317,0.0431,0.5929,0.8974,0.9081,0.1748,0.0226,0.0165,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4667,0.9984,0.7476,0.8330,0.9979,0.0317,0.0431,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.2941,5.5613,6.4459,0.0285,0.0998,0.0861,0.134,0.214,0.208,0.087,1499,0.0926,0.0034,0.0034,0.00247,0.00098,0.00116,25.54,27.04,27.96,1511.8278,0.0837,34.2843,4.2722,5.0080,1106067,1520372,1.9222,0.1837,2610.7,1511.8278,18.95,0,0,0,0,0,0,10667,16562.184,14509.851,0.9464
10000,9404,1386,70347,131111,115855,59897,867,21215,667,0,304586,2564086,30161.106,25351.569,0.9219,7801.290,0.062,0.838,0.036,0.064,0.474,0.383,227,0.0945,0.7049,0.072,15.1,32.0,58.8,25.97,1.96,8.21,0.55,15.25,6.01,1.452,0.246,0.204,0.211,5.003,0.244,0.0037,62,268,357,9134,38,15,0.192,4815,59,1661,7684,197,1835,7372,8.00,16.30,24293,24.1130,66664,19551,329111,2369.1,-0.0,729539,9.022,2630837.750,2.09e-14,0.00047,11.37,52543,19.846,1.631,17.520,0.696,19.848,3720,1334,4350,0.1893,0.966,1.375,1.956,1.376,0.945,1.672,7207.684,11738.205,15102.980,7179.976,15679.439,9522.203,1191.220,6836.856,0.451,0.480,0.494,0.469,0.457,0.453,46405,30135,0.5479,0.0890,0.2538,0.9998,0.0335,0.0506,0.5844,1.0331,1.0208,0.1330,0.0155,0.0232,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1882,0.9983,0.8948,0.9056,0.9985,0.0335,0.0506,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.3951,5.3542,6.5352,0.0289,0.0813,0.0675,0.149,0.113,0.148,0.082,1870,0.1026,0.0031,0.0023,0.00244,0.00055,0.00098,25.41,26.06,27.80,1445.7197,0.0975,23.1427,4.5612,4.4606,1107152,1519037,2.3484,0.1883,2715.8,1445.7197,19.36,0,0,0,0,0,0,13822,17550.279,14937.323,0.9397
