step,lat,wood_class,cells,grown,grass,wood,temp,bodies
12000,20,2,1172,167.3390,78.14,2064.27,51.87,129
12000,30,0,6829,491.9748,307.28,82.29,34.91,173
12000,30,1,2237,503.6873,214.27,979.86,28.20,215
12000,30,2,208,38.3451,17.90,228.37,22.00,19
12000,40,0,6749,313.3526,234.19,58.30,28.06,95
12000,40,1,1212,182.4406,85.34,481.50,16.39,101
12000,40,2,209,42.3766,30.95,244.68,16.55,14
12000,50,0,5158,27.3050,22.85,13.48,21.05,21
12000,50,1,547,74.7248,47.06,127.88,10.67,28
12000,50,2,11,0.2684,0.00,13.49,9.03,2
12000,60,0,3853,2.7442,5.02,0.56,8.00,0
12000,60,1,2,0.4855,0.49,0.30,24.41,0
12000,70,0,4656,0.0444,2.72,0.09,-7.28,0
12000,80,0,3564,0.0000,0.66,0.03,-19.03,0
13000,-60,0,5366,231.1565,247.14,86.66,-12.78,25
13000,-60,1,2366,266.0536,229.42,599.42,-12.05,22
13000,-60,2,2,0.0006,0.00,2.51,-10.67,0
13000,-50,0,7186,318.4364,235.61,89.26,-3.40,112
13000,-50,1,1508,168.2457,100.14,472.47,-11.38,40
13000,-50,2,4,0.0000,0.00,6.80,-7.96,0
13000,-40,0,6387,487.7111,158.75,58.13,4.54,330
13000,-40,1,1692,336.8861,169.42,612.26,-2.87,187
13000,-40,2,2,0.0012,0.00,2.39,41.52,0
13000,-30,0,4375,1058.2365,400.44,83.60,13.28,399
13000,-30,1,3200,1045.2843,275.68,1486.58,7.22,528
13000,-30,2,602,155.0405,48.01,853.52,4.47,101
13000,-20,0,1858,1014.9643,1098.41,40.21,11.91,81
13000,-20,1,2474,1545.4541,730.63,1046.33,24.47,271
13000,-20,2,3887,417.0909,139.02,11141.86,11.18,408
13000,-10,0,1817,883.6289,1434.88,22.59,7.85,22
13000,-10,1,2060,1481.3528,1181.17,902.06,36.67,81
13000,-10,2,4347,446.4158,249.32,15993.16,15.13,341
13000,0,0,1850,680.2381,1043.71,30.68,11.06,1
13000,0,1,1720,843.5520,705.89,830.99,43.13,6
13000,0,2,4797,794.0200,539.78,15502.02,18.28,333
13000,10,0,3085,756.6665,845.91,51.85,12.88,9
13000,10,1,2639,851.8841,796.50,1310.79,41.69,52
13000,10,2,3721,565.2368,388.86,9928.68,21.65,283
13000,20,0,4069,302.1838,245.28,61.52,11.15,58
13000,20,1,3197,693.4111,479.60,1523.06,27.27,172
13000,20,2,1179,186.0783,87.90,2086.26,29.80,129
13000,30,0,6825,620.2133,442.60,82.00,17.81,167
13000,30,1,2230,430.7984,249.48,976.20,22.74,168
13000,30,2,219,39.3176,12.54,241.88,-0.37,23
13000,40,0,6743,510.2875,292.00,58.11,14.34,238
13000,40,1,1204,191.8987,80.54,475.65,13.98,106
13000,40,2,223,50.2396,14.02,262.33,2.00,41
13000,50,0,5153,96.9779,57.36,13.16,5.37,52
13000,50,1,552,145.1077,54.07,130.95,2.20,63
13000,50,2,11,0.0651,0.00,13.71,19.20,2
13000,60,0,3853,35.6400,32.76,0.56,0.14,1
13000,60,1,2,2.0991,2.01,0.30,-0.94,0
13000,70,0,4656,7.3888,8.16,0.09,-1.59,0
13000,80,0,3564,0.0498,0.45,0.03,0.97,0
14000,-60,0,5427,43.7765,173.30,88.77,-9.88,4
14000,-60,1,2305,24.6995,136.17,565.80,-10.05,1
14000,-60,2,2,0.0002,0.00,2.42,12.01,0
14000,-50,0,7212,222.0913,285.32,89.33,3.20,8
14000,-50,1,1482,120.3810,133.60,459.57,7.81,10
14000,-50,2,4,0.0000,0.00,6.65,20.12,0
14000,-40,0,6391,192.8906,156.94,57.84,16.46,109
14000,-40,1,1688,268.9486,210.90,609.53,18.62,72
14000,-40,2,2,0.0000,0.00,2.36,4.89,0
14000,-30,0,4373,382.8375,259.59,83.01,26.53,145
14000,-30,1,3199,379.8218,193.43,1488.01,25.55,248
14000,-30,2,605,83.4853,48.08,862.75,32.29,58
14000,-20,0,1852,770.9049,608.50,39.68,50.33,117
14000,-20,1,2475,744.8847,238.86,1048.31,27.53,336
14000,-20,2,3892,345.0346,174.88,11198.29,31.55,290
14000,-10,0,1817,902.1633,1083.88,22.52,64.75,26
14000,-10,1,2058,1386.6042,940.45,903.07,34.70,132
14000,-10,2,4349,541.5965,303.93,16025.04,35.88,453
14000,0,0,1852,803.8440,1125.24,30.60,72.80,6
14000,0,1,1722,984.8700,989.14,833.07,41.55,10
14000,0,2,4793,944.0026,653.27,15495.14,41.25,405
14000,10,0,3092,972.6296,1164.16,51.88,75.62,6
14000,10,1,2659,1275.7954,1333.00,1330.45,47.02,6
14000,10,2,3694,641.0942,551.19,9893.50,30.10,239
14000,20,0,4070,448.8504,478.98,61.16,68.24,13
14000,20,1,3204,942.4596,983.08,1521.37,43.62,27
14000,20,2,1171,156.5132,101.60,2076.94,15.72,49
14000,30,0,6835,826.8342,833.83,82.44,47.33,26
14000,30,1,2213,538.0925,524.31,966.30,50.76,27
14000,30,2,226,46.8961,35.68,251.29,80.55,3
14000,40,0,6744,532.3704,506.97,58.24,41.37,72
14000,40,1,1199,261.1644,211.42,479.46,60.15,25
14000,40,2,227,33.8670,23.75,271.18,75.70,3
14000,50,0,5149,143.4644,124.24,12.97,35.82,25
14000,50,1,556,214.6782,123.28,135.88,67.51,48
14000,50,2,11,0.2431,0.20,14.18,42.29,0
14000,60,0,3853,107.2114,104.88,0.57,31.04,0
14000,60,1,2,3.6228,4.10,0.31,37.35,0
14000,70,0,4656,66.7309,60.26,0.09,31.87,0
14000,80,0,3564,11.2759,10.35,0.03,31.59,0
15000,-60,0,5475,0.5155,107.41,89.13,-19.30,1
15000,-60,1,2257,0.1798,77.72,533.54,-22.38,3
15000,-60,2,2,0.0001,0.00,2.31,-9.60,0
15000,-50,0,7242,122.6636,250.62,88.76,-12.76,19
15000,-50,1,1452,73.0577,114.04,440.22,-7.73,12
15000,-50,2,4,0.0000,0.00,6.42,-5.68,0
15000,-40,0,6398,208.4694,212.61,57.54,-1.97,78
15000,-40,1,1681,308.3591,260.92,601.96,2.75,51
15000,-40,2,2,0.0000,0.00,2.33,-6.53,0
15000,-30,0,4371,365.7362,246.42,82.25,8.08,173
15000,-30,1,3190,430.5325,284.21,1480.34,13.90,220
15000,-30,2,616,120.6803,75.24,880.56,18.63,74
15000,-20,0,1845,408.8449,336.79,38.97,10.66,109
15000,-20,1,2469,342.0365,176.45,1043.15,18.61,155
15000,-20,2,3905,443.4200,212.70,11256.99,26.27,460
15000,-10,0,1818,765.2830,1025.92,22.56,20.41,37
15000,-10,1,2050,934.0456,474.46,900.12,23.62,187
15000,-10,2,4356,511.3514,261.46,16081.01,35.10,519
15000,0,0,1856,811.4715,1196.64,30.70,22.87,10
15000,0,1,1723,1065.3442,921.84,835.91,29.93,19
15000,0,2,4788,934.4864,645.01,15508.18,40.32,363
15000,10,0,3107,955.5944,1427.96,52.11,23.17,40
15000,10,1,2671,1496.6272,1770.28,1342.33,35.68,25
15000,10,2,3667,734.0106,667.31,9857.02,54.62,197
15000,20,0,4087,640.2103,783.82,62.10,28.39,15
15000,20,1,3211,1347.4248,1618.96,1524.84,49.49,19
15000,20,2,1147,228.0727,199.81,2046.01,65.29,17
15000,30,0,6854,1138.9330,1397.22,83.03,43.04,24
15000,30,1,2198,846.5117,970.55,957.58,42.79,10
15000,30,2,222,98.3449,100.33,247.07,17.27,0
15000,40,0,6750,833.8545,964.57,58.29,44.85,32
15000,40,1,1193,453.4973,408.46,481.55,28.84,19
15000,40,2,227,89.9295,73.63,273.53,15.72,6
15000,50,0,5146,252.6623,268.32,12.74,43.03,20
15000,50,1,559,245.0320,118.97,139.77,18.78,42
15000,50,2,11,3.9849,3.26,14.70,29.22,3
15000,60,0,3853,108.2716,146.91,0.57,37.43,0
15000,60,1,2,2.8424,4.68,0.32,35.29,0
15000,70,0,4656,87.0624,103.91,0.08,32.80,0
15000,80,0,3564,37.5141,35.50,0.03,34.01,0
16000,-60,0,5537,1.3777,65.41,90.85,-10.95,3
16000,-60,1,2195,0.3262,41.53,501.52,-14.81,3
16000,-60,2,2,0.0000,0.00,2.21,-11.43,0
16000,-50,0,7270,166.5274,262.69,88.19,1.79,25
16000,-50,1,1424,67.6810,66.75,422.55,-18.16,8
16000,-50,2,4,0.0000,0.00,6.20,-6.25,0
16000,-40,0,6404,310.9239,296.45,57.23,11.72,93
16000,-40,1,1675,290.2557,153.21,594.61,-9.48,117
16000,-40,2,2,0.0000,0.00,2.32,28.08,0
16000,-30,0,4369,428.1848,276.27,81.68,16.56,220
16000,-30,1,3185,460.3449,190.99,1479.04,6.12,257
16000,-30,2,623,118.0210,57.65,895.83,1.52,63
16000,-20,0,1841,282.9126,133.81,38.56,21.12,153
16000,-20,1,2448,355.6304,220.52,1025.96,20.62,145
16000,-20,2,3930,404.4310,210.31,11315.19,10.11,411
16000,-10,0,1818,673.0490,658.34,22.46,18.78,128
16000,-10,1,2041,599.6416,327.78,894.68,30.60,184
16000,-10,2,4365,415.3846,216.54,16112.81,13.40,482
16000,0,0,1861,805.4513,1217.35,30.86,30.30,45
16000,0,1,1720,968.4728,975.27,834.94,36.94,110
16000,0,2,4786,803.0693,425.83,15495.31,18.44,412
16000,10,0,3122,872.7996,1414.68,52.48,42.28,28
16000,10,1,2694,1478.7679,2044.07,1360.21,39.00,44
16000,10,2,3629,755.8856,738.81,9778.43,8.09,218
16000,20,0,4099,706.1133,952.81,62.32,33.75,29
16000,20,1,3222,1653.5360,2200.73,1523.88,22.67,28
16000,20,2,1124,351.3244,306.86,2007.54,13.46,38
16000,30,0,6866,1357.0939,1752.17,82.84,23.16,17
16000,30,1,2187,1175.5868,1433.76,946.71,33.08,5
16000,30,2,221,167.6102,194.63,246.34,42.30,0
16000,40,0,6749,1047.9086,1014.91,57.59,17.06,82
16000,40,1,1190,766.6165,725.76,481.60,40.85,72
16000,40,2,231,183.6516,191.92,280.60,45.64,8
16000,50,0,5145,331.6115,346.62,12.67,9.14,35
16000,50,1,560,288.4814,97.45,143.71,38.61,129
16000,50,2,11,2.8135,0.00,15.22,40.01,3
16000,60,0,3853,85.5711,155.72,0.57,8.01,0
16000,60,1,2,2.1541,4.52,0.32,0.21,0
16000,70,0,4656,48.9334,100.57,0.08,15.55,0
16000,80,0,3564,16.0991,33.55,0.03,21.94,0
17000,-60,0,5604,45.2295,77.99,93.75,4.39,2
17000,-60,1,2128,21.5676,39.64,473.75,2.07,9
17000,-60,2,2,0.0002,0.00,2.15,15.22,0
17000,-50,0,7284,428.1572,447.25,87.60,13.91,53
17000,-50,1,1410,175.3323,153.19,414.94,29.42,56
17000,-50,2,4,0.0000,0.00,6.09,20.10,2
17000,-40,0,6405,489.8589,380.50,56.88,26.73,183
17000,-40,1,1674,253.4209,145.45,594.55,41.93,88
17000,-40,2,2,0.0000,0.00,2.33,-0.38,1
17000,-30,0,4362,555.9054,336.40,81.07,35.20,279
17000,-30,1,3174,451.4069,229.50,1479.19,46.29,213
17000,-30,2,641,135.1246,61.71,930.34,53.87,68
17000,-20,0,1835,207.6506,144.49,37.84,44.83,52
17000,-20,1,2429,397.1690,209.76,1010.39,46.27,175
17000,-20,2,3955,523.9929,289.23,11420.97,52.46,406
17000,-10,0,1819,501.0080,673.51,22.40,59.48,15
17000,-10,1,2032,441.1337,327.02,886.34,48.09,40
17000,-10,2,4373,404.0641,248.32,16166.86,56.54,398
17000,0,0,1863,781.7423,1302.94,30.69,57.44,7
17000,0,1,1732,914.8809,1134.65,843.47,44.00,0
17000,0,2,4772,622.4110,514.78,15481.29,57.55,346
17000,10,0,3143,893.3949,1558.17,53.52,48.74,4
17000,10,1,2712,1559.7861,2280.50,1373.38,38.90,13
17000,10,2,3590,820.2658,780.44,9720.01,59.23,339
17000,20,0,4108,819.1954,1080.39,62.31,49.69,6
17000,20,1,3221,2029.3349,2327.73,1518.85,46.93,73
17000,20,2,1116,494.7293,364.30,1990.45,46.18,123
17000,30,0,6874,1738.6215,1987.44,82.62,45.06,22
17000,30,1,2175,1340.6422,901.10,940.46,37.47,52
17000,30,2,225,123.0248,19.08,252.54,41.44,40
17000,40,0,6748,1238.1731,1006.83,57.30,39.66,149
17000,40,1,1180,599.7658,213.32,478.05,30.81,134
17000,40,2,242,92.4071,11.26,296.30,34.82,48
17000,50,0,5144,387.0892,358.33,12.63,34.56,86
17000,50,1,561,147.9220,43.55,147.85,29.94,62
17000,50,2,11,0.2310,0.00,15.64,18.28,3
17000,60,0,3853,87.0335,152.47,0.56,23.61,5
17000,60,1,2,2.1032,4.05,0.32,41.35,0
17000,70,0,4656,29.5180,83.75,0.08,10.37,0
17000,80,0,3564,3.0030,22.44,0.03,2.54,0
18000,-60,0,5617,344.4533,245.39,93.89,-2.04,116
18000,-60,1,2115,203.6010,139.00,467.66,-2.24,65
18000,-60,2,2,0.0014,0.00,2.14,-4.69,0
18000,-50,0,7285,927.2713,562.63,87.16,4.21,355
18000,-50,1,1409,276.8438,82.82,416.07,1.25,156
18000,-50,2,4,0.0001,0.00,6.06,-2.66,0
18000,-40,0,6402,600.8627,362.63,56.49,10.51,352
18000,-40,1,1676,316.1158,138.63,597.33,8.88,184
18000,-40,2,3,0.9826,0.17,3.38,42.27,2
18000,-30,0,4356,546.5803,321.82,80.62,19.43,201
18000,-30,1,3163,589.6447,294.12,1480.05,15.60,256
18000,-30,2,658,169.4434,81.11,962.00,14.76,97
18000,-20,0,1836,204.0349,186.55,37.67,16.46,13
18000,-20,1,2401,387.6448,269.23,988.57,28.02,75
18000,-20,2,3982,494.9980,219.88,11485.35,19.51,451
18000,-10,0,1819,506.0831,780.83,22.15,12.83,7
18000,-10,1,2029,530.3280,508.41,879.84,35.62,16
18000,-10,2,4376,386.2007,246.28,16141.96,21.78,404
18000,0,0,1865,798.5029,1390.61,30.50,12.10,4
18000,0,1,1746,1039.4716,1425.09,846.76,39.73,1
18000,0,2,4756,715.9034,587.17,15424.92,21.36,322
18000,10,0,3155,1037.5669,1657.49,53.41,9.54,11
18000,10,1,2731,1867.6271,2702.67,1390.71,37.37,12
18000,10,2,3559,717.5050,755.67,9671.77,24.66,306
18000,20,0,4111,981.4048,1209.71,62.04,5.90,71
18000,20,1,3221,2210.9043,2508.10,1520.36,26.26,232
18000,20,2,1113,363.0774,230.48,1985.10,29.61,148
18000,30,0,6875,1721.8620,1154.16,82.16,11.75,501
18000,30,1,2167,1178.7141,772.21,938.18,16.70,282
18000,30,2,232,26.6847,12.74,262.15,-9.39,12
18000,40,0,6741,794.3802,369.55,56.50,6.69,306
18000,40,1,1180,316.9768,147.12,477.60,2.57,115
18000,40,2,249,48.0699,30.54,307.13,-10.46,25
18000,50,0,5143,215.3093,201.47,12.50,-3.93,29
18000,50,1,562,135.0985,109.77,149.64,-10.10,36
18000,50,2,11,0.0007,0.00,15.80,6.80,1
18000,60,0,3853,47.8651,101.18,0.55,-13.34,1
18000,60,1,2,0.5509,0.00,0.32,-4.66,0
18000,70,0,4656,8.2310,56.51,0.08,-20.96,0
18000,80,0,3564,0.0108,13.60,0.03,-27.07,0
19000,-60,0,5589,688.7509,339.91,92.30,36.61,252
19000,-60,1,2143,571.1101,166.38,481.62,35.93,243
19000,-60,2,2,0.0002,0.00,2.18,46.44,1
19000,-50,0,7278,821.6408,433.61,86.92,46.03,247
19000,-50,1,1416,177.4316,69.81,423.83,37.38,82
19000,-50,2,4,0.0000,0.00,6.14,51.72,1
19000,-40,0,6397,570.3139,415.11,55.90,50.42,173
19000,-40,1,1680,236.6249,115.99,600.56,38.47,98
19000,-40,2,4,0.2521,0.00,4.46,33.94,1
19000,-30,0,4365,618.6668,501.15,80.53,48.37,80
19000,-30,1,3142,618.7654,337.88,1474.10,41.09,114
19000,-30,2,670,150.2676,61.52,980.76,41.61,48
19000,-20,0,1839,283.6573,313.79,37.54,63.09,1
19000,-20,1,2396,615.0029,598.42,986.01,35.81,7
19000,-20,2,3984,401.1400,225.87,11477.21,37.72,220
19000,-10,0,1823,631.7211,972.76,22.31,62.23,14
19000,-10,1,2024,892.6995,1020.10,873.92,34.42,1
19000,-10,2,4377,447.2705,382.14,16092.63,32.92,317
19000,0,0,1870,919.9944,1271.87,30.51,62.55,13
19000,0,1,1756,1307.9461,1775.94,858.59,34.94,9
19000,0,2,4741,801.3407,882.20,15396.59,29.78,273
19000,10,0,3161,1060.0316,942.50,51.84,58.79,56
19000,10,1,2718,2030.3108,2280.50,1383.08,32.79,177
19000,10,2,3566,756.7447,586.03,9681.40,8.66,309
19000,20,0,4115,887.8879,592.62,62.11,39.40,179
19000,20,1,3206,1643.9890,1030.90,1514.80,17.89,451
19000,20,2,1124,265.2796,197.82,1995.65,-5.84,107
19000,30,0,6878,760.2584,435.41,81.77,12.18,218
19000,30,1,2156,659.4662,218.21,935.72,20.99,228
19000,30,2,240,33.6866,23.02,271.64,38.61,2
19000,40,0,6746,274.6845,202.05,56.36,-0.16,87
19000,40,1,1174,223.0861,79.50,476.14,19.56,32
19000,40,2,250,63.2940,31.39,308.68,31.49,19
19000,50,0,5144,75.2794,138.19,12.36,-12.39,23
19000,50,1,561,102.3996,13.15,147.49,14.20,7
19000,50,2,11,0.0000,0.00,15.64,12.53,0
19000,60,0,3853,4.5651,61.29,0.52,-22.44,1
19000,60,1,2,0.0000,0.00,0.30,-9.46,0
19000,70,0,4656,0.0033,34.23,0.07,-28.72,0
19000,80,0,3564,0.0000,8.24,0.02,-30.76,0
20000,-60,0,5544,808.0766,492.06,89.40,32.48,157
20000,-60,1,2188,692.0799,355.84,503.60,25.67,201
20000,-60,2,2,0.0064,0.00,2.25,28.06,0
20000,-50,0,7270,809.0626,731.90,86.19,31.09,56
20000,-50,1,1424,226.7716,156.53,431.05,48.52,44
20000,-50,2,4,0.0002,0.00,6.29,27.81,1
20000,-40,0,6402,690.9872,764.24,55.75,37.27,27
20000,-40,1,1675,294.8250,286.92,597.71,51.70,14
20000,-40,2,4,0.0880,0.08,4.47,19.23,0
20000,-30,0,4368,913.9576,988.50,80.03,40.54,14
20000,-30,1,3148,772.3128,778.37,1472.42,50.72,9
20000,-30,2,661,141.1385,130.53,964.79,54.84,10
20000,-20,0,1844,424.0660,526.16,37.56,30.86,5
20000,-20,1,2392,1007.8064,1153.49,979.88,44.03,3
20000,-20,2,3983,513.8073,421.24,11432.80,53.50,107
20000,-10,0,1830,779.2552,1210.04,22.76,33.87,10
20000,-10,1,2024,1376.0474,1708.95,877.17,34.59,2
20000,-10,2,4370,633.6324,608.49,16069.68,50.79,332
20000,0,0,1871,1005.0202,1477.38,30.16,25.11,33
20000,0,1,1749,1595.8458,2217.79,854.23,25.51,77
20000,0,2,4747,1237.2843,1284.17,15451.28,42.87,368
20000,10,0,3160,1035.4227,854.21,51.57,14.89,300
20000,10,1,2696,2012.0231,2036.70,1367.54,18.15,540
20000,10,2,3589,855.2000,764.57,9743.38,42.61,320
20000,20,0,4118,537.8634,356.28,61.99,10.14,184
20000,20,1,3197,1109.5098,822.86,1513.79,21.34,358
20000,20,2,1130,285.5534,239.16,2005.14,37.43,85
20000,30,0,6882,508.8526,447.00,81.02,8.28,145
20000,30,1,2162,425.8122,328.97,942.15,8.69,123
20000,30,2,230,36.2781,30.74,258.75,-5.77,6
20000,40,0,6759,171.8854,218.96,56.18,-1.86,47
20000,40,1,1171,101.3878,102.09,474.28,-6.23,25
20000,40,2,240,18.6979,18.41,292.92,-9.83,7
20000,50,0,5149,9.0032,82.94,12.34,-13.57,2
20000,50,1,556,1.4144,8.52,140.68,-15.35,4
20000,50,2,11,0.0000,0.00,15.13,-4.55,2
20000,60,0,3853,0.0072,37.06,0.50,-26.17,0
20000,60,1,2,0.0000,0.00,0.29,-10.49,0
20000,70,0,4656,0.0000,20.74,0.07,-31.50,0
20000,80,0,3564,0.0000,4.99,0.02,-30.78,0
21000,-60,0,5517,1050.5140,761.66,87.80,31.43,103
21000,-60,1,2215,883.0825,342.32,523.99,30.64,228
21000,-60,2,2,0.0019,0.00,2.35,10.62,1
21000,-50,0,7274,1212.3628,1296.41,86.02,39.08,76
21000,-50,1,1420,318.1505,221.22,433.35,6.96,17
21000,-50,2,4,0.0000,0.00,6.47,12.26,3
21000,-40,0,6414,938.3768,1204.14,55.94,38.88,14
21000,-40,1,1665,526.4765,589.50,591.43,11.75,6
21000,-40,2,2,0.0000,0.00,2.48,79.76,0
21000,-30,0,4379,1157.0763,1485.39,79.82,36.32,14
21000,-30,1,3158,1133.1203,1205.59,1470.81,22.32,13
21000,-30,2,640,172.7366,185.86,927.72,14.19,10
21000,-20,0,1853,574.9107,721.12,37.99,27.93,2
21000,-20,1,2401,1223.3215,1131.26,985.59,34.98,26
21000,-20,2,3965,872.7206,826.18,11344.40,18.94,203
21000,-10,0,1832,770.1278,971.45,22.72,12.57,26
21000,-10,1,2025,1419.3812,1056.18,878.60,38.72,169
21000,-10,2,4367,787.0079,596.26,16058.75,15.09,400
21000,0,0,1873,764.3909,597.27,30.31,12.55,49
21000,0,1,1737,1235.0935,475.91,849.26,35.29,223
21000,0,2,4757,1417.2139,884.95,15498.95,11.28,646
21000,10,0,3156,668.9793,338.32,51.14,11.60,186
21000,10,1,2663,1070.8132,405.09,1341.02,22.76,377
21000,10,2,3626,742.9849,321.54,9788.03,1.57,424
21000,20,0,4130,332.7894,267.74,62.56,-0.21,49
21000,20,1,3183,848.6849,564.60,1509.81,1.47,266
21000,20,2,1132,239.4876,160.19,2002.39,1.08,80
21000,30,0,6893,466.1831,485.03,80.56,-8.15,87
21000,30,1,2162,513.7556,535.07,942.06,-3.46,65
21000,30,2,219,39.4395,48.15,242.83,-11.46,5
21000,40,0,6777,110.7130,196.83,55.93,-17.20,29
21000,40,1,1166,84.7057,120.29,468.71,-10.37,7
21000,40,2,227,13.2135,20.53,271.20,-11.63,0
21000,50,0,5158,0.2900,44.78,12.62,-26.41,3
21000,50,1,547,0.0066,5.16,133.00,-19.59,0
21000,50,2,11,0.0000,0.00,14.47,-6.04,0
21000,60,0,3853,0.0000,22.25,0.47,-31.61,1
21000,60,1,2,0.0000,0.00,0.28,-18.52,0
21000,70,0,4656,0.0000,12.56,0.06,-31.83,0
21000,80,0,3564,0.0000,3.02,0.02,-30.80,0
22000,-60,0,5481,1793.4071,1589.25,85.53,46.64,89
22000,-60,1,2251,1024.5305,557.17,548.26,46.76,285
22000,-60,2,2,0.0099,0.00,2.45,63.01,0
22000,-50,0,7272,1963.5861,2266.26,85.46,50.51,33
22000,-50,1,1422,617.5285,572.84,438.45,70.93,89
22000,-50,2,4,0.0002,0.00,6.67,65.34,1
22000,-40,0,6421,1288.5211,1752.26,55.70,56.00,3
22000,-40,1,1658,942.1578,1086.01,586.52,72.32,21
22000,-40,2,2,0.0000,0.00,2.49,16.59,1
22000,-30,0,4394,1301.5369,1916.02,79.81,57.45,5
22000,-30,1,3157,1462.8713,1868.18,1462.80,64.24,7
22000,-30,2,626,235.9922,290.99,898.49,71.25,9
22000,-20,0,1863,656.0854,957.24,38.42,66.27,2
22000,-20,1,2410,1127.8392,1553.67,991.99,54.35,7
22000,-20,2,3946,1221.0793,1265.45,11279.84,60.53,164
22000,-10,0,1837,710.0179,1132.43,22.99,71.71,18
22000,-10,1,2025,957.9306,1306.03,880.55,48.49,32
22000,-10,2,4362,750.8603,752.60,16099.06,54.81,325
22000,0,0,1873,641.9388,809.56,30.24,61.45,26
22000,0,1,1724,622.5100,463.08,840.85,40.19,63
22000,0,2,4770,938.6568,367.85,15591.76,46.99,575
22000,10,0,3158,589.0141,479.48,51.44,44.35,137
22000,10,1,2633,644.5827,314.80,1324.15,30.94,255
22000,10,2,3654,567.1288,249.16,9851.31,34.41,407
22000,20,0,4137,443.5925,379.49,62.79,32.58,118
22000,20,1,3165,776.4885,375.18,1501.05,24.44,342
22000,20,2,1143,282.8070,132.32,2013.75,14.04,178
22000,30,0,6906,557.1830,550.47,80.46,15.23,110
22000,30,1,2163,569.5238,301.02,948.11,13.78,167
22000,30,2,205,45.1253,11.53,225.34,17.12,13
22000,40,0,6796,136.6280,187.28,55.96,2.94,39
22000,40,1,1159,109.2976,87.49,464.43,3.43,31
22000,40,2,215,23.7285,24.58,252.41,8.85,2
22000,50,0,5170,0.4921,27.09,13.18,-9.66,4
22000,50,1,535,0.0196,2.69,125.52,-3.61,0
22000,50,2,11,0.0000,0.00,13.87,-4.03,0
22000,60,0,3853,0.0000,13.28,0.45,-23.32,0
22000,60,1,2,0.0000,0.00,0.26,-1.81,0
22000,70,0,4656,0.0000,7.61,0.06,-30.87,0
22000,80,0,3564,0.0000,1.83,0.02,-30.81,0
23000,-60,0,5463,1729.6234,557.03,84.93,5.67,655
23000,-60,1,2269,887.3618,292.58,568.45,3.83,311
23000,-60,2,2,0.0018,0.00,2.52,4.33,0
23000,-50,0,7273,2427.0399,1431.33,85.61,8.95,769
23000,-50,1,1421,664.6206,155.90,444.63,13.28,326
23000,-50,2,4,0.2393,0.22,6.81,5.73,0
23000,-40,0,6421,1721.5169,1962.14,55.05,14.94,92
23000,-40,1,1658,1158.6336,670.35,586.09,19.33,296
23000,-40,2,2,0.0000,0.00,2.47,33.90,0
23000,-30,0,4406,1578.1271,2275.90,79.56,23.21,35
23000,-30,1,3161,1826.6611,2175.17,1460.82,23.50,113
23000,-30,2,610,295.8327,313.07,869.94,24.40,14
23000,-20,0,1871,758.3130,1181.95,38.65,19.11,2
23000,-20,1,2430,1452.1468,1990.99,1007.89,29.60,8
23000,-20,2,3918,1290.1935,1059.13,11204.15,27.60,377
23000,-10,0,1841,730.3117,1093.94,23.10,17.82,6
23000,-10,1,2024,1181.2312,1668.91,878.71,31.92,0
23000,-10,2,4359,777.0164,759.45,16107.99,28.83,419
23000,0,0,1873,641.8070,709.15,30.04,14.67,12
23000,0,1,1706,820.3617,812.24,825.07,33.83,22
23000,0,2,4788,672.1691,405.74,15668.52,26.49,443
23000,10,0,3159,499.7273,299.46,51.63,10.23,161
23000,10,1,2595,660.6939,430.57,1298.69,31.34,174
23000,10,2,3691,567.2371,272.97,9952.16,30.39,425
23000,20,0,4140,397.4500,233.63,62.86,6.39,142
23000,20,1,3146,658.0196,367.33,1495.05,25.86,299
23000,20,2,1159,210.6850,80.93,2047.16,31.55,174
23000,30,0,6906,807.4879,601.65,79.84,10.16,300
23000,30,1,2167,484.2815,238.15,952.60,14.49,232
23000,30,2,201,25.0216,17.31,219.99,-9.23,30
23000,40,0,6798,294.2312,251.43,55.21,3.66,98
23000,40,1,1167,175.4438,152.84,467.95,-1.46,43
23000,40,2,205,49.2882,37.86,239.60,-10.81,24
23000,50,0,5177,7.1982,21.47,13.45,-7.78,3
23000,50,1,528,2.2315,3.59,120.58,-12.45,2
23000,50,2,11,0.0000,0.00,13.54,3.10,0
23000,60,0,3853,0.0838,7.63,0.43,-18.79,0
23000,60,1,2,0.0000,0.00,0.25,-8.46,0
23000,70,0,4656,0.0000,4.61,0.06,-26.87,0
23000,80,0,3564,0.0000,1.11,0.02,-30.65,0
24000,-60,0,5457,600.6875,491.27,84.65,11.25,99
24000,-60,1,2275,665.6293,370.09,576.46,8.34,111
24000,-60,2,2,0.0126,0.00,2.54,18.27,0
24000,-50,0,7269,1114.5120,845.31,85.29,24.34,312
24000,-50,1,1424,292.5349,120.55,449.25,5.73,117
24000,-50,2,5,0.8602,0.00,7.89,24.05,3
24000,-40,0,6423,1646.8462,1597.88,54.48,32.59,234
24000,-40,1,1656,537.2854,154.13,589.48,11.49,192
24000,-40,2,2,0.0001,0.00,2.43,31.70,1
24000,-30,0,4415,1917.4138,2265.75,79.57,34.12,118
24000,-30,1,3158,1675.8442,1390.32,1460.16,23.15,199
24000,-30,2,604,261.0335,184.98,858.32,21.35,70
