step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3501,1.320,0.021,14.40,254115,231407,3360,7,19331,404,1548210.0,76.8,0.569,0.148,0.124,0.082,0.077,339,5.23,3.29,0.04,0.78,0.01,0.41,0.19,1.57,4.99,2.73,0.00,0.00,0.001,0.026,334,0.113,0.902,0.000,0.000,0.098,244584,197675,11,0.367,0.016,0.035,1492373,0.121,0.059,0.002,162.88,109023,792,0.190,0.143,0.000,2604531,1.02,20.76,0.000,0.004,0.000
610000,3510,1.296,0.021,13.87,274370,249534,3392,318,21117,8737,1564779.1,2120.1,0.621,0.121,0.101,0.082,0.075,331,5.32,2.91,0.02,0.36,0.01,0.31,0.14,1.30,5.14,2.39,0.00,0.02,0.001,0.019,342,0.094,0.886,0.000,0.000,0.114,265456,218134,13,0.450,0.020,0.025,1061035,0.128,0.059,0.003,162.85,117254,499,0.243,0.333,0.000,2452898,1.01,20.60,0.000,0.017,0.000
620000,3535,1.310,0.020,14.26,276527,251004,3526,657,21315,13425,1580070.5,3020.6,0.634,0.124,0.104,0.073,0.065,344,5.45,3.39,0.05,0.59,0.04,0.63,0.09,0.87,5.27,3.02,0.00,0.10,0.003,0.043,369,0.137,0.853,0.001,0.000,0.146,268206,223502,10,0.451,0.015,0.018,882454,0.153,0.060,0.003,162.89,115686,502,0.225,0.242,0.001,2202395,1.02,20.54,0.000,0.026,0.001
630000,3501,1.323,0.024,13.49,308491,279798,3887,66,24774,2453,1553384.4,408.9,0.700,0.095,0.081,0.065,0.059,322,5.16,3.13,0.04,0.58,0.01,0.29,0.11,1.01,4.99,2.73,0.00,0.00,0.001,0.020,285,0.192,0.863,0.000,0.000,0.137,301501,266803,9,0.544,0.069,0.025,921183,0.132,0.074,0.005,162.84,127630,550,0.167,0.379,0.000,2178746,1.02,20.88,0.000,0.003,0.000
640000,3552,1.286,0.024,13.48,284392,257414,3933,32,22962,1418,1561534.4,253.0,0.665,0.122,0.103,0.057,0.053,406,5.17,3.08,0.05,0.72,0.01,0.33,0.09,0.93,5.02,2.60,0.00,0.14,0.002,0.033,278,0.149,0.880,0.001,0.000,0.119,275883,240656,10,0.454,0.020,0.021,811903,0.149,0.062,0.002,162.78,111325,464,0.178,0.438,0.001,1820806,1.02,20.84,0.000,0.023,0.001
650000,3524,1.309,0.019,14.21,291768,264309,3807,225,23455,4935,1571506.8,1073.3,0.659,0.119,0.101,0.063,0.059,368,5.38,3.27,0.04,0.67,0.03,0.48,0.20,1.42,5.12,2.62,0.00,0.05,0.002,0.031,368,0.149,0.890,0.000,0.000,0.110,283427,249359,12,0.379,0.016,0.042,1024038,0.126,0.056,0.002,162.82,119376,644,0.217,0.178,0.000,2198518,1.02,20.50,0.000,0.024,0.000
660000,3196,1.404,0.019,14.45,256566,231503,2854,2589,19948,73091,1610859.6,14915.7,0.586,0.139,0.116,0.081,0.078,393,6.82,4.24,0.15,1.08,0.08,0.63,0.21,1.42,6.38,3.55,0.04,0.33,0.006,0.050,763,0.090,0.880,0.017,0.000,0.103,249457,204016,12,0.226,0.073,0.053,1595018,0.098,0.060,0.002,162.83,109964,572,0.204,0.236,0.004,3155879,1.05,19.06,0.000,0.262,0.014
670000,3254,1.367,0.015,12.41,291678,265276,2915,2536,20893,64272,1587572.9,13064.4,0.678,0.114,0.099,0.054,0.055,414,6.84,4.68,0.05,0.47,0.02,0.38,0.16,1.48,6.61,4.31,0.00,0.07,0.002,0.034,560,0.070,0.778,0.001,0.000,0.222,285114,241990,12,0.503,0.202,0.031,1159791,0.068,0.058,0.002,162.63,120238,730,0.203,0.233,0.000,2283466,1.03,19.59,0.000,0.034,0.000
680000,3489,1.324,0.021,13.03,322298,292874,4072,4,25113,542,1604740.1,75.8,0.706,0.113,0.098,0.042,0.041,445,5.39,3.34,0.06,0.65,0.02,0.52,0.11,1.09,5.20,2.83,0.00,0.04,0.001,0.024,365,0.184,0.858,0.000,0.000,0.142,315037,281018,13,0.506,0.097,0.021,692773,0.110,0.062,0.003,162.69,123908,143,0.140,0.500,0.000,1492370,1.02,20.78,0.000,0.004,0.001
690000,3553,1.296,0.017,12.50,301468,272681,3877,11,24835,446,1568315.1,84.7,0.661,0.127,0.111,0.052,0.049,472,5.12,3.19,0.04,0.72,0.01,0.34,0.11,1.37,4.96,2.70,0.00,0.02,0.001,0.029,320,0.309,0.836,0.001,0.000,0.163,292568,256474,15,0.672,0.004,0.018,687644,0.140,0.056,0.002,162.73,112572,698,0.190,0.182,0.000,1784854,1.02,21.03,0.000,0.003,0.000
700000,3490,1.312,0.023,12.54,331377,300215,4445,3,26777,398,1576546.2,58.8,0.713,0.104,0.093,0.047,0.044,437,5.38,3.43,0.06,0.65,0.02,0.37,0.07,0.92,5.23,3.22,0.00,0.00,0.002,0.030,367,0.281,0.832,0.000,0.000,0.168,322992,295108,12,0.682,0.016,0.020,674336,0.131,0.069,0.004,162.75,118965,802,0.148,0.333,0.000,1471234,1.03,20.71,0.000,0.006,0.000
710000,3559,1.321,0.021,12.62,296022,267925,3983,1,24044,209,1592026.5,16.2,0.634,0.123,0.108,0.069,0.066,497,5.10,2.76,0.04,0.46,0.02,0.38,0.09,0.87,4.95,2.52,0.00,0.00,0.002,0.032,292,0.321,0.850,0.000,0.000,0.150,286029,251529,13,0.647,0.075,0.022,840120,0.139,0.061,0.002,162.77,109639,69,0.077,0.000,0.000,1981751,1.02,20.96,0.000,0.002,0.000
720000,3502,1.319,0.022,12.75,317291,286537,4299,10,26502,381,1568267.2,82.8,0.697,0.110,0.099,0.048,0.046,483,5.19,3.00,0.03,0.51,0.00,0.08,0.09,1.05,5.07,2.70,0.00,0.02,0.000,0.008,302,0.318,0.855,0.000,0.000,0.144,307909,278873,10,0.626,0.029,0.017,703817,0.146,0.065,0.003,162.72,113100,646,0.217,0.100,0.000,1419607,1.02,20.89,0.000,0.007,0.000
730000,3493,1.318,0.019,12.65,322741,290543,4045,0,28162,321,1597760.8,50.1,0.692,0.106,0.092,0.056,0.054,465,5.24,3.22,0.05,0.69,0.01,0.23,0.07,0.88,5.11,2.98,0.00,0.09,0.001,0.024,314,0.350,0.829,0.001,0.000,0.171,313630,283011,11,0.750,0.014,0.015,536784,0.151,0.060,0.002,162.75,117072,0,0.156,0.000,0.000,1739117,1.02,20.90,0.000,0.008,0.001
740000,3409,1.332,0.023,12.46,369390,333907,4414,19,31134,954,1607467.5,239.2,0.756,0.085,0.075,0.042,0.042,422,5.72,3.99,0.08,0.95,0.03,0.47,0.14,1.44,5.47,3.52,0.00,0.05,0.002,0.038,380,0.292,0.778,0.000,0.000,0.221,360950,338672,8,0.786,0.006,0.021,570464,0.124,0.075,0.006,162.81,135865,880,0.251,0.158,0.000,1309540,1.03,20.48,0.000,0.023,0.001
750000,3448,1.339,0.023,12.85,357322,323644,4285,1,29353,242,1563958.5,37.3,0.743,0.089,0.079,0.045,0.045,409,5.41,3.12,0.04,0.48,0.02,0.30,0.09,1.11,5.25,2.80,0.00,0.06,0.003,0.028,303,0.294,0.847,0.000,0.000,0.153,346826,321563,8,0.723,0.014,0.019,638407,0.132,0.067,0.004,162.78,134927,1305,0.154,0.000,0.000,1215034,1.02,20.67,0.000,0.001,0.001
760000,3417,1.363,0.023,12.96,328602,298420,4028,1,26184,300,1571752.1,52.9,0.703,0.108,0.092,0.049,0.048,454,5.52,3.11,0.05,0.48,0.02,0.33,0.13,1.20,5.32,2.68,0.00,0.09,0.002,0.033,335,0.286,0.858,0.000,0.000,0.142,317367,285640,8,0.630,0.124,0.027,810720,0.119,0.066,0.004,162.79,124199,2536,0.176,0.000,0.000,1303741,1.02,20.42,0.000,0.003,0.000
770000,3521,1.323,0.019,12.25,324089,294716,4103,11,25155,451,1540866.9,73.8,0.701,0.116,0.096,0.045,0.042,510,5.27,3.30,0.05,0.59,0.01,0.25,0.16,1.18,5.06,2.86,0.00,0.00,0.001,0.024,336,0.294,0.851,0.001,0.000,0.148,314188,282115,8,0.755,0.001,0.034,963870,0.108,0.059,0.003,162.74,119155,422,0.164,0.273,0.000,1467711,1.02,20.88,0.000,0.002,0.000
780000,3471,1.309,0.027,12.73,309120,280986,4296,7,23881,300,1560634.2,34.5,0.694,0.119,0.097,0.045,0.045,544,5.35,3.04,0.04,0.55,0.02,0.34,0.17,1.31,5.12,2.49,0.00,0.00,0.002,0.032,295,0.298,0.895,0.001,0.000,0.104,299676,267847,9,0.546,0.003,0.030,920666,0.123,0.067,0.003,162.73,110325,951,0.115,0.143,0.000,1477717,1.02,20.60,0.000,0.001,0.000
790000,3506,1.318,0.028,12.13,272732,249103,3394,1,20199,218,1566359.6,23.5,0.600,0.153,0.131,0.059,0.057,608,5.33,3.19,0.03,0.53,0.03,0.53,0.16,1.33,5.11,2.70,0.00,0.04,0.002,0.036,302,0.356,0.878,0.000,0.000,0.122,260355,222502,9,0.612,0.038,0.033,1237774,0.140,0.070,0.004,162.83,94347,62,0.108,0.000,0.000,1773447,1.02,20.69,0.000,0.001,0.001
800000,3497,1.330,0.031,12.11,279428,254855,3473,1,21108,241,1552657.1,34.7,0.617,0.135,0.118,0.066,0.065,624,5.17,3.18,0.03,0.44,0.04,0.49,0.19,1.25,4.90,2.59,0.00,0.03,0.005,0.062,322,0.323,0.896,0.000,0.000,0.104,266365,233333,14,0.612,0.021,0.037,1237178,0.141,0.077,0.005,162.83,88419,802,0.144,0.000,0.000,1521657,1.02,20.93,0.000,0.003,0.000
810000,3478,1.326,0.024,12.42,279625,255831,3353,1,20459,346,1566942.6,42.8,0.628,0.129,0.113,0.064,0.066,720,5.34,3.38,0.05,0.93,0.04,0.46,0.17,1.49,5.08,2.68,0.00,0.04,0.004,0.049,324,0.342,0.885,0.001,0.000,0.114,268400,234956,12,0.585,0.038,0.030,1266901,0.130,0.061,0.002,162.85,87702,163,0.124,0.000,0.000,1818254,1.02,20.63,0.000,0.003,0.001
820000,3476,1.342,0.027,12.56,280847,256378,3816,1,20654,307,1563996.9,44.8,0.622,0.139,0.119,0.060,0.060,676,5.31,3.22,0.04,0.68,0.02,0.39,0.13,1.04,5.11,2.73,0.00,0.02,0.002,0.025,340,0.283,0.875,0.000,0.000,0.125,269150,235163,13,0.580,0.004,0.032,1028183,0.137,0.063,0.002,162.86,94165,1287,0.146,0.000,0.000,1720585,1.02,20.73,0.000,0.002,0.000
830000,3475,1.314,0.026,12.79,279946,254985,3711,1,21250,291,1568689.5,51.0,0.614,0.139,0.119,0.064,0.065,634,5.20,3.09,0.05,0.75,0.03,0.42,0.20,1.56,4.92,2.41,0.00,0.00,0.003,0.041,311,0.301,0.885,0.000,0.000,0.115,268178,232017,11,0.368,0.233,0.033,1124910,0.127,0.064,0.002,162.85,97342,9,0.175,1.000,0.000,1606849,1.03,20.84,0.000,0.004,0.000
840000,3501,1.308,0.027,12.34,285061,258155,3498,1,23381,260,1596907.8,39.4,0.615,0.132,0.112,0.071,0.070,664,5.14,3.09,0.05,0.85,0.03,0.36,0.12,0.96,4.94,2.70,0.00,0.05,0.004,0.050,288,0.374,0.878,0.000,0.000,0.122,273764,235432,12,0.320,0.412,0.033,1164737,0.130,0.068,0.003,162.85,94224,265,0.151,0.000,0.000,1662481,1.02,20.83,0.000,0.001,0.001
850000,3571,1.295,0.026,12.19,305209,276389,3946,0,24804,249,1561345.8,32.1,0.674,0.116,0.101,0.055,0.053,641,4.96,2.92,0.03,0.44,0.02,0.43,0.17,1.19,4.74,2.45,0.00,0.05,0.003,0.047,315,0.202,0.859,0.000,0.000,0.141,294346,263297,10,0.628,0.001,0.038,1321587,0.119,0.079,0.006,162.80,97436,0,0.129,0.000,0.000,1549460,1.01,21.17,0.000,0.002,0.000
860000,3542,1.305,0.024,11.98,303515,276018,3924,1,23601,163,1590159.1,19.1,0.664,0.116,0.105,0.059,0.057,687,5.05,2.92,0.04,0.66,0.02,0.37,0.16,1.36,4.84,2.28,0.00,0.05,0.002,0.037,259,0.328,0.880,0.001,0.000,0.119,292874,262590,10,0.501,0.127,0.030,1099459,0.129,0.061,0.002,162.83,97959,20,0.117,1.000,0.000,1610147,1.01,20.94,0.000,0.001,0.000
870000,3555,1.311,0.021,11.63,309186,281977,4087,0,23109,251,1595081.4,20.2,0.662,0.117,0.105,0.057,0.059,747,4.99,3.04,0.05,0.67,0.01,0.23,0.19,1.56,4.74,2.34,0.00,0.00,0.002,0.036,259,0.431,0.856,0.000,0.000,0.144,299243,272284,8,0.612,0.105,0.030,1081179,0.129,0.057,0.001,162.88,91846,0,0.081,0.000,0.000,1721480,1.02,21.00,0.000,0.002,0.000
880000,3498,1.336,0.022,11.94,316963,288944,4032,0,24044,318,1599844.2,38.5,0.670,0.116,0.105,0.054,0.054,726,5.24,3.16,0.05,0.82,0.03,0.50,0.15,1.31,5.00,2.49,0.00,0.00,0.004,0.052,311,0.351,0.861,0.001,0.000,0.138,308362,283179,9,0.561,0.021,0.031,1076633,0.124,0.056,0.001,162.86,97793,0,0.121,0.000,0.000,1898351,1.02,20.73,0.000,0.003,0.000
890000,3523,1.310,0.021,11.78,290680,265112,3961,1,21581,335,1593962.2,55.3,0.620,0.139,0.122,0.061,0.058,779,5.00,2.56,0.03,0.38,0.01,0.21,0.13,1.22,4.82,2.06,0.00,0.02,0.001,0.025,261,0.391,0.878,0.001,0.000,0.121,281486,251291,9,0.630,0.010,0.027,1064100,0.128,0.054,0.001,162.90,88421,36,0.165,1.000,0.000,2052876,1.02,20.89,0.000,0.004,0.000
900000,3461,1.323,0.025,12.06,289046,263620,4172,0,21316,343,1591648.5,45.8,0.624,0.138,0.122,0.058,0.058,760,5.26,2.97,0.07,0.84,0.02,0.53,0.16,1.43,5.00,2.31,0.00,0.05,0.001,0.029,317,0.379,0.896,0.000,0.000,0.104,279242,251886,11,0.612,0.000,0.030,1091890,0.133,0.062,0.002,162.90,82987,0,0.133,0.000,0.000,1863640,1.03,20.61,0.000,0.007,0.001
910000,3549,1.302,0.028,11.99,276162,251832,3570,1,20671,329,1553785.2,35.2,0.595,0.153,0.129,0.060,0.063,810,5.07,2.90,0.03,0.47,0.01,0.25,0.14,1.17,4.89,2.44,0.00,0.00,0.001,0.028,269,0.369,0.887,0.000,0.000,0.113,264758,236228,9,0.637,0.000,0.030,1035595,0.129,0.067,0.003,162.83,82838,709,0.107,0.000,0.000,1793886,1.02,20.78,0.000,0.001,0.000
920000,3475,1.312,0.028,11.81,274702,250996,3601,1,20178,370,1551788.8,55.4,0.601,0.162,0.131,0.052,0.053,770,5.12,2.89,0.05,0.59,0.02,0.36,0.12,1.22,4.94,2.28,0.00,0.00,0.001,0.019,271,0.351,0.885,0.000,0.000,0.115,263332,237276,6,0.650,0.000,0.028,1027749,0.132,0.068,0.003,162.90,88948,817,0.150,0.000,0.000,1815143,1.03,20.79,0.000,0.001,0.000
930000,3512,1.319,0.027,11.66,286113,261636,3763,2,20675,383,1592214.0,53.6,0.627,0.143,0.121,0.054,0.055,778,5.16,3.12,0.07,1.06,0.03,0.45,0.20,1.36,4.86,2.29,0.00,0.02,0.003,0.048,311,0.383,0.873,0.000,0.000,0.127,275335,249387,6,0.671,0.000,0.046,1199711,0.127,0.065,0.002,162.93,88449,251,0.140,0.500,0.000,1812215,1.03,20.65,0.000,0.003,0.001
940000,3464,1.343,0.026,11.90,284769,261120,3476,3,20218,415,1591947.4,43.1,0.621,0.140,0.120,0.059,0.059,795,5.23,2.66,0.08,0.73,0.02,0.41,0.13,0.97,4.99,2.23,0.00,0.05,0.002,0.034,287,0.342,0.886,0.002,0.000,0.112,273824,247356,6,0.661,0.000,0.047,1575546,0.117,0.060,0.002,162.93,88446,857,0.104,0.333,0.000,1637384,1.04,20.53,0.000,0.005,0.001
950000,3499,1.306,0.024,11.90,282212,258239,3648,6,20284,512,1564744.6,54.2,0.614,0.147,0.124,0.057,0.058,727,5.17,2.75,0.06,0.98,0.03,0.55,0.17,1.17,4.91,2.15,0.00,0.07,0.002,0.036,303,0.347,0.881,0.001,0.000,0.118,270836,242522,6,0.668,0.001,0.042,1404383,0.123,0.058,0.001,162.93,91206,462,0.106,0.500,0.000,1772968,1.03,20.54,0.000,0.002,0.000
960000,3669,1.267,0.018,11.39,308131,281991,3512,2,22456,964,1589256.0,115.0,0.667,0.115,0.103,0.057,0.059,747,4.86,2.72,0.09,0.84,0.04,0.61,0.12,1.18,4.61,2.04,0.00,0.03,0.003,0.049,284,0.420,0.856,0.001,0.000,0.143,299121,274607,6,0.809,0.010,0.024,956493,0.123,0.051,0.001,162.96,95869,958,0.119,0.000,0.000,2102349,1.04,21.10,0.000,0.038,0.000
970000,3549,1.289,0.018,11.39,324969,297322,4069,1,23697,825,1605494.4,82.2,0.709,0.100,0.094,0.048,0.049,702,5.17,3.26,0.09,0.91,0.02,0.36,0.20,1.44,4.86,2.53,0.00,0.11,0.002,0.039,329,0.349,0.826,0.002,0.000,0.172,317055,295031,7,0.796,0.003,0.038,1158692,0.109,0.052,0.002,162.89,104875,556,0.100,0.000,0.000,1815684,1.04,20.63,0.000,0.008,0.001
980000,3477,1.314,0.017,11.17,348963,319211,4511,6,25307,901,1617689.5,99.7,0.739,0.091,0.088,0.040,0.042,708,5.22,3.27,0.07,0.65,0.02,0.47,0.17,1.26,4.97,2.73,0.00,0.07,0.001,0.028,302,0.307,0.813,0.001,0.000,0.186,341358,321875,7,0.794,0.005,0.041,1345286,0.102,0.050,0.001,162.89,107794,579,0.111,0.500,0.000,1645883,1.03,20.47,0.000,0.010,0.000
990000,3562,1.282,0.017,11.11,354807,325008,4183,4,25527,662,1604043.9,73.1,0.744,0.087,0.084,0.041,0.044,718,5.15,3.21,0.10,1.26,0.02,0.49,0.20,1.51,4.83,2.21,0.00,0.10,0.002,0.036,312,0.346,0.816,0.002,0.000,0.182,347563,328782,8,0.819,0.007,0.039,1239780,0.097,0.051,0.001,162.93,107557,582,0.110,0.250,0.000,1718567,1.03,20.59,0.000,0.005,0.000
1000000,3512,1.307,0.022,11.81,343342,313784,4399,0,25209,608,1589247.8,80.7,0.731,0.094,0.089,0.043,0.044,686,5.41,3.16,0.07,0.69,0.02,0.55,0.20,1.50,5.11,2.51,0.00,0.00,0.001,0.027,361,0.291,0.877,0.000,0.000,0.122,335502,315617,7,0.659,0.032,0.047,1420422,0.095,0.057,0.002,162.85,103656,0,0.133,0.000,0.000,1671579,1.04,20.14,0.000,0.003,0.000
