step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,3,3,0,0,0,3,0,1.00,24,0.000,2996,1.69,146.20,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2996,2.16,252.13,0.00,174
100000,6,6,0,0,1,5,0,1.00,20,0.000,2992,2.58,277.51,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2989,1.94,137.92,0.00,274
100000,3,3,0,0,0,3,0,1.00,24,0.000,2988,2.15,165.86,0.00,44
100000,3,6,0,0,0,3,0,1.00,24,0.000,2980,1.59,180.13,0.00,44
100000,8,8,0,0,0,8,0,1.00,16,0.000,2975,2.36,280.61,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2974,2.20,226.81,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2967,1.93,188.02,0.00,262
100000,3,3,0,0,0,3,0,1.00,24,0.000,2966,1.88,177.45,0.00,44
100000,5,6,0,0,0,5,0,1.00,22,0.000,2966,1.38,202.08,0.00,280
100000,5,6,1,0,0,4,0,1.50,20,0.000,2963,1.85,204.64,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2962,2.27,145.71,0.00,296
100000,12,12,0,0,0,12,0,1.00,10,0.000,2956,2.11,230.44,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2954,2.04,238.65,0.00,174
100000,7,7,0,0,0,7,0,1.00,18,0.000,2952,2.45,211.14,0.00,288
100000,6,6,0,0,0,6,0,1.00,20,0.000,2948,1.73,179.37,0.00,27
100000,4,4,0,0,0,4,0,1.00,22,0.000,2940,2.33,204.64,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2939,1.34,175.08,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2938,2.22,173.31,0.00,44
100000,7,7,0,0,0,7,0,1.00,18,0.000,2931,2.47,235.50,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2930,2.30,239.59,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2927,1.38,197.19,0.00,44
100000,12,12,0,0,0,12,0,1.00,10,0.000,2925,1.72,216.39,0.00,44
100000,6,6,1,0,0,5,0,1.43,18,0.000,2922,1.65,171.20,0.06,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2917,1.12,174.54,0.00,302
100000,4,4,0,0,0,4,0,1.00,22,0.000,2915,1.13,164.24,0.00,174
100000,5,5,0,0,0,5,0,1.00,20,0.000,2912,1.93,143.06,0.00,296
100000,6,6,0,0,0,6,0,1.00,18,0.000,2909,1.62,218.79,0.00,44
100000,6,6,0,0,1,5,0,1.00,20,0.000,2904,2.25,229.55,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2902,1.30,158.03,0.00,174
100000,6,6,0,0,0,6,0,1.00,18,0.000,2896,1.62,170.79,0.00,268
100000,5,5,0,0,0,5,0,1.00,20,0.000,2895,1.62,145.75,0.00,274
100000,3,3,0,0,0,3,0,1.00,24,0.000,2894,1.41,154.12,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2894,1.45,192.13,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2890,2.10,276.94,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2885,2.26,221.31,0.00,44
100000,5,5,0,0,0,5,0,1.00,22,0.000,2883,2.18,205.23,0.00,107
100000,6,6,0,0,0,6,0,1.00,20,0.000,2882,1.61,171.85,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2872,2.21,153.74,0.00,44
100000,7,7,0,0,0,7,0,1.00,18,0.000,2866,1.78,194.05,0.00,300
100000,4,4,0,0,0,4,0,1.00,22,0.000,2864,2.10,156.90,0.00,280
100000,6,6,0,0,0,6,0,1.00,20,0.000,2864,1.84,221.76,0.00,155
100000,10,10,0,0,0,10,0,1.00,16,0.000,2850,2.70,207.66,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2847,2.26,235.57,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2846,2.20,201.93,0.00,44
100000,10,11,6,0,0,4,0,3.31,16,0.000,2845,2.51,244.51,0.07,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2842,1.30,195.86,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2836,1.33,161.04,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2835,1.54,164.51,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2829,1.97,168.68,0.00,44
100000,6,6,1,0,0,5,0,1.43,18,0.000,2827,0.63,187.39,0.20,44
100000,7,7,0,0,0,7,0,1.00,18,0.000,2825,1.51,178.05,0.00,3
100000,6,6,0,0,0,6,0,1.00,18,0.000,2823,1.48,219.72,0.00,44
100000,9,9,0,0,0,9,0,1.00,14,0.000,2820,2.73,161.05,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2818,1.66,171.25,0.00,27
100000,6,6,0,0,0,6,0,1.00,18,0.000,2817,2.01,237.97,0.00,44
100000,7,7,0,0,0,7,0,1.00,18,0.000,2816,1.85,195.61,0.00,288
100000,2,2,0,0,0,2,0,1.00,26,0.000,2811,0.46,106.67,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2800,2.08,165.26,0.00,296
100000,10,10,0,0,0,10,0,1.00,14,0.000,2799,2.44,226.99,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2794,1.67,163.08,0.00,228
100000,6,6,0,0,1,5,0,1.00,20,0.000,2793,2.21,251.06,0.00,44
100000,7,7,0,0,0,7,0,1.00,18,0.000,2785,1.82,158.55,0.00,27
100000,3,3,0,0,0,3,0,1.00,24,0.000,2774,1.28,105.54,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2766,1.09,178.42,0.00,44
100000,7,7,0,0,0,7,0,1.00,18,0.000,2763,2.58,210.86,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2749,1.30,198.82,0.00,280
100000,3,3,0,0,0,3,0,1.00,24,0.000,2738,1.58,146.39,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2738,1.14,255.42,0.00,44
100000,5,5,0,0,0,5,0,1.00,22,0.000,2731,1.70,189.53,0.00,248
100000,3,3,0,0,0,3,0,1.00,24,0.000,2725,1.32,126.60,0.00,288
100000,5,5,0,0,0,5,0,1.00,20,0.000,2712,1.32,161.04,0.00,174
100000,6,6,0,0,0,6,0,1.00,18,0.000,2712,2.44,218.83,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2704,2.34,150.59,0.00,302
100000,6,6,0,0,0,6,0,1.00,20,0.000,2690,2.51,159.21,0.00,27
100000,6,6,0,0,0,6,0,1.00,20,0.000,2684,2.40,173.16,0.00,155
100000,5,5,0,0,0,5,0,1.00,22,0.000,2682,2.19,160.86,0.00,155
100000,5,5,0,0,0,5,0,1.00,22,0.000,2680,1.87,214.56,0.00,248
100000,12,12,0,0,0,12,0,1.00,10,0.000,2668,2.21,181.88,0.00,44
100000,4,6,0,0,0,4,0,1.00,22,0.000,2665,1.13,201.54,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2664,1.33,223.58,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2663,1.46,168.74,0.00,44
100000,6,6,0,0,1,5,0,1.00,20,0.000,2661,1.57,192.10,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2655,1.63,200.14,0.00,44
100000,7,7,0,0,0,7,0,1.00,16,0.000,2655,1.91,212.39,0.00,283
100000,6,6,0,0,0,6,0,1.00,18,0.000,2654,1.93,214.51,0.00,228
100000,6,6,0,0,0,6,0,1.00,18,0.000,2654,1.70,206.34,0.00,174
100000,4,4,0,0,0,4,0,1.00,22,0.000,2651,1.69,159.54,0.00,228
100000,6,6,1,0,0,5,0,1.43,18,0.000,2649,1.64,222.40,0.00,44
100000,11,11,6,0,0,5,0,3.50,14,0.000,2646,2.53,237.59,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2642,1.38,149.04,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2634,1.57,164.24,0.00,27
100000,5,5,0,0,0,5,0,1.00,20,0.000,2633,1.68,153.88,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2625,2.34,163.36,0.00,248
100000,5,5,0,0,0,5,0,1.00,20,0.000,2611,1.85,143.84,0.00,174
100000,6,6,0,0,0,6,0,1.00,18,0.000,2608,2.14,196.29,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2604,1.85,146.55,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2604,1.76,202.56,0.00,95
100000,12,12,0,0,0,12,0,1.00,10,0.000,2600,2.30,207.86,0.00,44
100000,5,5,0,0,0,5,0,1.00,22,0.000,2597,2.41,182.96,0.00,248
100000,6,6,0,0,0,6,0,1.00,18,0.000,2593,1.45,182.06,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2591,2.08,201.24,0.00,44
100000,13,13,0,0,0,13,0,1.00,10,0.000,2591,2.15,241.31,0.00,44
100000,11,11,0,0,7,4,0,1.00,14,0.000,2590,2.01,185.60,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2590,1.97,160.44,0.00,274
100000,4,4,0,0,0,4,0,1.00,22,0.000,2586,1.73,158.89,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2583,2.04,162.10,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2574,1.32,202.08,0.00,44
100000,8,8,0,0,0,8,0,1.00,18,0.000,2574,1.24,167.56,0.00,300
100000,5,5,0,0,0,5,0,1.00,20,0.000,2574,1.18,138.59,0.00,166
100000,4,4,0,0,0,4,0,1.00,22,0.000,2573,1.62,137.57,0.00,44
100000,8,8,0,0,0,8,0,1.00,16,0.000,2547,2.38,194.12,0.00,44
100000,4,4,1,0,0,3,0,1.40,22,0.000,2545,1.56,152.39,0.04,44
100000,2,5,0,0,0,2,0,1.00,26,0.000,2536,1.54,135.81,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2535,1.68,140.11,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2535,2.26,145.63,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2534,1.77,148.80,0.00,268
100000,6,6,0,0,0,6,0,1.00,20,0.000,2532,1.05,166.80,0.00,280
100000,4,4,0,0,0,4,0,1.00,22,0.000,2529,1.06,130.04,0.00,228
100000,5,5,0,0,0,5,0,1.00,20,0.000,2528,1.19,143.04,0.00,174
100000,5,5,0,0,0,5,0,1.00,20,0.000,2527,2.05,142.36,0.00,274
100000,7,7,0,0,0,7,0,1.00,18,0.000,2522,1.99,147.92,0.00,300
100000,21,21,14,0,0,7,0,4.17,8,0.000,2520,2.74,237.51,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2520,1.30,154.25,0.00,286
100000,6,6,0,0,0,6,0,1.00,20,0.000,2512,1.31,190.58,0.00,288
100000,5,5,0,0,0,5,0,1.00,20,0.000,2512,1.74,240.12,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2510,0.67,160.17,0.00,288
100000,4,4,0,0,0,4,0,1.00,22,0.000,2501,1.52,184.96,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2497,1.31,122.90,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2495,1.29,144.30,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2492,1.11,164.50,0.00,262
100000,12,12,0,0,0,12,0,1.00,10,0.000,2489,1.36,161.65,0.00,44
100000,8,8,0,0,3,5,0,1.00,16,0.000,2487,1.97,187.13,0.00,44
100000,3,3,0,0,0,3,0,1.00,24,0.000,2487,1.81,143.33,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2485,1.55,152.48,0.00,44
100000,12,12,0,0,0,12,0,1.00,10,0.000,2482,2.15,206.11,0.00,44
100000,6,6,0,0,0,6,0,1.00,18,0.000,2480,1.31,178.62,0.00,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2475,2.38,152.19,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2471,1.28,159.96,0.00,155
100000,7,7,0,0,0,7,0,1.00,16,0.000,2468,1.50,157.48,0.00,268
100000,6,6,0,0,0,6,0,1.00,18,0.000,2467,2.00,136.96,0.00,268
100000,6,6,0,0,0,6,0,1.00,18,0.000,2466,2.42,151.29,0.00,166
100000,6,6,0,0,0,6,0,1.00,20,0.000,2465,1.97,169.19,0.00,155
100000,3,5,0,0,0,3,0,1.00,24,0.000,2463,0.85,140.91,0.00,166
100000,9,10,4,0,0,5,0,2.25,16,0.000,2463,1.69,216.88,0.15,44
100000,4,4,0,0,0,4,0,1.00,22,0.000,2462,2.33,143.86,0.00,44
100000,5,5,0,0,0,5,0,1.00,20,0.000,2461,2.17,134.45,0.00,174
100000,4,4,0,0,0,4,0,1.00,22,0.000,2460,1.17,171.76,0.00,44
100000,6,6,0,0,0,6,0,1.00,20,0.000,2455,1.67,157.17,0.00,280
100000,6,6,0,0,0,6,0,1.00,20,0.000,2455,1.65,179.50,0.00,248
100000,5,5,0,0,0,5,0,1.00,20,0.000,2439,1.89,126.42,0.00,281
