step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,3,3,0,0,0,3,0,1.00,24,0.000,2998,1.81,173.95,0.00,146
100000,6,6,0,0,0,6,0,1.00,20,0.000,2997,0.08,196.44,0.00,278
100000,5,5,0,0,0,5,0,1.00,22,0.000,2996,1.84,279.54,0.00,146
100000,5,5,0,0,0,5,0,1.00,22,0.000,2981,2.13,239.68,0.00,146
100000,3,3,0,0,0,3,0,1.00,24,0.000,2978,1.50,154.61,0.00,146
100000,6,6,0,0,0,6,0,1.00,20,0.000,2977,2.58,239.98,0.00,146
100000,3,3,0,0,0,3,0,1.00,24,0.000,2976,2.28,141.70,0.00,146
100000,5,5,0,0,0,5,0,1.00,22,0.000,2973,2.36,199.77,0.00,254
100000,5,7,0,0,0,5,0,1.00,22,0.000,2972,1.35,252.10,0.00,1
100000,4,4,0,0,0,4,0,1.00,24,0.000,2969,1.17,178.61,0.00,127
100000,8,8,0,0,0,8,0,1.00,18,0.000,2966,2.05,223.59,0.00,146
100000,5,5,0,0,0,5,0,1.00,22,0.000,2964,2.23,214.19,0.00,146
100000,6,6,0,1,0,5,0,1.00,16,0.167,2960,1.25,178.29,0.00,37
100000,7,7,0,0,0,7,0,1.00,20,0.000,2957,1.49,183.29,0.00,146
100000,3,5,0,0,0,3,0,1.00,24,0.000,2950,2.21,187.92,0.00,1
100000,8,8,0,0,0,8,0,1.00,20,0.000,2949,1.90,215.73,0.00,146
100000,6,6,0,1,0,5,0,1.00,16,0.167,2943,2.32,174.50,0.00,37
100000,3,3,0,0,0,3,0,1.00,24,0.000,2943,2.20,173.87,0.00,146
100000,3,3,0,0,0,3,0,1.00,24,0.000,2943,2.04,170.24,0.00,146
100000,2,3,0,0,0,2,0,1.00,26,0.000,2936,1.98,130.95,0.00,1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2936,1.40,211.43,0.00,146
100000,4,6,0,0,0,4,0,1.00,24,0.000,2935,1.85,234.58,0.00,1
100000,5,5,0,0,0,5,0,1.00,20,0.000,2931,1.99,236.35,0.00,1
100000,5,6,0,0,0,5,0,1.00,22,0.000,2928,2.46,209.13,0.00,146
100000,4,4,0,0,0,4,0,1.00,22,0.000,2927,1.81,182.83,0.00,1
100000,4,4,0,0,0,4,0,1.00,22,0.000,2923,1.64,147.10,0.00,37
100000,5,5,0,0,0,5,0,1.00,22,0.000,2922,2.06,199.79,0.00,146
100000,2,4,0,0,0,2,0,1.00,26,0.000,2922,1.73,153.13,0.00,146
100000,5,5,0,0,0,5,0,1.00,22,0.000,2921,1.57,185.33,0.00,254
100000,4,4,0,0,0,4,0,1.00,24,0.000,2919,2.21,203.37,0.00,146
100000,5,5,0,0,0,5,0,1.00,22,0.000,2914,1.20,250.51,0.00,146
100000,9,9,0,0,0,9,0,1.00,18,0.000,2911,1.63,218.11,0.00,146
100000,5,5,0,0,0,5,0,1.00,22,0.000,2908,1.80,183.39,0.00,34
