step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
19000,14,445,8.9,0.5,0.0,0.0,8.4,0.0,1.17,19.3,62,194,15.05,0.00
19000,7,285,8.4,0.1,0.0,0.0,8.3,0.0,1.03,16.9,32,302,21.47,0.00
19000,30,100,6.7,0.1,0.0,0.0,6.6,0.0,1.04,20.7,26,347,23.44,0.00
19000,33,57,5.0,0.3,0.0,0.0,4.7,0.0,1.11,23.1,7,486,27.60,0.00
19000,3,49,6.2,0.0,0.0,0.0,6.1,0.0,1.00,21.0,9,559,37.14,0.00
19000,34,7,7.7,0.6,0.0,0.0,7.1,0.0,1.12,16.9,4,1441,90.30,0.00
20000,1,1287,4.8,0.0,0.1,0.0,4.7,0.0,1.01,21.5,127,716,43.29,0.00
20000,22,851,6.5,0.0,0.0,0.2,6.3,0.0,1.02,20.6,111,663,45.84,0.00
20000,14,400,8.2,0.2,0.0,0.0,8.0,0.0,1.12,19.8,41,197,14.94,0.00
20000,7,270,8.8,0.1,0.0,0.0,8.7,0.0,1.02,16.6,27,317,22.22,0.00
20000,40,149,7.9,0.0,0.0,0.2,7.7,0.0,1.00,19.5,38,876,59.49,0.00
20000,30,96,6.3,0.0,0.0,0.0,6.3,0.0,1.02,21.0,19,390,27.49,0.00
20000,3,75,6.5,0.2,0.1,0.0,6.1,0.0,1.11,20.7,14,452,30.41,0.00
20000,33,26,4.0,0.0,0.0,0.0,4.0,0.0,1.00,24.0,1,632,35.88,0.00
21000,1,1190,5.1,0.0,0.1,0.0,4.9,0.0,1.01,21.2,131,755,46.76,0.00
21000,22,892,6.3,0.1,0.0,0.2,6.0,0.0,1.03,20.7,108,715,49.28,0.00
21000,7,354,9.0,0.1,0.1,0.0,8.8,0.0,1.02,16.3,39,249,17.71,0.00
21000,14,309,8.1,0.3,0.0,0.0,7.8,0.0,1.11,19.8,36,209,15.71,0.00
21000,40,171,7.7,0.0,0.0,0.2,7.5,0.0,1.00,19.9,37,908,64.41,0.00
21000,30,77,6.0,0.1,0.0,0.0,5.8,0.0,1.06,21.4,17,457,31.37,0.00
21000,3,71,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.3,11,367,24.07,0.00
21000,43,22,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.0,1,252,15.39,0.00
21000,33,20,5.7,0.4,0.9,0.0,4.3,0.1,1.04,22.8,2,482,25.31,0.00
22000,1,1337,5.3,0.1,0.1,0.1,5.1,0.0,1.03,21.0,136,794,50.39,0.00
22000,22,875,6.4,0.1,0.0,0.2,6.1,0.0,1.05,20.8,116,774,52.80,0.00
22000,14,366,8.5,0.2,0.0,0.0,8.3,0.0,1.09,19.4,56,216,16.28,0.00
22000,7,153,9.1,0.0,0.0,0.0,9.1,0.0,1.00,16.9,19,315,22.36,0.00
22000,40,96,10.0,0.0,0.0,0.2,9.9,0.0,1.00,17.8,32,868,68.41,0.00
22000,3,95,5.5,0.1,0.0,0.2,5.2,0.0,1.03,22.1,17,348,22.29,0.00
22000,30,66,6.7,0.2,0.0,0.0,6.5,0.0,1.15,20.8,18,477,32.69,0.00
22000,45,62,5.2,0.2,0.0,0.0,5.0,0.0,1.14,21.9,10,459,29.20,0.00
22000,46,58,7.1,0.0,0.0,0.0,7.0,0.0,1.00,19.7,12,260,20.23,0.00
22000,33,14,4.0,0.0,0.0,0.0,4.0,0.0,1.00,24.0,1,433,22.77,0.00
22000,43,14,7.0,0.0,0.0,0.0,7.0,0.0,1.00,19.4,3,175,10.91,0.00
23000,1,1256,5.4,0.1,0.0,0.0,5.2,0.0,1.03,20.7,138,772,47.97,0.00
23000,22,947,6.3,0.1,0.0,0.1,6.1,0.0,1.02,20.8,100,745,51.49,0.00
23000,14,456,7.5,0.3,0.0,0.0,7.2,0.0,1.14,20.2,61,167,11.75,0.00
23000,7,158,8.5,0.0,0.1,0.0,8.5,0.0,1.01,17.0,19,308,22.18,0.00
23000,40,104,8.9,0.0,0.0,0.3,8.7,0.0,1.00,18.2,33,702,54.75,0.00
23000,46,85,6.2,0.0,0.0,0.1,6.1,0.0,1.02,20.9,14,315,21.44,0.00
23000,45,83,6.7,0.1,0.2,0.0,6.4,0.0,1.03,20.9,17,291,18.70,0.00
23000,3,53,6.6,0.0,0.5,0.2,5.9,0.0,1.00,20.7,14,552,35.22,0.00
23000,30,44,7.7,0.4,0.0,0.0,7.3,0.0,1.14,20.1,22,422,31.11,0.00
23000,43,13,8.9,0.0,0.0,0.0,8.9,0.0,1.00,18.6,4,103,7.01,0.00
23000,33,8,4.0,0.0,0.0,0.0,4.0,0.0,1.00,24.0,1,817,42.44,0.00
24000,1,1207,5.3,0.1,0.1,0.0,5.2,0.0,1.02,20.8,133,836,53.20,0.00
24000,22,790,6.2,0.1,0.0,0.2,5.9,0.0,1.02,21.0,107,737,52.34,0.00
24000,14,494,7.3,0.2,0.0,0.0,7.0,0.0,1.10,20.3,65,189,13.24,0.00
24000,40,132,8.9,0.0,0.0,0.1,8.8,0.0,1.00,18.5,33,717,59.63,0.00
24000,7,102,8.9,0.1,0.0,0.0,8.9,0.0,1.05,16.5,14,347,25.08,0.00
24000,45,93,6.3,0.3,0.0,0.0,6.0,0.0,1.20,20.9,17,299,21.47,0.00
24000,3,86,5.7,0.0,0.0,0.0,5.7,0.0,1.00,21.5,15,403,25.05,0.00
24000,30,41,5.3,0.0,0.0,0.0,5.3,0.0,1.00,22.1,16,615,42.12,0.00
24000,43,40,6.5,0.2,0.0,0.0,6.3,0.0,1.15,20.1,7,263,17.16,0.00
24000,46,24,6.2,0.0,0.0,0.0,6.2,0.0,1.00,21.4,6,339,21.47,0.00
24000,33,6,6.7,1.3,0.0,0.0,5.3,0.0,1.33,21.3,2,680,39.27,0.00
25000,1,1188,5.4,0.0,0.1,0.0,5.2,0.0,1.02,20.7,130,759,49.30,0.00
25000,22,974,6.0,0.0,0.0,0.2,5.7,0.0,1.02,21.2,92,723,51.59,0.00
25000,14,441,7.1,0.3,0.0,0.0,6.8,0.0,1.12,20.5,46,225,15.65,0.00
25000,7,162,8.4,0.0,0.0,0.0,8.4,0.0,1.00,17.1,21,330,22.63,0.00
25000,3,111,6.5,0.0,0.2,0.0,6.3,0.0,1.00,20.9,20,406,26.74,0.00
25000,40,108,8.3,0.0,0.0,0.0,8.3,0.0,1.01,18.7,30,1004,82.90,0.00
25000,30,57,5.5,0.0,0.0,0.0,5.5,0.0,1.00,22.0,16,467,29.65,0.00
25000,46,47,7.3,0.0,0.0,0.0,7.3,0.0,1.01,20.5,14,401,25.36,0.00
25000,45,43,4.5,0.1,0.0,0.0,4.4,0.0,1.10,22.2,9,684,44.25,0.00
25000,43,9,6.4,0.0,0.0,0.0,6.4,0.0,1.00,20.0,3,190,11.26,0.00
26000,22,1063,5.8,0.0,0.0,0.1,5.6,0.0,1.01,21.3,96,783,53.43,0.00
26000,1,1006,5.2,0.0,0.0,0.0,5.1,0.0,1.01,21.0,109,808,50.69,0.00
26000,14,450,7.2,0.3,0.0,0.0,6.8,0.0,1.14,20.7,59,229,15.18,0.00
26000,7,184,8.4,0.1,0.0,0.0,8.2,0.0,1.03,17.3,25,305,21.11,0.00
26000,49,119,7.1,0.0,0.0,0.0,7.1,0.0,1.00,18.5,17,237,15.67,0.00
26000,3,107,6.2,0.1,0.0,0.0,6.1,0.0,1.04,20.9,19,526,35.48,0.00
26000,40,98,7.8,0.0,0.0,0.1,7.7,0.0,1.00,19.2,35,998,78.27,0.00
26000,46,72,6.4,0.0,0.1,0.0,6.3,0.0,1.03,21.3,13,404,25.54,0.00
26000,30,39,5.7,0.0,0.0,0.0,5.6,0.0,1.01,22.0,11,418,26.98,0.00
26000,45,22,6.6,0.0,0.0,0.0,6.6,0.0,1.00,20.7,9,582,37.81,0.00
26000,50,7,3.4,0.0,0.0,0.0,3.4,0.0,1.00,23.1,4,1368,68.12,0.00
26000,33,6,6.5,0.0,0.8,0.0,5.7,0.0,1.00,20.7,2,903,55.92,0.00
27000,1,1087,5.2,0.0,0.1,0.1,5.0,0.0,1.01,21.0,127,760,48.35,0.00
27000,22,766,5.7,0.0,0.0,0.0,5.6,0.0,1.01,21.4,68,831,56.27,0.00
27000,14,610,7.1,0.3,0.0,0.0,6.8,0.0,1.11,20.7,76,206,14.04,0.00
27000,7,169,8.6,0.0,0.0,0.0,8.5,0.0,1.03,17.0,26,304,21.65,0.00
27000,3,136,6.2,0.1,0.0,0.0,6.2,0.0,1.02,21.0,22,397,26.70,0.00
27000,40,94,7.8,0.0,0.0,0.1,7.6,0.0,1.00,19.4,27,719,53.01,0.00
27000,49,85,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.3,11,194,12.98,0.00
27000,45,46,6.1,0.7,0.0,0.0,5.4,0.0,1.38,20.7,14,332,21.06,0.00
27000,46,30,6.5,0.0,0.0,0.0,6.5,0.0,1.00,21.3,6,447,29.21,0.00
27000,30,17,5.3,0.0,0.0,0.0,5.3,0.0,1.00,22.2,6,659,39.45,0.00
27000,33,10,11.8,1.2,0.9,0.0,9.7,0.1,1.19,17.6,3,326,21.45,0.00
28000,1,1296,5.3,0.0,0.1,0.1,5.1,0.0,1.00,20.8,143,678,45.99,0.00
28000,22,750,5.9,0.1,0.0,0.0,5.8,0.0,1.02,21.3,74,714,49.92,0.00
28000,14,503,6.9,0.3,0.0,0.0,6.6,0.0,1.15,20.8,68,241,16.24,0.00
28000,7,214,8.0,0.0,0.0,0.0,8.0,0.0,1.00,17.8,21,213,14.42,0.00
28000,40,124,7.3,0.0,0.0,0.4,6.9,0.0,1.00,20.0,27,727,54.25,0.00
28000,3,110,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.6,11,572,38.30,0.00
28000,49,73,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.3,11,183,11.74,0.00
28000,46,52,5.5,0.1,0.2,0.1,5.2,0.0,1.04,22.0,11,524,31.67,0.00
28000,33,27,7.4,0.3,1.1,0.0,6.0,0.0,1.10,19.5,4,422,27.81,0.00
28000,30,18,5.1,0.5,0.0,0.0,4.6,0.0,1.27,22.6,6,424,22.97,0.00
28000,45,12,5.9,0.0,0.0,0.0,5.9,0.0,1.00,20.5,3,606,40.30,0.00
29000,1,1223,5.3,0.0,0.3,0.1,4.9,0.0,1.00,20.8,154,902,60.56,0.00
29000,22,929,5.7,0.0,0.0,0.1,5.6,0.0,1.02,21.4,84,683,48.32,0.00
29000,14,479,6.3,0.3,0.0,0.0,6.0,0.0,1.13,21.1,46,305,19.96,0.00
29000,7,238,7.7,0.0,0.0,0.0,7.7,0.0,1.01,18.5,33,204,13.35,0.00
29000,40,114,7.3,0.0,0.0,0.1,7.2,0.0,1.00,19.7,31,1149,88.43,0.00
29000,3,72,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.0,8,702,42.78,0.00
29000,46,69,5.4,0.0,0.1,0.0,5.3,0.0,1.02,22.0,13,415,24.39,0.00
29000,30,44,5.5,0.0,0.0,0.0,5.5,0.0,1.00,22.3,12,573,35.95,0.00
29000,49,24,6.5,0.0,0.0,0.0,6.5,0.0,1.00,19.6,5,193,12.44,0.00
29000,33,12,7.0,0.0,1.0,0.0,6.0,0.0,1.00,20.0,1,990,64.57,0.00
29000,45,12,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.5,3,374,21.39,0.00
30000,1,1176,4.7,0.0,0.2,0.1,4.5,0.0,1.00,21.5,116,789,51.57,0.00
30000,22,923,6.2,0.1,0.0,0.0,6.1,0.0,1.03,21.0,98,744,52.98,0.00
30000,14,446,6.1,0.2,0.0,0.0,5.9,0.0,1.09,21.4,45,305,19.23,0.00
30000,7,264,7.2,0.0,0.0,0.0,7.2,0.0,1.00,19.1,19,236,14.95,0.00
30000,40,108,6.8,0.1,0.0,0.1,6.6,0.0,1.07,20.2,32,817,55.97,0.00
30000,46,78,5.4,0.0,0.2,0.0,5.3,0.0,1.00,22.2,18,495,28.87,0.00
30000,3,64,5.1,0.0,0.0,0.0,5.1,0.0,1.00,22.1,7,624,37.32,0.00
30000,30,32,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.6,8,583,36.96,0.00
30000,33,29,8.9,0.6,1.8,0.0,6.6,0.2,1.14,18.9,5,387,25.51,0.00
30000,45,25,6.2,0.2,0.0,0.0,6.1,0.0,1.15,21.2,6,343,21.62,0.00
30000,49,19,5.8,0.0,0.0,0.0,5.8,0.0,1.00,20.0,2,195,12.15,0.00
31000,22,1077,6.0,0.0,0.0,0.1,5.9,0.0,1.01,21.1,110,734,53.15,0.00
31000,1,1026,5.1,0.0,0.2,0.1,4.8,0.0,1.00,21.3,119,778,50.27,0.00
31000,14,397,6.3,0.4,0.0,0.0,5.9,0.0,1.18,21.2,42,320,20.02,0.00
31000,7,282,6.6,0.1,0.0,0.0,6.5,0.0,1.04,20.1,26,258,16.31,0.00
31000,59,140,5.8,0.0,0.0,0.1,5.7,0.0,1.00,19.8,21,480,29.18,0.00
31000,46,85,6.4,0.2,0.0,0.0,6.1,0.0,1.07,21.4,16,469,29.72,0.00
31000,3,74,5.3,0.0,0.0,0.0,5.3,0.0,1.01,21.8,8,612,35.93,0.00
31000,40,70,8.4,0.0,0.0,0.0,8.4,0.0,1.00,18.8,22,880,64.97,0.00
31000,30,36,6.6,0.4,0.0,0.0,6.3,0.0,1.09,21.3,12,383,26.18,0.00
31000,49,35,6.0,0.0,0.0,0.0,6.0,0.0,1.00,20.1,3,261,16.78,0.00
31000,33,26,6.8,0.3,0.8,0.0,5.7,0.0,1.12,20.0,4,406,26.28,0.00
31000,45,5,5.4,0.0,0.0,0.0,5.4,0.0,1.00,21.6,4,1051,72.90,0.00
32000,1,1205,4.7,0.0,0.1,0.1,4.5,0.0,1.01,21.5,120,746,48.22,0.00
32000,22,958,5.9,0.0,0.0,0.0,5.7,0.0,1.01,21.2,95,830,61.87,0.00
32000,14,388,5.9,0.2,0.0,0.0,5.8,0.0,1.06,21.6,41,347,21.78,0.00
32000,7,306,6.5,0.0,0.0,0.0,6.5,0.0,1.00,20.2,26,291,18.14,0.00
32000,59,106,5.2,0.1,0.0,0.0,5.2,0.0,1.02,20.1,16,622,36.93,0.00
32000,3,97,5.3,0.0,0.0,0.0,5.3,0.0,1.02,21.9,9,476,28.39,0.00
32000,49,84,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.9,9,219,13.56,0.00
32000,40,65,7.8,0.0,0.0,0.3,7.5,0.0,1.00,19.1,26,939,73.78,0.00
32000,46,57,5.6,0.0,0.0,0.0,5.5,0.0,1.01,22.1,13,510,30.59,0.00
32000,33,41,7.0,0.2,0.9,0.0,6.0,0.0,1.04,20.0,3,625,41.17,0.00
32000,30,28,5.8,0.0,0.0,0.0,5.8,0.0,1.00,21.9,7,554,36.67,0.00
32000,61,24,4.0,0.0,0.0,0.0,4.0,0.0,1.00,22.2,5,881,48.66,0.00
32000,45,7,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.3,3,1229,82.94,0.00
33000,22,1079,5.8,0.0,0.0,0.0,5.8,0.0,1.01,21.4,105,711,50.83,0.00
33000,1,1005,4.8,0.0,0.1,0.0,4.6,0.0,1.01,21.4,111,772,50.95,0.00
33000,7,363,6.6,0.0,0.0,0.0,6.6,0.0,1.01,20.3,32,256,16.08,0.00
33000,14,363,6.0,0.2,0.0,0.0,5.8,0.0,1.07,21.5,35,323,19.58,0.00
33000,3,154,5.8,0.1,0.1,0.1,5.5,0.0,1.05,21.6,15,388,24.24,0.00
33000,46,151,5.9,0.1,0.0,0.1,5.7,0.0,1.04,21.5,32,336,20.58,0.00
33000,59,93,5.3,0.0,0.2,0.0,5.1,0.0,1.00,20.1,18,633,37.30,0.00
33000,49,73,6.2,0.0,0.0,0.0,6.2,0.0,1.00,19.5,6,231,14.61,0.00
33000,30,55,6.3,0.0,0.0,0.0,6.3,0.0,1.01,21.5,14,317,23.23,0.00
33000,40,31,6.1,0.0,0.0,0.0,6.1,0.0,1.00,21.1,11,768,62.22,0.00
33000,33,20,6.6,0.0,0.9,0.0,5.6,0.0,1.00,20.6,3,966,63.36,0.00
33000,61,20,4.4,0.0,0.0,0.0,4.4,0.0,1.00,21.1,4,821,48.52,0.00
34000,22,1139,5.8,0.0,0.0,0.1,5.7,0.0,1.01,21.4,102,736,50.93,0.00
34000,1,956,5.1,0.0,0.1,0.0,4.9,0.0,1.01,21.0,113,800,51.52,0.00
34000,14,492,6.1,0.2,0.0,0.0,5.9,0.0,1.08,21.4,54,344,21.03,0.00
34000,7,302,6.3,0.0,0.0,0.0,6.3,0.0,1.00,20.3,25,318,19.43,0.00
34000,59,151,5.0,0.0,0.1,0.1,4.8,0.0,1.00,20.5,24,488,28.59,0.00
34000,3,123,5.9,0.1,0.0,0.0,5.8,0.0,1.03,21.5,18,566,35.12,0.00
34000,46,106,5.7,0.0,0.0,0.0,5.6,0.0,1.01,21.9,15,456,28.83,0.00
34000,49,43,5.8,0.0,0.1,0.0,5.7,0.0,1.00,20.1,6,404,26.01,0.00
34000,30,33,6.4,0.3,0.0,0.0,6.1,0.0,1.10,21.5,7,641,45.63,0.00
34000,40,21,5.0,0.0,0.0,0.0,5.0,0.0,1.00,22.6,6,1187,90.76,0.00
34000,61,6,4.5,0.0,0.0,0.0,4.5,0.0,1.00,21.0,3,1275,72.08,0.00
35000,22,992,5.7,0.0,0.0,0.0,5.6,0.0,1.01,21.5,91,803,53.91,0.00
35000,1,901,4.9,0.0,0.1,0.0,4.8,0.0,1.00,21.3,86,765,49.74,0.00
35000,14,547,5.9,0.2,0.0,0.0,5.8,0.0,1.07,21.4,55,322,19.88,0.00
35000,7,426,6.4,0.0,0.0,0.0,6.4,0.0,1.00,20.5,33,268,16.36,0.00
35000,3,175,5.7,0.0,0.1,0.1,5.5,0.0,1.00,21.6,16,425,26.84,0.00
35000,59,120,4.9,0.0,0.0,0.0,4.9,0.0,1.00,20.6,18,695,40.51,0.00
35000,46,104,7.0,0.2,0.2,0.0,6.6,0.0,1.04,20.7,22,371,23.42,0.00
35000,30,40,5.8,0.0,0.0,0.0,5.8,0.0,1.00,22.0,8,477,35.40,0.00
35000,49,30,6.0,0.0,0.0,0.0,6.0,0.0,1.00,19.9,2,254,16.00,0.00
35000,40,22,3.9,0.0,0.0,0.0,3.9,0.0,1.00,23.3,6,910,56.40,0.00
35000,61,6,5.8,0.0,0.0,0.0,5.8,0.0,1.00,19.0,3,652,36.72,0.00
36000,22,1128,5.8,0.0,0.0,0.1,5.7,0.0,1.01,21.4,99,741,49.11,0.00
36000,1,805,5.1,0.0,0.0,0.0,5.0,0.0,1.00,21.2,83,727,46.39,0.00
36000,14,511,5.8,0.3,0.0,0.0,5.5,0.0,1.12,21.5,44,385,23.86,0.00
36000,7,405,6.4,0.0,0.0,0.0,6.3,0.0,1.02,20.1,33,240,14.91,0.00
36000,3,198,5.5,0.0,0.0,0.0,5.5,0.0,1.00,21.6,17,447,27.67,0.00
36000,59,135,4.9,0.0,0.0,0.0,4.9,0.0,1.00,20.6,27,621,35.21,0.00
36000,46,93,5.8,0.1,0.0,0.1,5.6,0.0,1.07,21.4,17,338,20.38,0.00
36000,30,48,5.3,0.0,0.0,0.0,5.3,0.0,1.04,22.3,11,397,28.32,0.00
36000,49,26,7.0,0.5,0.0,0.0,6.5,0.0,1.17,19.0,5,243,14.82,0.00
