step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,6,10,0,0,0,6,0,1.00,18,0.000,2999,2.20,235.86,0.00,244
100000,9,18,0,0,0,9,0,1.00,14,0.000,2998,2.41,268.45,0.00,338
100000,3,8,0,0,0,3,0,1.00,24,0.000,2997,1.85,149.80,0.00,284
100000,4,4,0,0,0,4,0,1.00,24,0.000,2995,1.81,218.61,0.00,12
100000,6,6,0,0,0,6,0,1.00,20,0.000,2994,2.23,241.08,0.00,12
100000,8,8,0,0,0,8,0,1.00,16,0.000,2990,2.03,247.97,0.00,31
100000,5,5,0,0,0,5,0,1.00,22,0.000,2983,1.60,263.39,0.00,12
100000,5,5,0,0,0,5,0,1.00,22,0.000,2979,1.54,265.15,0.00,12
100000,5,9,0,0,0,5,0,1.00,20,0.000,2973,1.32,180.36,0.00,330
100000,8,8,0,0,0,8,0,1.00,16,0.000,2971,1.40,238.70,0.00,31
100000,4,8,0,0,0,4,0,1.00,20,0.000,2968,1.88,227.01,0.00,337
100000,4,6,0,0,0,4,0,1.00,22,0.000,2967,1.21,194.66,0.00,351
100000,3,3,0,0,0,3,0,1.00,24,0.000,2962,1.66,143.47,0.00,31
100000,9,9,0,0,0,9,0,1.00,14,0.000,2957,2.04,249.02,0.00,31
100000,6,9,0,0,0,6,0,1.00,18,0.000,2953,1.61,242.76,0.00,6
100000,4,8,0,0,0,4,0,1.00,22,0.000,2949,1.12,189.81,0.00,330
100000,4,4,0,0,0,4,0,1.00,24,0.000,2938,2.26,190.18,0.00,12
100000,10,10,0,0,0,10,0,1.00,14,0.000,2937,1.91,241.83,0.00,31
100000,2,6,0,0,0,2,0,1.00,26,0.000,2937,2.18,117.23,0.00,338
100000,2,2,0,0,0,2,0,1.00,26,0.000,2934,1.88,117.28,0.00,12
100000,5,5,0,0,0,5,0,1.00,20,0.000,2932,2.26,221.35,0.00,7
100000,8,8,0,0,0,8,0,1.00,16,0.000,2929,2.25,263.44,0.00,31
100000,6,9,0,0,0,6,0,1.00,18,0.000,2929,2.37,218.63,0.00,6
100000,8,8,0,0,0,8,0,1.00,16,0.000,2928,2.80,260.16,0.00,31
100000,11,15,0,0,0,11,0,1.00,10,0.000,2925,1.95,246.01,0.00,361
100000,6,6,0,0,0,6,0,1.00,20,0.000,2919,1.71,222.00,0.00,155
100000,6,6,0,0,0,6,0,1.00,20,0.000,2919,2.17,222.86,0.00,12
