step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,4,4,0,0,0,4,0,1.00,24,0.000,3000,1.28,238.03,0.00,306
100000,2,2,0,0,0,2,0,1.00,26,0.000,2995,2.08,119.21,0.00,191
100000,5,5,0,0,0,5,0,1.00,22,0.000,2994,2.30,181.27,0.00,306
100000,7,7,3,0,0,4,0,2.50,16,0.000,2991,2.11,235.81,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2991,1.98,188.28,0.00,344
100000,5,5,0,0,0,5,0,1.00,22,0.000,2990,1.98,223.73,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2988,1.92,164.87,0.00,306
100000,5,5,0,0,0,5,0,1.00,20,0.000,2983,1.85,179.49,0.00,358
100000,4,4,0,0,0,4,0,1.00,24,0.000,2979,1.19,171.05,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2978,2.09,176.43,0.00,306
100000,6,6,0,0,0,6,0,1.00,20,0.000,2972,1.19,177.73,0.00,344
100000,6,6,0,0,0,6,0,1.00,20,0.000,2971,1.34,179.01,0.00,344
100000,6,6,0,0,0,6,0,1.00,22,0.000,2970,1.53,223.13,0.00,226
100000,3,3,0,0,0,3,0,1.00,24,0.000,2970,1.48,175.55,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2969,1.43,160.75,0.00,306
100000,6,6,0,0,0,6,0,1.00,20,0.000,2961,1.41,188.21,0.00,251
100000,5,5,0,0,0,5,0,1.00,22,0.000,2961,2.26,252.17,0.00,306
100000,4,4,0,0,0,4,0,1.00,22,0.000,2956,1.19,205.08,0.00,306
100000,5,5,0,0,0,5,0,1.00,22,0.000,2955,1.71,231.22,0.00,306
100000,7,7,0,0,0,7,0,1.00,20,0.000,2952,2.58,169.86,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2945,1.75,195.19,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2940,1.12,159.50,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2938,2.15,172.18,0.00,344
100000,6,6,0,0,0,6,0,1.00,22,0.000,2931,1.59,187.94,0.00,312
100000,5,5,0,0,0,5,0,1.00,20,0.000,2930,2.31,196.55,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2927,0.93,171.35,0.00,306
100000,9,9,0,2,0,7,0,1.00,12,0.222,2923,2.46,216.67,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2918,1.53,169.36,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2917,1.42,152.59,0.00,191
100000,6,6,0,0,0,6,0,1.00,20,0.000,2914,2.50,194.86,0.00,361
100000,6,6,0,0,0,6,0,1.00,22,0.000,2910,1.56,201.88,0.00,312
100000,4,4,0,0,0,4,0,1.00,22,0.000,2906,2.36,184.90,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2905,1.48,218.66,0.00,344
100000,5,5,0,0,0,5,0,1.00,22,0.000,2903,0.97,194.74,0.00,306
100000,5,5,0,0,0,5,0,1.00,22,0.000,2903,2.01,172.14,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2896,2.01,152.83,0.00,306
100000,12,12,0,0,0,12,0,1.00,16,0.000,2895,1.28,187.06,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2892,0.81,138.15,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2891,1.78,192.70,0.00,306
100000,5,5,0,0,0,5,0,1.00,22,0.000,2887,2.01,233.83,0.00,306
100000,10,10,0,0,0,10,0,1.00,18,0.000,2883,2.24,265.37,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2882,0.94,216.39,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2875,1.13,168.19,0.00,191
100000,4,4,0,0,0,4,0,1.00,24,0.000,2873,2.12,174.88,0.00,344
100000,6,6,0,0,0,6,0,1.00,22,0.000,2868,1.37,226.95,0.00,226
100000,12,12,0,5,0,7,0,1.00,12,0.417,2867,3.14,259.25,0.00,306
100000,6,6,0,0,0,6,0,1.00,22,0.000,2863,2.18,210.64,0.00,226
100000,4,4,0,0,0,4,0,1.00,22,0.000,2861,1.82,189.70,0.00,288
100000,4,4,0,0,0,4,0,1.00,24,0.000,2861,1.67,206.24,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2855,1.18,165.04,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2853,2.02,171.18,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2851,1.53,212.41,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2849,1.96,167.88,0.00,306
100000,5,5,0,0,0,5,0,1.00,22,0.000,2848,0.69,189.19,0.00,306
100000,6,6,0,0,0,6,0,1.00,18,0.000,2844,2.11,201.01,0.00,72
100000,4,4,0,0,0,4,0,1.00,22,0.000,2842,1.17,178.31,0.00,328
100000,4,4,0,0,0,4,0,1.00,24,0.000,2839,1.44,171.40,0.00,306
100000,5,6,0,0,0,5,0,1.00,22,0.000,2828,0.75,173.10,0.00,251
100000,4,4,0,0,0,4,0,1.00,24,0.000,2823,2.00,218.96,0.00,344
100000,4,4,0,0,0,4,0,1.00,24,0.000,2821,1.02,153.80,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2820,1.82,165.92,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2815,2.34,177.28,0.00,306
100000,2,4,0,0,0,2,0,1.00,26,0.000,2810,1.92,116.05,0.00,306
100000,4,4,0,0,0,4,0,1.00,22,0.000,2806,1.84,177.63,0.00,72
100000,5,5,0,0,0,5,0,1.00,22,0.000,2800,2.09,195.95,0.00,191
100000,3,4,0,0,0,3,0,1.00,24,0.000,2799,2.02,151.79,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2798,1.77,158.32,0.00,191
100000,6,6,0,0,1,5,0,1.00,18,0.000,2795,1.83,201.56,0.00,306
100000,5,5,0,0,0,5,0,1.00,20,0.000,2795,1.97,155.43,0.00,358
100000,5,5,0,0,0,5,0,1.00,22,0.000,2789,1.70,171.85,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2788,1.67,153.20,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2788,1.10,158.53,0.00,306
100000,12,12,0,0,5,7,0,1.00,14,0.000,2785,1.89,236.80,0.00,306
100000,4,4,0,0,0,4,0,1.00,22,0.000,2784,1.85,174.90,0.00,72
100000,4,4,0,0,0,4,0,1.00,24,0.000,2780,2.16,164.28,0.00,344
100000,4,4,0,0,0,4,0,1.00,24,0.000,2774,2.18,162.62,0.00,306
100000,6,7,0,0,0,6,0,1.00,20,0.000,2771,1.64,167.58,0.00,288
100000,5,5,0,0,0,5,0,1.00,20,0.000,2770,1.86,179.07,0.00,358
100000,4,4,0,0,0,4,0,1.00,22,0.000,2769,2.17,146.33,0.00,81
100000,6,6,0,0,0,6,0,1.00,22,0.000,2767,0.76,163.88,0.00,306
100000,2,3,0,0,0,2,0,1.00,26,0.000,2766,1.79,160.80,0.00,306
100000,5,5,0,0,0,5,0,1.00,22,0.000,2763,1.38,189.12,0.00,328
100000,5,5,0,0,0,5,0,1.00,22,0.000,2762,2.28,188.42,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2759,1.96,188.90,0.00,344
100000,4,4,0,0,0,4,0,1.00,24,0.000,2755,1.33,156.20,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2754,1.12,144.92,0.00,306
100000,4,6,0,0,0,4,0,1.00,22,0.000,2751,1.76,156.74,0.00,358
100000,3,3,0,0,0,3,0,1.00,24,0.000,2749,2.21,161.51,0.00,191
100000,4,4,0,0,0,4,0,1.00,24,0.000,2749,1.84,141.99,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2747,0.15,177.84,0.00,344
100000,5,5,0,0,0,5,0,1.00,22,0.000,2747,2.35,226.74,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2744,1.89,160.68,0.00,306
100000,2,4,0,0,0,2,0,1.00,26,0.000,2743,1.17,112.73,0.00,306
100000,5,5,0,0,0,5,0,1.00,20,0.000,2742,1.38,201.92,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2739,1.67,205.90,0.00,344
100000,5,5,0,0,0,5,0,1.00,22,0.000,2735,1.56,251.21,0.00,306
100000,6,6,0,1,0,5,0,1.00,18,0.167,2734,1.42,206.66,0.00,306
100000,3,4,0,0,0,3,0,1.00,24,0.000,2728,1.44,132.49,0.00,306
100000,4,4,0,0,0,4,0,1.00,24,0.000,2724,2.35,174.71,0.00,344
100000,4,4,0,0,0,4,0,1.00,22,0.000,2723,1.36,212.23,0.00,306
100000,3,3,0,0,0,3,0,1.00,24,0.000,2714,1.65,146.83,0.00,191
100000,6,6,0,0,0,6,0,1.00,20,0.000,2712,1.85,248.63,0.00,344
100000,4,4,0,0,0,4,0,1.00,24,0.000,2712,1.40,212.94,0.00,344
100000,5,5,0,0,0,5,0,1.00,22,0.000,2711,1.16,161.15,0.00,306
100000,7,7,0,0,0,7,0,1.00,18,0.000,2708,1.47,193.18,0.00,351
100000,7,7,0,0,0,7,0,1.00,20,0.000,2699,0.79,180.13,0.00,312
100000,3,3,0,0,0,3,0,1.00,24,0.000,2698,1.92,141.74,0.00,306
100000,5,5,0,0,0,5,0,1.00,22,0.000,2695,1.78,213.51,0.00,306
100000,4,4,0,0,0,4,0,1.00,22,0.000,2691,1.49,185.02,0.00,72
100000,4,4,0,0,0,4,0,1.00,24,0.000,2690,2.36,197.36,0.00,344
100000,6,6,0,0,0,6,0,1.00,22,0.000,2688,0.36,171.94,0.00,306
