step,event,lineage,other,size
5000,birth,1,0,1640
5000,birth,2,0,147
5000,birth,3,0,114
5000,birth,4,0,278
5000,birth,6,0,159
7000,split,10,3,43
9000,split,15,3,95
10000,split,17,1,76
10000,split,18,1,22
11000,split,21,1,269
12000,split,26,1,101
12000,split,27,1,49
12000,extinct,18,0,17
13000,split,30,27,11
15000,split,34,1,29
15000,extinct,17,0,16
16000,extinct,6,0,10
16000,extinct,30,0,17
17000,split,39,1,173
17000,extinct,10,0,5
18000,extinct,15,0,25
19000,split,44,1,285
19000,split,47,39,66
20000,split,48,4,40
21000,split,51,26,26
21000,split,53,1,29
22000,split,55,39,23
22000,extinct,48,0,40
23000,extinct,26,0,9
24000,split,61,44,63
24000,split,64,39,11
27000,split,69,27,100
28000,split,72,4,7
28000,extinct,34,0,60
28000,extinct,51,0,7
28000,extinct,53,0,6
29000,split,75,39,8
29000,extinct,39,0,6
29000,merge,72,4,7
30000,extinct,61,0,11
32000,extinct,21,0,7
33000,split,79,1,11
33000,extinct,55,0,11
34000,merge,64,75,32
34000,extinct,79,0,11
35000,split,82,27,33
36000,extinct,2,0,7
38000,extinct,69,0,19
38000,extinct,82,0,5
39000,split,91,75,16
39000,split,94,4,16
39000,split,95,4,97
41000,extinct,94,0,5
42000,split,102,96,15
43000,split,103,98,107
44000,split,106,3,255
44000,split,107,3,116
44000,split,108,3,16
44000,extinct,75,0,6
45000,split,110,106,8
46000,split,117,27,12
46000,extinct,108,0,7
49000,extinct,91,0,8
50000,split,125,44,107
50000,extinct,117,0,5
51000,extinct,110,0,7
52000,split,128,27,292
56000,merge,125,44,41
56000,extinct,128,0,301
57000,split,146,3,53
59000,split,134,44,8
59000,split,152,47,19
59000,extinct,1,0,5
60000,split,155,27,320
61000,extinct,152,0,19
63000,split,166,44,103
63000,split,168,44,11
64000,merge,168,166,11
66000,extinct,134,0,22
68000,split,180,106,81
68000,extinct,146,0,14
71000,split,174,107,104
71000,split,190,186,12
71000,split,193,182,11
73000,split,198,4,8
73000,extinct,190,0,12
75000,split,204,4,9
75000,extinct,198,0,7
77000,extinct,193,0,7
78000,extinct,102,0,12
78000,merge,180,106,113
79000,split,218,4,159
79000,split,219,4,69
79000,extinct,204,0,9
81000,split,212,174,5
83000,split,228,106,114
83000,split,229,47,93
83000,split,230,174,83
84000,merge,218,4,111
85000,extinct,212,0,5
86000,split,239,27,23
87000,split,242,230,26
88000,split,245,106,21
88000,split,247,106,65
89000,split,248,4,58
89000,merge,219,4,119
89000,merge,245,106,21
90000,merge,242,230,17
91000,split,253,4,84
91000,split,255,166,14
91000,extinct,103,0,5
92000,extinct,239,0,15
93000,split,258,27,5
93000,merge,253,95,121
93000,merge,255,166,19
94000,split,262,4,16
94000,extinct,4,0,16
94000,extinct,229,0,8
95000,split,267,107,139
95000,split,268,230,86
96000,split,273,107,46
96000,split,274,107,24
96000,extinct,47,0,9
97000,split,278,27,29
98000,split,280,95,103
98000,split,281,44,12
98000,split,283,166,46
98000,extinct,258,0,11
