step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
110000,3405,1.359,0.034,11.55,267968,251334,3005,1,13618,1248,1560678.5,212.3,0.571,0.105,0.075,0.117,0.132,461,5.53,3.26,0.09,1.06,0.13,1.24,0.07,0.90,5.25,2.56,0.00,0.05,0.013,0.062,283,0.180,0.898,0.000,0.000,0.102,251430,207207,17,0.482,0.043,0.013,520929,0.074,0.075,0.004,162.57,110868,35,0.170,1.000,0.000,1866655,1.03,21.09,0.000,0.002,0.000
120000,3436,1.345,0.031,11.51,264940,247654,2640,2,14613,525,1575837.6,63.4,0.539,0.115,0.089,0.120,0.138,456,5.63,3.67,0.18,1.92,0.13,1.07,0.06,0.61,5.25,2.72,0.00,0.08,0.013,0.068,356,0.150,0.885,0.000,0.000,0.115,249182,197104,16,0.456,0.058,0.017,600535,0.090,0.080,0.005,162.64,110962,1146,0.121,0.500,0.000,2194130,1.07,20.76,0.000,0.002,0.001
130000,3477,1.337,0.031,11.51,289220,270084,3206,47,15842,1226,1599004.1,254.1,0.592,0.094,0.074,0.113,0.127,428,5.55,3.61,0.16,1.54,0.15,1.05,0.06,0.82,5.18,2.69,0.01,0.21,0.014,0.074,335,0.172,0.856,0.006,0.000,0.138,275378,226860,13,0.453,0.139,0.011,546373,0.072,0.080,0.005,162.63,120414,617,0.207,0.298,0.004,1874600,1.06,21.19,0.000,0.039,0.007
140000,3335,1.381,0.031,11.54,255401,239058,2238,1953,12294,50974,1604124.4,11618.8,0.516,0.119,0.092,0.129,0.144,452,6.01,3.65,0.18,1.45,0.15,1.28,0.06,0.76,5.62,2.85,0.00,0.14,0.013,0.073,378,0.164,0.870,0.001,0.000,0.129,241686,185155,9,0.426,0.093,0.013,829012,0.071,0.076,0.005,162.56,107568,584,0.228,0.162,0.000,2130926,1.07,20.46,0.000,0.001,0.001
150000,3367,1.354,0.025,11.59,270997,252806,2933,4,15222,405,1623131.9,48.7,0.549,0.099,0.079,0.131,0.142,409,5.89,3.79,0.12,1.29,0.19,1.08,0.10,1.07,5.49,2.75,0.00,0.08,0.020,0.080,353,0.146,0.867,0.000,0.000,0.133,257710,207926,10,0.505,0.053,0.017,473401,0.066,0.065,0.003,162.75,113185,257,0.120,0.750,0.000,1756892,1.04,20.34,0.000,0.001,0.002
160000,3378,1.351,0.025,11.50,271033,252017,3114,3,15888,501,1586050.8,69.7,0.566,0.089,0.074,0.130,0.140,401,5.78,3.81,0.16,1.63,0.22,1.33,0.09,1.09,5.30,2.55,0.00,0.05,0.021,0.079,361,0.136,0.889,0.002,0.000,0.109,258568,214012,10,0.435,0.101,0.013,439098,0.082,0.071,0.004,162.75,114418,153,0.139,0.000,0.000,1726771,1.06,20.50,0.000,0.005,0.001
170000,3388,1.341,0.024,11.39,288832,269205,3456,0,16161,571,1589540.8,66.4,0.626,0.076,0.060,0.114,0.125,380,5.82,3.77,0.13,1.22,0.23,1.14,0.04,0.51,5.40,3.07,0.00,0.05,0.026,0.093,369,0.173,0.864,0.001,0.000,0.135,277469,238457,9,0.535,0.036,0.013,523144,0.082,0.068,0.004,162.61,122830,0,0.116,0.000,0.000,1673890,1.05,20.48,0.000,0.004,0.002
180000,3377,1.361,0.027,11.84,283897,263918,3366,0,16624,436,1556862.8,66.4,0.626,0.082,0.065,0.109,0.119,402,5.74,3.52,0.11,1.50,0.15,0.89,0.05,0.59,5.43,2.78,0.00,0.05,0.016,0.069,356,0.128,0.884,0.000,0.000,0.116,271753,231347,10,0.540,0.025,0.014,517337,0.068,0.069,0.004,162.63,121105,0,0.152,0.000,0.000,1525844,1.04,20.45,0.000,0.004,0.001
190000,3365,1.352,0.029,11.50,296701,274972,3274,16,18451,904,1557703.2,155.8,0.632,0.086,0.063,0.105,0.115,388,5.74,3.67,0.14,1.23,0.19,1.25,0.08,0.97,5.32,2.74,0.00,0.11,0.018,0.077,376,0.099,0.874,0.001,0.000,0.125,284752,243688,13,0.264,0.177,0.015,440096,0.086,0.073,0.004,162.63,127224,823,0.172,0.250,0.000,1446942,1.05,20.43,0.000,0.009,0.001
200000,3414,1.384,0.028,11.43,291125,269075,3218,51,18732,879,1583104.0,153.4,0.613,0.085,0.062,0.115,0.124,366,5.80,3.28,0.15,1.14,0.17,1.26,0.07,0.68,5.41,2.56,0.01,0.18,0.017,0.076,388,0.091,0.866,0.001,0.000,0.133,279112,236745,16,0.231,0.252,0.020,641918,0.059,0.074,0.004,162.63,124569,1105,0.174,0.255,0.000,1544442,1.06,19.96,0.000,0.004,0.002
210000,3387,1.362,0.026,11.68,276942,255661,3391,3,17914,375,1580912.1,48.4,0.626,0.084,0.061,0.112,0.117,420,5.77,3.57,0.19,1.65,0.14,1.21,0.08,0.91,5.36,2.57,0.00,0.11,0.014,0.066,391,0.093,0.878,0.001,0.000,0.120,264541,224875,11,0.206,0.118,0.019,593933,0.051,0.068,0.003,162.52,117467,998,0.129,0.333,0.000,1488572,1.07,20.21,0.000,0.002,0.001
220000,3377,1.356,0.028,11.54,268677,250201,2771,31,15684,861,1579442.4,178.4,0.567,0.093,0.071,0.131,0.137,435,5.71,3.17,0.19,1.73,0.08,0.55,0.03,0.42,5.40,2.47,0.00,0.04,0.010,0.053,339,0.090,0.888,0.001,0.000,0.112,255290,210898,16,0.250,0.071,0.011,478406,0.065,0.076,0.005,162.59,111267,753,0.207,0.290,0.000,1814909,1.07,20.42,0.000,0.001,0.001
230000,3403,1.364,0.031,11.49,267574,250064,2796,22,14666,403,1580092.9,56.6,0.571,0.088,0.071,0.134,0.137,458,5.55,3.28,0.18,1.48,0.12,0.91,0.03,0.70,5.21,2.52,0.00,0.08,0.013,0.067,321,0.088,0.880,0.000,0.000,0.120,254352,209395,14,0.259,0.121,0.007,405028,0.074,0.080,0.006,162.61,109813,962,0.140,0.273,0.000,2180587,1.07,20.44,0.000,0.002,0.002
240000,3383,1.362,0.027,11.40,260984,243920,2942,5,14137,424,1580510.0,44.7,0.566,0.091,0.072,0.134,0.137,450,5.85,4.37,0.24,2.38,0.17,1.30,0.06,0.90,5.38,2.97,0.00,0.13,0.016,0.076,369,0.108,0.879,0.002,0.000,0.119,247237,204342,18,0.119,0.158,0.012,294509,0.075,0.068,0.003,162.54,107822,580,0.105,0.600,0.000,2136514,1.09,20.32,0.001,0.004,0.002
250000,3431,1.350,0.031,11.36,253529,236360,2749,0,14372,462,1596521.9,58.2,0.539,0.105,0.087,0.131,0.138,431,5.89,3.92,0.21,1.91,0.16,1.45,0.05,0.52,5.47,2.93,0.00,0.12,0.016,0.080,379,0.107,0.874,0.001,0.000,0.126,240313,195885,18,0.172,0.043,0.013,270810,0.111,0.072,0.004,162.61,104679,0,0.126,0.000,0.000,2478117,1.08,20.23,0.000,0.004,0.002
260000,3391,1.372,0.030,11.04,248389,232400,2714,5,13310,762,1576265.2,120.8,0.526,0.108,0.091,0.135,0.139,501,5.71,3.68,0.18,1.48,0.14,1.20,0.04,0.49,5.36,2.88,0.00,0.12,0.014,0.073,339,0.120,0.883,0.002,0.000,0.115,234759,191861,17,0.160,0.038,0.010,636721,0.053,0.075,0.004,162.63,98845,902,0.159,0.400,0.000,2550876,1.07,20.40,0.000,0.004,0.001
270000,3378,1.351,0.025,10.73,263543,246020,3067,29,14440,916,1575935.4,186.9,0.575,0.088,0.076,0.128,0.132,526,5.80,3.39,0.15,1.39,0.09,0.89,0.06,0.77,5.50,2.64,0.00,0.09,0.010,0.054,322,0.129,0.864,0.000,0.000,0.135,252347,211671,13,0.255,0.056,0.017,322796,0.069,0.071,0.003,162.56,99647,761,0.204,0.172,0.000,2320768,1.06,20.43,0.000,0.007,0.001
280000,3380,1.334,0.028,10.85,276704,259440,3229,7,14026,684,1596492.0,101.0,0.579,0.082,0.073,0.132,0.136,473,5.68,3.07,0.13,1.34,0.08,0.51,0.09,0.88,5.38,2.40,0.00,0.00,0.011,0.061,323,0.149,0.893,0.001,0.000,0.106,264815,225355,19,0.289,0.038,0.041,1773841,0.032,0.072,0.004,162.67,106600,714,0.148,0.286,0.000,2449476,1.05,20.45,0.000,0.005,0.000
290000,3410,1.355,0.028,10.59,289348,268740,3282,6,17290,1049,1561526.6,166.3,0.645,0.069,0.061,0.110,0.115,468,5.66,4.08,0.25,2.36,0.14,1.08,0.06,0.68,5.21,2.92,0.00,0.11,0.014,0.076,402,0.096,0.879,0.003,0.000,0.118,278170,238066,16,0.263,0.002,0.022,664629,0.054,0.079,0.005,162.47,111638,414,0.159,0.500,0.000,2279207,1.10,20.48,0.000,0.015,0.002
300000,3433,1.327,0.025,10.35,296428,276194,3378,11,16822,982,1553670.1,140.3,0.641,0.074,0.063,0.109,0.112,426,5.49,3.59,0.15,1.42,0.15,1.23,0.09,0.75,5.10,2.76,0.00,0.12,0.015,0.079,377,0.129,0.876,0.001,0.000,0.122,285723,249385,14,0.214,0.032,0.038,1001746,0.106,0.073,0.005,162.42,116057,807,0.143,0.364,0.000,2311006,1.06,20.66,0.000,0.004,0.001
310000,3403,1.329,0.029,10.63,269510,251691,3447,26,14376,1196,1577045.4,193.5,0.609,0.085,0.074,0.115,0.117,508,5.69,3.82,0.21,1.76,0.18,1.58,0.11,0.87,5.19,2.73,0.01,0.14,0.017,0.082,420,0.124,0.868,0.003,0.000,0.129,258343,222819,14,0.202,0.048,0.051,1296201,0.114,0.077,0.005,162.31,103936,826,0.162,0.346,0.000,2388215,1.08,20.39,0.001,0.017,0.003
320000,3384,1.329,0.021,11.06,285289,266567,3386,23,15332,2019,1613993.2,260.6,0.611,0.088,0.079,0.110,0.112,478,6.01,4.30,0.29,2.05,0.26,1.96,0.07,0.58,5.40,2.98,0.01,0.15,0.020,0.095,442,0.098,0.848,0.004,0.000,0.147,274285,239169,16,0.231,0.078,0.028,1676669,0.087,0.061,0.003,162.48,114750,721,0.129,0.261,0.000,2135049,1.12,19.89,0.000,0.018,0.002
330000,3394,1.349,0.023,11.11,291876,271348,3147,43,17328,2540,1620799.6,325.9,0.612,0.087,0.079,0.109,0.113,422,5.93,4.29,0.19,1.68,0.23,1.70,0.14,1.26,5.37,2.81,0.01,0.23,0.018,0.089,452,0.077,0.853,0.002,0.000,0.145,281094,243529,16,0.329,0.022,0.047,1220061,0.091,0.065,0.003,162.74,116728,715,0.128,0.302,0.000,2127861,1.07,20.05,0.000,0.021,0.005
340000,3339,1.330,0.023,11.24,305171,284121,3545,4,17556,1514,1628583.4,199.0,0.644,0.076,0.071,0.104,0.105,418,6.06,4.17,0.20,1.76,0.19,1.24,0.12,1.24,5.55,2.95,0.01,0.14,0.016,0.081,403,0.096,0.843,0.001,0.000,0.155,295204,261483,16,0.315,0.029,0.034,1342853,0.091,0.061,0.002,162.77,124797,294,0.131,0.000,0.000,1855033,1.07,19.92,0.000,0.003,0.002
350000,3401,1.325,0.023,11.54,282903,262391,3255,6,17189,1691,1632456.6,323.7,0.585,0.094,0.085,0.118,0.118,405,5.67,3.27,0.13,1.19,0.12,1.11,0.06,0.58,5.36,2.63,0.00,0.07,0.010,0.066,381,0.106,0.887,0.004,0.000,0.109,272602,231703,16,0.209,0.057,0.028,1085335,0.082,0.062,0.002,162.81,115218,109,0.191,0.833,0.000,2361368,1.06,20.39,0.000,0.011,0.002
360000,3303,1.358,0.024,11.42,275134,255467,3045,3,16717,1255,1651426.9,123.4,0.562,0.103,0.092,0.121,0.121,385,6.17,4.15,0.24,1.88,0.15,1.46,0.09,0.86,5.69,2.98,0.01,0.16,0.010,0.070,453,0.110,0.868,0.007,0.000,0.125,265077,222802,15,0.246,0.038,0.031,873567,0.070,0.061,0.002,162.83,113491,792,0.098,0.000,0.000,2632746,1.09,19.86,0.000,0.008,0.003
370000,3366,1.333,0.024,11.34,282891,262487,3428,10,16903,1431,1621439.4,243.8,0.583,0.097,0.087,0.116,0.116,421,5.79,3.33,0.18,1.67,0.11,0.92,0.09,0.83,5.41,2.46,0.00,0.13,0.011,0.070,376,0.108,0.905,0.001,0.000,0.094,272505,232822,17,0.169,0.000,0.031,940082,0.058,0.061,0.002,162.87,115385,753,0.170,0.500,0.000,2563457,1.06,20.26,0.000,0.008,0.001
380000,3343,1.352,0.025,11.21,267813,247840,3245,96,16655,1982,1643735.6,424.9,0.565,0.104,0.091,0.119,0.120,458,5.80,3.67,0.12,1.21,0.16,1.37,0.09,1.03,5.43,2.84,0.00,0.08,0.016,0.074,410,0.123,0.858,0.003,0.000,0.139,256954,215437,17,0.270,0.005,0.027,1116795,0.071,0.064,0.003,162.84,105158,565,0.214,0.312,0.000,2669500,1.05,20.02,0.000,0.019,0.001
390000,3341,1.339,0.026,11.00,302626,281651,3332,5,17640,721,1622143.4,105.4,0.618,0.087,0.078,0.108,0.108,429,6.05,4.11,0.20,1.76,0.20,1.51,0.19,1.47,5.46,2.74,0.01,0.15,0.016,0.082,435,0.076,0.825,0.003,0.000,0.172,291761,257211,16,0.286,0.029,0.060,1718710,0.053,0.075,0.005,162.82,119547,612,0.146,0.400,0.000,2099886,1.08,19.81,0.000,0.003,0.003
400000,3462,1.318,0.025,10.88,290296,268730,3422,24,17999,914,1625610.0,133.5,0.617,0.089,0.077,0.109,0.109,411,5.84,4.20,0.24,2.23,0.15,1.20,0.14,1.14,5.30,2.82,0.01,0.20,0.014,0.075,436,0.087,0.873,0.004,0.000,0.124,278981,239946,16,0.222,0.020,0.052,1891032,0.054,0.062,0.002,162.79,116548,626,0.146,0.250,0.000,2060268,1.09,20.27,0.001,0.005,0.003
410000,3413,1.342,0.027,10.91,266360,247781,3154,18,15456,737,1628680.1,93.8,0.566,0.102,0.090,0.121,0.121,484,5.66,3.60,0.14,1.39,0.14,1.00,0.16,1.41,5.22,2.61,0.00,0.06,0.014,0.072,369,0.116,0.870,0.004,0.000,0.127,253891,210439,13,0.257,0.055,0.046,1689050,0.086,0.064,0.002,162.81,102154,1025,0.127,0.389,0.000,2429138,1.05,20.36,0.000,0.003,0.001
420000,3457,1.302,0.027,10.97,271087,252481,3392,8,15162,704,1635343.4,68.6,0.560,0.108,0.096,0.118,0.118,498,5.52,3.15,0.10,1.43,0.12,0.89,0.12,0.87,5.18,2.33,0.00,0.05,0.012,0.068,330,0.135,0.889,0.001,0.000,0.109,258520,218176,12,0.224,0.027,0.046,1566978,0.119,0.066,0.003,162.84,96736,469,0.097,0.250,0.000,2537718,1.04,20.61,0.000,0.006,0.001
430000,3456,1.313,0.024,10.65,264829,247158,3270,12,14390,813,1621162.9,110.7,0.550,0.117,0.103,0.115,0.116,482,5.54,3.56,0.10,1.14,0.12,0.98,0.16,1.21,5.16,2.66,0.00,0.00,0.012,0.071,358,0.141,0.881,0.001,0.000,0.118,253251,208873,14,0.257,0.061,0.040,1315688,0.107,0.056,0.001,162.86,98023,583,0.136,0.417,0.000,2758589,1.04,20.49,0.000,0.009,0.000
440000,3375,1.346,0.028,11.25,271207,253237,3211,4,14836,706,1638624.6,73.8,0.543,0.115,0.100,0.121,0.122,494,5.61,3.40,0.12,1.60,0.12,0.97,0.11,0.86,5.25,2.47,0.00,0.09,0.012,0.071,316,0.143,0.871,0.000,0.000,0.129,258617,216520,14,0.263,0.056,0.041,1479679,0.143,0.067,0.003,162.94,101653,593,0.104,0.250,0.000,2772417,1.04,20.53,0.000,0.002,0.001
450000,3433,1.324,0.025,10.85,280648,261151,3318,7,16114,852,1640172.8,132.6,0.564,0.105,0.092,0.117,0.121,468,5.64,3.63,0.09,1.02,0.12,1.24,0.18,1.22,5.25,2.83,0.00,0.13,0.010,0.067,382,0.112,0.882,0.002,0.000,0.116,268841,226295,14,0.273,0.015,0.045,1454867,0.154,0.062,0.002,162.90,101104,672,0.156,0.143,0.001,2746990,1.03,20.64,0.000,0.009,0.001
460000,3420,1.321,0.022,11.38,273455,255402,3385,14,14667,626,1638636.2,90.0,0.543,0.108,0.095,0.125,0.129,498,5.71,3.52,0.11,1.34,0.11,0.93,0.15,1.02,5.35,2.55,0.00,0.04,0.010,0.058,364,0.089,0.897,0.001,0.000,0.102,261535,219092,15,0.264,0.060,0.057,1737490,0.146,0.056,0.002,162.95,101897,946,0.144,0.143,0.000,2778757,1.04,20.59,0.000,0.002,0.001
470000,3362,1.320,0.026,11.76,261576,243021,2889,0,15724,468,1647592.9,62.8,0.512,0.113,0.096,0.137,0.142,473,5.98,3.34,0.08,0.79,0.15,0.92,0.14,0.95,5.62,2.68,0.00,0.06,0.016,0.074,390,0.099,0.888,0.003,0.000,0.109,248593,204680,12,0.375,0.027,0.051,1654095,0.125,0.058,0.002,162.97,100367,0,0.134,0.000,0.000,2727443,1.03,20.23,0.000,0.008,0.001
480000,3352,1.360,0.029,11.56,265564,245414,3121,8,17031,901,1648294.5,175.0,0.534,0.112,0.095,0.128,0.131,467,5.78,3.36,0.05,0.68,0.13,0.87,0.17,1.24,5.42,2.70,0.00,0.12,0.014,0.069,398,0.146,0.881,0.000,0.000,0.119,251938,211495,12,0.399,0.021,0.054,1739497,0.133,0.060,0.002,162.97,102546,123,0.194,0.375,0.000,2319631,1.03,20.39,0.000,0.014,0.001
490000,3370,1.338,0.028,11.65,269167,248029,3043,29,18048,1551,1620593.0,374.5,0.540,0.109,0.093,0.128,0.130,486,5.78,3.64,0.07,0.88,0.13,0.91,0.12,0.81,5.47,2.98,0.00,0.03,0.012,0.063,391,0.114,0.881,0.000,0.000,0.119,255282,216269,12,0.389,0.009,0.044,1888210,0.145,0.065,0.003,162.95,98576,756,0.241,0.172,0.000,2339358,1.03,20.47,0.000,0.026,0.000
500000,3431,1.340,0.021,11.34,281227,258915,3291,1,18959,445,1636954.4,45.9,0.560,0.101,0.086,0.125,0.128,454,5.84,3.73,0.09,0.94,0.15,1.25,0.12,1.09,5.48,2.90,0.00,0.11,0.015,0.079,342,0.256,0.843,0.001,0.000,0.156,268692,229199,14,0.478,0.011,0.032,1722500,0.129,0.052,0.001,162.98,103497,0,0.103,1.000,0.000,2106476,1.04,20.12,0.000,0.006,0.001
510000,3422,1.331,0.018,10.56,324557,298990,4012,4,21560,765,1611754.5,85.8,0.680,0.067,0.057,0.096,0.100,424,5.70,4.01,0.08,0.76,0.18,1.29,0.15,1.16,5.30,3.27,0.01,0.15,0.015,0.085,431,0.130,0.828,0.001,0.000,0.172,314639,281700,13,0.452,0.040,0.039,1541499,0.114,0.064,0.004,162.89,125490,817,0.112,0.500,0.000,1519725,1.03,20.50,0.000,0.014,0.001
520000,3526,1.292,0.014,9.60,360559,334736,4487,21,21211,1766,1564816.6,123.6,0.771,0.052,0.046,0.065,0.067,410,5.52,3.97,0.10,0.95,0.17,1.22,0.17,1.16,5.08,3.09,0.01,0.17,0.015,0.084,451,0.161,0.788,0.002,0.000,0.210,353187,329935,11,0.403,0.001,0.054,1838866,0.081,0.050,0.001,162.85,137118,1064,0.070,0.333,0.000,1368528,1.04,20.73,0.000,0.013,0.002
530000,3497,1.317,0.017,9.38,345619,322302,4610,30,18706,1666,1577522.4,256.2,0.762,0.068,0.059,0.055,0.056,481,5.27,3.32,0.10,1.12,0.14,1.19,0.17,0.97,4.85,2.63,0.00,0.09,0.012,0.072,385,0.212,0.807,0.002,0.000,0.191,339164,310587,12,0.492,0.022,0.055,2136141,0.075,0.061,0.003,162.82,124321,1011,0.154,0.233,0.000,1549014,1.05,20.83,0.000,0.017,0.002
540000,3473,1.337,0.017,9.88,334133,312434,4039,22,17662,1512,1623302.6,294.9,0.717,0.076,0.067,0.070,0.070,473,5.49,3.54,0.10,0.92,0.15,1.19,0.14,1.04,5.10,2.83,0.00,0.13,0.016,0.085,406,0.191,0.831,0.001,0.000,0.168,327375,296837,11,0.403,0.050,0.041,1749453,0.093,0.049,0.001,162.83,123081,725,0.195,0.318,0.000,1933615,1.05,20.57,0.000,0.016,0.001
550000,3508,1.315,0.019,9.88,339730,317895,4506,39,17255,1855,1602353.6,353.1,0.732,0.067,0.059,0.070,0.071,450,5.23,2.91,0.08,0.82,0.10,0.88,0.13,0.82,4.92,2.52,0.00,0.03,0.010,0.069,323,0.285,0.864,0.002,0.000,0.135,332423,301833,13,0.474,0.000,0.047,1883244,0.090,0.055,0.002,162.93,121132,928,0.190,0.282,0.000,1864408,1.03,20.82,0.000,0.010,0.001
560000,3515,1.283,0.019,10.16,309539,290072,3919,6,15535,1040,1596200.2,125.4,0.647,0.082,0.072,0.100,0.100,513,5.32,2.95,0.11,1.13,0.09,0.79,0.13,0.94,4.99,2.42,0.00,0.04,0.010,0.062,317,0.177,0.863,0.003,0.000,0.133,300457,264259,12,0.343,0.042,0.048,1778029,0.092,0.055,0.002,162.96,112085,1316,0.121,0.167,0.000,2314893,1.05,20.72,0.000,0.010,0.001
570000,3490,1.319,0.019,10.19,296547,277738,3793,3,15038,853,1606255.9,114.2,0.631,0.089,0.080,0.098,0.101,492,5.40,3.20,0.07,0.75,0.07,0.77,0.16,1.32,5.09,2.55,0.00,0.08,0.008,0.055,307,0.201,0.864,0.001,0.000,0.135,287626,245313,14,0.344,0.028,0.048,1479249,0.116,0.047,0.001,162.96,111865,857,0.134,0.000,0.000,2418828,1.03,20.68,0.000,0.006,0.001
580000,3468,1.323,0.026,10.46,290113,271682,3683,5,14765,678,1632076.5,90.7,0.603,0.094,0.083,0.110,0.110,521,5.43,3.07,0.07,0.81,0.14,1.27,0.11,0.83,5.10,2.28,0.00,0.15,0.014,0.076,321,0.200,0.857,0.001,0.000,0.142,278496,237602,12,0.267,0.053,0.045,1848054,0.127,0.067,0.003,162.99,102190,208,0.134,0.600,0.000,2092210,1.03,20.47,0.000,0.008,0.001
590000,3494,1.310,0.026,10.02,299662,280690,3615,9,15322,1214,1612004.2,176.5,0.615,0.091,0.082,0.106,0.106,509,5.35,3.57,0.10,1.15,0.14,0.97,0.14,1.15,4.97,2.65,0.01,0.13,0.015,0.077,349,0.260,0.858,0.002,0.000,0.140,288019,251375,13,0.362,0.013,0.048,1314305,0.129,0.063,0.002,162.98,106821,1600,0.145,0.000,0.000,2085073,1.04,20.63,0.000,0.010,0.002
