step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
110000,3438,1.378,0.024,12.22,294036,270897,3612,5,19447,886,1592975.0,138.4,0.615,0.093,0.065,0.112,0.114,382,5.69,2.87,0.05,0.55,0.12,0.78,0.06,0.83,5.47,2.50,0.00,0.15,0.014,0.087,297,0.099,0.869,0.000,0.000,0.131,285382,247727,15,0.358,0.088,0.011,371271,0.074,0.067,0.003,162.53,126431,1252,0.156,0.200,0.000,1758534,1.02,20.33,0.000,0.015,0.001
120000,3401,1.386,0.027,11.73,270551,251332,2821,2,16433,815,1631756.4,100.8,0.544,0.110,0.077,0.133,0.136,425,5.85,2.86,0.04,0.47,0.17,1.12,0.08,0.94,5.57,2.45,0.00,0.06,0.016,0.096,328,0.121,0.850,0.000,0.000,0.150,260615,217028,12,0.428,0.009,0.019,319507,0.121,0.074,0.004,162.71,112120,42,0.124,0.500,0.000,2227693,1.02,20.10,0.000,0.009,0.001
130000,3355,1.355,0.025,11.96,266043,247179,3058,3,15849,1102,1614903.5,141.5,0.552,0.101,0.074,0.135,0.137,410,6.08,3.42,0.08,0.90,0.15,1.33,0.14,1.13,5.71,2.64,0.00,0.09,0.013,0.079,364,0.101,0.874,0.001,0.000,0.126,256680,215887,10,0.274,0.048,0.041,1392804,0.100,0.069,0.004,162.69,112129,43,0.128,0.667,0.000,2103070,1.03,19.64,0.000,0.005,0.002
140000,3394,1.341,0.024,12.35,272773,252120,3368,23,17223,1769,1599279.2,324.8,0.569,0.105,0.078,0.125,0.123,382,5.65,2.95,0.11,1.39,0.16,0.95,0.08,0.77,5.30,2.28,0.00,0.12,0.019,0.097,352,0.156,0.876,0.001,0.000,0.123,262865,224597,11,0.283,0.027,0.024,1040502,0.107,0.072,0.004,162.73,116372,498,0.184,0.130,0.000,1944433,1.05,20.08,0.000,0.025,0.002
150000,3379,1.343,0.025,12.41,294062,271654,3681,71,18671,3267,1615846.9,645.4,0.624,0.087,0.064,0.116,0.110,357,5.74,2.95,0.11,1.27,0.15,0.99,0.10,0.81,5.38,2.28,0.01,0.14,0.015,0.082,384,0.168,0.875,0.001,0.000,0.124,282644,244643,12,0.334,0.009,0.032,776496,0.092,0.070,0.004,162.64,127121,699,0.198,0.197,0.000,1674384,1.04,20.00,0.000,0.027,0.004
160000,3362,1.358,0.028,12.58,300654,278626,3485,18,18542,2533,1619435.8,429.1,0.631,0.080,0.059,0.118,0.112,353,5.59,2.92,0.14,0.96,0.09,0.97,0.11,0.96,5.25,2.24,0.00,0.10,0.009,0.058,381,0.244,0.850,0.006,0.000,0.143,288326,252215,12,0.539,0.019,0.028,900423,0.091,0.078,0.005,162.66,130704,493,0.169,0.611,0.000,1728478,1.05,19.99,0.000,0.048,0.002
170000,3393,1.323,0.025,12.47,300006,278351,3543,120,17961,6990,1621077.5,1658.3,0.614,0.090,0.067,0.120,0.110,347,5.68,2.92,0.13,1.37,0.10,0.90,0.06,0.83,5.39,2.20,0.01,0.13,0.010,0.076,327,0.191,0.859,0.001,0.000,0.140,288584,249505,14,0.406,0.020,0.011,687198,0.070,0.073,0.005,162.67,132759,739,0.237,0.225,0.000,1870584,1.05,19.81,0.000,0.022,0.002
180000,3422,1.321,0.025,12.51,308222,285288,4008,30,18867,2775,1610346.6,507.8,0.638,0.080,0.058,0.118,0.106,345,5.66,3.23,0.13,1.13,0.11,0.92,0.12,1.34,5.30,2.48,0.01,0.14,0.010,0.071,387,0.260,0.837,0.004,0.000,0.158,297301,259689,13,0.478,0.033,0.019,399070,0.092,0.078,0.005,162.70,134895,394,0.183,0.467,0.000,1791534,1.05,20.11,0.000,0.030,0.004
190000,3455,1.300,0.021,12.86,307678,284910,3960,37,18738,3838,1601890.9,658.6,0.648,0.077,0.057,0.114,0.104,335,5.47,2.81,0.10,0.95,0.08,0.69,0.07,0.88,5.22,2.32,0.00,0.08,0.010,0.080,351,0.127,0.855,0.003,0.000,0.143,297098,260970,15,0.285,0.067,0.016,631686,0.064,0.066,0.003,162.62,137349,766,0.172,0.216,0.001,1677815,1.04,20.26,0.000,0.047,0.001
200000,3344,1.344,0.025,12.55,308060,286949,3589,217,17416,13994,1608726.8,3200.8,0.636,0.089,0.068,0.109,0.099,319,5.94,3.19,0.13,1.23,0.12,0.94,0.12,1.14,5.57,2.41,0.02,0.20,0.014,0.088,435,0.127,0.847,0.008,0.000,0.146,297614,259286,11,0.494,0.010,0.020,642149,0.076,0.072,0.004,162.70,136141,724,0.229,0.221,0.004,1941149,1.04,19.49,0.000,0.121,0.008
210000,3406,1.325,0.024,12.52,289200,269042,3163,828,16105,61975,1595255.0,13644.7,0.595,0.096,0.072,0.124,0.113,356,5.91,3.04,0.12,1.01,0.25,1.40,0.08,0.90,5.46,2.48,0.02,0.24,0.027,0.129,477,0.151,0.820,0.015,0.000,0.165,277954,239252,11,0.406,0.060,0.012,640898,0.070,0.071,0.005,162.66,127655,616,0.220,0.155,0.004,1972456,1.05,19.83,0.000,0.159,0.010
220000,3395,1.333,0.022,12.35,313562,291730,3633,628,17582,54420,1609559.1,11413.7,0.654,0.088,0.067,0.100,0.092,348,5.93,3.37,0.12,1.05,0.19,1.27,0.09,1.15,5.52,2.68,0.02,0.19,0.019,0.110,456,0.089,0.798,0.011,0.000,0.191,303254,269164,12,0.350,0.017,0.016,563423,0.087,0.069,0.004,162.64,137438,666,0.210,0.164,0.003,1856290,1.04,19.96,0.000,0.129,0.008
230000,3401,1.316,0.019,12.01,352019,329984,3653,527,17849,40387,1610254.2,8521.3,0.713,0.072,0.055,0.082,0.078,318,6.12,3.69,0.13,1.20,0.20,1.24,0.13,1.25,5.65,2.80,0.01,0.14,0.018,0.100,563,0.105,0.807,0.008,0.000,0.185,343150,315791,11,0.413,0.100,0.019,641105,0.067,0.056,0.002,162.71,155135,798,0.211,0.241,0.000,1610051,1.05,19.52,0.000,0.175,0.003
240000,3382,1.348,0.022,12.22,312678,292226,3764,154,16553,23707,1608407.6,5040.9,0.646,0.103,0.082,0.087,0.082,363,6.01,3.16,0.10,1.09,0.14,1.16,0.09,1.06,5.68,2.46,0.01,0.12,0.013,0.081,428,0.125,0.846,0.004,0.000,0.150,302300,268727,15,0.231,0.221,0.017,724369,0.066,0.061,0.003,162.73,135634,631,0.213,0.377,0.000,1632708,1.04,19.73,0.000,0.102,0.004
250000,3400,1.350,0.027,12.24,268780,249200,3266,466,15830,40038,1592250.1,8766.8,0.570,0.121,0.094,0.110,0.105,380,5.84,3.03,0.09,1.12,0.14,1.15,0.08,0.98,5.53,2.37,0.01,0.13,0.012,0.085,437,0.093,0.841,0.005,0.000,0.154,257233,218559,12,0.256,0.205,0.012,532917,0.093,0.078,0.006,162.68,120098,657,0.219,0.305,0.001,2086101,1.04,19.87,0.000,0.141,0.004
260000,3271,1.386,0.025,12.03,283400,263071,3227,607,16624,28222,1590323.6,6325.1,0.602,0.107,0.080,0.108,0.104,390,6.31,3.51,0.07,0.74,0.18,1.14,0.15,1.41,5.91,2.79,0.01,0.14,0.017,0.087,534,0.118,0.849,0.006,0.000,0.146,270471,232976,15,0.201,0.290,0.029,563923,0.091,0.067,0.003,162.66,124293,877,0.224,0.229,0.001,1822198,1.02,19.33,0.000,0.130,0.005
270000,3384,1.363,0.021,11.99,311326,289819,3369,397,17628,15755,1608191.1,3202.7,0.646,0.101,0.077,0.091,0.085,339,5.80,3.00,0.11,1.25,0.13,0.93,0.08,0.94,5.48,2.25,0.01,0.16,0.012,0.078,383,0.160,0.828,0.004,0.000,0.168,300441,265243,11,0.278,0.269,0.014,751203,0.058,0.071,0.005,162.65,139512,873,0.203,0.307,0.001,1551403,1.04,20.01,0.000,0.098,0.007
280000,3408,1.352,0.024,11.77,310526,287819,3600,114,18969,7115,1579865.0,1491.7,0.637,0.102,0.076,0.094,0.090,372,5.82,3.27,0.16,1.37,0.17,1.20,0.09,1.11,5.40,2.39,0.01,0.14,0.017,0.099,398,0.099,0.857,0.003,0.000,0.140,298952,266259,12,0.203,0.148,0.013,630684,0.063,0.070,0.004,162.65,133635,911,0.210,0.316,0.000,1375170,1.06,19.86,0.000,0.048,0.003
290000,3153,1.365,0.026,12.07,307348,284252,3634,605,19112,19327,1590939.6,4249.1,0.628,0.111,0.084,0.091,0.086,353,6.76,5.41,0.33,2.38,0.23,1.48,0.07,0.88,6.12,3.52,0.03,0.32,0.016,0.089,596,0.065,0.884,0.016,0.000,0.100,294315,262282,18,0.142,0.100,0.014,513412,0.078,0.066,0.003,162.52,130814,724,0.220,0.223,0.004,1353901,1.09,18.82,0.000,0.161,0.012
300000,3298,1.390,0.026,12.04,267112,247250,2797,1274,15646,59228,1620633.8,10612.6,0.550,0.130,0.091,0.119,0.110,394,6.38,3.98,0.10,1.39,0.19,1.33,0.10,1.04,5.98,3.13,0.01,0.19,0.016,0.095,433,0.117,0.841,0.001,0.000,0.158,251813,210912,23,0.191,0.030,0.018,548885,0.085,0.064,0.002,162.56,113967,534,0.179,0.213,0.001,1716330,1.03,19.24,0.000,0.042,0.002
310000,3361,1.373,0.022,12.10,300672,278142,3388,129,18950,8296,1614526.8,1933.2,0.596,0.115,0.083,0.105,0.100,364,5.92,2.75,0.10,1.01,0.14,0.98,0.04,0.46,5.65,2.37,0.00,0.07,0.015,0.095,407,0.095,0.858,0.001,0.000,0.140,286843,248973,23,0.244,0.036,0.013,567403,0.087,0.063,0.003,162.71,129868,703,0.233,0.318,0.000,1352706,1.04,19.68,0.000,0.076,0.002
320000,3387,1.344,0.025,12.30,267518,246002,3369,98,18023,7399,1624343.8,1605.4,0.520,0.139,0.101,0.122,0.117,390,5.87,3.25,0.12,1.27,0.10,0.78,0.09,0.87,5.57,2.58,0.01,0.13,0.010,0.078,402,0.094,0.861,0.002,0.000,0.137,254197,208279,18,0.121,0.184,0.019,457067,0.132,0.069,0.004,162.76,117790,834,0.217,0.224,0.001,1700559,1.04,19.91,0.000,0.037,0.002
330000,3363,1.336,0.023,11.64,309224,283133,3851,139,22125,10991,1590325.9,2654.5,0.619,0.098,0.070,0.108,0.104,371,5.95,3.14,0.06,0.64,0.09,0.86,0.07,0.76,5.74,2.74,0.00,0.07,0.009,0.066,404,0.092,0.808,0.002,0.000,0.190,295900,262015,17,0.274,0.017,0.014,421068,0.122,0.063,0.002,162.66,129911,598,0.242,0.209,0.000,1305112,1.03,19.85,0.000,0.029,0.001
340000,3368,1.324,0.027,11.60,291970,266950,3489,99,21427,6432,1607525.6,1269.5,0.576,0.123,0.091,0.107,0.104,396,5.64,2.83,0.07,0.87,0.09,0.76,0.05,0.70,5.43,2.46,0.00,0.11,0.010,0.069,330,0.132,0.865,0.000,0.000,0.134,278207,240077,18,0.368,0.017,0.015,448400,0.140,0.078,0.005,162.72,121462,877,0.197,0.263,0.000,1626458,1.03,20.42,0.000,0.035,0.001
350000,3353,1.363,0.025,11.39,293949,267828,3147,166,22823,6956,1621589.8,1442.3,0.559,0.130,0.095,0.110,0.105,421,5.74,3.24,0.08,0.90,0.07,0.77,0.06,0.74,5.52,2.74,0.00,0.07,0.007,0.067,356,0.161,0.860,0.000,0.000,0.140,280381,243706,12,0.330,0.001,0.022,664496,0.137,0.066,0.003,162.69,115788,846,0.207,0.259,0.000,1629071,1.03,20.08,0.000,0.033,0.001
360000,3393,1.327,0.025,11.45,313616,285189,3568,323,24496,8587,1589280.4,2018.9,0.613,0.110,0.078,0.101,0.098,361,5.70,3.42,0.11,1.11,0.04,0.77,0.09,0.94,5.46,2.82,0.00,0.05,0.004,0.047,371,0.100,0.844,0.001,0.000,0.155,299785,267759,10,0.339,0.062,0.032,1195993,0.116,0.071,0.004,162.65,130428,890,0.235,0.232,0.000,1364089,1.04,20.23,0.000,0.048,0.001
370000,3380,1.342,0.022,12.05,327794,299322,3875,64,24546,2171,1588107.1,436.3,0.650,0.094,0.069,0.096,0.091,369,5.80,3.48,0.11,1.80,0.07,0.71,0.07,0.94,5.56,2.59,0.00,0.06,0.007,0.068,277,0.156,0.779,0.001,0.000,0.220,315133,283931,17,0.578,0.034,0.022,1045604,0.113,0.070,0.004,162.66,134542,655,0.201,0.359,0.000,1368857,1.03,20.23,0.000,0.006,0.001
380000,3386,1.335,0.025,12.21,338404,309122,4083,157,25036,3741,1603735.9,671.9,0.673,0.084,0.060,0.094,0.089,332,5.86,3.24,0.07,1.04,0.06,0.65,0.07,0.62,5.66,2.85,0.00,0.05,0.005,0.057,292,0.194,0.826,0.001,0.000,0.173,325648,293979,11,0.546,0.053,0.027,905764,0.100,0.068,0.003,162.67,144416,905,0.180,0.306,0.000,1299045,1.03,19.93,0.000,0.022,0.001
390000,3393,1.343,0.023,11.86,314163,287413,3982,125,22636,3665,1597318.1,769.0,0.645,0.092,0.064,0.102,0.098,370,5.74,3.27,0.10,1.14,0.11,1.22,0.07,0.72,5.46,2.73,0.00,0.13,0.009,0.080,328,0.158,0.839,0.002,0.000,0.159,300001,265056,12,0.446,0.168,0.033,957743,0.107,0.064,0.002,162.68,130319,1016,0.210,0.152,0.000,1384527,1.04,20.10,0.000,0.026,0.002
400000,3498,1.323,0.022,11.60,320062,293954,3955,66,21982,3126,1580885.4,652.6,0.666,0.078,0.050,0.105,0.100,352,5.82,3.63,0.11,1.04,0.13,1.03,0.17,1.21,5.41,2.90,0.01,0.23,0.011,0.081,394,0.127,0.816,0.003,0.000,0.182,307008,273775,17,0.320,0.042,0.061,1164524,0.091,0.071,0.005,162.60,130514,663,0.209,0.364,0.000,1469303,1.04,20.12,0.000,0.017,0.005
410000,3443,1.330,0.024,11.17,308756,283897,4029,129,20756,4001,1591062.0,871.8,0.646,0.083,0.058,0.107,0.105,424,5.52,3.18,0.13,1.32,0.10,0.78,0.09,1.08,5.20,2.50,0.00,0.10,0.009,0.074,316,0.196,0.850,0.000,0.000,0.150,296186,264229,14,0.177,0.265,0.043,1507124,0.098,0.066,0.003,162.58,116845,702,0.218,0.295,0.000,1629642,1.05,20.30,0.000,0.026,0.002
420000,3420,1.319,0.020,11.34,330243,304736,3840,12,21678,1963,1609864.6,266.1,0.651,0.087,0.062,0.101,0.098,406,5.79,3.22,0.10,1.04,0.10,0.89,0.05,0.65,5.55,2.82,0.00,0.10,0.013,0.092,305,0.176,0.807,0.001,0.000,0.192,316711,286835,11,0.195,0.310,0.013,765075,0.114,0.058,0.002,162.74,127089,704,0.136,0.500,0.000,1395762,1.04,20.16,0.000,0.021,0.001
430000,3444,1.326,0.026,11.67,305065,280325,3910,60,20746,1770,1618272.6,312.4,0.611,0.102,0.074,0.109,0.104,422,5.53,2.72,0.08,0.90,0.06,0.64,0.03,0.59,5.36,2.38,0.00,0.05,0.007,0.065,274,0.200,0.870,0.001,0.000,0.128,291709,258841,14,0.386,0.039,0.013,462002,0.115,0.061,0.002,162.75,121728,952,0.176,0.133,0.000,1591403,1.03,20.27,0.000,0.005,0.001
440000,3373,1.360,0.029,11.82,250770,230442,2581,1250,16568,49275,1608063.2,10212.9,0.499,0.125,0.089,0.147,0.141,478,5.84,2.92,0.10,0.90,0.07,0.81,0.03,0.52,5.64,2.63,0.01,0.14,0.007,0.068,311,0.192,0.878,0.001,0.000,0.121,234575,189561,11,0.393,0.024,0.005,321102,0.132,0.072,0.004,162.69,100466,537,0.207,0.161,0.000,2161345,1.04,19.80,0.000,0.017,0.002
450000,3403,1.344,0.029,11.66,271419,248623,3335,37,19394,1601,1605617.2,291.8,0.541,0.118,0.084,0.131,0.127,421,5.94,3.21,0.10,0.94,0.12,1.10,0.03,0.54,5.69,2.60,0.00,0.10,0.010,0.077,344,0.131,0.869,0.001,0.000,0.130,254346,218316,14,0.252,0.189,0.004,191832,0.128,0.068,0.003,162.75,108225,572,0.182,0.270,0.000,1596905,1.04,19.75,0.000,0.014,0.001
460000,3364,1.324,0.030,11.70,277817,254415,3243,23,20175,1618,1610550.5,271.3,0.543,0.122,0.087,0.127,0.122,419,5.64,3.05,0.11,1.20,0.08,0.86,0.04,0.76,5.41,2.42,0.00,0.11,0.007,0.072,299,0.184,0.875,0.000,0.000,0.124,259233,222980,13,0.469,0.014,0.007,213585,0.132,0.071,0.004,162.75,114162,913,0.168,0.261,0.000,1519655,1.04,20.11,0.000,0.015,0.001
470000,3425,1.347,0.027,11.69,279919,256731,3324,30,19773,2200,1616907.0,357.7,0.552,0.117,0.083,0.127,0.121,431,5.36,2.43,0.06,0.78,0.05,0.85,0.02,0.35,5.23,2.08,0.00,0.02,0.005,0.054,253,0.207,0.878,0.000,0.000,0.122,262669,226558,14,0.465,0.003,0.004,256938,0.110,0.066,0.003,162.79,110025,808,0.163,0.233,0.000,1504235,1.02,20.38,0.000,0.018,0.001
480000,3461,1.348,0.027,11.68,278721,255360,3632,13,19680,1426,1591155.4,184.5,0.560,0.116,0.084,0.123,0.118,434,5.42,2.77,0.06,0.76,0.10,0.90,0.04,0.64,5.23,2.33,0.00,0.02,0.010,0.080,260,0.185,0.865,0.001,0.000,0.134,262098,225871,13,0.515,0.052,0.007,252025,0.133,0.069,0.004,162.72,110437,363,0.129,0.308,0.000,1482627,1.02,20.38,0.000,0.017,0.000
490000,3425,1.366,0.025,11.68,282039,259753,3460,21,18841,1666,1632617.6,272.9,0.549,0.117,0.081,0.129,0.124,424,5.54,2.67,0.05,0.75,0.12,0.85,0.05,0.66,5.32,2.23,0.00,0.05,0.014,0.086,280,0.187,0.857,0.001,0.000,0.142,265633,228782,12,0.427,0.166,0.011,265931,0.133,0.065,0.003,162.75,113324,573,0.164,0.190,0.000,1702298,1.02,20.17,0.000,0.010,0.000
500000,3401,1.358,0.028,11.90,276539,255638,3507,3,17415,980,1602283.8,147.6,0.561,0.115,0.081,0.123,0.120,396,5.67,2.98,0.08,1.14,0.11,0.98,0.05,0.68,5.44,2.27,0.00,0.12,0.010,0.073,312,0.127,0.871,0.000,0.000,0.129,260608,225327,11,0.248,0.261,0.009,345478,0.108,0.066,0.003,162.73,111564,70,0.151,0.333,0.000,1608573,1.03,20.11,0.000,0.023,0.001
510000,3420,1.361,0.029,12.19,276870,255489,3569,13,17780,1105,1626299.2,140.1,0.549,0.120,0.087,0.124,0.120,399,5.46,2.85,0.10,1.20,0.10,0.79,0.08,1.05,5.18,2.20,0.00,0.07,0.013,0.083,289,0.169,0.875,0.001,0.000,0.124,261435,225229,11,0.282,0.009,0.012,307773,0.114,0.068,0.003,162.77,116654,845,0.127,0.154,0.000,1670138,1.04,20.43,0.000,0.006,0.001
520000,3459,1.336,0.031,11.89,280637,260169,3506,12,16911,2369,1579158.8,390.0,0.566,0.115,0.085,0.120,0.114,396,5.31,3.00,0.07,1.04,0.13,1.01,0.08,1.10,5.02,2.37,0.00,0.04,0.014,0.090,309,0.136,0.864,0.000,0.000,0.136,266456,228840,13,0.407,0.054,0.011,368205,0.094,0.082,0.006,162.77,116379,1425,0.165,0.000,0.000,1839293,1.03,20.61,0.000,0.033,0.001
530000,2848,1.389,0.039,12.49,274201,253793,3961,1262,15796,23235,1513694.0,5202.6,0.597,0.106,0.078,0.112,0.108,438,8.13,7.14,1.07,3.31,1.00,3.25,0.16,1.55,5.90,4.10,0.34,1.20,0.054,0.165,905,0.060,0.823,0.130,0.001,0.046,259855,223908,11,0.242,0.008,0.021,373398,0.095,0.095,0.009,162.51,109893,762,0.224,0.169,0.082,1767497,1.31,17.58,0.000,0.472,0.089
540000,3017,1.429,0.029,11.20,222892,205264,1181,5452,10826,313222,1607648.4,54843.3,0.370,0.147,0.105,0.187,0.191,498,7.86,5.04,0.30,1.35,0.10,0.80,0.13,1.52,7.34,4.35,0.01,0.25,0.008,0.064,824,0.072,0.886,0.031,0.000,0.083,206246,142738,12,0.269,0.272,0.021,480176,0.164,0.070,0.003,162.69,91547,412,0.175,0.133,0.003,4325127,1.11,17.51,0.000,0.281,0.004
550000,3096,1.424,0.028,10.82,277760,258883,2687,1224,14887,66095,1608646.6,10974.4,0.544,0.125,0.091,0.122,0.118,469,7.50,4.44,0.09,1.06,0.15,1.11,0.10,0.92,7.15,4.04,0.00,0.08,0.015,0.093,525,0.068,0.817,0.001,0.000,0.182,262350,223371,9,0.545,0.069,0.035,968978,0.108,0.069,0.003,162.68,105843,531,0.166,0.177,0.000,2429738,1.03,18.11,0.000,0.048,0.002
560000,3446,1.332,0.024,10.67,294395,273282,3256,7,17500,1861,1613998.6,239.6,0.587,0.116,0.088,0.104,0.104,461,5.85,3.37,0.12,1.66,0.13,1.02,0.05,0.79,5.54,2.57,0.00,0.12,0.015,0.098,416,0.101,0.854,0.000,0.000,0.146,279310,242435,18,0.191,0.192,0.009,533657,0.103,0.059,0.002,162.78,116390,1069,0.129,0.143,0.000,1820217,1.04,20.02,0.001,0.015,0.001
570000,3317,1.350,0.028,11.58,273626,253857,2938,646,16314,23742,1630654.1,4875.4,0.550,0.126,0.096,0.117,0.112,438,6.10,3.55,0.14,1.40,0.21,1.55,0.10,1.31,5.65,2.48,0.01,0.15,0.017,0.091,441,0.088,0.882,0.002,0.000,0.116,259460,219577,20,0.204,0.015,0.018,553621,0.070,0.065,0.002,162.63,110062,705,0.205,0.184,0.001,2055358,1.05,19.53,0.000,0.039,0.005
580000,3318,1.347,0.030,11.28,258718,240278,2990,25,15424,2197,1591336.2,242.3,0.518,0.136,0.106,0.119,0.121,439,5.90,3.72,0.10,1.18,0.15,1.44,0.14,1.54,5.50,2.64,0.00,0.09,0.012,0.082,391,0.079,0.881,0.002,0.000,0.118,243744,202153,14,0.267,0.007,0.026,823445,0.046,0.071,0.003,162.68,108164,730,0.110,0.240,0.000,1833691,1.04,19.93,0.000,0.027,0.001
590000,3350,1.354,0.026,10.89,255353,236921,2789,29,15582,2067,1575938.4,172.6,0.501,0.131,0.102,0.132,0.134,473,5.70,3.34,0.13,1.38,0.08,0.93,0.12,1.03,5.38,2.62,0.00,0.07,0.007,0.062,415,0.112,0.893,0.001,0.000,0.106,241379,201519,16,0.361,0.110,0.028,984311,0.057,0.066,0.003,162.62,102311,1000,0.083,0.241,0.000,2128526,1.05,20.14,0.000,0.016,0.002
