step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
5000,3,1003,8.5,0.3,0.0,0.0,8.2,0.0,1.12,19.2,162,223,15.83,0.00
5000,2,565,9.4,0.1,0.1,0.1,9.3,0.0,1.02,17.3,118,232,17.19,0.00
5000,1,410,8.8,0.0,0.4,0.1,8.3,0.0,1.00,18.6,71,209,15.15,0.00
5000,4,74,7.6,0.0,0.4,0.1,7.1,0.0,1.00,19.5,16,399,26.75,0.00
6000,3,1168,7.5,0.2,0.0,0.0,7.3,0.0,1.10,19.9,161,261,18.00,0.00
6000,2,343,9.2,0.1,0.1,0.0,9.1,0.0,1.03,17.0,51,285,21.38,0.00
6000,1,306,8.7,0.0,0.6,0.0,8.1,0.0,1.00,18.7,67,218,15.68,0.00
6000,4,65,6.8,0.2,0.7,0.2,5.8,0.1,1.04,20.3,21,427,27.16,0.00
7000,3,1100,7.3,0.3,0.0,0.0,7.0,0.0,1.10,20.4,156,336,22.80,0.00
7000,2,378,9.8,0.1,0.1,0.1,9.5,0.0,1.03,16.5,83,291,21.42,0.00
7000,1,316,9.8,0.0,0.4,0.1,9.3,0.0,1.00,18.2,76,206,15.47,0.00
7000,8,100,10.1,0.2,0.0,0.0,9.9,0.0,1.07,18.1,18,208,15.24,0.00
7000,4,55,5.4,0.1,0.3,0.0,5.0,0.0,1.04,21.7,11,456,25.24,0.00
7000,9,40,9.0,0.8,0.0,0.0,8.2,0.0,1.30,17.2,3,246,19.15,0.01
8000,3,1110,6.5,0.2,0.0,0.0,6.2,0.0,1.08,21.1,144,533,34.80,0.00
8000,1,378,9.1,0.0,0.3,0.2,8.6,0.0,1.00,18.9,60,161,12.42,0.00
8000,2,353,9.7,0.0,0.3,0.0,9.3,0.0,1.01,16.8,71,320,23.21,0.00
8000,12,170,8.9,0.0,0.1,0.0,8.7,0.0,1.01,19.7,30,354,26.36,0.00
8000,8,118,10.6,0.2,0.0,0.0,10.4,0.0,1.08,17.4,33,267,19.74,0.00
8000,4,67,4.5,0.0,0.3,0.0,4.2,0.0,1.00,22.7,10,458,23.86,0.00
8000,15,46,11.8,0.0,0.0,0.0,11.8,0.0,1.00,17.0,20,288,23.81,0.00
8000,9,9,11.0,1.0,0.0,0.0,10.0,0.0,1.38,16.7,5,359,22.84,0.00
8000,14,5,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.8,3,408,29.90,0.00
9000,3,1058,6.2,0.2,0.0,0.0,6.0,0.0,1.09,21.4,124,630,40.61,0.00
9000,2,436,9.8,0.1,0.3,0.0,9.5,0.0,1.02,16.6,91,287,20.66,0.00
9000,1,351,8.7,0.0,0.0,0.2,8.4,0.0,1.01,19.5,61,158,11.74,0.00
9000,12,180,8.6,0.0,0.1,0.0,8.4,0.0,1.01,19.5,35,275,20.05,0.00
9000,4,83,4.3,0.0,0.5,0.0,3.8,0.0,1.00,22.8,13,575,31.83,0.00
9000,8,83,10.5,0.5,0.0,0.0,10.0,0.0,1.24,17.2,32,321,23.04,0.00
9000,15,43,11.4,0.0,0.0,0.0,11.3,0.0,1.00,17.5,14,197,16.34,0.00
9000,9,13,9.4,1.4,0.0,0.0,8.0,0.0,1.59,16.9,4,306,22.07,0.01
10000,3,1118,6.5,0.2,0.0,0.0,6.3,0.0,1.09,21.0,141,455,30.14,0.00
10000,2,728,9.1,0.1,0.1,0.1,8.8,0.0,1.04,17.7,156,302,20.87,0.00
10000,1,270,9.1,0.0,0.1,0.1,9.0,0.0,1.00,19.1,52,168,12.52,0.00
10000,12,139,9.6,0.1,0.3,0.0,9.2,0.0,1.03,18.7,28,262,19.03,0.00
10000,4,99,4.5,0.0,0.4,0.1,4.0,0.0,1.00,22.6,18,536,31.15,0.00
10000,8,62,9.9,0.4,0.0,0.0,9.4,0.0,1.17,17.8,16,299,22.65,0.00
10000,15,37,10.4,0.0,0.0,0.0,10.4,0.0,1.00,18.1,9,205,16.66,0.00
10000,20,7,6.6,0.0,1.3,0.0,5.3,0.0,1.00,19.1,4,546,34.09,0.00
11000,3,1153,6.7,0.3,0.0,0.0,6.4,0.0,1.11,20.9,160,528,34.97,0.00
11000,22,413,4.4,0.0,0.0,0.0,4.4,0.0,1.00,23.5,42,784,51.02,0.00
11000,2,368,8.9,0.1,0.1,0.0,8.7,0.0,1.02,17.2,94,350,23.40,0.00
11000,1,305,9.6,0.0,0.1,0.3,9.2,0.0,1.00,18.1,73,178,13.40,0.00
11000,4,104,4.2,0.0,0.2,0.0,4.0,0.0,1.00,22.7,18,754,46.05,0.00
11000,12,100,9.2,0.2,0.0,0.1,9.0,0.0,1.04,18.8,34,240,17.38,0.00
11000,8,83,9.3,0.4,0.0,0.0,9.0,0.0,1.13,17.7,26,270,18.45,0.00
11000,15,23,13.7,0.1,0.0,0.0,13.5,0.0,1.03,15.9,12,281,23.55,0.00
12000,3,1100,6.5,0.3,0.0,0.0,6.2,0.0,1.13,21.0,154,450,30.06,0.00
12000,22,415,4.4,0.0,0.0,0.0,4.4,0.0,1.00,23.6,32,833,55.63,0.00
12000,2,347,9.8,0.1,0.2,0.2,9.3,0.0,1.02,16.4,83,291,19.68,0.00
12000,1,178,9.5,0.1,0.1,0.5,8.7,0.0,1.03,18.0,41,155,11.14,0.00
12000,12,119,9.1,0.0,0.0,0.1,9.0,0.0,1.00,18.8,29,214,15.89,0.00
12000,27,97,6.1,0.0,0.0,0.0,6.0,0.0,1.00,21.7,20,334,18.65,0.00
12000,8,72,8.7,0.4,0.0,0.0,8.3,0.0,1.12,18.3,26,368,23.74,0.00
12000,4,50,4.6,0.0,0.3,0.0,4.3,0.0,1.00,22.0,11,457,25.77,0.00
12000,15,21,10.1,0.0,0.0,0.0,10.1,0.0,1.00,18.2,7,286,21.47,0.00
13000,3,1113,6.4,0.3,0.0,0.0,6.1,0.0,1.12,21.2,144,531,34.97,0.00
13000,22,371,4.6,0.0,0.0,0.0,4.5,0.0,1.00,23.4,37,831,55.11,0.00
13000,2,295,8.6,0.0,0.1,0.1,8.4,0.0,1.00,17.2,62,319,21.18,0.00
13000,1,207,8.7,0.0,0.0,0.8,7.8,0.0,1.00,18.1,43,211,15.31,0.00
13000,12,167,9.4,0.0,0.0,0.1,9.3,0.0,1.01,18.4,28,275,21.31,0.00
13000,27,126,5.9,0.0,0.1,0.0,5.8,0.0,1.00,21.6,30,286,17.14,0.00
13000,4,122,6.3,0.0,0.3,0.0,5.9,0.0,1.00,19.9,18,289,19.02,0.00
13000,8,65,8.9,0.7,0.0,0.0,8.2,0.0,1.22,17.9,20,342,21.92,0.00
13000,29,51,11.3,0.0,1.5,0.0,9.8,0.0,1.00,16.8,10,230,17.80,0.00
13000,15,13,8.4,0.0,0.0,0.0,8.4,0.0,1.00,19.4,4,333,24.33,0.00
14000,3,1015,6.1,0.2,0.0,0.0,5.9,0.0,1.10,21.5,129,587,38.60,0.00
14000,22,410,4.5,0.0,0.0,0.1,4.4,0.0,1.01,23.4,38,841,55.25,0.00
14000,2,364,8.5,0.0,0.1,0.0,8.3,0.0,1.01,16.8,87,350,23.08,0.00
14000,4,233,6.1,0.0,0.3,0.0,5.8,0.0,1.00,20.1,31,445,31.62,0.00
14000,12,153,9.0,0.1,0.1,0.3,8.5,0.0,1.02,18.7,37,419,32.97,0.00
14000,29,127,9.4,0.0,0.8,0.1,8.5,0.0,1.00,18.6,33,193,14.14,0.00
14000,1,121,8.6,0.0,0.2,0.4,8.1,0.0,1.00,18.1,25,148,11.44,0.00
14000,27,94,5.3,0.0,0.0,0.0,5.3,0.0,1.00,21.7,26,439,24.87,0.00
14000,8,48,8.1,0.5,0.0,0.0,7.7,0.0,1.15,18.9,18,310,18.97,0.00
14000,15,13,11.2,0.0,0.0,0.0,11.2,0.0,1.00,17.2,5,200,15.46,0.00
15000,3,864,5.7,0.3,0.0,0.0,5.4,0.0,1.11,21.9,103,614,40.20,0.00
15000,22,470,4.7,0.0,0.0,0.0,4.7,0.0,1.00,23.2,47,740,48.24,0.00
15000,2,290,8.4,0.0,0.2,0.0,8.2,0.0,1.01,16.6,66,379,24.88,0.00
15000,4,263,6.1,0.0,0.6,0.1,5.4,0.0,1.00,20.1,37,721,53.54,0.00
15000,27,191,5.7,0.1,0.1,0.1,5.5,0.0,1.03,21.1,38,341,20.23,0.00
15000,1,188,9.4,0.0,0.0,0.4,9.0,0.0,1.00,17.7,33,151,11.41,0.00
15000,34,173,8.1,0.2,0.0,0.0,7.9,0.0,1.08,19.1,37,298,19.95,0.00
15000,12,150,10.4,0.0,0.2,0.3,10.0,0.0,1.00,17.5,37,289,23.56,0.00
15000,29,72,7.9,0.0,0.4,0.0,7.5,0.0,1.00,20.2,16,168,11.70,0.00
15000,8,40,9.2,0.4,0.0,0.4,8.4,0.0,1.16,18.7,15,353,21.82,0.00
15000,15,9,9.4,0.0,0.0,0.0,9.4,0.0,1.00,18.4,3,227,15.27,0.00
16000,3,550,5.5,0.4,0.0,0.0,5.1,0.0,1.15,22.4,71,790,50.58,0.00
16000,22,478,4.8,0.0,0.0,0.0,4.8,0.0,1.00,23.1,44,854,55.69,0.00
16000,2,326,8.4,0.0,0.2,0.0,8.2,0.0,1.00,16.7,65,331,21.94,0.00
16000,27,280,6.1,0.1,0.1,0.0,6.0,0.0,1.02,21.0,51,439,27.43,0.00
16000,4,256,6.5,0.0,0.4,0.1,6.0,0.0,1.00,19.9,46,553,41.66,0.00
16000,1,200,9.6,0.0,0.3,0.4,8.8,0.0,1.00,18.0,42,152,11.55,0.00
16000,35,189,8.2,0.0,0.3,0.1,7.8,0.0,1.00,19.9,32,169,12.03,0.00
16000,34,143,8.2,0.1,0.0,0.0,8.1,0.0,1.05,19.0,28,270,17.87,0.00
16000,29,126,9.3,0.0,0.4,0.0,9.0,0.0,1.00,18.9,31,148,11.52,0.00
16000,12,57,7.8,0.0,0.1,0.0,7.7,0.0,1.00,19.2,10,364,27.44,0.00
16000,8,48,8.6,0.5,0.0,0.0,8.2,0.0,1.16,18.3,17,182,12.22,0.00
17000,3,536,4.9,0.2,0.0,0.0,4.6,0.0,1.10,22.9,57,821,53.89,0.00
17000,22,468,4.9,0.0,0.0,0.0,4.9,0.0,1.00,23.0,53,907,59.34,0.00
17000,2,364,8.3,0.0,0.2,0.1,8.0,0.0,1.01,16.9,73,280,18.15,0.01
17000,27,349,6.4,0.1,0.0,0.0,6.3,0.0,1.02,20.8,70,554,36.28,0.00
17000,34,252,9.1,0.4,0.1,0.0,8.6,0.0,1.13,18.3,57,215,14.70,0.00
17000,4,234,6.1,0.0,0.3,0.0,5.8,0.0,1.00,20.3,35,562,41.14,0.00
17000,35,212,7.6,0.0,0.3,0.2,7.2,0.0,1.00,19.9,38,162,11.25,0.00
17000,1,160,8.2,0.0,0.0,0.2,7.9,0.0,1.00,19.2,29,183,13.71,0.00
17000,12,102,8.9,0.0,0.0,0.3,8.7,0.0,1.00,18.6,20,298,22.49,0.00
17000,8,75,8.3,0.2,0.0,0.0,8.2,0.0,1.06,18.2,18,292,18.33,0.00
17000,29,36,11.7,0.0,0.0,0.0,11.7,0.0,1.00,17.5,6,155,12.05,0.00
18000,3,549,5.0,0.3,0.0,0.0,4.6,0.0,1.13,22.8,58,856,55.69,0.00
18000,22,462,4.5,0.0,0.0,0.0,4.5,0.0,1.00,23.4,39,783,51.16,0.00
18000,27,358,6.5,0.1,0.1,0.0,6.4,0.0,1.03,20.8,78,628,41.81,0.00
18000,35,356,8.6,0.0,0.6,0.1,8.0,0.0,1.00,19.2,66,182,13.08,0.00
18000,2,329,8.6,0.1,0.3,0.1,8.1,0.0,1.04,17.1,70,278,18.32,0.00
18000,4,208,5.8,0.0,0.4,0.1,5.2,0.0,1.00,20.7,33,777,52.52,0.00
18000,1,128,8.7,0.0,0.2,0.1,8.4,0.0,1.00,18.8,19,158,11.55,0.00
18000,12,104,7.6,0.0,0.1,0.0,7.5,0.0,1.00,19.7,18,276,20.22,0.00
18000,34,92,7.8,0.0,0.0,0.0,7.7,0.0,1.01,19.0,17,287,18.85,0.00
18000,8,44,9.2,0.0,0.0,0.0,9.2,0.0,1.02,17.7,4,243,16.15,0.00
18000,43,24,7.9,0.0,0.0,0.0,7.9,0.0,1.00,20.8,5,572,37.05,0.00
19000,35,537,8.7,0.0,0.6,0.1,8.0,0.0,1.01,19.2,86,171,12.24,0.00
19000,22,517,4.5,0.0,0.0,0.0,4.5,0.0,1.00,23.5,40,781,50.20,0.00
19000,3,446,4.9,0.2,0.0,0.0,4.7,0.0,1.09,22.9,46,835,53.93,0.00
19000,27,397,6.1,0.0,0.1,0.0,5.9,0.0,1.01,21.1,73,787,53.72,0.00
19000,4,336,5.4,0.1,0.3,0.0,5.1,0.0,1.02,21.2,48,564,37.19,0.00
19000,2,271,8.8,0.0,0.1,0.1,8.5,0.0,1.00,16.9,62,272,17.97,0.00
19000,34,80,8.0,0.2,0.0,0.0,7.8,0.0,1.07,18.9,16,292,18.91,0.00
19000,12,67,8.0,0.0,0.1,0.0,7.8,0.0,1.00,19.5,21,395,30.71,0.00
19000,1,57,10.2,0.0,0.1,0.0,10.0,0.0,1.00,18.1,21,170,12.67,0.00
19000,8,49,9.9,1.0,0.0,0.0,8.9,0.0,1.26,16.7,15,307,20.57,0.01
19000,49,46,6.2,0.0,0.0,0.0,6.2,0.0,1.01,20.6,9,433,30.95,0.00
