step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
5000,1,1640,10.5,0.1,0.2,0.1,10.2,0.0,1.04,13.5,400,161,13.29,0.00
5000,4,278,9.2,0.0,0.0,0.1,9.0,0.0,1.00,16.8,63,261,18.80,0.00
5000,6,159,8.7,0.0,0.2,0.8,7.7,0.0,1.00,17.3,50,287,20.95,0.00
5000,2,147,8.7,0.0,0.3,0.0,8.5,0.0,1.00,18.6,32,241,17.58,0.00
5000,3,114,8.3,0.0,0.0,0.1,8.1,0.0,1.00,16.4,26,203,14.28,0.00
6000,1,1502,10.3,0.1,0.2,0.1,10.0,0.0,1.04,13.5,360,153,12.71,0.00
6000,4,432,8.5,0.0,0.1,0.1,8.4,0.0,1.00,17.3,61,212,16.00,0.00
6000,2,130,7.6,0.0,0.0,0.0,7.6,0.0,1.00,19.9,45,249,17.42,0.00
6000,6,124,7.9,0.0,0.1,0.7,7.1,0.0,1.00,17.5,42,209,14.66,0.00
6000,3,98,7.0,0.0,0.0,0.0,7.0,0.0,1.00,17.8,21,175,11.85,0.00
7000,1,1232,9.5,0.1,0.1,0.0,9.3,0.0,1.03,14.3,288,198,15.15,0.00
7000,4,730,8.0,0.0,0.0,0.1,7.8,0.0,1.01,17.6,102,206,15.12,0.00
7000,6,134,8.1,0.0,0.0,0.9,7.2,0.0,1.00,17.6,33,280,19.26,0.00
7000,3,119,9.1,0.0,0.1,0.0,9.0,0.0,1.00,16.4,31,206,15.25,0.00
7000,2,59,8.3,0.0,0.1,0.5,7.7,0.0,1.00,19.5,17,308,20.13,0.00
7000,10,43,15.3,0.1,0.4,1.4,13.4,0.0,1.03,14.4,26,128,12.43,0.00
8000,1,1097,9.6,0.2,0.2,0.1,9.2,0.0,1.07,14.3,327,218,16.42,0.00
8000,4,530,7.5,0.0,0.1,0.1,7.3,0.0,1.00,18.2,104,245,17.03,0.00
8000,2,148,8.7,0.1,0.0,0.0,8.5,0.0,1.02,19.0,32,200,14.53,0.01
8000,6,136,9.8,0.0,0.1,1.1,8.5,0.0,1.01,15.8,46,224,16.91,0.00
8000,3,113,9.2,0.0,0.1,0.0,9.1,0.0,1.02,16.7,36,203,15.97,0.00
8000,10,58,14.8,0.3,0.0,0.8,13.8,0.0,1.09,14.6,38,184,17.93,0.00
