step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat
25000,40,39,10.1,0.0,0.0,2.7,7.4,0.0,1.00,13.2,15,283,19.63,0.00
25000,86,16,7.9,0.0,0.0,0.2,7.7,0.0,1.00,16.4,4,224,15.85,0.00
25000,63,15,4.7,0.0,0.4,0.0,4.3,0.0,1.00,21.6,4,230,12.57,0.00
25000,4,12,4.4,0.0,0.0,0.0,4.4,0.0,1.00,22.0,6,1079,61.54,0.00
26000,10,2046,6.5,0.1,0.1,0.2,6.2,0.0,1.03,21.6,228,778,64.58,0.00
26000,64,386,6.6,0.0,0.1,0.0,6.4,0.0,1.01,19.8,60,939,66.49,0.00
26000,72,258,7.0,0.0,0.0,0.2,6.7,0.0,1.02,18.6,59,479,30.68,0.00
26000,81,122,6.1,0.0,0.1,0.1,5.9,0.0,1.00,19.2,25,446,26.82,0.00
26000,56,116,8.1,0.1,0.1,0.0,8.0,0.0,1.02,15.5,30,235,16.49,0.00
26000,77,76,6.5,0.0,0.4,0.6,5.5,0.0,1.00,18.2,22,370,25.47,0.00
26000,83,29,6.8,0.0,0.0,0.3,6.5,0.0,1.00,18.8,6,557,37.68,0.00
26000,94,28,7.8,0.0,0.0,0.0,7.8,0.0,1.00,15.9,9,572,42.45,0.00
26000,25,20,7.1,0.0,0.0,0.0,7.1,0.0,1.00,18.9,6,640,37.11,0.00
26000,40,19,8.5,0.0,0.0,1.3,7.2,0.0,1.00,15.2,5,423,29.39,0.00
26000,4,18,4.9,0.0,0.0,0.3,4.6,0.0,1.00,21.2,5,431,24.30,0.00
26000,63,14,4.5,0.0,0.1,0.4,3.9,0.0,1.00,21.1,4,404,22.06,0.00
27000,10,2011,6.3,0.1,0.1,0.1,6.1,0.0,1.04,21.7,225,748,60.25,0.00
27000,64,362,6.7,0.1,0.2,0.0,6.4,0.0,1.03,19.7,68,833,57.58,0.00
27000,72,238,7.0,0.0,0.0,0.1,6.8,0.0,1.01,18.5,57,389,23.90,0.00
27000,81,226,6.0,0.0,0.1,0.0,6.0,0.0,1.00,19.2,38,348,20.49,0.00
27000,56,142,10.0,0.3,0.1,0.0,9.6,0.0,1.11,13.9,33,257,17.90,0.00
27000,77,79,6.2,0.0,0.1,0.3,5.8,0.0,1.00,18.3,16,444,31.09,0.00
27000,94,29,7.4,0.0,0.0,0.0,7.4,0.0,1.00,16.1,8,303,22.10,0.00
27000,4,19,4.7,0.0,0.6,0.0,4.1,0.0,1.00,21.7,6,585,35.55,0.00
27000,63,16,5.5,0.0,0.1,0.2,5.2,0.0,1.00,20.4,8,332,19.85,0.00
27000,25,13,5.6,0.0,0.0,0.0,5.6,0.0,1.00,20.5,4,416,22.37,0.00
28000,10,1987,6.3,0.0,0.0,0.1,6.2,0.0,1.03,21.6,226,765,62.57,0.00
28000,64,370,5.9,0.0,0.1,0.0,5.7,0.0,1.02,20.7,57,871,58.98,0.00
28000,72,183,6.5,0.0,0.0,0.1,6.4,0.0,1.00,18.6,24,399,23.36,0.00
28000,81,142,5.7,0.0,0.4,0.0,5.3,0.0,1.00,20.0,33,585,34.06,0.00
28000,56,112,9.0,0.2,0.0,0.0,8.8,0.0,1.08,14.2,25,203,14.56,0.00
28000,83,57,8.3,0.0,0.1,0.2,7.9,0.0,1.00,17.4,16,216,13.95,0.00
28000,77,56,5.7,0.0,0.0,0.2,5.4,0.0,1.00,19.4,15,567,38.33,0.00
