step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage
100000,10,20,0,0,0,10,0,1.00,18,0.000,2990,2.03,238.07,0.00,123
100000,5,14,0,0,0,5,0,1.00,20,0.000,2985,2.17,177.28,0.00,123
100000,5,5,0,0,0,5,0,1.00,20,0.000,2977,2.40,170.03,0.00,11
100000,4,5,0,0,0,4,0,1.00,22,0.000,2909,1.17,143.02,0.00,123
100000,3,14,0,1,0,2,0,1.00,22,0.333,2908,2.28,188.69,0.00,123
100000,3,14,0,0,0,3,0,1.00,24,0.000,2907,0.92,217.49,0.00,123
100000,4,12,0,0,2,2,0,1.00,22,0.000,2903,0.98,146.54,0.00,123
100000,3,21,0,0,0,3,0,1.00,24,0.000,2894,0.96,260.22,0.00,214
100000,2,4,0,0,0,2,0,1.00,26,0.000,2874,1.15,135.40,0.00,1
100000,2,16,0,0,0,2,0,1.00,26,0.000,2872,1.80,193.88,0.00,123
100000,5,15,0,0,0,5,0,1.00,20,0.000,2868,2.48,179.91,0.00,1
100000,4,16,0,0,0,4,0,1.00,22,0.000,2847,1.13,183.89,0.00,123
100000,4,10,0,0,0,4,0,1.00,22,0.000,2837,2.22,184.23,0.00,11
100000,7,13,0,0,0,7,0,1.00,16,0.000,2834,1.84,258.65,0.00,225
100000,7,10,0,0,0,7,0,1.00,18,0.000,2832,1.86,223.72,0.00,219
100000,9,16,0,0,0,9,0,1.00,16,0.000,2825,2.77,228.83,0.00,219
100000,2,23,0,0,0,2,0,1.00,26,0.000,2811,0.66,180.83,0.00,123
100000,2,14,0,0,0,2,0,1.00,26,0.000,2788,0.91,152.49,0.00,1
100000,8,11,0,0,0,8,0,1.00,18,0.000,2787,1.74,233.44,0.00,219
100000,3,11,0,0,0,3,0,1.00,24,0.000,2772,0.86,145.11,0.00,123
100000,5,14,0,1,0,4,0,1.00,18,0.200,2753,2.27,207.54,0.00,123
100000,2,8,0,0,0,2,0,1.00,26,0.000,2742,2.02,116.21,0.00,123
100000,3,8,0,0,0,3,0,1.00,24,0.000,2691,1.39,168.13,0.00,123
100000,8,18,0,0,0,8,0,1.00,18,0.000,2688,2.20,226.97,0.00,123
100000,3,16,0,0,0,3,0,1.00,22,0.000,2687,0.88,176.19,0.00,123
100000,2,15,0,0,0,2,0,1.00,26,0.000,2675,1.31,194.29,0.00,123
100000,3,11,0,0,0,3,0,1.00,24,0.000,2667,1.97,181.95,0.00,219
100000,5,6,0,0,0,5,0,1.00,22,0.000,2658,2.14,133.74,0.00,123
100000,5,16,0,0,0,5,0,1.00,20,0.000,2613,0.80,174.44,0.00,123
100000,2,12,0,0,0,2,0,1.00,26,0.000,2590,1.31,160.94,0.00,123
100000,3,15,0,0,0,3,0,1.00,24,0.000,2570,1.19,228.41,0.00,123
100000,7,8,0,0,0,7,0,1.00,18,0.000,2556,1.47,221.69,0.00,219
100000,2,11,0,0,0,2,0,1.00,24,0.000,2551,1.63,120.99,0.00,123
100000,2,15,0,0,0,2,0,1.00,26,0.000,2532,1.80,122.63,0.00,221
100000,5,8,0,0,0,5,0,1.00,20,0.000,2527,2.47,218.39,0.00,1
100000,2,13,0,0,0,2,0,1.00,26,0.000,2523,1.07,132.17,0.00,123
100000,3,11,0,0,0,3,0,1.00,24,0.000,2510,0.71,144.07,0.00,123
100000,2,18,0,0,0,2,0,1.00,26,0.000,2497,0.84,130.28,0.00,1
100000,11,20,0,1,0,10,0,1.00,16,0.091,2489,2.51,199.02,0.00,123
100000,3,14,0,0,0,3,0,1.00,24,0.000,2450,1.75,162.59,0.00,1
100000,2,14,0,0,0,2,0,1.00,26,0.000,2443,1.97,108.98,0.00,1
100000,5,14,0,0,0,5,0,1.00,20,0.000,2434,1.06,206.19,0.00,1
100000,2,14,0,0,0,2,0,1.00,26,0.000,2427,1.37,125.71,0.00,1
100000,8,18,0,4,0,4,0,1.00,14,0.500,2407,1.35,143.01,0.00,123
100000,5,14,0,0,0,5,0,1.00,20,0.000,2405,0.85,210.36,0.00,210
100000,3,5,0,0,0,3,0,1.00,24,0.000,2405,1.75,132.32,0.00,123
100000,7,8,0,0,0,7,0,1.00,20,0.000,2399,2.05,163.30,0.00,123
100000,4,18,0,0,0,4,0,1.00,22,0.000,2386,0.86,204.59,0.00,1
100000,2,10,0,0,0,2,0,1.00,26,0.000,2382,1.93,150.86,0.00,11
100000,8,11,0,0,0,8,0,1.00,18,0.000,2378,2.05,153.33,0.00,219
100000,2,10,0,0,0,2,0,1.00,26,0.000,2368,1.26,140.95,0.00,11
100000,12,18,0,0,0,12,0,1.00,14,0.000,2354,3.10,207.95,0.00,219
100000,6,6,0,0,0,6,0,1.00,20,0.000,2316,2.49,113.57,0.00,123
100000,7,10,0,0,0,7,0,1.00,20,0.000,2300,1.28,216.25,0.00,219
100000,2,6,0,0,0,2,0,1.00,26,0.000,2281,1.72,117.52,0.00,123
100000,2,13,0,0,0,2,0,1.00,26,0.000,2280,1.95,110.02,0.00,201
