step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3442,1.326,0.027,8.45,288970,268930,3332,46,16702,1348,1579604.8,298.8,0.617,0.091,0.090,0.108,0.093,677,5.41,3.65,0.03,0.51,0.03,0.57,0.08,0.78,5.28,3.24,0.00,0.03,0.002,0.031,305,0.358,0.883,0.000,0.000,0.117,278182,246582,11,0.305,0.304,0.015,491524,0.056,0.076,0.005,162.20,78075,836,0.222,0.261,0.000,2270204,1.01,21.92,0.000,0.010,0.000
610000,3439,1.327,0.022,8.36,282744,263409,2937,29,16372,992,1607745.6,213.1,0.585,0.108,0.106,0.110,0.091,678,5.63,4.17,0.06,0.95,0.05,0.93,0.08,0.98,5.44,3.49,0.00,0.07,0.003,0.047,337,0.354,0.877,0.001,0.000,0.122,271332,236728,12,0.562,0.006,0.014,368032,0.083,0.068,0.004,162.28,77444,999,0.215,0.310,0.000,2560933,1.02,21.52,0.001,0.012,0.001
620000,3446,1.338,0.025,8.06,287719,269023,3159,10,15520,965,1613025.9,185.5,0.601,0.101,0.100,0.108,0.090,705,5.39,3.41,0.06,0.97,0.04,0.58,0.05,0.73,5.24,2.97,0.00,0.05,0.004,0.052,292,0.326,0.864,0.001,0.000,0.134,276602,245705,12,0.570,0.018,0.010,362515,0.075,0.067,0.003,162.29,78080,1091,0.192,0.300,0.000,2243926,1.03,21.95,0.001,0.003,0.002
630000,3458,1.310,0.027,8.59,275344,256731,2884,53,15664,1383,1612968.8,288.7,0.563,0.105,0.102,0.126,0.105,738,5.33,3.74,0.03,0.53,0.04,0.52,0.06,0.90,5.20,3.36,0.00,0.07,0.003,0.042,267,0.385,0.888,0.000,0.000,0.112,264020,232822,12,0.514,0.010,0.008,357426,0.085,0.072,0.004,162.43,73204,620,0.209,0.208,0.000,2325032,1.01,22.10,0.001,0.012,0.000
640000,3413,1.298,0.027,7.88,285596,266957,2531,64,16089,1504,1638603.2,346.3,0.579,0.106,0.107,0.114,0.093,728,5.26,3.39,0.02,0.50,0.02,0.44,0.08,0.92,5.15,3.02,0.00,0.03,0.002,0.035,273,0.365,0.860,0.000,0.000,0.140,274078,242486,12,0.595,0.000,0.012,296499,0.098,0.078,0.006,162.37,75225,1165,0.230,0.219,0.000,2624396,1.01,22.22,0.000,0.008,0.000
650000,3519,1.310,0.022,6.94,314463,291786,3027,57,19487,1080,1628792.9,223.0,0.651,0.084,0.086,0.097,0.082,663,5.19,3.71,0.02,0.32,0.03,0.64,0.04,0.59,5.09,3.49,0.00,0.00,0.002,0.037,272,0.437,0.817,0.001,0.000,0.182,304287,277779,13,0.713,0.006,0.007,342527,0.075,0.071,0.005,162.32,78932,498,0.206,0.228,0.000,2243744,1.01,22.48,0.000,0.005,0.000
660000,3434,1.324,0.029,8.27,326362,303076,3282,50,20039,1185,1616789.1,232.0,0.681,0.077,0.079,0.088,0.075,730,5.46,3.84,0.05,0.75,0.03,0.62,0.03,0.47,5.35,3.65,0.00,0.07,0.002,0.040,325,0.221,0.860,0.001,0.000,0.139,315642,292438,13,0.572,0.011,0.008,322769,0.077,0.080,0.006,162.26,86752,818,0.196,0.220,0.000,1887355,1.02,21.85,0.001,0.002,0.000
670000,3460,1.331,0.026,8.00,282372,263936,2823,33,15554,1291,1614843.0,247.0,0.567,0.119,0.119,0.107,0.088,723,5.22,2.99,0.04,0.64,0.06,0.82,0.03,0.56,5.08,2.56,0.01,0.16,0.004,0.044,302,0.242,0.874,0.001,0.000,0.124,269044,238822,11,0.538,0.012,0.006,319864,0.113,0.076,0.005,162.29,75589,655,0.191,0.242,0.001,2352783,1.02,21.99,0.000,0.019,0.001
680000,3488,1.329,0.029,7.86,285379,266868,3221,18,15244,1006,1577675.9,195.8,0.599,0.110,0.111,0.099,0.080,760,5.15,3.19,0.06,1.00,0.14,1.03,0.06,0.88,4.89,2.52,0.01,0.16,0.015,0.085,337,0.135,0.881,0.001,0.000,0.119,272668,245108,13,0.546,0.000,0.009,297123,0.117,0.079,0.005,162.06,73414,598,0.195,0.167,0.000,2110944,1.03,21.88,0.000,0.008,0.003
690000,3550,1.305,0.031,8.02,261932,244416,3220,12,14222,1098,1534200.0,250.5,0.580,0.104,0.107,0.114,0.095,761,4.96,3.25,0.06,0.79,0.07,0.88,0.02,0.36,4.81,2.82,0.00,0.11,0.006,0.065,302,0.101,0.891,0.000,0.000,0.109,248640,220452,11,0.537,0.000,0.006,246399,0.116,0.079,0.006,162.05,67189,606,0.228,0.083,0.000,2180219,1.03,22.05,0.000,0.010,0.001
700000,3444,1.309,0.029,8.37,263931,246700,3262,44,14031,1319,1554638.6,272.6,0.569,0.107,0.110,0.116,0.098,668,5.38,3.52,0.07,0.99,0.06,0.66,0.06,0.65,5.20,3.08,0.00,0.10,0.005,0.051,356,0.107,0.897,0.001,0.000,0.102,250360,221232,10,0.510,0.001,0.013,350254,0.068,0.073,0.004,162.11,68676,817,0.207,0.250,0.000,2130680,1.03,21.65,0.000,0.009,0.001
710000,3511,1.332,0.029,8.41,258427,241991,3061,77,13231,2262,1548911.8,510.3,0.569,0.106,0.108,0.117,0.100,751,5.30,3.46,0.06,0.89,0.05,0.72,0.04,0.70,5.16,2.99,0.00,0.10,0.005,0.055,350,0.109,0.896,0.001,0.000,0.103,245044,213430,10,0.516,0.037,0.008,289070,0.110,0.075,0.005,162.10,68726,797,0.226,0.286,0.000,2316792,1.02,21.61,0.001,0.020,0.001
720000,3504,1.319,0.025,8.10,265146,247537,3362,496,13758,7163,1558099.0,1824.3,0.596,0.098,0.101,0.111,0.095,732,5.41,4.18,0.08,1.53,0.09,1.02,0.03,0.40,5.22,3.50,0.00,0.10,0.007,0.066,340,0.148,0.864,0.000,0.000,0.135,252697,220578,11,0.582,0.041,0.008,247308,0.093,0.069,0.004,162.04,70903,698,0.255,0.250,0.000,2445100,1.03,21.71,0.001,0.006,0.001
730000,3471,1.310,0.024,7.46,311188,292414,3504,12,15291,1080,1591075.9,181.9,0.650,0.076,0.079,0.104,0.090,704,5.60,3.95,0.04,0.69,0.08,0.82,0.06,0.97,5.42,3.42,0.00,0.05,0.006,0.060,333,0.115,0.836,0.001,0.000,0.163,299668,273238,14,0.616,0.011,0.010,307723,0.088,0.066,0.003,162.28,80970,164,0.168,0.417,0.000,1873263,1.02,21.48,0.001,0.018,0.001
740000,3444,1.345,0.028,7.34,323784,306003,3328,11,14469,1334,1582134.6,252.8,0.656,0.078,0.080,0.100,0.086,762,5.63,3.39,0.04,0.49,0.08,0.88,0.04,0.83,5.47,2.98,0.00,0.05,0.006,0.064,366,0.098,0.824,0.001,0.000,0.175,312513,288850,12,0.609,0.058,0.006,345113,0.070,0.075,0.005,162.44,75580,494,0.189,0.273,0.000,1805628,1.01,21.30,0.000,0.019,0.001
750000,3376,1.355,0.029,8.07,296176,278374,3261,14,14595,1191,1583348.9,223.7,0.618,0.081,0.087,0.114,0.100,673,5.67,3.94,0.08,1.18,0.05,0.71,0.04,0.78,5.50,3.51,0.00,0.08,0.005,0.058,324,0.081,0.876,0.001,0.000,0.122,284323,260345,11,0.538,0.007,0.009,300225,0.078,0.076,0.004,162.42,74675,392,0.188,0.429,0.000,2152200,1.03,21.26,0.000,0.010,0.001
760000,3495,1.331,0.028,8.37,267923,251800,3244,13,12747,1372,1575207.0,303.0,0.577,0.091,0.095,0.127,0.110,733,5.32,3.50,0.04,0.56,0.07,0.85,0.05,1.17,5.17,2.98,0.00,0.14,0.006,0.059,325,0.194,0.874,0.001,0.000,0.125,255448,225073,10,0.535,0.042,0.004,266919,0.082,0.079,0.006,162.40,72037,1236,0.221,0.077,0.000,2243789,1.02,21.70,0.000,0.016,0.001
770000,3524,1.322,0.028,8.11,286044,267433,3268,52,15262,1569,1568136.8,364.3,0.622,0.084,0.087,0.112,0.096,728,5.14,3.24,0.04,0.43,0.07,1.18,0.04,0.63,4.99,2.90,0.00,0.04,0.005,0.062,297,0.266,0.875,0.000,0.000,0.125,274225,244538,11,0.588,0.026,0.012,421746,0.047,0.074,0.004,162.29,77831,814,0.232,0.327,0.000,2219700,1.02,21.92,0.001,0.002,0.001
780000,3448,1.352,0.031,8.38,277202,257341,3196,14,16727,705,1574915.9,141.3,0.597,0.085,0.091,0.121,0.106,712,5.30,3.63,0.05,0.93,0.07,0.79,0.04,0.75,5.12,3.03,0.00,0.06,0.006,0.064,316,0.240,0.885,0.000,0.000,0.114,263680,234081,13,0.559,0.015,0.008,220143,0.085,0.082,0.006,162.41,79529,458,0.200,0.500,0.000,1984713,1.02,21.74,0.001,0.003,0.001
790000,3582,1.305,0.022,7.41,294228,275604,3096,18,15376,942,1591384.5,152.1,0.619,0.081,0.085,0.115,0.100,693,5.17,3.57,0.02,0.51,0.08,0.78,0.03,0.55,5.04,3.38,0.00,0.03,0.010,0.077,276,0.360,0.863,0.000,0.000,0.136,283254,254481,12,0.626,0.052,0.006,242725,0.097,0.069,0.004,162.47,79107,407,0.162,0.389,0.000,2024192,1.01,22.09,0.001,0.011,0.000
800000,3511,1.318,0.023,7.74,306281,287482,3638,48,15184,1014,1607393.1,154.7,0.649,0.066,0.072,0.113,0.100,657,5.24,3.79,0.09,1.61,0.08,0.88,0.04,0.48,5.03,3.15,0.00,0.10,0.008,0.065,288,0.443,0.847,0.000,0.000,0.153,295932,268322,15,0.633,0.028,0.011,283537,0.110,0.070,0.004,162.38,77986,664,0.153,0.292,0.000,1945047,1.04,22.23,0.001,0.007,0.002
810000,3550,1.290,0.025,7.55,297287,279249,3597,21,14381,1062,1631195.8,146.8,0.615,0.080,0.084,0.117,0.104,730,5.17,3.18,0.05,1.10,0.07,0.79,0.05,0.65,5.00,2.55,0.00,0.08,0.006,0.061,292,0.399,0.850,0.000,0.000,0.150,286792,258343,14,0.599,0.007,0.013,419008,0.126,0.067,0.003,162.43,76301,639,0.138,0.143,0.000,2072879,1.02,22.25,0.000,0.008,0.001
820000,3504,1.328,0.026,7.96,310979,293101,3619,86,14219,2182,1618426.4,494.4,0.646,0.079,0.080,0.104,0.090,722,5.34,3.77,0.05,1.03,0.10,1.09,0.03,0.37,5.15,3.27,0.00,0.13,0.009,0.068,339,0.369,0.865,0.000,0.000,0.135,300665,274663,11,0.574,0.025,0.011,417253,0.103,0.072,0.004,162.42,77942,716,0.227,0.337,0.000,1812458,1.03,22.07,0.001,0.032,0.002
830000,3560,1.303,0.023,7.45,301833,283898,3547,11,14321,924,1605878.2,141.9,0.637,0.088,0.088,0.100,0.086,745,5.07,3.22,0.02,0.39,0.15,1.43,0.05,0.68,4.85,2.68,0.00,0.08,0.011,0.082,270,0.395,0.852,0.000,0.000,0.148,292315,264985,12,0.440,0.200,0.012,419425,0.109,0.073,0.004,162.40,75689,568,0.154,0.364,0.000,2193324,1.01,22.44,0.000,0.016,0.001
840000,3524,1.320,0.027,7.65,305361,287229,4113,13,14042,646,1586266.4,91.3,0.667,0.077,0.079,0.094,0.083,738,5.40,3.32,0.04,0.81,0.11,1.15,0.09,0.93,5.15,2.71,0.01,0.15,0.009,0.077,298,0.367,0.836,0.000,0.000,0.163,296218,274488,10,0.632,0.000,0.021,419000,0.107,0.074,0.004,162.19,78597,1248,0.141,0.231,0.000,1826925,1.02,22.07,0.000,0.003,0.002
850000,3471,1.319,0.027,7.04,316499,298869,3361,22,14300,894,1601573.1,178.8,0.660,0.078,0.080,0.098,0.084,666,5.39,3.85,0.03,0.43,0.16,1.37,0.10,1.27,5.10,3.00,0.00,0.06,0.014,0.087,301,0.319,0.812,0.000,0.000,0.187,306019,282484,10,0.691,0.000,0.018,564021,0.085,0.083,0.007,162.45,81444,449,0.200,0.227,0.000,1835637,1.02,22.23,0.000,0.003,0.001
860000,3525,1.333,0.030,7.89,301482,283755,3608,22,14043,804,1543811.2,136.9,0.655,0.090,0.090,0.089,0.075,744,5.24,3.37,0.02,0.82,0.10,1.13,0.09,0.74,5.03,2.81,0.00,0.00,0.008,0.066,266,0.275,0.872,0.001,0.000,0.127,290143,265526,10,0.599,0.009,0.025,467078,0.087,0.086,0.008,162.31,79813,560,0.170,0.227,0.000,1825201,1.01,22.11,0.000,0.008,0.000
870000,3550,1.324,0.032,8.00,273933,256502,3618,18,13770,839,1539729.0,169.6,0.613,0.102,0.104,0.098,0.083,735,5.12,3.20,0.05,0.91,0.13,1.40,0.03,0.52,4.92,2.47,0.00,0.09,0.009,0.074,288,0.301,0.879,0.001,0.000,0.120,260838,232179,10,0.578,0.022,0.007,420546,0.100,0.082,0.005,162.20,78170,851,0.202,0.111,0.001,2130126,1.02,22.19,0.000,0.012,0.001
880000,3564,1.298,0.027,8.04,270277,253988,3120,44,13111,1291,1541868.4,257.4,0.585,0.115,0.114,0.101,0.085,732,5.11,3.59,0.06,0.80,0.13,1.67,0.04,0.43,4.88,2.76,0.01,0.15,0.009,0.074,268,0.321,0.873,0.001,0.000,0.126,256983,226913,11,0.540,0.000,0.011,293245,0.104,0.074,0.004,162.31,77783,701,0.199,0.182,0.001,2231952,1.03,22.40,0.001,0.009,0.002
890000,3553,1.301,0.030,8.27,273442,257436,3279,13,12725,865,1550071.9,154.2,0.605,0.105,0.104,0.101,0.086,687,5.17,3.31,0.07,1.06,0.14,1.15,0.05,0.91,4.91,2.64,0.00,0.08,0.015,0.083,268,0.291,0.892,0.001,0.000,0.107,261253,229802,12,0.523,0.008,0.010,308356,0.087,0.083,0.006,162.29,77351,409,0.178,0.308,0.000,2130315,1.03,22.31,0.000,0.003,0.001
900000,3545,1.305,0.026,8.10,263094,248009,2987,34,12072,1160,1521077.9,213.0,0.576,0.110,0.108,0.112,0.094,655,5.07,3.45,0.05,0.76,0.06,1.00,0.08,1.39,4.88,2.64,0.00,0.00,0.003,0.043,267,0.248,0.881,0.000,0.000,0.119,250599,218723,11,0.577,0.020,0.009,443333,0.075,0.076,0.005,162.37,75356,874,0.184,0.147,0.000,2386338,1.02,22.26,0.000,0.006,0.000
910000,3547,1.287,0.027,8.00,273095,256821,3225,77,12970,1941,1606047.8,529.6,0.587,0.108,0.107,0.107,0.091,690,5.22,3.34,0.05,0.82,0.06,0.76,0.08,0.99,5.03,2.75,0.00,0.00,0.004,0.052,297,0.331,0.852,0.001,0.000,0.147,261045,229844,10,0.612,0.051,0.015,425903,0.071,0.075,0.005,162.47,79846,802,0.273,0.208,0.000,2301669,1.02,22.28,0.001,0.017,0.000
920000,3491,1.317,0.026,8.22,274856,258490,3061,37,13324,937,1552862.1,162.9,0.584,0.100,0.098,0.117,0.101,658,5.39,3.94,0.07,1.40,0.11,1.21,0.14,1.54,5.08,2.89,0.00,0.11,0.008,0.068,299,0.244,0.865,0.001,0.000,0.134,262755,230581,11,0.584,0.002,0.022,626665,0.069,0.071,0.004,162.40,84769,493,0.174,0.297,0.000,2428983,1.02,22.06,0.000,0.017,0.001
930000,3485,1.318,0.024,8.40,295320,277691,3241,49,14345,1377,1538436.8,300.0,0.636,0.089,0.089,0.101,0.086,636,5.36,3.63,0.05,1.09,0.11,1.54,0.05,0.81,5.14,2.82,0.00,0.04,0.008,0.069,284,0.198,0.856,0.000,0.000,0.144,284301,255628,11,0.603,0.013,0.011,704074,0.048,0.072,0.004,162.37,88726,755,0.218,0.184,0.000,2183355,1.02,22.11,0.001,0.015,0.001
940000,3560,1.293,0.022,7.87,315128,296301,3953,13,14786,972,1577287.2,159.1,0.683,0.075,0.077,0.089,0.077,585,5.26,3.24,0.03,0.50,0.08,0.90,0.08,1.37,5.07,2.76,0.00,0.06,0.007,0.069,310,0.213,0.813,0.001,0.000,0.186,305635,282516,11,0.512,0.179,0.014,529157,0.040,0.069,0.004,162.41,96160,602,0.164,0.077,0.000,1863186,1.01,22.25,0.000,0.022,0.001
950000,3418,1.369,0.024,8.91,310227,292432,3725,23,14189,954,1605589.4,162.7,0.645,0.087,0.086,0.097,0.085,570,5.58,2.87,0.03,0.67,0.05,0.65,0.06,0.84,5.44,2.56,0.00,0.05,0.005,0.052,301,0.177,0.872,0.000,0.000,0.128,299682,275390,9,0.547,0.034,0.013,473443,0.057,0.070,0.004,162.52,96432,721,0.171,0.304,0.000,1946722,1.02,21.80,0.000,0.005,0.001
960000,3484,1.351,0.023,8.24,292266,275254,3409,18,13519,992,1625454.2,203.4,0.615,0.092,0.095,0.105,0.092,609,5.50,3.65,0.04,0.91,0.04,0.68,0.12,1.50,5.30,2.92,0.00,0.15,0.003,0.045,305,0.227,0.853,0.000,0.000,0.146,282188,252667,13,0.477,0.049,0.018,479080,0.061,0.070,0.004,162.50,87632,1123,0.205,0.056,0.000,2351600,1.01,22.08,0.001,0.019,0.001
970000,3494,1.331,0.023,7.32,309539,291605,3737,27,14160,1417,1624298.0,264.0,0.661,0.074,0.077,0.100,0.087,643,5.47,3.13,0.01,0.35,0.06,0.92,0.08,1.23,5.31,2.66,0.00,0.10,0.005,0.063,289,0.188,0.811,0.000,0.000,0.189,299773,274852,11,0.574,0.052,0.013,525364,0.055,0.068,0.003,162.40,88762,771,0.186,0.148,0.000,1848250,1.01,22.14,0.000,0.011,0.000
980000,3469,1.306,0.023,8.86,350844,330531,3926,18,16394,963,1613537.2,160.1,0.728,0.064,0.065,0.077,0.067,652,5.58,4.17,0.04,0.78,0.08,1.49,0.13,1.66,5.33,3.16,0.00,0.10,0.004,0.052,308,0.303,0.820,0.001,0.000,0.180,342098,322854,10,0.609,0.028,0.020,523189,0.050,0.069,0.004,162.45,96569,396,0.166,0.444,0.000,1536909,1.02,22.00,0.001,0.014,0.001
990000,3429,1.348,0.026,8.70,316413,299007,3565,47,13834,1394,1615421.1,248.1,0.660,0.073,0.074,0.103,0.090,559,5.63,3.21,0.04,1.12,0.09,1.08,0.07,0.76,5.43,2.55,0.00,0.09,0.008,0.070,301,0.247,0.851,0.000,0.000,0.149,307467,283027,10,0.438,0.079,0.013,633908,0.037,0.079,0.006,162.54,100466,646,0.178,0.234,0.000,2138281,1.02,21.78,0.000,0.006,0.001
1000000,3451,1.328,0.023,8.18,307675,290631,3516,273,13233,6752,1612909.0,1579.5,0.648,0.079,0.079,0.103,0.091,551,5.38,3.13,0.04,0.69,0.08,0.94,0.04,0.46,5.23,2.66,0.00,0.05,0.006,0.058,294,0.315,0.822,0.001,0.000,0.177,298782,271879,12,0.490,0.072,0.012,477926,0.054,0.074,0.004,162.51,96837,827,0.234,0.194,0.001,2162632,1.02,22.06,0.000,0.050,0.001
